Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE25	UE27	UE28	Número de contratos	Provincia código	Provincia nombre
Junio 2009	200906	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	25	44	Teruel
Junio 2009	200906	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	446	44	Teruel
Junio 2009	200906	Hombres	Españoles	ESPAÑA	Españoles	Españoles	10084	50	Zaragoza
Junio 2009	200906	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1971	50	Zaragoza
Junio 2009	200906	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	313	50	Zaragoza
Junio 2009	200906	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	50	Zaragoza
Junio 2009	200906	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3853	50	Zaragoza
Junio 2009	200906	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2049	22	Huesca
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	542	22	Huesca
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	196	22	Huesca
Junio 2009	200906	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	291	22	Huesca
Junio 2009	200906	Mujeres	No consta	No consta	No consta	No consta	1	22	Huesca
Junio 2009	200906	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	988	44	Teruel
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	206	44	Teruel
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	31	44	Teruel
Junio 2009	200906	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	117	44	Teruel
Junio 2009	200906	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	9950	50	Zaragoza
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1653	50	Zaragoza
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	340	50	Zaragoza
Junio 2009	200906	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Junio 2009	200906	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1577	50	Zaragoza
Junio 2009	200906	Mujeres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Mayo 2009	200905	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1565	22	Huesca
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	792	22	Huesca
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	208	22	Huesca
Mayo 2009	200905	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1430	22	Huesca
Mayo 2009	200905	Hombres	Españoles	ESPAÑA	Españoles	Españoles	952	44	Teruel
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	258	44	Teruel
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	36	44	Teruel
Mayo 2009	200905	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	522	44	Teruel
Mayo 2009	200905	Hombres	Españoles	ESPAÑA	Españoles	Españoles	7729	50	Zaragoza
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1675	50	Zaragoza
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	347	50	Zaragoza
Mayo 2009	200905	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	50	Zaragoza
Mayo 2009	200905	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3667	50	Zaragoza
Mayo 2009	200905	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1411	22	Huesca
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	737	22	Huesca
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	134	22	Huesca
Mayo 2009	200905	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	236	22	Huesca
Mayo 2009	200905	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	651	44	Teruel
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	273	44	Teruel
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	16	44	Teruel
Mayo 2009	200905	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	137	44	Teruel
Mayo 2009	200905	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	7720	50	Zaragoza
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1315	50	Zaragoza
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	362	50	Zaragoza
Mayo 2009	200905	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Mayo 2009	200905	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1268	50	Zaragoza
Mayo 2009	200905	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Abril 2009	200904	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1372	22	Huesca
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	326	22	Huesca
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	107	22	Huesca
Abril 2009	200904	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	560	22	Huesca
Abril 2009	200904	Hombres	Españoles	ESPAÑA	Españoles	Españoles	736	44	Teruel
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	171	44	Teruel
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	88	44	Teruel
Abril 2009	200904	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	358	44	Teruel
Abril 2009	200904	Hombres	Españoles	ESPAÑA	Españoles	Españoles	6262	50	Zaragoza
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	907	50	Zaragoza
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	273	50	Zaragoza
Abril 2009	200904	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	50	Zaragoza
Abril 2009	200904	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2533	50	Zaragoza
Abril 2009	200904	Hombres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Abril 2009	200904	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1426	22	Huesca
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	250	22	Huesca
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	69	22	Huesca
Abril 2009	200904	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	198	22	Huesca
Abril 2009	200904	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	701	44	Teruel
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	68	44	Teruel
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	6	44	Teruel
Abril 2009	200904	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	100	44	Teruel
Abril 2009	200904	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	6901	50	Zaragoza
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	802	50	Zaragoza
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	188	50	Zaragoza
Abril 2009	200904	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Abril 2009	200904	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1232	50	Zaragoza
Marzo 2009	200903	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1383	22	Huesca
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	281	22	Huesca
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	83	22	Huesca
Marzo 2009	200903	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	421	22	Huesca
Marzo 2009	200903	Hombres	Españoles	ESPAÑA	Españoles	Españoles	676	44	Teruel
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	181	44	Teruel
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	34	44	Teruel
Marzo 2009	200903	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	439	44	Teruel
Marzo 2009	200903	Hombres	Españoles	ESPAÑA	Españoles	Españoles	6203	50	Zaragoza
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1015	50	Zaragoza
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	229	50	Zaragoza
Marzo 2009	200903	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	4	50	Zaragoza
Marzo 2009	200903	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2442	50	Zaragoza
Marzo 2009	200903	Hombres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Marzo 2009	200903	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1298	22	Huesca
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	152	22	Huesca
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	41	22	Huesca
Marzo 2009	200903	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	154	22	Huesca
Marzo 2009	200903	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	714	44	Teruel
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	95	44	Teruel
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	7	44	Teruel
Marzo 2009	200903	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	114	44	Teruel
Marzo 2009	200903	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	7540	50	Zaragoza
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	704	50	Zaragoza
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	178	50	Zaragoza
Marzo 2009	200903	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1129	50	Zaragoza
Marzo 2009	200903	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Febrero 2009	200902	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1260	22	Huesca
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	272	22	Huesca
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	87	22	Huesca
Febrero 2009	200902	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	412	22	Huesca
Febrero 2009	200902	Hombres	Españoles	ESPAÑA	Españoles	Españoles	639	44	Teruel
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	144	44	Teruel
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	26	44	Teruel
Febrero 2009	200902	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	389	44	Teruel
Febrero 2009	200902	Hombres	No consta	No consta	No consta	No consta	2	44	Teruel
Febrero 2009	200902	Hombres	Españoles	ESPAÑA	Españoles	Españoles	5718	50	Zaragoza
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	974	50	Zaragoza
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	228	50	Zaragoza
Febrero 2009	200902	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2200	50	Zaragoza
Febrero 2009	200902	Hombres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Febrero 2009	200902	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1268	22	Huesca
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	160	22	Huesca
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	39	22	Huesca
Febrero 2009	200902	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	186	22	Huesca
Febrero 2009	200902	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	634	44	Teruel
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	87	44	Teruel
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	9	44	Teruel
Febrero 2009	200902	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	108	44	Teruel
Febrero 2009	200902	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	6819	50	Zaragoza
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	671	50	Zaragoza
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	135	50	Zaragoza
Febrero 2009	200902	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1132	50	Zaragoza
Febrero 2009	200902	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Enero 2009	200901	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1427	22	Huesca
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	290	22	Huesca
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	124	22	Huesca
Enero 2009	200901	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	483	22	Huesca
Enero 2009	200901	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Enero 2009	200901	Hombres	Españoles	ESPAÑA	Españoles	Españoles	667	44	Teruel
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	169	44	Teruel
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	24	44	Teruel
Enero 2009	200901	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	417	44	Teruel
Enero 2009	200901	Hombres	Españoles	ESPAÑA	Españoles	Españoles	5763	50	Zaragoza
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	988	50	Zaragoza
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	333	50	Zaragoza
Enero 2009	200901	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2118	50	Zaragoza
Enero 2009	200901	Hombres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Enero 2009	200901	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1459	22	Huesca
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	180	22	Huesca
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	66	22	Huesca
Enero 2009	200901	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	218	22	Huesca
Enero 2009	200901	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	689	44	Teruel
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	84	44	Teruel
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	7	44	Teruel
Enero 2009	200901	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	78	44	Teruel
Enero 2009	200901	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	7895	50	Zaragoza
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	643	50	Zaragoza
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	158	50	Zaragoza
Enero 2009	200901	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1346	50	Zaragoza
Enero 2009	200901	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Diciembre 2008	200812	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1472	22	Huesca
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	155	22	Huesca
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	117	22	Huesca
Diciembre 2008	200812	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	392	22	Huesca
Diciembre 2008	200812	Hombres	Españoles	ESPAÑA	Españoles	Españoles	584	44	Teruel
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	109	44	Teruel
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	9	44	Teruel
Diciembre 2008	200812	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	336	44	Teruel
Diciembre 2008	200812	Hombres	Españoles	ESPAÑA	Españoles	Españoles	5506	50	Zaragoza
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	647	50	Zaragoza
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	225	50	Zaragoza
Diciembre 2008	200812	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1899	50	Zaragoza
Diciembre 2008	200812	Hombres	No consta	No consta	No consta	No consta	3	50	Zaragoza
Diciembre 2008	200812	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1768	22	Huesca
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	128	22	Huesca
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	84	22	Huesca
Diciembre 2008	200812	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	246	22	Huesca
Diciembre 2008	200812	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	802	44	Teruel
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	66	44	Teruel
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	7	44	Teruel
Diciembre 2008	200812	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	105	44	Teruel
Diciembre 2008	200812	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	8085	50	Zaragoza
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	554	50	Zaragoza
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	151	50	Zaragoza
Diciembre 2008	200812	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1326	50	Zaragoza
Diciembre 2008	200812	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Noviembre 2008	200811	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1222	22	Huesca
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	242	22	Huesca
