Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Código	Municipio
2013	25	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2013	33	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2013	8	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2013	6	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2013	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2013	745	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2013	16	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2013	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22130	Jaca
2013	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22158	Monzón
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44013	Alcañiz
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50008	Alagón
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50074	Caspe
2013	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50089	Cuarte de Huerva
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50095	Ejea de los Caballeros
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50182	Muela (La)
2013	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2013	9	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2013	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50272	Utebo
2013	68	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2013	15	9	Ocupaciones elementales	Hombres	22048	Barbastro
2013	9	9	Ocupaciones elementales	Hombres	22061	Binéfar
2013	48	9	Ocupaciones elementales	Hombres	22112	Fraga
2013	60	9	Ocupaciones elementales	Hombres	22125	Huesca
2013	12	9	Ocupaciones elementales	Hombres	22130	Jaca
2013	27	9	Ocupaciones elementales	Hombres	22158	Monzón
2013	6	9	Ocupaciones elementales	Hombres	22199	Sabiñánigo
2013	25	9	Ocupaciones elementales	Hombres	44013	Alcañiz
2013	7	9	Ocupaciones elementales	Hombres	44025	Andorra
2013	68	9	Ocupaciones elementales	Hombres	44216	Teruel
2013	14	9	Ocupaciones elementales	Hombres	50008	Alagón
2013	23	9	Ocupaciones elementales	Hombres	50025	Almunia de Doña Godina (La)
2013	25	9	Ocupaciones elementales	Hombres	50067	Calatayud
2013	20	9	Ocupaciones elementales	Hombres	50074	Caspe
2013	26	9	Ocupaciones elementales	Hombres	50089	Cuarte de Huerva
2013	29	9	Ocupaciones elementales	Hombres	50095	Ejea de los Caballeros
2013	17	9	Ocupaciones elementales	Hombres	50182	Muela (La)
2013	16	9	Ocupaciones elementales	Hombres	50219	Puebla de Alfindén (La)
2013	21	9	Ocupaciones elementales	Hombres	50251	Tarazona
2013	17	9	Ocupaciones elementales	Hombres	50252	Tauste
2013	31	9	Ocupaciones elementales	Hombres	50272	Utebo
2013	588	9	Ocupaciones elementales	Hombres	50297	Zaragoza
2013	49	9	Ocupaciones elementales	Hombres	50298	Zuera
2013	9	9	Ocupaciones elementales	Mujeres	22048	Barbastro
2013	9	9	Ocupaciones elementales	Mujeres	22061	Binéfar
2013	21	9	Ocupaciones elementales	Mujeres	22112	Fraga
2013	37	9	Ocupaciones elementales	Mujeres	22125	Huesca
2013	6	9	Ocupaciones elementales	Mujeres	22130	Jaca
2013	11	9	Ocupaciones elementales	Mujeres	22158	Monzón
2013	2	9	Ocupaciones elementales	Mujeres	22199	Sabiñánigo
2013	13	9	Ocupaciones elementales	Mujeres	44013	Alcañiz
2013	3	9	Ocupaciones elementales	Mujeres	44025	Andorra
2013	46	9	Ocupaciones elementales	Mujeres	44216	Teruel
2013	5	9	Ocupaciones elementales	Mujeres	50008	Alagón
2013	17	9	Ocupaciones elementales	Mujeres	50025	Almunia de Doña Godina (La)
2013	7	9	Ocupaciones elementales	Mujeres	50067	Calatayud
2013	16	9	Ocupaciones elementales	Mujeres	50074	Caspe
2013	5	9	Ocupaciones elementales	Mujeres	50089	Cuarte de Huerva
2013	13	9	Ocupaciones elementales	Mujeres	50095	Ejea de los Caballeros
2013	1	9	Ocupaciones elementales	Mujeres	50163	María de Huerva
2013	15	9	Ocupaciones elementales	Mujeres	50182	Muela (La)
2013	5	9	Ocupaciones elementales	Mujeres	50219	Puebla de Alfindén (La)
2013	8	9	Ocupaciones elementales	Mujeres	50251	Tarazona
2013	6	9	Ocupaciones elementales	Mujeres	50252	Tauste
2013	12	9	Ocupaciones elementales	Mujeres	50272	Utebo
2013	458	9	Ocupaciones elementales	Mujeres	50297	Zaragoza
2013	7	9	Ocupaciones elementales	Mujeres	50298	Zuera
2013	1	NC	No consta	Mujeres	50297	Zaragoza
2012	1	1	Directores y gerentes	Hombres	22061	Binéfar
2012	1	1	Directores y gerentes	Hombres	22125	Huesca
2012	5	1	Directores y gerentes	Hombres	44216	Teruel
2012	1	1	Directores y gerentes	Hombres	50095	Ejea de los Caballeros
2012	4	1	Directores y gerentes	Hombres	50272	Utebo
2012	14	1	Directores y gerentes	Hombres	50297	Zaragoza
2012	1	1	Directores y gerentes	Mujeres	44216	Teruel
2012	10	1	Directores y gerentes	Mujeres	50297	Zaragoza
2012	1	1	Directores y gerentes	Mujeres	50298	Zuera
2012	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22061	Binéfar
2012	4	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2012	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2012	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2012	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50025	Almunia de Doña Godina (La)
2012	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50067	Calatayud
2012	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2012	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50219	Puebla de Alfindén (La)
2012	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50251	Tarazona
2012	4	2	Técnicos y profesionales científicos e intelectuales	Hombres	50272	Utebo
2012	62	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2012	6	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2012	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22061	Binéfar
2012	12	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2012	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22130	Jaca
2012	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2012	10	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2012	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2012	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50095	Ejea de los Caballeros
2012	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50163	María de Huerva
2012	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2012	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50272	Utebo
2012	136	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2012	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50298	Zuera
2012	3	3	Técnicos; profesionales de apoyo	Hombres	22048	Barbastro
2012	2	3	Técnicos; profesionales de apoyo	Hombres	22061	Binéfar
2012	5	3	Técnicos; profesionales de apoyo	Hombres	22112	Fraga
2012	28	3	Técnicos; profesionales de apoyo	Hombres	22125	Huesca
2012	1	3	Técnicos; profesionales de apoyo	Hombres	22130	Jaca
2012	4	3	Técnicos; profesionales de apoyo	Hombres	22158	Monzón
2012	1	3	Técnicos; profesionales de apoyo	Hombres	22199	Sabiñánigo
2012	4	3	Técnicos; profesionales de apoyo	Hombres	44013	Alcañiz
2012	7	3	Técnicos; profesionales de apoyo	Hombres	44216	Teruel
2012	2	3	Técnicos; profesionales de apoyo	Hombres	50008	Alagón
2012	3	3	Técnicos; profesionales de apoyo	Hombres	50025	Almunia de Doña Godina (La)
2012	1	3	Técnicos; profesionales de apoyo	Hombres	50067	Calatayud
2012	8	3	Técnicos; profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2012	1	3	Técnicos; profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2012	5	3	Técnicos; profesionales de apoyo	Hombres	50182	Muela (La)
2012	3	3	Técnicos; profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2012	1	3	Técnicos; profesionales de apoyo	Hombres	50251	Tarazona
2012	1	3	Técnicos; profesionales de apoyo	Hombres	50252	Tauste
2012	7	3	Técnicos; profesionales de apoyo	Hombres	50272	Utebo
2012	144	3	Técnicos; profesionales de apoyo	Hombres	50297	Zaragoza
2012	2	3	Técnicos; profesionales de apoyo	Hombres	50298	Zuera
2012	5	3	Técnicos; profesionales de apoyo	Mujeres	22125	Huesca
2012	2	3	Técnicos; profesionales de apoyo	Mujeres	44216	Teruel
2012	1	3	Técnicos; profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2012	1	3	Técnicos; profesionales de apoyo	Mujeres	50182	Muela (La)
2012	1	3	Técnicos; profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2012	2	3	Técnicos; profesionales de apoyo	Mujeres	50251	Tarazona
2012	46	3	Técnicos; profesionales de apoyo	Mujeres	50297	Zaragoza
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22112	Fraga
2012	9	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22125	Huesca
2012	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22158	Monzón
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22199	Sabiñánigo
2012	5	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	44216	Teruel
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50025	Almunia de Doña Godina (La)
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50067	Calatayud
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50074	Caspe
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50163	María de Huerva
2012	4	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50219	Puebla de Alfindén (La)
2012	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50251	Tarazona
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50272	Utebo
2012	54	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50297	Zaragoza
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22048	Barbastro
2012	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22061	Binéfar
2012	5	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22125	Huesca
2012	6	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22130	Jaca
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22158	Monzón
2012	13	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44216	Teruel
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50025	Almunia de Doña Godina (La)
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50074	Caspe
2012	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50089	Cuarte de Huerva
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50095	Ejea de los Caballeros
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50163	María de Huerva
2012	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50219	Puebla de Alfindén (La)
2012	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50251	Tarazona
2012	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50272	Utebo
2012	146	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50297	Zaragoza
2012	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22048	Barbastro
2012	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22061	Binéfar
2012	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22112	Fraga
2012	32	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22125	Huesca
2012	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22130	Jaca
2012	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22158	Monzón
2012	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22199	Sabiñánigo
2012	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44013	Alcañiz
2012	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44025	Andorra
2012	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44216	Teruel
2012	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50008	Alagón
2012	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50025	Almunia de Doña Godina (La)
2012	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50067	Calatayud
2012	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50089	Cuarte de Huerva
2012	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50095	Ejea de los Caballeros
2012	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50163	María de Huerva
2012	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50182	Muela (La)
2012	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50219	Puebla de Alfindén (La)
2012	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50251	Tarazona
2012	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50252	Tauste
2012	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50272	Utebo
2012	453	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50297	Zaragoza
2012	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50298	Zuera
2012	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22048	Barbastro
2012	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22061	Binéfar
2012	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22112	Fraga
2012	66	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22125	Huesca
2012	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22130	Jaca
2012	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22158	Monzón
2012	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22199	Sabiñánigo
2012	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44013	Alcañiz
2012	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44025	Andorra
2012	43	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44216	Teruel
2012	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50008	Alagón
2012	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50025	Almunia de Doña Godina (La)
2012	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50067	Calatayud
2012	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50074	Caspe
2012	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50089	Cuarte de Huerva
2012	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50095	Ejea de los Caballeros
2012	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50182	Muela (La)
2012	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50219	Puebla de Alfindén (La)
2012	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50251	Tarazona
2012	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50252	Tauste
2012	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50272	Utebo
2012	797	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50297	Zaragoza
2012	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50298	Zuera
2012	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22048	Barbastro
2012	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22061	Binéfar
2012	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22112	Fraga
2012	12	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22125	Huesca
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22130	Jaca
2012	10	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22158	Monzón
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22199	Sabiñánigo
2012	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44013	Alcañiz
2012	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44216	Teruel
2012	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50008	Alagón
2012	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50025	Almunia de Doña Godina (La)
2012	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50067	Calatayud
2012	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50074	Caspe
2012	18	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50095	Ejea de los Caballeros
2012	7	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50251	Tarazona
2012	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50252	Tauste
2012	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50272	Utebo
2012	31	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50297	Zaragoza
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50298	Zuera
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	22158	Monzón
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	44013	Alcañiz
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	44025	Andorra
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50067	Calatayud
2012	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50089	Cuarte de Huerva
2012	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50252	Tauste
2012	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50297	Zaragoza
2012	39	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22048	Barbastro
2012	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22061	Binéfar
2012	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22112	Fraga
2012	129	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22125	Huesca
2012	22	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22130	Jaca
2012	111	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22158	Monzón
2012	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22199	Sabiñánigo
2012	47	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44013	Alcañiz
2012	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44025	Andorra
2012	75	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44216	Teruel
2012	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50008	Alagón
2012	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50025	Almunia de Doña Godina (La)
2012	33	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50067	Calatayud
2012	13	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50074	Caspe
2012	62	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50089	Cuarte de Huerva
2012	47	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50095	Ejea de los Caballeros
2012	10	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50163	María de Huerva
2012	36	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50182	Muela (La)
2012	78	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50219	Puebla de Alfindén (La)
2012	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50251	Tarazona
2012	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50252	Tauste
2012	59	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50272	Utebo
2012	1139	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50297	Zaragoza
2012	43	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50298	Zuera
2012	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22048	Barbastro
2012	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22061	Binéfar
2012	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22112	Fraga
2012	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22125	Huesca
2012	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22130	Jaca
2012	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44013	Alcañiz
2012	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44216	Teruel
2012	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50025	Almunia de Doña Godina (La)
2012	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50067	Calatayud
2012	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50074	Caspe
2012	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50089	Cuarte de Huerva
2012	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50095	Ejea de los Caballeros
2012	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50182	Muela (La)
2012	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50219	Puebla de Alfindén (La)
2012	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50272	Utebo
2012	29	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50297	Zaragoza
2012	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50298	Zuera
2012	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2012	19	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2012	30	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2012	51	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2012	11	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2012	43	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2012	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2012	17	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2012	25	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2012	47	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2012	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2012	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2012	24	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2012	8	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2012	38	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2012	25	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2012	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2012	35	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2012	48	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2012	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2012	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
