Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Diciembre 2012	02	Alto Gállego	Industria y energía	672	Hombres
Diciembre 2012	02	Alto Gállego	Industria y energía	270	Mujeres
Diciembre 2012	02	Alto Gállego	Construcción	409	Hombres
Diciembre 2012	02	Alto Gállego	Construcción	57	Mujeres
Diciembre 2012	02	Alto Gállego	Servicios	1857	Hombres
Diciembre 2012	02	Alto Gállego	Servicios	1805	Mujeres
Diciembre 2012	03	Sobrarbe	Agricultura, ganadería y pesca	298	Hombres
Diciembre 2012	03	Sobrarbe	Agricultura, ganadería y pesca	61	Mujeres
Diciembre 2012	03	Sobrarbe	Industria y energía	73	Hombres
Diciembre 2012	03	Sobrarbe	Industria y energía	19	Mujeres
Diciembre 2012	03	Sobrarbe	Construcción	379	Hombres
Diciembre 2012	03	Sobrarbe	Construcción	28	Mujeres
Diciembre 2012	03	Sobrarbe	Servicios	609	Hombres
Diciembre 2012	03	Sobrarbe	Servicios	821	Mujeres
Diciembre 2012	04	La Ribagorza	Agricultura, ganadería y pesca	667	Hombres
Diciembre 2012	04	La Ribagorza	Agricultura, ganadería y pesca	140	Mujeres
Diciembre 2012	04	La Ribagorza	Industria y energía	189	Hombres
Diciembre 2012	04	La Ribagorza	Industria y energía	88	Mujeres
Diciembre 2012	04	La Ribagorza	Construcción	446	Hombres
Diciembre 2012	04	La Ribagorza	Construcción	48	Mujeres
Diciembre 2012	04	La Ribagorza	Servicios	1228	Hombres
Diciembre 2012	04	La Ribagorza	Servicios	1648	Mujeres
Diciembre 2012	05	Cinco Villas	Agricultura, ganadería y pesca	2300	Hombres
Diciembre 2012	05	Cinco Villas	Agricultura, ganadería y pesca	485	Mujeres
Diciembre 2012	05	Cinco Villas	Industria y energía	1408	Hombres
Diciembre 2012	05	Cinco Villas	Industria y energía	728	Mujeres
Diciembre 2012	05	Cinco Villas	Construcción	796	Hombres
Diciembre 2012	05	Cinco Villas	Construcción	86	Mujeres
Diciembre 2012	05	Cinco Villas	Servicios	2116	Hombres
Diciembre 2012	05	Cinco Villas	Servicios	2765	Mujeres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	1452	Hombres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	262	Mujeres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Industria y energía	2032	Hombres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Industria y energía	485	Mujeres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Construcción	1804	Hombres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Construcción	210	Mujeres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Servicios	9827	Hombres
Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	Servicios	14358	Mujeres
Diciembre 2012	07	Somontano de Barbastro	Agricultura, ganadería y pesca	846	Hombres
Diciembre 2012	07	Somontano de Barbastro	Agricultura, ganadería y pesca	185	Mujeres
Diciembre 2012	07	Somontano de Barbastro	Industria y energía	1178	Hombres
Diciembre 2012	07	Somontano de Barbastro	Industria y energía	337	Mujeres
Diciembre 2012	07	Somontano de Barbastro	Construcción	630	Hombres
Diciembre 2012	07	Somontano de Barbastro	Construcción	58	Mujeres
Diciembre 2012	07	Somontano de Barbastro	Servicios	2083	Hombres
Diciembre 2012	07	Somontano de Barbastro	Servicios	3398	Mujeres
Diciembre 2012	08	Cinca Medio	Agricultura, ganadería y pesca	898	Hombres
Diciembre 2012	08	Cinca Medio	Agricultura, ganadería y pesca	230	Mujeres
Diciembre 2012	08	Cinca Medio	Industria y energía	1820	Hombres
Diciembre 2012	08	Cinca Medio	Industria y energía	398	Mujeres
Diciembre 2012	08	Cinca Medio	Construcción	597	Hombres
Diciembre 2012	08	Cinca Medio	Construcción	57	Mujeres
Diciembre 2012	08	Cinca Medio	Servicios	1702	Hombres
Diciembre 2012	08	Cinca Medio	Servicios	2259	Mujeres
Diciembre 2012	09	La Litera / La Llitera	Agricultura, ganadería y pesca	1265	Hombres
Diciembre 2012	09	La Litera / La Llitera	Agricultura, ganadería y pesca	337	Mujeres
Diciembre 2012	09	La Litera / La Llitera	Industria y energía	1386	Hombres
Diciembre 2012	09	La Litera / La Llitera	Industria y energía	347	Mujeres
Diciembre 2012	09	La Litera / La Llitera	Construcción	627	Hombres
Diciembre 2012	09	La Litera / La Llitera	Construcción	78	Mujeres
Diciembre 2012	09	La Litera / La Llitera	Servicios	1305	Hombres
Diciembre 2012	09	La Litera / La Llitera	Servicios	1645	Mujeres
Diciembre 2012	10	Los Monegros	Agricultura, ganadería y pesca	1827	Hombres
Diciembre 2012	10	Los Monegros	Agricultura, ganadería y pesca	491	Mujeres
Diciembre 2012	10	Los Monegros	Industria y energía	481	Hombres
Diciembre 2012	10	Los Monegros	Industria y energía	166	Mujeres
Diciembre 2012	10	Los Monegros	Construcción	608	Hombres
Diciembre 2012	10	Los Monegros	Construcción	68	Mujeres
Diciembre 2012	10	Los Monegros	Servicios	1045	Hombres
Diciembre 2012	10	Los Monegros	Servicios	1153	Mujeres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	2518	Hombres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	585	Mujeres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Industria y energía	1079	Hombres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Industria y energía	628	Mujeres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Construcción	670	Hombres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Construcción	71	Mujeres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Servicios	1839	Hombres
Diciembre 2012	11	Bajo Cinca / Baix Cinca	Servicios	2386	Mujeres
Diciembre 2012	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	229	Hombres
Diciembre 2012	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	40	Mujeres
Diciembre 2012	12	Tarazona y el Moncayo	Industria y energía	600	Hombres
Diciembre 2012	12	Tarazona y el Moncayo	Industria y energía	352	Mujeres
Diciembre 2012	12	Tarazona y el Moncayo	Construcción	267	Hombres
Diciembre 2012	12	Tarazona y el Moncayo	Construcción	27	Mujeres
Diciembre 2012	12	Tarazona y el Moncayo	Servicios	942	Hombres
Diciembre 2012	12	Tarazona y el Moncayo	Servicios	1056	Mujeres
Diciembre 2012	13	Campo de Borja	Agricultura, ganadería y pesca	597	Hombres
Diciembre 2012	13	Campo de Borja	Agricultura, ganadería y pesca	163	Mujeres
Diciembre 2012	13	Campo de Borja	Industria y energía	680	Hombres
Diciembre 2012	13	Campo de Borja	Industria y energía	459	Mujeres
Diciembre 2012	13	Campo de Borja	Construcción	287	Hombres
Diciembre 2012	13	Campo de Borja	Construcción	26	Mujeres
Diciembre 2012	13	Campo de Borja	Servicios	804	Hombres
Diciembre 2012	13	Campo de Borja	Servicios	1487	Mujeres
Diciembre 2012	14	Aranda	Agricultura, ganadería y pesca	123	Hombres
Diciembre 2012	14	Aranda	Agricultura, ganadería y pesca	19	Mujeres
Diciembre 2012	14	Aranda	Industria y energía	595	Hombres
Diciembre 2012	14	Aranda	Industria y energía	310	Mujeres
Diciembre 2012	14	Aranda	Construcción	133	Hombres
Diciembre 2012	14	Aranda	Construcción	7	Mujeres
Diciembre 2012	14	Aranda	Servicios	370	Hombres
Diciembre 2012	14	Aranda	Servicios	310	Mujeres
Diciembre 2012	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	622	Hombres
Diciembre 2012	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	204	Mujeres
Diciembre 2012	15	Ribera Alta del Ebro	Industria y energía	9118	Hombres
Diciembre 2012	15	Ribera Alta del Ebro	Industria y energía	1527	Mujeres
Diciembre 2012	15	Ribera Alta del Ebro	Construcción	766	Hombres
Diciembre 2012	15	Ribera Alta del Ebro	Construcción	92	Mujeres
Diciembre 2012	15	Ribera Alta del Ebro	Servicios	3055	Hombres
Diciembre 2012	15	Ribera Alta del Ebro	Servicios	2374	Mujeres
Diciembre 2012	16	Valdejalón	Agricultura, ganadería y pesca	1926	Hombres
Diciembre 2012	16	Valdejalón	Agricultura, ganadería y pesca	609	Mujeres
Diciembre 2012	16	Valdejalón	Industria y energía	2733	Hombres
Diciembre 2012	16	Valdejalón	Industria y energía	1197	Mujeres
Diciembre 2012	16	Valdejalón	Construcción	872	Hombres
Diciembre 2012	16	Valdejalón	Construcción	85	Mujeres
Diciembre 2012	16	Valdejalón	Servicios	2435	Hombres
Diciembre 2012	16	Valdejalón	Servicios	2289	Mujeres
Diciembre 2012	17	Central	Agricultura, ganadería y pesca	2340	Hombres
Diciembre 2012	17	Central	Agricultura, ganadería y pesca	802	Mujeres
Diciembre 2012	17	Central	Industria y energía	33206	Hombres
Diciembre 2012	17	Central	Industria y energía	9980	Mujeres
Diciembre 2012	17	Central	Construcción	13536	Hombres
Diciembre 2012	17	Central	Construcción	2343	Mujeres
Diciembre 2012	17	Central	Servicios	98934	Hombres
Diciembre 2012	17	Central	Servicios	133007	Mujeres
Diciembre 2012	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	468	Hombres
Diciembre 2012	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	165	Mujeres
Diciembre 2012	18	Ribera Baja del Ebro	Industria y energía	882	Hombres
Diciembre 2012	18	Ribera Baja del Ebro	Industria y energía	291	Mujeres
Diciembre 2012	18	Ribera Baja del Ebro	Construcción	179	Hombres
Diciembre 2012	18	Ribera Baja del Ebro	Construcción	10	Mujeres
Diciembre 2012	18	Ribera Baja del Ebro	Servicios	557	Hombres
Diciembre 2012	18	Ribera Baja del Ebro	Servicios	944	Mujeres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	1484	Hombres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	357	Mujeres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	227	Hombres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	172	Mujeres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	343	Hombres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	29	Mujeres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	844	Hombres
Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1419	Mujeres
Diciembre 2012	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	1238	Hombres
Diciembre 2012	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	247	Mujeres
Diciembre 2012	20	Comunidad de Calatayud	Industria y energía	951	Hombres
Diciembre 2012	20	Comunidad de Calatayud	Industria y energía	358	Mujeres
Diciembre 2012	20	Comunidad de Calatayud	Construcción	677	Hombres
Diciembre 2012	20	Comunidad de Calatayud	Construcción	63	Mujeres
Diciembre 2012	20	Comunidad de Calatayud	Servicios	2897	Hombres
Diciembre 2012	20	Comunidad de Calatayud	Servicios	3671	Mujeres
Diciembre 2012	21	Campo de Cariñena	Agricultura, ganadería y pesca	857	Hombres
Diciembre 2012	21	Campo de Cariñena	Agricultura, ganadería y pesca	199	Mujeres
Diciembre 2012	21	Campo de Cariñena	Industria y energía	1234	Hombres
Diciembre 2012	21	Campo de Cariñena	Industria y energía	371	Mujeres
Diciembre 2012	21	Campo de Cariñena	Construcción	171	Hombres
Diciembre 2012	21	Campo de Cariñena	Construcción	12	Mujeres
Diciembre 2012	21	Campo de Cariñena	Servicios	484	Hombres
Diciembre 2012	21	Campo de Cariñena	Servicios	644	Mujeres
Diciembre 2012	22	Campo de Belchite	Agricultura, ganadería y pesca	266	Hombres
Diciembre 2012	22	Campo de Belchite	Agricultura, ganadería y pesca	70	Mujeres
Diciembre 2012	22	Campo de Belchite	Industria y energía	168	Hombres
Diciembre 2012	22	Campo de Belchite	Industria y energía	81	Mujeres
Diciembre 2012	22	Campo de Belchite	Construcción	81	Hombres
Diciembre 2012	22	Campo de Belchite	Construcción	5	Mujeres
Diciembre 2012	22	Campo de Belchite	Servicios	210	Hombres
Diciembre 2012	22	Campo de Belchite	Servicios	279	Mujeres
Diciembre 2012	23	Bajo Martín	Agricultura, ganadería y pesca	303	Hombres
Diciembre 2012	23	Bajo Martín	Agricultura, ganadería y pesca	101	Mujeres
Diciembre 2012	23	Bajo Martín	Industria y energía	455	Hombres
Diciembre 2012	23	Bajo Martín	Industria y energía	144	Mujeres
Diciembre 2012	23	Bajo Martín	Construcción	175	Hombres
Diciembre 2012	23	Bajo Martín	Construcción	8	Mujeres
Diciembre 2012	23	Bajo Martín	Servicios	466	Hombres
Diciembre 2012	23	Bajo Martín	Servicios	389	Mujeres
Diciembre 2012	24	Campo de Daroca	Agricultura, ganadería y pesca	481	Hombres
Diciembre 2012	24	Campo de Daroca	Agricultura, ganadería y pesca	121	Mujeres
Diciembre 2012	24	Campo de Daroca	Industria y energía	128	Hombres
Diciembre 2012	24	Campo de Daroca	Industria y energía	63	Mujeres
Diciembre 2012	24	Campo de Daroca	Construcción	94	Hombres
Diciembre 2012	24	Campo de Daroca	Construcción	8	Mujeres
Diciembre 2012	24	Campo de Daroca	Servicios	531	Hombres
Diciembre 2012	24	Campo de Daroca	Servicios	397	Mujeres
Diciembre 2012	25	Jiloca	Agricultura, ganadería y pesca	612	Hombres
Diciembre 2012	25	Jiloca	Agricultura, ganadería y pesca	215	Mujeres
Diciembre 2012	25	Jiloca	Industria y energía	575	Hombres
Diciembre 2012	25	Jiloca	Industria y energía	215	Mujeres
Diciembre 2012	25	Jiloca	Construcción	346	Hombres
Diciembre 2012	25	Jiloca	Construcción	20	Mujeres
Diciembre 2012	25	Jiloca	Servicios	565	Hombres
Diciembre 2012	25	Jiloca	Servicios	916	Mujeres
Diciembre 2012	26	Cuencas Mineras	Agricultura, ganadería y pesca	247	Hombres
Diciembre 2012	26	Cuencas Mineras	Agricultura, ganadería y pesca	72	Mujeres
Diciembre 2012	26	Cuencas Mineras	Industria y energía	654	Hombres
Diciembre 2012	26	Cuencas Mineras	Industria y energía	207	Mujeres
Diciembre 2012	26	Cuencas Mineras	Construcción	209	Hombres
Diciembre 2012	26	Cuencas Mineras	Construcción	14	Mujeres
Diciembre 2012	26	Cuencas Mineras	Servicios	353	Hombres
Diciembre 2012	26	Cuencas Mineras	Servicios	553	Mujeres
Diciembre 2012	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	166	Hombres
Diciembre 2012	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	46	Mujeres
Diciembre 2012	27	Andorra-Sierra de Arcos	Industria y energía	732	Hombres
Diciembre 2012	27	Andorra-Sierra de Arcos	Industria y energía	112	Mujeres
Diciembre 2012	27	Andorra-Sierra de Arcos	Construcción	405	Hombres
Diciembre 2012	27	Andorra-Sierra de Arcos	Construcción	39	Mujeres
Diciembre 2012	27	Andorra-Sierra de Arcos	Servicios	664	Hombres
Diciembre 2012	27	Andorra-Sierra de Arcos	Servicios	806	Mujeres
Diciembre 2012	28	Bajo Aragón	Agricultura, ganadería y pesca	950	Hombres
Diciembre 2012	28	Bajo Aragón	Agricultura, ganadería y pesca	429	Mujeres
Diciembre 2012	28	Bajo Aragón	Industria y energía	1019	Hombres
Diciembre 2012	28	Bajo Aragón	Industria y energía	343	Mujeres
Diciembre 2012	28	Bajo Aragón	Construcción	1016	Hombres
Diciembre 2012	28	Bajo Aragón	Construcción	117	Mujeres
Diciembre 2012	28	Bajo Aragón	Servicios	2198	Hombres
Diciembre 2012	28	Bajo Aragón	Servicios	3419	Mujeres
Diciembre 2012	29	Comunidad de Teruel	Agricultura, ganadería y pesca	915	Hombres
Diciembre 2012	29	Comunidad de Teruel	Agricultura, ganadería y pesca	282	Mujeres
Diciembre 2012	29	Comunidad de Teruel	Industria y energía	2118	Hombres
Diciembre 2012	29	Comunidad de Teruel	Industria y energía	596	Mujeres
Diciembre 2012	29	Comunidad de Teruel	Construcción	1431	Hombres
Diciembre 2012	29	Comunidad de Teruel	Construcción	134	Mujeres
Diciembre 2012	29	Comunidad de Teruel	Servicios	6885	Hombres
Diciembre 2012	29	Comunidad de Teruel	Servicios	9203	Mujeres
Diciembre 2012	30	Maestrazgo	Agricultura, ganadería y pesca	246	Hombres
Diciembre 2012	30	Maestrazgo	Agricultura, ganadería y pesca	89	Mujeres
Diciembre 2012	30	Maestrazgo	Industria y energía	86	Hombres
Diciembre 2012	30	Maestrazgo	Industria y energía	30	Mujeres
Diciembre 2012	30	Maestrazgo	Construcción	118	Hombres
Diciembre 2012	30	Maestrazgo	Construcción	4	Mujeres
Diciembre 2012	30	Maestrazgo	Servicios	160	Hombres
Diciembre 2012	30	Maestrazgo	Servicios	234	Mujeres
Diciembre 2012	31	Sierra de Albarracín	Agricultura, ganadería y pesca	187	Hombres
Diciembre 2012	31	Sierra de Albarracín	Agricultura, ganadería y pesca	55	Mujeres
Diciembre 2012	31	Sierra de Albarracín	Industria y energía	93	Hombres
Diciembre 2012	31	Sierra de Albarracín	Industria y energía	25	Mujeres
Diciembre 2012	31	Sierra de Albarracín	Construcción	157	Hombres
Diciembre 2012	31	Sierra de Albarracín	Construcción	9	Mujeres
Diciembre 2012	31	Sierra de Albarracín	Servicios	230	Hombres
Diciembre 2012	31	Sierra de Albarracín	Servicios	370	Mujeres
Diciembre 2012	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	325	Hombres
Diciembre 2012	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	84	Mujeres
Diciembre 2012	32	Gúdar-Javalambre	Industria y energía	402	Hombres
Diciembre 2012	32	Gúdar-Javalambre	Industria y energía	143	Mujeres
Diciembre 2012	32	Gúdar-Javalambre	Construcción	401	Hombres
Diciembre 2012	32	Gúdar-Javalambre	Construcción	29	Mujeres
Diciembre 2012	32	Gúdar-Javalambre	Servicios	523	Hombres
Diciembre 2012	32	Gúdar-Javalambre	Servicios	698	Mujeres
Diciembre 2012	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	751	Hombres
Diciembre 2012	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	334	Mujeres
Diciembre 2012	33	Matarraña / Matarranya	Industria y energía	359	Hombres
Diciembre 2012	33	Matarraña / Matarranya	Industria y energía	170	Mujeres
Diciembre 2012	33	Matarraña / Matarranya	Construcción	305	Hombres
Diciembre 2012	33	Matarraña / Matarranya	Construcción	10	Mujeres
Diciembre 2012	33	Matarraña / Matarranya	Servicios	418	Hombres
Diciembre 2012	33	Matarraña / Matarranya	Servicios	651	Mujeres
Septiembre 2012	01	La Jacetania	Agricultura, ganadería y pesca	352	Hombres
Septiembre 2012	01	La Jacetania	Agricultura, ganadería y pesca	44	Mujeres
Septiembre 2012	01	La Jacetania	Industria y energía	252	Hombres
Septiembre 2012	01	La Jacetania	Industria y energía	56	Mujeres
Septiembre 2012	01	La Jacetania	Construcción	538	Hombres
Septiembre 2012	01	La Jacetania	Construcción	60	Mujeres
Septiembre 2012	01	La Jacetania	Servicios	1669	Hombres
Septiembre 2012	01	La Jacetania	Servicios	2370	Mujeres
Septiembre 2012	02	Alto Gállego	Agricultura, ganadería y pesca	145	Hombres
Septiembre 2012	02	Alto Gállego	Agricultura, ganadería y pesca	37	Mujeres
Septiembre 2012	02	Alto Gállego	Industria y energía	680	Hombres
Septiembre 2012	02	Alto Gállego	Industria y energía	276	Mujeres
Septiembre 2012	02	Alto Gállego	Construcción	502	Hombres
Septiembre 2012	02	Alto Gállego	Construcción	66	Mujeres
Septiembre 2012	02	Alto Gállego	Servicios	1292	Hombres
Septiembre 2012	02	Alto Gállego	Servicios	1340	Mujeres
Septiembre 2012	03	Sobrarbe	Agricultura, ganadería y pesca	302	Hombres
Septiembre 2012	03	Sobrarbe	Agricultura, ganadería y pesca	63	Mujeres
Septiembre 2012	03	Sobrarbe	Industria y energía	75	Hombres
Septiembre 2012	03	Sobrarbe	Industria y energía	20	Mujeres
Septiembre 2012	03	Sobrarbe	Construcción	401	Hombres
Septiembre 2012	03	Sobrarbe	Construcción	22	Mujeres
Septiembre 2012	03	Sobrarbe	Servicios	717	Hombres
Septiembre 2012	03	Sobrarbe	Servicios	1016	Mujeres
Septiembre 2012	04	La Ribagorza	Agricultura, ganadería y pesca	691	Hombres
Septiembre 2012	04	La Ribagorza	Agricultura, ganadería y pesca	141	Mujeres
Septiembre 2012	04	La Ribagorza	Industria y energía	204	Hombres
Septiembre 2012	04	La Ribagorza	Industria y energía	87	Mujeres
Septiembre 2012	04	La Ribagorza	Construcción	536	Hombres
Septiembre 2012	04	La Ribagorza	Construcción	49	Mujeres
Septiembre 2012	04	La Ribagorza	Servicios	1000	Hombres
Septiembre 2012	04	La Ribagorza	Servicios	1469	Mujeres
Septiembre 2012	05	Cinco Villas	Agricultura, ganadería y pesca	2409	Hombres
Septiembre 2012	05	Cinco Villas	Agricultura, ganadería y pesca	472	Mujeres
Septiembre 2012	05	Cinco Villas	Industria y energía	1467	Hombres
Septiembre 2012	05	Cinco Villas	Industria y energía	777	Mujeres
Septiembre 2012	05	Cinco Villas	Construcción	830	Hombres
Septiembre 2012	05	Cinco Villas	Construcción	91	Mujeres
Septiembre 2012	05	Cinco Villas	Servicios	2103	Hombres
Septiembre 2012	05	Cinco Villas	Servicios	2736	Mujeres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	1681	Hombres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	327	Mujeres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Industria y energía	2065	Hombres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Industria y energía	494	Mujeres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Construcción	1934	Hombres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Construcción	219	Mujeres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Servicios	9946	Hombres
Septiembre 2012	06	Hoya de Huesca / Plana de Uesca	Servicios	14295	Mujeres
Septiembre 2012	07	Somontano de Barbastro	Agricultura, ganadería y pesca	865	Hombres
Septiembre 2012	07	Somontano de Barbastro	Agricultura, ganadería y pesca	175	Mujeres
Septiembre 2012	07	Somontano de Barbastro	Industria y energía	1219	Hombres
Septiembre 2012	07	Somontano de Barbastro	Industria y energía	348	Mujeres
Septiembre 2012	07	Somontano de Barbastro	Construcción	699	Hombres
Septiembre 2012	07	Somontano de Barbastro	Construcción	64	Mujeres
Septiembre 2012	07	Somontano de Barbastro	Servicios	2137	Hombres
Septiembre 2012	07	Somontano de Barbastro	Servicios	3410	Mujeres
Septiembre 2012	08	Cinca Medio	Agricultura, ganadería y pesca	997	Hombres
Septiembre 2012	08	Cinca Medio	Agricultura, ganadería y pesca	276	Mujeres
Septiembre 2012	08	Cinca Medio	Industria y energía	1829	Hombres
Septiembre 2012	08	Cinca Medio	Industria y energía	480	Mujeres
Septiembre 2012	08	Cinca Medio	Construcción	623	Hombres
Septiembre 2012	08	Cinca Medio	Construcción	60	Mujeres
Septiembre 2012	08	Cinca Medio	Servicios	1752	Hombres
Septiembre 2012	08	Cinca Medio	Servicios	2239	Mujeres
Septiembre 2012	09	La Litera / La Llitera	Agricultura, ganadería y pesca	1370	Hombres
Septiembre 2012	09	La Litera / La Llitera	Agricultura, ganadería y pesca	357	Mujeres
Septiembre 2012	09	La Litera / La Llitera	Industria y energía	1401	Hombres
Septiembre 2012	09	La Litera / La Llitera	Industria y energía	343	Mujeres
Septiembre 2012	09	La Litera / La Llitera	Construcción	667	Hombres
Septiembre 2012	09	La Litera / La Llitera	Construcción	84	Mujeres
Septiembre 2012	09	La Litera / La Llitera	Servicios	1296	Hombres
Septiembre 2012	09	La Litera / La Llitera	Servicios	1603	Mujeres
Septiembre 2012	10	Los Monegros	Agricultura, ganadería y pesca	1894	Hombres
Septiembre 2012	10	Los Monegros	Agricultura, ganadería y pesca	500	Mujeres
Septiembre 2012	10	Los Monegros	Industria y energía	541	Hombres
Septiembre 2012	10	Los Monegros	Industria y energía	166	Mujeres
Septiembre 2012	10	Los Monegros	Construcción	617	Hombres
Septiembre 2012	10	Los Monegros	Construcción	70	Mujeres
Septiembre 2012	10	Los Monegros	Servicios	1034	Hombres
Septiembre 2012	10	Los Monegros	Servicios	1156	Mujeres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	2876	Hombres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	875	Mujeres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Industria y energía	1183	Hombres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Industria y energía	626	Mujeres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Construcción	695	Hombres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Construcción	71	Mujeres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Servicios	1994	Hombres
Septiembre 2012	11	Bajo Cinca / Baix Cinca	Servicios	2623	Mujeres
Septiembre 2012	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	218	Hombres
Septiembre 2012	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	42	Mujeres
Septiembre 2012	12	Tarazona y el Moncayo	Industria y energía	621	Hombres
Septiembre 2012	12	Tarazona y el Moncayo	Industria y energía	376	Mujeres
Septiembre 2012	12	Tarazona y el Moncayo	Construcción	260	Hombres
Septiembre 2012	12	Tarazona y el Moncayo	Construcción	24	Mujeres
Septiembre 2012	12	Tarazona y el Moncayo	Servicios	942	Hombres
Septiembre 2012	12	Tarazona y el Moncayo	Servicios	1102	Mujeres
Septiembre 2012	13	Campo de Borja	Agricultura, ganadería y pesca	720	Hombres
Septiembre 2012	13	Campo de Borja	Agricultura, ganadería y pesca	192	Mujeres
Septiembre 2012	13	Campo de Borja	Industria y energía	769	Hombres
Septiembre 2012	13	Campo de Borja	Industria y energía	522	Mujeres
Septiembre 2012	13	Campo de Borja	Construcción	332	Hombres
Septiembre 2012	13	Campo de Borja	Construcción	29	Mujeres
Septiembre 2012	13	Campo de Borja	Servicios	806	Hombres
Septiembre 2012	13	Campo de Borja	Servicios	1494	Mujeres
Septiembre 2012	14	Aranda	Agricultura, ganadería y pesca	133	Hombres
Septiembre 2012	14	Aranda	Agricultura, ganadería y pesca	20	Mujeres
Septiembre 2012	14	Aranda	Industria y energía	561	Hombres
Septiembre 2012	14	Aranda	Industria y energía	301	Mujeres
Septiembre 2012	14	Aranda	Construcción	147	Hombres
Septiembre 2012	14	Aranda	Construcción	9	Mujeres
Septiembre 2012	14	Aranda	Servicios	381	Hombres
Septiembre 2012	14	Aranda	Servicios	312	Mujeres
Septiembre 2012	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	777	Hombres
Septiembre 2012	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	329	Mujeres
Septiembre 2012	15	Ribera Alta del Ebro	Industria y energía	9209	Hombres
Septiembre 2012	15	Ribera Alta del Ebro	Industria y energía	1529	Mujeres
Septiembre 2012	15	Ribera Alta del Ebro	Construcción	783	Hombres
Septiembre 2012	15	Ribera Alta del Ebro	Construcción	96	Mujeres
Septiembre 2012	15	Ribera Alta del Ebro	Servicios	3155	Hombres
Septiembre 2012	15	Ribera Alta del Ebro	Servicios	2384	Mujeres
Septiembre 2012	16	Valdejalón	Agricultura, ganadería y pesca	2773	Hombres
Septiembre 2012	16	Valdejalón	Agricultura, ganadería y pesca	1052	Mujeres
