Comarca código	Comarca nombre	Situación preferente	Edad	Sexo	Personas residentes viviendas familiares
17	D.C. Zaragoza	Realizando tareas de voluntariado	26-45	Hombres	41
17	D.C. Zaragoza	Realizando tareas de voluntariado	26-45	Mujeres	104
17	D.C. Zaragoza	Realizando tareas de voluntariado	46-64	Hombres	21
17	D.C. Zaragoza	Realizando tareas de voluntariado	46-64	Mujeres	228
17	D.C. Zaragoza	Realizando tareas de voluntariado	65 y más	Hombres	21
17	D.C. Zaragoza	Realizando tareas de voluntariado	65 y más	Mujeres	80
17	D.C. Zaragoza	Dependientes	16-25	Hombres	59
17	D.C. Zaragoza	Dependientes	16-25	Mujeres	50
17	D.C. Zaragoza	Dependientes	26-45	Hombres	137
17	D.C. Zaragoza	Dependientes	26-45	Mujeres	144
17	D.C. Zaragoza	Dependientes	46-64	Hombres	58
17	D.C. Zaragoza	Dependientes	46-64	Mujeres	180
17	D.C. Zaragoza	Dependientes	65 y más	Hombres	149
17	D.C. Zaragoza	Dependientes	65 y más	Mujeres	971
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	16-25	Hombres	83
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	16-25	Mujeres	1147
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	26-45	Hombres	344
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	26-45	Mujeres	20721
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	46-64	Hombres	364
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	46-64	Mujeres	36340
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	65 y más	Hombres	775
17	D.C. Zaragoza	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	20868
17	D.C. Zaragoza	Otra situación	16-25	Hombres	160
17	D.C. Zaragoza	Otra situación	16-25	Mujeres	143
17	D.C. Zaragoza	Otra situación	26-45	Hombres	404
17	D.C. Zaragoza	Otra situación	26-45	Mujeres	397
17	D.C. Zaragoza	Otra situación	46-64	Hombres	458
17	D.C. Zaragoza	Otra situación	46-64	Mujeres	413
17	D.C. Zaragoza	Otra situación	65 y más	Hombres	133
17	D.C. Zaragoza	Otra situación	65 y más	Mujeres	509
18	Ribera Baja del Ebro	Estudiantes	16-25	Hombres	168
18	Ribera Baja del Ebro	Estudiantes	16-25	Mujeres	249
18	Ribera Baja del Ebro	Estudiantes	26-45	Hombres	4
18	Ribera Baja del Ebro	Estudiantes	26-45	Mujeres	39
18	Ribera Baja del Ebro	Estudiantes	46-64	Mujeres	63
18	Ribera Baja del Ebro	Estudiantes	65 y más	Hombres	3
18	Ribera Baja del Ebro	Estudiantes	65 y más	Mujeres	42
18	Ribera Baja del Ebro	Ocupados	16-25	Hombres	319
18	Ribera Baja del Ebro	Ocupados	16-25	Mujeres	216
18	Ribera Baja del Ebro	Ocupados	26-45	Hombres	1316
18	Ribera Baja del Ebro	Ocupados	26-45	Mujeres	749
18	Ribera Baja del Ebro	Ocupados	46-64	Hombres	763
18	Ribera Baja del Ebro	Ocupados	46-64	Mujeres	281
18	Ribera Baja del Ebro	Ocupados	65 y más	Hombres	27
18	Ribera Baja del Ebro	Ocupados	65 y más	Mujeres	16
18	Ribera Baja del Ebro	Parados buscando el primer empleo	16-25	Hombres	19
18	Ribera Baja del Ebro	Parados buscando el primer empleo	16-25	Mujeres	23
18	Ribera Baja del Ebro	Parados buscando el primer empleo	26-45	Hombres	8
18	Ribera Baja del Ebro	Parados buscando el primer empleo	26-45	Mujeres	10
18	Ribera Baja del Ebro	Parados buscando el primer empleo	46-64	Hombres	1
18	Ribera Baja del Ebro	Parados buscando el primer empleo	46-64	Mujeres	2
18	Ribera Baja del Ebro	Parados que han trabajado antes	16-25	Hombres	27
18	Ribera Baja del Ebro	Parados que han trabajado antes	16-25	Mujeres	30
18	Ribera Baja del Ebro	Parados que han trabajado antes	26-45	Hombres	41
18	Ribera Baja del Ebro	Parados que han trabajado antes	26-45	Mujeres	75
18	Ribera Baja del Ebro	Parados que han trabajado antes	46-64	Hombres	28
18	Ribera Baja del Ebro	Parados que han trabajado antes	46-64	Mujeres	16
18	Ribera Baja del Ebro	Pensionistas de invalidez	16-25	Mujeres	1
18	Ribera Baja del Ebro	Pensionistas de invalidez	26-45	Hombres	19
18	Ribera Baja del Ebro	Pensionistas de invalidez	26-45	Mujeres	8
18	Ribera Baja del Ebro	Pensionistas de invalidez	46-64	Hombres	90
18	Ribera Baja del Ebro	Pensionistas de invalidez	46-64	Mujeres	12
18	Ribera Baja del Ebro	Pensionistas de invalidez	65 y más	Hombres	28
18	Ribera Baja del Ebro	Pensionistas de invalidez	65 y más	Mujeres	26
18	Ribera Baja del Ebro	Pensionistas de viudedad u orfandad	26-45	Hombres	2
18	Ribera Baja del Ebro	Pensionistas de viudedad u orfandad	26-45	Mujeres	3
18	Ribera Baja del Ebro	Pensionistas de viudedad u orfandad	46-64	Hombres	2
18	Ribera Baja del Ebro	Pensionistas de viudedad u orfandad	46-64	Mujeres	51
18	Ribera Baja del Ebro	Pensionistas de viudedad u orfandad	65 y más	Hombres	16
18	Ribera Baja del Ebro	Pensionistas de viudedad u orfandad	65 y más	Mujeres	479
18	Ribera Baja del Ebro	Pensionistas de jubilación	46-64	Hombres	113
18	Ribera Baja del Ebro	Pensionistas de jubilación	46-64	Mujeres	21
18	Ribera Baja del Ebro	Pensionistas de jubilación	65 y más	Hombres	1028
18	Ribera Baja del Ebro	Pensionistas de jubilación	65 y más	Mujeres	338
18	Ribera Baja del Ebro	Realizando tareas de voluntariado	26-45	Hombres	1
18	Ribera Baja del Ebro	Realizando tareas de voluntariado	26-45	Mujeres	1
18	Ribera Baja del Ebro	Realizando tareas de voluntariado	46-64	Mujeres	2
18	Ribera Baja del Ebro	Dependientes	26-45	Hombres	3
18	Ribera Baja del Ebro	Dependientes	46-64	Hombres	2
18	Ribera Baja del Ebro	Dependientes	46-64	Mujeres	3
18	Ribera Baja del Ebro	Dependientes	65 y más	Hombres	2
18	Ribera Baja del Ebro	Dependientes	65 y más	Mujeres	16
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	16-25	Hombres	1
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	16-25	Mujeres	15
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	26-45	Hombres	2
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	26-45	Mujeres	351
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	46-64	Hombres	2
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	46-64	Mujeres	492
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	65 y más	Hombres	16
18	Ribera Baja del Ebro	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	416
18	Ribera Baja del Ebro	Otra situación	16-25	Hombres	1
18	Ribera Baja del Ebro	Otra situación	16-25	Mujeres	1
18	Ribera Baja del Ebro	Otra situación	26-45	Hombres	4
18	Ribera Baja del Ebro	Otra situación	26-45	Mujeres	3
18	Ribera Baja del Ebro	Otra situación	46-64	Hombres	2
18	Ribera Baja del Ebro	Otra situación	46-64	Mujeres	3
18	Ribera Baja del Ebro	Otra situación	65 y más	Mujeres	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	16-25	Hombres	236
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	16-25	Mujeres	314
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	26-45	Hombres	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	26-45	Mujeres	19
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	46-64	Hombres	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	46-64	Mujeres	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	65 y más	Hombres	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Estudiantes	65 y más	Mujeres	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	16-25	Hombres	509
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	16-25	Mujeres	327
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	26-45	Hombres	1680
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	26-45	Mujeres	875
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	46-64	Hombres	1071
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	46-64	Mujeres	452
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	65 y más	Hombres	51
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ocupados	65 y más	Mujeres	42
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados buscando el primer empleo	16-25	Hombres	41
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados buscando el primer empleo	16-25	Mujeres	26
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados buscando el primer empleo	26-45	Hombres	7
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados buscando el primer empleo	26-45	Mujeres	14
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados buscando el primer empleo	46-64	Hombres	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados buscando el primer empleo	46-64	Mujeres	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados que han trabajado antes	16-25	Hombres	58
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados que han trabajado antes	16-25	Mujeres	71
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados que han trabajado antes	26-45	Hombres	111
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados que han trabajado antes	26-45	Mujeres	159
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados que han trabajado antes	46-64	Hombres	66
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Parados que han trabajado antes	46-64	Mujeres	63
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de invalidez	16-25	Hombres	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de invalidez	26-45	Hombres	28
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de invalidez	26-45	Mujeres	12
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de invalidez	46-64	Hombres	96
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de invalidez	46-64	Mujeres	24
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de invalidez	65 y más	Hombres	29
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de invalidez	65 y más	Mujeres	20
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de viudedad u orfandad	16-25	Mujeres	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de viudedad u orfandad	26-45	Hombres	3
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de viudedad u orfandad	26-45	Mujeres	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de viudedad u orfandad	46-64	Hombres	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de viudedad u orfandad	46-64	Mujeres	75
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de viudedad u orfandad	65 y más	Hombres	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de viudedad u orfandad	65 y más	Mujeres	555
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de jubilación	46-64	Hombres	177
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de jubilación	46-64	Mujeres	48
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de jubilación	65 y más	Hombres	1429
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Pensionistas de jubilación	65 y más	Mujeres	679
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando tareas de voluntariado	16-25	Mujeres	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando tareas de voluntariado	26-45	Hombres	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando tareas de voluntariado	26-45	Mujeres	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando tareas de voluntariado	46-64	Mujeres	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Dependientes	26-45	Hombres	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Dependientes	26-45	Mujeres	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Dependientes	46-64	Hombres	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Dependientes	65 y más	Mujeres	18
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	16-25	Hombres	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	16-25	Mujeres	29
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	26-45	Hombres	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	26-45	Mujeres	493
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	46-64	Hombres	11
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	46-64	Mujeres	702
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	65 y más	Hombres	14
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	505
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	16-25	Hombres	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	16-25	Mujeres	4
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	26-45	Hombres	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	26-45	Mujeres	7
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	46-64	Hombres	8
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	46-64	Mujeres	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	65 y más	Hombres	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otra situación	65 y más	Mujeres	24
20	Comunidad de Calatayud	Estudiantes	16-25	Hombres	829
20	Comunidad de Calatayud	Estudiantes	16-25	Mujeres	976
20	Comunidad de Calatayud	Estudiantes	26-45	Hombres	67
20	Comunidad de Calatayud	Estudiantes	26-45	Mujeres	91
20	Comunidad de Calatayud	Estudiantes	46-64	Hombres	4
20	Comunidad de Calatayud	Estudiantes	46-64	Mujeres	34
20	Comunidad de Calatayud	Estudiantes	65 y más	Hombres	7
20	Comunidad de Calatayud	Estudiantes	65 y más	Mujeres	24
20	Comunidad de Calatayud	Ocupados	16-25	Hombres	1160
20	Comunidad de Calatayud	Ocupados	16-25	Mujeres	808
20	Comunidad de Calatayud	Ocupados	26-45	Hombres	5142
20	Comunidad de Calatayud	Ocupados	26-45	Mujeres	3046
20	Comunidad de Calatayud	Ocupados	46-64	Hombres	2950
20	Comunidad de Calatayud	Ocupados	46-64	Mujeres	1195
20	Comunidad de Calatayud	Ocupados	65 y más	Hombres	107
20	Comunidad de Calatayud	Ocupados	65 y más	Mujeres	102
20	Comunidad de Calatayud	Parados buscando el primer empleo	16-25	Hombres	83
20	Comunidad de Calatayud	Parados buscando el primer empleo	16-25	Mujeres	101
20	Comunidad de Calatayud	Parados buscando el primer empleo	26-45	Hombres	57
20	Comunidad de Calatayud	Parados buscando el primer empleo	26-45	Mujeres	70
20	Comunidad de Calatayud	Parados buscando el primer empleo	46-64	Hombres	16
20	Comunidad de Calatayud	Parados buscando el primer empleo	46-64	Mujeres	13
20	Comunidad de Calatayud	Parados que han trabajado antes	16-25	Hombres	108
20	Comunidad de Calatayud	Parados que han trabajado antes	16-25	Mujeres	124
20	Comunidad de Calatayud	Parados que han trabajado antes	26-45	Hombres	294
20	Comunidad de Calatayud	Parados que han trabajado antes	26-45	Mujeres	426
20	Comunidad de Calatayud	Parados que han trabajado antes	46-64	Hombres	171
20	Comunidad de Calatayud	Parados que han trabajado antes	46-64	Mujeres	113
20	Comunidad de Calatayud	Parados que han trabajado antes	65 y más	Hombres	4
20	Comunidad de Calatayud	Parados que han trabajado antes	65 y más	Mujeres	4
20	Comunidad de Calatayud	Pensionistas de invalidez	16-25	Hombres	8
20	Comunidad de Calatayud	Pensionistas de invalidez	16-25	Mujeres	2
20	Comunidad de Calatayud	Pensionistas de invalidez	26-45	Hombres	74
20	Comunidad de Calatayud	Pensionistas de invalidez	26-45	Mujeres	50
20	Comunidad de Calatayud	Pensionistas de invalidez	46-64	Hombres	239
20	Comunidad de Calatayud	Pensionistas de invalidez	46-64	Mujeres	102
20	Comunidad de Calatayud	Pensionistas de invalidez	65 y más	Hombres	153
20	Comunidad de Calatayud	Pensionistas de invalidez	65 y más	Mujeres	121
20	Comunidad de Calatayud	Pensionistas de viudedad u orfandad	26-45	Hombres	5
20	Comunidad de Calatayud	Pensionistas de viudedad u orfandad	26-45	Mujeres	14
20	Comunidad de Calatayud	Pensionistas de viudedad u orfandad	46-64	Hombres	11
20	Comunidad de Calatayud	Pensionistas de viudedad u orfandad	46-64	Mujeres	191
20	Comunidad de Calatayud	Pensionistas de viudedad u orfandad	65 y más	Hombres	43
20	Comunidad de Calatayud	Pensionistas de viudedad u orfandad	65 y más	Mujeres	1987
20	Comunidad de Calatayud	Pensionistas de jubilación	46-64	Hombres	625
20	Comunidad de Calatayud	Pensionistas de jubilación	46-64	Mujeres	124
20	Comunidad de Calatayud	Pensionistas de jubilación	65 y más	Hombres	4750
20	Comunidad de Calatayud	Pensionistas de jubilación	65 y más	Mujeres	1658
20	Comunidad de Calatayud	Realizando tareas de voluntariado	16-25	Hombres	2
20	Comunidad de Calatayud	Realizando tareas de voluntariado	26-45	Hombres	1
20	Comunidad de Calatayud	Realizando tareas de voluntariado	26-45	Mujeres	2
20	Comunidad de Calatayud	Realizando tareas de voluntariado	46-64	Mujeres	6
20	Comunidad de Calatayud	Realizando tareas de voluntariado	65 y más	Hombres	1
20	Comunidad de Calatayud	Realizando tareas de voluntariado	65 y más	Mujeres	4
20	Comunidad de Calatayud	Dependientes	16-25	Hombres	2
20	Comunidad de Calatayud	Dependientes	16-25	Mujeres	1
20	Comunidad de Calatayud	Dependientes	26-45	Hombres	12
20	Comunidad de Calatayud	Dependientes	26-45	Mujeres	6
20	Comunidad de Calatayud	Dependientes	46-64	Hombres	3
20	Comunidad de Calatayud	Dependientes	46-64	Mujeres	7
20	Comunidad de Calatayud	Dependientes	65 y más	Hombres	8
20	Comunidad de Calatayud	Dependientes	65 y más	Mujeres	84
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	16-25	Hombres	4
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	16-25	Mujeres	68
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	26-45	Hombres	12
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	26-45	Mujeres	1163
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	46-64	Hombres	24
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	46-64	Mujeres	2045
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	65 y más	Hombres	68
20	Comunidad de Calatayud	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	2257
20	Comunidad de Calatayud	Otra situación	16-25	Hombres	10
20	Comunidad de Calatayud	Otra situación	16-25	Mujeres	6
20	Comunidad de Calatayud	Otra situación	26-45	Hombres	22
20	Comunidad de Calatayud	Otra situación	26-45	Mujeres	15
20	Comunidad de Calatayud	Otra situación	46-64	Hombres	24
20	Comunidad de Calatayud	Otra situación	46-64	Mujeres	18
20	Comunidad de Calatayud	Otra situación	65 y más	Hombres	10
20	Comunidad de Calatayud	Otra situación	65 y más	Mujeres	36
21	Campo de Cariñena	Estudiantes	16-25	Hombres	163
21	Campo de Cariñena	Estudiantes	16-25	Mujeres	236
21	Campo de Cariñena	Estudiantes	26-45	Hombres	9
21	Campo de Cariñena	Estudiantes	26-45	Mujeres	20
21	Campo de Cariñena	Estudiantes	46-64	Hombres	1
21	Campo de Cariñena	Estudiantes	46-64	Mujeres	9
21	Campo de Cariñena	Estudiantes	65 y más	Mujeres	5
21	Campo de Cariñena	Ocupados	16-25	Hombres	413
21	Campo de Cariñena	Ocupados	16-25	Mujeres	197
21	Campo de Cariñena	Ocupados	26-45	Hombres	1547
21	Campo de Cariñena	Ocupados	26-45	Mujeres	678
21	Campo de Cariñena	Ocupados	46-64	Hombres	859
21	Campo de Cariñena	Ocupados	46-64	Mujeres	235
21	Campo de Cariñena	Ocupados	65 y más	Hombres	17
21	Campo de Cariñena	Ocupados	65 y más	Mujeres	15
21	Campo de Cariñena	Parados buscando el primer empleo	16-25	Hombres	31
21	Campo de Cariñena	Parados buscando el primer empleo	16-25	Mujeres	26
21	Campo de Cariñena	Parados buscando el primer empleo	26-45	Hombres	36
21	Campo de Cariñena	Parados buscando el primer empleo	26-45	Mujeres	16
21	Campo de Cariñena	Parados buscando el primer empleo	46-64	Hombres	8
21	Campo de Cariñena	Parados buscando el primer empleo	46-64	Mujeres	3
21	Campo de Cariñena	Parados que han trabajado antes	16-25	Hombres	59
21	Campo de Cariñena	Parados que han trabajado antes	16-25	Mujeres	33
21	Campo de Cariñena	Parados que han trabajado antes	26-45	Hombres	108
21	Campo de Cariñena	Parados que han trabajado antes	26-45	Mujeres	54
21	Campo de Cariñena	Parados que han trabajado antes	46-64	Hombres	35
21	Campo de Cariñena	Parados que han trabajado antes	46-64	Mujeres	15
21	Campo de Cariñena	Parados que han trabajado antes	65 y más	Hombres	1
21	Campo de Cariñena	Pensionistas de invalidez	26-45	Hombres	25
21	Campo de Cariñena	Pensionistas de invalidez	26-45	Mujeres	12
21	Campo de Cariñena	Pensionistas de invalidez	46-64	Hombres	82
21	Campo de Cariñena	Pensionistas de invalidez	46-64	Mujeres	17
21	Campo de Cariñena	Pensionistas de invalidez	65 y más	Hombres	44
21	Campo de Cariñena	Pensionistas de invalidez	65 y más	Mujeres	33
21	Campo de Cariñena	Pensionistas de viudedad u orfandad	16-25	Hombres	1
21	Campo de Cariñena	Pensionistas de viudedad u orfandad	26-45	Mujeres	6
21	Campo de Cariñena	Pensionistas de viudedad u orfandad	46-64	Hombres	1
21	Campo de Cariñena	Pensionistas de viudedad u orfandad	46-64	Mujeres	32
21	Campo de Cariñena	Pensionistas de viudedad u orfandad	65 y más	Hombres	10
21	Campo de Cariñena	Pensionistas de viudedad u orfandad	65 y más	Mujeres	504
21	Campo de Cariñena	Pensionistas de jubilación	46-64	Hombres	137
21	Campo de Cariñena	Pensionistas de jubilación	46-64	Mujeres	31
21	Campo de Cariñena	Pensionistas de jubilación	65 y más	Hombres	1191
21	Campo de Cariñena	Pensionistas de jubilación	65 y más	Mujeres	280
21	Campo de Cariñena	Realizando tareas de voluntariado	46-64	Mujeres	1
21	Campo de Cariñena	Realizando tareas de voluntariado	65 y más	Hombres	1
21	Campo de Cariñena	Dependientes	16-25	Hombres	1
21	Campo de Cariñena	Dependientes	65 y más	Hombres	1
21	Campo de Cariñena	Dependientes	65 y más	Mujeres	13
21	Campo de Cariñena	Realizando o compartiendo las labores del hogar	16-25	Mujeres	18
21	Campo de Cariñena	Realizando o compartiendo las labores del hogar	26-45	Hombres	5
21	Campo de Cariñena	Realizando o compartiendo las labores del hogar	26-45	Mujeres	497
21	Campo de Cariñena	Realizando o compartiendo las labores del hogar	46-64	Hombres	2
21	Campo de Cariñena	Realizando o compartiendo las labores del hogar	46-64	Mujeres	620
21	Campo de Cariñena	Realizando o compartiendo las labores del hogar	65 y más	Hombres	17
21	Campo de Cariñena	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	619
21	Campo de Cariñena	Otra situación	16-25	Hombres	1
21	Campo de Cariñena	Otra situación	16-25	Mujeres	1
21	Campo de Cariñena	Otra situación	26-45	Hombres	2
21	Campo de Cariñena	Otra situación	26-45	Mujeres	5
21	Campo de Cariñena	Otra situación	46-64	Hombres	4
21	Campo de Cariñena	Otra situación	46-64	Mujeres	3
21	Campo de Cariñena	Otra situación	65 y más	Mujeres	3
22	Campo de Belchite	Estudiantes	16-25	Hombres	68
22	Campo de Belchite	Estudiantes	16-25	Mujeres	89
22	Campo de Belchite	Estudiantes	26-45	Hombres	5
22	Campo de Belchite	Estudiantes	26-45	Mujeres	13
22	Campo de Belchite	Estudiantes	46-64	Hombres	1
22	Campo de Belchite	Estudiantes	46-64	Mujeres	15
22	Campo de Belchite	Estudiantes	65 y más	Hombres	5
22	Campo de Belchite	Estudiantes	65 y más	Mujeres	16
22	Campo de Belchite	Ocupados	16-25	Hombres	166
22	Campo de Belchite	Ocupados	16-25	Mujeres	90
22	Campo de Belchite	Ocupados	26-45	Hombres	669
22	Campo de Belchite	Ocupados	26-45	Mujeres	342
22	Campo de Belchite	Ocupados	46-64	Hombres	491
22	Campo de Belchite	Ocupados	46-64	Mujeres	156
22	Campo de Belchite	Ocupados	65 y más	Hombres	25
22	Campo de Belchite	Ocupados	65 y más	Mujeres	17
22	Campo de Belchite	Parados buscando el primer empleo	16-25	Hombres	6
22	Campo de Belchite	Parados buscando el primer empleo	16-25	Mujeres	9
22	Campo de Belchite	Parados buscando el primer empleo	26-45	Hombres	10
22	Campo de Belchite	Parados buscando el primer empleo	26-45	Mujeres	7
22	Campo de Belchite	Parados buscando el primer empleo	46-64	Mujeres	2
22	Campo de Belchite	Parados que han trabajado antes	16-25	Hombres	12
22	Campo de Belchite	Parados que han trabajado antes	16-25	Mujeres	15
22	Campo de Belchite	Parados que han trabajado antes	26-45	Hombres	37
22	Campo de Belchite	Parados que han trabajado antes	26-45	Mujeres	65
22	Campo de Belchite	Parados que han trabajado antes	46-64	Hombres	22
22	Campo de Belchite	Parados que han trabajado antes	46-64	Mujeres	18
22	Campo de Belchite	Pensionistas de invalidez	16-25	Hombres	3
22	Campo de Belchite	Pensionistas de invalidez	26-45	Hombres	10
22	Campo de Belchite	Pensionistas de invalidez	26-45	Mujeres	5
22	Campo de Belchite	Pensionistas de invalidez	46-64	Hombres	38
22	Campo de Belchite	Pensionistas de invalidez	46-64	Mujeres	8
22	Campo de Belchite	Pensionistas de invalidez	65 y más	Hombres	16
22	Campo de Belchite	Pensionistas de invalidez	65 y más	Mujeres	9
22	Campo de Belchite	Pensionistas de viudedad u orfandad	26-45	Hombres	1
22	Campo de Belchite	Pensionistas de viudedad u orfandad	26-45	Mujeres	1
22	Campo de Belchite	Pensionistas de viudedad u orfandad	46-64	Hombres	3
22	Campo de Belchite	Pensionistas de viudedad u orfandad	46-64	Mujeres	23
22	Campo de Belchite	Pensionistas de viudedad u orfandad	65 y más	Hombres	18
22	Campo de Belchite	Pensionistas de viudedad u orfandad	65 y más	Mujeres	375
22	Campo de Belchite	Pensionistas de jubilación	46-64	Hombres	81
22	Campo de Belchite	Pensionistas de jubilación	46-64	Mujeres	19
22	Campo de Belchite	Pensionistas de jubilación	65 y más	Hombres	885
22	Campo de Belchite	Pensionistas de jubilación	65 y más	Mujeres	228
22	Campo de Belchite	Realizando tareas de voluntariado	46-64	Hombres	1
22	Campo de Belchite	Dependientes	26-45	Hombres	1
22	Campo de Belchite	Dependientes	65 y más	Mujeres	14
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	16-25	Hombres	2
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	16-25	Mujeres	7
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	26-45	Hombres	2
