Año	Residencia CCAA nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
2014	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	295988
2014	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	282453
2014	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	93463
2014	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	120398
2014	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	395
2014	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	366
2014	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	8218
2014	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	7574
2014	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	4058
2014	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	5184
2014	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	49
2014	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	57
2014	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	1065
2014	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	945
2014	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	241
2014	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	364
2014	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	99
2014	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	77
2014	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	402
2014	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	399
2014	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	65
2014	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	71
2014	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	105
2014	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	109
2014	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	580
2014	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	513
2014	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	50
2014	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	111
2014	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	46
2014	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	45
2014	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	642
2014	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	647
2014	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	228
2014	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	390
2014	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	258
2014	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	244
2014	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	9109
2014	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	9496
2014	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	6522
2014	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	8806
2014	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	143
2014	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	154
2014	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	3752
2014	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	3718
2014	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	3062
2014	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3956
2014	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1578
2014	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1468
2014	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	15479
2014	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	15321
2014	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	2318
2014	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	3166
2014	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	611
2014	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	569
2014	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	4018
2014	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3880
2014	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	1137
2014	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1485
2014	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	56
2014	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	52
2014	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	2564
2014	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2368
2014	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	1257
2014	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1549
2014	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	96
2014	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	93
2014	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1876
2014	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1600
2014	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	662
2014	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	807
2014	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	595
2014	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	547
2014	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5713
2014	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	5102
2014	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	1096
2014	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1567
2014	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	79
2014	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	80
2014	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	635
2014	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	572
2014	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	324
2014	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	344
2014	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	269
2014	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	272
2014	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3337
2014	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	3842
2014	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1117
2014	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2118
2014	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	156
2014	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	134
2014	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3444
2014	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3545
2014	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	562
2014	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	914
2014	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	96
2014	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	95
2014	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1601
2014	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	1964
2014	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	901
2014	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1594
2014	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	13
2014	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	5
2014	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	196
2014	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	213
2014	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	79
2014	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	114
2014	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	20
2014	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	18
2014	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	263
2014	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	250
2014	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	136
2014	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	186
2014	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	7718
2014	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	7435
2014	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	77450
2014	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	72544
2014	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	1984
2014	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	2741
2015	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	89686
2015	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	84556
2015	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	293666
2015	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	279796
2015	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	94014
2015	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	120937
2015	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	407
2015	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	402
2015	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	8064
2015	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	7394
2015	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	4141
2015	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	5287
2015	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	55
2015	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	51
2015	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	1066
2015	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	951
2015	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	255
2015	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	373
2015	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	100
2015	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	79
2015	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	412
2015	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	407
2015	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	67
2015	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	72
2015	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	101
2015	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	111
2015	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	598
2015	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	525
2015	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	56
2015	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	111
2015	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	49
2015	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	39
2015	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	641
2015	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	640
2015	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	226
2015	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	393
2015	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	279
2015	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	247
2015	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	8797
2015	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	9127
2015	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	6629
2015	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	8936
2015	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	157
2015	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	180
2015	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	3624
2015	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	3535
2015	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	3123
2015	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3992
2015	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1528
2015	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1456
2015	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	15311
2015	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	15222
2015	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	2367
2015	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	3187
2015	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	660
2015	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	592
2015	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	4062
2015	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3867
2015	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	1171
2015	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1499
2015	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	58
2015	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	55
2015	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	2479
2015	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2296
2015	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	1307
2015	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1581
2015	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	96
2015	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	104
2015	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1861
2015	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1571
2015	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	665
2015	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	823
2015	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	600
2015	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	548
2015	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5740
2015	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	5108
2015	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	1106
2015	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1568
2015	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	76
2015	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	83
2015	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	648
2015	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	575
2015	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	319
2015	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	342
2015	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	269
2015	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	257
2015	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3294
2015	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	3786
2015	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1135
2015	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2158
2015	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	152
2015	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	133
2015	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3479
2015	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3511
2015	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	555
2015	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	926
2015	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	108
2015	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	93
2015	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1563
2015	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	1931
2015	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	911
2015	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1594
2015	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	12
2015	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	8
2015	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	201
2015	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	211
2015	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	78
2015	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	115
2015	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	22
2015	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	15
2015	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	257
2015	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	251
2015	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	131
2015	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	185
2015	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	6796
2015	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	6663
2015	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	75373
2015	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	71827
2015	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	2084
2015	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	2878
2016	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	90019
2016	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	85023
2016	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	291675
2016	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	277812
2016	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	94174
2016	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	120977
2016	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	412
2016	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	401
2016	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	7965
2016	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	7244
2016	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	4147
2016	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	5328
2016	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	58
2016	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	64
2016	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	1050
2016	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	951
2016	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	261
2016	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	370
2016	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	87
2016	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	72
2016	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	429
2016	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	413
2016	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	67
2016	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	73
2016	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	101
2016	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	109
2016	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	629
2016	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	536
2016	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	58
2016	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	114
2016	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	47
2016	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	36
2016	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	627
2016	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	622
2016	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	224
2016	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	388
2016	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	271
2016	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	235
2016	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	8471
2016	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	8797
2016	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	6743
2016	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	9007
2016	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	164
2016	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	178
2016	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	3484
2016	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	3423
2016	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	3129
2016	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	4031
2016	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1488
2016	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1446
2016	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	15298
2016	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	15169
2016	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	2406
2016	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	3260
2016	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	668
2016	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	584
2016	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	4017
2016	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3918
2016	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	1150
2016	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1508
2016	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	62
2016	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	57
2016	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	2396
2016	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2207
2016	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	1338
2016	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1629
2016	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	108
2016	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	113
2016	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1820
