Año	Residencia comarca código	Residencia comarca nombre	Edad (grupos quinquenales)	Sexo	Extranjeros
2016	07	Somontano de Barbastro	25 a 29	Mujeres	105
2016	07	Somontano de Barbastro	30 a 34	Hombres	114
2016	07	Somontano de Barbastro	30 a 34	Mujeres	140
2016	07	Somontano de Barbastro	35 a 39	Hombres	167
2016	07	Somontano de Barbastro	35 a 39	Mujeres	118
2016	07	Somontano de Barbastro	40 a 44	Hombres	129
2016	07	Somontano de Barbastro	40 a 44	Mujeres	101
2016	07	Somontano de Barbastro	45 a 49	Hombres	91
2016	07	Somontano de Barbastro	45 a 49	Mujeres	74
2016	07	Somontano de Barbastro	50 a 54	Hombres	53
2016	07	Somontano de Barbastro	50 a 54	Mujeres	66
2016	07	Somontano de Barbastro	55 a 59	Hombres	39
2016	07	Somontano de Barbastro	55 a 59	Mujeres	32
2016	07	Somontano de Barbastro	60 a 64	Hombres	15
2016	07	Somontano de Barbastro	60 a 64	Mujeres	27
2016	07	Somontano de Barbastro	65 a 69	Hombres	18
2016	07	Somontano de Barbastro	65 a 69	Mujeres	15
2016	07	Somontano de Barbastro	70 a 74	Hombres	11
2016	07	Somontano de Barbastro	70 a 74	Mujeres	6
2016	07	Somontano de Barbastro	75 a 79	Hombres	6
2016	07	Somontano de Barbastro	75 a 79	Mujeres	7
2016	07	Somontano de Barbastro	80 a 84	Hombres	2
2016	07	Somontano de Barbastro	80 a 84	Mujeres	6
2016	07	Somontano de Barbastro	85 a 89	Hombres	2
2016	07	Somontano de Barbastro	85 a 89	Mujeres	1
2016	07	Somontano de Barbastro	90 a 94	Hombres	1
2016	07	Somontano de Barbastro	90 a 94	Mujeres	2
2016	07	Somontano de Barbastro	95 y más	Mujeres	1
2016	08	Cinca Medio	00 a 04	Hombres	131
2016	08	Cinca Medio	00 a 04	Mujeres	117
2016	08	Cinca Medio	05 a 09	Hombres	104
2016	08	Cinca Medio	05 a 09	Mujeres	88
2016	08	Cinca Medio	10 a 14	Hombres	73
2016	08	Cinca Medio	10 a 14	Mujeres	81
2016	08	Cinca Medio	15 a 19	Hombres	97
2016	08	Cinca Medio	15 a 19	Mujeres	74
2016	08	Cinca Medio	20 a 24	Hombres	117
2016	08	Cinca Medio	20 a 24	Mujeres	120
2016	08	Cinca Medio	25 a 29	Hombres	135
2016	08	Cinca Medio	25 a 29	Mujeres	159
2016	08	Cinca Medio	30 a 34	Hombres	201
2016	08	Cinca Medio	30 a 34	Mujeres	167
2016	08	Cinca Medio	35 a 39	Hombres	247
2016	08	Cinca Medio	35 a 39	Mujeres	197
2016	08	Cinca Medio	40 a 44	Hombres	221
2016	08	Cinca Medio	40 a 44	Mujeres	170
2016	08	Cinca Medio	45 a 49	Hombres	195
2016	08	Cinca Medio	45 a 49	Mujeres	119
2016	08	Cinca Medio	50 a 54	Hombres	118
2016	08	Cinca Medio	50 a 54	Mujeres	68
2016	08	Cinca Medio	55 a 59	Hombres	68
2016	08	Cinca Medio	55 a 59	Mujeres	36
2016	08	Cinca Medio	60 a 64	Hombres	30
2016	08	Cinca Medio	60 a 64	Mujeres	31
2016	08	Cinca Medio	65 a 69	Hombres	10
2016	08	Cinca Medio	65 a 69	Mujeres	10
2016	08	Cinca Medio	70 a 74	Hombres	6
2016	08	Cinca Medio	70 a 74	Mujeres	5
2016	08	Cinca Medio	75 a 79	Hombres	3
2016	08	Cinca Medio	75 a 79	Mujeres	5
2016	08	Cinca Medio	80 a 84	Hombres	1
2016	08	Cinca Medio	80 a 84	Mujeres	2
2016	09	La Litera / La Llitera	00 a 04	Hombres	53
2016	09	La Litera / La Llitera	00 a 04	Mujeres	52
2016	09	La Litera / La Llitera	05 a 09	Hombres	56
2016	09	La Litera / La Llitera	05 a 09	Mujeres	56
2016	09	La Litera / La Llitera	10 a 14	Hombres	70
2016	09	La Litera / La Llitera	10 a 14	Mujeres	43
2016	09	La Litera / La Llitera	15 a 19	Hombres	72
2016	09	La Litera / La Llitera	15 a 19	Mujeres	44
2016	09	La Litera / La Llitera	20 a 24	Hombres	119
2016	09	La Litera / La Llitera	20 a 24	Mujeres	59
2016	09	La Litera / La Llitera	25 a 29	Hombres	103
2016	09	La Litera / La Llitera	25 a 29	Mujeres	110
2016	09	La Litera / La Llitera	30 a 34	Hombres	157
2016	09	La Litera / La Llitera	30 a 34	Mujeres	112
2016	09	La Litera / La Llitera	35 a 39	Hombres	239
2016	09	La Litera / La Llitera	35 a 39	Mujeres	111
2016	09	La Litera / La Llitera	40 a 44	Hombres	172
2016	09	La Litera / La Llitera	40 a 44	Mujeres	89
2016	09	La Litera / La Llitera	45 a 49	Hombres	124
2016	09	La Litera / La Llitera	45 a 49	Mujeres	49
2016	09	La Litera / La Llitera	50 a 54	Hombres	60
2016	09	La Litera / La Llitera	50 a 54	Mujeres	30
2016	09	La Litera / La Llitera	55 a 59	Hombres	35
2016	09	La Litera / La Llitera	55 a 59	Mujeres	21
2016	09	La Litera / La Llitera	60 a 64	Hombres	13
2016	09	La Litera / La Llitera	60 a 64	Mujeres	13
2016	09	La Litera / La Llitera	65 a 69	Hombres	9
2016	09	La Litera / La Llitera	65 a 69	Mujeres	5
2016	09	La Litera / La Llitera	70 a 74	Hombres	3
2016	09	La Litera / La Llitera	70 a 74	Mujeres	3
2016	09	La Litera / La Llitera	75 a 79	Hombres	4
2016	09	La Litera / La Llitera	75 a 79	Mujeres	2
2016	09	La Litera / La Llitera	80 a 84	Mujeres	2
2016	10	Los Monegros	00 a 04	Hombres	68
2016	10	Los Monegros	00 a 04	Mujeres	46
2016	10	Los Monegros	05 a 09	Hombres	49
2016	10	Los Monegros	05 a 09	Mujeres	37
2016	10	Los Monegros	10 a 14	Hombres	49
2016	10	Los Monegros	10 a 14	Mujeres	46
2016	10	Los Monegros	15 a 19	Hombres	47
2016	10	Los Monegros	15 a 19	Mujeres	38
2016	10	Los Monegros	20 a 24	Hombres	72
2016	10	Los Monegros	20 a 24	Mujeres	64
2016	10	Los Monegros	25 a 29	Hombres	88
2016	10	Los Monegros	25 a 29	Mujeres	110
2016	10	Los Monegros	30 a 34	Hombres	108
2016	10	Los Monegros	30 a 34	Mujeres	115
2016	10	Los Monegros	35 a 39	Hombres	127
2016	10	Los Monegros	35 a 39	Mujeres	91
2016	10	Los Monegros	40 a 44	Hombres	105
2016	10	Los Monegros	40 a 44	Mujeres	85
2016	10	Los Monegros	45 a 49	Hombres	88
2016	10	Los Monegros	45 a 49	Mujeres	69
2016	10	Los Monegros	50 a 54	Hombres	41
2016	10	Los Monegros	50 a 54	Mujeres	51
2016	10	Los Monegros	55 a 59	Hombres	29
2016	10	Los Monegros	55 a 59	Mujeres	30
2016	10	Los Monegros	60 a 64	Hombres	18
2016	10	Los Monegros	60 a 64	Mujeres	18
2016	10	Los Monegros	65 a 69	Hombres	3
2016	10	Los Monegros	65 a 69	Mujeres	6
2016	10	Los Monegros	70 a 74	Hombres	4
2016	10	Los Monegros	70 a 74	Mujeres	4
2016	10	Los Monegros	75 a 79	Hombres	2
2016	10	Los Monegros	75 a 79	Mujeres	2
2016	10	Los Monegros	80 a 84	Hombres	1
2016	10	Los Monegros	80 a 84	Mujeres	1
2016	10	Los Monegros	85 a 89	Mujeres	4
2016	11	Bajo Cinca / Baix Cinca	00 a 04	Hombres	143
2016	11	Bajo Cinca / Baix Cinca	00 a 04	Mujeres	166
2016	11	Bajo Cinca / Baix Cinca	05 a 09	Hombres	137
2016	11	Bajo Cinca / Baix Cinca	05 a 09	Mujeres	111
2016	11	Bajo Cinca / Baix Cinca	10 a 14	Hombres	102
2016	11	Bajo Cinca / Baix Cinca	10 a 14	Mujeres	80
2016	11	Bajo Cinca / Baix Cinca	15 a 19	Hombres	140
2016	11	Bajo Cinca / Baix Cinca	15 a 19	Mujeres	122
2016	11	Bajo Cinca / Baix Cinca	20 a 24	Hombres	153
2016	11	Bajo Cinca / Baix Cinca	20 a 24	Mujeres	167
2016	11	Bajo Cinca / Baix Cinca	25 a 29	Hombres	236
2016	11	Bajo Cinca / Baix Cinca	25 a 29	Mujeres	234
2016	11	Bajo Cinca / Baix Cinca	30 a 34	Hombres	369
2016	11	Bajo Cinca / Baix Cinca	30 a 34	Mujeres	284
2016	11	Bajo Cinca / Baix Cinca	35 a 39	Hombres	419
2016	11	Bajo Cinca / Baix Cinca	35 a 39	Mujeres	300
2016	11	Bajo Cinca / Baix Cinca	40 a 44	Hombres	413
2016	11	Bajo Cinca / Baix Cinca	40 a 44	Mujeres	225
2016	11	Bajo Cinca / Baix Cinca	45 a 49	Hombres	274
2016	11	Bajo Cinca / Baix Cinca	45 a 49	Mujeres	175
2016	11	Bajo Cinca / Baix Cinca	50 a 54	Hombres	132
2016	11	Bajo Cinca / Baix Cinca	50 a 54	Mujeres	83
2016	11	Bajo Cinca / Baix Cinca	55 a 59	Hombres	74
2016	11	Bajo Cinca / Baix Cinca	55 a 59	Mujeres	60
2016	11	Bajo Cinca / Baix Cinca	60 a 64	Hombres	33
2016	11	Bajo Cinca / Baix Cinca	60 a 64	Mujeres	28
2016	11	Bajo Cinca / Baix Cinca	65 a 69	Hombres	13
2016	11	Bajo Cinca / Baix Cinca	65 a 69	Mujeres	6
2016	11	Bajo Cinca / Baix Cinca	70 a 74	Hombres	7
2016	11	Bajo Cinca / Baix Cinca	70 a 74	Mujeres	1
2016	11	Bajo Cinca / Baix Cinca	75 a 79	Hombres	1
2016	11	Bajo Cinca / Baix Cinca	75 a 79	Mujeres	1
2016	11	Bajo Cinca / Baix Cinca	80 a 84	Mujeres	1
2016	11	Bajo Cinca / Baix Cinca	85 a 89	Mujeres	1
2016	12	Tarazona y el Moncayo	00 a 04	Hombres	37
2016	12	Tarazona y el Moncayo	00 a 04	Mujeres	24
2016	12	Tarazona y el Moncayo	05 a 09	Hombres	29
2016	12	Tarazona y el Moncayo	05 a 09	Mujeres	26
2016	12	Tarazona y el Moncayo	10 a 14	Hombres	26
2016	12	Tarazona y el Moncayo	10 a 14	Mujeres	23
2016	12	Tarazona y el Moncayo	15 a 19	Hombres	33
2016	12	Tarazona y el Moncayo	15 a 19	Mujeres	24
2016	12	Tarazona y el Moncayo	20 a 24	Hombres	30
2016	12	Tarazona y el Moncayo	20 a 24	Mujeres	30
2016	12	Tarazona y el Moncayo	25 a 29	Hombres	39
2016	12	Tarazona y el Moncayo	25 a 29	Mujeres	35
2016	12	Tarazona y el Moncayo	30 a 34	Hombres	52
2016	12	Tarazona y el Moncayo	30 a 34	Mujeres	55
2016	12	Tarazona y el Moncayo	35 a 39	Hombres	69
2016	12	Tarazona y el Moncayo	35 a 39	Mujeres	70
2016	12	Tarazona y el Moncayo	40 a 44	Hombres	56
2016	12	Tarazona y el Moncayo	40 a 44	Mujeres	38
2016	12	Tarazona y el Moncayo	45 a 49	Hombres	50
2016	12	Tarazona y el Moncayo	45 a 49	Mujeres	28
2016	12	Tarazona y el Moncayo	50 a 54	Hombres	26
2016	12	Tarazona y el Moncayo	50 a 54	Mujeres	13
2016	12	Tarazona y el Moncayo	55 a 59	Hombres	10
2016	12	Tarazona y el Moncayo	55 a 59	Mujeres	15
2016	12	Tarazona y el Moncayo	60 a 64	Hombres	11
2016	12	Tarazona y el Moncayo	60 a 64	Mujeres	7
2016	12	Tarazona y el Moncayo	65 a 69	Hombres	4
2016	12	Tarazona y el Moncayo	65 a 69	Mujeres	2
2016	12	Tarazona y el Moncayo	70 a 74	Mujeres	3
2016	12	Tarazona y el Moncayo	75 a 79	Hombres	2
2016	12	Tarazona y el Moncayo	75 a 79	Mujeres	2
2016	12	Tarazona y el Moncayo	80 a 84	Hombres	1
2016	12	Tarazona y el Moncayo	85 a 89	Mujeres	1
2016	13	Campo de Borja	00 a 04	Hombres	64
2016	13	Campo de Borja	00 a 04	Mujeres	45
2016	13	Campo de Borja	05 a 09	Hombres	72
2016	13	Campo de Borja	05 a 09	Mujeres	43
2016	13	Campo de Borja	10 a 14	Hombres	47
2016	13	Campo de Borja	10 a 14	Mujeres	34
2016	13	Campo de Borja	15 a 19	Hombres	39
2016	13	Campo de Borja	15 a 19	Mujeres	31
2016	13	Campo de Borja	20 a 24	Hombres	40
2016	13	Campo de Borja	20 a 24	Mujeres	51
2016	13	Campo de Borja	25 a 29	Hombres	69
2016	13	Campo de Borja	25 a 29	Mujeres	78
2016	13	Campo de Borja	30 a 34	Hombres	92
2016	13	Campo de Borja	30 a 34	Mujeres	84
2016	13	Campo de Borja	35 a 39	Hombres	114
2016	13	Campo de Borja	35 a 39	Mujeres	116
2016	13	Campo de Borja	40 a 44	Hombres	108
2016	13	Campo de Borja	40 a 44	Mujeres	82
2016	13	Campo de Borja	45 a 49	Hombres	85
2016	13	Campo de Borja	45 a 49	Mujeres	39
2016	13	Campo de Borja	50 a 54	Hombres	56
2016	13	Campo de Borja	50 a 54	Mujeres	24
2016	13	Campo de Borja	55 a 59	Hombres	13
2016	13	Campo de Borja	55 a 59	Mujeres	20
2016	13	Campo de Borja	60 a 64	Hombres	14
2016	13	Campo de Borja	60 a 64	Mujeres	5
2016	13	Campo de Borja	65 a 69	Hombres	8
2016	13	Campo de Borja	65 a 69	Mujeres	6
2016	13	Campo de Borja	70 a 74	Hombres	3
2016	13	Campo de Borja	70 a 74	Mujeres	5
2016	13	Campo de Borja	75 a 79	Mujeres	3
2016	13	Campo de Borja	80 a 84	Mujeres	1
2016	14	Aranda	00 a 04	Hombres	9
2016	14	Aranda	00 a 04	Mujeres	15
2016	14	Aranda	05 a 09	Hombres	25
2016	14	Aranda	05 a 09	Mujeres	15
2016	14	Aranda	10 a 14	Hombres	21
2016	14	Aranda	10 a 14	Mujeres	19
2016	14	Aranda	15 a 19	Hombres	12
2016	14	Aranda	15 a 19	Mujeres	15
2016	14	Aranda	20 a 24	Hombres	12
2016	14	Aranda	20 a 24	Mujeres	14
2016	14	Aranda	25 a 29	Hombres	18
2016	14	Aranda	25 a 29	Mujeres	36
2016	14	Aranda	30 a 34	Hombres	37
2016	14	Aranda	30 a 34	Mujeres	30
2016	14	Aranda	35 a 39	Hombres	43
2016	14	Aranda	35 a 39	Mujeres	37
2016	14	Aranda	40 a 44	Hombres	45
2016	14	Aranda	40 a 44	Mujeres	39
2016	14	Aranda	45 a 49	Hombres	27
2016	14	Aranda	45 a 49	Mujeres	18
2016	14	Aranda	50 a 54	Hombres	21
2016	14	Aranda	50 a 54	Mujeres	9
2016	14	Aranda	55 a 59	Hombres	6
2016	14	Aranda	55 a 59	Mujeres	13
2016	14	Aranda	60 a 64	Hombres	7
2016	14	Aranda	60 a 64	Mujeres	4
2016	14	Aranda	65 a 69	Hombres	1
2016	14	Aranda	65 a 69	Mujeres	2
2016	14	Aranda	70 a 74	Mujeres	2
2016	14	Aranda	85 a 89	Mujeres	1
2016	15	Ribera Alta del Ebro	00 a 04	Hombres	48
2016	15	Ribera Alta del Ebro	00 a 04	Mujeres	59
2016	15	Ribera Alta del Ebro	05 a 09	Hombres	78
2016	15	Ribera Alta del Ebro	05 a 09	Mujeres	75
2016	15	Ribera Alta del Ebro	10 a 14	Hombres	62
2016	15	Ribera Alta del Ebro	10 a 14	Mujeres	49
2016	15	Ribera Alta del Ebro	15 a 19	Hombres	79
2016	15	Ribera Alta del Ebro	15 a 19	Mujeres	79
2016	15	Ribera Alta del Ebro	20 a 24	Hombres	74
2016	15	Ribera Alta del Ebro	20 a 24	Mujeres	73
2016	15	Ribera Alta del Ebro	25 a 29	Hombres	113
2016	15	Ribera Alta del Ebro	25 a 29	Mujeres	121
2016	15	Ribera Alta del Ebro	30 a 34	Hombres	137
2016	15	Ribera Alta del Ebro	30 a 34	Mujeres	136
2016	15	Ribera Alta del Ebro	35 a 39	Hombres	160
2016	15	Ribera Alta del Ebro	35 a 39	Mujeres	167
2016	15	Ribera Alta del Ebro	40 a 44	Hombres	168
2016	15	Ribera Alta del Ebro	40 a 44	Mujeres	141
2016	15	Ribera Alta del Ebro	45 a 49	Hombres	148
2016	15	Ribera Alta del Ebro	45 a 49	Mujeres	119
2016	15	Ribera Alta del Ebro	50 a 54	Hombres	104
2016	15	Ribera Alta del Ebro	50 a 54	Mujeres	74
2016	15	Ribera Alta del Ebro	55 a 59	Hombres	59
2016	15	Ribera Alta del Ebro	55 a 59	Mujeres	35
2016	15	Ribera Alta del Ebro	60 a 64	Hombres	35
2016	15	Ribera Alta del Ebro	60 a 64	Mujeres	30
2016	15	Ribera Alta del Ebro	65 a 69	Hombres	10
2016	15	Ribera Alta del Ebro	65 a 69	Mujeres	26
2016	15	Ribera Alta del Ebro	70 a 74	Hombres	6
2016	15	Ribera Alta del Ebro	70 a 74	Mujeres	7
2016	15	Ribera Alta del Ebro	75 a 79	Hombres	3
2016	15	Ribera Alta del Ebro	75 a 79	Mujeres	5
2016	15	Ribera Alta del Ebro	80 a 84	Hombres	2
2016	15	Ribera Alta del Ebro	80 a 84	Mujeres	6
2016	15	Ribera Alta del Ebro	85 a 89	Hombres	1
2016	15	Ribera Alta del Ebro	85 a 89	Mujeres	1
2016	15	Ribera Alta del Ebro	95 y más	Hombres	1
2016	16	Valdejalón	00 a 04	Hombres	177
2016	16	Valdejalón	00 a 04	Mujeres	202
2016	16	Valdejalón	05 a 09	Hombres	178
2016	16	Valdejalón	05 a 09	Mujeres	134
2016	16	Valdejalón	10 a 14	Hombres	133
2016	16	Valdejalón	10 a 14	Mujeres	114
2016	16	Valdejalón	15 a 19	Hombres	128
2016	16	Valdejalón	15 a 19	Mujeres	101
2016	16	Valdejalón	20 a 24	Hombres	146
2016	16	Valdejalón	20 a 24	Mujeres	169
2016	16	Valdejalón	25 a 29	Hombres	289
2016	16	Valdejalón	25 a 29	Mujeres	310
2016	16	Valdejalón	30 a 34	Hombres	328
2016	16	Valdejalón	30 a 34	Mujeres	367
2016	16	Valdejalón	35 a 39	Hombres	447
2016	16	Valdejalón	35 a 39	Mujeres	363
2016	16	Valdejalón	40 a 44	Hombres	385
2016	16	Valdejalón	40 a 44	Mujeres	298
2016	16	Valdejalón	45 a 49	Hombres	350
2016	16	Valdejalón	45 a 49	Mujeres	250
2016	16	Valdejalón	50 a 54	Hombres	173
2016	16	Valdejalón	50 a 54	Mujeres	142
2016	16	Valdejalón	55 a 59	Hombres	116
2016	16	Valdejalón	55 a 59	Mujeres	97
2016	16	Valdejalón	60 a 64	Hombres	59
2016	16	Valdejalón	60 a 64	Mujeres	43
2016	16	Valdejalón	65 a 69	Hombres	17
2016	16	Valdejalón	65 a 69	Mujeres	20
2016	16	Valdejalón	70 a 74	Hombres	9
2016	16	Valdejalón	70 a 74	Mujeres	7
2016	16	Valdejalón	75 a 79	Hombres	2
2016	16	Valdejalón	75 a 79	Mujeres	6
2016	16	Valdejalón	80 a 84	Hombres	1
2016	16	Valdejalón	80 a 84	Mujeres	4
2016	16	Valdejalón	85 a 89	Mujeres	1
2016	17	D.C. Zaragoza	00 a 04	Hombres	2255
2016	17	D.C. Zaragoza	00 a 04	Mujeres	2199
2016	17	D.C. Zaragoza	05 a 09	Hombres	1898
2016	17	D.C. Zaragoza	05 a 09	Mujeres	1819
2016	17	D.C. Zaragoza	10 a 14	Hombres	1517
2016	17	D.C. Zaragoza	10 a 14	Mujeres	1402
2016	17	D.C. Zaragoza	15 a 19	Hombres	1780
2016	17	D.C. Zaragoza	15 a 19	Mujeres	1607
2016	17	D.C. Zaragoza	20 a 24	Hombres	2249
2016	17	D.C. Zaragoza	20 a 24	Mujeres	2347
2016	17	D.C. Zaragoza	25 a 29	Hombres	3146
2016	17	D.C. Zaragoza	25 a 29	Mujeres	3960
2016	17	D.C. Zaragoza	30 a 34	Hombres	4271
2016	17	D.C. Zaragoza	30 a 34	Mujeres	4796
2016	17	D.C. Zaragoza	35 a 39	Hombres	5240
2016	17	D.C. Zaragoza	35 a 39	Mujeres	4834
2016	17	D.C. Zaragoza	40 a 44	Hombres	4473
2016	17	D.C. Zaragoza	40 a 44	Mujeres	3758
2016	17	D.C. Zaragoza	45 a 49	Hombres	3427
2016	17	D.C. Zaragoza	45 a 49	Mujeres	2979
2016	17	D.C. Zaragoza	50 a 54	Hombres	2137
2016	17	D.C. Zaragoza	50 a 54	Mujeres	1871
2016	17	D.C. Zaragoza	55 a 59	Hombres	1287
2016	17	D.C. Zaragoza	55 a 59	Mujeres	1328
2016	17	D.C. Zaragoza	60 a 64	Hombres	646
2016	17	D.C. Zaragoza	60 a 64	Mujeres	772
2016	17	D.C. Zaragoza	65 a 69	Hombres	287
2016	17	D.C. Zaragoza	65 a 69	Mujeres	444
2016	17	D.C. Zaragoza	70 a 74	Hombres	133
2016	17	D.C. Zaragoza	70 a 74	Mujeres	212
2016	17	D.C. Zaragoza	75 a 79	Hombres	89
2016	17	D.C. Zaragoza	75 a 79	Mujeres	129
2016	17	D.C. Zaragoza	80 a 84	Hombres	41
2016	17	D.C. Zaragoza	80 a 84	Mujeres	69
2016	17	D.C. Zaragoza	85 a 89	Hombres	10
2016	17	D.C. Zaragoza	85 a 89	Mujeres	23
2016	17	D.C. Zaragoza	90 a 94	Hombres	2
2016	17	D.C. Zaragoza	90 a 94	Mujeres	12
2016	17	D.C. Zaragoza	95 y más	Hombres	2
2016	17	D.C. Zaragoza	95 y más	Mujeres	2
2016	18	Ribera Baja del Ebro	00 a 04	Hombres	25
2016	18	Ribera Baja del Ebro	00 a 04	Mujeres	22
2016	18	Ribera Baja del Ebro	05 a 09	Hombres	21
2016	18	Ribera Baja del Ebro	05 a 09	Mujeres	25
2016	18	Ribera Baja del Ebro	10 a 14	Hombres	17
2016	18	Ribera Baja del Ebro	10 a 14	Mujeres	16
2016	18	Ribera Baja del Ebro	15 a 19	Hombres	21
2016	18	Ribera Baja del Ebro	15 a 19	Mujeres	19
2016	18	Ribera Baja del Ebro	20 a 24	Hombres	24
2016	18	Ribera Baja del Ebro	20 a 24	Mujeres	20
2016	18	Ribera Baja del Ebro	25 a 29	Hombres	29
2016	18	Ribera Baja del Ebro	25 a 29	Mujeres	24
2016	18	Ribera Baja del Ebro	30 a 34	Hombres	36
2016	18	Ribera Baja del Ebro	30 a 34	Mujeres	44
2016	18	Ribera Baja del Ebro	35 a 39	Hombres	42
2016	18	Ribera Baja del Ebro	35 a 39	Mujeres	27
2016	18	Ribera Baja del Ebro	40 a 44	Hombres	32
2016	18	Ribera Baja del Ebro	40 a 44	Mujeres	29
2016	18	Ribera Baja del Ebro	45 a 49	Hombres	27
2016	18	Ribera Baja del Ebro	45 a 49	Mujeres	21
2016	18	Ribera Baja del Ebro	50 a 54	Hombres	18
2016	18	Ribera Baja del Ebro	50 a 54	Mujeres	10
2016	18	Ribera Baja del Ebro	55 a 59	Hombres	15
2016	18	Ribera Baja del Ebro	55 a 59	Mujeres	15
2016	18	Ribera Baja del Ebro	60 a 64	Hombres	9
2016	18	Ribera Baja del Ebro	60 a 64	Mujeres	6
2016	18	Ribera Baja del Ebro	65 a 69	Hombres	5
2016	18	Ribera Baja del Ebro	65 a 69	Mujeres	4
2016	18	Ribera Baja del Ebro	70 a 74	Hombres	2
2016	18	Ribera Baja del Ebro	70 a 74	Mujeres	4
2016	18	Ribera Baja del Ebro	75 a 79	Hombres	2
2016	18	Ribera Baja del Ebro	75 a 79	Mujeres	1
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	00 a 04	Hombres	126
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	00 a 04	Mujeres	103
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	05 a 09	Hombres	91
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	05 a 09	Mujeres	90
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10 a 14	Hombres	99
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10 a 14	Mujeres	87
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15 a 19	Hombres	94
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15 a 19	Mujeres	81
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20 a 24	Hombres	119
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20 a 24	Mujeres	95
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25 a 29	Hombres	136
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25 a 29	Mujeres	135
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30 a 34	Hombres	206
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30 a 34	Mujeres	129
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35 a 39	Hombres	256
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35 a 39	Mujeres	119
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40 a 44	Hombres	214
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40 a 44	Mujeres	96
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Hombres	135
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45 a 49	Mujeres	99
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	83
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	56
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	57
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Mujeres	38
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Hombres	33
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60 a 64	Mujeres	21
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Hombres	14
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Mujeres	8
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Hombres	7
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	70 a 74	Mujeres	5
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Hombres	5
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	75 a 79	Mujeres	2
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Hombres	1
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Mujeres	2
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 89	Hombres	1
2016	19	Bajo Aragón-Caspe / Baix Aragó-Casp	85 a 89	Mujeres	2
2016	20	Comunidad de Calatayud	00 a 04	Hombres	141
2016	20	Comunidad de Calatayud	00 a 04	Mujeres	162
2016	20	Comunidad de Calatayud	05 a 09	Hombres	175
2016	20	Comunidad de Calatayud	05 a 09	Mujeres	151
2016	20	Comunidad de Calatayud	10 a 14	Hombres	138
2016	20	Comunidad de Calatayud	10 a 14	Mujeres	135
2016	20	Comunidad de Calatayud	15 a 19	Hombres	153
2016	20	Comunidad de Calatayud	15 a 19	Mujeres	104
2016	20	Comunidad de Calatayud	20 a 24	Hombres	222
2016	20	Comunidad de Calatayud	20 a 24	Mujeres	188
2016	20	Comunidad de Calatayud	25 a 29	Hombres	267
2016	20	Comunidad de Calatayud	25 a 29	Mujeres	325
2016	20	Comunidad de Calatayud	30 a 34	Hombres	333
2016	20	Comunidad de Calatayud	30 a 34	Mujeres	347
2016	20	Comunidad de Calatayud	35 a 39	Hombres	422
2016	20	Comunidad de Calatayud	35 a 39	Mujeres	311
2016	20	Comunidad de Calatayud	40 a 44	Hombres	343
2016	20	Comunidad de Calatayud	40 a 44	Mujeres	284
2016	20	Comunidad de Calatayud	45 a 49	Hombres	277
2016	20	Comunidad de Calatayud	45 a 49	Mujeres	222
2016	20	Comunidad de Calatayud	50 a 54	Hombres	151
2016	20	Comunidad de Calatayud	50 a 54	Mujeres	136
