Mes y año	Mes (código)	Provincia código	Provincia nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos	Nivel formativo código
Marzo 2009	200903	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	3755	23
Marzo 2009	200903	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	899	22
Marzo 2009	200903	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	3546	23
Marzo 2009	200903	50	Zaragoza	Hombres	Bachillerato	31	1572	32
Marzo 2009	200903	50	Zaragoza	Mujeres	Bachillerato	31	1953	32
Marzo 2009	200903	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	675	33
Marzo 2009	200903	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	586	33
Marzo 2009	200903	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	318	51
Marzo 2009	200903	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	328	51
Marzo 2009	200903	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	283	54
Marzo 2009	200903	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	421	55
Marzo 2009	200903	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	5	61
Marzo 2009	200903	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	502	54
Marzo 2009	200903	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	578	55
Marzo 2009	200903	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	14	61
Febrero 2009	200902	22	Huesca	Hombres	Educación Primaria o inferior	10	230	11
Febrero 2009	200902	22	Huesca	Hombres	Educación Primaria o inferior	10	299	80
Febrero 2009	200902	22	Huesca	Mujeres	Educación Primaria o inferior	10	142	11
Febrero 2009	200902	22	Huesca	Mujeres	Educación Primaria o inferior	10	145	80
Febrero 2009	200902	22	Huesca	Hombres	Primera etapa de educación secundaria	20	201	22
Febrero 2009	200902	22	Huesca	Hombres	Primera etapa de educación secundaria	20	814	23
Febrero 2009	200902	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	106	22
Febrero 2009	200902	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	659	23
Febrero 2009	200902	22	Huesca	Hombres	Bachillerato	31	207	32
Febrero 2009	200902	22	Huesca	Mujeres	Bachillerato	31	252	32
Febrero 2009	200902	22	Huesca	Hombres	Enseñanza media de formación profesional	32	119	33
Febrero 2009	200902	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	120	33
Febrero 2009	200902	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	54	51
Febrero 2009	200902	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	69	51
Febrero 2009	200902	22	Huesca	Hombres	Enseñanza superior universitaria	42	50	54
Febrero 2009	200902	22	Huesca	Hombres	Enseñanza superior universitaria	42	56	55
Febrero 2009	200902	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	61
Febrero 2009	200902	22	Huesca	Mujeres	Enseñanza superior universitaria	42	94	54
Febrero 2009	200902	22	Huesca	Mujeres	Enseñanza superior universitaria	42	66	55
Febrero 2009	200902	44	Teruel	Hombres	Educación Primaria o inferior	10	139	11
Febrero 2009	200902	44	Teruel	Hombres	Educación Primaria o inferior	10	308	80
Febrero 2009	200902	44	Teruel	Mujeres	Educación Primaria o inferior	10	59	11
Febrero 2009	200902	44	Teruel	Mujeres	Educación Primaria o inferior	10	80	80
Febrero 2009	200902	44	Teruel	Hombres	Primera etapa de educación secundaria	20	115	22
Febrero 2009	200902	44	Teruel	Hombres	Primera etapa de educación secundaria	20	418	23
Febrero 2009	200902	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	66	22
Febrero 2009	200902	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	385	23
Febrero 2009	200902	44	Teruel	Hombres	Bachillerato	31	106	32
Febrero 2009	200902	44	Teruel	Mujeres	Bachillerato	31	71	32
Febrero 2009	200902	44	Teruel	Hombres	Enseñanza media de formación profesional	32	43	33
Febrero 2009	200902	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	64	33
Febrero 2009	200902	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	17	51
Febrero 2009	200902	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	36	51
Febrero 2009	200902	44	Teruel	Hombres	Enseñanza superior universitaria	42	22	54
Febrero 2009	200902	44	Teruel	Hombres	Enseñanza superior universitaria	42	31	55
Febrero 2009	200902	44	Teruel	Hombres	Enseñanza superior universitaria	42	1	61
Febrero 2009	200902	44	Teruel	Mujeres	Enseñanza superior universitaria	42	44	54
Febrero 2009	200902	44	Teruel	Mujeres	Enseñanza superior universitaria	42	33	55
Febrero 2009	200902	50	Zaragoza	Hombres	Educación Primaria o inferior	10	620	11
Febrero 2009	200902	50	Zaragoza	Hombres	Educación Primaria o inferior	10	970	80
Febrero 2009	200902	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	318	11
Febrero 2009	200902	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	754	80
Febrero 2009	200902	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1071	22
Febrero 2009	200902	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	3318	23
Febrero 2009	200902	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	809	22
Febrero 2009	200902	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	3049	23
Febrero 2009	200902	50	Zaragoza	Hombres	Bachillerato	31	1515	32
Febrero 2009	200902	50	Zaragoza	Mujeres	Bachillerato	31	1739	32
Febrero 2009	200902	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	633	33
Febrero 2009	200902	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	638	33
Febrero 2009	200902	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	330	51
Febrero 2009	200902	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	315	51
Febrero 2009	200902	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	277	54
Febrero 2009	200902	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	382	55
Febrero 2009	200902	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	6	61
Febrero 2009	200902	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	539	54
Febrero 2009	200902	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	586	55
Febrero 2009	200902	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	11	61
Enero 2009	200901	22	Huesca	Hombres	Educación Primaria o inferior	10	211	11
Enero 2009	200901	22	Huesca	Hombres	Educación Primaria o inferior	10	288	80
Enero 2009	200901	22	Huesca	Mujeres	Educación Primaria o inferior	10	187	11
Enero 2009	200901	22	Huesca	Mujeres	Educación Primaria o inferior	10	127	80
Enero 2009	200901	22	Huesca	Hombres	Primera etapa de educación secundaria	20	223	22
Enero 2009	200901	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1057	23
Enero 2009	200901	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	150	22
Enero 2009	200901	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	834	23
Enero 2009	200901	22	Huesca	Hombres	Bachillerato	31	275	32
Enero 2009	200901	22	Huesca	Mujeres	Bachillerato	31	263	32
Enero 2009	200901	22	Huesca	Hombres	Enseñanza media de formación profesional	32	141	33
Enero 2009	200901	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	117	33
Enero 2009	200901	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	54	51
Enero 2009	200901	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	64	51
Enero 2009	200901	22	Huesca	Hombres	Enseñanza superior universitaria	42	35	54
Enero 2009	200901	22	Huesca	Hombres	Enseñanza superior universitaria	42	39	55
Enero 2009	200901	22	Huesca	Hombres	Enseñanza superior universitaria	42	2	61
Enero 2009	200901	22	Huesca	Mujeres	Enseñanza superior universitaria	42	107	54
Enero 2009	200901	22	Huesca	Mujeres	Enseñanza superior universitaria	42	73	55
Enero 2009	200901	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	61
Enero 2009	200901	44	Teruel	Hombres	Educación Primaria o inferior	10	152	11
Enero 2009	200901	44	Teruel	Hombres	Educación Primaria o inferior	10	296	80
Enero 2009	200901	44	Teruel	Mujeres	Educación Primaria o inferior	10	61	11
Enero 2009	200901	44	Teruel	Mujeres	Educación Primaria o inferior	10	76	80
Enero 2009	200901	44	Teruel	Hombres	Primera etapa de educación secundaria	20	129	22
Enero 2009	200901	44	Teruel	Hombres	Primera etapa de educación secundaria	20	432	23
Enero 2009	200901	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	66	22
Enero 2009	200901	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	377	23
Enero 2009	200901	44	Teruel	Hombres	Bachillerato	31	114	32
Enero 2009	200901	44	Teruel	Mujeres	Bachillerato	31	88	32
Enero 2009	200901	44	Teruel	Hombres	Enseñanza media de formación profesional	32	60	33
Enero 2009	200901	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	53	33
Enero 2009	200901	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	27	51
Enero 2009	200901	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	27	51
Enero 2009	200901	44	Teruel	Hombres	Enseñanza superior universitaria	42	26	54
Enero 2009	200901	44	Teruel	Hombres	Enseñanza superior universitaria	42	41	55
Enero 2009	200901	44	Teruel	Mujeres	Enseñanza superior universitaria	42	57	54
Enero 2009	200901	44	Teruel	Mujeres	Enseñanza superior universitaria	42	53	55
Enero 2009	200901	50	Zaragoza	Hombres	Educación Primaria o inferior	10	553	11
Enero 2009	200901	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1045	80
Enero 2009	200901	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	302	11
Enero 2009	200901	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	909	80
Enero 2009	200901	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1056	22
Enero 2009	200901	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	3145	23
Enero 2009	200901	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	1096	22
Enero 2009	200901	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	3498	23
Enero 2009	200901	50	Zaragoza	Hombres	Bachillerato	31	1593	32
Enero 2009	200901	50	Zaragoza	Mujeres	Bachillerato	31	1934	32
Enero 2009	200901	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	625	33
Enero 2009	200901	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	677	33
Enero 2009	200901	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	362	51
Enero 2009	200901	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	352	51
Enero 2009	200901	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	300	54
Enero 2009	200901	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	520	55
Enero 2009	200901	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	4	61
Enero 2009	200901	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	576	54
Enero 2009	200901	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	677	55
Enero 2009	200901	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	22	61
Diciembre 2008	200812	22	Huesca	Hombres	Educación Primaria o inferior	10	162	11
Diciembre 2008	200812	22	Huesca	Hombres	Educación Primaria o inferior	10	209	80
Diciembre 2008	200812	22	Huesca	Mujeres	Educación Primaria o inferior	10	113	11
Diciembre 2008	200812	22	Huesca	Mujeres	Educación Primaria o inferior	10	129	80
Diciembre 2008	200812	22	Huesca	Hombres	Primera etapa de educación secundaria	20	203	22
Diciembre 2008	200812	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1008	23
Diciembre 2008	200812	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	180	22
Diciembre 2008	200812	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1038	23
Diciembre 2008	200812	22	Huesca	Hombres	Bachillerato	31	280	32
Diciembre 2008	200812	22	Huesca	Mujeres	Bachillerato	31	374	32
Diciembre 2008	200812	22	Huesca	Hombres	Enseñanza media de formación profesional	32	142	33
Diciembre 2008	200812	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	179	33
Diciembre 2008	200812	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	55	51
Diciembre 2008	200812	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	55	51
Diciembre 2008	200812	22	Huesca	Hombres	Enseñanza superior universitaria	42	38	54
Diciembre 2008	200812	22	Huesca	Hombres	Enseñanza superior universitaria	42	38	55
Diciembre 2008	200812	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	61
Diciembre 2008	200812	22	Huesca	Mujeres	Enseñanza superior universitaria	42	92	54
Diciembre 2008	200812	22	Huesca	Mujeres	Enseñanza superior universitaria	42	66	55
Diciembre 2008	200812	44	Teruel	Hombres	Educación Primaria o inferior	10	84	11
Diciembre 2008	200812	44	Teruel	Hombres	Educación Primaria o inferior	10	247	80
Diciembre 2008	200812	44	Teruel	Mujeres	Educación Primaria o inferior	10	62	11
Diciembre 2008	200812	44	Teruel	Mujeres	Educación Primaria o inferior	10	101	80
Diciembre 2008	200812	44	Teruel	Hombres	Primera etapa de educación secundaria	20	121	22
Diciembre 2008	200812	44	Teruel	Hombres	Primera etapa de educación secundaria	20	377	23
Diciembre 2008	200812	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	54	22
Diciembre 2008	200812	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	463	23
Diciembre 2008	200812	44	Teruel	Hombres	Bachillerato	31	77	32
Diciembre 2008	200812	44	Teruel	Mujeres	Bachillerato	31	82	32
Diciembre 2008	200812	44	Teruel	Hombres	Enseñanza media de formación profesional	32	68	33
Diciembre 2008	200812	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	66	33
Diciembre 2008	200812	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	23	51
Diciembre 2008	200812	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	36	51
Diciembre 2008	200812	44	Teruel	Hombres	Enseñanza superior universitaria	42	16	54
Diciembre 2008	200812	44	Teruel	Hombres	Enseñanza superior universitaria	42	25	55
Diciembre 2008	200812	44	Teruel	Mujeres	Enseñanza superior universitaria	42	55	54
Diciembre 2008	200812	44	Teruel	Mujeres	Enseñanza superior universitaria	42	61	55
Diciembre 2008	200812	50	Zaragoza	Hombres	Educación Primaria o inferior	10	484	11
Diciembre 2008	200812	50	Zaragoza	Hombres	Educación Primaria o inferior	10	868	80
Diciembre 2008	200812	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	376	11
Diciembre 2008	200812	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	783	80
Diciembre 2008	200812	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	961	22
Diciembre 2008	200812	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2800	23
Diciembre 2008	200812	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	956	22
Diciembre 2008	200812	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	3395	23
Diciembre 2008	200812	50	Zaragoza	Hombres	Bachillerato	31	1522	32
Diciembre 2008	200812	50	Zaragoza	Mujeres	Bachillerato	31	2490	32
Diciembre 2008	200812	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	622	33
Diciembre 2008	200812	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	664	33
Diciembre 2008	200812	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	389	51
Diciembre 2008	200812	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	334	51
Diciembre 2008	200812	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	275	54
Diciembre 2008	200812	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	348	55
Diciembre 2008	200812	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	11	61
Diciembre 2008	200812	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	536	54
Diciembre 2008	200812	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	532	55
Diciembre 2008	200812	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	51	61
Noviembre 2008	200811	22	Huesca	Hombres	Educación Primaria o inferior	10	286	11
Noviembre 2008	200811	22	Huesca	Hombres	Educación Primaria o inferior	10	319	80
Noviembre 2008	200811	22	Huesca	Mujeres	Educación Primaria o inferior	10	210	11
Noviembre 2008	200811	22	Huesca	Mujeres	Educación Primaria o inferior	10	139	80
Noviembre 2008	200811	22	Huesca	Hombres	Primera etapa de educación secundaria	20	229	22
Noviembre 2008	200811	22	Huesca	Hombres	Primera etapa de educación secundaria	20	788	23
Noviembre 2008	200811	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	149	22
Noviembre 2008	200811	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	753	23
Noviembre 2008	200811	22	Huesca	Hombres	Bachillerato	31	215	32
Noviembre 2008	200811	22	Huesca	Mujeres	Bachillerato	31	271	32
Noviembre 2008	200811	22	Huesca	Hombres	Enseñanza media de formación profesional	32	112	33
Noviembre 2008	200811	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	160	33
Noviembre 2008	200811	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	43	51
Noviembre 2008	200811	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	68	51
Noviembre 2008	200811	22	Huesca	Hombres	Enseñanza superior universitaria	42	57	54
Noviembre 2008	200811	22	Huesca	Hombres	Enseñanza superior universitaria	42	49	55
Noviembre 2008	200811	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	61
Noviembre 2008	200811	22	Huesca	Mujeres	Enseñanza superior universitaria	42	129	54
Noviembre 2008	200811	22	Huesca	Mujeres	Enseñanza superior universitaria	42	108	55
Noviembre 2008	200811	22	Huesca	Mujeres	Enseñanza superior universitaria	42	2	61
Noviembre 2008	200811	44	Teruel	Hombres	Educación Primaria o inferior	10	132	11
Noviembre 2008	200811	44	Teruel	Hombres	Educación Primaria o inferior	10	256	80
Noviembre 2008	200811	44	Teruel	Mujeres	Educación Primaria o inferior	10	87	11
Noviembre 2008	200811	44	Teruel	Mujeres	Educación Primaria o inferior	10	98	80
Noviembre 2008	200811	44	Teruel	Hombres	Primera etapa de educación secundaria	20	144	22
Noviembre 2008	200811	44	Teruel	Hombres	Primera etapa de educación secundaria	20	357	23
Noviembre 2008	200811	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	110	22
Noviembre 2008	200811	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	403	23
Noviembre 2008	200811	44	Teruel	Hombres	Bachillerato	31	88	32
Noviembre 2008	200811	44	Teruel	Mujeres	Bachillerato	31	107	32
Noviembre 2008	200811	44	Teruel	Hombres	Enseñanza media de formación profesional	32	56	33
Noviembre 2008	200811	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	61	33
Noviembre 2008	200811	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	25	51
Noviembre 2008	200811	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	41	51
Noviembre 2008	200811	44	Teruel	Hombres	Enseñanza superior universitaria	42	28	54
Noviembre 2008	200811	44	Teruel	Hombres	Enseñanza superior universitaria	42	30	55
Noviembre 2008	200811	44	Teruel	Hombres	Enseñanza superior universitaria	42	1	61
Noviembre 2008	200811	44	Teruel	Mujeres	Enseñanza superior universitaria	42	75	54
Noviembre 2008	200811	44	Teruel	Mujeres	Enseñanza superior universitaria	42	54	55
Noviembre 2008	200811	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Noviembre 2008	200811	50	Zaragoza	Hombres	Educación Primaria o inferior	10	608	11
Noviembre 2008	200811	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1135	80
Noviembre 2008	200811	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	372	11
Noviembre 2008	200811	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	865	80
Noviembre 2008	200811	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1373	22
Noviembre 2008	200811	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	3856	23
Noviembre 2008	200811	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	1000	22
Noviembre 2008	200811	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	4099	23
Noviembre 2008	200811	50	Zaragoza	Hombres	Bachillerato	31	1956	32
Noviembre 2008	200811	50	Zaragoza	Mujeres	Bachillerato	31	2651	32
Noviembre 2008	200811	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	677	33
Noviembre 2008	200811	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	747	33
Noviembre 2008	200811	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	403	51
Noviembre 2008	200811	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	412	51
Noviembre 2008	200811	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	364	54
Noviembre 2008	200811	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	476	55
Noviembre 2008	200811	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	12	61
Noviembre 2008	200811	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	666	54
Noviembre 2008	200811	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	767	55
Noviembre 2008	200811	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	49	61
Octubre 2008	200810	22	Huesca	Hombres	Educación Primaria o inferior	10	273	11
Octubre 2008	200810	22	Huesca	Hombres	Educación Primaria o inferior	10	337	80
Octubre 2008	200810	22	Huesca	Mujeres	Educación Primaria o inferior	10	244	11
Octubre 2008	200810	22	Huesca	Mujeres	Educación Primaria o inferior	10	154	80
Octubre 2008	200810	22	Huesca	Hombres	Primera etapa de educación secundaria	20	297	22
Octubre 2008	200810	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1048	23
Octubre 2008	200810	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	184	22
Octubre 2008	200810	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	911	23
Octubre 2008	200810	22	Huesca	Hombres	Bachillerato	31	326	32
Octubre 2008	200810	22	Huesca	Mujeres	Bachillerato	31	404	32
Octubre 2008	200810	22	Huesca	Hombres	Enseñanza media de formación profesional	32	94	33
Octubre 2008	200810	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	137	33
Octubre 2008	200810	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	74	51
Octubre 2008	200810	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	86	51
Octubre 2008	200810	22	Huesca	Hombres	Enseñanza superior universitaria	42	79	54
Octubre 2008	200810	22	Huesca	Hombres	Enseñanza superior universitaria	42	96	55
Octubre 2008	200810	22	Huesca	Hombres	Enseñanza superior universitaria	42	2	61
Octubre 2008	200810	22	Huesca	Mujeres	Enseñanza superior universitaria	42	221	54
Octubre 2008	200810	22	Huesca	Mujeres	Enseñanza superior universitaria	42	143	55
Octubre 2008	200810	22	Huesca	Mujeres	Enseñanza superior universitaria	42	3	61
Octubre 2008	200810	44	Teruel	Hombres	Educación Primaria o inferior	10	180	11
Octubre 2008	200810	44	Teruel	Hombres	Educación Primaria o inferior	10	469	80
Octubre 2008	200810	44	Teruel	Mujeres	Educación Primaria o inferior	10	136	11
Octubre 2008	200810	44	Teruel	Mujeres	Educación Primaria o inferior	10	142	80
Octubre 2008	200810	44	Teruel	Hombres	Primera etapa de educación secundaria	20	247	22
Octubre 2008	200810	44	Teruel	Hombres	Primera etapa de educación secundaria	20	491	23
Octubre 2008	200810	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	123	22
Octubre 2008	200810	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	490	23
Octubre 2008	200810	44	Teruel	Hombres	Bachillerato	31	217	32
Octubre 2008	200810	44	Teruel	Mujeres	Bachillerato	31	164	32
Octubre 2008	200810	44	Teruel	Hombres	Enseñanza media de formación profesional	32	90	33
Octubre 2008	200810	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	92	33
Octubre 2008	200810	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	44	51
Octubre 2008	200810	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	53	51
Octubre 2008	200810	44	Teruel	Hombres	Enseñanza superior universitaria	42	40	54
Octubre 2008	200810	44	Teruel	Hombres	Enseñanza superior universitaria	42	58	55
Octubre 2008	200810	44	Teruel	Mujeres	Enseñanza superior universitaria	42	120	54
Octubre 2008	200810	44	Teruel	Mujeres	Enseñanza superior universitaria	42	92	55
Octubre 2008	200810	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Octubre 2008	200810	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1156	11
Octubre 2008	200810	50	Zaragoza	Hombres	Educación Primaria o inferior	10	1907	80
Octubre 2008	200810	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	668	11
Octubre 2008	200810	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	1276	80
Octubre 2008	200810	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1820	22
Octubre 2008	200810	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	5572	23
Octubre 2008	200810	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	1341	22
Octubre 2008	200810	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	5684	23
Octubre 2008	200810	50	Zaragoza	Hombres	Bachillerato	31	2637	32
Octubre 2008	200810	50	Zaragoza	Mujeres	Bachillerato	31	3458	32
Octubre 2008	200810	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	999	33
Octubre 2008	200810	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1047	33
Octubre 2008	200810	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	563	51
Octubre 2008	200810	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	530	51
Octubre 2008	200810	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	471	54
Octubre 2008	200810	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	706	55
Octubre 2008	200810	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	22	61
Octubre 2008	200810	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	933	54
Octubre 2008	200810	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	1133	55
Octubre 2008	200810	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	35	61
Septiembre 2008	200809	22	Huesca	Hombres	Educación Primaria o inferior	10	382	11
Septiembre 2008	200809	22	Huesca	Hombres	Educación Primaria o inferior	10	455	80
Septiembre 2008	200809	22	Huesca	Mujeres	Educación Primaria o inferior	10	292	11
Septiembre 2008	200809	22	Huesca	Mujeres	Educación Primaria o inferior	10	183	80
Septiembre 2008	200809	22	Huesca	Hombres	Primera etapa de educación secundaria	20	313	22
Septiembre 2008	200809	22	Huesca	Hombres	Primera etapa de educación secundaria	20	987	23
Septiembre 2008	200809	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	193	22
Septiembre 2008	200809	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	865	23
Septiembre 2008	200809	22	Huesca	Hombres	Bachillerato	31	312	32
Septiembre 2008	200809	22	Huesca	Mujeres	Bachillerato	31	322	32
Septiembre 2008	200809	22	Huesca	Hombres	Enseñanza media de formación profesional	32	122	33
Septiembre 2008	200809	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	117	33
Septiembre 2008	200809	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	61	51
Septiembre 2008	200809	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	88	51
