Año	Comarca código	Comarca nombre	Tipo licencias código	Tipo licencias descripción	Licencias
2015	06	Hoya de Huesca / Plana de Uesca	VTC-N	Transporte de alquiler con conductor nacional	0
2015	06	Hoya de Huesca / Plana de Uesca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	49
2015	06	Hoya de Huesca / Plana de Uesca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	95
2015	06	Hoya de Huesca / Plana de Uesca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	97
2015	06	Hoya de Huesca / Plana de Uesca	VSPC-N	Transporte privado ambulancias nacional	0
2015	06	Hoya de Huesca / Plana de Uesca	VD	Transporte público viajeros en autobús	0
2015	06	Hoya de Huesca / Plana de Uesca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	06	Hoya de Huesca / Plana de Uesca	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	06	Hoya de Huesca / Plana de Uesca	VSE-N	Transporte público ambulancias nacional empresa	0
2015	07	Somontano de Barbastro	OT	Operaciones de transporte	3
2015	07	Somontano de Barbastro	VD-N	Transporte de viajeros nacionales servicio público	8
2015	07	Somontano de Barbastro	VS-N	Ambulancias nacionales servicio público	0
2015	07	Somontano de Barbastro	VT-N	Licencias taxi	19
2015	07	Somontano de Barbastro	MDL-N	Transporte mercancías ligeras nacionales servicio público	21
2015	07	Somontano de Barbastro	MDP-N	Transporte mercancías pesadas nacionales servicio público	202
2015	07	Somontano de Barbastro	MPC-N	Transporte mercancías propias nacional	84
2015	07	Somontano de Barbastro	VPC-N	Transporte privado de viajeros nacional	0
2015	07	Somontano de Barbastro	VTC-N	Transporte de alquiler con conductor nacional	0
2015	07	Somontano de Barbastro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	11
2015	07	Somontano de Barbastro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	61
2015	07	Somontano de Barbastro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	47
2015	07	Somontano de Barbastro	VSPC-N	Transporte privado ambulancias nacional	0
2015	07	Somontano de Barbastro	VD	Transporte público viajeros en autobús	0
2015	07	Somontano de Barbastro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	07	Somontano de Barbastro	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	07	Somontano de Barbastro	VSE-N	Transporte público ambulancias nacional empresa	0
2015	08	Cinca Medio	OT	Operaciones de transporte	8
2015	08	Cinca Medio	VD-N	Transporte de viajeros nacionales servicio público	6
2015	08	Cinca Medio	VS-N	Ambulancias nacionales servicio público	0
2015	08	Cinca Medio	VT-N	Licencias taxi	12
2015	08	Cinca Medio	MDL-N	Transporte mercancías ligeras nacionales servicio público	11
2015	08	Cinca Medio	MDP-N	Transporte mercancías pesadas nacionales servicio público	363
2015	08	Cinca Medio	MPC-N	Transporte mercancías propias nacional	60
2015	08	Cinca Medio	VPC-N	Transporte privado de viajeros nacional	0
2015	08	Cinca Medio	VTC-N	Transporte de alquiler con conductor nacional	0
2015	08	Cinca Medio	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2015	08	Cinca Medio	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	90
2015	08	Cinca Medio	MPCE-N	transporte mercancías propias nacional autorizado por empresa	34
2015	08	Cinca Medio	VSPC-N	Transporte privado ambulancias nacional	0
2015	08	Cinca Medio	VD	Transporte público viajeros en autobús	0
2015	08	Cinca Medio	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	08	Cinca Medio	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	08	Cinca Medio	VSE-N	Transporte público ambulancias nacional empresa	0
2015	09	La Litera / La Llitera	OT	Operaciones de transporte	6
2015	09	La Litera / La Llitera	VD-N	Transporte de viajeros nacionales servicio público	14
2015	09	La Litera / La Llitera	VS-N	Ambulancias nacionales servicio público	0
2015	09	La Litera / La Llitera	VT-N	Licencias taxi	15
2015	09	La Litera / La Llitera	MDL-N	Transporte mercancías ligeras nacionales servicio público	19
2015	09	La Litera / La Llitera	MDP-N	Transporte mercancías pesadas nacionales servicio público	245
2015	09	La Litera / La Llitera	MPC-N	Transporte mercancías propias nacional	134
2015	09	La Litera / La Llitera	VPC-N	Transporte privado de viajeros nacional	0
2015	09	La Litera / La Llitera	VTC-N	Transporte de alquiler con conductor nacional	0
2015	09	La Litera / La Llitera	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	14
2015	09	La Litera / La Llitera	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	81
2015	09	La Litera / La Llitera	MPCE-N	transporte mercancías propias nacional autorizado por empresa	73
2015	09	La Litera / La Llitera	VSPC-N	Transporte privado ambulancias nacional	0
2015	09	La Litera / La Llitera	VD	Transporte público viajeros en autobús	0
2015	09	La Litera / La Llitera	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	09	La Litera / La Llitera	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	09	La Litera / La Llitera	VSE-N	Transporte público ambulancias nacional empresa	0
2015	10	Los Monegros	OT	Operaciones de transporte	7
2015	10	Los Monegros	VD-N	Transporte de viajeros nacionales servicio público	2
2015	10	Los Monegros	VS-N	Ambulancias nacionales servicio público	0
2015	10	Los Monegros	VT-N	Licencias taxi	13
2015	10	Los Monegros	MDL-N	Transporte mercancías ligeras nacionales servicio público	24
2015	10	Los Monegros	MDP-N	Transporte mercancías pesadas nacionales servicio público	217
2015	10	Los Monegros	MPC-N	Transporte mercancías propias nacional	67
2015	10	Los Monegros	VPC-N	Transporte privado de viajeros nacional	0
2015	10	Los Monegros	VTC-N	Transporte de alquiler con conductor nacional	0
2015	10	Los Monegros	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	12
2015	10	Los Monegros	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	75
2015	10	Los Monegros	MPCE-N	transporte mercancías propias nacional autorizado por empresa	38
2015	10	Los Monegros	VSPC-N	Transporte privado ambulancias nacional	0
2015	10	Los Monegros	VD	Transporte público viajeros en autobús	0
2015	10	Los Monegros	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	10	Los Monegros	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	10	Los Monegros	VSE-N	Transporte público ambulancias nacional empresa	0
2015	11	Bajo Cinca / Baix Cinca	OT	Operaciones de transporte	3
2015	11	Bajo Cinca / Baix Cinca	VD-N	Transporte de viajeros nacionales servicio público	0
2015	11	Bajo Cinca / Baix Cinca	VS-N	Ambulancias nacionales servicio público	0
2015	11	Bajo Cinca / Baix Cinca	VT-N	Licencias taxi	17
2015	11	Bajo Cinca / Baix Cinca	MDL-N	Transporte mercancías ligeras nacionales servicio público	13
2015	11	Bajo Cinca / Baix Cinca	MDP-N	Transporte mercancías pesadas nacionales servicio público	446
2015	11	Bajo Cinca / Baix Cinca	MPC-N	Transporte mercancías propias nacional	178
2015	11	Bajo Cinca / Baix Cinca	VPC-N	Transporte privado de viajeros nacional	2
2015	11	Bajo Cinca / Baix Cinca	VTC-N	Transporte de alquiler con conductor nacional	7
2015	11	Bajo Cinca / Baix Cinca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	11
2015	11	Bajo Cinca / Baix Cinca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	80
2015	11	Bajo Cinca / Baix Cinca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	115
2015	11	Bajo Cinca / Baix Cinca	VSPC-N	Transporte privado ambulancias nacional	0
2015	11	Bajo Cinca / Baix Cinca	VD	Transporte público viajeros en autobús	0
2015	11	Bajo Cinca / Baix Cinca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	11	Bajo Cinca / Baix Cinca	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	11	Bajo Cinca / Baix Cinca	VSE-N	Transporte público ambulancias nacional empresa	0
2015	12	Tarazona y el Moncayo	OT	Operaciones de transporte	0
2015	12	Tarazona y el Moncayo	VD-N	Transporte de viajeros nacionales servicio público	5
2015	12	Tarazona y el Moncayo	VS-N	Ambulancias nacionales servicio público	0
2015	12	Tarazona y el Moncayo	VT-N	Licencias taxi	10
2015	12	Tarazona y el Moncayo	MDL-N	Transporte mercancías ligeras nacionales servicio público	19
2015	12	Tarazona y el Moncayo	MDP-N	Transporte mercancías pesadas nacionales servicio público	132
2015	12	Tarazona y el Moncayo	MPC-N	Transporte mercancías propias nacional	36
2015	12	Tarazona y el Moncayo	VPC-N	Transporte privado de viajeros nacional	0
2015	12	Tarazona y el Moncayo	VTC-N	Transporte de alquiler con conductor nacional	0
2015	12	Tarazona y el Moncayo	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	10
2015	12	Tarazona y el Moncayo	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	42
2015	12	Tarazona y el Moncayo	MPCE-N	transporte mercancías propias nacional autorizado por empresa	24
2015	12	Tarazona y el Moncayo	VSPC-N	Transporte privado ambulancias nacional	0
2015	12	Tarazona y el Moncayo	VD	Transporte público viajeros en autobús	0
2015	12	Tarazona y el Moncayo	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	12	Tarazona y el Moncayo	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	12	Tarazona y el Moncayo	VSE-N	Transporte público ambulancias nacional empresa	0
2015	13	Campo de Borja	OT	Operaciones de transporte	1
2015	13	Campo de Borja	VD-N	Transporte de viajeros nacionales servicio público	3
2015	13	Campo de Borja	VS-N	Ambulancias nacionales servicio público	0
2015	13	Campo de Borja	VT-N	Licencias taxi	10
2015	13	Campo de Borja	MDL-N	Transporte mercancías ligeras nacionales servicio público	22
2015	13	Campo de Borja	MDP-N	Transporte mercancías pesadas nacionales servicio público	54
2015	13	Campo de Borja	MPC-N	Transporte mercancías propias nacional	46
2015	13	Campo de Borja	VPC-N	Transporte privado de viajeros nacional	0
2015	13	Campo de Borja	VTC-N	Transporte de alquiler con conductor nacional	0
2015	13	Campo de Borja	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	11
2015	13	Campo de Borja	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	21
2015	13	Campo de Borja	MPCE-N	transporte mercancías propias nacional autorizado por empresa	31
2015	13	Campo de Borja	VSPC-N	Transporte privado ambulancias nacional	0
2015	13	Campo de Borja	VD	Transporte público viajeros en autobús	0
2015	13	Campo de Borja	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	13	Campo de Borja	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	13	Campo de Borja	VSE-N	Transporte público ambulancias nacional empresa	0
2015	14	Aranda	OT	Operaciones de transporte	0
2015	14	Aranda	VD-N	Transporte de viajeros nacionales servicio público	15
2015	14	Aranda	VS-N	Ambulancias nacionales servicio público	0
2015	14	Aranda	VT-N	Licencias taxi	6
2015	14	Aranda	MDL-N	Transporte mercancías ligeras nacionales servicio público	9
2015	14	Aranda	MDP-N	Transporte mercancías pesadas nacionales servicio público	35
2015	14	Aranda	MPC-N	Transporte mercancías propias nacional	12
2015	14	Aranda	VPC-N	Transporte privado de viajeros nacional	0
2015	14	Aranda	VTC-N	Transporte de alquiler con conductor nacional	0
2015	14	Aranda	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	5
2015	14	Aranda	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	8
2015	14	Aranda	MPCE-N	transporte mercancías propias nacional autorizado por empresa	10
2015	14	Aranda	VSPC-N	Transporte privado ambulancias nacional	0
2015	14	Aranda	VD	Transporte público viajeros en autobús	0
2015	14	Aranda	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	14	Aranda	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	14	Aranda	VSE-N	Transporte público ambulancias nacional empresa	0
2015	15	Ribera Alta del Ebro	OT	Operaciones de transporte	16
2015	15	Ribera Alta del Ebro	VD-N	Transporte de viajeros nacionales servicio público	6
2015	15	Ribera Alta del Ebro	VS-N	Ambulancias nacionales servicio público	0
2015	15	Ribera Alta del Ebro	VT-N	Licencias taxi	21
2015	15	Ribera Alta del Ebro	MDL-N	Transporte mercancías ligeras nacionales servicio público	45
2015	15	Ribera Alta del Ebro	MDP-N	Transporte mercancías pesadas nacionales servicio público	1362
2015	15	Ribera Alta del Ebro	MPC-N	Transporte mercancías propias nacional	88
2015	15	Ribera Alta del Ebro	VPC-N	Transporte privado de viajeros nacional	3
2015	15	Ribera Alta del Ebro	VTC-N	Transporte de alquiler con conductor nacional	0
2015	15	Ribera Alta del Ebro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	28
2015	15	Ribera Alta del Ebro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	80
2015	15	Ribera Alta del Ebro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	60
2015	15	Ribera Alta del Ebro	VSPC-N	Transporte privado ambulancias nacional	0
2015	15	Ribera Alta del Ebro	VD	Transporte público viajeros en autobús	0
2015	15	Ribera Alta del Ebro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	15	Ribera Alta del Ebro	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	15	Ribera Alta del Ebro	VSE-N	Transporte público ambulancias nacional empresa	0
2015	16	Valdejalón	OT	Operaciones de transporte	8
2015	16	Valdejalón	VD-N	Transporte de viajeros nacionales servicio público	0
2015	16	Valdejalón	VS-N	Ambulancias nacionales servicio público	0
2015	16	Valdejalón	VT-N	Licencias taxi	26
2015	16	Valdejalón	MDL-N	Transporte mercancías ligeras nacionales servicio público	32
2015	16	Valdejalón	MDP-N	Transporte mercancías pesadas nacionales servicio público	320
2015	16	Valdejalón	MPC-N	Transporte mercancías propias nacional	148
2015	16	Valdejalón	VPC-N	Transporte privado de viajeros nacional	4
2015	16	Valdejalón	VTC-N	Transporte de alquiler con conductor nacional	0
2015	16	Valdejalón	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	21
2015	16	Valdejalón	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	56
2015	16	Valdejalón	MPCE-N	transporte mercancías propias nacional autorizado por empresa	103
2015	16	Valdejalón	VSPC-N	Transporte privado ambulancias nacional	0
2015	16	Valdejalón	VD	Transporte público viajeros en autobús	0
2015	16	Valdejalón	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	16	Valdejalón	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	16	Valdejalón	VSE-N	Transporte público ambulancias nacional empresa	0
2015	17	D.C. Zaragoza	OT	Operaciones de transporte	130
2015	17	D.C. Zaragoza	VD-N	Transporte de viajeros nacionales servicio público	442
2015	17	D.C. Zaragoza	VS-N	Ambulancias nacionales servicio público	6
2015	17	D.C. Zaragoza	VT-N	Licencias taxi	1768
2015	17	D.C. Zaragoza	MDL-N	Transporte mercancías ligeras nacionales servicio público	1372
2015	17	D.C. Zaragoza	MDP-N	Transporte mercancías pesadas nacionales servicio público	3795
2015	17	D.C. Zaragoza	MPC-N	Transporte mercancías propias nacional	1019
2015	17	D.C. Zaragoza	VPC-N	Transporte privado de viajeros nacional	10
2015	17	D.C. Zaragoza	VTC-N	Transporte de alquiler con conductor nacional	110
2015	17	D.C. Zaragoza	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	836
2015	17	D.C. Zaragoza	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	741
2015	17	D.C. Zaragoza	MPCE-N	transporte mercancías propias nacional autorizado por empresa	486
2015	17	D.C. Zaragoza	VSPC-N	Transporte privado ambulancias nacional	3
2015	17	D.C. Zaragoza	VD	Transporte público viajeros en autobús	0
2015	17	D.C. Zaragoza	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	17	D.C. Zaragoza	VSPCE-N	Transporte privado ambulancias nacional empresa	1
2015	17	D.C. Zaragoza	VSE-N	Transporte público ambulancias nacional empresa	1
2015	18	Ribera Baja del Ebro	OT	Operaciones de transporte	0
2015	18	Ribera Baja del Ebro	VD-N	Transporte de viajeros nacionales servicio público	0
2015	18	Ribera Baja del Ebro	VS-N	Ambulancias nacionales servicio público	0
2015	18	Ribera Baja del Ebro	VT-N	Licencias taxi	5
2015	18	Ribera Baja del Ebro	MDL-N	Transporte mercancías ligeras nacionales servicio público	1
2015	18	Ribera Baja del Ebro	MDP-N	Transporte mercancías pesadas nacionales servicio público	61
2015	18	Ribera Baja del Ebro	MPC-N	Transporte mercancías propias nacional	29
2015	18	Ribera Baja del Ebro	VPC-N	Transporte privado de viajeros nacional	0
2015	18	Ribera Baja del Ebro	VTC-N	Transporte de alquiler con conductor nacional	0
2015	18	Ribera Baja del Ebro	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	1
2015	18	Ribera Baja del Ebro	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	19
2015	18	Ribera Baja del Ebro	MPCE-N	transporte mercancías propias nacional autorizado por empresa	19
2015	18	Ribera Baja del Ebro	VSPC-N	Transporte privado ambulancias nacional	0
2015	18	Ribera Baja del Ebro	VD	Transporte público viajeros en autobús	0
2015	18	Ribera Baja del Ebro	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	18	Ribera Baja del Ebro	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	18	Ribera Baja del Ebro	VSE-N	Transporte público ambulancias nacional empresa	0
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	OT	Operaciones de transporte	1
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VD-N	Transporte de viajeros nacionales servicio público	19
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VS-N	Ambulancias nacionales servicio público	0
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VT-N	Licencias taxi	6
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDL-N	Transporte mercancías ligeras nacionales servicio público	3
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDP-N	Transporte mercancías pesadas nacionales servicio público	65
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MPC-N	Transporte mercancías propias nacional	54
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VPC-N	Transporte privado de viajeros nacional	1
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VTC-N	Transporte de alquiler con conductor nacional	0
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	3
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	16
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	MPCE-N	transporte mercancías propias nacional autorizado por empresa	44
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VSPC-N	Transporte privado ambulancias nacional	0
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VD	Transporte público viajeros en autobús	0
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	19	Bajo Aragón-Caspe / Baix Aragó-Casp	VSE-N	Transporte público ambulancias nacional empresa	0
2015	20	Comunidad de Calatayud	OT	Operaciones de transporte	11
2015	20	Comunidad de Calatayud	VD-N	Transporte de viajeros nacionales servicio público	24
2015	20	Comunidad de Calatayud	VS-N	Ambulancias nacionales servicio público	0
2015	20	Comunidad de Calatayud	VT-N	Licencias taxi	24
2015	20	Comunidad de Calatayud	MDL-N	Transporte mercancías ligeras nacionales servicio público	31
2015	20	Comunidad de Calatayud	MDP-N	Transporte mercancías pesadas nacionales servicio público	493
2015	20	Comunidad de Calatayud	MPC-N	Transporte mercancías propias nacional	111
2015	20	Comunidad de Calatayud	VPC-N	Transporte privado de viajeros nacional	1
2015	20	Comunidad de Calatayud	VTC-N	Transporte de alquiler con conductor nacional	23
2015	20	Comunidad de Calatayud	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	19
2015	20	Comunidad de Calatayud	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	91
2015	20	Comunidad de Calatayud	MPCE-N	transporte mercancías propias nacional autorizado por empresa	74
2015	20	Comunidad de Calatayud	VSPC-N	Transporte privado ambulancias nacional	0
2015	20	Comunidad de Calatayud	VD	Transporte público viajeros en autobús	0
2015	20	Comunidad de Calatayud	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	20	Comunidad de Calatayud	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	20	Comunidad de Calatayud	VSE-N	Transporte público ambulancias nacional empresa	0
2015	21	Campo de Cariñena	OT	Operaciones de transporte	0
2015	21	Campo de Cariñena	VD-N	Transporte de viajeros nacionales servicio público	0
2015	21	Campo de Cariñena	VS-N	Ambulancias nacionales servicio público	0
2015	21	Campo de Cariñena	VT-N	Licencias taxi	7
2015	21	Campo de Cariñena	MDL-N	Transporte mercancías ligeras nacionales servicio público	10
2015	21	Campo de Cariñena	MDP-N	Transporte mercancías pesadas nacionales servicio público	35
2015	21	Campo de Cariñena	MPC-N	Transporte mercancías propias nacional	49
2015	21	Campo de Cariñena	VPC-N	Transporte privado de viajeros nacional	0
2015	21	Campo de Cariñena	VTC-N	Transporte de alquiler con conductor nacional	0
2015	21	Campo de Cariñena	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	5
2015	21	Campo de Cariñena	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	17
2015	21	Campo de Cariñena	MPCE-N	transporte mercancías propias nacional autorizado por empresa	21
2015	21	Campo de Cariñena	VSPC-N	Transporte privado ambulancias nacional	0
2015	21	Campo de Cariñena	VD	Transporte público viajeros en autobús	0
2015	21	Campo de Cariñena	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	21	Campo de Cariñena	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	21	Campo de Cariñena	VSE-N	Transporte público ambulancias nacional empresa	0
2015	22	Campo de Belchite	OT	Operaciones de transporte	0
2015	22	Campo de Belchite	VD-N	Transporte de viajeros nacionales servicio público	6
2015	22	Campo de Belchite	VS-N	Ambulancias nacionales servicio público	0
2015	22	Campo de Belchite	VT-N	Licencias taxi	3
2015	22	Campo de Belchite	MDL-N	Transporte mercancías ligeras nacionales servicio público	15
2015	22	Campo de Belchite	MDP-N	Transporte mercancías pesadas nacionales servicio público	31
2015	22	Campo de Belchite	MPC-N	Transporte mercancías propias nacional	21
2015	22	Campo de Belchite	VPC-N	Transporte privado de viajeros nacional	0
2015	22	Campo de Belchite	VTC-N	Transporte de alquiler con conductor nacional	0
2015	22	Campo de Belchite	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2015	22	Campo de Belchite	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	12
2015	22	Campo de Belchite	MPCE-N	transporte mercancías propias nacional autorizado por empresa	12
2015	22	Campo de Belchite	VSPC-N	Transporte privado ambulancias nacional	0
2015	22	Campo de Belchite	VD	Transporte público viajeros en autobús	0
2015	22	Campo de Belchite	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	22	Campo de Belchite	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	22	Campo de Belchite	VSE-N	Transporte público ambulancias nacional empresa	0
2015	23	Bajo Martín	OT	Operaciones de transporte	2
2015	23	Bajo Martín	VD-N	Transporte de viajeros nacionales servicio público	5
2015	23	Bajo Martín	VS-N	Ambulancias nacionales servicio público	0
2015	23	Bajo Martín	VT-N	Licencias taxi	6
2015	23	Bajo Martín	MDL-N	Transporte mercancías ligeras nacionales servicio público	9
2015	23	Bajo Martín	MDP-N	Transporte mercancías pesadas nacionales servicio público	236
2015	23	Bajo Martín	MPC-N	Transporte mercancías propias nacional	33
2015	23	Bajo Martín	VPC-N	Transporte privado de viajeros nacional	0
2015	23	Bajo Martín	VTC-N	Transporte de alquiler con conductor nacional	0
2015	23	Bajo Martín	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2015	23	Bajo Martín	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	16
2015	23	Bajo Martín	MPCE-N	transporte mercancías propias nacional autorizado por empresa	20
2015	23	Bajo Martín	VSPC-N	Transporte privado ambulancias nacional	0
2015	23	Bajo Martín	VD	Transporte público viajeros en autobús	0
2015	23	Bajo Martín	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	23	Bajo Martín	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	23	Bajo Martín	VSE-N	Transporte público ambulancias nacional empresa	0
2015	24	Campo de Daroca	OT	Operaciones de transporte	2
2015	24	Campo de Daroca	VD-N	Transporte de viajeros nacionales servicio público	0
2015	24	Campo de Daroca	VS-N	Ambulancias nacionales servicio público	0
2015	24	Campo de Daroca	VT-N	Licencias taxi	10
2015	24	Campo de Daroca	MDL-N	Transporte mercancías ligeras nacionales servicio público	10
2015	24	Campo de Daroca	MDP-N	Transporte mercancías pesadas nacionales servicio público	91
2015	24	Campo de Daroca	MPC-N	Transporte mercancías propias nacional	24
2015	24	Campo de Daroca	VPC-N	Transporte privado de viajeros nacional	0
2015	24	Campo de Daroca	VTC-N	Transporte de alquiler con conductor nacional	0
2015	24	Campo de Daroca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	7
2015	24	Campo de Daroca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	19
2015	24	Campo de Daroca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	18
2015	24	Campo de Daroca	VSPC-N	Transporte privado ambulancias nacional	0
2015	24	Campo de Daroca	VD	Transporte público viajeros en autobús	0
2015	24	Campo de Daroca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	24	Campo de Daroca	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	24	Campo de Daroca	VSE-N	Transporte público ambulancias nacional empresa	0
2015	25	Jiloca	OT	Operaciones de transporte	1
2015	25	Jiloca	VD-N	Transporte de viajeros nacionales servicio público	0
2015	25	Jiloca	VS-N	Ambulancias nacionales servicio público	0
2015	25	Jiloca	VT-N	Licencias taxi	10
2015	25	Jiloca	MDL-N	Transporte mercancías ligeras nacionales servicio público	13
2015	25	Jiloca	MDP-N	Transporte mercancías pesadas nacionales servicio público	101
2015	25	Jiloca	MPC-N	Transporte mercancías propias nacional	58
2015	25	Jiloca	VPC-N	Transporte privado de viajeros nacional	0
2015	25	Jiloca	VTC-N	Transporte de alquiler con conductor nacional	2
2015	25	Jiloca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2015	25	Jiloca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	28
2015	25	Jiloca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	36
2015	25	Jiloca	VSPC-N	Transporte privado ambulancias nacional	0
2015	25	Jiloca	VD	Transporte público viajeros en autobús	0
2015	25	Jiloca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2015	25	Jiloca	VSPCE-N	Transporte privado ambulancias nacional empresa	0
2015	25	Jiloca	VSE-N	Transporte público ambulancias nacional empresa	0
2015	26	Cuencas Mineras	OT	Operaciones de transporte	0
2015	26	Cuencas Mineras	VD-N	Transporte de viajeros nacionales servicio público	0
2015	26	Cuencas Mineras	VS-N	Ambulancias nacionales servicio público	0
