Año	Comarca	Municipio	Entidad singular	Núcleo	Personas
2017	06-Hoya de Huesca / Plana de Uesca	22904-Sotonera (La)	229040006 - Puibolea	22904000601 - Puibolea	38
2017	06-Hoya de Huesca / Plana de Uesca	22904-Sotonera (La)	229040006 - Puibolea	22904000699 - *Diseminado*	4
2017	06-Hoya de Huesca / Plana de Uesca	22904-Sotonera (La)	229040007 - Quinzano	22904000701 - Quinzano	55
2017	06-Hoya de Huesca / Plana de Uesca	22905-Lupiñén-Ortilla	229050001 - Casas de Nuevo (Las)	22905000199 - *Diseminado*	7
2017	06-Hoya de Huesca / Plana de Uesca	22905-Lupiñén-Ortilla	229050002 - Lupiñén	22905000201 - Lupiñén	200
2017	06-Hoya de Huesca / Plana de Uesca	22905-Lupiñén-Ortilla	229050002 - Lupiñén	22905000299 - *Diseminado*	8
2017	06-Hoya de Huesca / Plana de Uesca	22905-Lupiñén-Ortilla	229050003 - Montmesa	22905000301 - Montmesa	77
2017	06-Hoya de Huesca / Plana de Uesca	22905-Lupiñén-Ortilla	229050004 - Ortilla	22905000401 - Ortilla	39
2017	06-Hoya de Huesca / Plana de Uesca	22905-Lupiñén-Ortilla	229050004 - Ortilla	22905000499 - *Diseminado*	4
2017	06-Hoya de Huesca / Plana de Uesca	50185-Murillo de Gállego	501850001 - Concilio	50185000101 - Concilio	13
2017	06-Hoya de Huesca / Plana de Uesca	50185-Murillo de Gállego	501850002 - Morán	50185000201 - Morán	8
2017	06-Hoya de Huesca / Plana de Uesca	50185-Murillo de Gállego	501850003 - Murillo de Gállego	50185000301 - Murillo de Gállego	151
2017	06-Hoya de Huesca / Plana de Uesca	50185-Murillo de Gállego	501850003 - Murillo de Gállego	50185000399 - *Diseminado*	3
2017	06-Hoya de Huesca / Plana de Uesca	50238-Santa Eulalia de Gállego	502380001 - Santa Eulalia de Gállego	50238000101 - Santa Eulalia de Gállego	93
2017	06-Hoya de Huesca / Plana de Uesca	50238-Santa Eulalia de Gállego	502380001 - Santa Eulalia de Gállego	50238000102 - Sierra Estronad (La)	6
2017	07-Somontano de Barbastro	22001-Abiego	220010001 - Abiego	22001000101 - Abiego	179
2017	07-Somontano de Barbastro	22001-Abiego	220010002 - Alberuela de la Liena	22001000201 - Alberuela de la Liena	67
2017	07-Somontano de Barbastro	22003-Adahuesca	220030001 - Adahuesca	22003000101 - Adahuesca	166
2017	07-Somontano de Barbastro	22003-Adahuesca	220030001 - Adahuesca	22003000199 - *Diseminado*	6
2017	07-Somontano de Barbastro	22024-Alquézar	220240001 - Alquézar	22024000101 - Alquézar	212
2017	07-Somontano de Barbastro	22024-Alquézar	220240001 - Alquézar	22024000199 - *Diseminado*	21
2017	07-Somontano de Barbastro	22024-Alquézar	220240002 - Radiquero	22024000201 - Radiquero	64
2017	07-Somontano de Barbastro	22024-Alquézar	220240002 - Radiquero	22024000299 - *Diseminado*	2
2017	07-Somontano de Barbastro	22024-Alquézar	220240003 - San Pelegrín	22024000399 - *Diseminado*	5
2017	07-Somontano de Barbastro	22041-Azara	220410001 - Azara	22041000101 - Azara	178
2017	07-Somontano de Barbastro	22041-Azara	220410001 - Azara	22041000199 - *Diseminado*	2
2017	07-Somontano de Barbastro	22042-Azlor	220420001 - Azlor	22042000101 - Azlor	141
2017	07-Somontano de Barbastro	22042-Azlor	220420001 - Azlor	22042000199 - *Diseminado*	2
2017	07-Somontano de Barbastro	22048-Barbastro	220480001 - Barbastro	22048000101 - Barbastro	16493
2017	07-Somontano de Barbastro	22048-Barbastro	220480001 - Barbastro	22048000199 - *Diseminado*	342
2017	07-Somontano de Barbastro	22048-Barbastro	220480002 - Burceat	22048000201 - Burceat	19
2017	07-Somontano de Barbastro	22048-Barbastro	220480003 - Cregenzán	22048000301 - Cregenzán	53
2017	07-Somontano de Barbastro	22050-Barbuñales	220500001 - Barbuñales	22050000101 - Barbuñales	94
2017	07-Somontano de Barbastro	22055-Berbegal	220550001 - Berbegal	22055000101 - Berbegal	357
2017	07-Somontano de Barbastro	22058-Bierge	220580001 - Almunias de Rodellar (Las)	22058000101 - Almunias de Rodellar (Las)	14
2017	07-Somontano de Barbastro	22058-Bierge	220580002 - Bierge	22058000201 - Bierge	136
2017	07-Somontano de Barbastro	22058-Bierge	220580002 - Bierge	22058000299 - *Diseminado*	1
2017	07-Somontano de Barbastro	22058-Bierge	220580003 - Morrano	22058000301 - Morrano	12
2017	07-Somontano de Barbastro	22058-Bierge	220580004 - Rodellar	22058000401 - Rodellar	53
2017	07-Somontano de Barbastro	22058-Bierge	220580005 - Pedruel	22058000501 - Pedruel	6
2017	07-Somontano de Barbastro	22058-Bierge	220580007 - San Román	22058000799 - *Diseminado*	6
2017	07-Somontano de Barbastro	22058-Bierge	220580009 - Yaso	22058000901 - Yaso	14
2017	07-Somontano de Barbastro	22082-Castejón del Puente	220820001 - Castejón del Puente	22082000101 - Barrio Armentera	26
2017	07-Somontano de Barbastro	22082-Castejón del Puente	220820001 - Castejón del Puente	22082000102 - Castejón del Puente	296
2017	07-Somontano de Barbastro	22082-Castejón del Puente	220820001 - Castejón del Puente	22082000199 - *Diseminado*	4
2017	07-Somontano de Barbastro	22088-Castillazuelo	220880001 - Castillazuelo	22088000101 - Castillazuelo	174
2017	07-Somontano de Barbastro	22090-Colungo	220900001 - Asque	22090000101 - Asque	7
2017	07-Somontano de Barbastro	22090-Colungo	220900002 - Colungo	22090000201 - Colungo	111
2017	07-Somontano de Barbastro	22102-Estada	221020001 - Estada	22102000101 - Estada	202
2017	07-Somontano de Barbastro	22103-Estadilla	221030001 - Estadilla	22103000101 - Estadilla	793
2017	07-Somontano de Barbastro	22103-Estadilla	221030001 - Estadilla	22103000199 - *Diseminado*	21
2017	07-Somontano de Barbastro	22115-Grado (El)	221150001 - Artasona	22115000101 - Artasona	45
2017	07-Somontano de Barbastro	22115-Grado (El)	221150002 - Coscojuela de Fantova	22115000201 - Coscojuela de Fantova	27
2017	07-Somontano de Barbastro	22115-Grado (El)	221150003 - Enate	22115000301 - Enate	57
2017	07-Somontano de Barbastro	22115-Grado (El)	221150003 - Enate	22115000399 - *Diseminado*	15
2017	07-Somontano de Barbastro	22115-Grado (El)	221150004 - Grado (El)	22115000401 - Grado (El)	255
2017	07-Somontano de Barbastro	22115-Grado (El)	221150004 - Grado (El)	22115000402 - Poblado (El)	10
2017	07-Somontano de Barbastro	22115-Grado (El)	221150004 - Grado (El)	22115000499 - *Diseminado*	5
2017	07-Somontano de Barbastro	22115-Grado (El)	221150005 - El Tozal	22115000501 - Urbanización El Tozal	8
2017	07-Somontano de Barbastro	22128-Ilche	221280001 - Fornillos	22128000101 - Fornillos	56
2017	07-Somontano de Barbastro	22128-Ilche	221280002 - Ilche	22128000201 - Ilche	26
2017	07-Somontano de Barbastro	22128-Ilche	221280003 - Monesma	22128000301 - Monesma	44
2017	07-Somontano de Barbastro	22128-Ilche	221280003 - Monesma	22128000399 - *Diseminado*	4
2017	07-Somontano de Barbastro	22128-Ilche	221280004 - Morilla	22128000401 - Morilla	65
2017	07-Somontano de Barbastro	22128-Ilche	221280005 - Odina	22128000599 - *Diseminado*	6
2017	07-Somontano de Barbastro	22128-Ilche	221280006 - Permisán	22128000601 - Permisán	12
2017	07-Somontano de Barbastro	22135-Laluenga	221350001 - Laluenga	22135000101 - Laluenga	210
2017	07-Somontano de Barbastro	22139-Laperdiguera	221390001 - Laperdiguera	22139000101 - Laperdiguera	91
2017	07-Somontano de Barbastro	22141-Lascellas-Ponzano	221410001 - Lascellas	22141000101 - Lascellas	38
2017	07-Somontano de Barbastro	22141-Lascellas-Ponzano	221410002 - Ponzano	22141000201 - Ponzano	88
2017	07-Somontano de Barbastro	22141-Lascellas-Ponzano	221410002 - Ponzano	22141000299 - *Diseminado*	2
2017	07-Somontano de Barbastro	22160-Naval	221600001 - Naval	22160000101 - Naval	247
2017	07-Somontano de Barbastro	22160-Naval	221600001 - Naval	22160000199 - *Diseminado*	4
2017	07-Somontano de Barbastro	22160-Naval	221600002 - Mipanas	22160000201 - Mipanas	19
2017	07-Somontano de Barbastro	22164-Olvena	221640001 - Olvena	22164000101 - Olvena	48
2017	07-Somontano de Barbastro	22174-Peralta de Alcofea	221740001 - Lagunarrota	22174000101 - Lagunarrota	77
2017	07-Somontano de Barbastro	22174-Peralta de Alcofea	221740002 - Peralta de Alcofea	22174000201 - Peralta de Alcofea	431
2017	07-Somontano de Barbastro	22174-Peralta de Alcofea	221740002 - Peralta de Alcofea	22174000299 - *Diseminado*	6
2017	07-Somontano de Barbastro	22174-Peralta de Alcofea	221740003 - Tormillo (El)	22174000301 - Tormillo (El)	62
2017	07-Somontano de Barbastro	22176-Peraltilla	221760001 - Peraltilla	22176000101 - Peraltilla	196
2017	07-Somontano de Barbastro	22176-Peraltilla	221760001 - Peraltilla	22176000199 - *Diseminado*	4
2017	07-Somontano de Barbastro	22186-Pozán de Vero	221860001 - Pozán de Vero	22186000101 - Pozán de Vero	214
2017	07-Somontano de Barbastro	22201-Salas Altas	222010001 - Salas Altas	22201000101 - Salas Altas	297
2017	07-Somontano de Barbastro	22201-Salas Altas	222010001 - Salas Altas	22201000199 - *Diseminado*	6
2017	07-Somontano de Barbastro	22202-Salas Bajas	222020001 - Salas Bajas	22202000101 - Salas Bajas	171
2017	07-Somontano de Barbastro	22235-Torres de Alcanadre	222350001 - Lacuadrada	22235000101 - Lacuadrada	18
2017	07-Somontano de Barbastro	22235-Torres de Alcanadre	222350002 - Torres de Alcanadre	22235000201 - Torres de Alcanadre	75
2017	07-Somontano de Barbastro	22906-Santa María de Dulcis	229060001 - Buera	22906000101 - Buera	97
2017	07-Somontano de Barbastro	22906-Santa María de Dulcis	229060001 - Buera	22906000199 - *Diseminado*	5
2017	07-Somontano de Barbastro	22906-Santa María de Dulcis	229060002 - Huerta de Vero	22906000201 - Huerta de Vero	111
2017	07-Somontano de Barbastro	22908-Hoz y Costeán	229080001 - Costeán	22908000101 - Costeán	82
2017	07-Somontano de Barbastro	22908-Hoz y Costeán	229080003 - Hoz de Barbastro	22908000301 - Hoz de Barbastro	114
2017	07-Somontano de Barbastro	22908-Hoz y Costeán	229080004 - Montesa	22908000401 - Montesa	15
2017	07-Somontano de Barbastro	22908-Hoz y Costeán	229080005 - Salinas de Hoz	22908000501 - Salinas de Hoz	10
2017	08-Cinca Medio	22007-Albalate de Cinca	220070001 - Albalate de Cinca	22007000101 - Albalate de Cinca	1099
2017	08-Cinca Medio	22007-Albalate de Cinca	220070001 - Albalate de Cinca	22007000199 - *Diseminado*	21
2017	08-Cinca Medio	22017-Alcolea de Cinca	220170001 - Alcolea de Cinca	22017000101 - Alcolea de Cinca	1058
2017	08-Cinca Medio	22017-Alcolea de Cinca	220170001 - Alcolea de Cinca	22017000199 - *Diseminado*	46
2017	08-Cinca Medio	22020-Alfántega	220200001 - Alfántega	22020000101 - Alfántega	135
2017	08-Cinca Medio	22022-Almunia de San Juan	220220001 - Almunia de San Juan	22022000101 - Almunia de San Juan	650
2017	08-Cinca Medio	22022-Almunia de San Juan	220220001 - Almunia de San Juan	22022000199 - *Diseminado*	9
2017	08-Cinca Medio	22022-Almunia de San Juan	220220002 - Ariéstolas	22022000201 - Ariéstolas	6
2017	08-Cinca Medio	22060-Binaced	220600001 - Binaced	22060000101 - Binaced	1348
2017	08-Cinca Medio	22060-Binaced	220600001 - Binaced	22060000199 - *Diseminado*	10
2017	08-Cinca Medio	22060-Binaced	220600002 - Valcarca	22060000201 - Valcarca	166
2017	08-Cinca Medio	22110-Fonz	221100001 - Cofita	22110000101 - Cofita	103
2017	08-Cinca Medio	22110-Fonz	221100001 - Cofita	22110000199 - *Diseminado*	10
2017	08-Cinca Medio	22110-Fonz	221100002 - Fonz	22110000201 - Fonz	774
2017	08-Cinca Medio	22110-Fonz	221100002 - Fonz	22110000299 - *Diseminado*	15
2017	08-Cinca Medio	22158-Monzón	221580001 - Conchel	22158000101 - Conchel	125
2017	08-Cinca Medio	22158-Monzón	221580001 - Conchel	22158000199 - *Diseminado*	2
2017	08-Cinca Medio	22158-Monzón	221580002 - Estación de Selgua (La)	22158000299 - *Diseminado*	3
2017	08-Cinca Medio	22158-Monzón	221580003 - Monzón	22158000301 - Monzón	16739
2017	08-Cinca Medio	22158-Monzón	221580003 - Monzón	22158000399 - *Diseminado*	159
2017	08-Cinca Medio	22158-Monzón	221580005 - Selgua	22158000501 - Selgua	138
2017	08-Cinca Medio	22193-Pueyo de Santa Cruz	221930001 - Pueyo de Santa Cruz	22193000101 - Pueyo de Santa Cruz	328
2017	08-Cinca Medio	22903-San Miguel del Cinca	229030001 - Estiche de Cinca	22903000101 - Estiche de Cinca	124
2017	08-Cinca Medio	22903-San Miguel del Cinca	229030001 - Estiche de Cinca	22903000199 - *Diseminado*	4
2017	08-Cinca Medio	22903-San Miguel del Cinca	229030002 - Pomar de Cinca	22903000201 - Pomar de Cinca	427
2017	08-Cinca Medio	22903-San Miguel del Cinca	229030002 - Pomar de Cinca	22903000299 - *Diseminado*	7
2017	08-Cinca Medio	22903-San Miguel del Cinca	229030003 - Santalecina	22903000301 - Santalecina	245
2017	08-Cinca Medio	22903-San Miguel del Cinca	229030003 - Santalecina	22903000399 - *Diseminado*	9
2017	09-La Litera / La Llitera	22009-Albelda	220090001 - Albelda	22009000101 - Albelda	603
2017	09-La Litera / La Llitera	22009-Albelda	220090001 - Albelda	22009000199 - *Diseminado*	125
2017	09-La Litera / La Llitera	22016-Alcampell	220160001 - Alcampell	22016000101 - Alcampell	657
2017	09-La Litera / La Llitera	22016-Alcampell	220160001 - Alcampell	22016000199 - *Diseminado*	14
2017	09-La Litera / La Llitera	22025-Altorricón	220250001 - Altorricón	22025000101 - Altorricón	1295
2017	09-La Litera / La Llitera	22025-Altorricón	220250001 - Altorricón	22025000199 - *Diseminado*	125
2017	09-La Litera / La Llitera	22040-Azanuy-Alins	220400001 - Alins del Monte	22040000101 - Alins del Monte	7
2017	09-La Litera / La Llitera	22040-Azanuy-Alins	220400001 - Alins del Monte	22040000199 - *Diseminado*	1
2017	09-La Litera / La Llitera	22040-Azanuy-Alins	220400002 - Azanuy	22040000201 - Azanuy	161
2017	09-La Litera / La Llitera	22040-Azanuy-Alins	220400002 - Azanuy	22040000299 - *Diseminado*	4
2017	09-La Litera / La Llitera	22043-Baells	220430001 - Baells	22043000101 - Baells	62
2017	09-La Litera / La Llitera	22043-Baells	220430002 - Nacha	22043000201 - Nacha	38
2017	09-La Litera / La Llitera	22043-Baells	220430003 - Zurita	22043000399 - *Diseminado*	3
2017	09-La Litera / La Llitera	22045-Baldellou	220450001 - Baldellou	22045000101 - Baldellou	81
2017	09-La Litera / La Llitera	22045-Baldellou	220450001 - Baldellou	22045000199 - *Diseminado*	1
2017	09-La Litera / La Llitera	22061-Binéfar	220610001 - Binéfar	22061000101 - Binéfar	9147
2017	09-La Litera / La Llitera	22061-Binéfar	220610001 - Binéfar	22061000199 - *Diseminado*	244
2017	09-La Litera / La Llitera	22075-Camporrells	220750001 - Camporrells	22075000101 - Camporrells	133
2017	09-La Litera / La Llitera	22075-Camporrells	220750001 - Camporrells	22075000199 - *Diseminado*	1
2017	09-La Litera / La Llitera	22089-Castillonroy	220890001 - Castillonroy	22089000101 - Castillonroy	315
2017	09-La Litera / La Llitera	22089-Castillonroy	220890001 - Castillonroy	22089000199 - *Diseminado*	5
2017	09-La Litera / La Llitera	22089-Castillonroy	220890003 - Santa Ana	22089000399 - *Diseminado*	1
2017	09-La Litera / La Llitera	22099-Esplús	220990001 - Esplús	22099000101 - Esplús	525
2017	09-La Litera / La Llitera	22099-Esplús	220990001 - Esplús	22099000199 - *Diseminado*	7
2017	09-La Litera / La Llitera	22099-Esplús	220990002 - Pueblas (Las)	22099000201 - Pueblas (Las)	6
2017	09-La Litera / La Llitera	22099-Esplús	220990004 - Santa María del Pilar	22099000401 - Santa María del Pilar	21
2017	09-La Litera / La Llitera	22099-Esplús	220990005 - Torregrosa	22099000599 - *Diseminado*	3
2017	09-La Litera / La Llitera	22099-Esplús	220990008 - Mapsa	22099000801 - Mapsa	2
2017	09-La Litera / La Llitera	22099-Esplús	220990009 - Moncasi	22099000901 - Moncasi	7
2017	09-La Litera / La Llitera	22099-Esplús	220990010 - Rolzasa	22099001001 - Rolzasa	2
2017	09-La Litera / La Llitera	22099-Esplús	220990011 - Clamor de Rafales (La)	22099001199 - *Diseminado*	4
2017	09-La Litera / La Llitera	22099-Esplús	220990012 - Espartal (El)	22099001299 - *Diseminado*	4
2017	09-La Litera / La Llitera	22175-Peralta de Calasanz	221750001 - Calasanz	22175000101 - Calasanz	60
2017	09-La Litera / La Llitera	22175-Peralta de Calasanz	221750002 - Cuatrocorz	22175000201 - Cuatrocorz	2
2017	09-La Litera / La Llitera	22175-Peralta de Calasanz	221750003 - Gabasa	22175000301 - Gabasa	15
2017	09-La Litera / La Llitera	22175-Peralta de Calasanz	221750004 - Peralta de la Sal	22175000401 - Peralta de la Sal	133
2017	09-La Litera / La Llitera	22175-Peralta de Calasanz	221750004 - Peralta de la Sal	22175000499 - *Diseminado*	11
2017	09-La Litera / La Llitera	22205-San Esteban de Litera	222050001 - San Esteban de Litera	22205000101 - San Esteban de Litera	403
2017	09-La Litera / La Llitera	22205-San Esteban de Litera	222050001 - San Esteban de Litera	22205000199 - *Diseminado*	82
2017	09-La Litera / La Llitera	22225-Tamarite de Litera	222250001 - Algayón	22225000101 - Algayón	253
2017	09-La Litera / La Llitera	22225-Tamarite de Litera	222250002 - Tamarite de Litera	22225000201 - Melusa (La)	7
2017	09-La Litera / La Llitera	22225-Tamarite de Litera	222250002 - Tamarite de Litera	22225000202 - Tamarite de Litera	2925
2017	09-La Litera / La Llitera	22225-Tamarite de Litera	222250002 - Tamarite de Litera	22225000299 - *Diseminado*	322
2017	09-La Litera / La Llitera	22909-Vencillón	229090001 - Vencillón	22909000101 - Vencillón	390
2017	09-La Litera / La Llitera	22909-Vencillón	229090001 - Vencillón	22909000199 - *Diseminado*	2
2017	10-Los Monegros	22008-Albalatillo	220080001 - Albalatillo	22008000101 - Albalatillo	187
2017	10-Los Monegros	22012-Albero Bajo	220120001 - Albero Bajo	22012000101 - Albero Bajo	138
2017	10-Los Monegros	22013-Alberuela de Tubo	220130001 - Alberuela de Tubo	22013000101 - Alberuela de Tubo	102
2017	10-Los Monegros	22013-Alberuela de Tubo	220130002 - Sodeto	22013000201 - Sodeto	205
2017	10-Los Monegros	22013-Alberuela de Tubo	220130002 - Sodeto	22013000299 - *Diseminado*	3
2017	10-Los Monegros	22018-Alcubierre	220180001 - Alcubierre	22018000101 - Alcubierre	377
2017	10-Los Monegros	22023-Almuniente	220230001 - Almuniente	22023000101 - Almuniente	156
2017	10-Los Monegros	22023-Almuniente	220230001 - Almuniente	22023000199 - *Diseminado*	3
2017	10-Los Monegros	22023-Almuniente	220230002 - Frula	22023000201 - Frula	323
2017	10-Los Monegros	22023-Almuniente	220230002 - Frula	22023000299 - *Diseminado*	4
2017	10-Los Monegros	22049-Barbués	220490001 - Barbués	22049000101 - Barbués	81
2017	10-Los Monegros	22079-Capdesaso	220790001 - Capdesaso	22079000101 - Capdesaso	163
2017	10-Los Monegros	22083-Castejón de Monegros	220830001 - Castejón de Monegros	22083000101 - Castejón de Monegros	528
2017	10-Los Monegros	22085-Castelflorite	220850001 - Castelflorite	22085000101 - Castelflorite	109
2017	10-Los Monegros	22085-Castelflorite	220850001 - Castelflorite	22085000199 - *Diseminado*	3
2017	10-Los Monegros	22116-Grañén	221160001 - Callén	22116000101 - Callén	57
2017	10-Los Monegros	22116-Grañén	221160002 - Curbé	22116000201 - Curbé	199
2017	10-Los Monegros	22116-Grañén	221160003 - Fraella	22116000301 - Fraella	34
2017	10-Los Monegros	22116-Grañén	221160004 - Grañén	22116000401 - Grañén	1200
2017	10-Los Monegros	22116-Grañén	221160004 - Grañén	22116000499 - *Diseminado*	28
2017	10-Los Monegros	22116-Grañén	221160005 - Montesusín	22116000501 - Montesusín	226
2017	10-Los Monegros	22116-Grañén	221160005 - Montesusín	22116000599 - *Diseminado*	4
2017	10-Los Monegros	22124-Huerto	221240001 - Huerto	22124000101 - Huerto	177
2017	10-Los Monegros	22124-Huerto	221240002 - Usón	22124000201 - Usón	27
2017	10-Los Monegros	22124-Huerto	221240003 - Venta de Ballerías	22124000301 - Venta de Ballerías	14
2017	10-Los Monegros	22136-Lalueza	221360001 - Lalueza	22136000101 - Lalueza	549
2017	10-Los Monegros	22136-Lalueza	221360002 - Marcén	22136000201 - Marcén	58
2017	10-Los Monegros	22136-Lalueza	221360003 - San Lorenzo del Flumen	22136000301 - San Lorenzo del Flumen	336
2017	10-Los Monegros	22137-Lanaja	221370001 - Cantalobos	22137000101 - Cantalobos	97
