Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
44219	Tornos	2007	250	226	198	28	1	0	197	87,6106194690265
44219	Tornos	2011	232	210	166	44	2	0	164	79,047619047619
44219	Tornos	2015	231	203	138	65	16	4	118	67,9802955665025
44220	Torralba de los Sisones	2007	197	162	129	33	0	2	127	79,6296296296296
44220	Torralba de los Sisones	2011	216	144	98	46	1	1	96	68,0555555555556
44220	Torralba de los Sisones	2015	170	123	83	40	5	5	73	67,479674796748
44221	Torrecilla de Alcañiz	2007	445	381	330	51	2	5	323	86,6141732283465
44221	Torrecilla de Alcañiz	2011	440	377	310	67	2	9	299	82,2281167108753
44221	Torrecilla de Alcañiz	2015	415	361	295	66	1	4	290	81,7174515235457
44222	Torrecilla del Rebollar	2007	165	150	132	18	0	1	131	88
44222	Torrecilla del Rebollar	2011	151	139	116	23	0	1	115	83,4532374100719
44222	Torrecilla del Rebollar	2015	142	138	110	28	0	4	106	79,7101449275362
44223	Torre de Arcas	2007	93	97	70	27	1	0	69	72,1649484536082
44223	Torre de Arcas	2011	96	81	55	26	0	0	55	67,9012345679012
44223	Torre de Arcas	2015	83	76	50	26	0	1	49	65,7894736842105
44224	Torre de las Arcas	2007	37	28	20	8	0	3	17	71,4285714285714
44224	Torre de las Arcas	2011	37	26	19	7	0	3	16	73,0769230769231
44224	Torre de las Arcas	2015	28	22	13	9	0	0	13	59,0909090909091
44225	Torre del Compte	2007	168	145	129	16	0	1	128	88,9655172413793
44225	Torre del Compte	2011	153	134	108	26	1	4	103	80,5970149253731
44225	Torre del Compte	2015	142	114	77	37	0	4	73	67,5438596491228
44226	Torrelacárcel	2007	224	197	148	49	2	2	144	75,1269035532995
44226	Torrelacárcel	2011	223	169	116	53	4	3	109	68,6390532544379
44226	Torrelacárcel	2015	197	145	100	45	5	5	90	68,9655172413793
44227	Torre los Negros	2007	109	86	78	8	0	0	78	90,6976744186047
44227	Torre los Negros	2011	105	83	77	6	0	0	77	92,7710843373494
44227	Torre los Negros	2015	94	75	63	12	0	2	61	84
44228	Torremocha de Jiloca	2007	147	132	100	32	1	2	97	75,7575757575758
44228	Torremocha de Jiloca	2011	148	121	101	20	4	2	95	83,4710743801653
44228	Torremocha de Jiloca	2015	126	103	84	19	1	2	81	81,5533980582524
44229	Torres de Albarracín	2007	147	132	119	13	1	1	117	90,1515151515152
44229	Torres de Albarracín	2011	175	149	127	22	1	9	117	85,2348993288591
44229	Torres de Albarracín	2015	174	156	122	34	0	3	119	78,2051282051282
44230	Torrevelilla	2007	204	149	116	33	0	2	114	77,8523489932886
44230	Torrevelilla	2011	214	158	129	29	2	1	126	81,6455696202532
44230	Torrevelilla	2015	208	151	128	23	1	4	123	84,7682119205298
44231	Torrijas	2007	73	71	58	13	0	1	57	81,6901408450704
44231	Torrijas	2011	66	54	46	8	0	2	44	85,1851851851852
44231	Torrijas	2015	45	37	33	4	0	0	33	89,1891891891892
44232	Torrijo del Campo	2007	485	458	357	101	9	2	346	77,9475982532751
44232	Torrijo del Campo	2011	539	409	327	82	5	6	316	79,9511002444988
44232	Torrijo del Campo	2015	509	401	305	96	6	16	283	76,0598503740648
44234	Tramacastiel	2007	115	88	81	7	0	0	81	92,0454545454545
44234	Tramacastiel	2011	98	78	67	11	1	1	65	85,8974358974359
44234	Tramacastiel	2015	74	63	54	9	2	1	51	85,7142857142857
44235	Tramacastilla	2007	125	117	88	29	0	0	88	75,2136752136752
44235	Tramacastilla	2011	107	99	78	21	0	0	78	78,7878787878788
44235	Tramacastilla	2015	120	91	79	12	0	0	79	86,8131868131868
44236	Tronchón	2007	94	79	59	20	0	0	59	74,6835443037975
44236	Tronchón	2011	106	79	57	22	2	0	55	72,1518987341772
44236	Tronchón	2015	82	59	43	16	1	0	42	72,8813559322034
44237	Urrea de Gaén	2007	546	475	416	59	1	3	412	87,5789473684211
44237	Urrea de Gaén	2011	525	450	383	67	7	8	368	85,1111111111111
44237	Urrea de Gaén	2015	494	412	314	98	7	9	298	76,2135922330097
44238	Utrillas	2007	3289	2553	1837	716	6	12	1819	71,9545632589111
44238	Utrillas	2011	3309	2496	1868	628	16	35	1817	74,8397435897436
44238	Utrillas	2015	3194	2376	1779	597	20	21	1738	74,8737373737374
44239	Valacloche	2007	20	41	36	5	0	1	35	87,8048780487805
44239	Valacloche	2011	30	31	30	1	0	0	30	96,7741935483871
44239	Valacloche	2015	23	27	24	3	0	0	24	88,8888888888889
44240	Valbona	2007	229	170	139	31	2	1	136	81,7647058823529
44240	Valbona	2011	224	167	140	27	1	3	136	83,8323353293413
44240	Valbona	2015	198	164	120	44	1	3	116	73,1707317073171
44241	Valdealgorfa	2007	680	602	471	131	4	5	462	78,2392026578073
44241	Valdealgorfa	2011	685	581	459	122	8	11	440	79,0017211703959
44241	Valdealgorfa	2015	650	546	375	171	15	6	354	68,6813186813187
44243	Valdecuenca	2007	35	43	36	7	0	0	36	83,7209302325581
44243	Valdecuenca	2011	56	38	33	5	0	1	32	86,8421052631579
44243	Valdecuenca	2015	40	29	20	9	0	0	20	68,9655172413793
44244	Valdelinares	2007	125	109	82	27	5	1	76	75,2293577981651
44244	Valdelinares	2011	116	95	69	26	2	7	60	72,6315789473684
44244	Valdelinares	2015	90	75	46	29	2	1	43	61,3333333333333
44245	Valdeltormo	2007	349	300	232	68	2	1	229	77,3333333333333
44245	Valdeltormo	2011	328	281	225	56	0	5	220	80,0711743772242
44245	Valdeltormo	2015	315	263	208	55	11	1	196	79,0874524714829
44246	Valderrobres	2007	2142	1567	1121	446	14	15	1092	71,5379706445437
44246	Valderrobres	2011	2290	1587	1106	481	20	27	1059	69,6912413358538
44246	Valderrobres	2015	2337	1584	1130	454	15	30	1085	71,3383838383838
44247	Valjunquera	2007	414	363	278	85	0	3	275	76,5840220385675
44247	Valjunquera	2011	403	337	261	76	3	7	251	77,4480712166172
44247	Valjunquera	2015	365	311	248	63	7	5	236	79,7427652733119
44249	Vallecillo (El)	2007	51	52	46	6	0	0	46	88,4615384615385
44249	Vallecillo (El)	2011	47	60	56	4	0	0	56	93,3333333333333
44249	Vallecillo (El)	2015	50	57	48	9	1	2	45	84,2105263157895
44250	Veguillas de la Sierra	2007	25	28	25	3	0	0	25	89,2857142857143
44250	Veguillas de la Sierra	2011	28	24	16	8	0	1	15	66,6666666666667
44250	Veguillas de la Sierra	2015	23	22	14	8	0	1	13	63,6363636363636
44251	Villafranca del Campo	2007	349	297	251	46	4	3	244	84,5117845117845
44251	Villafranca del Campo	2011	352	273	240	33	6	10	224	87,9120879120879
44251	Villafranca del Campo	2015	314	255	200	55	8	19	173	78,4313725490196
44252	Villahermosa del Campo	2007	89	78	58	20	0	0	58	74,3589743589744
44252	Villahermosa del Campo	2011	99	80	66	14	0	1	65	82,5
44252	Villahermosa del Campo	2015	104	85	63	22	0	0	63	74,1176470588235
44256	Villanueva del Rebollar de la Sierra	2007	50	42	38	4	0	1	37	90,4761904761905
44256	Villanueva del Rebollar de la Sierra	2011	53	39	36	3	0	2	34	92,3076923076923
44256	Villanueva del Rebollar de la Sierra	2015	52	40	40	0	0	2	38	100
44257	Villar del Cobo	2007	213	203	170	33	1	1	168	83,743842364532
44257	Villar del Cobo	2011	208	183	154	29	2	0	152	84,1530054644809
44257	Villar del Cobo	2015	190	169	131	38	2	2	127	77,5147928994083
44258	Villar del Salz	2007	95	90	74	16	2	0	72	82,2222222222222
44258	Villar del Salz	2011	83	77	56	21	0	0	56	72,7272727272727
44258	Villar del Salz	2015	75	72	56	16	1	0	55	77,7777777777778
44260	Villarluengo	2007	207	165	130	35	1	11	118	78,7878787878788
44260	Villarluengo	2011	188	161	122	39	0	2	120	75,776397515528
44260	Villarluengo	2015	194	150	105	45	1	11	93	70
44261	Villarquemado	2007	924	798	690	108	6	22	662	86,4661654135338
44261	Villarquemado	2011	940	777	629	148	15	23	591	80,952380952381
44261	Villarquemado	2015	886	748	566	182	9	26	531	75,668449197861
44262	Villarroya de los Pinares	2007	194	168	144	24	2	3	139	85,7142857142857
44262	Villarroya de los Pinares	2011	177	142	118	24	1	1	116	83,0985915492958
44262	Villarroya de los Pinares	2015	160	137	117	20	3	1	113	85,4014598540146
44263	Villastar	2007	347	289	234	55	5	4	225	80,9688581314879
44263	Villastar	2011	450	325	265	60	8	10	247	81,5384615384615
44263	Villastar	2015	522	370	278	92	8	5	265	75,1351351351351
44264	Villel	2007	347	281	247	34	1	5	241	87,9003558718861
44264	Villel	2011	366	255	217	38	1	4	212	85,0980392156863
44264	Villel	2015	348	258	212	46	3	5	204	82,1705426356589
44265	Vinaceite	2007	249	240	211	29	2	6	203	87,9166666666667
44265	Vinaceite	2011	314	204	177	27	2	4	171	86,7647058823529
44265	Vinaceite	2015	274	188	152	36	5	6	141	80,8510638297872
44266	Visiedo	2007	164	149	121	28	2	2	117	81,2080536912752
44266	Visiedo	2011	149	135	116	19	0	1	115	85,9259259259259
44266	Visiedo	2015	137	123	100	23	3	6	91	81,3008130081301
44267	Vivel del Río Martín	2007	96	80	69	11	0	0	69	86,25
44267	Vivel del Río Martín	2011	86	79	71	8	1	0	70	89,873417721519
44267	Vivel del Río Martín	2015	78	74	57	17	3	1	53	77,027027027027
44268	Zoma (La)	2007	24	30	27	3	1	0	26	90
44268	Zoma (La)	2011	22	31	25	6	0	0	25	80,6451612903226
44268	Zoma (La)	2015	19	29	20	9	0	1	19	68,9655172413793
50001	Abanto	2007	150	144	113	31	0	2	111	78,4722222222222
50001	Abanto	2011	124	131	112	19	1	1	110	85,4961832061069
50001	Abanto	2015	113	112	90	22	0	0	90	80,3571428571429
50002	Acered	2007	210	196	151	45	0	1	150	77,0408163265306
50002	Acered	2011	160	167	152	15	1	1	150	91,0179640718563
50002	Acered	2015	220	150	121	29	4	1	116	80,6666666666667
50003	Agón	2007	176	157	134	23	3	0	131	85,3503184713376
50003	Agón	2011	166	143	123	20	3	3	117	86,013986013986
50003	Agón	2015	155	130	104	26	1	4	99	80
50004	Aguarón	2007	798	681	560	121	2	2	556	82,2320117474302
50004	Aguarón	2011	863	628	506	122	0	10	496	80,5732484076433
50004	Aguarón	2015	796	552	428	124	6	4	418	77,536231884058
50005	Aguilón	2007	274	255	225	30	0	5	220	88,2352941176471
50005	Aguilón	2011	250	244	208	36	2	4	202	85,2459016393443
50005	Aguilón	2015	260	239	219	20	0	6	213	91,6317991631799
50006	Ainzón	2007	1268	1030	810	220	11	12	787	78,6407766990291
50006	Ainzón	2011	1269	986	799	187	20	17	762	81,0344827586207
50006	Ainzón	2015	1162	933	731	202	24	24	683	78,3494105037513
50007	Aladrén	2007	62	58	47	11	2	2	43	81,0344827586207
50007	Aladrén	2011	62	60	49	11	0	0	49	81,6666666666667
50007	Aladrén	2015	54	47	37	10	0	0	37	78,7234042553191
50008	Alagón	2007	6293	4955	3489	1466	17	55	3417	70,4137235116044
50008	Alagón	2011	7178	5108	3367	1741	47	81	3239	65,9162098668755
50008	Alagón	2015	7052	5076	3415	1661	58	71	3286	67,2773837667455
50009	Alarba	2007	148	125	99	26	1	0	98	79,2
50009	Alarba	2011	155	125	111	14	2	1	108	88,8
50009	Alarba	2015	153	107	91	16	1	1	89	85,0467289719626
50010	Alberite de San Juan	2007	106	85	71	14	2	4	65	83,5294117647059
50010	Alberite de San Juan	2011	101	79	72	7	1	7	64	91,1392405063291
50010	Alberite de San Juan	2015	86	71	62	9	0	0	62	87,3239436619718
50011	Albeta	2007	144	120	104	16	0	3	101	86,6666666666667
50011	Albeta	2011	141	131	116	15	2	9	105	88,5496183206107
50011	Albeta	2015	153	128	111	17	2	2	107	86,71875
50012	Alborge	2007	125	108	91	17	0	0	91	84,2592592592593
50012	Alborge	2011	126	106	84	22	0	4	80	79,2452830188679
50012	Alborge	2015	124	107	88	19	0	0	88	82,2429906542056
50013	Alcalá de Ebro	2007	292	245	208	37	2	1	205	84,8979591836735
50013	Alcalá de Ebro	2011	276	236	210	26	2	3	205	88,9830508474576
50013	Alcalá de Ebro	2015	281	230	200	30	0	3	197	86,9565217391304
50014	Alcalá de Moncayo	2007	128	154	127	27	0	0	127	82,4675324675325
50014	Alcalá de Moncayo	2011	153	172	150	22	0	5	145	87,2093023255814
50014	Alcalá de Moncayo	2015	183	157	121	36	1	2	118	77,0700636942675
50015	Alconchel de Ariza	2007	119	125	84	41	0	1	83	67,2
50015	Alconchel de Ariza	2011	99	111	74	37	0	2	72	66,6666666666667
50015	Alconchel de Ariza	2015	82	100	60	40	1	3	56	60
50016	Aldehuela de Liestos	2007	31	65	54	11	0	0	54	83,0769230769231
50016	Aldehuela de Liestos	2011	48	51	39	12	0	2	37	76,4705882352941
50016	Aldehuela de Liestos	2015	50	57	43	14	0	1	42	75,4385964912281
50017	Alfajarín	2007	1879	1579	1120	459	8	30	1082	70,9309689677011
50017	Alfajarín	2011	2168	1725	1202	523	11	37	1154	69,6811594202899
50017	Alfajarín	2015	2250	1744	1198	546	14	36	1148	68,6926605504587
50018	Alfamén	2007	1588	975	752	223	3	4	745	77,1282051282051
50018	Alfamén	2011	1509	966	820	146	4	12	804	84,8861283643892
50018	Alfamén	2015	1475	953	790	163	4	14	772	82,8961175236097
50019	Alforque	2007	83	74	60	14	1	2	57	81,0810810810811
50019	Alforque	2011	81	79	59	20	0	3	56	74,6835443037975
50019	Alforque	2015	70	60	50	10	1	0	49	83,3333333333333
50020	Alhama de Aragón	2007	1129	903	729	174	4	9	716	80,7308970099668
50020	Alhama de Aragón	2011	1172	872	681	191	3	7	671	78,0963302752294
50020	Alhama de Aragón	2015	1115	825	582	243	7	5	570	70,5454545454545
50021	Almochuel	2007	39	40	30	10	0	0	30	75
50021	Almochuel	2011	26	41	39	2	0	1	38	95,1219512195122
50021	Almochuel	2015	35	34	29	5	0	1	28	85,2941176470588
50022	Almolda (La)	2007	638	559	474	85	6	16	452	84,7942754919499
50022	Almolda (La)	2011	619	549	465	84	8	25	432	84,6994535519126
50022	Almolda (La)	2015	602	542	425	117	14	15	396	78,4132841328413
50023	Almonacid de la Cuba	2007	302	268	231	37	1	4	226	86,1940298507463
50023	Almonacid de la Cuba	2011	283	245	211	34	0	8	203	86,1224489795918
50023	Almonacid de la Cuba	2015	244	222	191	31	2	5	184	86,036036036036
50024	Almonacid de la Sierra	2007	853	697	602	95	8	9	585	86,3701578192253
50024	Almonacid de la Sierra	2011	790	662	560	102	6	20	534	84,5921450151057
50024	Almonacid de la Sierra	2015	752	604	505	99	7	13	485	83,6092715231788
50025	Almunia de Doña Godina (La)	2007	7023	4552	3216	1336	28	65	3123	70,6502636203866
50025	Almunia de Doña Godina (La)	2011	7802	4565	3339	1226	53	100	3186	73,1434830230011
50025	Almunia de Doña Godina (La)	2015	7836	4576	3082	1494	47	92	2943	67,3513986013986
50026	Alpartir	2007	576	470	391	79	3	3	385	83,1914893617021
50026	Alpartir	2011	564	458	384	74	4	7	373	83,8427947598253
50026	Alpartir	2015	574	446	365	81	9	6	350	81,8385650224215
50027	Ambel	2007	329	291	239	52	6	5	228	82,1305841924399
50027	Ambel	2011	305	263	224	39	1	2	221	85,171102661597
50027	Ambel	2015	258	232	184	48	1	0	183	79,3103448275862
50028	Anento	2007	157	134	114	20	1	0	113	85,0746268656716
50028	Anento	2011	136	116	94	22	0	1	93	81,0344827586207
50028	Anento	2015	105	85	71	14	0	0	71	83,5294117647059
50029	Aniñón	2007	832	701	545	156	0	2	543	77,7460770328103
50029	Aniñón	2011	818	670	538	132	11	6	521	80,2985074626866
50029	Aniñón	2015	757	642	471	171	9	10	452	73,3644859813084
50030	Añón de Moncayo	2007	231	257	207	50	0	3	204	80,5447470817121
50030	Añón de Moncayo	2011	205	227	180	47	2	5	173	79,295154185022
50030	Añón de Moncayo	2015	210	226	190	36	0	1	189	84,070796460177
50031	Aranda de Moncayo	2007	228	196	175	21	0	2	173	89,2857142857143
50031	Aranda de Moncayo	2011	214	173	124	49	1	2	121	71,6763005780347
50031	Aranda de Moncayo	2015	186	161	111	50	8	0	103	68,944099378882
50032	Arándiga	2007	430	378	323	55	1	15	307	85,4497354497354
50032	Arándiga	2011	406	340	280	60	1	12	267	82,3529411764706
50032	Arándiga	2015	369	282	221	61	0	15	206	78,3687943262411
50033	Ardisa	2007	86	85	73	12	1	1	71	85,8823529411765
50033	Ardisa	2011	80	81	69	12	0	1	68	85,1851851851852
50033	Ardisa	2015	70	73	66	7	1	0	65	90,4109589041096
50034	Ariza	2007	1221	996	767	229	6	13	748	77,0080321285141
50034	Ariza	2011	1279	934	761	173	14	7	740	81,4775160599572
50034	Ariza	2015	1185	851	648	203	15	15	618	76,1457109283196
50035	Artieda	2007	106	85	62	23	0	2	60	72,9411764705882
50035	Artieda	2011	94	80	55	25	1	3	51	68,75
50035	Artieda	2015	86	75	53	22	1	1	51	70,6666666666667
50036	Asín	2007	113	101	75	26	0	1	74	74,2574257425743
50036	Asín	2011	104	105	86	19	0	2	84	81,9047619047619
50036	Asín	2015	105	103	79	24	0	1	78	76,6990291262136
50037	Atea	2007	164	157	108	49	2	0	106	68,7898089171975
50037	Atea	2011	125	136	112	24	4	2	106	82,3529411764706
50037	Atea	2015	155	144	105	39	0	0	105	72,9166666666667
50038	Ateca	2007	2045	1642	1294	348	7	30	1257	78,8063337393423
50038	Ateca	2011	2151	1597	1260	337	8	26	1226	78,8979336255479
50038	Ateca	2015	2019	1533	1214	319	6	19	1189	79,191128506197
50039	Azuara	2007	657	597	519	78	2	6	511	86,9346733668342
50039	Azuara	2011	701	587	518	69	3	13	502	88,2453151618399
50039	Azuara	2015	630	513	433	80	3	8	422	84,4054580896686
50040	Badules	2007	112	103	89	14	0	0	89	86,4077669902913
50040	Badules	2011	95	97	86	11	2	2	82	88,659793814433
50040	Badules	2015	97	93	71	22	1	2	68	76,3440860215054
50041	Bagüés	2007	34	32	30	2	0	0	30	93,75
50041	Bagüés	2011	23	21	21	0	0	0	21	100
50041	Bagüés	2015	15	13	11	2	0	0	11	84,6153846153846
50042	Balconchán	2007	13	17	15	2	0	0	15	88,2352941176471
50042	Balconchán	2011	12	17	14	3	0	1	13	82,3529411764706
50042	Balconchán	2015	12	15	14	1	0	0	14	93,3333333333333
50043	Bárboles	2007	331	274	213	61	1	1	211	77,7372262773723
50043	Bárboles	2011	333	256	178	78	3	3	172	69,53125
50043	Bárboles	2015	317	263	195	68	1	3	191	74,1444866920152
50044	Bardallur	2007	267	242	176	66	0	2	174	72,7272727272727
50044	Bardallur	2011	327	259	200	59	0	8	192	77,2200772200772
50044	Bardallur	2015	297	231	151	80	3	3	145	65,3679653679654
50045	Belchite	2007	1633	1342	1156	186	5	15	1136	86,1400894187779
50045	Belchite	2011	1665	1304	1091	213	19	18	1054	83,6656441717791
50045	Belchite	2015	1589	1251	952	299	15	14	923	76,0991207034373
50046	Belmonte de Gracián	2007	231	219	181	38	1	3	177	82,648401826484
50046	Belmonte de Gracián	2011	236	203	165	38	2	7	156	81,2807881773399
50046	Belmonte de Gracián	2015	221	178	148	30	1	3	144	83,1460674157303
50047	Berdejo	2007	74	67	43	24	0	1	42	64,1791044776119
50047	Berdejo	2011	64	64	44	20	0	0	44	68,75
50047	Berdejo	2015	55	49	35	14	2	1	32	71,4285714285714
50048	Berrueco	2007	46	42	39	3	0	1	38	92,8571428571429
50048	Berrueco	2011	43	43	39	4	0	1	38	90,6976744186047
50048	Berrueco	2015	38	35	29	6	0	0	29	82,8571428571429
50050	Bijuesca	2007	132	134	103	31	0	2	101	76,865671641791
50050	Bijuesca	2011	113	112	89	23	0	6	83	79,4642857142857
50050	Bijuesca	2015	105	99	72	27	1	1	70	72,7272727272727
50051	Biota	2007	1139	974	757	217	7	6	744	77,7207392197125
50051	Biota	2011	1115	896	729	167	4	12	713	81,3616071428571
50051	Biota	2015	1022	843	698	145	6	14	678	82,7995255041518
50052	Bisimbre	2007	108	113	94	19	0	1	93	83,1858407079646
50052	Bisimbre	2011	109	103	90	13	0	0	90	87,378640776699
50052	Bisimbre	2015	97	90	72	18	2	0	70	80
50053	Boquiñeni	2007	1035	808	655	153	2	8	645	81,0643564356436
50053	Boquiñeni	2011	995	761	606	155	6	17	583	79,6320630749014
50053	Boquiñeni	2015	896	693	542	151	10	18	514	78,2106782106782
50054	Bordalba	2007	95	82	63	19	2	3	58	76,8292682926829
50054	Bordalba	2011	74	64	49	15	0	3	46	76,5625
50054	Bordalba	2015	64	60	52	8	4	1	47	86,6666666666667
50055	Borja	2007	4501	3601	2543	1058	26	34	2483	70,6192724243266
50055	Borja	2011	5042	3546	2621	925	43	79	2499	73,9142695995488
50055	Borja	2015	4931	3608	2483	1125	50	65	2368	68,8192904656319
50056	Botorrita	2007	503	440	366	74	2	5	359	83,1818181818182
50056	Botorrita	2011	536	451	371	80	3	18	350	82,2616407982262
50056	Botorrita	2015	506	409	295	114	3	0	292	72,1271393643032
50057	Brea de Aragón	2007	1894	1588	1113	475	13	29	1071	70,088161209068
50057	Brea de Aragón	2011	1854	1490	1130	360	7	29	1094	75,8389261744966
50057	Brea de Aragón	2015	1734	1399	987	412	20	19	948	70,5503931379557
50058	Bubierca	2007	88	90	76	14	0	3	73	84,4444444444444
50058	Bubierca	2011	83	80	73	7	0	2	71	91,25
50058	Bubierca	2015	76	76	56	20	0	3	53	73,6842105263158
50059	Bujaraloz	2007	997	826	640	186	5	20	615	77,4818401937046
50059	Bujaraloz	2011	1055	793	615	178	8	19	588	77,5535939470366
50059	Bujaraloz	2015	1021	783	602	181	9	13	580	76,8837803320562
50060	Bulbuente	2007	256	207	155	52	1	5	149	74,8792270531401
50060	Bulbuente	2011	248	194	151	43	7	3	141	77,8350515463918
50060	Bulbuente	2015	239	179	142	37	1	4	137	79,3296089385475
50061	Bureta	2007	288	246	213	33	0	2	211	86,5853658536585
50061	Bureta	2011	269	226	214	12	2	6	206	94,6902654867257
50061	Bureta	2015	258	213	191	22	7	4	180	89,6713615023474
50062	Burgo de Ebro (El)	2007	1937	1703	1215	488	8	18	1189	71,3446858485026
50062	Burgo de Ebro (El)	2011	2321	1738	1275	463	21	36	1218	73,3601841196778
50062	Burgo de Ebro (El)	2015	2381	1787	1296	491	33	17	1246	72,523782876329
50063	Buste (El)	2007	94	89	74	15	1	1	72	83,1460674157303
50063	Buste (El)	2011	88	78	72	6	2	1	69	92,3076923076923
50063	Buste (El)	2015	68	63	56	7	0	1	55	88,8888888888889
50064	Cabañas de Ebro	2007	548	466	389	77	4	5	380	83,4763948497854
50064	Cabañas de Ebro	2011	556	471	392	79	1	6	385	83,2271762208068
50064	Cabañas de Ebro	2015	536	453	387	66	2	9	376	85,4304635761589
50065	Cabolafuente	2007	57	62	51	11	0	0	51	82,258064516129
50065	Cabolafuente	2011	49	62	46	16	2	2	42	74,1935483870968
50065	Cabolafuente	2015	39	55	41	14	0	3	38	74,5454545454545
50066	Cadrete	2007	2431	1935	1335	600	10	53	1272	68,9922480620155
50066	Cadrete	2011	3054	2317	1592	725	33	61	1498	68,709538195943
50066	Cadrete	2015	3538	2575	1756	819	24	34	1698	68,1941747572816
50067	Calatayud	2007	20001	14213	10015	4198	72	210	9733	70,4636600295504
50067	Calatayud	2011	21717	13978	9888	4090	141	314	9433	70,7397338675061
50067	Calatayud	2015	20658	13969	9371	4598	183	213	8975	67,0842579998568
50068	Calatorao	2007	2902	2235	1548	687	9	31	1508	69,261744966443
50068	Calatorao	2011	3094	2102	1501	601	27	31	1443	71,4081826831589
50068	Calatorao	2015	2895	2006	1426	580	21	31	1374	71,086739780658
50069	Calcena	2007	61	76	61	15	3	1	57	80,2631578947368
50069	Calcena	2011	68	71	65	6	0	1	64	91,5492957746479
50069	Calcena	2015	78	78	65	13	0	0	65	83,3333333333333
50070	Calmarza	2007	71	73	46	27	0	1	45	63,013698630137
50070	Calmarza	2011	77	70	61	9	0	1	60	87,1428571428571
50070	Calmarza	2015	76	66	53	13	0	0	53	80,3030303030303
50071	Campillo de Aragón	2007	172	152	136	16	0	1	135	89,4736842105263
50071	Campillo de Aragón	2011	154	136	116	20	0	1	115	85,2941176470588
50071	Campillo de Aragón	2015	153	127	97	30	5	0	92	76,3779527559055
50072	Carenas	2007	221	199	166	33	0	2	164	83,4170854271357
50072	Carenas	2011	195	176	148	28	2	2	144	84,0909090909091
50072	Carenas	2015	175	169	130	39	5	0	125	76,9230769230769
50073	Cariñena	2007	3277	2296	1920	376	27	23	1870	83,6236933797909
50073	Cariñena	2011	3725	2279	1935	344	17	34	1884	84,9056603773585
50073	Cariñena	2015	3457	2148	1668	480	34	33	1601	77,6536312849162
50074	Caspe	2007	8486	6571	4821	1750	59	112	4650	73,3678283366306
50074	Caspe	2011	9989	6502	4557	1945	178	123	4256	70,0861273454322
50074	Caspe	2015	9927	6424	4389	2035	97	81	4211	68,3219178082192
50075	Castejón de Alarba	2007	104	99	88	11	0	1	87	88,8888888888889
50075	Castejón de Alarba	2011	98	89	77	12	0	1	76	86,5168539325843
50075	Castejón de Alarba	2015	84	87	68	19	1	1	66	78,1609195402299
50076	Castejón de las Armas	2007	111	135	127	8	0	1	126	94,0740740740741
50076	Castejón de las Armas	2011	122	118	100	18	0	1	99	84,7457627118644
50076	Castejón de las Armas	2015	105	92	79	13	0	0	79	85,8695652173913
50077	Castejón de Valdejasa	2007	301	265	220	45	1	5	214	83,0188679245283
50077	Castejón de Valdejasa	2011	283	257	229	28	2	6	221	89,1050583657588
50077	Castejón de Valdejasa	2015	237	227	173	54	0	1	172	76,2114537444934
50078	Castiliscar	2007	367	333	286	47	0	3	283	85,8858858858859
50078	Castiliscar	2011	338	282	236	46	0	8	228	83,6879432624113
50078	Castiliscar	2015	292	252	200	52	4	3	193	79,3650793650794
50079	Cervera de la Cañada	2007	329	302	266	36	2	1	263	88,0794701986755
50079	Cervera de la Cañada	2011	311	279	251	28	1	4	246	89,9641577060932
50079	Cervera de la Cañada	2015	316	255	233	22	1	2	230	91,3725490196078
50080	Cerveruela	2007	35	40	37	3	0	2	35	92,5
50080	Cerveruela	2011	41	46	42	4	0	0	42	91,304347826087
50080	Cerveruela	2015	37	32	27	5	0	0	27	84,375
50081	Cetina	2007	707	585	509	76	1	6	502	87,008547008547
50081	Cetina	2011	697	565	461	104	3	11	447	81,5929203539823
50081	Cetina	2015	666	528	425	103	4	6	415	80,4924242424242
50082	Cimballa	2007	140	123	110	13	0	0	110	89,4308943089431
50082	Cimballa	2011	127	114	103	11	1	0	102	90,3508771929825
50082	Cimballa	2015	114	94	82	12	0	0	82	87,2340425531915
50083	Cinco Olivas	2007	122	103	59	44	5	0	54	57,2815533980583
50083	Cinco Olivas	2011	123	96	70	26	0	1	69	72,9166666666667
50083	Cinco Olivas	2015	108	87	72	15	0	0	72	82,7586206896552
50084	Clarés de Ribota	2007	102	96	85	11	0	0	85	88,5416666666667
50084	Clarés de Ribota	2011	101	87	75	12	0	3	72	86,2068965517241
50084	Clarés de Ribota	2015	77	77	64	13	0	0	64	83,1168831168831
50085	Codo	2007	232	215	183	32	2	2	179	85,1162790697674
50085	Codo	2011	211	205	171	34	3	7	161	83,4146341463415
50085	Codo	2015	204	181	136	45	10	0	126	75,1381215469613
50086	Codos	2007	272	230	173	57	0	2	171	75,2173913043478
50086	Codos	2011	256	194	148	46	1	2	145	76,2886597938144
50086	Codos	2015	199	176	127	49	3	1	123	72,1590909090909
50087	Contamina	2007	43	43	38	5	0	0	38	88,3720930232558
50087	Contamina	2011	38	34	28	6	0	1	27	82,3529411764706
50087	Contamina	2015	39	28	17	11	0	0	17	60,7142857142857
50088	Cosuenda	2007	377	344	316	28	4	7	305	91,8604651162791
50088	Cosuenda	2011	389	341	317	24	1	15	301	92,9618768328446
