Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Número de contratos	Número trabajadores (CC)
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	347	02 De 10 a 19 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	188	02 De 10 a 19 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	364	03 De 20 a 49 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	336	03 De 20 a 49 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	168	04 De 50 a 99 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	181	04 De 50 a 99 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	127	05 De 100 a 199 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	110	05 De 100 a 199 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	131	06 De 200 a 499 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	221	06 De 200 a 499 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	5	07 De 500 a 999 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	10	07 De 500 a 999 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	6	08 De 1.000 a 4.999 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	2	08 De 1.000 a 4.999 trabajadores
Febrero 2009	200902	Febrero	2009	22	Huesca	Hombres	38	99 No consta
Febrero 2009	200902	Febrero	2009	22	Huesca	Mujeres	20	99 No consta
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	487	01 De 1 a 9 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	260	01 De 1 a 9 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	132	02 De 10 a 19 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	77	02 De 10 a 19 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	188	03 De 20 a 49 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	202	03 De 20 a 49 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	120	04 De 50 a 99 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	92	04 De 50 a 99 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	243	05 De 100 a 199 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	171	05 De 100 a 199 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	10	06 De 200 a 499 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	12	06 De 200 a 499 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	1	07 De 500 a 999 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	3	07 De 500 a 999 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	2	08 De 1.000 a 4.999 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	2	08 De 1.000 a 4.999 trabajadores
Febrero 2009	200902	Febrero	2009	44	Teruel	Hombres	17	99 No consta
Febrero 2009	200902	Febrero	2009	44	Teruel	Mujeres	19	99 No consta
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	3149	01 De 1 a 9 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	2295	01 De 1 a 9 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	1193	02 De 10 a 19 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	976	02 De 10 a 19 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	1585	03 De 20 a 49 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	1350	03 De 20 a 49 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	884	04 De 50 a 99 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	880	04 De 50 a 99 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	990	05 De 100 a 199 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	1061	05 De 100 a 199 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	832	06 De 200 a 499 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	1293	06 De 200 a 499 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	132	07 De 500 a 999 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	632	07 De 500 a 999 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	199	08 De 1.000 a 4.999 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	185	08 De 1.000 a 4.999 trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	60	09 De 5.000 o más trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	9	09 De 5.000 o más trabajadores
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Hombres	98	99 No consta
Febrero 2009	200902	Febrero	2009	50	Zaragoza	Mujeres	77	99 No consta
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	897	01 De 1 a 9 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	638	01 De 1 a 9 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	435	02 De 10 a 19 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	268	02 De 10 a 19 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	390	03 De 20 a 49 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	349	03 De 20 a 49 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	258	04 De 50 a 99 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	250	04 De 50 a 99 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	147	05 De 100 a 199 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	165	05 De 100 a 199 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	146	06 De 200 a 499 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	222	06 De 200 a 499 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	27	07 De 500 a 999 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	10	07 De 500 a 999 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	1	08 De 1.000 a 4.999 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	3	08 De 1.000 a 4.999 trabajadores
Enero 2009	200901	Enero	2009	22	Huesca	Hombres	24	99 No consta
Enero 2009	200901	Enero	2009	22	Huesca	Mujeres	18	99 No consta
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	557	01 De 1 a 9 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	244	01 De 1 a 9 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	153	02 De 10 a 19 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	80	02 De 10 a 19 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	179	03 De 20 a 49 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	145	03 De 20 a 49 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	213	04 De 50 a 99 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	158	04 De 50 a 99 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	104	05 De 100 a 199 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	198	05 De 100 a 199 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	27	06 De 200 a 499 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	12	06 De 200 a 499 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	20	07 De 500 a 999 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	8	07 De 500 a 999 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	3	08 De 1.000 a 4.999 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	2	08 De 1.000 a 4.999 trabajadores
Enero 2009	200901	Enero	2009	44	Teruel	Hombres	21	99 No consta
Enero 2009	200901	Enero	2009	44	Teruel	Mujeres	11	99 No consta
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	3033	01 De 1 a 9 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	2141	01 De 1 a 9 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	1215	02 De 10 a 19 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	947	02 De 10 a 19 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	1634	03 De 20 a 49 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	1725	03 De 20 a 49 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	928	04 De 50 a 99 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	1058	04 De 50 a 99 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	910	05 De 100 a 199 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	1241	05 De 100 a 199 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	982	06 De 200 a 499 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	1672	06 De 200 a 499 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	115	07 De 500 a 999 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	863	07 De 500 a 999 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	217	08 De 1.000 a 4.999 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	301	08 De 1.000 a 4.999 trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	5	09 De 5.000 o más trabajadores
Enero 2009	200901	Enero	2009	50	Zaragoza	Hombres	164	99 No consta
Enero 2009	200901	Enero	2009	50	Zaragoza	Mujeres	95	99 No consta
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	806	01 De 1 a 9 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	673	01 De 1 a 9 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	284	02 De 10 a 19 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	300	02 De 10 a 19 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	413	03 De 20 a 49 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	435	03 De 20 a 49 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	299	04 De 50 a 99 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	339	04 De 50 a 99 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	104	05 De 100 a 199 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	116	05 De 100 a 199 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	184	06 De 200 a 499 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	326	06 De 200 a 499 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	10	07 De 500 a 999 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	13	07 De 500 a 999 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	9	08 De 1.000 a 4.999 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	7	08 De 1.000 a 4.999 trabajadores
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Hombres	27	99 No consta
Diciembre 2008	200812	Diciembre	2008	22	Huesca	Mujeres	17	99 No consta
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	431	01 De 1 a 9 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	273	01 De 1 a 9 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	109	02 De 10 a 19 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	103	02 De 10 a 19 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	143	03 De 20 a 49 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	245	03 De 20 a 49 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	216	04 De 50 a 99 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	134	04 De 50 a 99 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	72	05 De 100 a 199 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	162	05 De 100 a 199 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	44	06 De 200 a 499 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	34	06 De 200 a 499 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	17	07 De 500 a 999 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	13	07 De 500 a 999 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	1	08 De 1.000 a 4.999 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	4	08 De 1.000 a 4.999 trabajadores
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Hombres	5	99 No consta
Diciembre 2008	200812	Diciembre	2008	44	Teruel	Mujeres	12	99 No consta
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	2440	01 De 1 a 9 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	1937	01 De 1 a 9 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	965	02 De 10 a 19 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	1123	02 De 10 a 19 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	1401	03 De 20 a 49 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	1839	03 De 20 a 49 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	1015	04 De 50 a 99 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	1154	04 De 50 a 99 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	743	05 De 100 a 199 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	1232	05 De 100 a 199 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	1194	06 De 200 a 499 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	1590	06 De 200 a 499 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	135	07 De 500 a 999 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	870	07 De 500 a 999 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	298	08 De 1.000 a 4.999 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	313	08 De 1.000 a 4.999 trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	27	09 De 5.000 o más trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	6	09 De 5.000 o más trabajadores
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Hombres	62	99 No consta
Diciembre 2008	200812	Diciembre	2008	50	Zaragoza	Mujeres	53	99 No consta
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	913	01 De 1 a 9 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	658	01 De 1 a 9 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	326	02 De 10 a 19 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	241	02 De 10 a 19 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	448	03 De 20 a 49 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	375	03 De 20 a 49 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	214	04 De 50 a 99 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	285	04 De 50 a 99 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	138	05 De 100 a 199 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	85	05 De 100 a 199 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	30	06 De 200 a 499 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	282	06 De 200 a 499 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	3	07 De 500 a 999 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	49	07 De 500 a 999 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	4	08 De 1.000 a 4.999 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	6	08 De 1.000 a 4.999 trabajadores
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Hombres	23	99 No consta
Noviembre 2008	200811	Noviembre	2008	22	Huesca	Mujeres	8	99 No consta
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	484	01 De 1 a 9 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	342	01 De 1 a 9 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	185	02 De 10 a 19 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	134	02 De 10 a 19 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	190	03 De 20 a 49 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	159	03 De 20 a 49 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	116	04 De 50 a 99 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	146	04 De 50 a 99 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	95	05 De 100 a 199 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	158	05 De 100 a 199 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	25	06 De 200 a 499 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	37	06 De 200 a 499 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	6	07 De 500 a 999 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	40	07 De 500 a 999 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	1	08 De 1.000 a 4.999 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	3	08 De 1.000 a 4.999 trabajadores
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Hombres	15	99 No consta
Noviembre 2008	200811	Noviembre	2008	44	Teruel	Mujeres	18	99 No consta
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	3603	01 De 1 a 9 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	2791	01 De 1 a 9 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	1358	02 De 10 a 19 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	1029	02 De 10 a 19 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	1921	03 De 20 a 49 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	2012	03 De 20 a 49 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	1030	04 De 50 a 99 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	1237	04 De 50 a 99 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	960	05 De 100 a 199 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	1276	05 De 100 a 199 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	969	06 De 200 a 499 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	1529	06 De 200 a 499 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	545	07 De 500 a 999 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	1263	07 De 500 a 999 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	321	08 De 1.000 a 4.999 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	402	08 De 1.000 a 4.999 trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	37	09 De 5.000 o más trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	10	09 De 5.000 o más trabajadores
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Hombres	116	99 No consta
Noviembre 2008	200811	Noviembre	2008	50	Zaragoza	Mujeres	79	99 No consta
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	1187	01 De 1 a 9 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	955	01 De 1 a 9 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	482	02 De 10 a 19 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	352	02 De 10 a 19 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	423	03 De 20 a 49 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	414	03 De 20 a 49 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	297	04 De 50 a 99 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	312	04 De 50 a 99 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	104	05 De 100 a 199 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	104	05 De 100 a 199 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	65	06 De 200 a 499 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	268	06 De 200 a 499 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	3	07 De 500 a 999 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	40	07 De 500 a 999 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	7	08 De 1.000 a 4.999 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	13	08 De 1.000 a 4.999 trabajadores
Octubre 2008	200810	Octubre	2008	22	Huesca	Hombres	58	99 No consta
Octubre 2008	200810	Octubre	2008	22	Huesca	Mujeres	29	99 No consta
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	791	01 De 1 a 9 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	515	01 De 1 a 9 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	218	02 De 10 a 19 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	124	02 De 10 a 19 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	301	03 De 20 a 49 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	259	03 De 20 a 49 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	233	04 De 50 a 99 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	166	04 De 50 a 99 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	168	05 De 100 a 199 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	272	05 De 100 a 199 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	89	06 De 200 a 499 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	47	06 De 200 a 499 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	2	07 De 500 a 999 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	13	07 De 500 a 999 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	7	08 De 1.000 a 4.999 trabajadores
Octubre 2008	200810	Octubre	2008	44	Teruel	Hombres	34	99 No consta
Octubre 2008	200810	Octubre	2008	44	Teruel	Mujeres	10	99 No consta
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	4829	01 De 1 a 9 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	3680	01 De 1 a 9 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	1838	02 De 10 a 19 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	1695	02 De 10 a 19 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	2433	03 De 20 a 49 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	2486	03 De 20 a 49 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	1586	04 De 50 a 99 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	2024	04 De 50 a 99 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	1567	05 De 100 a 199 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	1949	05 De 100 a 199 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	1587	06 De 200 a 499 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	2007	06 De 200 a 499 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	920	07 De 500 a 999 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	1615	07 De 500 a 999 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	561	08 De 1.000 a 4.999 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	495	08 De 1.000 a 4.999 trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	20	09 De 5.000 o más trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	4	09 De 5.000 o más trabajadores
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Hombres	512	99 No consta
Octubre 2008	200810	Octubre	2008	50	Zaragoza	Mujeres	150	99 No consta
Septiembre 2008	200809	Septiembre	2008	22	Huesca	Hombres	1176	01 De 1 a 9 trabajadores
