Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2013	3	América	05	América del Norte	301	Canadá	32	Gúdar-Javalambre	Mujer	1
2013	3	América	05	América del Norte	301	Canadá	33	Matarraña / Matarranya	Mujer	2
2013	3	América	05	América del Norte	302	Estados Unidos de América	01	La Jacetania	Mujer	33
2013	3	América	05	América del Norte	302	Estados Unidos de América	02	Alto Gállego	Mujer	6
2013	3	América	05	América del Norte	302	Estados Unidos de América	03	Sobrarbe	Mujer	3
2013	3	América	05	América del Norte	302	Estados Unidos de América	04	La Ribagorza	Mujer	9
2013	3	América	05	América del Norte	302	Estados Unidos de América	05	Cinco Villas	Mujer	12
2013	3	América	05	América del Norte	302	Estados Unidos de América	06	Hoya de Huesca / Plana de Uesca	Mujer	44
2013	3	América	05	América del Norte	302	Estados Unidos de América	07	Somontano de Barbastro	Mujer	13
2013	3	América	05	América del Norte	302	Estados Unidos de América	08	Cinca Medio	Mujer	13
2013	3	América	05	América del Norte	302	Estados Unidos de América	09	La Litera / La Llitera	Mujer	5
2013	3	América	05	América del Norte	302	Estados Unidos de América	10	Los Monegros	Mujer	5
2013	3	América	05	América del Norte	302	Estados Unidos de América	11	Bajo Cinca / Baix Cinca	Mujer	8
2013	3	América	05	América del Norte	302	Estados Unidos de América	12	Tarazona y el Moncayo	Mujer	8
2013	3	América	05	América del Norte	302	Estados Unidos de América	13	Campo de Borja	Mujer	10
2013	3	América	05	América del Norte	302	Estados Unidos de América	14	Aranda	Mujer	2
2013	3	América	05	América del Norte	302	Estados Unidos de América	15	Ribera Alta del Ebro	Mujer	6
2013	3	América	05	América del Norte	302	Estados Unidos de América	16	Valdejalón	Mujer	17
2013	3	América	05	América del Norte	302	Estados Unidos de América	17	Central	Mujer	842
2013	3	América	05	América del Norte	302	Estados Unidos de América	18	Ribera Baja del Ebro	Mujer	6
2013	3	América	05	América del Norte	302	Estados Unidos de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	6
2013	3	América	05	América del Norte	302	Estados Unidos de América	20	Comunidad de Calatayud	Mujer	30
2013	3	América	05	América del Norte	302	Estados Unidos de América	21	Campo de Cariñena	Mujer	7
2013	3	América	05	América del Norte	302	Estados Unidos de América	22	Campo de Belchite	Mujer	3
2013	3	América	05	América del Norte	302	Estados Unidos de América	23	Bajo Martín	Mujer	1
2013	3	América	05	América del Norte	302	Estados Unidos de América	24	Campo de Daroca	Mujer	4
2013	3	América	05	América del Norte	302	Estados Unidos de América	25	Jiloca	Mujer	7
2013	3	América	05	América del Norte	302	Estados Unidos de América	26	Cuencas Mineras	Mujer	3
2013	3	América	05	América del Norte	302	Estados Unidos de América	27	Andorra-Sierra de Arcos	Mujer	5
2013	3	América	05	América del Norte	302	Estados Unidos de América	28	Bajo Aragón	Mujer	8
2013	3	América	05	América del Norte	302	Estados Unidos de América	29	Comunidad de Teruel	Mujer	25
2013	3	América	05	América del Norte	302	Estados Unidos de América	30	Maestrazgo	Mujer	2
2013	3	América	05	América del Norte	302	Estados Unidos de América	31	Sierra de Albarracín	Mujer	1
2013	3	América	05	América del Norte	302	Estados Unidos de América	32	Gúdar-Javalambre	Mujer	4
2013	3	América	05	América del Norte	302	Estados Unidos de América	33	Matarraña / Matarranya	Mujer	5
2013	3	América	06	Resto de América	303	México	01	La Jacetania	Mujer	16
2013	3	América	06	Resto de América	303	México	02	Alto Gállego	Mujer	2
2013	3	América	06	Resto de América	303	México	03	Sobrarbe	Mujer	4
2013	3	América	06	Resto de América	303	México	04	La Ribagorza	Mujer	4
2013	3	América	06	Resto de América	303	México	05	Cinco Villas	Mujer	19
2013	3	América	06	Resto de América	303	México	06	Hoya de Huesca / Plana de Uesca	Mujer	63
2013	3	América	06	Resto de América	303	México	07	Somontano de Barbastro	Mujer	10
2013	3	América	06	Resto de América	303	México	08	Cinca Medio	Mujer	20
2013	3	América	06	Resto de América	303	México	09	La Litera / La Llitera	Mujer	12
2013	3	América	06	Resto de América	303	México	10	Los Monegros	Mujer	11
2013	3	América	06	Resto de América	303	México	11	Bajo Cinca / Baix Cinca	Mujer	5
2013	3	América	06	Resto de América	303	México	12	Tarazona y el Moncayo	Mujer	1
2013	3	América	06	Resto de América	303	México	13	Campo de Borja	Mujer	1
2013	3	América	06	Resto de América	303	México	15	Ribera Alta del Ebro	Mujer	5
2013	3	América	06	Resto de América	303	México	16	Valdejalón	Mujer	4
2013	3	América	06	Resto de América	303	México	17	Central	Mujer	438
2013	3	América	06	Resto de América	303	México	18	Ribera Baja del Ebro	Mujer	3
2013	3	América	06	Resto de América	303	México	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	4
2013	3	América	06	Resto de América	303	México	20	Comunidad de Calatayud	Mujer	9
2013	3	América	06	Resto de América	303	México	21	Campo de Cariñena	Mujer	12
2013	3	América	06	Resto de América	303	México	22	Campo de Belchite	Mujer	1
2013	3	América	06	Resto de América	303	México	23	Bajo Martín	Mujer	2
2013	3	América	06	Resto de América	303	México	24	Campo de Daroca	Mujer	3
2013	3	América	06	Resto de América	303	México	27	Andorra-Sierra de Arcos	Mujer	3
2013	3	América	06	Resto de América	303	México	28	Bajo Aragón	Mujer	14
2013	3	América	06	Resto de América	303	México	29	Comunidad de Teruel	Mujer	27
2013	3	América	06	Resto de América	303	México	32	Gúdar-Javalambre	Mujer	2
2013	3	América	06	Resto de América	303	México	33	Matarraña / Matarranya	Mujer	4
2013	3	América	06	Resto de América	313	Belice	21	Campo de Cariñena	Mujer	1
2013	3	América	06	Resto de América	314	Costa Rica	05	Cinco Villas	Mujer	5
2013	3	América	06	Resto de América	314	Costa Rica	06	Hoya de Huesca / Plana de Uesca	Mujer	8
2013	3	América	06	Resto de América	314	Costa Rica	07	Somontano de Barbastro	Mujer	1
2013	3	América	06	Resto de América	314	Costa Rica	10	Los Monegros	Mujer	1
2013	3	América	06	Resto de América	314	Costa Rica	13	Campo de Borja	Mujer	1
2013	3	América	06	Resto de América	314	Costa Rica	16	Valdejalón	Mujer	1
2013	3	América	06	Resto de América	314	Costa Rica	17	Central	Mujer	29
2013	3	América	06	Resto de América	314	Costa Rica	25	Jiloca	Mujer	2
2013	3	América	06	Resto de América	315	Cuba	01	La Jacetania	Mujer	2
2013	3	América	06	Resto de América	315	Cuba	02	Alto Gállego	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	03	Sobrarbe	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	05	Cinco Villas	Mujer	8
2013	3	América	06	Resto de América	315	Cuba	06	Hoya de Huesca / Plana de Uesca	Mujer	9
2013	3	América	06	Resto de América	315	Cuba	07	Somontano de Barbastro	Mujer	5
2013	3	América	06	Resto de América	315	Cuba	08	Cinca Medio	Mujer	3
2013	3	América	06	Resto de América	315	Cuba	09	La Litera / La Llitera	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	10	Los Monegros	Mujer	5
2013	3	América	06	Resto de América	315	Cuba	11	Bajo Cinca / Baix Cinca	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	12	Tarazona y el Moncayo	Mujer	4
2013	3	América	06	Resto de América	315	Cuba	16	Valdejalón	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	17	Central	Mujer	66
2013	3	América	06	Resto de América	315	Cuba	18	Ribera Baja del Ebro	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	20	Comunidad de Calatayud	Mujer	2
2013	3	América	06	Resto de América	315	Cuba	21	Campo de Cariñena	Mujer	2
2013	3	América	06	Resto de América	315	Cuba	25	Jiloca	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	26	Cuencas Mineras	Mujer	1
2013	3	América	06	Resto de América	315	Cuba	28	Bajo Aragón	Mujer	9
2013	3	América	06	Resto de América	315	Cuba	29	Comunidad de Teruel	Mujer	35
2013	3	América	06	Resto de América	315	Cuba	30	Maestrazgo	Mujer	4
2013	3	América	06	Resto de América	315	Cuba	31	Sierra de Albarracín	Mujer	10
2013	3	América	06	Resto de América	315	Cuba	32	Gúdar-Javalambre	Mujer	2
2013	3	América	06	Resto de América	315	Cuba	33	Matarraña / Matarranya	Mujer	2
2013	3	América	06	Resto de América	317	El Salvador	17	Central	Mujer	6
2013	3	América	06	Resto de América	317	El Salvador	28	Bajo Aragón	Mujer	1
2013	3	América	06	Resto de América	319	Guatemala	02	Alto Gállego	Mujer	4
2013	3	América	06	Resto de América	319	Guatemala	05	Cinco Villas	Mujer	7
2013	3	América	06	Resto de América	319	Guatemala	06	Hoya de Huesca / Plana de Uesca	Mujer	4
2013	3	América	06	Resto de América	319	Guatemala	08	Cinca Medio	Mujer	3
2013	3	América	06	Resto de América	319	Guatemala	09	La Litera / La Llitera	Mujer	1
2013	3	América	06	Resto de América	319	Guatemala	11	Bajo Cinca / Baix Cinca	Mujer	1
2013	3	América	06	Resto de América	319	Guatemala	13	Campo de Borja	Mujer	1
2013	3	América	06	Resto de América	319	Guatemala	17	Central	Mujer	25
2013	3	América	06	Resto de América	319	Guatemala	20	Comunidad de Calatayud	Mujer	4
2013	3	América	06	Resto de América	319	Guatemala	22	Campo de Belchite	Mujer	5
2013	3	América	06	Resto de América	320	Haití	29	Comunidad de Teruel	Mujer	1
2013	3	América	06	Resto de América	321	Honduras	01	La Jacetania	Mujer	3
2013	3	América	06	Resto de América	321	Honduras	05	Cinco Villas	Mujer	3
2013	3	América	06	Resto de América	321	Honduras	06	Hoya de Huesca / Plana de Uesca	Mujer	2
2013	3	América	06	Resto de América	321	Honduras	07	Somontano de Barbastro	Mujer	2
2013	3	América	06	Resto de América	321	Honduras	08	Cinca Medio	Mujer	3
2013	3	América	06	Resto de América	321	Honduras	09	La Litera / La Llitera	Mujer	3
2013	3	América	06	Resto de América	321	Honduras	17	Central	Mujer	19
2013	3	América	06	Resto de América	321	Honduras	24	Campo de Daroca	Mujer	1
2013	3	América	06	Resto de América	322	Jamaica	12	Tarazona y el Moncayo	Mujer	1
2013	3	América	06	Resto de América	323	Nicaragua	06	Hoya de Huesca / Plana de Uesca	Mujer	3
2013	3	América	06	Resto de América	323	Nicaragua	16	Valdejalón	Mujer	2
2013	3	América	06	Resto de América	323	Nicaragua	17	Central	Mujer	5
2013	3	América	06	Resto de América	323	Nicaragua	33	Matarraña / Matarranya	Mujer	1
2013	3	América	06	Resto de América	324	Panamá	03	Sobrarbe	Mujer	6
2013	3	América	06	Resto de América	324	Panamá	05	Cinco Villas	Mujer	4
2013	3	América	06	Resto de América	324	Panamá	06	Hoya de Huesca / Plana de Uesca	Mujer	5
2013	3	América	06	Resto de América	324	Panamá	07	Somontano de Barbastro	Mujer	4
2013	3	América	06	Resto de América	324	Panamá	08	Cinca Medio	Mujer	1
2013	3	América	06	Resto de América	324	Panamá	11	Bajo Cinca / Baix Cinca	Mujer	1
2013	3	América	06	Resto de América	324	Panamá	13	Campo de Borja	Mujer	1
2013	3	América	06	Resto de América	324	Panamá	15	Ribera Alta del Ebro	Mujer	1
2013	3	América	06	Resto de América	324	Panamá	17	Central	Mujer	61
2013	3	América	06	Resto de América	324	Panamá	20	Comunidad de Calatayud	Mujer	2
2013	3	América	06	Resto de América	324	Panamá	21	Campo de Cariñena	Mujer	1
2013	3	América	06	Resto de América	324	Panamá	28	Bajo Aragón	Mujer	1
2013	3	América	06	Resto de América	324	Panamá	29	Comunidad de Teruel	Mujer	13
2013	3	América	06	Resto de América	324	Panamá	30	Maestrazgo	Mujer	1
2013	3	América	06	Resto de América	326	República Dominicana	06	Hoya de Huesca / Plana de Uesca	Mujer	6
2013	3	América	06	Resto de América	326	República Dominicana	09	La Litera / La Llitera	Mujer	2
2013	3	América	06	Resto de América	326	República Dominicana	10	Los Monegros	Mujer	2
2013	3	América	06	Resto de América	326	República Dominicana	11	Bajo Cinca / Baix Cinca	Mujer	1
2013	3	América	06	Resto de América	326	República Dominicana	14	Aranda	Mujer	1
2013	3	América	06	Resto de América	326	República Dominicana	17	Central	Mujer	47
2013	3	América	06	Resto de América	326	República Dominicana	21	Campo de Cariñena	Mujer	1
2013	3	América	06	Resto de América	326	República Dominicana	22	Campo de Belchite	Mujer	16
2013	3	América	06	Resto de América	326	República Dominicana	24	Campo de Daroca	Mujer	1
2013	3	América	06	Resto de América	326	República Dominicana	26	Cuencas Mineras	Mujer	2
2013	3	América	06	Resto de América	326	República Dominicana	27	Andorra-Sierra de Arcos	Mujer	3
2013	3	América	06	Resto de América	326	República Dominicana	28	Bajo Aragón	Mujer	5
2013	3	América	06	Resto de América	326	República Dominicana	31	Sierra de Albarracín	Mujer	1
2013	3	América	06	Resto de América	328	Santa Lucia	12	Tarazona y el Moncayo	Mujer	2
2013	3	América	06	Resto de América	340	Argentina	01	La Jacetania	Mujer	218
2013	3	América	06	Resto de América	340	Argentina	02	Alto Gállego	Mujer	69
2013	3	América	06	Resto de América	340	Argentina	03	Sobrarbe	Mujer	126
2013	3	América	06	Resto de América	340	Argentina	04	La Ribagorza	Mujer	80
2013	3	América	06	Resto de América	340	Argentina	05	Cinco Villas	Mujer	206
2013	3	América	06	Resto de América	340	Argentina	06	Hoya de Huesca / Plana de Uesca	Mujer	91
2013	3	América	06	Resto de América	340	Argentina	07	Somontano de Barbastro	Mujer	63
2013	3	América	06	Resto de América	340	Argentina	08	Cinca Medio	Mujer	32
2013	3	América	06	Resto de América	340	Argentina	09	La Litera / La Llitera	Mujer	30
2013	3	América	06	Resto de América	340	Argentina	10	Los Monegros	Mujer	59
2013	3	América	06	Resto de América	340	Argentina	11	Bajo Cinca / Baix Cinca	Mujer	26
2013	3	América	06	Resto de América	340	Argentina	12	Tarazona y el Moncayo	Mujer	59
2013	3	América	06	Resto de América	340	Argentina	13	Campo de Borja	Mujer	60
2013	3	América	06	Resto de América	340	Argentina	14	Aranda	Mujer	16
2013	3	América	06	Resto de América	340	Argentina	15	Ribera Alta del Ebro	Mujer	18
2013	3	América	06	Resto de América	340	Argentina	16	Valdejalón	Mujer	36
2013	3	América	06	Resto de América	340	Argentina	17	Central	Mujer	724
2013	3	América	06	Resto de América	340	Argentina	18	Ribera Baja del Ebro	Mujer	30
2013	3	América	06	Resto de América	340	Argentina	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	10
2013	3	América	06	Resto de América	340	Argentina	20	Comunidad de Calatayud	Mujer	82
2013	3	América	06	Resto de América	340	Argentina	21	Campo de Cariñena	Mujer	16
2013	3	América	06	Resto de América	340	Argentina	22	Campo de Belchite	Mujer	29
2013	3	América	06	Resto de América	340	Argentina	23	Bajo Martín	Mujer	23
2013	3	América	06	Resto de América	340	Argentina	24	Campo de Daroca	Mujer	20
2013	3	América	06	Resto de América	340	Argentina	25	Jiloca	Mujer	27
2013	3	América	06	Resto de América	340	Argentina	26	Cuencas Mineras	Mujer	60
2013	3	América	06	Resto de América	340	Argentina	27	Andorra-Sierra de Arcos	Mujer	28
2013	3	América	06	Resto de América	340	Argentina	28	Bajo Aragón	Mujer	140
2013	3	América	06	Resto de América	340	Argentina	29	Comunidad de Teruel	Mujer	114
2013	3	América	06	Resto de América	340	Argentina	30	Maestrazgo	Mujer	70
2013	3	América	06	Resto de América	340	Argentina	31	Sierra de Albarracín	Mujer	13
2013	3	América	06	Resto de América	340	Argentina	32	Gúdar-Javalambre	Mujer	26
2013	3	América	06	Resto de América	340	Argentina	33	Matarraña / Matarranya	Mujer	34
2013	3	América	06	Resto de América	341	Bolivia	01	La Jacetania	Mujer	1
2013	3	América	06	Resto de América	341	Bolivia	04	La Ribagorza	Mujer	2
2013	3	América	06	Resto de América	341	Bolivia	06	Hoya de Huesca / Plana de Uesca	Mujer	4
2013	3	América	06	Resto de América	341	Bolivia	08	Cinca Medio	Mujer	1
2013	3	América	06	Resto de América	341	Bolivia	10	Los Monegros	Mujer	3
2013	3	América	06	Resto de América	341	Bolivia	11	Bajo Cinca / Baix Cinca	Mujer	1
2013	3	América	06	Resto de América	341	Bolivia	12	Tarazona y el Moncayo	Mujer	2
2013	3	América	06	Resto de América	341	Bolivia	17	Central	Mujer	38
2013	3	América	06	Resto de América	341	Bolivia	20	Comunidad de Calatayud	Mujer	6
2013	3	América	06	Resto de América	341	Bolivia	22	Campo de Belchite	Mujer	1
2013	3	América	06	Resto de América	341	Bolivia	26	Cuencas Mineras	Mujer	1
2013	3	América	06	Resto de América	341	Bolivia	29	Comunidad de Teruel	Mujer	1
2013	3	América	06	Resto de América	341	Bolivia	30	Maestrazgo	Mujer	2
2013	3	América	06	Resto de América	341	Bolivia	32	Gúdar-Javalambre	Mujer	1
2013	3	América	06	Resto de América	342	Brasil	01	La Jacetania	Mujer	13
2013	3	América	06	Resto de América	342	Brasil	02	Alto Gállego	Mujer	2
2013	3	América	06	Resto de América	342	Brasil	03	Sobrarbe	Mujer	4
2013	3	América	06	Resto de América	342	Brasil	04	La Ribagorza	Mujer	6
2013	3	América	06	Resto de América	342	Brasil	05	Cinco Villas	Mujer	47
2013	3	América	06	Resto de América	342	Brasil	06	Hoya de Huesca / Plana de Uesca	Mujer	27
2013	3	América	06	Resto de América	342	Brasil	07	Somontano de Barbastro	Mujer	9
2013	3	América	06	Resto de América	342	Brasil	08	Cinca Medio	Mujer	2
2013	3	América	06	Resto de América	342	Brasil	09	La Litera / La Llitera	Mujer	7
2013	3	América	06	Resto de América	342	Brasil	10	Los Monegros	Mujer	9
2013	3	América	06	Resto de América	342	Brasil	11	Bajo Cinca / Baix Cinca	Mujer	7
2013	3	América	06	Resto de América	342	Brasil	12	Tarazona y el Moncayo	Mujer	23
2013	3	América	06	Resto de América	342	Brasil	13	Campo de Borja	Mujer	2
2013	3	América	06	Resto de América	342	Brasil	14	Aranda	Mujer	2
2013	3	América	06	Resto de América	342	Brasil	15	Ribera Alta del Ebro	Mujer	11
2013	3	América	06	Resto de América	342	Brasil	16	Valdejalón	Mujer	11
2013	3	América	06	Resto de América	342	Brasil	17	Central	Mujer	541
2013	3	América	06	Resto de América	342	Brasil	18	Ribera Baja del Ebro	Mujer	13
2013	3	América	06	Resto de América	342	Brasil	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	7
2013	3	América	06	Resto de América	342	Brasil	20	Comunidad de Calatayud	Mujer	19
2013	3	América	06	Resto de América	342	Brasil	21	Campo de Cariñena	Mujer	10
2013	3	América	06	Resto de América	342	Brasil	22	Campo de Belchite	Mujer	4
2013	3	América	06	Resto de América	342	Brasil	23	Bajo Martín	Mujer	3
2013	3	América	06	Resto de América	342	Brasil	24	Campo de Daroca	Mujer	6
2013	3	América	06	Resto de América	342	Brasil	25	Jiloca	Mujer	9
2013	3	América	06	Resto de América	342	Brasil	26	Cuencas Mineras	Mujer	11
2013	3	América	06	Resto de América	342	Brasil	27	Andorra-Sierra de Arcos	Mujer	3
2013	3	América	06	Resto de América	342	Brasil	28	Bajo Aragón	Mujer	24
2013	3	América	06	Resto de América	342	Brasil	29	Comunidad de Teruel	Mujer	43
2013	3	América	06	Resto de América	342	Brasil	30	Maestrazgo	Mujer	5
2013	3	América	06	Resto de América	342	Brasil	31	Sierra de Albarracín	Mujer	6
2013	3	América	06	Resto de América	342	Brasil	32	Gúdar-Javalambre	Mujer	12
2013	3	América	06	Resto de América	342	Brasil	33	Matarraña / Matarranya	Mujer	6
2013	3	América	06	Resto de América	343	Colombia	01	La Jacetania	Mujer	6
2013	3	América	06	Resto de América	343	Colombia	03	Sobrarbe	Mujer	2
2013	3	América	06	Resto de América	343	Colombia	04	La Ribagorza	Mujer	5
2013	3	América	06	Resto de América	343	Colombia	05	Cinco Villas	Mujer	2
2013	3	América	06	Resto de América	343	Colombia	06	Hoya de Huesca / Plana de Uesca	Mujer	11
2013	3	América	06	Resto de América	343	Colombia	07	Somontano de Barbastro	Mujer	8
2013	3	América	06	Resto de América	343	Colombia	08	Cinca Medio	Mujer	2
2013	3	América	06	Resto de América	343	Colombia	10	Los Monegros	Mujer	1
2013	3	América	06	Resto de América	343	Colombia	12	Tarazona y el Moncayo	Mujer	1
2013	3	América	06	Resto de América	343	Colombia	17	Central	Mujer	121
2013	3	América	06	Resto de América	343	Colombia	20	Comunidad de Calatayud	Mujer	2
2013	3	América	06	Resto de América	343	Colombia	21	Campo de Cariñena	Mujer	1
2013	3	América	06	Resto de América	343	Colombia	26	Cuencas Mineras	Mujer	1
2013	3	América	06	Resto de América	343	Colombia	29	Comunidad de Teruel	Mujer	3
2013	3	América	06	Resto de América	343	Colombia	31	Sierra de Albarracín	Mujer	1
2013	3	América	06	Resto de América	343	Colombia	32	Gúdar-Javalambre	Mujer	4
2013	3	América	06	Resto de América	343	Colombia	33	Matarraña / Matarranya	Mujer	1
2013	3	América	06	Resto de América	344	Chile	01	La Jacetania	Mujer	10
2013	3	América	06	Resto de América	344	Chile	02	Alto Gállego	Mujer	8
2013	3	América	06	Resto de América	344	Chile	03	Sobrarbe	Mujer	23
2013	3	América	06	Resto de América	344	Chile	04	La Ribagorza	Mujer	44
2013	3	América	06	Resto de América	344	Chile	05	Cinco Villas	Mujer	52
2013	3	América	06	Resto de América	344	Chile	06	Hoya de Huesca / Plana de Uesca	Mujer	74
2013	3	América	06	Resto de América	344	Chile	07	Somontano de Barbastro	Mujer	18
2013	3	América	06	Resto de América	344	Chile	08	Cinca Medio	Mujer	4
2013	3	América	06	Resto de América	344	Chile	09	La Litera / La Llitera	Mujer	16
2013	3	América	06	Resto de América	344	Chile	10	Los Monegros	Mujer	17
2013	3	América	06	Resto de América	344	Chile	11	Bajo Cinca / Baix Cinca	Mujer	11
2013	3	América	06	Resto de América	344	Chile	12	Tarazona y el Moncayo	Mujer	2
2013	3	América	06	Resto de América	344	Chile	13	Campo de Borja	Mujer	2
2013	3	América	06	Resto de América	344	Chile	14	Aranda	Mujer	1
2013	3	América	06	Resto de América	344	Chile	15	Ribera Alta del Ebro	Mujer	6
2013	3	América	06	Resto de América	344	Chile	16	Valdejalón	Mujer	16
2013	3	América	06	Resto de América	344	Chile	17	Central	Mujer	248
2013	3	América	06	Resto de América	344	Chile	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	4
2013	3	América	06	Resto de América	344	Chile	20	Comunidad de Calatayud	Mujer	13
2013	3	América	06	Resto de América	344	Chile	21	Campo de Cariñena	Mujer	1
2013	3	América	06	Resto de América	344	Chile	23	Bajo Martín	Mujer	1
2013	3	América	06	Resto de América	344	Chile	24	Campo de Daroca	Mujer	2
2013	3	América	06	Resto de América	344	Chile	25	Jiloca	Mujer	6
2013	3	América	06	Resto de América	344	Chile	26	Cuencas Mineras	Mujer	9
2013	3	América	06	Resto de América	344	Chile	28	Bajo Aragón	Mujer	43
2013	3	América	06	Resto de América	344	Chile	29	Comunidad de Teruel	Mujer	29
2013	3	América	06	Resto de América	344	Chile	30	Maestrazgo	Mujer	7
2013	3	América	06	Resto de América	344	Chile	31	Sierra de Albarracín	Mujer	13
2013	3	América	06	Resto de América	344	Chile	32	Gúdar-Javalambre	Mujer	1
2013	3	América	06	Resto de América	344	Chile	33	Matarraña / Matarranya	Mujer	2
2013	3	América	06	Resto de América	345	Ecuador	01	La Jacetania	Mujer	12
2013	3	América	06	Resto de América	345	Ecuador	02	Alto Gállego	Mujer	7
2013	3	América	06	Resto de América	345	Ecuador	04	La Ribagorza	Mujer	4
2013	3	América	06	Resto de América	345	Ecuador	05	Cinco Villas	Mujer	1
2013	3	América	06	Resto de América	345	Ecuador	06	Hoya de Huesca / Plana de Uesca	Mujer	20
2013	3	América	06	Resto de América	345	Ecuador	07	Somontano de Barbastro	Mujer	5
2013	3	América	06	Resto de América	345	Ecuador	09	La Litera / La Llitera	Mujer	1
2013	3	América	06	Resto de América	345	Ecuador	10	Los Monegros	Mujer	2
2013	3	América	06	Resto de América	345	Ecuador	11	Bajo Cinca / Baix Cinca	Mujer	1
2013	3	América	06	Resto de América	345	Ecuador	12	Tarazona y el Moncayo	Mujer	3
2013	3	América	06	Resto de América	345	Ecuador	14	Aranda	Mujer	2
2013	3	América	06	Resto de América	345	Ecuador	15	Ribera Alta del Ebro	Mujer	1
2013	3	América	06	Resto de América	345	Ecuador	17	Central	Mujer	199
2013	3	América	06	Resto de América	345	Ecuador	18	Ribera Baja del Ebro	Mujer	1
2013	3	América	06	Resto de América	345	Ecuador	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	2
2013	3	América	06	Resto de América	345	Ecuador	20	Comunidad de Calatayud	Mujer	3
2013	3	América	06	Resto de América	345	Ecuador	22	Campo de Belchite	Mujer	1
2013	3	América	06	Resto de América	345	Ecuador	26	Cuencas Mineras	Mujer	3
2013	3	América	06	Resto de América	345	Ecuador	28	Bajo Aragón	Mujer	6
2013	3	América	06	Resto de América	345	Ecuador	29	Comunidad de Teruel	Mujer	8
2013	3	América	06	Resto de América	345	Ecuador	32	Gúdar-Javalambre	Mujer	1
2013	3	América	06	Resto de América	347	Paraguay	01	La Jacetania	Mujer	38
2013	3	América	06	Resto de América	347	Paraguay	06	Hoya de Huesca / Plana de Uesca	Mujer	6
2013	3	América	06	Resto de América	347	Paraguay	09	La Litera / La Llitera	Mujer	5
2013	3	América	06	Resto de América	347	Paraguay	12	Tarazona y el Moncayo	Mujer	4
2013	3	América	06	Resto de América	347	Paraguay	17	Central	Mujer	12
2013	3	América	06	Resto de América	347	Paraguay	18	Ribera Baja del Ebro	Mujer	4
2013	3	América	06	Resto de América	347	Paraguay	20	Comunidad de Calatayud	Mujer	7
2013	3	América	06	Resto de América	347	Paraguay	29	Comunidad de Teruel	Mujer	2
2013	3	América	06	Resto de América	347	Paraguay	33	Matarraña / Matarranya	Mujer	1
2013	3	América	06	Resto de América	348	Perú	01	La Jacetania	Mujer	3
2013	3	América	06	Resto de América	348	Perú	02	Alto Gállego	Mujer	1
2013	3	América	06	Resto de América	348	Perú	05	Cinco Villas	Mujer	3
2013	3	América	06	Resto de América	348	Perú	06	Hoya de Huesca / Plana de Uesca	Mujer	7
2013	3	América	06	Resto de América	348	Perú	08	Cinca Medio	Mujer	1
2013	3	América	06	Resto de América	348	Perú	09	La Litera / La Llitera	Mujer	2
2013	3	América	06	Resto de América	348	Perú	11	Bajo Cinca / Baix Cinca	Mujer	1
2013	3	América	06	Resto de América	348	Perú	12	Tarazona y el Moncayo	Mujer	3
2013	3	América	06	Resto de América	348	Perú	13	Campo de Borja	Mujer	1
2013	3	América	06	Resto de América	348	Perú	14	Aranda	Mujer	2
2013	3	América	06	Resto de América	348	Perú	15	Ribera Alta del Ebro	Mujer	1
2013	3	América	06	Resto de América	348	Perú	17	Central	Mujer	157
2013	3	América	06	Resto de América	348	Perú	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2013	3	América	06	Resto de América	348	Perú	20	Comunidad de Calatayud	Mujer	4
2013	3	América	06	Resto de América	348	Perú	21	Campo de Cariñena	Mujer	2
2013	3	América	06	Resto de América	348	Perú	23	Bajo Martín	Mujer	1
2013	3	América	06	Resto de América	348	Perú	24	Campo de Daroca	Mujer	1
2013	3	América	06	Resto de América	348	Perú	25	Jiloca	Mujer	1
2013	3	América	06	Resto de América	348	Perú	28	Bajo Aragón	Mujer	5
2013	3	América	06	Resto de América	348	Perú	29	Comunidad de Teruel	Mujer	6
2013	3	América	06	Resto de América	350	Uruguay	01	La Jacetania	Mujer	3
2013	3	América	06	Resto de América	350	Uruguay	03	Sobrarbe	Mujer	5
2013	3	América	06	Resto de América	350	Uruguay	05	Cinco Villas	Mujer	16
2013	3	América	06	Resto de América	350	Uruguay	06	Hoya de Huesca / Plana de Uesca	Mujer	7
2013	3	América	06	Resto de América	350	Uruguay	07	Somontano de Barbastro	Mujer	7
