Año	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código	Código	Municipio
2003	2	De 20 a 49 trabajadores	Mortales	3	50297	Zaragoza
2020	20	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2020	50	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2020	85	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2020	23	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2020	69	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2020	33	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2020	52	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2020	10	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2020	6	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2020	14	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2020	39	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2020	27	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2020	636	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2019	22	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2019	69	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2019	90	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2019	27	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2019	65	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2019	23	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2019	73	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2019	18	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2019	10	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2019	16	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2019	31	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019	10	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2019	58	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2019	768	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2018	21	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2018	46	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2018	86	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2018	25	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2018	52	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2018	16	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2018	47	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2018	20	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2018	5	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2018	12	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2018	37	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2018	3	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2018	35	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2018	703	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2017	14	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2017	74	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2017	73	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2017	27	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2017	62	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2017	11	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2017	43	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2017	19	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2017	6	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2017	18	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2017	38	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2017	8	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2017	45	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2017	616	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2016	21	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2016	68	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2016	56	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2016	8	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2016	66	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2016	19	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2016	52	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2016	29	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2016	4	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2016	12	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2016	37	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2016	4	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2016	37	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2016	638	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2015	11	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2015	51	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2015	33	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2015	6	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2015	46	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2015	11	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2015	40	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2015	18	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2015	7	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2015	12	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2015	38	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015	12	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2015	38	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2015	577	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2014	16	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2014	43	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2014	64	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2014	12	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2014	59	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2014	19	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2014	45	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2014	7	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2014	5	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2014	15	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2014	19	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2014	5	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2014	28	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2014	494	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2013	16	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2013	37	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2013	43	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2013	14	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2013	68	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2013	31	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2013	53	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2013	28	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2013	2	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2013	22	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2013	18	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013	5	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2013	33	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2013	575	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2012	9	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2012	28	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2012	54	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2012	11	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2012	73	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2012	14	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2012	33	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2012	16	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2012	4	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2012	23	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2012	20	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012	5	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2012	48	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2012	538	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2011	12	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2011	27	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2011	49	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2011	12	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2011	67	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2011	24	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2011	64	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2011	13	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2011	7	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2011	20	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2011	41	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011	4	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2011	32	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2011	703	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2010	20	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2010	20	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2010	65	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2010	12	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2010	40	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2010	22	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2010	48	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2010	18	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2010	2	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2010	33	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2010	32	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010	9	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2010	28	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2010	754	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2009	23	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2009	16	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2009	92	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2009	19	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2009	60	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2009	29	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2009	59	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2009	26	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2009	7	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2009	25	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2009	26	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2009	13	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2009	44	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2009	799	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2008	33	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2008	36	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2008	167	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2008	30	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2008	82	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2008	44	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2008	59	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2008	11	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2008	12	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2008	40	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2008	93	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008	24	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2008	69	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2008	1296	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2007	26	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2007	35	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2007	156	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2007	28	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2007	76	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2007	58	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2007	61	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2007	19	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2007	12	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2007	48	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2007	64	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007	33	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2007	56	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2007	1413	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2006	29	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2006	38	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2006	121	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2006	29	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2006	49	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2006	51	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2006	57	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2006	19	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2006	14	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2006	53	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2006	53	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006	23	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2006	68	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2006	1221	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2005	13	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2005	25	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2005	152	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2005	35	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2005	49	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2005	31	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2005	55	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2005	16	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2005	6	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2005	31	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2005	55	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005	19	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2005	74	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2005	1165	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2004	26	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2004	17	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2004	116	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2004	33	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2004	48	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2004	19	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2004	51	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2004	19	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2004	16	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2004	42	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2004	73	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2004	28	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2004	95	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2004	1135	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2003	31	De 50 a 99 trabajadores	Leves	1	22048	Barbastro
2003	16	De 50 a 99 trabajadores	Leves	1	22112	Fraga
2003	135	De 50 a 99 trabajadores	Leves	1	22125	Huesca
2003	26	De 50 a 99 trabajadores	Leves	1	22130	Jaca
2003	51	De 50 a 99 trabajadores	Leves	1	22158	Monzón
2003	14	De 50 a 99 trabajadores	Leves	1	44013	Alcañiz
2003	53	De 50 a 99 trabajadores	Leves	1	44216	Teruel
2003	35	De 50 a 99 trabajadores	Leves	1	50067	Calatayud
2003	18	De 50 a 99 trabajadores	Leves	1	50074	Caspe
2003	36	De 50 a 99 trabajadores	Leves	1	50089	Cuarte de Huerva
2003	36	De 50 a 99 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003	30	De 50 a 99 trabajadores	Leves	1	50251	Tarazona
2003	101	De 50 a 99 trabajadores	Leves	1	50272	Utebo
2003	1250	De 50 a 99 trabajadores	Leves	1	50297	Zaragoza
2020	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2020	4	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2019	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2019	2	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2019	4	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2018	2	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2018	1	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2018	1	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2018	7	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2017	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2017	2	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2016	2	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2016	3	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015	1	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2015	4	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2014	3	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013	1	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2012	2	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011	1	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2011	1	De 50 a 99 trabajadores	Graves o muy graves	2	50067	Calatayud
2011	1	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2011	2	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010	3	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2009	2	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2009	8	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2008	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2008	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2008	1	De 50 a 99 trabajadores	Graves o muy graves	2	50251	Tarazona
2008	1	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2008	7	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2007	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2007	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2007	1	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2007	7	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006	1	De 50 a 99 trabajadores	Graves o muy graves	2	22125	Huesca
2006	2	De 50 a 99 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2006	5	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2005	1	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2005	1	De 50 a 99 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2005	3	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2005	8	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004	1	De 50 a 99 trabajadores	Graves o muy graves	2	22048	Barbastro
2004	1	De 50 a 99 trabajadores	Graves o muy graves	2	22112	Fraga
2004	1	De 50 a 99 trabajadores	Graves o muy graves	2	22130	Jaca
2004	2	De 50 a 99 trabajadores	Graves o muy graves	2	22158	Monzón
2004	1	De 50 a 99 trabajadores	Graves o muy graves	2	44013	Alcañiz
2004	1	De 50 a 99 trabajadores	Graves o muy graves	2	50067	Calatayud
2004	2	De 50 a 99 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2004	2	De 50 a 99 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2004	1	De 50 a 99 trabajadores	Graves o muy graves	2	50251	Tarazona
2004	11	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003	1	De 50 a 99 trabajadores	Graves o muy graves	2	44013	Alcañiz
2003	2	De 50 a 99 trabajadores	Graves o muy graves	2	44216	Teruel
2003	2	De 50 a 99 trabajadores	Graves o muy graves	2	50272	Utebo
2003	10	De 50 a 99 trabajadores	Graves o muy graves	2	50297	Zaragoza
2020	1	De 50 a 99 trabajadores	Mortales	3	50089	Cuarte de Huerva
2019	1	De 50 a 99 trabajadores	Mortales	3	50089	Cuarte de Huerva
2019	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2018	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2016	1	De 50 a 99 trabajadores	Mortales	3	22112	Fraga
2016	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2015	1	De 50 a 99 trabajadores	Mortales	3	22158	Monzón
2015	1	De 50 a 99 trabajadores	Mortales	3	50095	Ejea de los Caballeros
2014	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2013	1	De 50 a 99 trabajadores	Mortales	3	50089	Cuarte de Huerva
2012	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2011	1	De 50 a 99 trabajadores	Mortales	3	22112	Fraga
2010	1	De 50 a 99 trabajadores	Mortales	3	22125	Huesca
2010	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2009	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2007	1	De 50 a 99 trabajadores	Mortales	3	22112	Fraga
2007	1	De 50 a 99 trabajadores	Mortales	3	44216	Teruel
2006	1	De 50 a 99 trabajadores	Mortales	3	44216	Teruel
2006	3	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2005	1	De 50 a 99 trabajadores	Mortales	3	50089	Cuarte de Huerva
2005	1	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2004	3	De 50 a 99 trabajadores	Mortales	3	50297	Zaragoza
2020	13	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2020	35	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2020	48	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2020	6	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2020	11	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2020	16	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2020	95	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2020	23	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2020	9	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2020	6	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2020	35	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2020	7	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2020	33	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2020	494	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2019	22	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2019	10	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2019	57	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2019	2	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2019	19	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2019	19	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2019	63	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2019	24	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2019	8	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2019	9	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2019	33	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019	23	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2019	34	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2019	604	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2018	23	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2018	15	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2018	28	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2018	10	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2018	21	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2018	14	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2018	69	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2018	46	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2018	8	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2018	11	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2018	27	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2018	16	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2018	24	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2018	662	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2017	16	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2017	17	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2017	36	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2017	10	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2017	14	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2017	16	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2017	50	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2017	30	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2017	12	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2017	10	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2017	21	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2017	10	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2017	12	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2017	626	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2016	18	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2016	25	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2016	42	De 100 a 199 trabajadores	Leves	1	22125	Huesca
