Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
44220	Torralba de los Sisones	2007	197	163	133	30	8	1	124	81,5950920245399
44220	Torralba de los Sisones	2011	216	146	105	41	4	1	100	71,9178082191781
44220	Torralba de los Sisones	2015	170	125	85	40	3	5	77	68
44221	Torrecilla de Alcañiz	2007	445	401	332	69	5	5	322	82,7930174563591
44221	Torrecilla de Alcañiz	2011	440	378	313	65	3	10	300	82,8042328042328
44221	Torrecilla de Alcañiz	2015	415	364	306	58	3	7	296	84,0659340659341
44222	Torrecilla del Rebollar	2007	165	159	134	25	7	1	126	84,2767295597484
44222	Torrecilla del Rebollar	2011	151	139	117	22	2	2	113	84,1726618705036
44222	Torrecilla del Rebollar	2015	142	138	114	24	0	2	112	82,6086956521739
44223	Torre de Arcas	2007	93	97	69	28	3	0	66	71,1340206185567
44223	Torre de Arcas	2011	96	81	55	26	1	6	48	67,9012345679012
44223	Torre de Arcas	2015	83	76	50	26	0	1	49	65,7894736842105
44224	Torre de las Arcas	2007	37	28	20	8	0	1	19	71,4285714285714
44224	Torre de las Arcas	2011	37	26	19	7	0	0	19	73,0769230769231
44224	Torre de las Arcas	2015	28	22	14	8	0	0	14	63,6363636363636
44225	Torre del Compte	2007	168	167	134	33	0	0	134	80,2395209580838
44225	Torre del Compte	2011	153	142	112	30	4	5	103	78,8732394366197
44225	Torre del Compte	2015	142	124	83	41	0	10	73	66,9354838709677
44226	Torrelacárcel	2007	224	205	154	51	14	6	134	75,1219512195122
44226	Torrelacárcel	2011	223	169	121	48	17	5	99	71,5976331360947
44226	Torrelacárcel	2015	197	147	102	45	7	4	91	69,3877551020408
44227	Torre los Negros	2007	109	87	78	9	0	0	78	89,6551724137931
44227	Torre los Negros	2011	105	89	84	5	0	0	84	94,3820224719101
44227	Torre los Negros	2015	94	76	62	14	4	18	40	81,5789473684211
44228	Torremocha de Jiloca	2007	147	133	100	33	6	14	80	75,187969924812
44228	Torremocha de Jiloca	2011	148	121	102	19	3	0	99	84,297520661157
44228	Torremocha de Jiloca	2015	126	103	84	19	1	0	83	81,5533980582524
44229	Torres de Albarracín	2007	147	134	120	14	1	4	115	89,5522388059701
44229	Torres de Albarracín	2011	175	149	129	20	1	3	125	86,5771812080537
44229	Torres de Albarracín	2015	174	156	128	28	2	1	125	82,0512820512821
44230	Torrevelilla	2007	204	165	122	43	2	0	120	73,9393939393939
44230	Torrevelilla	2011	214	158	135	23	1	1	133	85,4430379746835
44230	Torrevelilla	2015	208	151	131	20	0	4	127	86,7549668874172
44231	Torrijas	2007	73	75	59	16	1	4	54	78,6666666666667
44231	Torrijas	2011	66	54	49	5	0	1	48	90,7407407407407
44231	Torrijas	2015	45	37	33	4	0	0	33	89,1891891891892
44232	Torrijo del Campo	2007	485	470	363	107	23	15	325	77,2340425531915
44232	Torrijo del Campo	2011	539	413	330	83	11	22	297	79,9031476997579
44232	Torrijo del Campo	2015	509	404	310	94	11	23	276	76,7326732673267
44234	Tramacastiel	2007	115	94	84	10	0	0	84	89,3617021276596
44234	Tramacastiel	2011	98	78	68	10	4	0	64	87,1794871794872
44234	Tramacastiel	2015	74	63	57	6	0	0	57	90,4761904761905
44235	Tramacastilla	2007	125	117	91	26	0	2	89	77,7777777777778
44235	Tramacastilla	2011	107	99	79	20	2	2	75	79,7979797979798
44235	Tramacastilla	2015	120	92	91	1	4	0	87	98,9130434782609
44236	Tronchón	2007	94	102	65	37	1	2	62	63,7254901960784
44236	Tronchón	2011	106	80	66	14	1	1	64	82,5
44236	Tronchón	2015	82	59	49	10	0	1	48	83,0508474576271
44237	Urrea de Gaén	2007	546	487	422	65	2	0	420	86,652977412731
44237	Urrea de Gaén	2011	525	453	384	69	3	6	375	84,7682119205298
44237	Urrea de Gaén	2015	494	413	306	107	45	55	206	74,09200968523
44238	Utrillas	2007	3289	2635	1870	765	11	20	1839	70,9677419354839
44238	Utrillas	2011	3309	2527	1896	631	19	23	1854	75,0296794618124
44238	Utrillas	2015	3194	2407	1796	611	39	21	1736	74,6157041960947
44239	Valacloche	2007	20	41	38	3	1	0	37	92,6829268292683
44239	Valacloche	2011	30	31	30	1	0	0	30	96,7741935483871
44239	Valacloche	2015	23	27	24	3	0	1	23	88,8888888888889
44240	Valbona	2007	229	182	146	36	11	0	135	80,2197802197802
44240	Valbona	2011	224	168	141	27	3	3	135	83,9285714285714
44240	Valbona	2015	198	166	123	43	8	2	113	74,0963855421687
44241	Valdealgorfa	2007	680	629	472	157	4	14	454	75,0397456279809
44241	Valdealgorfa	2011	685	583	471	112	4	12	455	80,7890222984563
44241	Valdealgorfa	2015	650	549	378	171	28	21	329	68,8524590163934
44243	Valdecuenca	2007	35	47	37	10	0	0	37	78,7234042553191
44243	Valdecuenca	2011	56	38	34	4	0	0	34	89,4736842105263
44243	Valdecuenca	2015	40	34	21	13	0	4	17	61,7647058823529
44244	Valdelinares	2007	125	113	88	25	2	4	82	77,8761061946903
44244	Valdelinares	2011	116	96	73	23	1	2	70	76,0416666666667
44244	Valdelinares	2015	90	75	48	27	1	2	45	64
44245	Valdeltormo	2007	349	317	235	82	8	6	221	74,1324921135647
44245	Valdeltormo	2011	328	282	226	56	9	11	206	80,1418439716312
44245	Valdeltormo	2015	315	264	209	55	10	6	193	79,1666666666667
44246	Valderrobres	2007	2142	1650	1144	506	5	19	1120	69,3333333333333
44246	Valderrobres	2011	2290	1632	1121	511	18	18	1085	68,6887254901961
44246	Valderrobres	2015	2337	1616	1144	472	19	20	1105	70,7920792079208
44247	Valjunquera	2007	414	370	279	91	3	7	269	75,4054054054054
44247	Valjunquera	2011	403	337	259	78	3	13	243	76,8545994065282
44247	Valjunquera	2015	365	311	247	64	3	6	238	79,4212218649518
44249	Vallecillo (El)	2007	51	66	56	10	0	2	54	84,8484848484848
44249	Vallecillo (El)	2011	47	60	57	3	0	0	57	95
44249	Vallecillo (El)	2015	50	57	50	7	0	2	48	87,719298245614
44250	Veguillas de la Sierra	2007	25	28	25	3	0	1	24	89,2857142857143
44250	Veguillas de la Sierra	2011	28	24	16	8	1	0	15	66,6666666666667
44250	Veguillas de la Sierra	2015	23	22	14	8	0	1	13	63,6363636363636
44251	Villafranca del Campo	2007	349	303	251	52	5	10	236	82,8382838283828
44251	Villafranca del Campo	2011	352	274	241	33	1	8	232	87,956204379562
44251	Villafranca del Campo	2015	314	255	198	57	2	15	181	77,6470588235294
44252	Villahermosa del Campo	2007	89	78	58	20	0	1	57	74,3589743589744
44252	Villahermosa del Campo	2011	99	80	66	14	2	2	62	82,5
44252	Villahermosa del Campo	2015	104	85	63	22	1	0	62	74,1176470588235
44256	Villanueva del Rebollar de la Sierra	2007	50	45	39	6	0	7	32	86,6666666666667
44256	Villanueva del Rebollar de la Sierra	2011	53	39	36	3	1	3	32	92,3076923076923
44256	Villanueva del Rebollar de la Sierra	2015	52	40	40	0	2	5	33	100
44257	Villar del Cobo	2007	213	204	173	31	5	0	168	84,8039215686275
44257	Villar del Cobo	2011	208	183	159	24	5	3	151	86,8852459016393
44257	Villar del Cobo	2015	190	169	133	36	5	1	127	78,698224852071
44258	Villar del Salz	2007	95	90	74	16	7	0	67	82,2222222222222
44258	Villar del Salz	2011	83	77	57	20	1	0	56	74,025974025974
44258	Villar del Salz	2015	75	72	58	14	1	1	56	80,5555555555556
44260	Villarluengo	2007	207	171	144	27	1	0	143	84,2105263157895
44260	Villarluengo	2011	188	169	139	30	4	1	134	82,2485207100592
44260	Villarluengo	2015	194	160	124	36	2	9	113	77,5
44261	Villarquemado	2007	924	894	711	183	4	9	698	79,5302013422819
44261	Villarquemado	2011	940	784	636	148	13	20	603	81,1224489795918
44261	Villarquemado	2015	886	755	573	182	19	38	516	75,8940397350993
44262	Villarroya de los Pinares	2007	194	172	147	25	4	1	142	85,4651162790698
44262	Villarroya de los Pinares	2011	177	142	121	21	5	1	115	85,2112676056338
44262	Villarroya de los Pinares	2015	160	137	117	20	2	3	112	85,4014598540146
44263	Villastar	2007	347	296	237	59	5	3	229	80,0675675675676
44263	Villastar	2011	450	326	267	59	6	8	253	81,9018404907975
44263	Villastar	2015	522	371	282	89	17	11	254	76,010781671159
44264	Villel	2007	347	322	260	62	1	5	254	80,7453416149068
44264	Villel	2011	366	258	223	35	9	2	212	86,4341085271318
44264	Villel	2015	348	260	212	48	3	5	204	81,5384615384615
44265	Vinaceite	2007	249	274	244	30	3	7	234	89,0510948905109
44265	Vinaceite	2011	314	230	192	38	0	4	188	83,4782608695652
44265	Vinaceite	2015	274	204	161	43	1	3	157	78,921568627451
44266	Visiedo	2007	164	154	126	28	6	6	114	81,8181818181818
44266	Visiedo	2011	149	137	119	18	6	2	111	86,8613138686131
44266	Visiedo	2015	137	124	106	18	2	2	102	85,4838709677419
44267	Vivel del Río Martín	2007	96	82	71	11	2	0	69	86,5853658536585
44267	Vivel del Río Martín	2011	86	79	71	8	1	0	70	89,873417721519
44267	Vivel del Río Martín	2015	78	74	58	16	2	3	53	78,3783783783784
44268	Zoma (La)	2007	24	31	27	4	0	0	27	87,0967741935484
44268	Zoma (La)	2011	22	31	27	4	0	2	25	87,0967741935484
44268	Zoma (La)	2015	19	29	21	8	0	3	18	72,4137931034483
50001	Abanto	2007	150	152	116	36	5	1	110	76,3157894736842
50001	Abanto	2011	124	133	114	19	1	0	113	85,7142857142857
50001	Abanto	2015	113	113	90	23	2	1	87	79,646017699115
50002	Acered	2007	210	197	153	44	2	6	145	77,6649746192893
50002	Acered	2011	160	173	159	14	0	2	157	91,9075144508671
50002	Acered	2015	220	160	125	35	0	3	122	78,125
50003	Agón	2007	176	163	138	25	12	0	126	84,6625766871166
50003	Agón	2011	166	147	127	20	1	5	121	86,3945578231293
50003	Agón	2015	155	133	110	23	1	1	108	82,7067669172932
50004	Aguarón	2007	798	729	588	141	5	17	566	80,6584362139918
50004	Aguarón	2011	863	650	522	128	3	26	493	80,3076923076923
50004	Aguarón	2015	796	572	443	129	10	11	422	77,4475524475524
50005	Aguilón	2007	274	265	230	35	0	1	229	86,7924528301887
50005	Aguilón	2011	250	250	213	37	6	4	203	85,2
50005	Aguilón	2015	260	245	223	22	3	4	216	91,0204081632653
50006	Ainzón	2007	1268	1055	816	239	13	24	779	77,345971563981
50006	Ainzón	2011	1269	989	800	189	27	16	757	80,8897876643074
50006	Ainzón	2015	1162	935	733	202	26	33	674	78,3957219251337
50007	Aladrén	2007	62	58	48	10	2	3	43	82,7586206896552
50007	Aladrén	2011	62	60	50	10	0	0	50	83,3333333333333
50007	Aladrén	2015	54	47	37	10	1	3	33	78,7234042553191
50008	Alagón	2007	6293	5050	3520	1530	17	68	3435	69,7029702970297
50008	Alagón	2011	7178	5166	3410	1756	49	81	3280	66,0085172280294
50008	Alagón	2015	7052	5136	3445	1691	65	63	3317	67,0755451713396
50009	Alarba	2007	148	129	102	27	0	6	96	79,0697674418605
50009	Alarba	2011	155	139	119	20	3	2	114	85,6115107913669
50009	Alarba	2015	153	128	101	27	1	0	100	78,90625
50010	Alberite de San Juan	2007	106	86	72	14	8	6	58	83,7209302325581
50010	Alberite de San Juan	2011	101	79	72	7	1	5	66	91,1392405063291
50010	Alberite de San Juan	2015	86	71	62	9	0	8	54	87,3239436619718
50011	Albeta	2007	144	120	106	14	1	10	95	88,3333333333333
50011	Albeta	2011	141	131	117	14	1	10	106	89,3129770992366
50011	Albeta	2015	153	128	112	16	4	4	104	87,5
50012	Alborge	2007	125	109	92	17	4	2	86	84,4036697247706
50012	Alborge	2011	126	106	89	17	3	5	81	83,9622641509434
50012	Alborge	2015	124	107	88	19	1	4	83	82,2429906542056
50013	Alcalá de Ebro	2007	292	246	212	34	3	3	206	86,1788617886179
50013	Alcalá de Ebro	2011	276	236	210	26	0	0	210	88,9830508474576
50013	Alcalá de Ebro	2015	281	230	200	30	4	6	190	86,9565217391304
50014	Alcalá de Moncayo	2007	128	168	144	24	0	2	142	85,7142857142857
50014	Alcalá de Moncayo	2011	153	186	164	22	0	3	161	88,1720430107527
50014	Alcalá de Moncayo	2015	183	162	130	32	1	2	127	80,2469135802469
50015	Alconchel de Ariza	2007	119	130	87	43	5	0	82	66,9230769230769
50015	Alconchel de Ariza	2011	99	111	75	36	3	0	72	67,5675675675676
50015	Alconchel de Ariza	2015	82	100	60	40	4	1	55	60
50016	Aldehuela de Liestos	2007	31	69	55	14	0	0	55	79,7101449275362
50016	Aldehuela de Liestos	2011	48	51	40	11	0	0	40	78,4313725490196
50016	Aldehuela de Liestos	2015	50	58	43	15	1	0	42	74,1379310344828
50017	Alfajarín	2007	1879	1603	1130	473	7	19	1104	70,4928259513412
50017	Alfajarín	2011	2168	1731	1220	511	13	28	1179	70,4794916233391
50017	Alfajarín	2015	2250	1751	1198	553	12	41	1145	68,4180468303826
50018	Alfamén	2007	1588	1026	767	259	8	7	752	74,7563352826511
50018	Alfamén	2011	1509	997	832	165	3	8	821	83,4503510531595
50018	Alfamén	2015	1475	1004	821	183	4	10	807	81,7729083665339
50019	Alforque	2007	83	77	60	17	0	3	57	77,9220779220779
50019	Alforque	2011	81	79	62	17	0	3	59	78,4810126582278
50019	Alforque	2015	70	60	55	5	1	2	52	91,6666666666667
50020	Alhama de Aragón	2007	1129	924	734	190	9	7	718	79,4372294372294
50020	Alhama de Aragón	2011	1172	878	685	193	6	3	676	78,0182232346241
50020	Alhama de Aragón	2015	1115	836	590	246	2	7	581	70,5741626794258
50021	Almochuel	2007	39	40	30	10	0	4	26	75
50021	Almochuel	2011	26	41	41	0	0	0	41	100
50021	Almochuel	2015	35	34	29	5	0	0	29	85,2941176470588
50022	Almolda (La)	2007	638	573	481	92	15	14	452	83,9441535776614
50022	Almolda (La)	2011	619	549	466	83	13	15	438	84,8816029143898
50022	Almolda (La)	2015	602	542	431	111	16	10	405	79,520295202952
50023	Almonacid de la Cuba	2007	302	281	239	42	4	2	233	85,0533807829181
50023	Almonacid de la Cuba	2011	283	248	215	33	5	6	204	86,6935483870968
50023	Almonacid de la Cuba	2015	244	226	200	26	4	2	194	88,4955752212389
50024	Almonacid de la Sierra	2007	853	715	607	108	10	5	592	84,8951048951049
50024	Almonacid de la Sierra	2011	790	671	570	101	17	25	528	84,9478390461997
50024	Almonacid de la Sierra	2015	752	623	521	102	16	11	494	83,6276083467095
50025	Almunia de Doña Godina (La)	2007	7023	4702	3273	1429	26	82	3165	69,6086771586559
50025	Almunia de Doña Godina (La)	2011	7802	4746	3416	1330	67	99	3250	71,976401179941
50025	Almunia de Doña Godina (La)	2015	7836	4748	3151	1597	68	117	2966	66,3647851727043
50026	Alpartir	2007	576	473	396	77	0	6	390	83,7209302325581
50026	Alpartir	2011	564	463	387	76	7	8	372	83,585313174946
50026	Alpartir	2015	574	450	368	82	16	8	344	81,7777777777778
50027	Ambel	2007	329	297	242	55	20	14	208	81,4814814814815
50027	Ambel	2011	305	263	227	36	3	0	224	86,3117870722433
50027	Ambel	2015	258	232	188	44	6	6	176	81,0344827586207
50028	Anento	2007	157	138	114	24	2	1	111	82,6086956521739
50028	Anento	2011	136	119	100	19	0	0	100	84,0336134453782
50028	Anento	2015	105	88	75	13	0	0	75	85,2272727272727
50029	Aniñón	2007	832	717	549	168	0	4	545	76,5690376569038
50029	Aniñón	2011	818	682	554	128	8	5	541	81,2316715542522
50029	Aniñón	2015	757	654	477	177	14	11	452	72,9357798165138
50030	Añón de Moncayo	2007	231	275	219	56	3	2	214	79,6363636363636
50030	Añón de Moncayo	2011	205	234	196	38	5	8	183	83,7606837606838
50030	Añón de Moncayo	2015	210	233	203	30	3	3	197	87,1244635193133
50031	Aranda de Moncayo	2007	228	208	177	31	1	1	175	85,0961538461538
50031	Aranda de Moncayo	2011	214	173	127	46	12	9	106	73,4104046242775
50031	Aranda de Moncayo	2015	186	161	111	50	5	7	99	68,944099378882
50032	Arándiga	2007	430	385	336	49	3	12	321	87,2727272727273
50032	Arándiga	2011	406	352	291	61	2	7	282	82,6704545454545
50032	Arándiga	2015	369	291	228	63	6	4	218	78,3505154639175
50033	Ardisa	2007	86	85	73	12	0	1	72	85,8823529411765
50033	Ardisa	2011	80	81	69	12	1	2	66	85,1851851851852
50033	Ardisa	2015	70	73	66	7	0	0	66	90,4109589041096
50034	Ariza	2007	1221	1035	769	266	14	12	743	74,2995169082126
50034	Ariza	2011	1279	934	762	172	14	11	737	81,5845824411135
50034	Ariza	2015	1185	851	657	194	36	15	606	77,2032902467685
50035	Artieda	2007	106	95	69	26	1	2	66	72,6315789473684
50035	Artieda	2011	94	80	67	13	0	0	67	83,75
50035	Artieda	2015	86	75	57	18	0	0	57	76
50036	Asín	2007	113	108	75	33	0	1	74	69,4444444444444
50036	Asín	2011	104	105	86	19	3	1	82	81,9047619047619
50036	Asín	2015	105	103	78	25	1	2	75	75,7281553398058
50037	Atea	2007	164	172	118	54	5	0	113	68,6046511627907
50037	Atea	2011	125	136	116	20	7	3	106	85,2941176470588
50037	Atea	2015	155	145	108	37	2	0	106	74,4827586206897
50038	Ateca	2007	2045	1680	1297	383	5	17	1275	77,202380952381
50038	Ateca	2011	2151	1619	1270	349	10	16	1244	78,4434836318715
50038	Ateca	2015	2019	1553	1223	330	5	23	1195	78,750804893754
50039	Azuara	2007	657	625	525	100	2	6	517	84
50039	Azuara	2011	701	589	518	71	5	11	502	87,9456706281834
50039	Azuara	2015	630	515	439	76	10	26	403	85,2427184466019
50040	Badules	2007	112	104	90	14	2	1	87	86,5384615384615
50040	Badules	2011	95	97	86	11	6	1	79	88,659793814433
50040	Badules	2015	97	93	73	20	2	1	70	78,494623655914
50041	Bagüés	2007	34	35	31	4	1	0	30	88,5714285714286
50041	Bagüés	2011	23	22	21	1	1	0	20	95,4545454545455
50041	Bagüés	2015	15	13	11	2	0	1	10	84,6153846153846
50042	Balconchán	2007	13	17	15	2	0	0	15	88,2352941176471
50042	Balconchán	2011	12	17	14	3	0	2	12	82,3529411764706
50042	Balconchán	2015	12	15	14	1	1	0	13	93,3333333333333
50043	Bárboles	2007	331	280	214	66	2	4	208	76,4285714285714
50043	Bárboles	2011	333	257	180	77	2	7	171	70,0389105058366
50043	Bárboles	2015	317	264	201	63	7	3	191	76,1363636363636
50044	Bardallur	2007	267	244	180	64	7	8	165	73,7704918032787
50044	Bardallur	2011	327	265	207	58	0	4	203	78,1132075471698
50044	Bardallur	2015	297	232	154	78	2	7	145	66,3793103448276
50045	Belchite	2007	1633	1428	1189	239	4	9	1176	83,2633053221289
50045	Belchite	2011	1665	1331	1095	236	18	17	1060	82,2689706987228
50045	Belchite	2015	1589	1274	955	319	22	27	906	74,9607535321821
50046	Belmonte de Gracián	2007	231	221	184	37	1	0	183	83,2579185520362
50046	Belmonte de Gracián	2011	236	204	170	34	6	2	162	83,3333333333333
50046	Belmonte de Gracián	2015	221	181	157	24	6	3	148	86,7403314917127
50047	Berdejo	2007	74	71	45	26	0	4	41	63,3802816901408
50047	Berdejo	2011	64	64	45	19	1	1	43	70,3125
50047	Berdejo	2015	55	49	35	14	1	0	34	71,4285714285714
50048	Berrueco	2007	46	43	39	4	0	0	39	90,6976744186047
50048	Berrueco	2011	43	43	39	4	0	0	39	90,6976744186047
50048	Berrueco	2015	38	35	29	6	2	0	27	82,8571428571429
50050	Bijuesca	2007	132	139	104	35	0	1	103	74,8201438848921
50050	Bijuesca	2011	113	113	92	21	7	1	84	81,4159292035398
50050	Bijuesca	2015	105	100	78	22	2	1	75	78
50051	Biota	2007	1139	1016	770	246	13	4	753	75,7874015748031
50051	Biota	2011	1115	909	737	172	13	19	705	81,0781078107811
50051	Biota	2015	1022	859	714	145	8	9	697	83,1199068684517
50052	Bisimbre	2007	108	116	98	18	4	5	89	84,4827586206897
50052	Bisimbre	2011	109	105	90	15	3	2	85	85,7142857142857
50052	Bisimbre	2015	97	90	72	18	1	0	71	80
50053	Boquiñeni	2007	1035	831	664	167	5	12	647	79,9037304452467
50053	Boquiñeni	2011	995	769	606	163	12	16	578	78,8036410923277
50053	Boquiñeni	2015	896	697	557	140	16	14	527	79,9139167862267
50054	Bordalba	2007	95	83	61	22	0	5	56	73,4939759036145
50054	Bordalba	2011	74	64	51	13	1	3	47	79,6875
50054	Bordalba	2015	64	60	60	0	2	2	56	100
50055	Borja	2007	4501	3711	2563	1148	22	48	2493	69,0649420641337
50055	Borja	2011	5042	3580	2647	933	30	49	2568	73,9385474860335
50055	Borja	2015	4931	3650	2504	1146	35	46	2423	68,6027397260274
50056	Botorrita	2007	503	442	371	71	1	6	364	83,9366515837104
50056	Botorrita	2011	536	453	376	77	2	12	362	83,0022075055188
50056	Botorrita	2015	506	413	299	114	10	19	270	72,3970944309927
50057	Brea de Aragón	2007	1894	1602	1117	485	10	38	1069	69,7253433208489
50057	Brea de Aragón	2011	1854	1500	1138	362	7	35	1096	75,8666666666667
50057	Brea de Aragón	2015	1734	1410	1011	399	17	21	973	71,7021276595745
50058	Bubierca	2007	88	93	77	16	0	0	77	82,7956989247312
50058	Bubierca	2011	83	82	75	7	1	0	74	91,4634146341463
50058	Bubierca	2015	76	77	57	20	0	1	56	74,025974025974
50059	Bujaraloz	2007	997	845	652	193	24	46	582	77,1597633136095
50059	Bujaraloz	2011	1055	802	622	180	12	23	587	77,5561097256858
50059	Bujaraloz	2015	1021	792	606	186	10	10	586	76,5151515151515
50060	Bulbuente	2007	256	212	166	46	2	0	164	78,3018867924528
50060	Bulbuente	2011	248	195	154	41	6	3	145	78,974358974359
50060	Bulbuente	2015	239	181	146	35	6	5	135	80,6629834254144
50061	Bureta	2007	288	250	214	36	2	3	209	85,6
50061	Bureta	2011	269	226	216	10	5	4	207	95,5752212389381
50061	Bureta	2015	258	214	194	20	3	1	190	90,6542056074766
50062	Burgo de Ebro (El)	2007	1937	1726	1226	500	11	28	1187	71,0312862108922
50062	Burgo de Ebro (El)	2011	2321	1754	1280	474	42	29	1209	72,976054732041
50062	Burgo de Ebro (El)	2015	2381	1816	1305	511	66	43	1196	71,8612334801762
50063	Buste (El)	2007	94	89	75	14	1	12	62	84,2696629213483
50063	Buste (El)	2011	88	79	73	6	2	1	70	92,4050632911392
50063	Buste (El)	2015	68	63	59	4	2	4	53	93,6507936507937
50064	Cabañas de Ebro	2007	548	471	391	80	13	9	369	83,0148619957537
50064	Cabañas de Ebro	2011	556	473	395	78	7	11	377	83,5095137420719
50064	Cabañas de Ebro	2015	536	453	391	62	5	13	373	86,3134657836645
50065	Cabolafuente	2007	57	62	52	10	0	2	50	83,8709677419355
50065	Cabolafuente	2011	49	62	47	15	1	3	43	75,8064516129032
50065	Cabolafuente	2015	39	55	42	13	1	2	39	76,3636363636364
50066	Cadrete	2007	2431	1948	1361	587	14	108	1239	69,8665297741273
50066	Cadrete	2011	3054	2347	1613	734	35	74	1504	68,7260332339156
50066	Cadrete	2015	3538	2632	1788	844	47	69	1672	67,9331306990881
50067	Calatayud	2007	20001	14608	10130	4478	72	236	9822	69,3455640744797
50067	Calatayud	2011	21717	14583	10128	4455	150	316	9662	69,4507303024069
50067	Calatayud	2015	20658	14528	9543	4985	226	247	9070	65,686949339207
50068	Calatorao	2007	2902	2288	1561	727	20	49	1492	68,2255244755245
50068	Calatorao	2011	3094	2120	1511	609	32	41	1438	71,2735849056604
50068	Calatorao	2015	2895	2034	1460	574	22	35	1403	71,779744346116
50069	Calcena	2007	61	87	63	24	2	4	57	72,4137931034483
50069	Calcena	2011	68	72	72	0	0	0	72	100
50069	Calcena	2015	78	79	68	11	0	0	68	86,0759493670886
50070	Calmarza	2007	71	86	49	37	2	4	43	56,9767441860465
50070	Calmarza	2011	77	71	62	9	5	0	57	87,3239436619718
50070	Calmarza	2015	76	67	54	13	1	1	52	80,5970149253731
50071	Campillo de Aragón	2007	172	152	137	15	8	0	129	90,1315789473684
50071	Campillo de Aragón	2011	154	138	119	19	1	0	118	86,231884057971
50071	Campillo de Aragón	2015	153	127	100	27	2	2	96	78,740157480315
50072	Carenas	2007	221	214	174	40	9	1	164	81,3084112149533
50072	Carenas	2011	195	184	154	30	0	1	153	83,695652173913
50072	Carenas	2015	175	177	142	35	3	1	138	80,225988700565
50073	Cariñena	2007	3277	2359	1961	398	29	31	1901	83,1284442560407
50073	Cariñena	2011	3725	2446	2054	392	27	22	2005	83,9738348323794
50073	Cariñena	2015	3457	2315	1722	593	41	38	1643	74,3844492440605
50074	Caspe	2007	8486	6601	4875	1726	72	114	4689	73,8524465990002
50074	Caspe	2011	9989	6560	4613	1947	216	172	4225	70,3201219512195
50074	Caspe	2015	9927	6493	4429	2064	148	94	4187	68,2119205298013
50075	Castejón de Alarba	2007	104	101	88	13	3	3	82	87,1287128712871
50075	Castejón de Alarba	2011	98	89	80	9	1	0	79	89,8876404494382
50075	Castejón de Alarba	2015	84	87	69	18	1	4	64	79,3103448275862
50076	Castejón de las Armas	2007	111	142	128	14	5	1	122	90,1408450704225
50076	Castejón de las Armas	2011	122	121	102	19	2	0	100	84,297520661157
50076	Castejón de las Armas	2015	105	96	82	14	0	0	82	85,4166666666667
50077	Castejón de Valdejasa	2007	301	277	220	57	5	6	209	79,4223826714801
50077	Castejón de Valdejasa	2011	283	257	229	28	1	1	227	89,1050583657588
50077	Castejón de Valdejasa	2015	237	227	172	55	4	17	151	75,7709251101322
50078	Castiliscar	2007	367	343	293	50	1	1	291	85,4227405247813
50078	Castiliscar	2011	338	282	240	42	0	4	236	85,1063829787234
50078	Castiliscar	2015	292	252	203	49	2	8	193	80,5555555555556
50079	Cervera de la Cañada	2007	329	312	273	39	3	1	269	87,5
50079	Cervera de la Cañada	2011	311	286	256	30	1	5	250	89,5104895104895
50079	Cervera de la Cañada	2015	316	264	240	24	0	9	231	90,9090909090909
50080	Cerveruela	2007	35	43	37	6	0	0	37	86,046511627907
50080	Cerveruela	2011	41	46	43	3	0	0	43	93,4782608695652
50080	Cerveruela	2015	37	32	25	7	0	2	23	78,125
50081	Cetina	2007	707	616	513	103	3	12	498	83,2792207792208
50081	Cetina	2011	697	574	470	104	4	13	453	81,8815331010453
50081	Cetina	2015	666	534	442	92	7	17	418	82,7715355805243
50082	Cimballa	2007	140	131	113	18	0	0	113	86,2595419847328
50082	Cimballa	2011	127	121	108	13	2	1	105	89,2561983471074
50082	Cimballa	2015	114	103	89	14	0	0	89	86,4077669902913
50083	Cinco Olivas	2007	122	109	65	44	4	2	59	59,6330275229358
50083	Cinco Olivas	2011	123	96	74	22	2	2	70	77,0833333333333
50083	Cinco Olivas	2015	108	87	87	0	4	2	81	100
50084	Clarés de Ribota	2007	102	98	88	10	0	0	88	89,7959183673469
50084	Clarés de Ribota	2011	101	87	80	7	0	0	80	91,9540229885057
50084	Clarés de Ribota	2015	77	77	64	13	0	0	64	83,1168831168831
50085	Codo	2007	232	218	184	34	13	0	171	84,4036697247706
50085	Codo	2011	211	205	171	34	3	3	165	83,4146341463415
50085	Codo	2015	204	181	143	38	8	9	126	79,0055248618785
50086	Codos	2007	272	238	176	62	2	4	170	73,9495798319328
50086	Codos	2011	256	196	150	46	0	4	146	76,530612244898
50086	Codos	2015	199	178	129	49	4	2	123	72,4719101123596
50087	Contamina	2007	43	46	40	6	0	0	40	86,9565217391304
50087	Contamina	2011	38	36	30	6	0	1	29	83,3333333333333
50087	Contamina	2015	39	32	21	11	0	1	20	65,625
50088	Cosuenda	2007	377	351	320	31	4	4	312	91,1680911680912
50088	Cosuenda	2011	389	354	324	30	3	4	317	91,5254237288136
50088	Cosuenda	2015	377	326	281	45	16	8	257	86,1963190184049
50089	Cuarte de Huerva	2007	3837	3545	2194	1351	11	73	2110	61,8899858956276
50089	Cuarte de Huerva	2011	8658	6594	4305	2289	53	133	4119	65,2866242038217
