Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas	Nivel de estudios Código	Nivel de estudios Nombre
2016	27	Andorra-Sierra de Arcos	16-64	Mujer	6	2	Inferior a graduado escolar o ESO
2016	27	Andorra-Sierra de Arcos	16-64	Mujer	18	3	Graduado escolar o ESO
2016	27	Andorra-Sierra de Arcos	16-64	Mujer	38	4	BUP, Bachiller, LOGSE ó superior
2016	27	Andorra-Sierra de Arcos	65 y más	Hombre	10	0	Sin clasificar
2016	27	Andorra-Sierra de Arcos	65 y más	Hombre	10	2	Inferior a graduado escolar o ESO
2016	27	Andorra-Sierra de Arcos	65 y más	Hombre	24	3	Graduado escolar o ESO
2016	27	Andorra-Sierra de Arcos	65 y más	Hombre	10	4	BUP, Bachiller, LOGSE ó superior
2016	27	Andorra-Sierra de Arcos	65 y más	Mujer	21	0	Sin clasificar
2016	27	Andorra-Sierra de Arcos	65 y más	Mujer	6	2	Inferior a graduado escolar o ESO
2016	27	Andorra-Sierra de Arcos	65 y más	Mujer	17	3	Graduado escolar o ESO
2016	27	Andorra-Sierra de Arcos	65 y más	Mujer	5	4	BUP, Bachiller, LOGSE ó superior
2016	28	Bajo Aragón	0-15	Hombre	40	0	Sin clasificar
2016	28	Bajo Aragón	0-15	Hombre	5	2	Inferior a graduado escolar o ESO
2016	28	Bajo Aragón	0-15	Hombre	2	3	Graduado escolar o ESO
2016	28	Bajo Aragón	0-15	Mujer	42	0	Sin clasificar
2016	28	Bajo Aragón	0-15	Mujer	6	2	Inferior a graduado escolar o ESO
2016	28	Bajo Aragón	0-15	Mujer	1	3	Graduado escolar o ESO
2016	28	Bajo Aragón	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2016	28	Bajo Aragón	16-64	Hombre	95	0	Sin clasificar
2016	28	Bajo Aragón	16-64	Hombre	11	2	Inferior a graduado escolar o ESO
2016	28	Bajo Aragón	16-64	Hombre	54	3	Graduado escolar o ESO
2016	28	Bajo Aragón	16-64	Hombre	135	4	BUP, Bachiller, LOGSE ó superior
2016	28	Bajo Aragón	16-64	Mujer	83	0	Sin clasificar
2016	28	Bajo Aragón	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2016	28	Bajo Aragón	16-64	Mujer	53	3	Graduado escolar o ESO
2016	28	Bajo Aragón	16-64	Mujer	160	4	BUP, Bachiller, LOGSE ó superior
2016	28	Bajo Aragón	65 y más	Hombre	66	0	Sin clasificar
2016	28	Bajo Aragón	65 y más	Hombre	18	2	Inferior a graduado escolar o ESO
2016	28	Bajo Aragón	65 y más	Hombre	43	3	Graduado escolar o ESO
2016	28	Bajo Aragón	65 y más	Hombre	36	4	BUP, Bachiller, LOGSE ó superior
2016	28	Bajo Aragón	65 y más	Mujer	68	0	Sin clasificar
2016	28	Bajo Aragón	65 y más	Mujer	36	2	Inferior a graduado escolar o ESO
2016	28	Bajo Aragón	65 y más	Mujer	49	3	Graduado escolar o ESO
2016	28	Bajo Aragón	65 y más	Mujer	47	4	BUP, Bachiller, LOGSE ó superior
2016	29	Comunidad de Teruel	0-15	Hombre	78	0	Sin clasificar
2016	29	Comunidad de Teruel	0-15	Hombre	20	2	Inferior a graduado escolar o ESO
2016	29	Comunidad de Teruel	0-15	Hombre	3	3	Graduado escolar o ESO
2016	29	Comunidad de Teruel	0-15	Hombre	1	4	BUP, Bachiller, LOGSE ó superior
2016	29	Comunidad de Teruel	0-15	Mujer	86	0	Sin clasificar
2016	29	Comunidad de Teruel	0-15	Mujer	3	1	No sabe leer ni escribir
2016	29	Comunidad de Teruel	0-15	Mujer	12	2	Inferior a graduado escolar o ESO
2016	29	Comunidad de Teruel	0-15	Mujer	4	3	Graduado escolar o ESO
2016	29	Comunidad de Teruel	16-64	Hombre	174	0	Sin clasificar
2016	29	Comunidad de Teruel	16-64	Hombre	29	2	Inferior a graduado escolar o ESO
2016	29	Comunidad de Teruel	16-64	Hombre	97	3	Graduado escolar o ESO
2016	29	Comunidad de Teruel	16-64	Hombre	246	4	BUP, Bachiller, LOGSE ó superior
2016	29	Comunidad de Teruel	16-64	Mujer	135	0	Sin clasificar
2016	29	Comunidad de Teruel	16-64	Mujer	24	2	Inferior a graduado escolar o ESO
2016	29	Comunidad de Teruel	16-64	Mujer	96	3	Graduado escolar o ESO
2016	29	Comunidad de Teruel	16-64	Mujer	262	4	BUP, Bachiller, LOGSE ó superior
2016	29	Comunidad de Teruel	65 y más	Hombre	73	0	Sin clasificar
2016	29	Comunidad de Teruel	65 y más	Hombre	1	1	No sabe leer ni escribir
2016	29	Comunidad de Teruel	65 y más	Hombre	20	2	Inferior a graduado escolar o ESO
2016	29	Comunidad de Teruel	65 y más	Hombre	54	3	Graduado escolar o ESO
2016	29	Comunidad de Teruel	65 y más	Hombre	63	4	BUP, Bachiller, LOGSE ó superior
2016	29	Comunidad de Teruel	65 y más	Mujer	80	0	Sin clasificar
2016	29	Comunidad de Teruel	65 y más	Mujer	19	2	Inferior a graduado escolar o ESO
2016	29	Comunidad de Teruel	65 y más	Mujer	80	3	Graduado escolar o ESO
2016	29	Comunidad de Teruel	65 y más	Mujer	55	4	BUP, Bachiller, LOGSE ó superior
2016	30	Maestrazgo	0-15	Hombre	8	0	Sin clasificar
2016	30	Maestrazgo	0-15	Mujer	11	0	Sin clasificar
2016	30	Maestrazgo	0-15	Mujer	3	3	Graduado escolar o ESO
2016	30	Maestrazgo	16-64	Hombre	12	0	Sin clasificar
2016	30	Maestrazgo	16-64	Hombre	6	2	Inferior a graduado escolar o ESO
2016	30	Maestrazgo	16-64	Hombre	9	3	Graduado escolar o ESO
2016	30	Maestrazgo	16-64	Hombre	38	4	BUP, Bachiller, LOGSE ó superior
2016	30	Maestrazgo	16-64	Mujer	16	0	Sin clasificar
2016	30	Maestrazgo	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2016	30	Maestrazgo	16-64	Mujer	10	3	Graduado escolar o ESO
2016	30	Maestrazgo	16-64	Mujer	39	4	BUP, Bachiller, LOGSE ó superior
2016	30	Maestrazgo	65 y más	Hombre	19	0	Sin clasificar
2016	30	Maestrazgo	65 y más	Hombre	8	2	Inferior a graduado escolar o ESO
2016	30	Maestrazgo	65 y más	Hombre	9	3	Graduado escolar o ESO
2016	30	Maestrazgo	65 y más	Hombre	14	4	BUP, Bachiller, LOGSE ó superior
2016	30	Maestrazgo	65 y más	Mujer	20	0	Sin clasificar
2016	30	Maestrazgo	65 y más	Mujer	12	2	Inferior a graduado escolar o ESO
2016	30	Maestrazgo	65 y más	Mujer	25	3	Graduado escolar o ESO
2016	30	Maestrazgo	65 y más	Mujer	13	4	BUP, Bachiller, LOGSE ó superior
2016	31	Sierra de Albarracín	0-15	Hombre	9	0	Sin clasificar
2016	31	Sierra de Albarracín	0-15	Hombre	2	1	No sabe leer ni escribir
2016	31	Sierra de Albarracín	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2016	31	Sierra de Albarracín	0-15	Mujer	9	0	Sin clasificar
2016	31	Sierra de Albarracín	0-15	Mujer	3	2	Inferior a graduado escolar o ESO
2016	31	Sierra de Albarracín	0-15	Mujer	1	3	Graduado escolar o ESO
2016	31	Sierra de Albarracín	16-64	Hombre	20	0	Sin clasificar
2016	31	Sierra de Albarracín	16-64	Hombre	4	2	Inferior a graduado escolar o ESO
2016	31	Sierra de Albarracín	16-64	Hombre	14	3	Graduado escolar o ESO
2016	31	Sierra de Albarracín	16-64	Hombre	24	4	BUP, Bachiller, LOGSE ó superior
2016	31	Sierra de Albarracín	16-64	Mujer	13	0	Sin clasificar
2016	31	Sierra de Albarracín	16-64	Mujer	3	2	Inferior a graduado escolar o ESO
2016	31	Sierra de Albarracín	16-64	Mujer	3	3	Graduado escolar o ESO
2016	31	Sierra de Albarracín	16-64	Mujer	20	4	BUP, Bachiller, LOGSE ó superior
2016	31	Sierra de Albarracín	65 y más	Hombre	15	0	Sin clasificar
2016	31	Sierra de Albarracín	65 y más	Hombre	10	2	Inferior a graduado escolar o ESO
2016	31	Sierra de Albarracín	65 y más	Hombre	15	3	Graduado escolar o ESO
2016	31	Sierra de Albarracín	65 y más	Hombre	10	4	BUP, Bachiller, LOGSE ó superior
2016	31	Sierra de Albarracín	65 y más	Mujer	11	0	Sin clasificar
2016	31	Sierra de Albarracín	65 y más	Mujer	11	2	Inferior a graduado escolar o ESO
2016	31	Sierra de Albarracín	65 y más	Mujer	14	3	Graduado escolar o ESO
2016	31	Sierra de Albarracín	65 y más	Mujer	5	4	BUP, Bachiller, LOGSE ó superior
2016	32	Gúdar-Javalambre	0-15	Hombre	10	0	Sin clasificar
2016	32	Gúdar-Javalambre	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2016	32	Gúdar-Javalambre	0-15	Mujer	14	0	Sin clasificar
2016	32	Gúdar-Javalambre	16-64	Hombre	21	0	Sin clasificar
2016	32	Gúdar-Javalambre	16-64	Hombre	3	2	Inferior a graduado escolar o ESO
2016	32	Gúdar-Javalambre	16-64	Hombre	10	3	Graduado escolar o ESO
2016	32	Gúdar-Javalambre	16-64	Hombre	31	4	BUP, Bachiller, LOGSE ó superior
2016	32	Gúdar-Javalambre	16-64	Mujer	4	0	Sin clasificar
2016	32	Gúdar-Javalambre	16-64	Mujer	2	2	Inferior a graduado escolar o ESO
2016	32	Gúdar-Javalambre	16-64	Mujer	13	3	Graduado escolar o ESO
2016	32	Gúdar-Javalambre	16-64	Mujer	28	4	BUP, Bachiller, LOGSE ó superior
2016	32	Gúdar-Javalambre	65 y más	Hombre	23	0	Sin clasificar
2016	32	Gúdar-Javalambre	65 y más	Hombre	5	2	Inferior a graduado escolar o ESO
2016	32	Gúdar-Javalambre	65 y más	Hombre	15	3	Graduado escolar o ESO
2016	32	Gúdar-Javalambre	65 y más	Hombre	10	4	BUP, Bachiller, LOGSE ó superior
2016	32	Gúdar-Javalambre	65 y más	Mujer	26	0	Sin clasificar
2016	32	Gúdar-Javalambre	65 y más	Mujer	10	2	Inferior a graduado escolar o ESO
2016	32	Gúdar-Javalambre	65 y más	Mujer	11	3	Graduado escolar o ESO
2016	32	Gúdar-Javalambre	65 y más	Mujer	9	4	BUP, Bachiller, LOGSE ó superior
2016	33	Matarraña / Matarranya	0-15	Hombre	11	0	Sin clasificar
2016	33	Matarraña / Matarranya	0-15	Hombre	3	2	Inferior a graduado escolar o ESO
2016	33	Matarraña / Matarranya	0-15	Hombre	1	3	Graduado escolar o ESO
2016	33	Matarraña / Matarranya	0-15	Mujer	4	0	Sin clasificar
2016	33	Matarraña / Matarranya	0-15	Mujer	1	2	Inferior a graduado escolar o ESO
2016	33	Matarraña / Matarranya	0-15	Mujer	1	3	Graduado escolar o ESO
2016	33	Matarraña / Matarranya	16-64	Hombre	23	0	Sin clasificar
2016	33	Matarraña / Matarranya	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2016	33	Matarraña / Matarranya	16-64	Hombre	19	3	Graduado escolar o ESO
2016	33	Matarraña / Matarranya	16-64	Hombre	60	4	BUP, Bachiller, LOGSE ó superior
2016	33	Matarraña / Matarranya	16-64	Mujer	24	0	Sin clasificar
2016	33	Matarraña / Matarranya	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2016	33	Matarraña / Matarranya	16-64	Mujer	12	3	Graduado escolar o ESO
2016	33	Matarraña / Matarranya	16-64	Mujer	48	4	BUP, Bachiller, LOGSE ó superior
2016	33	Matarraña / Matarranya	65 y más	Hombre	30	0	Sin clasificar
2016	33	Matarraña / Matarranya	65 y más	Hombre	14	2	Inferior a graduado escolar o ESO
2016	33	Matarraña / Matarranya	65 y más	Hombre	23	3	Graduado escolar o ESO
2016	33	Matarraña / Matarranya	65 y más	Hombre	13	4	BUP, Bachiller, LOGSE ó superior
2016	33	Matarraña / Matarranya	65 y más	Mujer	34	0	Sin clasificar
2016	33	Matarraña / Matarranya	65 y más	Mujer	17	2	Inferior a graduado escolar o ESO
2016	33	Matarraña / Matarranya	65 y más	Mujer	21	3	Graduado escolar o ESO
2016	33	Matarraña / Matarranya	65 y más	Mujer	10	4	BUP, Bachiller, LOGSE ó superior
2017	01	La Jacetania	0-15	Hombre	66	0	Sin clasificar
2017	01	La Jacetania	0-15	Hombre	12	2	Inferior a graduado escolar o ESO
2017	01	La Jacetania	0-15	Hombre	1	3	Graduado escolar o ESO
2017	01	La Jacetania	0-15	Mujer	73	0	Sin clasificar
2017	01	La Jacetania	0-15	Mujer	1	1	No sabe leer ni escribir
2017	01	La Jacetania	0-15	Mujer	9	2	Inferior a graduado escolar o ESO
2017	01	La Jacetania	0-15	Mujer	3	3	Graduado escolar o ESO
2017	01	La Jacetania	16-64	Hombre	105	0	Sin clasificar
2017	01	La Jacetania	16-64	Hombre	21	2	Inferior a graduado escolar o ESO
2017	01	La Jacetania	16-64	Hombre	69	3	Graduado escolar o ESO
2017	01	La Jacetania	16-64	Hombre	259	4	BUP, Bachiller, LOGSE ó superior
2017	01	La Jacetania	16-64	Mujer	119	0	Sin clasificar
2017	01	La Jacetania	16-64	Mujer	15	2	Inferior a graduado escolar o ESO
2017	01	La Jacetania	16-64	Mujer	50	3	Graduado escolar o ESO
2017	01	La Jacetania	16-64	Mujer	236	4	BUP, Bachiller, LOGSE ó superior
2017	01	La Jacetania	65 y más	Hombre	42	0	Sin clasificar
2017	01	La Jacetania	65 y más	Hombre	11	2	Inferior a graduado escolar o ESO
2017	01	La Jacetania	65 y más	Hombre	49	3	Graduado escolar o ESO
2017	01	La Jacetania	65 y más	Hombre	72	4	BUP, Bachiller, LOGSE ó superior
2017	01	La Jacetania	65 y más	Mujer	54	0	Sin clasificar
2017	01	La Jacetania	65 y más	Mujer	1	1	No sabe leer ni escribir
2017	01	La Jacetania	65 y más	Mujer	20	2	Inferior a graduado escolar o ESO
2017	01	La Jacetania	65 y más	Mujer	61	3	Graduado escolar o ESO
2017	01	La Jacetania	65 y más	Mujer	86	4	BUP, Bachiller, LOGSE ó superior
2017	02	Alto Gállego	0-15	Hombre	29	0	Sin clasificar
2017	02	Alto Gállego	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2017	02	Alto Gállego	0-15	Hombre	1	3	Graduado escolar o ESO
2017	02	Alto Gállego	0-15	Mujer	31	0	Sin clasificar
2017	02	Alto Gállego	0-15	Mujer	4	2	Inferior a graduado escolar o ESO
2017	02	Alto Gállego	0-15	Mujer	3	3	Graduado escolar o ESO
2017	02	Alto Gállego	16-64	Hombre	31	0	Sin clasificar
2017	02	Alto Gállego	16-64	Hombre	11	2	Inferior a graduado escolar o ESO
2017	02	Alto Gállego	16-64	Hombre	21	3	Graduado escolar o ESO
2017	02	Alto Gállego	16-64	Hombre	72	4	BUP, Bachiller, LOGSE ó superior
2017	02	Alto Gállego	16-64	Mujer	37	0	Sin clasificar
2017	02	Alto Gállego	16-64	Mujer	8	2	Inferior a graduado escolar o ESO
2017	02	Alto Gállego	16-64	Mujer	20	3	Graduado escolar o ESO
2017	02	Alto Gállego	16-64	Mujer	96	4	BUP, Bachiller, LOGSE ó superior
2017	02	Alto Gállego	65 y más	Hombre	16	0	Sin clasificar
2017	02	Alto Gállego	65 y más	Hombre	7	2	Inferior a graduado escolar o ESO
2017	02	Alto Gállego	65 y más	Hombre	18	3	Graduado escolar o ESO
2017	02	Alto Gállego	65 y más	Hombre	20	4	BUP, Bachiller, LOGSE ó superior
2017	02	Alto Gállego	65 y más	Mujer	19	0	Sin clasificar
2017	02	Alto Gállego	65 y más	Mujer	3	2	Inferior a graduado escolar o ESO
2017	02	Alto Gállego	65 y más	Mujer	21	3	Graduado escolar o ESO
2017	02	Alto Gállego	65 y más	Mujer	21	4	BUP, Bachiller, LOGSE ó superior
2017	03	Sobrarbe	0-15	Hombre	34	0	Sin clasificar
2017	03	Sobrarbe	0-15	Hombre	1	1	No sabe leer ni escribir
2017	03	Sobrarbe	0-15	Hombre	7	2	Inferior a graduado escolar o ESO
2017	03	Sobrarbe	0-15	Hombre	2	3	Graduado escolar o ESO
2017	03	Sobrarbe	0-15	Mujer	36	0	Sin clasificar
2017	03	Sobrarbe	0-15	Mujer	2	1	No sabe leer ni escribir
2017	03	Sobrarbe	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2017	03	Sobrarbe	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2017	03	Sobrarbe	16-64	Hombre	41	0	Sin clasificar
2017	03	Sobrarbe	16-64	Hombre	5	2	Inferior a graduado escolar o ESO
2017	03	Sobrarbe	16-64	Hombre	35	3	Graduado escolar o ESO
2017	03	Sobrarbe	16-64	Hombre	137	4	BUP, Bachiller, LOGSE ó superior
2017	03	Sobrarbe	16-64	Mujer	53	0	Sin clasificar
2017	03	Sobrarbe	16-64	Mujer	9	2	Inferior a graduado escolar o ESO
2017	03	Sobrarbe	16-64	Mujer	29	3	Graduado escolar o ESO
2017	03	Sobrarbe	16-64	Mujer	140	4	BUP, Bachiller, LOGSE ó superior
2017	03	Sobrarbe	65 y más	Hombre	43	0	Sin clasificar
2017	03	Sobrarbe	65 y más	Hombre	11	2	Inferior a graduado escolar o ESO
2017	03	Sobrarbe	65 y más	Hombre	29	3	Graduado escolar o ESO
2017	03	Sobrarbe	65 y más	Hombre	35	4	BUP, Bachiller, LOGSE ó superior
2017	03	Sobrarbe	65 y más	Mujer	52	0	Sin clasificar
2017	03	Sobrarbe	65 y más	Mujer	18	2	Inferior a graduado escolar o ESO
2017	03	Sobrarbe	65 y más	Mujer	45	3	Graduado escolar o ESO
2017	03	Sobrarbe	65 y más	Mujer	44	4	BUP, Bachiller, LOGSE ó superior
2017	04	La Ribagorza	0-15	Hombre	37	0	Sin clasificar
2017	04	La Ribagorza	0-15	Hombre	5	1	No sabe leer ni escribir
2017	04	La Ribagorza	0-15	Hombre	4	2	Inferior a graduado escolar o ESO
2017	04	La Ribagorza	0-15	Hombre	2	3	Graduado escolar o ESO
2017	04	La Ribagorza	0-15	Mujer	27	0	Sin clasificar
2017	04	La Ribagorza	0-15	Mujer	1	1	No sabe leer ni escribir
2017	04	La Ribagorza	0-15	Mujer	4	2	Inferior a graduado escolar o ESO
2017	04	La Ribagorza	0-15	Mujer	1	3	Graduado escolar o ESO
2017	04	La Ribagorza	16-64	Hombre	55	0	Sin clasificar
2017	04	La Ribagorza	16-64	Hombre	1	1	No sabe leer ni escribir
2017	04	La Ribagorza	16-64	Hombre	7	2	Inferior a graduado escolar o ESO
2017	04	La Ribagorza	16-64	Hombre	30	3	Graduado escolar o ESO
2017	04	La Ribagorza	16-64	Hombre	99	4	BUP, Bachiller, LOGSE ó superior
2017	04	La Ribagorza	16-64	Mujer	67	0	Sin clasificar
2017	04	La Ribagorza	16-64	Mujer	9	2	Inferior a graduado escolar o ESO
2017	04	La Ribagorza	16-64	Mujer	34	3	Graduado escolar o ESO
2017	04	La Ribagorza	16-64	Mujer	113	4	BUP, Bachiller, LOGSE ó superior
2017	04	La Ribagorza	65 y más	Hombre	48	0	Sin clasificar
2017	04	La Ribagorza	65 y más	Hombre	17	2	Inferior a graduado escolar o ESO
2017	04	La Ribagorza	65 y más	Hombre	31	3	Graduado escolar o ESO
2017	04	La Ribagorza	65 y más	Hombre	19	4	BUP, Bachiller, LOGSE ó superior
2017	04	La Ribagorza	65 y más	Mujer	41	0	Sin clasificar
2017	04	La Ribagorza	65 y más	Mujer	22	2	Inferior a graduado escolar o ESO
2017	04	La Ribagorza	65 y más	Mujer	28	3	Graduado escolar o ESO
2017	04	La Ribagorza	65 y más	Mujer	19	4	BUP, Bachiller, LOGSE ó superior
2017	05	Cinco Villas	0-15	Hombre	49	0	Sin clasificar
2017	05	Cinco Villas	0-15	Hombre	1	1	No sabe leer ni escribir
2017	05	Cinco Villas	0-15	Hombre	3	2	Inferior a graduado escolar o ESO
2017	05	Cinco Villas	0-15	Hombre	2	3	Graduado escolar o ESO
2017	05	Cinco Villas	0-15	Mujer	61	0	Sin clasificar
2017	05	Cinco Villas	0-15	Mujer	1	1	No sabe leer ni escribir
2017	05	Cinco Villas	0-15	Mujer	8	2	Inferior a graduado escolar o ESO
2017	05	Cinco Villas	0-15	Mujer	3	3	Graduado escolar o ESO
2017	05	Cinco Villas	16-64	Hombre	88	0	Sin clasificar
2017	05	Cinco Villas	16-64	Hombre	18	2	Inferior a graduado escolar o ESO
2017	05	Cinco Villas	16-64	Hombre	73	3	Graduado escolar o ESO
2017	05	Cinco Villas	16-64	Hombre	223	4	BUP, Bachiller, LOGSE ó superior
2017	05	Cinco Villas	16-64	Mujer	95	0	Sin clasificar
2017	05	Cinco Villas	16-64	Mujer	23	2	Inferior a graduado escolar o ESO
2017	05	Cinco Villas	16-64	Mujer	80	3	Graduado escolar o ESO
2017	05	Cinco Villas	16-64	Mujer	271	4	BUP, Bachiller, LOGSE ó superior
2017	05	Cinco Villas	65 y más	Hombre	71	0	Sin clasificar
2017	05	Cinco Villas	65 y más	Hombre	14	2	Inferior a graduado escolar o ESO
2017	05	Cinco Villas	65 y más	Hombre	45	3	Graduado escolar o ESO
2017	05	Cinco Villas	65 y más	Hombre	77	4	BUP, Bachiller, LOGSE ó superior
2017	05	Cinco Villas	65 y más	Mujer	73	0	Sin clasificar
2017	05	Cinco Villas	65 y más	Mujer	24	2	Inferior a graduado escolar o ESO
2017	05	Cinco Villas	65 y más	Mujer	88	3	Graduado escolar o ESO
2017	05	Cinco Villas	65 y más	Mujer	75	4	BUP, Bachiller, LOGSE ó superior
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	219	0	Sin clasificar
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	1	1	No sabe leer ni escribir
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	23	2	Inferior a graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	4	3	Graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	2	4	BUP, Bachiller, LOGSE ó superior
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	208	0	Sin clasificar
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	3	1	No sabe leer ni escribir
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	23	2	Inferior a graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	7	3	Graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	190	0	Sin clasificar
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	1	1	No sabe leer ni escribir
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	53	2	Inferior a graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	143	3	Graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	387	4	BUP, Bachiller, LOGSE ó superior
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	171	0	Sin clasificar
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	37	2	Inferior a graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	100	3	Graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	433	4	BUP, Bachiller, LOGSE ó superior
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	93	0	Sin clasificar
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	24	2	Inferior a graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	62	3	Graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	73	4	BUP, Bachiller, LOGSE ó superior
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	89	0	Sin clasificar
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	34	2	Inferior a graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	92	3	Graduado escolar o ESO
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	76	4	BUP, Bachiller, LOGSE ó superior
2017	07	Somontano de Barbastro	0-15	Hombre	80	0	Sin clasificar
2017	07	Somontano de Barbastro	0-15	Hombre	1	1	No sabe leer ni escribir
2017	07	Somontano de Barbastro	0-15	Hombre	5	2	Inferior a graduado escolar o ESO
2017	07	Somontano de Barbastro	0-15	Hombre	1	3	Graduado escolar o ESO
2017	07	Somontano de Barbastro	0-15	Hombre	2	4	BUP, Bachiller, LOGSE ó superior
2017	07	Somontano de Barbastro	0-15	Mujer	57	0	Sin clasificar
2017	07	Somontano de Barbastro	0-15	Mujer	2	1	No sabe leer ni escribir
2017	07	Somontano de Barbastro	0-15	Mujer	1	3	Graduado escolar o ESO
2017	07	Somontano de Barbastro	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2017	07	Somontano de Barbastro	16-64	Hombre	60	0	Sin clasificar
2017	07	Somontano de Barbastro	16-64	Hombre	13	2	Inferior a graduado escolar o ESO
2017	07	Somontano de Barbastro	16-64	Hombre	41	3	Graduado escolar o ESO
2017	07	Somontano de Barbastro	16-64	Hombre	136	4	BUP, Bachiller, LOGSE ó superior
2017	07	Somontano de Barbastro	16-64	Mujer	65	0	Sin clasificar
2017	07	Somontano de Barbastro	16-64	Mujer	5	2	Inferior a graduado escolar o ESO
2017	07	Somontano de Barbastro	16-64	Mujer	33	3	Graduado escolar o ESO
2017	07	Somontano de Barbastro	16-64	Mujer	138	4	BUP, Bachiller, LOGSE ó superior
2017	07	Somontano de Barbastro	65 y más	Hombre	52	0	Sin clasificar
2017	07	Somontano de Barbastro	65 y más	Hombre	23	2	Inferior a graduado escolar o ESO
2017	07	Somontano de Barbastro	65 y más	Hombre	23	3	Graduado escolar o ESO
2017	07	Somontano de Barbastro	65 y más	Hombre	26	4	BUP, Bachiller, LOGSE ó superior
2017	07	Somontano de Barbastro	65 y más	Mujer	32	0	Sin clasificar
2017	07	Somontano de Barbastro	65 y más	Mujer	25	2	Inferior a graduado escolar o ESO
2017	07	Somontano de Barbastro	65 y más	Mujer	47	3	Graduado escolar o ESO
2017	07	Somontano de Barbastro	65 y más	Mujer	34	4	BUP, Bachiller, LOGSE ó superior
2017	08	Cinca Medio	0-15	Hombre	66	0	Sin clasificar
2017	08	Cinca Medio	0-15	Hombre	5	2	Inferior a graduado escolar o ESO
2017	08	Cinca Medio	0-15	Hombre	1	3	Graduado escolar o ESO
2017	08	Cinca Medio	0-15	Mujer	51	0	Sin clasificar
2017	08	Cinca Medio	0-15	Mujer	6	2	Inferior a graduado escolar o ESO
2017	08	Cinca Medio	0-15	Mujer	1	3	Graduado escolar o ESO
2017	08	Cinca Medio	0-15	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2017	08	Cinca Medio	16-64	Hombre	55	0	Sin clasificar
2017	08	Cinca Medio	16-64	Hombre	13	2	Inferior a graduado escolar o ESO
2017	08	Cinca Medio	16-64	Hombre	35	3	Graduado escolar o ESO
2017	08	Cinca Medio	16-64	Hombre	72	4	BUP, Bachiller, LOGSE ó superior
2017	08	Cinca Medio	16-64	Mujer	45	0	Sin clasificar
2017	08	Cinca Medio	16-64	Mujer	4	2	Inferior a graduado escolar o ESO
2017	08	Cinca Medio	16-64	Mujer	19	3	Graduado escolar o ESO
2017	08	Cinca Medio	16-64	Mujer	88	4	BUP, Bachiller, LOGSE ó superior
2017	08	Cinca Medio	65 y más	Hombre	32	0	Sin clasificar
2017	08	Cinca Medio	65 y más	Hombre	6	2	Inferior a graduado escolar o ESO
2017	08	Cinca Medio	65 y más	Hombre	20	3	Graduado escolar o ESO
