Año	Temporalidad	Ord_Temporalidad	Sector Código	Sector Descripción	Nº Accidentes	Comarca Código	Comarca Nombre
2017	Temporal	2	2	Industria y energía	2	02	Alto Gállego
2017	Indefinido	1	2	Industria y energía	2	03	Sobrarbe
2017	Temporal	2	2	Industria y energía	1	03	Sobrarbe
2017	Indefinido	1	2	Industria y energía	7	04	La Ribagorza
2017	Sin clasificar	3	2	Industria y energía	1	04	La Ribagorza
2017	Temporal	2	2	Industria y energía	2	04	La Ribagorza
2017	Indefinido	1	2	Industria y energía	101	05	Cinco Villas
2017	Temporal	2	2	Industria y energía	93	05	Cinco Villas
2017	Indefinido	1	2	Industria y energía	85	06	Hoya de Huesca / Plana de Uesca
2017	Temporal	2	2	Industria y energía	41	06	Hoya de Huesca / Plana de Uesca
2017	Indefinido	1	2	Industria y energía	29	07	Somontano de Barbastro
2017	Sin clasificar	3	2	Industria y energía	1	07	Somontano de Barbastro
2017	Temporal	2	2	Industria y energía	26	07	Somontano de Barbastro
2017	Indefinido	1	2	Industria y energía	100	08	Cinca Medio
2017	Sin clasificar	3	2	Industria y energía	1	08	Cinca Medio
2017	Temporal	2	2	Industria y energía	67	08	Cinca Medio
2017	Indefinido	1	2	Industria y energía	70	09	La Litera / La Llitera
2017	Temporal	2	2	Industria y energía	32	09	La Litera / La Llitera
2017	Indefinido	1	2	Industria y energía	31	10	Los Monegros
2017	Sin clasificar	3	2	Industria y energía	1	10	Los Monegros
2017	Temporal	2	2	Industria y energía	9	10	Los Monegros
2017	Indefinido	1	2	Industria y energía	53	11	Bajo Cinca / Baix Cinca
2017	Temporal	2	2	Industria y energía	35	11	Bajo Cinca / Baix Cinca
2017	Indefinido	1	2	Industria y energía	24	12	Tarazona y el Moncayo
2017	Temporal	2	2	Industria y energía	14	12	Tarazona y el Moncayo
2017	Indefinido	1	2	Industria y energía	52	13	Campo de Borja
2017	Temporal	2	2	Industria y energía	40	13	Campo de Borja
2017	Indefinido	1	2	Industria y energía	9	14	Aranda
2017	Temporal	2	2	Industria y energía	6	14	Aranda
2017	Indefinido	1	2	Industria y energía	190	15	Ribera Alta del Ebro
2017	Temporal	2	2	Industria y energía	152	15	Ribera Alta del Ebro
2017	Indefinido	1	2	Industria y energía	131	16	Valdejalón
2017	Sin clasificar	3	2	Industria y energía	1	16	Valdejalón
2017	Temporal	2	2	Industria y energía	94	16	Valdejalón
2017	Indefinido	1	2	Industria y energía	1229	17	Central
2017	Sin clasificar	3	2	Industria y energía	6	17	Central
2017	Temporal	2	2	Industria y energía	679	17	Central
2017	Indefinido	1	2	Industria y energía	32	18	Ribera Baja del Ebro
2017	Temporal	2	2	Industria y energía	30	18	Ribera Baja del Ebro
2017	Indefinido	1	2	Industria y energía	5	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Temporal	2	2	Industria y energía	6	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Indefinido	1	2	Industria y energía	42	20	Comunidad de Calatayud
2017	Temporal	2	2	Industria y energía	21	20	Comunidad de Calatayud
2017	Indefinido	1	2	Industria y energía	48	21	Campo de Cariñena
2017	Temporal	2	2	Industria y energía	44	21	Campo de Cariñena
2017	Indefinido	1	2	Industria y energía	2	22	Campo de Belchite
2017	Indefinido	1	2	Industria y energía	16	23	Bajo Martín
2017	Temporal	2	2	Industria y energía	16	23	Bajo Martín
2017	Indefinido	1	2	Industria y energía	4	24	Campo de Daroca
2017	Temporal	2	2	Industria y energía	5	24	Campo de Daroca
2017	Indefinido	1	2	Industria y energía	30	25	Jiloca
2017	Temporal	2	2	Industria y energía	21	25	Jiloca
2017	Indefinido	1	2	Industria y energía	51	26	Cuencas Mineras
2017	Temporal	2	2	Industria y energía	19	26	Cuencas Mineras
2017	Indefinido	1	2	Industria y energía	18	27	Andorra-Sierra de Arcos
2017	Sin clasificar	3	2	Industria y energía	1	27	Andorra-Sierra de Arcos
2017	Temporal	2	2	Industria y energía	7	27	Andorra-Sierra de Arcos
2017	Indefinido	1	2	Industria y energía	47	28	Bajo Aragón
2017	Temporal	2	2	Industria y energía	24	28	Bajo Aragón
2017	Indefinido	1	2	Industria y energía	100	29	Comunidad de Teruel
2017	Temporal	2	2	Industria y energía	84	29	Comunidad de Teruel
2017	Indefinido	1	2	Industria y energía	2	30	Maestrazgo
2017	Temporal	2	2	Industria y energía	1	30	Maestrazgo
2017	Indefinido	1	2	Industria y energía	6	31	Sierra de Albarracín
2017	Temporal	2	2	Industria y energía	3	31	Sierra de Albarracín
2017	Indefinido	1	2	Industria y energía	23	32	Gúdar-Javalambre
2017	Temporal	2	2	Industria y energía	10	32	Gúdar-Javalambre
2017	Indefinido	1	2	Industria y energía	20	33	Matarraña / Matarranya
2017	Temporal	2	2	Industria y energía	11	33	Matarraña / Matarranya
2017	Indefinido	1	2	Industria y energía	13	NC	Municipio del centro de trabajo fuera de Aragón
2017	Temporal	2	2	Industria y energía	18	NC	Municipio del centro de trabajo fuera de Aragón
2017	Indefinido	1	3	Construcción	13	01	La Jacetania
2017	Sin clasificar	3	3	Construcción	1	01	La Jacetania
2017	Temporal	2	3	Construcción	23	01	La Jacetania
2017	Indefinido	1	3	Construcción	10	02	Alto Gállego
2017	Sin clasificar	3	3	Construcción	1	02	Alto Gállego
2017	Temporal	2	3	Construcción	15	02	Alto Gállego
2017	Indefinido	1	3	Construcción	3	03	Sobrarbe
2017	Sin clasificar	3	3	Construcción	1	03	Sobrarbe
2017	Temporal	2	3	Construcción	1	03	Sobrarbe
2017	Indefinido	1	3	Construcción	7	04	La Ribagorza
2017	Temporal	2	3	Construcción	13	04	La Ribagorza
2017	Indefinido	1	3	Construcción	14	05	Cinco Villas
2017	Sin clasificar	3	3	Construcción	2	05	Cinco Villas
2017	Temporal	2	3	Construcción	26	05	Cinco Villas
2017	Indefinido	1	3	Construcción	41	06	Hoya de Huesca / Plana de Uesca
2017	Sin clasificar	3	3	Construcción	3	06	Hoya de Huesca / Plana de Uesca
2017	Temporal	2	3	Construcción	62	06	Hoya de Huesca / Plana de Uesca
2017	Indefinido	1	3	Construcción	7	07	Somontano de Barbastro
2017	Sin clasificar	3	3	Construcción	1	07	Somontano de Barbastro
2017	Temporal	2	3	Construcción	15	07	Somontano de Barbastro
2017	Indefinido	1	3	Construcción	22	08	Cinca Medio
2017	Sin clasificar	3	3	Construcción	1	08	Cinca Medio
2017	Temporal	2	3	Construcción	25	08	Cinca Medio
2017	Indefinido	1	3	Construcción	10	09	La Litera / La Llitera
2017	Sin clasificar	3	3	Construcción	1	09	La Litera / La Llitera
2017	Temporal	2	3	Construcción	20	09	La Litera / La Llitera
2017	Indefinido	1	3	Construcción	12	10	Los Monegros
2017	Sin clasificar	3	3	Construcción	1	10	Los Monegros
2017	Temporal	2	3	Construcción	12	10	Los Monegros
2017	Indefinido	1	3	Construcción	16	11	Bajo Cinca / Baix Cinca
2017	Temporal	2	3	Construcción	13	11	Bajo Cinca / Baix Cinca
2017	Indefinido	1	3	Construcción	1	12	Tarazona y el Moncayo
2017	Temporal	2	3	Construcción	6	12	Tarazona y el Moncayo
2017	Indefinido	1	3	Construcción	4	13	Campo de Borja
2017	Temporal	2	3	Construcción	12	13	Campo de Borja
2017	Indefinido	1	3	Construcción	1	14	Aranda
2017	Temporal	2	3	Construcción	2	14	Aranda
2017	Indefinido	1	3	Construcción	14	15	Ribera Alta del Ebro
2017	Temporal	2	3	Construcción	44	15	Ribera Alta del Ebro
2017	Indefinido	1	3	Construcción	16	16	Valdejalón
2017	Sin clasificar	3	3	Construcción	1	16	Valdejalón
2017	Temporal	2	3	Construcción	18	16	Valdejalón
2017	Indefinido	1	3	Construcción	329	17	Central
2017	Sin clasificar	3	3	Construcción	25	17	Central
2017	Temporal	2	3	Construcción	332	17	Central
2017	Indefinido	1	3	Construcción	3	18	Ribera Baja del Ebro
2017	Sin clasificar	3	3	Construcción	1	18	Ribera Baja del Ebro
2017	Temporal	2	3	Construcción	3	18	Ribera Baja del Ebro
2017	Indefinido	1	3	Construcción	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Sin clasificar	3	3	Construcción	1	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Temporal	2	3	Construcción	3	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Indefinido	1	3	Construcción	8	20	Comunidad de Calatayud
2017	Sin clasificar	3	3	Construcción	1	20	Comunidad de Calatayud
2017	Temporal	2	3	Construcción	15	20	Comunidad de Calatayud
2017	Indefinido	1	3	Construcción	2	21	Campo de Cariñena
2017	Temporal	2	3	Construcción	7	21	Campo de Cariñena
2017	Indefinido	1	3	Construcción	1	22	Campo de Belchite
2017	Temporal	2	3	Construcción	1	22	Campo de Belchite
2017	Indefinido	1	3	Construcción	1	23	Bajo Martín
2017	Sin clasificar	3	3	Construcción	1	23	Bajo Martín
2017	Temporal	2	3	Construcción	1	23	Bajo Martín
2017	Indefinido	1	3	Construcción	2	24	Campo de Daroca
2017	Temporal	2	3	Construcción	2	24	Campo de Daroca
2017	Indefinido	1	3	Construcción	3	25	Jiloca
2017	Temporal	2	3	Construcción	9	25	Jiloca
2017	Indefinido	1	3	Construcción	6	26	Cuencas Mineras
2017	Temporal	2	3	Construcción	4	26	Cuencas Mineras
2017	Indefinido	1	3	Construcción	1	27	Andorra-Sierra de Arcos
2017	Sin clasificar	3	3	Construcción	1	27	Andorra-Sierra de Arcos
2017	Temporal	2	3	Construcción	6	27	Andorra-Sierra de Arcos
2017	Indefinido	1	3	Construcción	11	28	Bajo Aragón
2017	Sin clasificar	3	3	Construcción	3	28	Bajo Aragón
2017	Temporal	2	3	Construcción	25	28	Bajo Aragón
2017	Indefinido	1	3	Construcción	22	29	Comunidad de Teruel
2017	Sin clasificar	3	3	Construcción	5	29	Comunidad de Teruel
2017	Temporal	2	3	Construcción	23	29	Comunidad de Teruel
2017	Indefinido	1	3	Construcción	1	30	Maestrazgo
2017	Temporal	2	3	Construcción	2	30	Maestrazgo
2017	Indefinido	1	3	Construcción	3	31	Sierra de Albarracín
2017	Temporal	2	3	Construcción	1	31	Sierra de Albarracín
2017	Indefinido	1	3	Construcción	14	32	Gúdar-Javalambre
2017	Sin clasificar	3	3	Construcción	2	32	Gúdar-Javalambre
2017	Temporal	2	3	Construcción	3	32	Gúdar-Javalambre
2017	Indefinido	1	3	Construcción	6	33	Matarraña / Matarranya
2017	Temporal	2	3	Construcción	3	33	Matarraña / Matarranya
2017	Indefinido	1	3	Construcción	16	NC	Municipio del centro de trabajo fuera de Aragón
2017	Temporal	2	3	Construcción	23	NC	Municipio del centro de trabajo fuera de Aragón
2017	Indefinido	1	4	Servicios	64	01	La Jacetania
2017	Temporal	2	4	Servicios	61	01	La Jacetania
2017	Indefinido	1	4	Servicios	59	02	Alto Gállego
2017	Temporal	2	4	Servicios	46	02	Alto Gállego
2017	Indefinido	1	4	Servicios	10	03	Sobrarbe
2017	Sin clasificar	3	4	Servicios	4	03	Sobrarbe
2017	Temporal	2	4	Servicios	17	03	Sobrarbe
2017	Indefinido	1	4	Servicios	44	04	La Ribagorza
2017	Sin clasificar	3	4	Servicios	1	04	La Ribagorza
2017	Temporal	2	4	Servicios	40	04	La Ribagorza
2017	Indefinido	1	4	Servicios	52	05	Cinco Villas
2017	Temporal	2	4	Servicios	48	05	Cinco Villas
2017	Indefinido	1	4	Servicios	275	06	Hoya de Huesca / Plana de Uesca
2017	Sin clasificar	3	4	Servicios	7	06	Hoya de Huesca / Plana de Uesca
2017	Temporal	2	4	Servicios	165	06	Hoya de Huesca / Plana de Uesca
2017	Indefinido	1	4	Servicios	66	07	Somontano de Barbastro
2017	Sin clasificar	3	4	Servicios	2	07	Somontano de Barbastro
2017	Temporal	2	4	Servicios	45	07	Somontano de Barbastro
2017	Indefinido	1	4	Servicios	76	08	Cinca Medio
2017	Sin clasificar	3	4	Servicios	5	08	Cinca Medio
2017	Temporal	2	4	Servicios	49	08	Cinca Medio
2017	Indefinido	1	4	Servicios	57	09	La Litera / La Llitera
2017	Sin clasificar	3	4	Servicios	4	09	La Litera / La Llitera
2017	Temporal	2	4	Servicios	27	09	La Litera / La Llitera
2017	Indefinido	1	4	Servicios	28	10	Los Monegros
2017	Sin clasificar	3	4	Servicios	2	10	Los Monegros
2017	Temporal	2	4	Servicios	19	10	Los Monegros
2017	Indefinido	1	4	Servicios	49	11	Bajo Cinca / Baix Cinca
2017	Temporal	2	4	Servicios	67	11	Bajo Cinca / Baix Cinca
2017	Indefinido	1	4	Servicios	30	12	Tarazona y el Moncayo
2017	Temporal	2	4	Servicios	12	12	Tarazona y el Moncayo
2017	Indefinido	1	4	Servicios	31	13	Campo de Borja
2017	Temporal	2	4	Servicios	31	13	Campo de Borja
2017	Indefinido	1	4	Servicios	6	14	Aranda
2017	Temporal	2	4	Servicios	5	14	Aranda
2017	Indefinido	1	4	Servicios	160	15	Ribera Alta del Ebro
2017	Sin clasificar	3	4	Servicios	1	15	Ribera Alta del Ebro
2017	Temporal	2	4	Servicios	141	15	Ribera Alta del Ebro
2017	Indefinido	1	4	Servicios	138	16	Valdejalón
2017	Sin clasificar	3	4	Servicios	1	16	Valdejalón
2017	Temporal	2	4	Servicios	97	16	Valdejalón
2017	Indefinido	1	4	Servicios	3133	17	Central
2017	Sin clasificar	3	4	Servicios	52	17	Central
2017	Temporal	2	4	Servicios	1588	17	Central
2017	Indefinido	1	4	Servicios	16	18	Ribera Baja del Ebro
2017	Temporal	2	4	Servicios	7	18	Ribera Baja del Ebro
2017	Indefinido	1	4	Servicios	23	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Temporal	2	4	Servicios	34	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Indefinido	1	4	Servicios	82	20	Comunidad de Calatayud
2017	Sin clasificar	3	4	Servicios	2	20	Comunidad de Calatayud
2017	Temporal	2	4	Servicios	68	20	Comunidad de Calatayud
2017	Indefinido	1	4	Servicios	11	21	Campo de Cariñena
2017	Sin clasificar	3	4	Servicios	1	21	Campo de Cariñena
2017	Temporal	2	4	Servicios	17	21	Campo de Cariñena
2017	Indefinido	1	4	Servicios	3	22	Campo de Belchite
2017	Temporal	2	4	Servicios	2	22	Campo de Belchite
2017	Indefinido	1	4	Servicios	11	23	Bajo Martín
2017	Temporal	2	4	Servicios	14	23	Bajo Martín
2017	Indefinido	1	4	Servicios	22	24	Campo de Daroca
2017	Temporal	2	4	Servicios	6	24	Campo de Daroca
2017	Indefinido	1	4	Servicios	15	25	Jiloca
2017	Sin clasificar	3	4	Servicios	1	25	Jiloca
2017	Temporal	2	4	Servicios	10	25	Jiloca
2017	Indefinido	1	4	Servicios	4	26	Cuencas Mineras
2017	Sin clasificar	3	4	Servicios	1	26	Cuencas Mineras
2017	Temporal	2	4	Servicios	12	26	Cuencas Mineras
2017	Indefinido	1	4	Servicios	26	27	Andorra-Sierra de Arcos
2017	Temporal	2	4	Servicios	21	27	Andorra-Sierra de Arcos
2017	Indefinido	1	4	Servicios	80	28	Bajo Aragón
2017	Temporal	2	4	Servicios	34	28	Bajo Aragón
2017	Indefinido	1	4	Servicios	147	29	Comunidad de Teruel
2017	Sin clasificar	3	4	Servicios	3	29	Comunidad de Teruel
2017	Temporal	2	4	Servicios	108	29	Comunidad de Teruel
2017	Indefinido	1	4	Servicios	4	30	Maestrazgo
2017	Indefinido	1	4	Servicios	4	31	Sierra de Albarracín
2017	Sin clasificar	3	4	Servicios	1	31	Sierra de Albarracín
2017	Temporal	2	4	Servicios	13	31	Sierra de Albarracín
2017	Indefinido	1	4	Servicios	9	32	Gúdar-Javalambre
2017	Temporal	2	4	Servicios	13	32	Gúdar-Javalambre
2017	Indefinido	1	4	Servicios	8	33	Matarraña / Matarranya
2017	Sin clasificar	3	4	Servicios	1	33	Matarraña / Matarranya
2017	Temporal	2	4	Servicios	13	33	Matarraña / Matarranya
2017	Indefinido	1	4	Servicios	11	NC	Municipio del centro de trabajo fuera de Aragón
2017	Sin clasificar	3	4	Servicios	2	NC	Municipio del centro de trabajo fuera de Aragón
2017	Temporal	2	4	Servicios	19	NC	Municipio del centro de trabajo fuera de Aragón
2016	Indefinido	1	1	Agricultura, ganadería y pesca	4	01	La Jacetania
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	01	La Jacetania
2016	Temporal	2	1	Agricultura, ganadería y pesca	4	01	La Jacetania
2016	Indefinido	1	1	Agricultura, ganadería y pesca	1	02	Alto Gállego
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	02	Alto Gállego
2016	Temporal	2	1	Agricultura, ganadería y pesca	2	02	Alto Gállego
2016	Indefinido	1	1	Agricultura, ganadería y pesca	3	03	Sobrarbe
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	03	Sobrarbe
2016	Indefinido	1	1	Agricultura, ganadería y pesca	13	04	La Ribagorza
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	04	La Ribagorza
2016	Temporal	2	1	Agricultura, ganadería y pesca	7	04	La Ribagorza
2016	Indefinido	1	1	Agricultura, ganadería y pesca	42	05	Cinco Villas
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	05	Cinco Villas
2016	Temporal	2	1	Agricultura, ganadería y pesca	23	05	Cinco Villas
2016	Indefinido	1	1	Agricultura, ganadería y pesca	37	06	Hoya de Huesca / Plana de Uesca
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	06	Hoya de Huesca / Plana de Uesca
2016	Temporal	2	1	Agricultura, ganadería y pesca	16	06	Hoya de Huesca / Plana de Uesca
2016	Indefinido	1	1	Agricultura, ganadería y pesca	12	07	Somontano de Barbastro
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	07	Somontano de Barbastro
2016	Temporal	2	1	Agricultura, ganadería y pesca	12	07	Somontano de Barbastro
2016	Indefinido	1	1	Agricultura, ganadería y pesca	20	08	Cinca Medio
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	08	Cinca Medio
2016	Temporal	2	1	Agricultura, ganadería y pesca	23	08	Cinca Medio
2016	Indefinido	1	1	Agricultura, ganadería y pesca	27	09	La Litera / La Llitera
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	09	La Litera / La Llitera
2016	Temporal	2	1	Agricultura, ganadería y pesca	15	09	La Litera / La Llitera
2016	Indefinido	1	1	Agricultura, ganadería y pesca	48	10	Los Monegros
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	10	Los Monegros
2016	Temporal	2	1	Agricultura, ganadería y pesca	15	10	Los Monegros
2016	Indefinido	1	1	Agricultura, ganadería y pesca	59	11	Bajo Cinca / Baix Cinca
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	11	Bajo Cinca / Baix Cinca
2016	Temporal	2	1	Agricultura, ganadería y pesca	98	11	Bajo Cinca / Baix Cinca
2016	Indefinido	1	1	Agricultura, ganadería y pesca	4	12	Tarazona y el Moncayo
2016	Indefinido	1	1	Agricultura, ganadería y pesca	8	13	Campo de Borja
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	13	Campo de Borja
2016	Temporal	2	1	Agricultura, ganadería y pesca	4	13	Campo de Borja
2016	Indefinido	1	1	Agricultura, ganadería y pesca	1	14	Aranda
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	14	Aranda
2016	Temporal	2	1	Agricultura, ganadería y pesca	2	14	Aranda
2016	Indefinido	1	1	Agricultura, ganadería y pesca	14	15	Ribera Alta del Ebro
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	15	Ribera Alta del Ebro
2016	Temporal	2	1	Agricultura, ganadería y pesca	16	15	Ribera Alta del Ebro
2016	Indefinido	1	1	Agricultura, ganadería y pesca	17	16	Valdejalón
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	9	16	Valdejalón
2016	Temporal	2	1	Agricultura, ganadería y pesca	57	16	Valdejalón
2016	Indefinido	1	1	Agricultura, ganadería y pesca	46	17	Central
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	14	17	Central
2016	Temporal	2	1	Agricultura, ganadería y pesca	23	17	Central
2016	Indefinido	1	1	Agricultura, ganadería y pesca	8	18	Ribera Baja del Ebro
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	18	Ribera Baja del Ebro
2016	Temporal	2	1	Agricultura, ganadería y pesca	10	18	Ribera Baja del Ebro
2016	Indefinido	1	1	Agricultura, ganadería y pesca	18	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	Temporal	2	1	Agricultura, ganadería y pesca	49	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2016	Indefinido	1	1	Agricultura, ganadería y pesca	4	20	Comunidad de Calatayud
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	20	Comunidad de Calatayud
2016	Temporal	2	1	Agricultura, ganadería y pesca	21	20	Comunidad de Calatayud
2016	Indefinido	1	1	Agricultura, ganadería y pesca	9	21	Campo de Cariñena
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	21	Campo de Cariñena
2016	Temporal	2	1	Agricultura, ganadería y pesca	13	21	Campo de Cariñena
2016	Indefinido	1	1	Agricultura, ganadería y pesca	1	22	Campo de Belchite
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	22	Campo de Belchite
2016	Temporal	2	1	Agricultura, ganadería y pesca	2	22	Campo de Belchite
2016	Indefinido	1	1	Agricultura, ganadería y pesca	8	23	Bajo Martín
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	23	Bajo Martín
2016	Temporal	2	1	Agricultura, ganadería y pesca	5	23	Bajo Martín
2016	Indefinido	1	1	Agricultura, ganadería y pesca	15	24	Campo de Daroca
2016	Temporal	2	1	Agricultura, ganadería y pesca	5	24	Campo de Daroca
2016	Indefinido	1	1	Agricultura, ganadería y pesca	3	25	Jiloca
2016	Sin clasificar	3	1	Agricultura, ganadería y pesca	12	25	Jiloca
2016	Temporal	2	1	Agricultura, ganadería y pesca	4	25	Jiloca
2016	Indefinido	1	1	Agricultura, ganadería y pesca	1	26	Cuencas Mineras
