Año	Residencia provincia código	Residencia provincia nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Sexo	Extranjeros
2013	22	Huesca	04	Resto de África	217	Ghana	16 a 64	Mujeres	24
2013	22	Huesca	04	Resto de África	218	Guinea	0 a 15	Hombres	30
2013	22	Huesca	04	Resto de África	218	Guinea	0 a 15	Mujeres	28
2013	22	Huesca	04	Resto de África	218	Guinea	16 a 64	Hombres	175
2013	22	Huesca	04	Resto de África	218	Guinea	16 a 64	Mujeres	47
2013	22	Huesca	04	Resto de África	218	Guinea	65 y más	Hombres	1
2013	22	Huesca	04	Resto de África	219	Guinea Bissau	0 a 15	Hombres	1
2013	22	Huesca	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	23
2013	22	Huesca	04	Resto de África	219	Guinea Bissau	16 a 64	Mujeres	2
2013	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Hombres	1
2013	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Mujeres	2
2013	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	5
2013	22	Huesca	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	10
2013	22	Huesca	04	Resto de África	221	Kenia	0 a 15	Mujeres	1
2013	22	Huesca	04	Resto de África	221	Kenia	16 a 64	Hombres	6
2013	22	Huesca	04	Resto de África	221	Kenia	16 a 64	Mujeres	19
2013	22	Huesca	04	Resto de África	223	Liberia	0 a 15	Mujeres	1
2013	22	Huesca	04	Resto de África	223	Liberia	16 a 64	Hombres	2
2013	22	Huesca	04	Resto de África	223	Liberia	16 a 64	Mujeres	1
2013	22	Huesca	04	Resto de África	227	Mali	0 a 15	Hombres	94
2013	22	Huesca	04	Resto de África	227	Mali	0 a 15	Mujeres	56
2013	22	Huesca	04	Resto de África	227	Mali	16 a 64	Hombres	745
2013	22	Huesca	04	Resto de África	227	Mali	16 a 64	Mujeres	95
2013	22	Huesca	04	Resto de África	233	Níger	0 a 15	Hombres	1
2013	22	Huesca	04	Resto de África	233	Níger	0 a 15	Mujeres	2
2013	22	Huesca	04	Resto de África	233	Níger	16 a 64	Hombres	11
2013	22	Huesca	04	Resto de África	233	Níger	16 a 64	Mujeres	3
2013	22	Huesca	04	Resto de África	234	Nigeria	0 a 15	Hombres	8
2013	22	Huesca	04	Resto de África	234	Nigeria	0 a 15	Mujeres	4
2013	22	Huesca	04	Resto de África	234	Nigeria	16 a 64	Hombres	44
2013	22	Huesca	04	Resto de África	234	Nigeria	16 a 64	Mujeres	27
2013	22	Huesca	04	Resto de África	236	Sudáfrica	65 y más	Hombres	1
2013	22	Huesca	04	Resto de África	239	Senegal	0 a 15	Hombres	33
2013	22	Huesca	04	Resto de África	239	Senegal	0 a 15	Mujeres	19
2013	22	Huesca	04	Resto de África	239	Senegal	16 a 64	Hombres	406
2013	22	Huesca	04	Resto de África	239	Senegal	16 a 64	Mujeres	53
2013	22	Huesca	04	Resto de África	247	Togo	0 a 15	Hombres	2
2013	22	Huesca	04	Resto de África	247	Togo	0 a 15	Mujeres	1
2013	22	Huesca	04	Resto de África	247	Togo	16 a 64	Hombres	3
2013	22	Huesca	04	Resto de África	247	Togo	16 a 64	Mujeres	2
2013	22	Huesca	05	América del Norte	301	Canadá	16 a 64	Hombres	2
2013	22	Huesca	05	América del Norte	301	Canadá	16 a 64	Mujeres	3
2013	22	Huesca	05	América del Norte	302	Estados Unidos de América	0 a 15	Hombres	1
2013	22	Huesca	05	América del Norte	302	Estados Unidos de América	0 a 15	Mujeres	4
2013	22	Huesca	05	América del Norte	302	Estados Unidos de América	16 a 64	Hombres	16
2013	22	Huesca	05	América del Norte	302	Estados Unidos de América	16 a 64	Mujeres	22
2013	22	Huesca	05	América del Norte	302	Estados Unidos de América	65 y más	Hombres	3
2013	22	Huesca	05	América del Norte	302	Estados Unidos de América	65 y más	Mujeres	2
2013	22	Huesca	06	Resto de América	303	México	0 a 15	Hombres	1
2013	22	Huesca	06	Resto de América	303	México	0 a 15	Mujeres	2
2013	22	Huesca	06	Resto de América	303	México	16 a 64	Hombres	25
2013	22	Huesca	06	Resto de América	303	México	16 a 64	Mujeres	29
2013	22	Huesca	06	Resto de América	314	Costa Rica	0 a 15	Hombres	1
2013	22	Huesca	06	Resto de América	314	Costa Rica	16 a 64	Hombres	2
2013	22	Huesca	06	Resto de América	314	Costa Rica	16 a 64	Mujeres	1
2013	22	Huesca	06	Resto de América	315	Cuba	0 a 15	Hombres	8
2013	22	Huesca	06	Resto de América	315	Cuba	0 a 15	Mujeres	7
2013	22	Huesca	06	Resto de América	315	Cuba	16 a 64	Hombres	63
2013	22	Huesca	06	Resto de América	315	Cuba	16 a 64	Mujeres	89
2013	22	Huesca	06	Resto de América	315	Cuba	65 y más	Hombres	1
2013	22	Huesca	06	Resto de América	315	Cuba	65 y más	Mujeres	10
2013	22	Huesca	06	Resto de América	316	Dominica	0 a 15	Hombres	1
2013	22	Huesca	06	Resto de América	316	Dominica	16 a 64	Mujeres	4
2013	22	Huesca	06	Resto de América	317	El Salvador	0 a 15	Mujeres	2
2013	22	Huesca	06	Resto de América	317	El Salvador	16 a 64	Hombres	1
2013	22	Huesca	06	Resto de América	317	El Salvador	16 a 64	Mujeres	10
2013	22	Huesca	06	Resto de América	317	El Salvador	65 y más	Mujeres	1
2013	22	Huesca	06	Resto de América	319	Guatemala	0 a 15	Hombres	2
2013	22	Huesca	06	Resto de América	319	Guatemala	0 a 15	Mujeres	5
2013	22	Huesca	06	Resto de América	319	Guatemala	16 a 64	Hombres	7
2013	22	Huesca	06	Resto de América	319	Guatemala	16 a 64	Mujeres	11
2013	22	Huesca	06	Resto de América	319	Guatemala	65 y más	Hombres	1
2013	22	Huesca	06	Resto de América	320	Haití	16 a 64	Mujeres	1
2013	22	Huesca	06	Resto de América	321	Honduras	0 a 15	Hombres	8
2013	22	Huesca	06	Resto de América	321	Honduras	0 a 15	Mujeres	2
2013	22	Huesca	06	Resto de América	321	Honduras	16 a 64	Hombres	11
2013	22	Huesca	06	Resto de América	321	Honduras	16 a 64	Mujeres	55
2013	22	Huesca	06	Resto de América	321	Honduras	65 y más	Mujeres	1
2013	22	Huesca	06	Resto de América	323	Nicaragua	0 a 15	Hombres	5
2013	22	Huesca	06	Resto de América	323	Nicaragua	0 a 15	Mujeres	7
2013	22	Huesca	06	Resto de América	323	Nicaragua	16 a 64	Hombres	24
2013	22	Huesca	06	Resto de América	323	Nicaragua	16 a 64	Mujeres	169
2013	22	Huesca	06	Resto de América	323	Nicaragua	65 y más	Mujeres	1
2013	22	Huesca	06	Resto de América	324	Panamá	0 a 15	Mujeres	1
2013	22	Huesca	06	Resto de América	324	Panamá	16 a 64	Hombres	1
2013	22	Huesca	06	Resto de América	324	Panamá	16 a 64	Mujeres	6
2013	22	Huesca	06	Resto de América	326	República Dominicana	0 a 15	Hombres	46
2013	22	Huesca	06	Resto de América	326	República Dominicana	0 a 15	Mujeres	54
2013	22	Huesca	06	Resto de América	326	República Dominicana	16 a 64	Hombres	140
2013	22	Huesca	06	Resto de América	326	República Dominicana	16 a 64	Mujeres	242
2013	22	Huesca	06	Resto de América	326	República Dominicana	65 y más	Mujeres	5
2013	22	Huesca	06	Resto de América	340	Argentina	0 a 15	Hombres	24
2013	22	Huesca	06	Resto de América	340	Argentina	0 a 15	Mujeres	19
2013	22	Huesca	06	Resto de América	340	Argentina	16 a 64	Hombres	129
2013	22	Huesca	06	Resto de América	340	Argentina	16 a 64	Mujeres	146
2013	22	Huesca	06	Resto de América	340	Argentina	65 y más	Hombres	7
2013	22	Huesca	06	Resto de América	340	Argentina	65 y más	Mujeres	11
2013	22	Huesca	06	Resto de América	341	Bolivia	0 a 15	Hombres	17
2013	22	Huesca	06	Resto de América	341	Bolivia	0 a 15	Mujeres	20
2013	22	Huesca	06	Resto de América	341	Bolivia	16 a 64	Hombres	109
2013	22	Huesca	06	Resto de América	341	Bolivia	16 a 64	Mujeres	141
2013	22	Huesca	06	Resto de América	341	Bolivia	65 y más	Mujeres	1
2013	22	Huesca	06	Resto de América	342	Brasil	0 a 15	Hombres	17
2013	22	Huesca	06	Resto de América	342	Brasil	0 a 15	Mujeres	20
2013	22	Huesca	06	Resto de América	342	Brasil	16 a 64	Hombres	52
2013	22	Huesca	06	Resto de América	342	Brasil	16 a 64	Mujeres	157
2013	22	Huesca	06	Resto de América	343	Colombia	0 a 15	Hombres	56
2013	22	Huesca	06	Resto de América	343	Colombia	0 a 15	Mujeres	52
2013	22	Huesca	06	Resto de América	343	Colombia	16 a 64	Hombres	274
2013	22	Huesca	06	Resto de América	343	Colombia	16 a 64	Mujeres	370
2013	22	Huesca	06	Resto de América	343	Colombia	65 y más	Hombres	4
2013	22	Huesca	06	Resto de América	343	Colombia	65 y más	Mujeres	12
2013	22	Huesca	06	Resto de América	344	Chile	0 a 15	Hombres	9
2013	22	Huesca	06	Resto de América	344	Chile	0 a 15	Mujeres	9
2013	22	Huesca	06	Resto de América	344	Chile	16 a 64	Hombres	33
2013	22	Huesca	06	Resto de América	344	Chile	16 a 64	Mujeres	41
2013	22	Huesca	06	Resto de América	344	Chile	65 y más	Hombres	2
2013	22	Huesca	06	Resto de América	344	Chile	65 y más	Mujeres	1
2013	22	Huesca	06	Resto de América	345	Ecuador	0 a 15	Hombres	66
2013	22	Huesca	06	Resto de América	345	Ecuador	0 a 15	Mujeres	52
2013	22	Huesca	06	Resto de América	345	Ecuador	16 a 64	Hombres	281
2013	22	Huesca	06	Resto de América	345	Ecuador	16 a 64	Mujeres	252
2013	22	Huesca	06	Resto de América	345	Ecuador	65 y más	Hombres	1
2013	22	Huesca	06	Resto de América	345	Ecuador	65 y más	Mujeres	3
2013	22	Huesca	06	Resto de América	347	Paraguay	0 a 15	Hombres	2
2013	22	Huesca	06	Resto de América	347	Paraguay	0 a 15	Mujeres	2
2013	22	Huesca	06	Resto de América	347	Paraguay	16 a 64	Hombres	12
2013	22	Huesca	06	Resto de América	347	Paraguay	16 a 64	Mujeres	38
2013	22	Huesca	06	Resto de América	348	Perú	0 a 15	Hombres	15
2013	22	Huesca	06	Resto de América	348	Perú	0 a 15	Mujeres	18
2013	22	Huesca	06	Resto de América	348	Perú	16 a 64	Hombres	68
2013	22	Huesca	06	Resto de América	348	Perú	16 a 64	Mujeres	86
2013	22	Huesca	06	Resto de América	348	Perú	65 y más	Hombres	2
2013	22	Huesca	06	Resto de América	348	Perú	65 y más	Mujeres	2
2013	22	Huesca	06	Resto de América	350	Uruguay	0 a 15	Hombres	9
2013	22	Huesca	06	Resto de América	350	Uruguay	0 a 15	Mujeres	8
2013	22	Huesca	06	Resto de América	350	Uruguay	16 a 64	Hombres	51
2013	22	Huesca	06	Resto de América	350	Uruguay	16 a 64	Mujeres	52
2013	22	Huesca	06	Resto de América	350	Uruguay	65 y más	Mujeres	2
2013	22	Huesca	06	Resto de América	351	Venezuela	0 a 15	Hombres	6
2013	22	Huesca	06	Resto de América	351	Venezuela	0 a 15	Mujeres	9
2013	22	Huesca	06	Resto de América	351	Venezuela	16 a 64	Hombres	48
2013	22	Huesca	06	Resto de América	351	Venezuela	16 a 64	Mujeres	72
2013	22	Huesca	06	Resto de América	351	Venezuela	65 y más	Mujeres	5
2013	22	Huesca	07	Asia	404	Bangladesh	16 a 64	Hombres	5
2013	22	Huesca	07	Asia	404	Bangladesh	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	407	China	0 a 15	Hombres	40
2013	22	Huesca	07	Asia	407	China	0 a 15	Mujeres	47
2013	22	Huesca	07	Asia	407	China	16 a 64	Hombres	137
2013	22	Huesca	07	Asia	407	China	16 a 64	Mujeres	115
2013	22	Huesca	07	Asia	407	China	65 y más	Hombres	1
2013	22	Huesca	07	Asia	407	China	65 y más	Mujeres	5
2013	22	Huesca	07	Asia	409	Filipinas	16 a 64	Hombres	2
2013	22	Huesca	07	Asia	409	Filipinas	16 a 64	Mujeres	4
2013	22	Huesca	07	Asia	410	India	16 a 64	Hombres	10
2013	22	Huesca	07	Asia	410	India	16 a 64	Mujeres	6
2013	22	Huesca	07	Asia	413	Irán	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	414	Israel	16 a 64	Hombres	1
2013	22	Huesca	07	Asia	415	Japón	16 a 64	Hombres	1
2013	22	Huesca	07	Asia	415	Japón	16 a 64	Mujeres	4
2013	22	Huesca	07	Asia	415	Japón	65 y más	Hombres	1
2013	22	Huesca	07	Asia	416	Jordania	16 a 64	Hombres	1
2013	22	Huesca	07	Asia	419	Laos	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	420	Líbano	16 a 64	Hombres	2
2013	22	Huesca	07	Asia	421	Malasia	16 a 64	Hombres	1
2013	22	Huesca	07	Asia	423	Mongolia	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	424	Nepal	16 a 64	Hombres	1
2013	22	Huesca	07	Asia	424	Nepal	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	426	Pakistán	0 a 15	Hombres	11
2013	22	Huesca	07	Asia	426	Pakistán	0 a 15	Mujeres	11
2013	22	Huesca	07	Asia	426	Pakistán	16 a 64	Hombres	68
2013	22	Huesca	07	Asia	426	Pakistán	16 a 64	Mujeres	18
2013	22	Huesca	07	Asia	430	República de Corea	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	433	Siria	16 a 64	Hombres	1
2013	22	Huesca	07	Asia	433	Siria	16 a 64	Mujeres	2
2013	22	Huesca	07	Asia	433	Siria	65 y más	Hombres	1
2013	22	Huesca	07	Asia	435	Tailandia	16 a 64	Mujeres	8
2013	22	Huesca	07	Asia	437	Vietnam	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	447	Uzbekistán	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	448	Bhután	16 a 64	Hombres	1
2013	22	Huesca	07	Asia	448	Bhután	16 a 64	Mujeres	1
2013	22	Huesca	07	Asia	448	Bhután	65 y más	Hombres	1
2013	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	0 a 15	Mujeres	2
2013	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	Hombres	5
2013	22	Huesca	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	Mujeres	3
2013	22	Huesca	08	Oceanía	501	Australia	16 a 64	Hombres	1
2013	22	Huesca	08	Oceanía	501	Australia	16 a 64	Mujeres	1
2013	22	Huesca	08	Oceanía	501	Australia	65 y más	Hombres	1
2013	22	Huesca	08	Oceanía	501	Australia	65 y más	Mujeres	1
2013	22	Huesca	08	Oceanía	511	Micronesia	0 a 15	Mujeres	1
2013	22	Huesca	08	Oceanía	511	Micronesia	16 a 64	Mujeres	3
2013	22	Huesca	08	Oceanía	512	Tuvalu	65 y más	Hombres	1
2013	22	Huesca	08	Oceanía	516	Palaos	0 a 15	Hombres	5
2013	22	Huesca	08	Oceanía	516	Palaos	0 a 15	Mujeres	1
2013	22	Huesca	08	Oceanía	516	Palaos	16 a 64	Hombres	2
2013	22	Huesca	08	Oceanía	516	Palaos	16 a 64	Mujeres	3
2013	44	Teruel	01	UE-27	102	Austria	16 a 64	Hombres	2
2013	44	Teruel	01	UE-27	102	Austria	16 a 64	Mujeres	1
2013	44	Teruel	01	UE-27	102	Austria	65 y más	Hombres	1
2013	44	Teruel	01	UE-27	103	Bélgica	16 a 64	Hombres	3
2013	44	Teruel	01	UE-27	103	Bélgica	16 a 64	Mujeres	4
2013	44	Teruel	01	UE-27	104	Bulgaria	0 a 15	Hombres	18
2013	44	Teruel	01	UE-27	104	Bulgaria	0 a 15	Mujeres	31
2013	44	Teruel	01	UE-27	104	Bulgaria	16 a 64	Hombres	140
2013	44	Teruel	01	UE-27	104	Bulgaria	16 a 64	Mujeres	115
2013	44	Teruel	01	UE-27	104	Bulgaria	65 y más	Mujeres	1
2013	44	Teruel	01	UE-27	107	Dinamarca	16 a 64	Hombres	1
2013	44	Teruel	01	UE-27	109	Finlandia	16 a 64	Mujeres	1
2013	44	Teruel	01	UE-27	110	Francia	0 a 15	Hombres	3
2013	44	Teruel	01	UE-27	110	Francia	0 a 15	Mujeres	1
2013	44	Teruel	01	UE-27	110	Francia	16 a 64	Hombres	30
2013	44	Teruel	01	UE-27	110	Francia	16 a 64	Mujeres	43
2013	44	Teruel	01	UE-27	110	Francia	65 y más	Hombres	13
2013	44	Teruel	01	UE-27	110	Francia	65 y más	Mujeres	12
2013	44	Teruel	01	UE-27	111	Grecia	16 a 64	Hombres	1
2013	44	Teruel	01	UE-27	111	Grecia	16 a 64	Mujeres	1
2013	44	Teruel	01	UE-27	112	Hungría	0 a 15	Mujeres	2
2013	44	Teruel	01	UE-27	112	Hungría	16 a 64	Hombres	7
2013	44	Teruel	01	UE-27	112	Hungría	16 a 64	Mujeres	8
2013	44	Teruel	01	UE-27	113	Irlanda	16 a 64	Hombres	6
2013	44	Teruel	01	UE-27	113	Irlanda	16 a 64	Mujeres	4
2013	44	Teruel	01	UE-27	113	Irlanda	65 y más	Hombres	1
2013	44	Teruel	01	UE-27	115	Italia	0 a 15	Hombres	7
2013	44	Teruel	01	UE-27	115	Italia	0 a 15	Mujeres	13
2013	44	Teruel	01	UE-27	115	Italia	16 a 64	Hombres	61
2013	44	Teruel	01	UE-27	115	Italia	16 a 64	Mujeres	31
2013	44	Teruel	01	UE-27	115	Italia	65 y más	Hombres	11
2013	44	Teruel	01	UE-27	115	Italia	65 y más	Mujeres	6
2013	44	Teruel	01	UE-27	121	Países Bajos	0 a 15	Hombres	4
2013	44	Teruel	01	UE-27	121	Países Bajos	0 a 15	Mujeres	5
2013	44	Teruel	01	UE-27	121	Países Bajos	16 a 64	Hombres	14
2013	44	Teruel	01	UE-27	121	Países Bajos	16 a 64	Mujeres	15
2013	44	Teruel	01	UE-27	121	Países Bajos	65 y más	Hombres	1
2013	44	Teruel	01	UE-27	122	Polonia	0 a 15	Hombres	60
2013	44	Teruel	01	UE-27	122	Polonia	0 a 15	Mujeres	59
2013	44	Teruel	01	UE-27	122	Polonia	16 a 64	Hombres	361
2013	44	Teruel	01	UE-27	122	Polonia	16 a 64	Mujeres	258
2013	44	Teruel	01	UE-27	122	Polonia	65 y más	Hombres	1
2013	44	Teruel	01	UE-27	122	Polonia	65 y más	Mujeres	2
2013	44	Teruel	01	UE-27	123	Portugal	0 a 15	Hombres	21
2013	44	Teruel	01	UE-27	123	Portugal	0 a 15	Mujeres	24
2013	44	Teruel	01	UE-27	123	Portugal	16 a 64	Hombres	178
2013	44	Teruel	01	UE-27	123	Portugal	16 a 64	Mujeres	72
2013	44	Teruel	01	UE-27	123	Portugal	65 y más	Hombres	3
2013	44	Teruel	01	UE-27	123	Portugal	65 y más	Mujeres	2
2013	44	Teruel	01	UE-27	125	Reino Unido	0 a 15	Hombres	11
2013	44	Teruel	01	UE-27	125	Reino Unido	0 a 15	Mujeres	10
2013	44	Teruel	01	UE-27	125	Reino Unido	16 a 64	Hombres	45
2013	44	Teruel	01	UE-27	125	Reino Unido	16 a 64	Mujeres	47
2013	44	Teruel	01	UE-27	125	Reino Unido	65 y más	Hombres	10
2013	44	Teruel	01	UE-27	125	Reino Unido	65 y más	Mujeres	4
2013	44	Teruel	01	UE-27	126	Alemania	0 a 15	Hombres	2
2013	44	Teruel	01	UE-27	126	Alemania	0 a 15	Mujeres	5
2013	44	Teruel	01	UE-27	126	Alemania	16 a 64	Hombres	34
2013	44	Teruel	01	UE-27	126	Alemania	16 a 64	Mujeres	31
2013	44	Teruel	01	UE-27	126	Alemania	65 y más	Hombres	13
2013	44	Teruel	01	UE-27	126	Alemania	65 y más	Mujeres	6
2013	44	Teruel	01	UE-27	128	Rumanía	0 a 15	Hombres	617
2013	44	Teruel	01	UE-27	128	Rumanía	0 a 15	Mujeres	600
2013	44	Teruel	01	UE-27	128	Rumanía	16 a 64	Hombres	2860
2013	44	Teruel	01	UE-27	128	Rumanía	16 a 64	Mujeres	2601
2013	44	Teruel	01	UE-27	128	Rumanía	65 y más	Hombres	13
2013	44	Teruel	01	UE-27	128	Rumanía	65 y más	Mujeres	57
2013	44	Teruel	01	UE-27	131	Suecia	0 a 15	Mujeres	1
2013	44	Teruel	01	UE-27	131	Suecia	16 a 64	Hombres	2
2013	44	Teruel	01	UE-27	131	Suecia	16 a 64	Mujeres	2
2013	44	Teruel	01	UE-27	131	Suecia	65 y más	Hombres	1
2013	44	Teruel	01	UE-27	136	Letonia	0 a 15	Hombres	1
2013	44	Teruel	01	UE-27	136	Letonia	16 a 64	Hombres	2
2013	44	Teruel	01	UE-27	136	Letonia	16 a 64	Mujeres	6
2013	44	Teruel	01	UE-27	142	Lituania	0 a 15	Hombres	4
2013	44	Teruel	01	UE-27	142	Lituania	0 a 15	Mujeres	3
2013	44	Teruel	01	UE-27	142	Lituania	16 a 64	Hombres	3
2013	44	Teruel	01	UE-27	142	Lituania	16 a 64	Mujeres	10
2013	44	Teruel	01	UE-27	143	República Checa	0 a 15	Hombres	2
2013	44	Teruel	01	UE-27	143	República Checa	0 a 15	Mujeres	1
2013	44	Teruel	01	UE-27	143	República Checa	16 a 64	Hombres	24
2013	44	Teruel	01	UE-27	143	República Checa	16 a 64	Mujeres	17
2013	44	Teruel	01	UE-27	144	Eslovaquia	16 a 64	Hombres	1
2013	44	Teruel	01	UE-27	144	Eslovaquia	16 a 64	Mujeres	2
2013	44	Teruel	02	Resto de Europa	101	Albania	0 a 15	Hombres	1
2013	44	Teruel	02	Resto de Europa	101	Albania	0 a 15	Mujeres	1
2013	44	Teruel	02	Resto de Europa	101	Albania	16 a 64	Hombres	2
2013	44	Teruel	02	Resto de Europa	101	Albania	16 a 64	Mujeres	4
2013	44	Teruel	02	Resto de Europa	114	Islandia	16 a 64	Hombres	1
2013	44	Teruel	02	Resto de Europa	120	Noruega	16 a 64	Mujeres	1
2013	44	Teruel	02	Resto de Europa	132	Suiza	16 a 64	Hombres	2
2013	44	Teruel	02	Resto de Europa	132	Suiza	16 a 64	Mujeres	3
2013	44	Teruel	02	Resto de Europa	132	Suiza	65 y más	Mujeres	2
2013	44	Teruel	02	Resto de Europa	135	Ucrania	0 a 15	Hombres	16
2013	44	Teruel	02	Resto de Europa	135	Ucrania	0 a 15	Mujeres	12
2013	44	Teruel	02	Resto de Europa	135	Ucrania	16 a 64	Hombres	84
2013	44	Teruel	02	Resto de Europa	135	Ucrania	16 a 64	Mujeres	87
2013	44	Teruel	02	Resto de Europa	135	Ucrania	65 y más	Hombres	1
2013	44	Teruel	02	Resto de Europa	137	Moldova	0 a 15	Hombres	2
2013	44	Teruel	02	Resto de Europa	137	Moldova	0 a 15	Mujeres	1
2013	44	Teruel	02	Resto de Europa	137	Moldova	16 a 64	Hombres	16
2013	44	Teruel	02	Resto de Europa	137	Moldova	16 a 64	Mujeres	18
2013	44	Teruel	02	Resto de Europa	138	Bielorrusia	16 a 64	Hombres	2
2013	44	Teruel	02	Resto de Europa	138	Bielorrusia	16 a 64	Mujeres	2
2013	44	Teruel	02	Resto de Europa	138	Bielorrusia	65 y más	Mujeres	1
2013	44	Teruel	02	Resto de Europa	139	Georgia	16 a 64	Hombres	2
2013	44	Teruel	02	Resto de Europa	139	Georgia	16 a 64	Mujeres	1
2013	44	Teruel	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Hombres	1
2013	44	Teruel	02	Resto de Europa	146	Croacia	16 a 64	Hombres	1
2013	44	Teruel	02	Resto de Europa	146	Croacia	65 y más	Mujeres	1
2013	44	Teruel	02	Resto de Europa	148	Armenia	0 a 15	Hombres	1
2013	44	Teruel	02	Resto de Europa	148	Armenia	0 a 15	Mujeres	2
2013	44	Teruel	02	Resto de Europa	148	Armenia	16 a 64	Hombres	2
2013	44	Teruel	02	Resto de Europa	148	Armenia	16 a 64	Mujeres	2
2013	44	Teruel	02	Resto de Europa	154	Rusia	0 a 15	Hombres	1
2013	44	Teruel	02	Resto de Europa	154	Rusia	0 a 15	Mujeres	5
2013	44	Teruel	02	Resto de Europa	154	Rusia	16 a 64	Hombres	6
2013	44	Teruel	02	Resto de Europa	154	Rusia	16 a 64	Mujeres	14
2013	44	Teruel	02	Resto de Europa	157	Serbia	16 a 64	Hombres	1
2013	44	Teruel	02	Resto de Europa	157	Serbia	65 y más	Hombres	1
2013	44	Teruel	02	Resto de Europa	157	Serbia	65 y más	Mujeres	1
2013	44	Teruel	02	Resto de Europa	436	Turquía	16 a 64	Hombres	2
2013	44	Teruel	02	Resto de Europa	436	Turquía	16 a 64	Mujeres	6
2013	44	Teruel	03	Magreb	203	Argelia	0 a 15	Hombres	28
2013	44	Teruel	03	Magreb	203	Argelia	0 a 15	Mujeres	31
2013	44	Teruel	03	Magreb	203	Argelia	16 a 64	Hombres	102
2013	44	Teruel	03	Magreb	203	Argelia	16 a 64	Mujeres	47
2013	44	Teruel	03	Magreb	203	Argelia	65 y más	Hombres	1
2013	44	Teruel	03	Magreb	203	Argelia	65 y más	Mujeres	1
2013	44	Teruel	03	Magreb	228	Marruecos	0 a 15	Hombres	704
2013	44	Teruel	03	Magreb	228	Marruecos	0 a 15	Mujeres	634
2013	44	Teruel	03	Magreb	228	Marruecos	16 a 64	Hombres	2119
2013	44	Teruel	03	Magreb	228	Marruecos	16 a 64	Mujeres	1064
2013	44	Teruel	03	Magreb	228	Marruecos	65 y más	Hombres	10
2013	44	Teruel	03	Magreb	228	Marruecos	65 y más	Mujeres	7
2013	44	Teruel	03	Magreb	230	Mauritania	16 a 64	Hombres	2
2013	44	Teruel	03	Magreb	248	Túnez	16 a 64	Mujeres	1
2013	44	Teruel	04	Resto de África	207	Cabo Verde	0 a 15	Hombres	2
2013	44	Teruel	04	Resto de África	207	Cabo Verde	0 a 15	Mujeres	4
2013	44	Teruel	04	Resto de África	207	Cabo Verde	16 a 64	Hombres	15
2013	44	Teruel	04	Resto de África	207	Cabo Verde	16 a 64	Mujeres	12
2013	44	Teruel	04	Resto de África	207	Cabo Verde	65 y más	Hombres	1
2013	44	Teruel	04	Resto de África	207	Cabo Verde	65 y más	Mujeres	2
2013	44	Teruel	04	Resto de África	208	Camerún	16 a 64	Hombres	1
2013	44	Teruel	04	Resto de África	208	Camerún	16 a 64	Mujeres	3
2013	44	Teruel	04	Resto de África	213	Egipto	0 a 15	Hombres	1
2013	44	Teruel	04	Resto de África	213	Egipto	16 a 64	Hombres	3
2013	44	Teruel	04	Resto de África	214	Etiopía	0 a 15	Hombres	1
2013	44	Teruel	04	Resto de África	216	Gambia	0 a 15	Hombres	6
2013	44	Teruel	04	Resto de África	216	Gambia	0 a 15	Mujeres	7
2013	44	Teruel	04	Resto de África	216	Gambia	16 a 64	Hombres	36
2013	44	Teruel	04	Resto de África	216	Gambia	16 a 64	Mujeres	16
2013	44	Teruel	04	Resto de África	216	Gambia	65 y más	Hombres	1
2013	44	Teruel	04	Resto de África	217	Ghana	0 a 15	Mujeres	3
2013	44	Teruel	04	Resto de África	217	Ghana	16 a 64	Hombres	10
2013	44	Teruel	04	Resto de África	217	Ghana	16 a 64	Mujeres	2
2013	44	Teruel	04	Resto de África	218	Guinea	16 a 64	Hombres	1
2013	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	1
2013	44	Teruel	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	1
2013	44	Teruel	04	Resto de África	221	Kenia	16 a 64	Mujeres	3
2013	44	Teruel	04	Resto de África	227	Mali	0 a 15	Hombres	1
2013	44	Teruel	04	Resto de África	227	Mali	16 a 64	Hombres	14
2013	44	Teruel	04	Resto de África	227	Mali	16 a 64	Mujeres	2
2013	44	Teruel	04	Resto de África	234	Nigeria	16 a 64	Hombres	1
