Año	Residencia comarca código	Residencia comarca nombre	Edad (grandes grupos)	Sexo	Relación lugar de residencia y nacimiento	Personas
2012	16	Valdejalón	0 a 15	Hombres	3 - Misma CA y distinta provincia	9
2012	16	Valdejalón	0 a 15	Hombres	4 - Distinta CA	105
2012	16	Valdejalón	0 a 15	Hombres	5 - Nacidos en el extranjero	308
2012	16	Valdejalón	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1346
2012	16	Valdejalón	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	493
2012	16	Valdejalón	0 a 15	Mujeres	3 - Misma CA y distinta provincia	12
2012	16	Valdejalón	0 a 15	Mujeres	4 - Distinta CA	74
2012	16	Valdejalón	0 a 15	Mujeres	5 - Nacidos en el extranjero	259
2012	16	Valdejalón	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2065
2012	16	Valdejalón	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	4391
2012	16	Valdejalón	16 a 64	Hombres	3 - Misma CA y distinta provincia	115
2012	16	Valdejalón	16 a 64	Hombres	4 - Distinta CA	936
2012	16	Valdejalón	16 a 64	Hombres	5 - Nacidos en el extranjero	3024
2012	16	Valdejalón	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1568
2012	16	Valdejalón	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	4032
2012	16	Valdejalón	16 a 64	Mujeres	3 - Misma CA y distinta provincia	135
2012	16	Valdejalón	16 a 64	Mujeres	4 - Distinta CA	847
2012	16	Valdejalón	16 a 64	Mujeres	5 - Nacidos en el extranjero	2413
2012	16	Valdejalón	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1804
2012	16	Valdejalón	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	463
2012	16	Valdejalón	65 y más	Hombres	3 - Misma CA y distinta provincia	53
2012	16	Valdejalón	65 y más	Hombres	4 - Distinta CA	210
2012	16	Valdejalón	65 y más	Hombres	5 - Nacidos en el extranjero	38
2012	16	Valdejalón	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1925
2012	16	Valdejalón	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	673
2012	16	Valdejalón	65 y más	Mujeres	3 - Misma CA y distinta provincia	55
2012	16	Valdejalón	65 y más	Mujeres	4 - Distinta CA	272
2012	16	Valdejalón	65 y más	Mujeres	5 - Nacidos en el extranjero	44
2012	17	Central	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	48464
2012	17	Central	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	3971
2012	17	Central	0 a 15	Hombres	3 - Misma CA y distinta provincia	321
2012	17	Central	0 a 15	Hombres	4 - Distinta CA	2003
2012	17	Central	0 a 15	Hombres	5 - Nacidos en el extranjero	5011
2012	17	Central	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	45548
2012	17	Central	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	3741
2012	17	Central	0 a 15	Mujeres	3 - Misma CA y distinta provincia	292
2012	17	Central	0 a 15	Mujeres	4 - Distinta CA	1903
2012	17	Central	0 a 15	Mujeres	5 - Nacidos en el extranjero	5030
2012	17	Central	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	124143
2012	17	Central	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	29970
2012	17	Central	16 a 64	Hombres	3 - Misma CA y distinta provincia	11769
2012	17	Central	16 a 64	Hombres	4 - Distinta CA	36826
2012	17	Central	16 a 64	Hombres	5 - Nacidos en el extranjero	48835
2012	17	Central	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	121946
2012	17	Central	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	31566
2012	17	Central	16 a 64	Mujeres	3 - Misma CA y distinta provincia	13729
2012	17	Central	16 a 64	Mujeres	4 - Distinta CA	38171
2012	17	Central	16 a 64	Mujeres	5 - Nacidos en el extranjero	45673
2012	17	Central	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	16502
2012	17	Central	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	15020
2012	17	Central	65 y más	Hombres	3 - Misma CA y distinta provincia	7892
2012	17	Central	65 y más	Hombres	4 - Distinta CA	15527
2012	17	Central	65 y más	Hombres	5 - Nacidos en el extranjero	1184
2012	17	Central	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	21948
2012	17	Central	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	22746
2012	17	Central	65 y más	Mujeres	3 - Misma CA y distinta provincia	11335
2012	17	Central	65 y más	Mujeres	4 - Distinta CA	22134
2012	17	Central	65 y más	Mujeres	5 - Nacidos en el extranjero	1680
2012	18	Ribera Baja del Ebro	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	360
2012	18	Ribera Baja del Ebro	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	205
2012	18	Ribera Baja del Ebro	0 a 15	Hombres	3 - Misma CA y distinta provincia	4
2012	18	Ribera Baja del Ebro	0 a 15	Hombres	4 - Distinta CA	28
2012	18	Ribera Baja del Ebro	0 a 15	Hombres	5 - Nacidos en el extranjero	55
2012	18	Ribera Baja del Ebro	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	328
2012	18	Ribera Baja del Ebro	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	179
2012	18	Ribera Baja del Ebro	0 a 15	Mujeres	3 - Misma CA y distinta provincia	10
2012	18	Ribera Baja del Ebro	0 a 15	Mujeres	4 - Distinta CA	19
2012	18	Ribera Baja del Ebro	0 a 15	Mujeres	5 - Nacidos en el extranjero	38
2012	18	Ribera Baja del Ebro	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	864
2012	18	Ribera Baja del Ebro	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1419
2012	18	Ribera Baja del Ebro	16 a 64	Hombres	3 - Misma CA y distinta provincia	70
2012	18	Ribera Baja del Ebro	16 a 64	Hombres	4 - Distinta CA	307
2012	18	Ribera Baja del Ebro	16 a 64	Hombres	5 - Nacidos en el extranjero	390
2012	18	Ribera Baja del Ebro	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	775
2012	18	Ribera Baja del Ebro	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1329
2012	18	Ribera Baja del Ebro	16 a 64	Mujeres	3 - Misma CA y distinta provincia	72
2012	18	Ribera Baja del Ebro	16 a 64	Mujeres	4 - Distinta CA	246
2012	18	Ribera Baja del Ebro	16 a 64	Mujeres	5 - Nacidos en el extranjero	311
2012	18	Ribera Baja del Ebro	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	754
2012	18	Ribera Baja del Ebro	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	167
2012	18	Ribera Baja del Ebro	65 y más	Hombres	3 - Misma CA y distinta provincia	42
2012	18	Ribera Baja del Ebro	65 y más	Hombres	4 - Distinta CA	107
2012	18	Ribera Baja del Ebro	65 y más	Hombres	5 - Nacidos en el extranjero	11
2012	18	Ribera Baja del Ebro	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	815
2012	18	Ribera Baja del Ebro	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	205
2012	18	Ribera Baja del Ebro	65 y más	Mujeres	3 - Misma CA y distinta provincia	80
2012	18	Ribera Baja del Ebro	65 y más	Mujeres	4 - Distinta CA	148
2012	18	Ribera Baja del Ebro	65 y más	Mujeres	5 - Nacidos en el extranjero	11
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	764
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	69
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	3 - Misma CA y distinta provincia	21
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	4 - Distinta CA	66
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	5 - Nacidos en el extranjero	202
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	728
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	39
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	3 - Misma CA y distinta provincia	22
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	4 - Distinta CA	60
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	5 - Nacidos en el extranjero	180
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	1587
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1375
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	3 - Misma CA y distinta provincia	139
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	4 - Distinta CA	614
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	5 - Nacidos en el extranjero	1568
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1391
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1245
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Mujeres	3 - Misma CA y distinta provincia	141
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Mujeres	4 - Distinta CA	621
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Mujeres	5 - Nacidos en el extranjero	936
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1094
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	87
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	3 - Misma CA y distinta provincia	78
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	4 - Distinta CA	187
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombres	5 - Nacidos en el extranjero	35
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1280
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	113
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujeres	3 - Misma CA y distinta provincia	96
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujeres	4 - Distinta CA	267
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujeres	5 - Nacidos en el extranjero	34
2012	20	Comunidad de Calatayud	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	1657
2012	20	Comunidad de Calatayud	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	348
2012	20	Comunidad de Calatayud	0 a 15	Hombres	3 - Misma CA y distinta provincia	16
2012	20	Comunidad de Calatayud	0 a 15	Hombres	4 - Distinta CA	147
2012	20	Comunidad de Calatayud	0 a 15	Hombres	5 - Nacidos en el extranjero	377
2012	20	Comunidad de Calatayud	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1455
2012	20	Comunidad de Calatayud	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	325
2012	20	Comunidad de Calatayud	0 a 15	Mujeres	3 - Misma CA y distinta provincia	21
2012	20	Comunidad de Calatayud	0 a 15	Mujeres	4 - Distinta CA	136
2012	20	Comunidad de Calatayud	0 a 15	Mujeres	5 - Nacidos en el extranjero	319
2012	20	Comunidad de Calatayud	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	4972
2012	20	Comunidad de Calatayud	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	3556
2012	20	Comunidad de Calatayud	16 a 64	Hombres	3 - Misma CA y distinta provincia	127
2012	20	Comunidad de Calatayud	16 a 64	Hombres	4 - Distinta CA	1734
2012	20	Comunidad de Calatayud	16 a 64	Hombres	5 - Nacidos en el extranjero	3200
2012	20	Comunidad de Calatayud	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	4150
2012	20	Comunidad de Calatayud	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	3318
2012	20	Comunidad de Calatayud	16 a 64	Mujeres	3 - Misma CA y distinta provincia	156
2012	20	Comunidad de Calatayud	16 a 64	Mujeres	4 - Distinta CA	1433
2012	20	Comunidad de Calatayud	16 a 64	Mujeres	5 - Nacidos en el extranjero	2625
2012	20	Comunidad de Calatayud	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	3341
2012	20	Comunidad de Calatayud	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	932
2012	20	Comunidad de Calatayud	65 y más	Hombres	3 - Misma CA y distinta provincia	52
2012	20	Comunidad de Calatayud	65 y más	Hombres	4 - Distinta CA	456
2012	20	Comunidad de Calatayud	65 y más	Hombres	5 - Nacidos en el extranjero	55
2012	20	Comunidad de Calatayud	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	3682
2012	20	Comunidad de Calatayud	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1447
2012	20	Comunidad de Calatayud	65 y más	Mujeres	3 - Misma CA y distinta provincia	71
2012	20	Comunidad de Calatayud	65 y más	Mujeres	4 - Distinta CA	709
2012	20	Comunidad de Calatayud	65 y más	Mujeres	5 - Nacidos en el extranjero	82
2012	21	Campo de Cariñena	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	366
2012	21	Campo de Cariñena	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	147
2012	21	Campo de Cariñena	0 a 15	Hombres	3 - Misma CA y distinta provincia	1
2012	21	Campo de Cariñena	0 a 15	Hombres	4 - Distinta CA	20
2012	21	Campo de Cariñena	0 a 15	Hombres	5 - Nacidos en el extranjero	114
2012	21	Campo de Cariñena	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	359
2012	21	Campo de Cariñena	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	159
2012	21	Campo de Cariñena	0 a 15	Mujeres	3 - Misma CA y distinta provincia	3
2012	21	Campo de Cariñena	0 a 15	Mujeres	4 - Distinta CA	21
2012	21	Campo de Cariñena	0 a 15	Mujeres	5 - Nacidos en el extranjero	97
2012	21	Campo de Cariñena	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	1019
2012	21	Campo de Cariñena	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1526
2012	21	Campo de Cariñena	16 a 64	Hombres	3 - Misma CA y distinta provincia	51
2012	21	Campo de Cariñena	16 a 64	Hombres	4 - Distinta CA	200
2012	21	Campo de Cariñena	16 a 64	Hombres	5 - Nacidos en el extranjero	1250
2012	21	Campo de Cariñena	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	785
2012	21	Campo de Cariñena	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1295
2012	21	Campo de Cariñena	16 a 64	Mujeres	3 - Misma CA y distinta provincia	51
2012	21	Campo de Cariñena	16 a 64	Mujeres	4 - Distinta CA	164
2012	21	Campo de Cariñena	16 a 64	Mujeres	5 - Nacidos en el extranjero	804
2012	21	Campo de Cariñena	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	842
2012	21	Campo de Cariñena	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	232
2012	21	Campo de Cariñena	65 y más	Hombres	3 - Misma CA y distinta provincia	36
2012	21	Campo de Cariñena	65 y más	Hombres	4 - Distinta CA	63
2012	21	Campo de Cariñena	65 y más	Hombres	5 - Nacidos en el extranjero	20
2012	21	Campo de Cariñena	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1003
2012	21	Campo de Cariñena	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	287
2012	21	Campo de Cariñena	65 y más	Mujeres	3 - Misma CA y distinta provincia	42
2012	21	Campo de Cariñena	65 y más	Mujeres	4 - Distinta CA	87
2012	21	Campo de Cariñena	65 y más	Mujeres	5 - Nacidos en el extranjero	15
2012	22	Campo de Belchite	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	117
2012	22	Campo de Belchite	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	97
2012	22	Campo de Belchite	0 a 15	Hombres	3 - Misma CA y distinta provincia	1
2012	22	Campo de Belchite	0 a 15	Hombres	4 - Distinta CA	16
2012	22	Campo de Belchite	0 a 15	Hombres	5 - Nacidos en el extranjero	28
2012	22	Campo de Belchite	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	112
2012	22	Campo de Belchite	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	76
2012	22	Campo de Belchite	0 a 15	Mujeres	3 - Misma CA y distinta provincia	2
2012	22	Campo de Belchite	0 a 15	Mujeres	4 - Distinta CA	13
2012	22	Campo de Belchite	0 a 15	Mujeres	5 - Nacidos en el extranjero	17
2012	22	Campo de Belchite	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	582
2012	22	Campo de Belchite	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	818
2012	22	Campo de Belchite	16 a 64	Hombres	3 - Misma CA y distinta provincia	35
2012	22	Campo de Belchite	16 a 64	Hombres	4 - Distinta CA	105
2012	22	Campo de Belchite	16 a 64	Hombres	5 - Nacidos en el extranjero	158
2012	22	Campo de Belchite	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	380
2012	22	Campo de Belchite	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	610
2012	22	Campo de Belchite	16 a 64	Mujeres	3 - Misma CA y distinta provincia	39
2012	22	Campo de Belchite	16 a 64	Mujeres	4 - Distinta CA	82
2012	22	Campo de Belchite	16 a 64	Mujeres	5 - Nacidos en el extranjero	135
2012	22	Campo de Belchite	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	655
2012	22	Campo de Belchite	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	115
2012	22	Campo de Belchite	65 y más	Hombres	3 - Misma CA y distinta provincia	21
2012	22	Campo de Belchite	65 y más	Hombres	4 - Distinta CA	31
2012	22	Campo de Belchite	65 y más	Hombres	5 - Nacidos en el extranjero	5
2012	22	Campo de Belchite	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	702
2012	22	Campo de Belchite	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	154
2012	22	Campo de Belchite	65 y más	Mujeres	3 - Misma CA y distinta provincia	31
2012	22	Campo de Belchite	65 y más	Mujeres	4 - Distinta CA	46
2012	22	Campo de Belchite	65 y más	Mujeres	5 - Nacidos en el extranjero	5
2012	23	Bajo Martín	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	245
2012	23	Bajo Martín	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	51
2012	23	Bajo Martín	0 a 15	Hombres	3 - Misma CA y distinta provincia	50
2012	23	Bajo Martín	0 a 15	Hombres	4 - Distinta CA	31
2012	23	Bajo Martín	0 a 15	Hombres	5 - Nacidos en el extranjero	32
2012	23	Bajo Martín	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	241
2012	23	Bajo Martín	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	46
2012	23	Bajo Martín	0 a 15	Mujeres	3 - Misma CA y distinta provincia	34
2012	23	Bajo Martín	0 a 15	Mujeres	4 - Distinta CA	23
2012	23	Bajo Martín	0 a 15	Mujeres	5 - Nacidos en el extranjero	55
2012	23	Bajo Martín	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	728
2012	23	Bajo Martín	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	425
2012	23	Bajo Martín	16 a 64	Hombres	3 - Misma CA y distinta provincia	519
2012	23	Bajo Martín	16 a 64	Hombres	4 - Distinta CA	207
2012	23	Bajo Martín	16 a 64	Hombres	5 - Nacidos en el extranjero	314
2012	23	Bajo Martín	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	600
2012	23	Bajo Martín	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	410
2012	23	Bajo Martín	16 a 64	Mujeres	3 - Misma CA y distinta provincia	494
2012	23	Bajo Martín	16 a 64	Mujeres	4 - Distinta CA	148
2012	23	Bajo Martín	16 a 64	Mujeres	5 - Nacidos en el extranjero	213
2012	23	Bajo Martín	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	747
2012	23	Bajo Martín	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	66
2012	23	Bajo Martín	65 y más	Hombres	3 - Misma CA y distinta provincia	46
2012	23	Bajo Martín	65 y más	Hombres	4 - Distinta CA	59
2012	23	Bajo Martín	65 y más	Hombres	5 - Nacidos en el extranjero	9
2012	23	Bajo Martín	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	913
2012	23	Bajo Martín	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	97
2012	23	Bajo Martín	65 y más	Mujeres	3 - Misma CA y distinta provincia	54
2012	23	Bajo Martín	65 y más	Mujeres	4 - Distinta CA	76
2012	23	Bajo Martín	65 y más	Mujeres	5 - Nacidos en el extranjero	9
2012	24	Campo de Daroca	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	155
2012	24	Campo de Daroca	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	59
2012	24	Campo de Daroca	0 a 15	Hombres	3 - Misma CA y distinta provincia	2
2012	24	Campo de Daroca	0 a 15	Hombres	4 - Distinta CA	8
2012	24	Campo de Daroca	0 a 15	Hombres	5 - Nacidos en el extranjero	41
2012	24	Campo de Daroca	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	142
2012	24	Campo de Daroca	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	66
2012	24	Campo de Daroca	0 a 15	Mujeres	3 - Misma CA y distinta provincia	2
2012	24	Campo de Daroca	0 a 15	Mujeres	4 - Distinta CA	11
2012	24	Campo de Daroca	0 a 15	Mujeres	5 - Nacidos en el extranjero	38
2012	24	Campo de Daroca	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	649
2012	24	Campo de Daroca	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	838
2012	24	Campo de Daroca	16 a 64	Hombres	3 - Misma CA y distinta provincia	60
2012	24	Campo de Daroca	16 a 64	Hombres	4 - Distinta CA	138
2012	24	Campo de Daroca	16 a 64	Hombres	5 - Nacidos en el extranjero	330
2012	24	Campo de Daroca	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	407
2012	24	Campo de Daroca	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	669
2012	24	Campo de Daroca	16 a 64	Mujeres	3 - Misma CA y distinta provincia	74
2012	24	Campo de Daroca	16 a 64	Mujeres	4 - Distinta CA	125
2012	24	Campo de Daroca	16 a 64	Mujeres	5 - Nacidos en el extranjero	269
2012	24	Campo de Daroca	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	740
2012	24	Campo de Daroca	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	195
2012	24	Campo de Daroca	65 y más	Hombres	3 - Misma CA y distinta provincia	43
2012	24	Campo de Daroca	65 y más	Hombres	4 - Distinta CA	27
2012	24	Campo de Daroca	65 y más	Hombres	5 - Nacidos en el extranjero	3
2012	24	Campo de Daroca	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	759
2012	24	Campo de Daroca	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	240
2012	24	Campo de Daroca	65 y más	Mujeres	3 - Misma CA y distinta provincia	81
2012	24	Campo de Daroca	65 y más	Mujeres	4 - Distinta CA	43
2012	24	Campo de Daroca	65 y más	Mujeres	5 - Nacidos en el extranjero	5
2012	25	Jiloca	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	429
2012	25	Jiloca	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	178
2012	25	Jiloca	0 a 15	Hombres	3 - Misma CA y distinta provincia	59
2012	25	Jiloca	0 a 15	Hombres	4 - Distinta CA	33
2012	25	Jiloca	0 a 15	Hombres	5 - Nacidos en el extranjero	149
2012	25	Jiloca	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	372
2012	25	Jiloca	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	212
2012	25	Jiloca	0 a 15	Mujeres	3 - Misma CA y distinta provincia	47
2012	25	Jiloca	0 a 15	Mujeres	4 - Distinta CA	48
2012	25	Jiloca	0 a 15	Mujeres	5 - Nacidos en el extranjero	138
2012	25	Jiloca	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	1303
2012	25	Jiloca	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1400
2012	25	Jiloca	16 a 64	Hombres	3 - Misma CA y distinta provincia	512
2012	25	Jiloca	16 a 64	Hombres	4 - Distinta CA	330
2012	25	Jiloca	16 a 64	Hombres	5 - Nacidos en el extranjero	821
2012	25	Jiloca	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	857
2012	25	Jiloca	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1251
2012	25	Jiloca	16 a 64	Mujeres	3 - Misma CA y distinta provincia	461
2012	25	Jiloca	16 a 64	Mujeres	4 - Distinta CA	318
2012	25	Jiloca	16 a 64	Mujeres	5 - Nacidos en el extranjero	694
2012	25	Jiloca	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1525
2012	25	Jiloca	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	239
2012	25	Jiloca	65 y más	Hombres	3 - Misma CA y distinta provincia	47
2012	25	Jiloca	65 y más	Hombres	4 - Distinta CA	73
2012	25	Jiloca	65 y más	Hombres	5 - Nacidos en el extranjero	7
2012	25	Jiloca	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1620
2012	25	Jiloca	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	372
2012	25	Jiloca	65 y más	Mujeres	3 - Misma CA y distinta provincia	85
2012	25	Jiloca	65 y más	Mujeres	4 - Distinta CA	104
2012	25	Jiloca	65 y más	Mujeres	5 - Nacidos en el extranjero	13
2012	26	Cuencas Mineras	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	280
2012	26	Cuencas Mineras	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	152
2012	26	Cuencas Mineras	0 a 15	Hombres	3 - Misma CA y distinta provincia	34
2012	26	Cuencas Mineras	0 a 15	Hombres	4 - Distinta CA	31
2012	26	Cuencas Mineras	0 a 15	Hombres	5 - Nacidos en el extranjero	86
2012	26	Cuencas Mineras	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	229
