Mes y año	Provincia código	Provincia nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Junio 2006	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2084
Mayo 2006	22	Huesca	10	Educación Primaria o inferior	Hombres	294
Mayo 2006	22	Huesca	10	Educación Primaria o inferior	Mujeres	301
Mayo 2006	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1182
Mayo 2006	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1728
Mayo 2006	22	Huesca	31	Bachillerato	Hombres	228
Mayo 2006	22	Huesca	31	Bachillerato	Mujeres	403
Mayo 2006	22	Huesca	32	Enseñanza media de formación profesional	Hombres	73
Mayo 2006	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	286
Mayo 2006	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	67
Mayo 2006	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	211
Mayo 2006	22	Huesca	42	Enseñanza superior universitaria	Hombres	129
Mayo 2006	22	Huesca	42	Enseñanza superior universitaria	Mujeres	430
Mayo 2006	44	Teruel	10	Educación Primaria o inferior	Hombres	365
Mayo 2006	44	Teruel	10	Educación Primaria o inferior	Mujeres	309
Mayo 2006	44	Teruel	20	Primera etapa de educación secundaria	Hombres	795
Mayo 2006	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1276
Mayo 2006	44	Teruel	31	Bachillerato	Hombres	126
Mayo 2006	44	Teruel	31	Bachillerato	Mujeres	208
Mayo 2006	44	Teruel	32	Enseñanza media de formación profesional	Hombres	55
Mayo 2006	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	236
Mayo 2006	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	59
Mayo 2006	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	133
Mayo 2006	44	Teruel	42	Enseñanza superior universitaria	Hombres	74
Mayo 2006	44	Teruel	42	Enseñanza superior universitaria	Mujeres	259
Mayo 2006	50	Zaragoza	0	Sin clasificar	Mujeres	1
Mayo 2006	50	Zaragoza	10	Educación Primaria o inferior	Hombres	907
Mayo 2006	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	871
Mayo 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	6720
Mayo 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	9952
Mayo 2006	50	Zaragoza	31	Bachillerato	Hombres	1407
Mayo 2006	50	Zaragoza	31	Bachillerato	Mujeres	2007
Mayo 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	434
Mayo 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1593
Mayo 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	437
Mayo 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1025
Mayo 2006	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	866
Mayo 2006	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2244
Abril 2006	22	Huesca	10	Educación Primaria o inferior	Hombres	365
Abril 2006	22	Huesca	10	Educación Primaria o inferior	Mujeres	314
Abril 2006	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1264
Abril 2006	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1786
Abril 2006	22	Huesca	31	Bachillerato	Hombres	225
Abril 2006	22	Huesca	31	Bachillerato	Mujeres	378
Abril 2006	22	Huesca	32	Enseñanza media de formación profesional	Hombres	75
Abril 2006	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	314
Abril 2006	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	61
Abril 2006	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	208
Abril 2006	22	Huesca	42	Enseñanza superior universitaria	Hombres	133
Abril 2006	22	Huesca	42	Enseñanza superior universitaria	Mujeres	438
Abril 2006	44	Teruel	10	Educación Primaria o inferior	Hombres	383
Abril 2006	44	Teruel	10	Educación Primaria o inferior	Mujeres	311
Abril 2006	44	Teruel	20	Primera etapa de educación secundaria	Hombres	855
Abril 2006	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1301
Abril 2006	44	Teruel	31	Bachillerato	Hombres	115
Abril 2006	44	Teruel	31	Bachillerato	Mujeres	193
Abril 2006	44	Teruel	32	Enseñanza media de formación profesional	Hombres	63
Abril 2006	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	244
Abril 2006	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	56
Abril 2006	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	143
Abril 2006	44	Teruel	42	Enseñanza superior universitaria	Hombres	76
Abril 2006	44	Teruel	42	Enseñanza superior universitaria	Mujeres	273
Abril 2006	50	Zaragoza	0	Sin clasificar	Mujeres	1
Abril 2006	50	Zaragoza	10	Educación Primaria o inferior	Hombres	1131
Abril 2006	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	949
Abril 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7330
Abril 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10357
Abril 2006	50	Zaragoza	31	Bachillerato	Hombres	1493
Abril 2006	50	Zaragoza	31	Bachillerato	Mujeres	2013
Abril 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	506
Abril 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1626
Abril 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	475
Abril 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1003
Abril 2006	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	936
Abril 2006	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2360
Marzo 2006	22	Huesca	10	Educación Primaria o inferior	Hombres	478
Marzo 2006	22	Huesca	10	Educación Primaria o inferior	Mujeres	342
Marzo 2006	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1394
Marzo 2006	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1884
Marzo 2006	22	Huesca	31	Bachillerato	Hombres	235
Marzo 2006	22	Huesca	31	Bachillerato	Mujeres	399
Marzo 2006	22	Huesca	32	Enseñanza media de formación profesional	Hombres	90
Marzo 2006	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	334
Marzo 2006	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	73
Marzo 2006	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	204
Marzo 2006	22	Huesca	42	Enseñanza superior universitaria	Hombres	135
Marzo 2006	22	Huesca	42	Enseñanza superior universitaria	Mujeres	479
Marzo 2006	44	Teruel	10	Educación Primaria o inferior	Hombres	394
Marzo 2006	44	Teruel	10	Educación Primaria o inferior	Mujeres	315
Marzo 2006	44	Teruel	20	Primera etapa de educación secundaria	Hombres	957
Marzo 2006	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1358
Marzo 2006	44	Teruel	31	Bachillerato	Hombres	119
Marzo 2006	44	Teruel	31	Bachillerato	Mujeres	204
Marzo 2006	44	Teruel	32	Enseñanza media de formación profesional	Hombres	69
Marzo 2006	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	253
Marzo 2006	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	64
Marzo 2006	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	148
Marzo 2006	44	Teruel	42	Enseñanza superior universitaria	Hombres	84
Marzo 2006	44	Teruel	42	Enseñanza superior universitaria	Mujeres	303
Marzo 2006	50	Zaragoza	0	Sin clasificar	Mujeres	1
Marzo 2006	50	Zaragoza	10	Educación Primaria o inferior	Hombres	1217
Marzo 2006	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	1038
Marzo 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7612
Marzo 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10666
Marzo 2006	50	Zaragoza	31	Bachillerato	Hombres	1564
Marzo 2006	50	Zaragoza	31	Bachillerato	Mujeres	2181
Marzo 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	519
Marzo 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1676
Marzo 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	519
Marzo 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1074
Marzo 2006	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	989
Marzo 2006	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2504
Febrero 2006	22	Huesca	10	Educación Primaria o inferior	Hombres	499
Febrero 2006	22	Huesca	10	Educación Primaria o inferior	Mujeres	335
Febrero 2006	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1564
Febrero 2006	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1885
Febrero 2006	22	Huesca	31	Bachillerato	Hombres	258
Febrero 2006	22	Huesca	31	Bachillerato	Mujeres	402
Febrero 2006	22	Huesca	32	Enseñanza media de formación profesional	Hombres	101
Febrero 2006	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	337
Febrero 2006	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	66
Febrero 2006	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	220
Febrero 2006	22	Huesca	42	Enseñanza superior universitaria	Hombres	149
Febrero 2006	22	Huesca	42	Enseñanza superior universitaria	Mujeres	504
Febrero 2006	44	Teruel	10	Educación Primaria o inferior	Hombres	401
Febrero 2006	44	Teruel	10	Educación Primaria o inferior	Mujeres	295
Febrero 2006	44	Teruel	20	Primera etapa de educación secundaria	Hombres	969
Febrero 2006	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1385
Febrero 2006	44	Teruel	31	Bachillerato	Hombres	115
Febrero 2006	44	Teruel	31	Bachillerato	Mujeres	212
Febrero 2006	44	Teruel	32	Enseñanza media de formación profesional	Hombres	68
Febrero 2006	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	245
Febrero 2006	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	66
Febrero 2006	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	148
Febrero 2006	44	Teruel	42	Enseñanza superior universitaria	Hombres	89
Febrero 2006	44	Teruel	42	Enseñanza superior universitaria	Mujeres	298
Febrero 2006	50	Zaragoza	0	Sin clasificar	Mujeres	1
Febrero 2006	50	Zaragoza	10	Educación Primaria o inferior	Hombres	1252
Febrero 2006	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	1046
Febrero 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7687
Febrero 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10689
Febrero 2006	50	Zaragoza	31	Bachillerato	Hombres	1548
Febrero 2006	50	Zaragoza	31	Bachillerato	Mujeres	2138
Febrero 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	540
Febrero 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1652
Febrero 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	497
Febrero 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1083
Febrero 2006	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	958
Febrero 2006	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2591
Enero 2006	22	Huesca	10	Educación Primaria o inferior	Hombres	488
Enero 2006	22	Huesca	10	Educación Primaria o inferior	Mujeres	320
Enero 2006	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1624
Enero 2006	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1892
Enero 2006	22	Huesca	31	Bachillerato	Hombres	281
Enero 2006	22	Huesca	31	Bachillerato	Mujeres	395
Enero 2006	22	Huesca	32	Enseñanza media de formación profesional	Hombres	95
Enero 2006	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	351
Enero 2006	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	78
Enero 2006	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	221
Enero 2006	22	Huesca	42	Enseñanza superior universitaria	Hombres	156
Enero 2006	22	Huesca	42	Enseñanza superior universitaria	Mujeres	533
Enero 2006	44	Teruel	10	Educación Primaria o inferior	Hombres	387
Enero 2006	44	Teruel	10	Educación Primaria o inferior	Mujeres	295
Enero 2006	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1032
Enero 2006	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1453
Enero 2006	44	Teruel	31	Bachillerato	Hombres	131
Enero 2006	44	Teruel	31	Bachillerato	Mujeres	220
Enero 2006	44	Teruel	32	Enseñanza media de formación profesional	Hombres	75
Enero 2006	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	242
Enero 2006	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	71
Enero 2006	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	160
Enero 2006	44	Teruel	42	Enseñanza superior universitaria	Hombres	98
Enero 2006	44	Teruel	42	Enseñanza superior universitaria	Mujeres	299
Enero 2006	50	Zaragoza	0	Sin clasificar	Mujeres	1
Enero 2006	50	Zaragoza	10	Educación Primaria o inferior	Hombres	1213
Enero 2006	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	1006
Enero 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7987
Enero 2006	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10778
Enero 2006	50	Zaragoza	31	Bachillerato	Hombres	1601
Enero 2006	50	Zaragoza	31	Bachillerato	Mujeres	2190
Enero 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	550
Enero 2006	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1663
Enero 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	531
Enero 2006	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1127
Enero 2006	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	996
Enero 2006	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2626
Diciembre 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	476
Diciembre 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	285
Diciembre 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1591
Diciembre 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1764
Diciembre 2005	22	Huesca	31	Bachillerato	Hombres	288
Diciembre 2005	22	Huesca	31	Bachillerato	Mujeres	369
Diciembre 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	86
Diciembre 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	324
Diciembre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	79
Diciembre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	202
Diciembre 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	146
Diciembre 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	482
Diciembre 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	354
Diciembre 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	265
Diciembre 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	976
Diciembre 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1409
Diciembre 2005	44	Teruel	31	Bachillerato	Hombres	139
Diciembre 2005	44	Teruel	31	Bachillerato	Mujeres	222
Diciembre 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	74
Diciembre 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	219
Diciembre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	75
Diciembre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	150
Diciembre 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	96
Diciembre 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	265
Diciembre 2005	50	Zaragoza	0	Sin clasificar	Mujeres	1
Diciembre 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	1140
Diciembre 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	935
Diciembre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7976
Diciembre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10390
Diciembre 2005	50	Zaragoza	31	Bachillerato	Hombres	1651
Diciembre 2005	50	Zaragoza	31	Bachillerato	Mujeres	2079
Diciembre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	565
Diciembre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1483
Diciembre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	481
Diciembre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1063
Diciembre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	966
Diciembre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2442
Noviembre 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	453
Noviembre 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	305
Noviembre 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1468
Noviembre 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1907
Noviembre 2005	22	Huesca	31	Bachillerato	Hombres	301
Noviembre 2005	22	Huesca	31	Bachillerato	Mujeres	426
Noviembre 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	86
Noviembre 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	354
Noviembre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	83
Noviembre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	217
Noviembre 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	142
Noviembre 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	516
Noviembre 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	310
Noviembre 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	255
Noviembre 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	917
Noviembre 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1375
Noviembre 2005	44	Teruel	31	Bachillerato	Hombres	133
Noviembre 2005	44	Teruel	31	Bachillerato	Mujeres	229
Noviembre 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	66
Noviembre 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	244
Noviembre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	66
Noviembre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	142
Noviembre 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	87
Noviembre 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	267
Noviembre 2005	50	Zaragoza	0	Sin clasificar	Mujeres	1
Noviembre 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	1063
Noviembre 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	939
Noviembre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7434
Noviembre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10570
Noviembre 2005	50	Zaragoza	31	Bachillerato	Hombres	1618
Noviembre 2005	50	Zaragoza	31	Bachillerato	Mujeres	2176
Noviembre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	523
Noviembre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1521
Noviembre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	455
Noviembre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1107
Noviembre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	976
Noviembre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2542
Octubre 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	451
Octubre 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	275
Octubre 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1435
Octubre 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1930
Octubre 2005	22	Huesca	31	Bachillerato	Hombres	292
Octubre 2005	22	Huesca	31	Bachillerato	Mujeres	423
Octubre 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	89
Octubre 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	367
Octubre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	71
Octubre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	246
Octubre 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	140
Octubre 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	517
Octubre 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	266
Octubre 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	212
Octubre 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	933
Octubre 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1372
Octubre 2005	44	Teruel	31	Bachillerato	Hombres	132
Octubre 2005	44	Teruel	31	Bachillerato	Mujeres	228
Octubre 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	67
Octubre 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	249
Octubre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	69
Octubre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	158
Octubre 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	103
Octubre 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	276
Octubre 2005	50	Zaragoza	0	Sin clasificar	Mujeres	3
Octubre 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	998
Octubre 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	847
Octubre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7533
Octubre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	10346
Octubre 2005	50	Zaragoza	31	Bachillerato	Hombres	1660
Octubre 2005	50	Zaragoza	31	Bachillerato	Mujeres	2296
Octubre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	537
Octubre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1564
Octubre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	526
Octubre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1124
Octubre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1029
Octubre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2699
Septiembre 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	396
Septiembre 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	224
Septiembre 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1358
Septiembre 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1804
Septiembre 2005	22	Huesca	31	Bachillerato	Hombres	266
Septiembre 2005	22	Huesca	31	Bachillerato	Mujeres	402
Septiembre 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	81
Septiembre 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	291
Septiembre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	70
Septiembre 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	226
Septiembre 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	154
Septiembre 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	540
Septiembre 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	279
Septiembre 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	188
Septiembre 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	966
Septiembre 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1280
Septiembre 2005	44	Teruel	31	Bachillerato	Hombres	129
Septiembre 2005	44	Teruel	31	Bachillerato	Mujeres	204
Septiembre 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	60
Septiembre 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	190
Septiembre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	65
Septiembre 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	152
Septiembre 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	102
Septiembre 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	288
Septiembre 2005	50	Zaragoza	0	Sin clasificar	Hombres	1
Septiembre 2005	50	Zaragoza	0	Sin clasificar	Mujeres	5
Septiembre 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	867
Septiembre 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	717
Septiembre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	6964
Septiembre 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	9849
Septiembre 2005	50	Zaragoza	31	Bachillerato	Hombres	1600
Septiembre 2005	50	Zaragoza	31	Bachillerato	Mujeres	2206
Septiembre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	493
Septiembre 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	1407
Septiembre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	500
Septiembre 2005	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1081
Septiembre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	955
Septiembre 2005	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	2609
Agosto 2005	22	Huesca	10	Educación Primaria o inferior	Hombres	282
Agosto 2005	22	Huesca	10	Educación Primaria o inferior	Mujeres	172
Agosto 2005	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1273
Agosto 2005	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1674
Agosto 2005	22	Huesca	31	Bachillerato	Hombres	245
Agosto 2005	22	Huesca	31	Bachillerato	Mujeres	362
Agosto 2005	22	Huesca	32	Enseñanza media de formación profesional	Hombres	74
Agosto 2005	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	243
Agosto 2005	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	69
Agosto 2005	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	192
Agosto 2005	22	Huesca	42	Enseñanza superior universitaria	Hombres	133
Agosto 2005	22	Huesca	42	Enseñanza superior universitaria	Mujeres	530
Agosto 2005	44	Teruel	10	Educación Primaria o inferior	Hombres	288
Agosto 2005	44	Teruel	10	Educación Primaria o inferior	Mujeres	174
Agosto 2005	44	Teruel	20	Primera etapa de educación secundaria	Hombres	923
Agosto 2005	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1182
Agosto 2005	44	Teruel	31	Bachillerato	Hombres	124
Agosto 2005	44	Teruel	31	Bachillerato	Mujeres	197
Agosto 2005	44	Teruel	32	Enseñanza media de formación profesional	Hombres	67
Agosto 2005	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	147
Agosto 2005	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	56
Agosto 2005	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	128
Agosto 2005	44	Teruel	42	Enseñanza superior universitaria	Hombres	96
Agosto 2005	44	Teruel	42	Enseñanza superior universitaria	Mujeres	330
Agosto 2005	50	Zaragoza	0	Sin clasificar	Mujeres	5
Agosto 2005	50	Zaragoza	10	Educación Primaria o inferior	Hombres	761
Agosto 2005	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	615
Agosto 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	7171
Agosto 2005	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	9829
Agosto 2005	50	Zaragoza	31	Bachillerato	Hombres	1540
Agosto 2005	50	Zaragoza	31	Bachillerato	Mujeres	2171
Agosto 2005	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	482
