Mes y año	Mes (código)	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Número de contratos
Noviembre 2008	200811	32	Gúdar-Javalambre	2	Industria y energía	Hombres	15
Noviembre 2008	200811	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	4
Noviembre 2008	200811	32	Gúdar-Javalambre	3	Construcción	Hombres	10
Noviembre 2008	200811	32	Gúdar-Javalambre	3	Construcción	Mujeres	1
Noviembre 2008	200811	32	Gúdar-Javalambre	4	Servicios	Hombres	33
Noviembre 2008	200811	32	Gúdar-Javalambre	4	Servicios	Mujeres	57
Noviembre 2008	200811	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	55
Noviembre 2008	200811	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Mujeres	1
Noviembre 2008	200811	33	Matarraña / Matarranya	2	Industria y energía	Hombres	24
Noviembre 2008	200811	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	9
Noviembre 2008	200811	33	Matarraña / Matarranya	3	Construcción	Hombres	24
Noviembre 2008	200811	33	Matarraña / Matarranya	4	Servicios	Hombres	19
Noviembre 2008	200811	33	Matarraña / Matarranya	4	Servicios	Mujeres	45
Octubre 2008	200810	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	2
Octubre 2008	200810	01	La Jacetania	1	Agricultura, ganadería y pesca	Mujeres	1
Octubre 2008	200810	01	La Jacetania	2	Industria y energía	Hombres	6
Octubre 2008	200810	01	La Jacetania	2	Industria y energía	Mujeres	1
Octubre 2008	200810	01	La Jacetania	3	Construcción	Hombres	106
Octubre 2008	200810	01	La Jacetania	3	Construcción	Mujeres	5
Octubre 2008	200810	01	La Jacetania	4	Servicios	Hombres	80
Octubre 2008	200810	01	La Jacetania	4	Servicios	Mujeres	157
Octubre 2008	200810	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	2
Octubre 2008	200810	02	Alto Gállego	1	Agricultura, ganadería y pesca	Mujeres	1
Octubre 2008	200810	02	Alto Gállego	2	Industria y energía	Hombres	11
Octubre 2008	200810	02	Alto Gállego	2	Industria y energía	Mujeres	9
Octubre 2008	200810	02	Alto Gállego	3	Construcción	Hombres	62
Octubre 2008	200810	02	Alto Gállego	3	Construcción	Mujeres	3
Octubre 2008	200810	02	Alto Gállego	4	Servicios	Hombres	69
Octubre 2008	200810	02	Alto Gállego	4	Servicios	Mujeres	111
Octubre 2008	200810	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	4
Octubre 2008	200810	03	Sobrarbe	2	Industria y energía	Hombres	2
Octubre 2008	200810	03	Sobrarbe	2	Industria y energía	Mujeres	2
Octubre 2008	200810	03	Sobrarbe	3	Construcción	Hombres	53
Octubre 2008	200810	03	Sobrarbe	3	Construcción	Mujeres	1
Octubre 2008	200810	03	Sobrarbe	4	Servicios	Hombres	98
Octubre 2008	200810	03	Sobrarbe	4	Servicios	Mujeres	118
Octubre 2008	200810	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	17
Octubre 2008	200810	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	1
Octubre 2008	200810	04	La Ribagorza	2	Industria y energía	Hombres	14
Octubre 2008	200810	04	La Ribagorza	2	Industria y energía	Mujeres	11
Octubre 2008	200810	04	La Ribagorza	3	Construcción	Hombres	45
Octubre 2008	200810	04	La Ribagorza	3	Construcción	Mujeres	3
Octubre 2008	200810	04	La Ribagorza	4	Servicios	Hombres	69
Octubre 2008	200810	04	La Ribagorza	4	Servicios	Mujeres	137
Octubre 2008	200810	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	56
Octubre 2008	200810	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	15
Octubre 2008	200810	05	Cinco Villas	2	Industria y energía	Hombres	39
Octubre 2008	200810	05	Cinco Villas	2	Industria y energía	Mujeres	13
Octubre 2008	200810	05	Cinco Villas	3	Construcción	Hombres	79
Octubre 2008	200810	05	Cinco Villas	3	Construcción	Mujeres	4
Octubre 2008	200810	05	Cinco Villas	4	Servicios	Hombres	119
Octubre 2008	200810	05	Cinco Villas	4	Servicios	Mujeres	229
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	33
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	4
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	65
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	14
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	179
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	19
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	545
Octubre 2008	200810	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	952
Octubre 2008	200810	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	61
Octubre 2008	200810	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	18
Octubre 2008	200810	07	Somontano de Barbastro	2	Industria y energía	Hombres	43
Octubre 2008	200810	07	Somontano de Barbastro	2	Industria y energía	Mujeres	6
Octubre 2008	200810	07	Somontano de Barbastro	3	Construcción	Hombres	64
Octubre 2008	200810	07	Somontano de Barbastro	3	Construcción	Mujeres	5
Octubre 2008	200810	07	Somontano de Barbastro	4	Servicios	Hombres	131
Octubre 2008	200810	07	Somontano de Barbastro	4	Servicios	Mujeres	181
Octubre 2008	200810	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	29
Octubre 2008	200810	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	6
Octubre 2008	200810	08	Cinca Medio	2	Industria y energía	Hombres	53
Octubre 2008	200810	08	Cinca Medio	2	Industria y energía	Mujeres	16
Octubre 2008	200810	08	Cinca Medio	3	Construcción	Hombres	52
Octubre 2008	200810	08	Cinca Medio	3	Construcción	Mujeres	6
Octubre 2008	200810	08	Cinca Medio	4	Servicios	Hombres	159
Octubre 2008	200810	08	Cinca Medio	4	Servicios	Mujeres	233
Octubre 2008	200810	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	61
Octubre 2008	200810	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	10
Octubre 2008	200810	09	La Litera / La Llitera	2	Industria y energía	Hombres	37
Octubre 2008	200810	09	La Litera / La Llitera	2	Industria y energía	Mujeres	21
Octubre 2008	200810	09	La Litera / La Llitera	3	Construcción	Hombres	33
Octubre 2008	200810	09	La Litera / La Llitera	3	Construcción	Mujeres	3
Octubre 2008	200810	09	La Litera / La Llitera	4	Servicios	Hombres	70
Octubre 2008	200810	09	La Litera / La Llitera	4	Servicios	Mujeres	119
Octubre 2008	200810	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	35
Octubre 2008	200810	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	3
Octubre 2008	200810	10	Los Monegros	2	Industria y energía	Hombres	20
Octubre 2008	200810	10	Los Monegros	2	Industria y energía	Mujeres	12
Octubre 2008	200810	10	Los Monegros	3	Construcción	Hombres	63
Octubre 2008	200810	10	Los Monegros	4	Servicios	Hombres	30
Octubre 2008	200810	10	Los Monegros	4	Servicios	Mujeres	86
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	89
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	25
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	46
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	32
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	44
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	1
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	112
Octubre 2008	200810	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	209
Octubre 2008	200810	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	19
Octubre 2008	200810	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Mujeres	4
Octubre 2008	200810	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	14
Octubre 2008	200810	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	8
Octubre 2008	200810	12	Tarazona y el Moncayo	3	Construcción	Hombres	30
Octubre 2008	200810	12	Tarazona y el Moncayo	4	Servicios	Hombres	143
Octubre 2008	200810	12	Tarazona y el Moncayo	4	Servicios	Mujeres	173
Octubre 2008	200810	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	421
Octubre 2008	200810	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	125
Octubre 2008	200810	13	Campo de Borja	2	Industria y energía	Hombres	50
Octubre 2008	200810	13	Campo de Borja	2	Industria y energía	Mujeres	22
Octubre 2008	200810	13	Campo de Borja	3	Construcción	Hombres	19
Octubre 2008	200810	13	Campo de Borja	3	Construcción	Mujeres	1
Octubre 2008	200810	13	Campo de Borja	4	Servicios	Hombres	56
Octubre 2008	200810	13	Campo de Borja	4	Servicios	Mujeres	96
Octubre 2008	200810	14	Aranda	1	Agricultura, ganadería y pesca	Hombres	3
Octubre 2008	200810	14	Aranda	2	Industria y energía	Hombres	79
Octubre 2008	200810	14	Aranda	2	Industria y energía	Mujeres	62
Octubre 2008	200810	14	Aranda	3	Construcción	Hombres	6
Octubre 2008	200810	14	Aranda	4	Servicios	Hombres	12
Octubre 2008	200810	14	Aranda	4	Servicios	Mujeres	19
Octubre 2008	200810	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	17
Octubre 2008	200810	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	19
Octubre 2008	200810	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	90
Octubre 2008	200810	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	53
Octubre 2008	200810	15	Ribera Alta del Ebro	3	Construcción	Hombres	72
Octubre 2008	200810	15	Ribera Alta del Ebro	3	Construcción	Mujeres	7
Octubre 2008	200810	15	Ribera Alta del Ebro	4	Servicios	Hombres	282
Octubre 2008	200810	15	Ribera Alta del Ebro	4	Servicios	Mujeres	229
Octubre 2008	200810	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	138
Octubre 2008	200810	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	38
Octubre 2008	200810	16	Valdejalón	2	Industria y energía	Hombres	43
Octubre 2008	200810	16	Valdejalón	2	Industria y energía	Mujeres	48
Octubre 2008	200810	16	Valdejalón	3	Construcción	Hombres	66
Octubre 2008	200810	16	Valdejalón	3	Construcción	Mujeres	4
Octubre 2008	200810	16	Valdejalón	4	Servicios	Hombres	250
Octubre 2008	200810	16	Valdejalón	4	Servicios	Mujeres	279
Octubre 2008	200810	17	Central	1	Agricultura, ganadería y pesca	Hombres	236
Octubre 2008	200810	17	Central	1	Agricultura, ganadería y pesca	Mujeres	59
Octubre 2008	200810	17	Central	2	Industria y energía	Hombres	1018
Octubre 2008	200810	17	Central	2	Industria y energía	Mujeres	547
Octubre 2008	200810	17	Central	3	Construcción	Hombres	2089
Octubre 2008	200810	17	Central	3	Construcción	Mujeres	130
Octubre 2008	200810	17	Central	4	Servicios	Hombres	8328
Octubre 2008	200810	17	Central	4	Servicios	Mujeres	12932
Octubre 2008	200810	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	69
Octubre 2008	200810	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	14
Octubre 2008	200810	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	50
Octubre 2008	200810	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	13
Octubre 2008	200810	18	Ribera Baja del Ebro	3	Construcción	Hombres	38
Octubre 2008	200810	18	Ribera Baja del Ebro	4	Servicios	Hombres	48
Octubre 2008	200810	18	Ribera Baja del Ebro	4	Servicios	Mujeres	93
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	173
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	52
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	24
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	35
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	19
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	95
Octubre 2008	200810	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	76
Octubre 2008	200810	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	153
Octubre 2008	200810	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	53
Octubre 2008	200810	20	Comunidad de Calatayud	2	Industria y energía	Hombres	44
Octubre 2008	200810	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	29
Octubre 2008	200810	20	Comunidad de Calatayud	3	Construcción	Hombres	77
Octubre 2008	200810	20	Comunidad de Calatayud	3	Construcción	Mujeres	2
Octubre 2008	200810	20	Comunidad de Calatayud	4	Servicios	Hombres	180
Octubre 2008	200810	20	Comunidad de Calatayud	4	Servicios	Mujeres	299
Octubre 2008	200810	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	718
Octubre 2008	200810	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	130
Octubre 2008	200810	21	Campo de Cariñena	2	Industria y energía	Hombres	125
Octubre 2008	200810	21	Campo de Cariñena	2	Industria y energía	Mujeres	46
Octubre 2008	200810	21	Campo de Cariñena	3	Construcción	Hombres	27
Octubre 2008	200810	21	Campo de Cariñena	4	Servicios	Hombres	89
Octubre 2008	200810	21	Campo de Cariñena	4	Servicios	Mujeres	39
Octubre 2008	200810	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	10
Octubre 2008	200810	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Mujeres	1
Octubre 2008	200810	22	Campo de Belchite	2	Industria y energía	Hombres	8
Octubre 2008	200810	22	Campo de Belchite	3	Construcción	Hombres	6
Octubre 2008	200810	22	Campo de Belchite	3	Construcción	Mujeres	1
Octubre 2008	200810	22	Campo de Belchite	4	Servicios	Hombres	10
Octubre 2008	200810	22	Campo de Belchite	4	Servicios	Mujeres	18
Octubre 2008	200810	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	17
Octubre 2008	200810	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	3
Octubre 2008	200810	23	Bajo Martín	2	Industria y energía	Hombres	28
Octubre 2008	200810	23	Bajo Martín	2	Industria y energía	Mujeres	10
Octubre 2008	200810	23	Bajo Martín	3	Construcción	Hombres	23
Octubre 2008	200810	23	Bajo Martín	3	Construcción	Mujeres	1
Octubre 2008	200810	23	Bajo Martín	4	Servicios	Hombres	16
Octubre 2008	200810	23	Bajo Martín	4	Servicios	Mujeres	45
Octubre 2008	200810	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	18
Octubre 2008	200810	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	4
Octubre 2008	200810	24	Campo de Daroca	2	Industria y energía	Hombres	7
Octubre 2008	200810	24	Campo de Daroca	2	Industria y energía	Mujeres	4
Octubre 2008	200810	24	Campo de Daroca	3	Construcción	Hombres	9
Octubre 2008	200810	24	Campo de Daroca	3	Construcción	Mujeres	3
Octubre 2008	200810	24	Campo de Daroca	4	Servicios	Hombres	14
Octubre 2008	200810	24	Campo de Daroca	4	Servicios	Mujeres	22
Octubre 2008	200810	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	18
Octubre 2008	200810	25	Jiloca	2	Industria y energía	Hombres	20
Octubre 2008	200810	25	Jiloca	2	Industria y energía	Mujeres	2
Octubre 2008	200810	25	Jiloca	3	Construcción	Hombres	28
Octubre 2008	200810	25	Jiloca	3	Construcción	Mujeres	2
Octubre 2008	200810	25	Jiloca	4	Servicios	Hombres	52
Octubre 2008	200810	25	Jiloca	4	Servicios	Mujeres	73
Octubre 2008	200810	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	11
Octubre 2008	200810	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Mujeres	6
Octubre 2008	200810	26	Cuencas Mineras	2	Industria y energía	Hombres	24
Octubre 2008	200810	26	Cuencas Mineras	2	Industria y energía	Mujeres	3
Octubre 2008	200810	26	Cuencas Mineras	3	Construcción	Hombres	27
Octubre 2008	200810	26	Cuencas Mineras	3	Construcción	Mujeres	2
Octubre 2008	200810	26	Cuencas Mineras	4	Servicios	Hombres	27
Octubre 2008	200810	26	Cuencas Mineras	4	Servicios	Mujeres	39
Octubre 2008	200810	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	6
Octubre 2008	200810	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	58
Octubre 2008	200810	27	Andorra-Sierra de Arcos	2	Industria y energía	Mujeres	9
Octubre 2008	200810	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	40
Octubre 2008	200810	27	Andorra-Sierra de Arcos	3	Construcción	Mujeres	3
Octubre 2008	200810	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	41
Octubre 2008	200810	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	59
Octubre 2008	200810	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	55
Octubre 2008	200810	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	31
Octubre 2008	200810	28	Bajo Aragón	2	Industria y energía	Hombres	42
Octubre 2008	200810	28	Bajo Aragón	2	Industria y energía	Mujeres	16
Octubre 2008	200810	28	Bajo Aragón	3	Construcción	Hombres	144
Octubre 2008	200810	28	Bajo Aragón	3	Construcción	Mujeres	10
Octubre 2008	200810	28	Bajo Aragón	4	Servicios	Hombres	127
Octubre 2008	200810	28	Bajo Aragón	4	Servicios	Mujeres	265
Octubre 2008	200810	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	136
Octubre 2008	200810	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	6
Octubre 2008	200810	29	Comunidad de Teruel	2	Industria y energía	Hombres	72
Octubre 2008	200810	29	Comunidad de Teruel	2	Industria y energía	Mujeres	17
Octubre 2008	200810	29	Comunidad de Teruel	3	Construcción	Hombres	163
Octubre 2008	200810	29	Comunidad de Teruel	3	Construcción	Mujeres	6
Octubre 2008	200810	29	Comunidad de Teruel	4	Servicios	Hombres	338
Octubre 2008	200810	29	Comunidad de Teruel	4	Servicios	Mujeres	618
Octubre 2008	200810	30	Maestrazgo	1	Agricultura, ganadería y pesca	Hombres	5
Octubre 2008	200810	30	Maestrazgo	1	Agricultura, ganadería y pesca	Mujeres	2
Octubre 2008	200810	30	Maestrazgo	2	Industria y energía	Hombres	3
Octubre 2008	200810	30	Maestrazgo	3	Construcción	Hombres	9
Octubre 2008	200810	30	Maestrazgo	4	Servicios	Hombres	9
Octubre 2008	200810	30	Maestrazgo	4	Servicios	Mujeres	23
Octubre 2008	200810	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Hombres	15
Octubre 2008	200810	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Mujeres	3
Octubre 2008	200810	31	Sierra de Albarracín	2	Industria y energía	Hombres	3
Octubre 2008	200810	31	Sierra de Albarracín	2	Industria y energía	Mujeres	1
Octubre 2008	200810	31	Sierra de Albarracín	3	Construcción	Hombres	6
Octubre 2008	200810	31	Sierra de Albarracín	3	Construcción	Mujeres	1
Octubre 2008	200810	31	Sierra de Albarracín	4	Servicios	Hombres	14
Octubre 2008	200810	31	Sierra de Albarracín	4	Servicios	Mujeres	32
Octubre 2008	200810	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Hombres	11
Octubre 2008	200810	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Mujeres	2
Octubre 2008	200810	32	Gúdar-Javalambre	2	Industria y energía	Hombres	33
Octubre 2008	200810	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	3
Octubre 2008	200810	32	Gúdar-Javalambre	3	Construcción	Hombres	40
Octubre 2008	200810	32	Gúdar-Javalambre	4	Servicios	Hombres	25
Octubre 2008	200810	32	Gúdar-Javalambre	4	Servicios	Mujeres	55
Octubre 2008	200810	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	56
Octubre 2008	200810	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Mujeres	3
Octubre 2008	200810	33	Matarraña / Matarranya	2	Industria y energía	Hombres	43
Octubre 2008	200810	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	7
Octubre 2008	200810	33	Matarraña / Matarranya	3	Construcción	Hombres	20
Octubre 2008	200810	33	Matarraña / Matarranya	4	Servicios	Hombres	31
Octubre 2008	200810	33	Matarraña / Matarranya	4	Servicios	Mujeres	55
Septiembre 2008	200809	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	9
Septiembre 2008	200809	01	La Jacetania	1	Agricultura, ganadería y pesca	Mujeres	3
Septiembre 2008	200809	01	La Jacetania	2	Industria y energía	Hombres	3
Septiembre 2008	200809	01	La Jacetania	3	Construcción	Hombres	76
Septiembre 2008	200809	01	La Jacetania	3	Construcción	Mujeres	2
Septiembre 2008	200809	01	La Jacetania	4	Servicios	Hombres	100
Septiembre 2008	200809	01	La Jacetania	4	Servicios	Mujeres	180
Septiembre 2008	200809	02	Alto Gállego	2	Industria y energía	Hombres	18
Septiembre 2008	200809	02	Alto Gállego	2	Industria y energía	Mujeres	16
Septiembre 2008	200809	02	Alto Gállego	3	Construcción	Hombres	102
Septiembre 2008	200809	02	Alto Gállego	3	Construcción	Mujeres	3
Septiembre 2008	200809	02	Alto Gállego	4	Servicios	Hombres	71
Septiembre 2008	200809	02	Alto Gállego	4	Servicios	Mujeres	127
Septiembre 2008	200809	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	3
Septiembre 2008	200809	03	Sobrarbe	2	Industria y energía	Mujeres	1
Septiembre 2008	200809	03	Sobrarbe	3	Construcción	Hombres	33
Septiembre 2008	200809	03	Sobrarbe	4	Servicios	Hombres	75
Septiembre 2008	200809	03	Sobrarbe	4	Servicios	Mujeres	105
Septiembre 2008	200809	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	10
Septiembre 2008	200809	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	3
Septiembre 2008	200809	04	La Ribagorza	2	Industria y energía	Hombres	4
Septiembre 2008	200809	04	La Ribagorza	2	Industria y energía	Mujeres	4
Septiembre 2008	200809	04	La Ribagorza	3	Construcción	Hombres	30
Septiembre 2008	200809	04	La Ribagorza	3	Construcción	Mujeres	2
Septiembre 2008	200809	04	La Ribagorza	4	Servicios	Hombres	46
Septiembre 2008	200809	04	La Ribagorza	4	Servicios	Mujeres	110
Septiembre 2008	200809	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	69
Septiembre 2008	200809	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	17
Septiembre 2008	200809	05	Cinco Villas	2	Industria y energía	Hombres	63
Septiembre 2008	200809	05	Cinco Villas	2	Industria y energía	Mujeres	58
Septiembre 2008	200809	05	Cinco Villas	3	Construcción	Hombres	79
Septiembre 2008	200809	05	Cinco Villas	3	Construcción	Mujeres	3
Septiembre 2008	200809	05	Cinco Villas	4	Servicios	Hombres	156
Septiembre 2008	200809	05	Cinco Villas	4	Servicios	Mujeres	214
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	25
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	3
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	73
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	23
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	229
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	6
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	478
Septiembre 2008	200809	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	905
Septiembre 2008	200809	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	26
Septiembre 2008	200809	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	7
Septiembre 2008	200809	07	Somontano de Barbastro	2	Industria y energía	Hombres	57
Septiembre 2008	200809	07	Somontano de Barbastro	2	Industria y energía	Mujeres	7
Septiembre 2008	200809	07	Somontano de Barbastro	3	Construcción	Hombres	49
Septiembre 2008	200809	07	Somontano de Barbastro	3	Construcción	Mujeres	2
Septiembre 2008	200809	07	Somontano de Barbastro	4	Servicios	Hombres	114
Septiembre 2008	200809	07	Somontano de Barbastro	4	Servicios	Mujeres	198
Septiembre 2008	200809	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	81
Septiembre 2008	200809	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	6
Septiembre 2008	200809	08	Cinca Medio	2	Industria y energía	Hombres	62
Septiembre 2008	200809	08	Cinca Medio	2	Industria y energía	Mujeres	32
Septiembre 2008	200809	08	Cinca Medio	3	Construcción	Hombres	66
Septiembre 2008	200809	08	Cinca Medio	3	Construcción	Mujeres	1
Septiembre 2008	200809	08	Cinca Medio	4	Servicios	Hombres	193
Septiembre 2008	200809	08	Cinca Medio	4	Servicios	Mujeres	168
Septiembre 2008	200809	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	171
Septiembre 2008	200809	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	10
Septiembre 2008	200809	09	La Litera / La Llitera	2	Industria y energía	Hombres	45
Septiembre 2008	200809	09	La Litera / La Llitera	2	Industria y energía	Mujeres	11
Septiembre 2008	200809	09	La Litera / La Llitera	3	Construcción	Hombres	35
Septiembre 2008	200809	09	La Litera / La Llitera	3	Construcción	Mujeres	7
Septiembre 2008	200809	09	La Litera / La Llitera	4	Servicios	Hombres	76
Septiembre 2008	200809	09	La Litera / La Llitera	4	Servicios	Mujeres	112
Septiembre 2008	200809	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	40
Septiembre 2008	200809	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	9
Septiembre 2008	200809	10	Los Monegros	2	Industria y energía	Hombres	16
Septiembre 2008	200809	10	Los Monegros	2	Industria y energía	Mujeres	14
Septiembre 2008	200809	10	Los Monegros	3	Construcción	Hombres	76
Septiembre 2008	200809	10	Los Monegros	3	Construcción	Mujeres	2
Septiembre 2008	200809	10	Los Monegros	4	Servicios	Hombres	42
Septiembre 2008	200809	10	Los Monegros	4	Servicios	Mujeres	75
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	89
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	58
Septiembre 2008	200809	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	39
