Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Número de contratos	Sector código	Sector descripción
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	68	2	Industria y energía
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	57	2	Industria y energía
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	18	3	Construcción
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	4	3	Construcción
Agosto 2008	200808	Agosto	2008	Hombres	50	Zaragoza	168	4	Servicios
Agosto 2008	200808	Agosto	2008	Mujeres	50	Zaragoza	420	4	Servicios
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	12	2	Industria y energía
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	13	2	Industria y energía
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	15	3	Construcción
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	2	3	Construcción
Julio 2008	200807	Julio	2008	Hombres	22	Huesca	50	4	Servicios
Julio 2008	200807	Julio	2008	Mujeres	22	Huesca	103	4	Servicios
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	12	2	Industria y energía
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	6	2	Industria y energía
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	7	3	Construcción
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	2	3	Construcción
Julio 2008	200807	Julio	2008	Hombres	44	Teruel	19	4	Servicios
Julio 2008	200807	Julio	2008	Mujeres	44	Teruel	35	4	Servicios
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	72	2	Industria y energía
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	60	2	Industria y energía
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	16	3	Construcción
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	5	3	Construcción
Julio 2008	200807	Julio	2008	Hombres	50	Zaragoza	222	4	Servicios
Julio 2008	200807	Julio	2008	Mujeres	50	Zaragoza	493	4	Servicios
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	3	1	Agricultura, ganadería y pesca
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	7	2	Industria y energía
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	3	2	Industria y energía
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	8	3	Construcción
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	1	3	Construcción
Junio 2008	200806	Junio	2008	Hombres	22	Huesca	46	4	Servicios
Junio 2008	200806	Junio	2008	Mujeres	22	Huesca	103	4	Servicios
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	8	2	Industria y energía
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	5	2	Industria y energía
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	2	3	Construcción
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	1	3	Construcción
Junio 2008	200806	Junio	2008	Hombres	44	Teruel	13	4	Servicios
Junio 2008	200806	Junio	2008	Mujeres	44	Teruel	50	4	Servicios
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	9	1	Agricultura, ganadería y pesca
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	5	1	Agricultura, ganadería y pesca
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	75	2	Industria y energía
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	72	2	Industria y energía
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	19	3	Construcción
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	11	3	Construcción
Junio 2008	200806	Junio	2008	Hombres	50	Zaragoza	278	4	Servicios
Junio 2008	200806	Junio	2008	Mujeres	50	Zaragoza	510	4	Servicios
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	12	2	Industria y energía
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	20	2	Industria y energía
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	14	3	Construcción
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	3	3	Construcción
Mayo 2008	200805	Mayo	2008	Hombres	22	Huesca	41	4	Servicios
Mayo 2008	200805	Mayo	2008	Mujeres	22	Huesca	93	4	Servicios
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	8	2	Industria y energía
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	9	2	Industria y energía
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	8	3	Construcción
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	1	3	Construcción
Mayo 2008	200805	Mayo	2008	Hombres	44	Teruel	15	4	Servicios
Mayo 2008	200805	Mayo	2008	Mujeres	44	Teruel	46	4	Servicios
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	7	1	Agricultura, ganadería y pesca
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	6	1	Agricultura, ganadería y pesca
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	66	2	Industria y energía
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	94	2	Industria y energía
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	29	3	Construcción
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	8	3	Construcción
Mayo 2008	200805	Mayo	2008	Hombres	50	Zaragoza	200	4	Servicios
Mayo 2008	200805	Mayo	2008	Mujeres	50	Zaragoza	516	4	Servicios
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	15	2	Industria y energía
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	6	2	Industria y energía
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	12	3	Construcción
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	5	3	Construcción
Abril 2008	200804	Abril	2008	Hombres	22	Huesca	33	4	Servicios
Abril 2008	200804	Abril	2008	Mujeres	22	Huesca	121	4	Servicios
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	10	2	Industria y energía
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	6	2	Industria y energía
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	4	3	Construcción
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	2	3	Construcción
Abril 2008	200804	Abril	2008	Hombres	44	Teruel	9	4	Servicios
Abril 2008	200804	Abril	2008	Mujeres	44	Teruel	43	4	Servicios
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	10	1	Agricultura, ganadería y pesca
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	74	2	Industria y energía
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	82	2	Industria y energía
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	30	3	Construcción
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	13	3	Construcción
Abril 2008	200804	Abril	2008	Hombres	50	Zaragoza	217	4	Servicios
Abril 2008	200804	Abril	2008	Mujeres	50	Zaragoza	613	4	Servicios
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	9	1	Agricultura, ganadería y pesca
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	8	2	Industria y energía
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	6	2	Industria y energía
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	12	3	Construcción
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	4	3	Construcción
Marzo 2008	200803	Marzo	2008	Hombres	22	Huesca	42	4	Servicios
Marzo 2008	200803	Marzo	2008	Mujeres	22	Huesca	105	4	Servicios
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	16	2	Industria y energía
Marzo 2008	200803	Marzo	2008	Mujeres	44	Teruel	7	2	Industria y energía
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	6	3	Construcción
Marzo 2008	200803	Marzo	2008	Mujeres	44	Teruel	2	3	Construcción
Marzo 2008	200803	Marzo	2008	Hombres	44	Teruel	10	4	Servicios
Marzo 2008	200803	Marzo	2008	Mujeres	44	Teruel	49	4	Servicios
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	71	2	Industria y energía
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	73	2	Industria y energía
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	43	3	Construcción
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	8	3	Construcción
Marzo 2008	200803	Marzo	2008	Hombres	50	Zaragoza	212	4	Servicios
Marzo 2008	200803	Marzo	2008	Mujeres	50	Zaragoza	498	4	Servicios
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	6	1	Agricultura, ganadería y pesca
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	15	2	Industria y energía
Febrero 2008	200802	Febrero	2008	Mujeres	22	Huesca	11	2	Industria y energía
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	12	3	Construcción
Febrero 2008	200802	Febrero	2008	Mujeres	22	Huesca	4	3	Construcción
Febrero 2008	200802	Febrero	2008	Hombres	22	Huesca	58	4	Servicios
Febrero 2008	200802	Febrero	2008	Mujeres	22	Huesca	123	4	Servicios
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	13	2	Industria y energía
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	7	2	Industria y energía
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	12	3	Construcción
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	3	3	Construcción
Febrero 2008	200802	Febrero	2008	Hombres	44	Teruel	19	4	Servicios
Febrero 2008	200802	Febrero	2008	Mujeres	44	Teruel	53	4	Servicios
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	11	1	Agricultura, ganadería y pesca
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	90	2	Industria y energía
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	69	2	Industria y energía
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	41	3	Construcción
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	7	3	Construcción
Febrero 2008	200802	Febrero	2008	Hombres	50	Zaragoza	242	4	Servicios
Febrero 2008	200802	Febrero	2008	Mujeres	50	Zaragoza	567	4	Servicios
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	27	2	Industria y energía
Enero 2008	200801	Enero	2008	Mujeres	22	Huesca	13	2	Industria y energía
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	8	3	Construcción
Enero 2008	200801	Enero	2008	Mujeres	22	Huesca	2	3	Construcción
Enero 2008	200801	Enero	2008	Hombres	22	Huesca	56	4	Servicios
Enero 2008	200801	Enero	2008	Mujeres	22	Huesca	114	4	Servicios
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	17	2	Industria y energía
Enero 2008	200801	Enero	2008	Mujeres	44	Teruel	13	2	Industria y energía
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	6	3	Construcción
Enero 2008	200801	Enero	2008	Mujeres	44	Teruel	1	3	Construcción
Enero 2008	200801	Enero	2008	Hombres	44	Teruel	14	4	Servicios
Enero 2008	200801	Enero	2008	Mujeres	44	Teruel	37	4	Servicios
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	10	1	Agricultura, ganadería y pesca
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	112	2	Industria y energía
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	70	2	Industria y energía
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	37	3	Construcción
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	12	3	Construcción
Enero 2008	200801	Enero	2008	Hombres	50	Zaragoza	228	4	Servicios
Enero 2008	200801	Enero	2008	Mujeres	50	Zaragoza	519	4	Servicios
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	3	1	Agricultura, ganadería y pesca
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	5	2	Industria y energía
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Huesca	5	2	Industria y energía
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	2	3	Construcción
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Huesca	4	3	Construcción
Diciembre 2007	200712	Diciembre	2007	Hombres	22	Huesca	34	4	Servicios
Diciembre 2007	200712	Diciembre	2007	Mujeres	22	Huesca	76	4	Servicios
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	13	2	Industria y energía
Diciembre 2007	200712	Diciembre	2007	Mujeres	44	Teruel	13	2	Industria y energía
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	8	3	Construcción
Diciembre 2007	200712	Diciembre	2007	Mujeres	44	Teruel	1	3	Construcción
Diciembre 2007	200712	Diciembre	2007	Hombres	44	Teruel	11	4	Servicios
Diciembre 2007	200712	Diciembre	2007	Mujeres	44	Teruel	30	4	Servicios
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	87	2	Industria y energía
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	69	2	Industria y energía
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	31	3	Construcción
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	13	3	Construcción
Diciembre 2007	200712	Diciembre	2007	Hombres	50	Zaragoza	161	4	Servicios
Diciembre 2007	200712	Diciembre	2007	Mujeres	50	Zaragoza	469	4	Servicios
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	3	1	Agricultura, ganadería y pesca
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	8	2	Industria y energía
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	12	2	Industria y energía
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	18	3	Construcción
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	4	3	Construcción
Noviembre 2007	200711	Noviembre	2007	Hombres	22	Huesca	51	4	Servicios
Noviembre 2007	200711	Noviembre	2007	Mujeres	22	Huesca	91	4	Servicios
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	14	2	Industria y energía
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	12	2	Industria y energía
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	7	3	Construcción
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	2	3	Construcción
Noviembre 2007	200711	Noviembre	2007	Hombres	44	Teruel	25	4	Servicios
Noviembre 2007	200711	Noviembre	2007	Mujeres	44	Teruel	39	4	Servicios
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	84	2	Industria y energía
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	62	2	Industria y energía
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	36	3	Construcción
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	19	3	Construcción
Noviembre 2007	200711	Noviembre	2007	Hombres	50	Zaragoza	223	4	Servicios
Noviembre 2007	200711	Noviembre	2007	Mujeres	50	Zaragoza	571	4	Servicios
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	9	1	Agricultura, ganadería y pesca
Octubre 2007	200710	Octubre	2007	Mujeres	22	Huesca	4	1	Agricultura, ganadería y pesca
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	13	2	Industria y energía
Octubre 2007	200710	Octubre	2007	Mujeres	22	Huesca	13	2	Industria y energía
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	16	3	Construcción
Octubre 2007	200710	Octubre	2007	Mujeres	22	Huesca	6	3	Construcción
Octubre 2007	200710	Octubre	2007	Hombres	22	Huesca	57	4	Servicios
Octubre 2007	200710	Octubre	2007	Mujeres	22	Huesca	175	4	Servicios
Octubre 2007	200710	Octubre	2007	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Octubre 2007	200710	Octubre	2007	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Octubre 2007	200710	Octubre	2007	Hombres	44	Teruel	9	2	Industria y energía
Octubre 2007	200710	Octubre	2007	Mujeres	44	Teruel	7	2	Industria y energía
Octubre 2007	200710	Octubre	2007	Hombres	44	Teruel	9	3	Construcción
Octubre 2007	200710	Octubre	2007	Hombres	44	Teruel	13	4	Servicios
Octubre 2007	200710	Octubre	2007	Mujeres	44	Teruel	63	4	Servicios
Octubre 2007	200710	Octubre	2007	Hombres	50	Zaragoza	9	1	Agricultura, ganadería y pesca
Octubre 2007	200710	Octubre	2007	Mujeres	50	Zaragoza	6	1	Agricultura, ganadería y pesca
Octubre 2007	200710	Octubre	2007	Hombres	50	Zaragoza	91	2	Industria y energía
Octubre 2007	200710	Octubre	2007	Mujeres	50	Zaragoza	104	2	Industria y energía
Octubre 2007	200710	Octubre	2007	Hombres	50	Zaragoza	45	3	Construcción
Octubre 2007	200710	Octubre	2007	Mujeres	50	Zaragoza	22	3	Construcción
Octubre 2007	200710	Octubre	2007	Hombres	50	Zaragoza	293	4	Servicios
Octubre 2007	200710	Octubre	2007	Mujeres	50	Zaragoza	690	4	Servicios
Septiembre 2007	200709	Septiembre	2007	Hombres	22	Huesca	6	1	Agricultura, ganadería y pesca
Septiembre 2007	200709	Septiembre	2007	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Septiembre 2007	200709	Septiembre	2007	Hombres	22	Huesca	16	2	Industria y energía
Septiembre 2007	200709	Septiembre	2007	Mujeres	22	Huesca	7	2	Industria y energía
Septiembre 2007	200709	Septiembre	2007	Hombres	22	Huesca	9	3	Construcción
Septiembre 2007	200709	Septiembre	2007	Mujeres	22	Huesca	9	3	Construcción
Septiembre 2007	200709	Septiembre	2007	Hombres	22	Huesca	51	4	Servicios
Septiembre 2007	200709	Septiembre	2007	Mujeres	22	Huesca	109	4	Servicios
Septiembre 2007	200709	Septiembre	2007	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Septiembre 2007	200709	Septiembre	2007	Mujeres	44	Teruel	2	1	Agricultura, ganadería y pesca
Septiembre 2007	200709	Septiembre	2007	Hombres	44	Teruel	14	2	Industria y energía
Septiembre 2007	200709	Septiembre	2007	Mujeres	44	Teruel	13	2	Industria y energía
Septiembre 2007	200709	Septiembre	2007	Hombres	44	Teruel	7	3	Construcción
Septiembre 2007	200709	Septiembre	2007	Hombres	44	Teruel	22	4	Servicios
Septiembre 2007	200709	Septiembre	2007	Mujeres	44	Teruel	54	4	Servicios
Septiembre 2007	200709	Septiembre	2007	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Septiembre 2007	200709	Septiembre	2007	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Septiembre 2007	200709	Septiembre	2007	Hombres	50	Zaragoza	99	2	Industria y energía
Septiembre 2007	200709	Septiembre	2007	Mujeres	50	Zaragoza	102	2	Industria y energía
Septiembre 2007	200709	Septiembre	2007	Hombres	50	Zaragoza	47	3	Construcción
Septiembre 2007	200709	Septiembre	2007	Mujeres	50	Zaragoza	9	3	Construcción
Septiembre 2007	200709	Septiembre	2007	Hombres	50	Zaragoza	267	4	Servicios
Septiembre 2007	200709	Septiembre	2007	Mujeres	50	Zaragoza	658	4	Servicios
Agosto 2007	200708	Agosto	2007	Hombres	22	Huesca	7	1	Agricultura, ganadería y pesca
Agosto 2007	200708	Agosto	2007	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Agosto 2007	200708	Agosto	2007	Hombres	22	Huesca	13	2	Industria y energía
Agosto 2007	200708	Agosto	2007	Mujeres	22	Huesca	3	2	Industria y energía
Agosto 2007	200708	Agosto	2007	Hombres	22	Huesca	13	3	Construcción
Agosto 2007	200708	Agosto	2007	Hombres	22	Huesca	34	4	Servicios
Agosto 2007	200708	Agosto	2007	Mujeres	22	Huesca	81	4	Servicios
Agosto 2007	200708	Agosto	2007	Mujeres	44	Teruel	4	1	Agricultura, ganadería y pesca
Agosto 2007	200708	Agosto	2007	Hombres	44	Teruel	4	2	Industria y energía
Agosto 2007	200708	Agosto	2007	Mujeres	44	Teruel	7	2	Industria y energía
Agosto 2007	200708	Agosto	2007	Hombres	44	Teruel	3	3	Construcción
Agosto 2007	200708	Agosto	2007	Hombres	44	Teruel	19	4	Servicios
Agosto 2007	200708	Agosto	2007	Mujeres	44	Teruel	58	4	Servicios
Agosto 2007	200708	Agosto	2007	Hombres	50	Zaragoza	7	1	Agricultura, ganadería y pesca
Agosto 2007	200708	Agosto	2007	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Agosto 2007	200708	Agosto	2007	Hombres	50	Zaragoza	50	2	Industria y energía
Agosto 2007	200708	Agosto	2007	Mujeres	50	Zaragoza	52	2	Industria y energía
Agosto 2007	200708	Agosto	2007	Hombres	50	Zaragoza	28	3	Construcción
Agosto 2007	200708	Agosto	2007	Mujeres	50	Zaragoza	9	3	Construcción
Agosto 2007	200708	Agosto	2007	Hombres	50	Zaragoza	182	4	Servicios
Agosto 2007	200708	Agosto	2007	Mujeres	50	Zaragoza	380	4	Servicios
Julio 2007	200707	Julio	2007	Hombres	22	Huesca	10	1	Agricultura, ganadería y pesca
Julio 2007	200707	Julio	2007	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Julio 2007	200707	Julio	2007	Hombres	22	Huesca	26	2	Industria y energía
Julio 2007	200707	Julio	2007	Mujeres	22	Huesca	10	2	Industria y energía
Julio 2007	200707	Julio	2007	Hombres	22	Huesca	20	3	Construcción
Julio 2007	200707	Julio	2007	Mujeres	22	Huesca	8	3	Construcción
Julio 2007	200707	Julio	2007	Hombres	22	Huesca	52	4	Servicios
Julio 2007	200707	Julio	2007	Mujeres	22	Huesca	128	4	Servicios
Julio 2007	200707	Julio	2007	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Julio 2007	200707	Julio	2007	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Julio 2007	200707	Julio	2007	Hombres	44	Teruel	10	2	Industria y energía
Julio 2007	200707	Julio	2007	Mujeres	44	Teruel	12	2	Industria y energía
Julio 2007	200707	Julio	2007	Hombres	44	Teruel	5	3	Construcción
Julio 2007	200707	Julio	2007	Hombres	44	Teruel	20	4	Servicios
Julio 2007	200707	Julio	2007	Mujeres	44	Teruel	60	4	Servicios
Julio 2007	200707	Julio	2007	Hombres	50	Zaragoza	5	1	Agricultura, ganadería y pesca
Julio 2007	200707	Julio	2007	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Julio 2007	200707	Julio	2007	Hombres	50	Zaragoza	94	2	Industria y energía
Julio 2007	200707	Julio	2007	Mujeres	50	Zaragoza	79	2	Industria y energía
Julio 2007	200707	Julio	2007	Hombres	50	Zaragoza	56	3	Construcción
Julio 2007	200707	Julio	2007	Mujeres	50	Zaragoza	11	3	Construcción
Julio 2007	200707	Julio	2007	Hombres	50	Zaragoza	213	4	Servicios
Julio 2007	200707	Julio	2007	Mujeres	50	Zaragoza	566	4	Servicios
Junio 2007	200706	Junio	2007	Hombres	22	Huesca	7	1	Agricultura, ganadería y pesca
Junio 2007	200706	Junio	2007	Mujeres	22	Huesca	3	1	Agricultura, ganadería y pesca
Junio 2007	200706	Junio	2007	Hombres	22	Huesca	17	2	Industria y energía
Junio 2007	200706	Junio	2007	Mujeres	22	Huesca	15	2	Industria y energía
Junio 2007	200706	Junio	2007	Hombres	22	Huesca	28	3	Construcción
Junio 2007	200706	Junio	2007	Mujeres	22	Huesca	3	3	Construcción
Junio 2007	200706	Junio	2007	Hombres	22	Huesca	49	4	Servicios
Junio 2007	200706	Junio	2007	Mujeres	22	Huesca	114	4	Servicios
Junio 2007	200706	Junio	2007	Hombres	44	Teruel	4	1	Agricultura, ganadería y pesca
Junio 2007	200706	Junio	2007	Hombres	44	Teruel	9	2	Industria y energía
Junio 2007	200706	Junio	2007	Mujeres	44	Teruel	7	2	Industria y energía
Junio 2007	200706	Junio	2007	Hombres	44	Teruel	22	3	Construcción
Junio 2007	200706	Junio	2007	Mujeres	44	Teruel	2	3	Construcción
Junio 2007	200706	Junio	2007	Hombres	44	Teruel	16	4	Servicios
Junio 2007	200706	Junio	2007	Mujeres	44	Teruel	60	4	Servicios
Junio 2007	200706	Junio	2007	Hombres	50	Zaragoza	9	1	Agricultura, ganadería y pesca
