Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Abril 2014	201404	Abril	2014	44	Teruel	Hombres	Temporal	0	711	0	0
Abril 2014	201404	Abril	2014	44	Teruel	Hombres	Temporal	1	1178	43771	37,1570458404075
Abril 2014	201404	Abril	2014	44	Teruel	Mujeres	Temporal	0	343	0	0
Abril 2014	201404	Abril	2014	44	Teruel	Mujeres	Temporal	1	884	29324	33,1719457013575
Abril 2014	201404	Abril	2014	50	Zaragoza	Hombres	Temporal	0	5367	0	0
Abril 2014	201404	Abril	2014	50	Zaragoza	Hombres	Temporal	1	7206	318839	44,2463225090203
Abril 2014	201404	Abril	2014	50	Zaragoza	Mujeres	Temporal	0	3947	0	0
Abril 2014	201404	Abril	2014	50	Zaragoza	Mujeres	Temporal	1	6376	282123	44,2476474278545
Marzo 2014	201403	Marzo	2014	22	Huesca	Hombres	Temporal	0	1248	0	0
Marzo 2014	201403	Marzo	2014	22	Huesca	Hombres	Temporal	1	1220	62761	51,4434426229508
Marzo 2014	201403	Marzo	2014	22	Huesca	Mujeres	Temporal	0	727	0	0
Marzo 2014	201403	Marzo	2014	22	Huesca	Mujeres	Temporal	1	1058	46386	43,8431001890359
Marzo 2014	201403	Marzo	2014	44	Teruel	Hombres	Temporal	0	437	0	0
Marzo 2014	201403	Marzo	2014	44	Teruel	Hombres	Temporal	1	1030	46099	44,7563106796117
Marzo 2014	201403	Marzo	2014	44	Teruel	Mujeres	Temporal	0	249	0	0
Marzo 2014	201403	Marzo	2014	44	Teruel	Mujeres	Temporal	1	577	23219	40,2409012131716
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Hombres	Temporal	0	4341	0	0
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Hombres	Temporal	1	6876	333799	48,5455206515416
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Mujeres	Temporal	0	3437	0	0
Marzo 2014	201403	Marzo	2014	50	Zaragoza	Mujeres	Temporal	1	5592	276859	49,5098354792561
Febrero 2014	201402	Febrero	2014	22	Huesca	Hombres	Temporal	0	954	0	0
Febrero 2014	201402	Febrero	2014	22	Huesca	Hombres	Temporal	1	902	57397	63,6330376940133
Febrero 2014	201402	Febrero	2014	22	Huesca	Mujeres	Temporal	0	622	0	0
Febrero 2014	201402	Febrero	2014	22	Huesca	Mujeres	Temporal	1	958	46043	48,0615866388309
Febrero 2014	201402	Febrero	2014	44	Teruel	Hombres	Temporal	0	398	0	0
Febrero 2014	201402	Febrero	2014	44	Teruel	Hombres	Temporal	1	891	34135	38,31088664422
Febrero 2014	201402	Febrero	2014	44	Teruel	Mujeres	Temporal	0	224	0	0
Febrero 2014	201402	Febrero	2014	44	Teruel	Mujeres	Temporal	1	574	30698	53,4808362369338
Febrero 2014	201402	Febrero	2014	50	Zaragoza	Hombres	Temporal	0	4363	0	0
Febrero 2014	201402	Febrero	2014	50	Zaragoza	Hombres	Temporal	1	6617	334950	50,6196161402448
Febrero 2014	201402	Febrero	2014	50	Zaragoza	Mujeres	Temporal	0	3345	0	0
Febrero 2014	201402	Febrero	2014	50	Zaragoza	Mujeres	Temporal	1	5615	297273	52,9426536064114
Enero 2014	201401	Enero	2014	22	Huesca	Hombres	Temporal	0	1165	0	0
Enero 2014	201401	Enero	2014	22	Huesca	Hombres	Temporal	1	1158	82636	71,3609671848014
Enero 2014	201401	Enero	2014	22	Huesca	Mujeres	Temporal	0	841	0	0
Enero 2014	201401	Enero	2014	22	Huesca	Mujeres	Temporal	1	1059	52173	49,2662889518414
Enero 2014	201401	Enero	2014	44	Teruel	Hombres	Temporal	0	435	0	0
Enero 2014	201401	Enero	2014	44	Teruel	Hombres	Temporal	1	988	44263	44,8006072874494
Enero 2014	201401	Enero	2014	44	Teruel	Mujeres	Temporal	0	311	0	0
Enero 2014	201401	Enero	2014	44	Teruel	Mujeres	Temporal	1	599	26011	43,424040066778
Enero 2014	201401	Enero	2014	50	Zaragoza	Hombres	Temporal	0	4820	0	0
Enero 2014	201401	Enero	2014	50	Zaragoza	Hombres	Temporal	1	6977	398306	57,0884334241078
Enero 2014	201401	Enero	2014	50	Zaragoza	Mujeres	Temporal	0	3904	0	0
Enero 2014	201401	Enero	2014	50	Zaragoza	Mujeres	Temporal	1	5639	320479	56,8325944316368
Diciembre 2013	201312	Diciembre	2013	22	Huesca	Hombres	Temporal	0	1104	0	0
Diciembre 2013	201312	Diciembre	2013	22	Huesca	Hombres	Temporal	1	1293	82583	63,8692962103635
Diciembre 2013	201312	Diciembre	2013	22	Huesca	Mujeres	Temporal	0	993	0	0
Diciembre 2013	201312	Diciembre	2013	22	Huesca	Mujeres	Temporal	1	1527	61520	40,2881466928618
Diciembre 2013	201312	Diciembre	2013	44	Teruel	Hombres	Temporal	0	509	0	0
Diciembre 2013	201312	Diciembre	2013	44	Teruel	Hombres	Temporal	1	1067	39285	36,8181818181818
Diciembre 2013	201312	Diciembre	2013	44	Teruel	Mujeres	Temporal	0	236	0	0
Diciembre 2013	201312	Diciembre	2013	44	Teruel	Mujeres	Temporal	1	730	26420	36,1917808219178
Diciembre 2013	201312	Diciembre	2013	50	Zaragoza	Hombres	Temporal	0	3926	0	0
Diciembre 2013	201312	Diciembre	2013	50	Zaragoza	Hombres	Temporal	1	6700	311535	46,4977611940298
Diciembre 2013	201312	Diciembre	2013	50	Zaragoza	Mujeres	Temporal	0	3265	0	0
Diciembre 2013	201312	Diciembre	2013	50	Zaragoza	Mujeres	Temporal	1	6557	274973	41,935793808144
Noviembre 2013	201311	Noviembre	2013	22	Huesca	Hombres	Temporal	0	1140	0	0
Noviembre 2013	201311	Noviembre	2013	22	Huesca	Hombres	Temporal	1	1092	87548	80,1721611721612
Noviembre 2013	201311	Noviembre	2013	22	Huesca	Mujeres	Temporal	0	731	0	0
Noviembre 2013	201311	Noviembre	2013	22	Huesca	Mujeres	Temporal	1	1004	62509	62,2599601593625
Noviembre 2013	201311	Noviembre	2013	44	Teruel	Hombres	Temporal	0	507	0	0
Noviembre 2013	201311	Noviembre	2013	44	Teruel	Hombres	Temporal	1	868	42873	49,3928571428571
Noviembre 2013	201311	Noviembre	2013	44	Teruel	Mujeres	Temporal	0	260	0	0
Noviembre 2013	201311	Noviembre	2013	44	Teruel	Mujeres	Temporal	1	565	44491	78,7451327433628
Noviembre 2013	201311	Noviembre	2013	50	Zaragoza	Hombres	Temporal	0	4816	0	0
Noviembre 2013	201311	Noviembre	2013	50	Zaragoza	Hombres	Temporal	1	6879	352563	51,2520715220235
Noviembre 2013	201311	Noviembre	2013	50	Zaragoza	Mujeres	Temporal	0	3636	0	0
Noviembre 2013	201311	Noviembre	2013	50	Zaragoza	Mujeres	Temporal	1	6213	343923	55,3553838725254
Octubre 2013	201310	Octubre	2013	22	Huesca	Hombres	Temporal	0	1290	0	0
Octubre 2013	201310	Octubre	2013	22	Huesca	Hombres	Temporal	1	1307	85112	65,1201224177506
Octubre 2013	201310	Octubre	2013	22	Huesca	Mujeres	Temporal	0	930	0	0
Octubre 2013	201310	Octubre	2013	22	Huesca	Mujeres	Temporal	1	1281	74220	57,9391100702576
Octubre 2013	201310	Octubre	2013	44	Teruel	Hombres	Temporal	0	733	0	0
Octubre 2013	201310	Octubre	2013	44	Teruel	Hombres	Temporal	1	1139	59548	52,2809482001756
Octubre 2013	201310	Octubre	2013	44	Teruel	Mujeres	Temporal	0	479	0	0
Octubre 2013	201310	Octubre	2013	44	Teruel	Mujeres	Temporal	1	873	46782	53,5876288659794
Octubre 2013	201310	Octubre	2013	50	Zaragoza	Hombres	Temporal	0	7448	0	0
Octubre 2013	201310	Octubre	2013	50	Zaragoza	Hombres	Temporal	1	9287	459696	49,4988693873156
Octubre 2013	201310	Octubre	2013	50	Zaragoza	Mujeres	Temporal	0	5564	0	0
Octubre 2013	201310	Octubre	2013	50	Zaragoza	Mujeres	Temporal	1	7951	430838	54,1866431895359
Septiembre 2013	201309	Septiembre	2013	22	Huesca	Hombres	Temporal	0	1529	0	0
Septiembre 2013	201309	Septiembre	2013	22	Huesca	Hombres	Temporal	1	1287	72057	55,988344988345
Septiembre 2013	201309	Septiembre	2013	22	Huesca	Mujeres	Temporal	0	900	0	0
Septiembre 2013	201309	Septiembre	2013	22	Huesca	Mujeres	Temporal	1	1354	71272	52,6381093057607
Septiembre 2013	201309	Septiembre	2013	44	Teruel	Hombres	Temporal	0	817	0	0
Septiembre 2013	201309	Septiembre	2013	44	Teruel	Hombres	Temporal	1	1251	47358	37,8561151079137
Septiembre 2013	201309	Septiembre	2013	44	Teruel	Mujeres	Temporal	0	448	0	0
Septiembre 2013	201309	Septiembre	2013	44	Teruel	Mujeres	Temporal	1	941	32394	34,4250797024442
Septiembre 2013	201309	Septiembre	2013	50	Zaragoza	Hombres	Temporal	0	7008	0	0
Septiembre 2013	201309	Septiembre	2013	50	Zaragoza	Hombres	Temporal	1	9567	427895	44,7261419462736
Septiembre 2013	201309	Septiembre	2013	50	Zaragoza	Mujeres	Temporal	0	5199	0	0
Septiembre 2013	201309	Septiembre	2013	50	Zaragoza	Mujeres	Temporal	1	7190	439251	61,091933240612
Agosto 2013	201308	Agosto	2013	22	Huesca	Hombres	Temporal	0	2067	0	0
Agosto 2013	201308	Agosto	2013	22	Huesca	Hombres	Temporal	1	1694	58258	34,3907910271547
Agosto 2013	201308	Agosto	2013	22	Huesca	Mujeres	Temporal	0	859	0	0
Agosto 2013	201308	Agosto	2013	22	Huesca	Mujeres	Temporal	1	1393	38212	27,4314429289304
Agosto 2013	201308	Agosto	2013	44	Teruel	Hombres	Temporal	0	459	0	0
Agosto 2013	201308	Agosto	2013	44	Teruel	Hombres	Temporal	1	1000	26460	26,46
Agosto 2013	201308	Agosto	2013	44	Teruel	Mujeres	Temporal	0	371	0	0
Agosto 2013	201308	Agosto	2013	44	Teruel	Mujeres	Temporal	1	804	20032	24,9154228855721
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Hombres	Temporal	0	5288	0	0
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Hombres	Temporal	1	7284	299337	41,0951400329489
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Mujeres	Temporal	0	3539	0	0
Agosto 2013	201308	Agosto	2013	50	Zaragoza	Mujeres	Temporal	1	5789	232079	40,0896527897737
Julio 2013	201307	Julio	2013	22	Huesca	Hombres	Temporal	0	2972	0	0
Julio 2013	201307	Julio	2013	22	Huesca	Hombres	Temporal	1	2162	94464	43,6928769657724
Julio 2013	201307	Julio	2013	22	Huesca	Mujeres	Temporal	0	2018	0	0
Julio 2013	201307	Julio	2013	22	Huesca	Mujeres	Temporal	1	2044	79325	38,8087084148728
Julio 2013	201307	Julio	2013	44	Teruel	Hombres	Temporal	0	852	0	0
Julio 2013	201307	Julio	2013	44	Teruel	Hombres	Temporal	1	1467	47667	32,4928425357873
Julio 2013	201307	Julio	2013	44	Teruel	Mujeres	Temporal	0	593	0	0
Julio 2013	201307	Julio	2013	44	Teruel	Mujeres	Temporal	1	1070	48631	45,4495327102804
Julio 2013	201307	Julio	2013	50	Zaragoza	Hombres	Temporal	0	7362	0	0
Julio 2013	201307	Julio	2013	50	Zaragoza	Hombres	Temporal	1	9715	411872	42,3954709212558
Julio 2013	201307	Julio	2013	50	Zaragoza	Mujeres	Temporal	0	4990	0	0
Julio 2013	201307	Julio	2013	50	Zaragoza	Mujeres	Temporal	1	7598	332178	43,7191366148987
Junio 2013	201306	Junio	2013	22	Huesca	Hombres	Temporal	0	2267	0	0
Junio 2013	201306	Junio	2013	22	Huesca	Hombres	Temporal	1	1471	77828	52,9082256968049
Junio 2013	201306	Junio	2013	22	Huesca	Mujeres	Temporal	0	1748	0	0
Junio 2013	201306	Junio	2013	22	Huesca	Mujeres	Temporal	1	1338	59483	44,4566517189836
Junio 2013	201306	Junio	2013	44	Teruel	Hombres	Temporal	0	777	0	0
Junio 2013	201306	Junio	2013	44	Teruel	Hombres	Temporal	1	1033	44175	42,7637947725073
Junio 2013	201306	Junio	2013	44	Teruel	Mujeres	Temporal	0	495	0	0
Junio 2013	201306	Junio	2013	44	Teruel	Mujeres	Temporal	1	747	34067	45,6050870147256
Junio 2013	201306	Junio	2013	50	Zaragoza	Hombres	Temporal	0	7077	0	0
Junio 2013	201306	Junio	2013	50	Zaragoza	Hombres	Temporal	1	8227	341508	41,510635711681
Junio 2013	201306	Junio	2013	50	Zaragoza	Mujeres	Temporal	0	4649	0	0
Junio 2013	201306	Junio	2013	50	Zaragoza	Mujeres	Temporal	1	6562	292773	44,6164279183176
Mayo 2013	201305	Mayo	2013	22	Huesca	Hombres	Temporal	0	3460	0	0
Mayo 2013	201305	Mayo	2013	22	Huesca	Hombres	Temporal	1	1396	72581	51,9921203438395
Mayo 2013	201305	Mayo	2013	22	Huesca	Mujeres	Temporal	0	1483	0	0
Mayo 2013	201305	Mayo	2013	22	Huesca	Mujeres	Temporal	1	1161	43205	37,213608957795
Mayo 2013	201305	Mayo	2013	44	Teruel	Hombres	Temporal	0	664	0	0
Mayo 2013	201305	Mayo	2013	44	Teruel	Hombres	Temporal	1	1080	44077	40,812037037037
Mayo 2013	201305	Mayo	2013	44	Teruel	Mujeres	Temporal	0	483	0	0
Mayo 2013	201305	Mayo	2013	44	Teruel	Mujeres	Temporal	1	622	29530	47,475884244373
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Hombres	Temporal	0	6736	0	0
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Hombres	Temporal	1	7932	325402	41,023953605648
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Mujeres	Temporal	0	4354	0	0
Mayo 2013	201305	Mayo	2013	50	Zaragoza	Mujeres	Temporal	1	6777	254224	37,5127637597757
Abril 2013	201304	Abril	2013	22	Huesca	Hombres	Temporal	0	1384	0	0
Abril 2013	201304	Abril	2013	22	Huesca	Hombres	Temporal	1	1002	60540	60,4191616766467
Abril 2013	201304	Abril	2013	22	Huesca	Mujeres	Temporal	0	786	0	0
Abril 2013	201304	Abril	2013	22	Huesca	Mujeres	Temporal	1	1057	48454	45,841059602649
Abril 2013	201304	Abril	2013	44	Teruel	Hombres	Temporal	0	468	0	0
Abril 2013	201304	Abril	2013	44	Teruel	Hombres	Temporal	1	941	30681	32,6046758767269
Abril 2013	201304	Abril	2013	44	Teruel	Mujeres	Temporal	0	268	0	0
Abril 2013	201304	Abril	2013	44	Teruel	Mujeres	Temporal	1	622	24613	39,5707395498392
Abril 2013	201304	Abril	2013	50	Zaragoza	Hombres	Temporal	0	4514	0	0
Abril 2013	201304	Abril	2013	50	Zaragoza	Hombres	Temporal	1	5877	269116	45,7913901650502
Abril 2013	201304	Abril	2013	50	Zaragoza	Mujeres	Temporal	0	3111	0	0
Abril 2013	201304	Abril	2013	50	Zaragoza	Mujeres	Temporal	1	5378	256240	47,6459650427668
Marzo 2013	201303	Marzo	2013	22	Huesca	Hombres	Temporal	0	922	0	0
Marzo 2013	201303	Marzo	2013	22	Huesca	Hombres	Temporal	1	1032	61310	59,4089147286822
Marzo 2013	201303	Marzo	2013	22	Huesca	Mujeres	Temporal	0	601	0	0
Marzo 2013	201303	Marzo	2013	22	Huesca	Mujeres	Temporal	1	957	39524	41,2998955067921
Marzo 2013	201303	Marzo	2013	44	Teruel	Hombres	Temporal	0	384	0	0
Marzo 2013	201303	Marzo	2013	44	Teruel	Hombres	Temporal	1	847	31729	37,4604486422668
Marzo 2013	201303	Marzo	2013	44	Teruel	Mujeres	Temporal	0	213	0	0
Marzo 2013	201303	Marzo	2013	44	Teruel	Mujeres	Temporal	1	628	27626	43,9904458598726
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Hombres	Temporal	0	3173	0	0
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Hombres	Temporal	1	5037	305058	60,5634306134604
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Mujeres	Temporal	0	2750	0	0
Marzo 2013	201303	Marzo	2013	50	Zaragoza	Mujeres	Temporal	1	4666	273712	58,6609515645092
Febrero 2013	201302	Febrero	2013	22	Huesca	Hombres	Temporal	0	810	0	0
Febrero 2013	201302	Febrero	2013	22	Huesca	Hombres	Temporal	1	901	54553	60,5471698113208
Febrero 2013	201302	Febrero	2013	22	Huesca	Mujeres	Temporal	0	540	0	0
Febrero 2013	201302	Febrero	2013	22	Huesca	Mujeres	Temporal	1	861	38640	44,8780487804878
Febrero 2013	201302	Febrero	2013	44	Teruel	Hombres	Temporal	0	327	0	0
Febrero 2013	201302	Febrero	2013	44	Teruel	Hombres	Temporal	1	653	22009	33,7044410413476
Febrero 2013	201302	Febrero	2013	44	Teruel	Mujeres	Temporal	0	202	0	0
Febrero 2013	201302	Febrero	2013	44	Teruel	Mujeres	Temporal	1	425	18467	43,4517647058824
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Hombres	Temporal	0	3207	0	0
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Hombres	Temporal	1	4556	260640	57,208077260755
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Mujeres	Temporal	0	2757	0	0
Febrero 2013	201302	Febrero	2013	50	Zaragoza	Mujeres	Temporal	1	4242	231865	54,6593587930222
Enero 2013	201301	Enero	2013	22	Huesca	Hombres	Temporal	0	942	0	0
Enero 2013	201301	Enero	2013	22	Huesca	Hombres	Temporal	1	979	75867	77,4943820224719
Enero 2013	201301	Enero	2013	22	Huesca	Mujeres	Temporal	0	717	0	0
Enero 2013	201301	Enero	2013	22	Huesca	Mujeres	Temporal	1	1028	50375	49,0029182879377
Enero 2013	201301	Enero	2013	44	Teruel	Hombres	Temporal	0	389	0	0
Enero 2013	201301	Enero	2013	44	Teruel	Hombres	Temporal	1	836	37737	45,13995215311
Enero 2013	201301	Enero	2013	44	Teruel	Mujeres	Temporal	0	251	0	0
Enero 2013	201301	Enero	2013	44	Teruel	Mujeres	Temporal	1	463	22967	49,6047516198704
Enero 2013	201301	Enero	2013	50	Zaragoza	Hombres	Temporal	0	3780	0	0
Enero 2013	201301	Enero	2013	50	Zaragoza	Hombres	Temporal	1	5712	343250	60,0927871148459
Enero 2013	201301	Enero	2013	50	Zaragoza	Mujeres	Temporal	0	3481	0	0
Enero 2013	201301	Enero	2013	50	Zaragoza	Mujeres	Temporal	1	5166	332001	64,2665505226481
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Hombres	Temporal	0	851	0	0
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Hombres	Temporal	1	975	83990	86,1435897435897
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Mujeres	Temporal	0	757	0	0
Diciembre 2012	201212	Diciembre	2012	22	Huesca	Mujeres	Temporal	1	1198	45181	37,7136894824708
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Hombres	Temporal	0	349	0	0
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Hombres	Temporal	1	639	57338	89,7308294209703
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Mujeres	Temporal	0	245	0	0
Diciembre 2012	201212	Diciembre	2012	44	Teruel	Mujeres	Temporal	1	601	30044	49,9900166389351
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Hombres	Temporal	0	3048	0	0
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Hombres	Temporal	1	5221	425844	81,5636851177935
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Mujeres	Temporal	0	2808	0	0
Diciembre 2012	201212	Diciembre	2012	50	Zaragoza	Mujeres	Temporal	1	5263	243982	46,3579707391222
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Hombres	Temporal	0	1007	0	0
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Hombres	Temporal	1	940	91671	97,5223404255319
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Mujeres	Temporal	0	634	0	0
Noviembre 2012	201211	Noviembre	2012	22	Huesca	Mujeres	Temporal	1	977	54080	55,353121801433
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Hombres	Temporal	0	431	0	0
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Hombres	Temporal	1	651	44173	67,8540706605223
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Mujeres	Temporal	0	284	0	0
Noviembre 2012	201211	Noviembre	2012	44	Teruel	Mujeres	Temporal	1	666	46436	69,7237237237237
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Hombres	Temporal	0	4210	0	0
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Hombres	Temporal	1	6388	366095	57,3097996242956
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Mujeres	Temporal	0	3352	0	0
Noviembre 2012	201211	Noviembre	2012	50	Zaragoza	Mujeres	Temporal	1	6233	331802	53,2331140702711
Octubre 2012	201210	Octubre	2012	22	Huesca	Hombres	Temporal	0	997	0	0
Octubre 2012	201210	Octubre	2012	22	Huesca	Hombres	Temporal	1	1086	90862	83,6666666666667
Octubre 2012	201210	Octubre	2012	22	Huesca	Mujeres	Temporal	0	893	0	0
Octubre 2012	201210	Octubre	2012	22	Huesca	Mujeres	Temporal	1	1113	73878	66,377358490566
Octubre 2012	201210	Octubre	2012	44	Teruel	Hombres	Temporal	0	843	0	0
Octubre 2012	201210	Octubre	2012	44	Teruel	Hombres	Temporal	1	957	58086	60,6959247648903
Octubre 2012	201210	Octubre	2012	44	Teruel	Mujeres	Temporal	0	478	0	0
Octubre 2012	201210	Octubre	2012	44	Teruel	Mujeres	Temporal	1	796	53168	66,7939698492462
Octubre 2012	201210	Octubre	2012	50	Zaragoza	Hombres	Temporal	0	5699	0	0
Octubre 2012	201210	Octubre	2012	50	Zaragoza	Hombres	Temporal	1	8345	550107	65,9205512282804
Octubre 2012	201210	Octubre	2012	50	Zaragoza	Mujeres	Temporal	0	4925	0	0
Octubre 2012	201210	Octubre	2012	50	Zaragoza	Mujeres	Temporal	1	8211	532142	64,8084277189136
Septiembre 2012	201209	Septiembre	2012	22	Huesca	Hombres	Temporal	0	1151	0	0
Septiembre 2012	201209	Septiembre	2012	22	Huesca	Hombres	Temporal	1	1225	78740	64,2775510204082
Septiembre 2012	201209	Septiembre	2012	22	Huesca	Mujeres	Temporal	0	884	0	0
Septiembre 2012	201209	Septiembre	2012	22	Huesca	Mujeres	Temporal	1	1073	63657	59,3261882572227
Septiembre 2012	201209	Septiembre	2012	44	Teruel	Hombres	Temporal	0	825	0	0
Septiembre 2012	201209	Septiembre	2012	44	Teruel	Hombres	Temporal	1	894	44062	49,2863534675615
Septiembre 2012	201209	Septiembre	2012	44	Teruel	Mujeres	Temporal	0	407	0	0
Septiembre 2012	201209	Septiembre	2012	44	Teruel	Mujeres	Temporal	1	623	45694	73,3451043338684
Septiembre 2012	201209	Septiembre	2012	50	Zaragoza	Hombres	Temporal	0	6864	0	0
Septiembre 2012	201209	Septiembre	2012	50	Zaragoza	Hombres	Temporal	1	8067	438532	54,3612247427792
Septiembre 2012	201209	Septiembre	2012	50	Zaragoza	Mujeres	Temporal	0	4983	0	0
Septiembre 2012	201209	Septiembre	2012	50	Zaragoza	Mujeres	Temporal	1	7394	481918	65,1769001893427
Agosto 2012	201208	Agosto	2012	22	Huesca	Hombres	Temporal	0	1768	0	0
Agosto 2012	201208	Agosto	2012	22	Huesca	Hombres	Temporal	1	1831	82779	45,209721463681
Agosto 2012	201208	Agosto	2012	22	Huesca	Mujeres	Temporal	0	892	0	0
Agosto 2012	201208	Agosto	2012	22	Huesca	Mujeres	Temporal	1	1466	44948	30,6603001364256
Agosto 2012	201208	Agosto	2012	44	Teruel	Hombres	Temporal	0	435	0	0
Agosto 2012	201208	Agosto	2012	44	Teruel	Hombres	Temporal	1	770	41773	54,2506493506494
Agosto 2012	201208	Agosto	2012	44	Teruel	Mujeres	Temporal	0	415	0	0
Agosto 2012	201208	Agosto	2012	44	Teruel	Mujeres	Temporal	1	669	34465	51,5171898355755
Agosto 2012	201208	Agosto	2012	50	Zaragoza	Hombres	Temporal	0	5952	0	0
Agosto 2012	201208	Agosto	2012	50	Zaragoza	Hombres	Temporal	1	7375	332827	45,1290847457627
Agosto 2012	201208	Agosto	2012	50	Zaragoza	Mujeres	Temporal	0	3784	0	0
Agosto 2012	201208	Agosto	2012	50	Zaragoza	Mujeres	Temporal	1	5736	249500	43,4972105997211
Julio 2012	201207	Julio	2012	22	Huesca	Hombres	Temporal	0	2698	0	0
Julio 2012	201207	Julio	2012	22	Huesca	Hombres	Temporal	1	1701	99046	58,22810111699
Julio 2012	201207	Julio	2012	22	Huesca	Mujeres	Temporal	0	1921	0	0
Julio 2012	201207	Julio	2012	22	Huesca	Mujeres	Temporal	1	1697	84097	49,5562757807896
Julio 2012	201207	Julio	2012	44	Teruel	Hombres	Temporal	0	707	0	0
Julio 2012	201207	Julio	2012	44	Teruel	Hombres	Temporal	1	1361	68940	50,6539309331374
Julio 2012	201207	Julio	2012	44	Teruel	Mujeres	Temporal	0	566	0	0
Julio 2012	201207	Julio	2012	44	Teruel	Mujeres	Temporal	1	1036	47005	45,3716216216216
Julio 2012	201207	Julio	2012	50	Zaragoza	Hombres	Temporal	0	5859	0	0
Julio 2012	201207	Julio	2012	50	Zaragoza	Hombres	Temporal	1	8755	470105	53,6956025128498
Julio 2012	201207	Julio	2012	50	Zaragoza	Mujeres	Temporal	0	4604	0	0
Julio 2012	201207	Julio	2012	50	Zaragoza	Mujeres	Temporal	1	7718	365401	47,344001036538
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	Temporal	0	1997	0	0
Junio 2012	201206	Junio	2012	22	Huesca	Hombres	Temporal	1	1372	86009	62,6887755102041
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	Temporal	0	1752	0	0
Junio 2012	201206	Junio	2012	22	Huesca	Mujeres	Temporal	1	1326	67183	50,6659125188537
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	Temporal	0	663	0	0
Junio 2012	201206	Junio	2012	44	Teruel	Hombres	Temporal	1	1126	48189	42,7966252220249
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	Temporal	0	515	0	0
Junio 2012	201206	Junio	2012	44	Teruel	Mujeres	Temporal	1	708	40135	56,6878531073446
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	Temporal	0	7256	0	0
Junio 2012	201206	Junio	2012	50	Zaragoza	Hombres	Temporal	1	8009	447248	55,8431764265202
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	Temporal	0	4857	0	0
Junio 2012	201206	Junio	2012	50	Zaragoza	Mujeres	Temporal	1	7745	355819	45,9417688831504
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	Temporal	0	3524	0	0
Mayo 2012	201205	Mayo	2012	22	Huesca	Hombres	Temporal	1	1157	77549	67,0259291270527
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	Temporal	0	1548	0	0
Mayo 2012	201205	Mayo	2012	22	Huesca	Mujeres	Temporal	1	1058	54803	51,7986767485822
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	Temporal	0	645	0	0
Mayo 2012	201205	Mayo	2012	44	Teruel	Hombres	Temporal	1	1046	31472	30,0879541108987
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	Temporal	0	541	0	0
Mayo 2012	201205	Mayo	2012	44	Teruel	Mujeres	Temporal	1	638	31374	49,1755485893417
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	Temporal	0	7768	0	0
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Hombres	Temporal	1	7521	432152	57,4593804015423
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	Temporal	0	4691	0	0
