Año	Residencia	Residencia provincia código	Residencia provincia nombre	Sexo	Edad	Personas
2007	02	50	Zaragoza	Hombres	71	4018
2007	02	50	Zaragoza	Hombres	72	4143
2007	02	50	Zaragoza	Hombres	73	4217
2007	02	50	Zaragoza	Hombres	74	4064
2007	02	50	Zaragoza	Hombres	75	3891
2007	02	50	Zaragoza	Hombres	76	3620
2007	02	50	Zaragoza	Hombres	77	3411
2007	02	50	Zaragoza	Hombres	78	3257
2007	02	50	Zaragoza	Hombres	79	2992
2007	02	50	Zaragoza	Hombres	80	2591
2007	02	50	Zaragoza	Hombres	81	2417
2007	02	50	Zaragoza	Hombres	82	2285
2007	02	50	Zaragoza	Hombres	83	2050
2007	02	50	Zaragoza	Hombres	84	1839
2007	02	50	Zaragoza	Hombres	85	1600
2007	02	50	Zaragoza	Hombres	86	1316
2007	02	50	Zaragoza	Hombres	87	935
2007	02	50	Zaragoza	Hombres	88	744
2007	02	50	Zaragoza	Hombres	89	610
2007	02	50	Zaragoza	Hombres	90	480
2007	02	50	Zaragoza	Hombres	91	415
2007	02	50	Zaragoza	Hombres	92	312
2007	02	50	Zaragoza	Hombres	93	232
2007	02	50	Zaragoza	Hombres	94	190
2007	02	50	Zaragoza	Hombres	95 y más	394
2008	02	22	Huesca	Hombres	00	1015
2008	02	22	Huesca	Hombres	01	1043
2008	02	22	Huesca	Hombres	02	1057
2008	02	22	Huesca	Hombres	03	1005
2008	02	22	Huesca	Hombres	04	951
2008	02	22	Huesca	Hombres	05	952
2008	02	22	Huesca	Hombres	06	968
2008	02	22	Huesca	Hombres	07	954
2008	02	22	Huesca	Hombres	08	961
2008	02	22	Huesca	Hombres	09	986
2008	02	22	Huesca	Hombres	10	966
2008	02	22	Huesca	Hombres	11	979
2008	02	22	Huesca	Hombres	12	1009
2008	02	22	Huesca	Hombres	13	1007
2008	02	22	Huesca	Hombres	14	949
2008	02	22	Huesca	Hombres	15	1029
2008	02	22	Huesca	Hombres	16	1038
2008	02	22	Huesca	Hombres	17	1025
2008	02	22	Huesca	Hombres	18	1082
2008	02	22	Huesca	Hombres	19	1145
2008	02	22	Huesca	Hombres	20	1107
2008	02	22	Huesca	Hombres	21	1196
2008	02	22	Huesca	Hombres	22	1343
2008	02	22	Huesca	Hombres	23	1358
2008	02	22	Huesca	Hombres	24	1399
2008	02	22	Huesca	Hombres	25	1606
2008	02	22	Huesca	Hombres	26	1615
2008	02	22	Huesca	Hombres	27	1753
2008	02	22	Huesca	Hombres	28	1860
2008	02	22	Huesca	Hombres	29	1927
2008	02	22	Huesca	Hombres	30	2030
2008	02	22	Huesca	Hombres	31	2004
2008	02	22	Huesca	Hombres	32	2014
2008	02	22	Huesca	Hombres	33	1971
2008	02	22	Huesca	Hombres	34	1888
2008	02	22	Huesca	Hombres	35	1916
2008	02	22	Huesca	Hombres	36	1869
2008	02	22	Huesca	Hombres	37	1841
2008	02	22	Huesca	Hombres	38	1907
2008	02	22	Huesca	Hombres	39	1767
2008	02	22	Huesca	Hombres	40	1882
2008	02	22	Huesca	Hombres	41	1915
2008	02	22	Huesca	Hombres	42	1900
2008	02	22	Huesca	Hombres	43	1935
2008	02	22	Huesca	Hombres	44	1847
2008	02	22	Huesca	Hombres	45	1843
2008	02	22	Huesca	Hombres	46	1793
2008	02	22	Huesca	Hombres	47	1727
2008	02	22	Huesca	Hombres	48	1736
2008	02	22	Huesca	Hombres	49	1759
2008	02	22	Huesca	Hombres	50	1656
2008	02	22	Huesca	Hombres	51	1593
2008	02	22	Huesca	Hombres	52	1569
2008	02	22	Huesca	Hombres	53	1420
2008	02	22	Huesca	Hombres	54	1498
2008	02	22	Huesca	Hombres	55	1383
2008	02	22	Huesca	Hombres	56	1245
2008	02	22	Huesca	Hombres	57	1277
2008	02	22	Huesca	Hombres	58	1293
2008	02	22	Huesca	Hombres	59	1331
2008	02	22	Huesca	Hombres	60	1234
2008	02	22	Huesca	Hombres	61	1260
2008	02	22	Huesca	Hombres	62	1193
2008	02	22	Huesca	Hombres	63	1138
2008	02	22	Huesca	Hombres	64	1157
2008	02	22	Huesca	Hombres	65	953
2008	02	22	Huesca	Hombres	66	924
2008	02	22	Huesca	Hombres	67	940
2008	02	22	Huesca	Hombres	68	676
2008	02	22	Huesca	Hombres	69	869
2008	02	22	Huesca	Hombres	70	1091
2008	02	22	Huesca	Hombres	71	1133
2008	02	22	Huesca	Hombres	72	1158
2008	02	22	Huesca	Hombres	73	1143
2008	02	22	Huesca	Hombres	74	1133
2008	02	22	Huesca	Hombres	75	1101
2008	02	22	Huesca	Hombres	76	1106
2008	02	22	Huesca	Hombres	77	1032
2008	02	22	Huesca	Hombres	78	1024
2008	02	22	Huesca	Hombres	79	926
2008	02	22	Huesca	Hombres	80	884
2008	02	22	Huesca	Hombres	81	842
2008	02	22	Huesca	Hombres	82	802
2008	02	22	Huesca	Hombres	83	749
2008	02	22	Huesca	Hombres	84	654
2008	02	22	Huesca	Hombres	85	551
2008	02	22	Huesca	Hombres	86	517
2008	02	22	Huesca	Hombres	87	377
2008	02	22	Huesca	Hombres	88	266
2008	02	22	Huesca	Hombres	89	228
2008	02	22	Huesca	Hombres	90	170
2008	02	22	Huesca	Hombres	91	154
2008	02	22	Huesca	Hombres	92	124
2008	02	22	Huesca	Hombres	93	96
2008	02	22	Huesca	Hombres	94	75
2008	02	22	Huesca	Hombres	95 y más	165
2008	02	44	Teruel	Hombres	00	581
2008	02	44	Teruel	Hombres	01	606
2008	02	44	Teruel	Hombres	02	619
2008	02	44	Teruel	Hombres	03	647
2008	02	44	Teruel	Hombres	04	582
2008	02	44	Teruel	Hombres	05	537
2008	02	44	Teruel	Hombres	06	635
2008	02	44	Teruel	Hombres	07	653
2008	02	44	Teruel	Hombres	08	562
2008	02	44	Teruel	Hombres	09	656
2008	02	44	Teruel	Hombres	10	634
2008	02	44	Teruel	Hombres	11	636
2008	02	44	Teruel	Hombres	12	605
2008	02	44	Teruel	Hombres	13	682
2008	02	44	Teruel	Hombres	14	722
2008	02	44	Teruel	Hombres	15	679
2008	02	44	Teruel	Hombres	16	669
2008	02	44	Teruel	Hombres	17	767
2008	02	44	Teruel	Hombres	18	750
2008	02	44	Teruel	Hombres	19	821
2008	02	44	Teruel	Hombres	20	867
2008	02	44	Teruel	Hombres	21	887
2008	02	44	Teruel	Hombres	22	930
2008	02	44	Teruel	Hombres	23	951
2008	02	44	Teruel	Hombres	24	1000
2008	02	44	Teruel	Hombres	25	1040
2008	02	44	Teruel	Hombres	26	1092
2008	02	44	Teruel	Hombres	27	1178
2008	02	44	Teruel	Hombres	28	1183
2008	02	44	Teruel	Hombres	29	1181
2008	02	44	Teruel	Hombres	30	1223
2008	02	44	Teruel	Hombres	31	1215
2008	02	44	Teruel	Hombres	32	1220
2008	02	44	Teruel	Hombres	33	1212
2008	02	44	Teruel	Hombres	34	1149
2008	02	44	Teruel	Hombres	35	1176
2008	02	44	Teruel	Hombres	36	1168
2008	02	44	Teruel	Hombres	37	1114
2008	02	44	Teruel	Hombres	38	1079
2008	02	44	Teruel	Hombres	39	1149
2008	02	44	Teruel	Hombres	40	1199
2008	02	44	Teruel	Hombres	41	1209
2008	02	44	Teruel	Hombres	42	1230
2008	02	44	Teruel	Hombres	43	1251
2008	02	44	Teruel	Hombres	44	1242
2008	02	44	Teruel	Hombres	45	1163
2008	02	44	Teruel	Hombres	46	1138
2008	02	44	Teruel	Hombres	47	1219
2008	02	44	Teruel	Hombres	48	1195
2008	02	44	Teruel	Hombres	49	1188
2008	02	44	Teruel	Hombres	50	1124
2008	02	44	Teruel	Hombres	51	1014
2008	02	44	Teruel	Hombres	52	948
2008	02	44	Teruel	Hombres	53	893
2008	02	44	Teruel	Hombres	54	955
2008	02	44	Teruel	Hombres	55	883
2008	02	44	Teruel	Hombres	56	808
2008	02	44	Teruel	Hombres	57	783
2008	02	44	Teruel	Hombres	58	809
2008	02	44	Teruel	Hombres	59	831
2008	02	44	Teruel	Hombres	60	742
2008	02	44	Teruel	Hombres	61	717
2008	02	44	Teruel	Hombres	62	732
2008	02	44	Teruel	Hombres	63	777
2008	02	44	Teruel	Hombres	64	709
2008	02	44	Teruel	Hombres	65	608
2008	02	44	Teruel	Hombres	66	577
2008	02	44	Teruel	Hombres	67	771
2008	02	44	Teruel	Hombres	68	451
2008	02	44	Teruel	Hombres	69	558
2008	02	44	Teruel	Hombres	70	718
2008	02	44	Teruel	Hombres	71	762
2008	02	44	Teruel	Hombres	72	824
2008	02	44	Teruel	Hombres	73	804
2008	02	44	Teruel	Hombres	74	900
2008	02	44	Teruel	Hombres	75	847
2008	02	44	Teruel	Hombres	76	831
2008	02	44	Teruel	Hombres	77	840
2008	02	44	Teruel	Hombres	78	826
2008	02	44	Teruel	Hombres	79	741
2008	02	44	Teruel	Hombres	80	725
2008	02	44	Teruel	Hombres	81	669
2008	02	44	Teruel	Hombres	82	594
2008	02	44	Teruel	Hombres	83	524
2008	02	44	Teruel	Hombres	84	478
2008	02	44	Teruel	Hombres	85	398
2008	02	44	Teruel	Hombres	86	356
2008	02	44	Teruel	Hombres	87	298
2008	02	44	Teruel	Hombres	88	185
2008	02	44	Teruel	Hombres	89	166
2008	02	44	Teruel	Hombres	90	123
2008	02	44	Teruel	Hombres	91	87
2008	02	44	Teruel	Hombres	92	84
2008	02	44	Teruel	Hombres	93	61
2008	02	44	Teruel	Hombres	94	37
2008	02	44	Teruel	Hombres	95 y más	118
2008	02	50	Zaragoza	Hombres	00	4497
2008	02	50	Zaragoza	Hombres	01	4809
2008	02	50	Zaragoza	Hombres	02	4569
2008	02	50	Zaragoza	Hombres	03	4572
2008	02	50	Zaragoza	Hombres	04	4608
2008	02	50	Zaragoza	Hombres	05	4418
2008	02	50	Zaragoza	Hombres	06	4382
2008	02	50	Zaragoza	Hombres	07	4356
2008	02	50	Zaragoza	Hombres	08	4308
2008	02	50	Zaragoza	Hombres	09	4114
2008	02	50	Zaragoza	Hombres	10	4137
2008	02	50	Zaragoza	Hombres	11	4076
2008	02	50	Zaragoza	Hombres	12	4074
2008	02	50	Zaragoza	Hombres	13	4118
2008	02	50	Zaragoza	Hombres	14	4216
2008	02	50	Zaragoza	Hombres	15	4271
2008	02	50	Zaragoza	Hombres	16	4199
2008	02	50	Zaragoza	Hombres	17	4337
2008	02	50	Zaragoza	Hombres	18	4754
2008	02	50	Zaragoza	Hombres	19	4936
2008	02	50	Zaragoza	Hombres	20	5115
2008	02	50	Zaragoza	Hombres	21	5342
2008	02	50	Zaragoza	Hombres	22	5700
2008	02	50	Zaragoza	Hombres	23	6096
2008	02	50	Zaragoza	Hombres	24	6274
2008	02	50	Zaragoza	Hombres	25	6718
2008	02	50	Zaragoza	Hombres	26	7216
2008	02	50	Zaragoza	Hombres	27	7723
2008	02	50	Zaragoza	Hombres	28	7973
2008	02	50	Zaragoza	Hombres	29	8533
2008	02	50	Zaragoza	Hombres	30	8638
2008	02	50	Zaragoza	Hombres	31	9028
2008	02	50	Zaragoza	Hombres	32	9039
2008	02	50	Zaragoza	Hombres	33	8892
2008	02	50	Zaragoza	Hombres	34	8580
2008	02	50	Zaragoza	Hombres	35	8776
2008	02	50	Zaragoza	Hombres	36	8363
2008	02	50	Zaragoza	Hombres	37	8615
2008	02	50	Zaragoza	Hombres	38	8230
2008	02	50	Zaragoza	Hombres	39	8258
2008	02	50	Zaragoza	Hombres	40	8000
2008	02	50	Zaragoza	Hombres	41	7814
2008	02	50	Zaragoza	Hombres	42	7594
2008	02	50	Zaragoza	Hombres	43	7985
2008	02	50	Zaragoza	Hombres	44	7598
2008	02	50	Zaragoza	Hombres	45	7503
2008	02	50	Zaragoza	Hombres	46	7081
2008	02	50	Zaragoza	Hombres	47	7147
2008	02	50	Zaragoza	Hombres	48	6977
2008	02	50	Zaragoza	Hombres	49	6826
2008	02	50	Zaragoza	Hombres	50	6642
2008	02	50	Zaragoza	Hombres	51	6339
2008	02	50	Zaragoza	Hombres	52	6180
2008	02	50	Zaragoza	Hombres	53	5651
2008	02	50	Zaragoza	Hombres	54	5593
2008	02	50	Zaragoza	Hombres	55	5806
2008	02	50	Zaragoza	Hombres	56	5334
2008	02	50	Zaragoza	Hombres	57	5301
2008	02	50	Zaragoza	Hombres	58	5366
2008	02	50	Zaragoza	Hombres	59	5550
2008	02	50	Zaragoza	Hombres	60	5165
2008	02	50	Zaragoza	Hombres	61	5018
2008	02	50	Zaragoza	Hombres	62	5123
2008	02	50	Zaragoza	Hombres	63	4953
2008	02	50	Zaragoza	Hombres	64	4664
2008	02	50	Zaragoza	Hombres	65	4439
2008	02	50	Zaragoza	Hombres	66	3981
2008	02	50	Zaragoza	Hombres	67	4478
2008	02	50	Zaragoza	Hombres	68	3161
2008	02	50	Zaragoza	Hombres	69	3211
2008	02	50	Zaragoza	Hombres	70	3485
2008	02	50	Zaragoza	Hombres	71	4181
2008	02	50	Zaragoza	Hombres	72	3937
2008	02	50	Zaragoza	Hombres	73	4035
2008	02	50	Zaragoza	Hombres	74	4096
2008	02	50	Zaragoza	Hombres	75	3927
2008	02	50	Zaragoza	Hombres	76	3768
2008	02	50	Zaragoza	Hombres	77	3483
2008	02	50	Zaragoza	Hombres	78	3232
2008	02	50	Zaragoza	Hombres	79	3079
2008	02	50	Zaragoza	Hombres	80	2812
2008	02	50	Zaragoza	Hombres	81	2414
2008	02	50	Zaragoza	Hombres	82	2251
2008	02	50	Zaragoza	Hombres	83	2097
2008	02	50	Zaragoza	Hombres	84	1881
2008	02	50	Zaragoza	Hombres	85	1637
2008	02	50	Zaragoza	Hombres	86	1422
2008	02	50	Zaragoza	Hombres	87	1159
2008	02	50	Zaragoza	Hombres	88	793
2008	02	50	Zaragoza	Hombres	89	612
2008	02	50	Zaragoza	Hombres	90	508
2008	02	50	Zaragoza	Hombres	91	371
2008	02	50	Zaragoza	Hombres	92	340
2008	02	50	Zaragoza	Hombres	93	236
2008	02	50	Zaragoza	Hombres	94	174
2008	02	50	Zaragoza	Hombres	95 y más	417
2009	02	22	Huesca	Hombres	00	1112
2009	02	22	Huesca	Hombres	01	1065
2009	02	22	Huesca	Hombres	02	1055
2009	02	22	Huesca	Hombres	03	1058
2009	02	22	Huesca	Hombres	04	1032
2009	02	22	Huesca	Hombres	05	970
2009	02	22	Huesca	Hombres	06	987
2009	02	22	Huesca	Hombres	07	996
2009	02	22	Huesca	Hombres	08	966
2009	02	22	Huesca	Hombres	09	975
2009	02	22	Huesca	Hombres	10	1007
2009	02	22	Huesca	Hombres	11	977
2009	02	22	Huesca	Hombres	12	995
2009	02	22	Huesca	Hombres	13	1005
2009	02	22	Huesca	Hombres	14	1027
2009	02	22	Huesca	Hombres	15	981
2009	02	22	Huesca	Hombres	16	1049
2009	02	22	Huesca	Hombres	17	1043
2009	02	22	Huesca	Hombres	18	1064
2009	02	22	Huesca	Hombres	19	1124
2009	02	22	Huesca	Hombres	20	1177
2009	02	22	Huesca	Hombres	21	1156
2009	02	22	Huesca	Hombres	22	1249
2009	02	22	Huesca	Hombres	23	1406
2009	02	22	Huesca	Hombres	24	1411
2009	02	22	Huesca	Hombres	25	1490
2009	02	22	Huesca	Hombres	26	1666
2009	02	22	Huesca	Hombres	27	1692
2009	02	22	Huesca	Hombres	28	1818
2009	02	22	Huesca	Hombres	29	1916
2009	02	22	Huesca	Hombres	30	1971
2009	02	22	Huesca	Hombres	31	2107
2009	02	22	Huesca	Hombres	32	2068
2009	02	22	Huesca	Hombres	33	2038
2009	02	22	Huesca	Hombres	34	2024
2009	02	22	Huesca	Hombres	35	1912
2009	02	22	Huesca	Hombres	36	1987
2009	02	22	Huesca	Hombres	37	1905
2009	02	22	Huesca	Hombres	38	1876
2009	02	22	Huesca	Hombres	39	1959
2009	02	22	Huesca	Hombres	40	1801
2009	02	22	Huesca	Hombres	41	1892
2009	02	22	Huesca	Hombres	42	1943
2009	02	22	Huesca	Hombres	43	1906
2009	02	22	Huesca	Hombres	44	1971
2009	02	22	Huesca	Hombres	45	1871
2009	02	22	Huesca	Hombres	46	1845
2009	02	22	Huesca	Hombres	47	1830
2009	02	22	Huesca	Hombres	48	1739
2009	02	22	Huesca	Hombres	49	1762
2009	02	22	Huesca	Hombres	50	1779
2009	02	22	Huesca	Hombres	51	1668
2009	02	22	Huesca	Hombres	52	1602
2009	02	22	Huesca	Hombres	53	1571
2009	02	22	Huesca	Hombres	54	1427
2009	02	22	Huesca	Hombres	55	1482
2009	02	22	Huesca	Hombres	56	1381
2009	02	22	Huesca	Hombres	57	1243
2009	02	22	Huesca	Hombres	58	1278
2009	02	22	Huesca	Hombres	59	1297
2009	02	22	Huesca	Hombres	60	1324
2009	02	22	Huesca	Hombres	61	1226
2009	02	22	Huesca	Hombres	62	1271
2009	02	22	Huesca	Hombres	63	1170
2009	02	22	Huesca	Hombres	64	1133
2009	02	22	Huesca	Hombres	65	1150
2009	02	22	Huesca	Hombres	66	941
2009	02	22	Huesca	Hombres	67	918
2009	02	22	Huesca	Hombres	68	924
2009	02	22	Huesca	Hombres	69	661
2009	02	22	Huesca	Hombres	70	852
2009	02	22	Huesca	Hombres	71	1079
2009	02	22	Huesca	Hombres	72	1094
2009	02	22	Huesca	Hombres	73	1133
2009	02	22	Huesca	Hombres	74	1124
2009	02	22	Huesca	Hombres	75	1107
2009	02	22	Huesca	Hombres	76	1063
2009	02	22	Huesca	Hombres	77	1056
2009	02	22	Huesca	Hombres	78	1001
2009	02	22	Huesca	Hombres	79	963
2009	02	22	Huesca	Hombres	80	877
2009	02	22	Huesca	Hombres	81	841
2009	02	22	Huesca	Hombres	82	799
2009	02	22	Huesca	Hombres	83	744
2009	02	22	Huesca	Hombres	84	683
2009	02	22	Huesca	Hombres	85	588
2009	02	22	Huesca	Hombres	86	496
2009	02	22	Huesca	Hombres	87	465
2009	02	22	Huesca	Hombres	88	320
2009	02	22	Huesca	Hombres	89	223
2009	02	22	Huesca	Hombres	90	193
2009	02	22	Huesca	Hombres	91	145
2009	02	22	Huesca	Hombres	92	125
2009	02	22	Huesca	Hombres	93	88
2009	02	22	Huesca	Hombres	94	69
2009	02	22	Huesca	Hombres	95 y más	180
2009	02	44	Teruel	Hombres	00	606
2009	02	44	Teruel	Hombres	01	627
2009	02	44	Teruel	Hombres	02	625
2009	02	44	Teruel	Hombres	03	636
2009	02	44	Teruel	Hombres	04	662
2009	02	44	Teruel	Hombres	05	599
2009	02	44	Teruel	Hombres	06	557
2009	02	44	Teruel	Hombres	07	636
2009	02	44	Teruel	Hombres	08	667
2009	02	44	Teruel	Hombres	09	567
2009	02	44	Teruel	Hombres	10	658
2009	02	44	Teruel	Hombres	11	630
2009	02	44	Teruel	Hombres	12	654
2009	02	44	Teruel	Hombres	13	613
2009	02	44	Teruel	Hombres	14	695
2009	02	44	Teruel	Hombres	15	722
2009	02	44	Teruel	Hombres	16	686
2009	02	44	Teruel	Hombres	17	675
2009	02	44	Teruel	Hombres	18	766
2009	02	44	Teruel	Hombres	19	768
2009	02	44	Teruel	Hombres	20	844
2009	02	44	Teruel	Hombres	21	892
2009	02	44	Teruel	Hombres	22	907
2009	02	44	Teruel	Hombres	23	949
2009	02	44	Teruel	Hombres	24	956
2009	02	44	Teruel	Hombres	25	983
2009	02	44	Teruel	Hombres	26	1065
2009	02	44	Teruel	Hombres	27	1106
2009	02	44	Teruel	Hombres	28	1187
2009	02	44	Teruel	Hombres	29	1187
2009	02	44	Teruel	Hombres	30	1161
2009	02	44	Teruel	Hombres	31	1235
2009	02	44	Teruel	Hombres	32	1210
2009	02	44	Teruel	Hombres	33	1201
2009	02	44	Teruel	Hombres	34	1195
2009	02	44	Teruel	Hombres	35	1138
2009	02	44	Teruel	Hombres	36	1172
2009	02	44	Teruel	Hombres	37	1175
2009	02	44	Teruel	Hombres	38	1120
2009	02	44	Teruel	Hombres	39	1081
2009	02	44	Teruel	Hombres	40	1151
2009	02	44	Teruel	Hombres	41	1194
2009	02	44	Teruel	Hombres	42	1206
2009	02	44	Teruel	Hombres	43	1241
2009	02	44	Teruel	Hombres	44	1244
2009	02	44	Teruel	Hombres	45	1234
2009	02	44	Teruel	Hombres	46	1168
2009	02	44	Teruel	Hombres	47	1140
2009	02	44	Teruel	Hombres	48	1221
2009	02	44	Teruel	Hombres	49	1190
2009	02	44	Teruel	Hombres	50	1179
2009	02	44	Teruel	Hombres	51	1127
2009	02	44	Teruel	Hombres	52	1015
2009	02	44	Teruel	Hombres	53	946
2009	02	44	Teruel	Hombres	54	883
2009	02	44	Teruel	Hombres	55	959
2009	02	44	Teruel	Hombres	56	885
2009	02	44	Teruel	Hombres	57	802
2009	02	44	Teruel	Hombres	58	787
2009	02	44	Teruel	Hombres	59	796
2009	02	44	Teruel	Hombres	60	810
2009	02	44	Teruel	Hombres	61	744
2009	02	44	Teruel	Hombres	62	712
2009	02	44	Teruel	Hombres	63	733
2009	02	44	Teruel	Hombres	64	747
2009	02	44	Teruel	Hombres	65	709
2009	02	44	Teruel	Hombres	66	596
2009	02	44	Teruel	Hombres	67	563
2009	02	44	Teruel	Hombres	68	756
2009	02	44	Teruel	Hombres	69	439
2009	02	44	Teruel	Hombres	70	541
2009	02	44	Teruel	Hombres	71	709
2009	02	44	Teruel	Hombres	72	753
2009	02	44	Teruel	Hombres	73	796
2009	02	44	Teruel	Hombres	74	786
2009	02	44	Teruel	Hombres	75	871
2009	02	44	Teruel	Hombres	76	825
2009	02	44	Teruel	Hombres	77	808
2009	02	44	Teruel	Hombres	78	808
2009	02	44	Teruel	Hombres	79	785
2009	02	44	Teruel	Hombres	80	697
2009	02	44	Teruel	Hombres	81	669
2009	02	44	Teruel	Hombres	82	606
2009	02	44	Teruel	Hombres	83	543
2009	02	44	Teruel	Hombres	84	479
2009	02	44	Teruel	Hombres	85	444
2009	02	44	Teruel	Hombres	86	345
2009	02	44	Teruel	Hombres	87	319
2009	02	44	Teruel	Hombres	88	263
2009	02	44	Teruel	Hombres	89	153
2009	02	44	Teruel	Hombres	90	136
2009	02	44	Teruel	Hombres	91	104
2009	02	44	Teruel	Hombres	92	75
2009	02	44	Teruel	Hombres	93	69
2009	02	44	Teruel	Hombres	94	49
2009	02	44	Teruel	Hombres	95 y más	110
2009	02	50	Zaragoza	Hombres	00	4908
2009	02	50	Zaragoza	Hombres	01	5088
2009	02	50	Zaragoza	Hombres	02	4847
2009	02	50	Zaragoza	Hombres	03	4741
2009	02	50	Zaragoza	Hombres	04	4674
2009	02	50	Zaragoza	Hombres	05	4695
2009	02	50	Zaragoza	Hombres	06	4501
2009	02	50	Zaragoza	Hombres	07	4467
2009	02	50	Zaragoza	Hombres	08	4407
2009	02	50	Zaragoza	Hombres	09	4396
2009	02	50	Zaragoza	Hombres	10	4202
2009	02	50	Zaragoza	Hombres	11	4219
2009	02	50	Zaragoza	Hombres	12	4163
2009	02	50	Zaragoza	Hombres	13	4176
2009	02	50	Zaragoza	Hombres	14	4191
2009	02	50	Zaragoza	Hombres	15	4297
2009	02	50	Zaragoza	Hombres	16	4373
2009	02	50	Zaragoza	Hombres	17	4325
2009	02	50	Zaragoza	Hombres	18	4478
2009	02	50	Zaragoza	Hombres	19	4990
2009	02	50	Zaragoza	Hombres	20	5139
2009	02	50	Zaragoza	Hombres	21	5305
2009	02	50	Zaragoza	Hombres	22	5613
2009	02	50	Zaragoza	Hombres	23	5949
2009	02	50	Zaragoza	Hombres	24	6365
2009	02	50	Zaragoza	Hombres	25	6515
2009	02	50	Zaragoza	Hombres	26	6939
2009	02	50	Zaragoza	Hombres	27	7447
2009	02	50	Zaragoza	Hombres	28	7982
2009	02	50	Zaragoza	Hombres	29	8197
2009	02	50	Zaragoza	Hombres	30	8761
2009	02	50	Zaragoza	Hombres	31	8901
2009	02	50	Zaragoza	Hombres	32	9232
2009	02	50	Zaragoza	Hombres	33	9248
2009	02	50	Zaragoza	Hombres	34	9094
2009	02	50	Zaragoza	Hombres	35	8729
2009	02	50	Zaragoza	Hombres	36	8928
2009	02	50	Zaragoza	Hombres	37	8495
2009	02	50	Zaragoza	Hombres	38	8754
2009	02	50	Zaragoza	Hombres	39	8361
2009	02	50	Zaragoza	Hombres	40	8379
2009	02	50	Zaragoza	Hombres	41	8069
2009	02	50	Zaragoza	Hombres	42	7920
2009	02	50	Zaragoza	Hombres	43	7673
2009	02	50	Zaragoza	Hombres	44	7973
2009	02	50	Zaragoza	Hombres	45	7632
2009	02	50	Zaragoza	Hombres	46	7538
2009	02	50	Zaragoza	Hombres	47	7141
2009	02	50	Zaragoza	Hombres	48	7146
2009	02	50	Zaragoza	Hombres	49	7028
2009	02	50	Zaragoza	Hombres	50	6842
2009	02	50	Zaragoza	Hombres	51	6649
2009	02	50	Zaragoza	Hombres	52	6327
2009	02	50	Zaragoza	Hombres	53	6171
2009	02	50	Zaragoza	Hombres	54	5630
2009	02	50	Zaragoza	Hombres	55	5573
2009	02	50	Zaragoza	Hombres	56	5784
2009	02	50	Zaragoza	Hombres	57	5317
2009	02	50	Zaragoza	Hombres	58	5277
2009	02	50	Zaragoza	Hombres	59	5349
2009	02	50	Zaragoza	Hombres	60	5507
2009	02	50	Zaragoza	Hombres	61	5130
2009	02	50	Zaragoza	Hombres	62	4971
2009	02	50	Zaragoza	Hombres	63	5067
2009	02	50	Zaragoza	Hombres	64	4871
2009	02	50	Zaragoza	Hombres	65	4632
2009	02	50	Zaragoza	Hombres	66	4376
2009	02	50	Zaragoza	Hombres	67	3920
2009	02	50	Zaragoza	Hombres	68	4409
2009	02	50	Zaragoza	Hombres	69	3083
2009	02	50	Zaragoza	Hombres	70	3165
2009	02	50	Zaragoza	Hombres	71	3404
2009	02	50	Zaragoza	Hombres	72	4077
2009	02	50	Zaragoza	Hombres	73	3852
2009	02	50	Zaragoza	Hombres	74	3904
2009	02	50	Zaragoza	Hombres	75	3955
2009	02	50	Zaragoza	Hombres	76	3788
2009	02	50	Zaragoza	Hombres	77	3617
2009	02	50	Zaragoza	Hombres	78	3319
2009	02	50	Zaragoza	Hombres	79	3070
2009	02	50	Zaragoza	Hombres	80	2876
2009	02	50	Zaragoza	Hombres	81	2605
2009	02	50	Zaragoza	Hombres	82	2241
2009	02	50	Zaragoza	Hombres	83	2072
2009	02	50	Zaragoza	Hombres	84	1935
2009	02	50	Zaragoza	Hombres	85	1663
2009	02	50	Zaragoza	Hombres	86	1453
2009	02	50	Zaragoza	Hombres	87	1253
2009	02	50	Zaragoza	Hombres	88	1011
2009	02	50	Zaragoza	Hombres	89	657
2009	02	50	Zaragoza	Hombres	90	491
2009	02	50	Zaragoza	Hombres	91	411
2009	02	50	Zaragoza	Hombres	92	300
2009	02	50	Zaragoza	Hombres	93	252
2009	02	50	Zaragoza	Hombres	94	177
2009	02	50	Zaragoza	Hombres	95 y más	432
2010	02	22	Huesca	Hombres	00	1070
2010	02	22	Huesca	Hombres	01	1153
2010	02	22	Huesca	Hombres	02	1067
2010	02	22	Huesca	Hombres	03	1068
2010	02	22	Huesca	Hombres	04	1057
2010	02	22	Huesca	Hombres	05	1054
2010	02	22	Huesca	Hombres	06	990
2010	02	22	Huesca	Hombres	07	981
2010	02	22	Huesca	Hombres	08	1003
2010	02	22	Huesca	Hombres	09	972
2010	02	22	Huesca	Hombres	10	978
2010	02	22	Huesca	Hombres	11	1014
2010	02	22	Huesca	Hombres	12	977
2010	02	22	Huesca	Hombres	13	1014
2010	02	22	Huesca	Hombres	14	1013
2010	02	22	Huesca	Hombres	15	1029
2010	02	22	Huesca	Hombres	16	994
2010	02	22	Huesca	Hombres	17	1069
2010	02	22	Huesca	Hombres	18	1059
2010	02	22	Huesca	Hombres	19	1078
2010	02	22	Huesca	Hombres	20	1141
2010	02	22	Huesca	Hombres	21	1198
2010	02	22	Huesca	Hombres	22	1186
