Mes y año	'Aragón'	Edad (grupos quinquenales)	Sexo	Nº parados
Octubre 2013	Aragón	45-49	Hombres	2995
Octubre 2013	Aragón	45-49	Mujeres	3212
Octubre 2013	Aragón	50-54	Hombres	3037
Octubre 2013	Aragón	50-54	Mujeres	3182
Octubre 2013	Aragón	55-59	Hombres	3330
Octubre 2013	Aragón	55-59	Mujeres	3591
Octubre 2013	Aragón	60-64	Hombres	1725
Octubre 2013	Aragón	60-64	Mujeres	2272
Septiembre 2013	Aragón	16-19	Hombres	190
Septiembre 2013	Aragón	16-19	Mujeres	126
Septiembre 2013	Aragón	20-24	Hombres	752
Septiembre 2013	Aragón	20-24	Mujeres	763
Septiembre 2013	Aragón	25-29	Hombres	1077
Septiembre 2013	Aragón	25-29	Mujeres	1339
Septiembre 2013	Aragón	30-34	Hombres	1553
Septiembre 2013	Aragón	30-34	Mujeres	2278
Septiembre 2013	Aragón	35-39	Hombres	2117
Septiembre 2013	Aragón	35-39	Mujeres	3142
Septiembre 2013	Aragón	40-44	Hombres	2380
Septiembre 2013	Aragón	40-44	Mujeres	3084
Septiembre 2013	Aragón	45-49	Hombres	2965
Septiembre 2013	Aragón	45-49	Mujeres	3223
Septiembre 2013	Aragón	50-54	Hombres	3038
Septiembre 2013	Aragón	50-54	Mujeres	3166
Septiembre 2013	Aragón	55-59	Hombres	3280
Septiembre 2013	Aragón	55-59	Mujeres	3572
Septiembre 2013	Aragón	60-64	Hombres	1748
Septiembre 2013	Aragón	60-64	Mujeres	2222
Agosto 2013	Aragón	16-19	Hombres	183
Agosto 2013	Aragón	16-19	Mujeres	118
Agosto 2013	Aragón	20-24	Hombres	735
Agosto 2013	Aragón	20-24	Mujeres	707
Agosto 2013	Aragón	25-29	Hombres	1080
Agosto 2013	Aragón	25-29	Mujeres	1322
Agosto 2013	Aragón	30-34	Hombres	1557
Agosto 2013	Aragón	30-34	Mujeres	2306
Agosto 2013	Aragón	35-39	Hombres	2077
Agosto 2013	Aragón	35-39	Mujeres	3162
Agosto 2013	Aragón	40-44	Hombres	2383
Agosto 2013	Aragón	40-44	Mujeres	3052
Agosto 2013	Aragón	45-49	Hombres	2983
Agosto 2013	Aragón	45-49	Mujeres	3147
Agosto 2013	Aragón	50-54	Hombres	3025
Agosto 2013	Aragón	50-54	Mujeres	3143
Agosto 2013	Aragón	55-59	Hombres	3249
Agosto 2013	Aragón	55-59	Mujeres	3501
Agosto 2013	Aragón	60-64	Hombres	1758
Agosto 2013	Aragón	60-64	Mujeres	2188
Julio 2013	Aragón	16-19	Hombres	195
Julio 2013	Aragón	16-19	Mujeres	135
Julio 2013	Aragón	20-24	Hombres	763
Julio 2013	Aragón	20-24	Mujeres	696
Julio 2013	Aragón	25-29	Hombres	1086
Julio 2013	Aragón	25-29	Mujeres	1306
Julio 2013	Aragón	30-34	Hombres	1600
Julio 2013	Aragón	30-34	Mujeres	2313
Julio 2013	Aragón	35-39	Hombres	2111
Julio 2013	Aragón	35-39	Mujeres	3169
Julio 2013	Aragón	40-44	Hombres	2381
Julio 2013	Aragón	40-44	Mujeres	3049
Julio 2013	Aragón	45-49	Hombres	2955
Julio 2013	Aragón	45-49	Mujeres	3116
Julio 2013	Aragón	50-54	Hombres	2966
Julio 2013	Aragón	50-54	Mujeres	3152
Julio 2013	Aragón	55-59	Hombres	3226
Julio 2013	Aragón	55-59	Mujeres	3474
Julio 2013	Aragón	60-64	Hombres	1746
Julio 2013	Aragón	60-64	Mujeres	2178
Junio 2013	Aragón	16-19	Hombres	199
Junio 2013	Aragón	16-19	Mujeres	132
Junio 2013	Aragón	20-24	Hombres	780
Junio 2013	Aragón	20-24	Mujeres	697
Junio 2013	Aragón	25-29	Hombres	1120
Junio 2013	Aragón	25-29	Mujeres	1340
Junio 2013	Aragón	30-34	Hombres	1650
Junio 2013	Aragón	30-34	Mujeres	2322
Junio 2013	Aragón	35-39	Hombres	2170
Junio 2013	Aragón	35-39	Mujeres	3176
Junio 2013	Aragón	40-44	Hombres	2395
Junio 2013	Aragón	40-44	Mujeres	3087
Junio 2013	Aragón	45-49	Hombres	2966
Junio 2013	Aragón	45-49	Mujeres	3122
Junio 2013	Aragón	50-54	Hombres	2939
Junio 2013	Aragón	50-54	Mujeres	3154
Junio 2013	Aragón	55-59	Hombres	3204
Junio 2013	Aragón	55-59	Mujeres	3459
Junio 2013	Aragón	60-64	Hombres	1722
Junio 2013	Aragón	60-64	Mujeres	2162
Mayo 2013	Aragón	16-19	Hombres	201
Mayo 2013	Aragón	16-19	Mujeres	132
Mayo 2013	Aragón	20-24	Hombres	789
Mayo 2013	Aragón	20-24	Mujeres	712
Mayo 2013	Aragón	25-29	Hombres	1149
Mayo 2013	Aragón	25-29	Mujeres	1359
Mayo 2013	Aragón	30-34	Hombres	1665
Mayo 2013	Aragón	30-34	Mujeres	2311
Mayo 2013	Aragón	35-39	Hombres	2186
Mayo 2013	Aragón	35-39	Mujeres	3127
Mayo 2013	Aragón	40-44	Hombres	2370
Mayo 2013	Aragón	40-44	Mujeres	3021
Mayo 2013	Aragón	45-49	Hombres	2994
Mayo 2013	Aragón	45-49	Mujeres	3048
Mayo 2013	Aragón	50-54	Hombres	2908
Mayo 2013	Aragón	50-54	Mujeres	3065
Mayo 2013	Aragón	55-59	Hombres	3185
Mayo 2013	Aragón	55-59	Mujeres	3384
Mayo 2013	Aragón	60-64	Hombres	1690
Mayo 2013	Aragón	60-64	Mujeres	2137
Abril 2013	Aragón	16-19	Hombres	185
Abril 2013	Aragón	16-19	Mujeres	124
Abril 2013	Aragón	20-24	Hombres	761
Abril 2013	Aragón	20-24	Mujeres	688
Abril 2013	Aragón	25-29	Hombres	1124
Abril 2013	Aragón	25-29	Mujeres	1357
Abril 2013	Aragón	30-34	Hombres	1610
Abril 2013	Aragón	30-34	Mujeres	2245
Abril 2013	Aragón	35-39	Hombres	2137
Abril 2013	Aragón	35-39	Mujeres	3070
Abril 2013	Aragón	40-44	Hombres	2323
Abril 2013	Aragón	40-44	Mujeres	2961
Abril 2013	Aragón	45-49	Hombres	2958
Abril 2013	Aragón	45-49	Mujeres	2984
Abril 2013	Aragón	50-54	Hombres	2865
Abril 2013	Aragón	50-54	Mujeres	3020
Abril 2013	Aragón	55-59	Hombres	3073
Abril 2013	Aragón	55-59	Mujeres	3318
Abril 2013	Aragón	60-64	Hombres	1650
Abril 2013	Aragón	60-64	Mujeres	2095
Marzo 2013	Aragón	16-19	Hombres	182
Marzo 2013	Aragón	16-19	Mujeres	125
Marzo 2013	Aragón	20-24	Hombres	725
Marzo 2013	Aragón	20-24	Mujeres	698
Marzo 2013	Aragón	25-29	Hombres	1104
Marzo 2013	Aragón	25-29	Mujeres	1342
Marzo 2013	Aragón	30-34	Hombres	1659
Marzo 2013	Aragón	30-34	Mujeres	2249
Marzo 2013	Aragón	35-39	Hombres	2134
Marzo 2013	Aragón	35-39	Mujeres	2999
Marzo 2013	Aragón	40-44	Hombres	2300
Marzo 2013	Aragón	40-44	Mujeres	2958
Marzo 2013	Aragón	45-49	Hombres	2930
Marzo 2013	Aragón	45-49	Mujeres	2969
Marzo 2013	Aragón	50-54	Hombres	2850
Marzo 2013	Aragón	50-54	Mujeres	2987
Marzo 2013	Aragón	55-59	Hombres	3051
Marzo 2013	Aragón	55-59	Mujeres	3288
Marzo 2013	Aragón	60-64	Hombres	1602
Marzo 2013	Aragón	60-64	Mujeres	2078
Febrero 2013	Aragón	16-19	Hombres	174
Febrero 2013	Aragón	16-19	Mujeres	127
Febrero 2013	Aragón	20-24	Hombres	709
Febrero 2013	Aragón	20-24	Mujeres	684
Febrero 2013	Aragón	25-29	Hombres	1074
Febrero 2013	Aragón	25-29	Mujeres	1289
Febrero 2013	Aragón	30-34	Hombres	1620
Febrero 2013	Aragón	30-34	Mujeres	2197
Febrero 2013	Aragón	35-39	Hombres	2073
Febrero 2013	Aragón	35-39	Mujeres	2952
Febrero 2013	Aragón	40-44	Hombres	2233
Febrero 2013	Aragón	40-44	Mujeres	2860
Febrero 2013	Aragón	45-49	Hombres	2867
Febrero 2013	Aragón	45-49	Mujeres	2895
Febrero 2013	Aragón	50-54	Hombres	2778
Febrero 2013	Aragón	50-54	Mujeres	2930
Febrero 2013	Aragón	55-59	Hombres	2988
Febrero 2013	Aragón	55-59	Mujeres	3213
Febrero 2013	Aragón	60-64	Hombres	1554
Febrero 2013	Aragón	60-64	Mujeres	2069
Enero 2013	Aragón	16-19	Hombres	181
Enero 2013	Aragón	16-19	Mujeres	124
Enero 2013	Aragón	20-24	Hombres	675
Enero 2013	Aragón	20-24	Mujeres	637
Enero 2013	Aragón	25-29	Hombres	1075
Enero 2013	Aragón	25-29	Mujeres	1278
Enero 2013	Aragón	30-34	Hombres	1629
Enero 2013	Aragón	30-34	Mujeres	2175
Enero 2013	Aragón	35-39	Hombres	2076
Enero 2013	Aragón	35-39	Mujeres	2898
Enero 2013	Aragón	40-44	Hombres	2200
Enero 2013	Aragón	40-44	Mujeres	2793
Enero 2013	Aragón	45-49	Hombres	2777
Enero 2013	Aragón	45-49	Mujeres	2823
Enero 2013	Aragón	50-54	Hombres	2711
Enero 2013	Aragón	50-54	Mujeres	2898
Enero 2013	Aragón	55-59	Hombres	2876
Enero 2013	Aragón	55-59	Mujeres	3149
Enero 2013	Aragón	60-64	Hombres	1509
Enero 2013	Aragón	60-64	Mujeres	2028
Diciembre 2012	Aragón	16-19	Hombres	181
Diciembre 2012	Aragón	16-19	Mujeres	126
Diciembre 2012	Aragón	20-24	Hombres	658
Diciembre 2012	Aragón	20-24	Mujeres	618
Diciembre 2012	Aragón	25-29	Hombres	1027
Diciembre 2012	Aragón	25-29	Mujeres	1255
Diciembre 2012	Aragón	30-34	Hombres	1605
Diciembre 2012	Aragón	30-34	Mujeres	2161
Diciembre 2012	Aragón	35-39	Hombres	2027
Diciembre 2012	Aragón	35-39	Mujeres	2801
Diciembre 2012	Aragón	40-44	Hombres	2161
Diciembre 2012	Aragón	40-44	Mujeres	2735
Diciembre 2012	Aragón	45-49	Hombres	2728
Diciembre 2012	Aragón	45-49	Mujeres	2815
Diciembre 2012	Aragón	50-54	Hombres	2609
Diciembre 2012	Aragón	50-54	Mujeres	2866
Diciembre 2012	Aragón	55-59	Hombres	2774
Diciembre 2012	Aragón	55-59	Mujeres	3082
Diciembre 2012	Aragón	60-64	Hombres	1466
Diciembre 2012	Aragón	60-64	Mujeres	1974
Noviembre 2012	Aragón	16-19	Hombres	191
Noviembre 2012	Aragón	16-19	Mujeres	132
Noviembre 2012	Aragón	20-24	Hombres	659
Noviembre 2012	Aragón	20-24	Mujeres	618
Noviembre 2012	Aragón	25-29	Hombres	1017
Noviembre 2012	Aragón	25-29	Mujeres	1267
Noviembre 2012	Aragón	30-34	Hombres	1562
Noviembre 2012	Aragón	30-34	Mujeres	2151
Noviembre 2012	Aragón	35-39	Hombres	1952
Noviembre 2012	Aragón	35-39	Mujeres	2763
Noviembre 2012	Aragón	40-44	Hombres	2076
Noviembre 2012	Aragón	40-44	Mujeres	2664
Noviembre 2012	Aragón	45-49	Hombres	2655
Noviembre 2012	Aragón	45-49	Mujeres	2755
Noviembre 2012	Aragón	50-54	Hombres	2543
Noviembre 2012	Aragón	50-54	Mujeres	2850
Noviembre 2012	Aragón	55-59	Hombres	2684
Noviembre 2012	Aragón	55-59	Mujeres	3049
Noviembre 2012	Aragón	60-64	Hombres	1453
Noviembre 2012	Aragón	60-64	Mujeres	1951
Octubre 2012	Aragón	16-19	Hombres	184
Octubre 2012	Aragón	16-19	Mujeres	130
Octubre 2012	Aragón	20-24	Hombres	654
Octubre 2012	Aragón	20-24	Mujeres	634
Octubre 2012	Aragón	25-29	Hombres	1029
Octubre 2012	Aragón	25-29	Mujeres	1243
Octubre 2012	Aragón	30-34	Hombres	1547
Octubre 2012	Aragón	30-34	Mujeres	2150
Octubre 2012	Aragón	35-39	Hombres	1960
Octubre 2012	Aragón	35-39	Mujeres	2709
Octubre 2012	Aragón	40-44	Hombres	2037
Octubre 2012	Aragón	40-44	Mujeres	2656
Octubre 2012	Aragón	45-49	Hombres	2602
Octubre 2012	Aragón	45-49	Mujeres	2734
Octubre 2012	Aragón	50-54	Hombres	2450
Octubre 2012	Aragón	50-54	Mujeres	2749
Octubre 2012	Aragón	55-59	Hombres	2588
Octubre 2012	Aragón	55-59	Mujeres	2927
Octubre 2012	Aragón	60-64	Hombres	1430
Octubre 2012	Aragón	60-64	Mujeres	1910
Septiembre 2012	Aragón	16-19	Hombres	190
Septiembre 2012	Aragón	16-19	Mujeres	128
Septiembre 2012	Aragón	20-24	Hombres	656
Septiembre 2012	Aragón	20-24	Mujeres	635
Septiembre 2012	Aragón	25-29	Hombres	990
Septiembre 2012	Aragón	25-29	Mujeres	1218
Septiembre 2012	Aragón	30-34	Hombres	1517
Septiembre 2012	Aragón	30-34	Mujeres	2104
Septiembre 2012	Aragón	35-39	Hombres	1907
Septiembre 2012	Aragón	35-39	Mujeres	2664
Septiembre 2012	Aragón	40-44	Hombres	2005
Septiembre 2012	Aragón	40-44	Mujeres	2633
Septiembre 2012	Aragón	45-49	Hombres	2556
Septiembre 2012	Aragón	45-49	Mujeres	2668
Septiembre 2012	Aragón	50-54	Hombres	2400
Septiembre 2012	Aragón	50-54	Mujeres	2725
Septiembre 2012	Aragón	55-59	Hombres	2493
Septiembre 2012	Aragón	55-59	Mujeres	2869
Septiembre 2012	Aragón	60-64	Hombres	1408
Septiembre 2012	Aragón	60-64	Mujeres	1889
Agosto 2012	Aragón	16-19	Hombres	177
Agosto 2012	Aragón	16-19	Mujeres	120
Agosto 2012	Aragón	20-24	Hombres	614
Agosto 2012	Aragón	20-24	Mujeres	609
Agosto 2012	Aragón	25-29	Hombres	979
Agosto 2012	Aragón	25-29	Mujeres	1165
Agosto 2012	Aragón	30-34	Hombres	1506
Agosto 2012	Aragón	30-34	Mujeres	2088
Agosto 2012	Aragón	35-39	Hombres	1902
Agosto 2012	Aragón	35-39	Mujeres	2657
Agosto 2012	Aragón	40-44	Hombres	1983
Agosto 2012	Aragón	40-44	Mujeres	2616
Agosto 2012	Aragón	45-49	Hombres	2516
Agosto 2012	Aragón	45-49	Mujeres	2584
Agosto 2012	Aragón	50-54	Hombres	2382
Agosto 2012	Aragón	50-54	Mujeres	2660
Agosto 2012	Aragón	55-59	Hombres	2434
Agosto 2012	Aragón	55-59	Mujeres	2802
Agosto 2012	Aragón	60-64	Hombres	1382
Agosto 2012	Aragón	60-64	Mujeres	1850
Julio 2012	Aragón	16-19	Hombres	183
Julio 2012	Aragón	16-19	Mujeres	132
Julio 2012	Aragón	20-24	Hombres	629
Julio 2012	Aragón	20-24	Mujeres	578
Julio 2012	Aragón	25-29	Hombres	978
Julio 2012	Aragón	25-29	Mujeres	1165
Julio 2012	Aragón	30-34	Hombres	1497
Julio 2012	Aragón	30-34	Mujeres	2070
Julio 2012	Aragón	35-39	Hombres	1868
Julio 2012	Aragón	35-39	Mujeres	2652
Julio 2012	Aragón	40-44	Hombres	2017
Julio 2012	Aragón	40-44	Mujeres	2566
Julio 2012	Aragón	45-49	Hombres	2464
Julio 2012	Aragón	45-49	Mujeres	2507
Julio 2012	Aragón	50-54	Hombres	2348
Julio 2012	Aragón	50-54	Mujeres	2643
Julio 2012	Aragón	55-59	Hombres	2391
Julio 2012	Aragón	55-59	Mujeres	2756
Julio 2012	Aragón	60-64	Hombres	1385
Julio 2012	Aragón	60-64	Mujeres	1824
Junio 2012	Aragón	16-19	Hombres	186
Junio 2012	Aragón	16-19	Mujeres	131
Junio 2012	Aragón	20-24	Hombres	627
Junio 2012	Aragón	20-24	Mujeres	575
Junio 2012	Aragón	25-29	Hombres	999
Junio 2012	Aragón	25-29	Mujeres	1170
Junio 2012	Aragón	30-34	Hombres	1502
Junio 2012	Aragón	30-34	Mujeres	2099
Junio 2012	Aragón	35-39	Hombres	1838
Junio 2012	Aragón	35-39	Mujeres	2645
Junio 2012	Aragón	40-44	Hombres	1990
Junio 2012	Aragón	40-44	Mujeres	2517
Junio 2012	Aragón	45-49	Hombres	2420
Junio 2012	Aragón	45-49	Mujeres	2465
Junio 2012	Aragón	50-54	Hombres	2300
Junio 2012	Aragón	50-54	Mujeres	2593
Junio 2012	Aragón	55-59	Hombres	2336
Junio 2012	Aragón	55-59	Mujeres	2705
Junio 2012	Aragón	60-64	Hombres	1352
Junio 2012	Aragón	60-64	Mujeres	1782
Mayo 2012	Aragón	16-19	Hombres	184
Mayo 2012	Aragón	16-19	Mujeres	126
Mayo 2012	Aragón	20-24	Hombres	635
Mayo 2012	Aragón	20-24	Mujeres	575
Mayo 2012	Aragón	25-29	Hombres	992
Mayo 2012	Aragón	25-29	Mujeres	1168
Mayo 2012	Aragón	30-34	Hombres	1521
Mayo 2012	Aragón	30-34	Mujeres	2100
Mayo 2012	Aragón	35-39	Hombres	1836
Mayo 2012	Aragón	35-39	Mujeres	2606
Mayo 2012	Aragón	40-44	Hombres	2024
Mayo 2012	Aragón	40-44	Mujeres	2506
Mayo 2012	Aragón	45-49	Hombres	2378
Mayo 2012	Aragón	45-49	Mujeres	2437
Mayo 2012	Aragón	50-54	Hombres	2256
Mayo 2012	Aragón	50-54	Mujeres	2612
Mayo 2012	Aragón	55-59	Hombres	2284
Mayo 2012	Aragón	55-59	Mujeres	2677
Mayo 2012	Aragón	60-64	Hombres	1350
Mayo 2012	Aragón	60-64	Mujeres	1761
Abril 2012	Aragón	16-19	Hombres	189
Abril 2012	Aragón	16-19	Mujeres	131
Abril 2012	Aragón	20-24	Hombres	596
Abril 2012	Aragón	20-24	Mujeres	571
Abril 2012	Aragón	25-29	Hombres	1009
Abril 2012	Aragón	25-29	Mujeres	1136
Abril 2012	Aragón	30-34	Hombres	1514
Abril 2012	Aragón	30-34	Mujeres	2045
Abril 2012	Aragón	35-39	Hombres	1864
Abril 2012	Aragón	35-39	Mujeres	2580
Abril 2012	Aragón	40-44	Hombres	1981
Abril 2012	Aragón	40-44	Mujeres	2424
Abril 2012	Aragón	45-49	Hombres	2348
Abril 2012	Aragón	45-49	Mujeres	2407
Abril 2012	Aragón	50-54	Hombres	2214
Abril 2012	Aragón	50-54	Mujeres	2578
Abril 2012	Aragón	55-59	Hombres	2245
Abril 2012	Aragón	55-59	Mujeres	2653
Abril 2012	Aragón	60-64	Hombres	1353
Abril 2012	Aragón	60-64	Mujeres	1735
Marzo 2012	Aragón	16-19	Hombres	169
Marzo 2012	Aragón	16-19	Mujeres	126
Marzo 2012	Aragón	20-24	Hombres	585
Marzo 2012	Aragón	20-24	Mujeres	555
Marzo 2012	Aragón	25-29	Hombres	952
Marzo 2012	Aragón	25-29	Mujeres	1118
Marzo 2012	Aragón	30-34	Hombres	1485
Marzo 2012	Aragón	30-34	Mujeres	2028
Marzo 2012	Aragón	35-39	Hombres	1814
Marzo 2012	Aragón	35-39	Mujeres	2549
Marzo 2012	Aragón	40-44	Hombres	1961
Marzo 2012	Aragón	40-44	Mujeres	2393
Marzo 2012	Aragón	45-49	Hombres	2302
Marzo 2012	Aragón	45-49	Mujeres	2389
Marzo 2012	Aragón	50-54	Hombres	2156
Marzo 2012	Aragón	50-54	Mujeres	2544
Marzo 2012	Aragón	55-59	Hombres	2200
Marzo 2012	Aragón	55-59	Mujeres	2632
Marzo 2012	Aragón	60-64	Hombres	1371
Marzo 2012	Aragón	60-64	Mujeres	1731
Febrero 2012	Aragón	16-19	Hombres	163
Febrero 2012	Aragón	16-19	Mujeres	119
Febrero 2012	Aragón	20-24	Hombres	568
Febrero 2012	Aragón	20-24	Mujeres	535
Febrero 2012	Aragón	25-29	Hombres	929
Febrero 2012	Aragón	25-29	Mujeres	1063
Febrero 2012	Aragón	30-34	Hombres	1444
Febrero 2012	Aragón	30-34	Mujeres	1942
Febrero 2012	Aragón	35-39	Hombres	1771
Febrero 2012	Aragón	35-39	Mujeres	2541
Febrero 2012	Aragón	40-44	Hombres	1910
Febrero 2012	Aragón	40-44	Mujeres	2325
Febrero 2012	Aragón	45-49	Hombres	2211
Febrero 2012	Aragón	45-49	Mujeres	2310
Febrero 2012	Aragón	50-54	Hombres	2102
Febrero 2012	Aragón	50-54	Mujeres	2479
Febrero 2012	Aragón	55-59	Hombres	2163
Febrero 2012	Aragón	55-59	Mujeres	2582
Febrero 2012	Aragón	60-64	Hombres	1354
Febrero 2012	Aragón	60-64	Mujeres	1680
Enero 2012	Aragón	16-19	Hombres	160
Enero 2012	Aragón	16-19	Mujeres	96
Enero 2012	Aragón	20-24	Hombres	533
Enero 2012	Aragón	20-24	Mujeres	516
Enero 2012	Aragón	25-29	Hombres	894
Enero 2012	Aragón	25-29	Mujeres	1070
Enero 2012	Aragón	30-34	Hombres	1422
Enero 2012	Aragón	30-34	Mujeres	1918
Enero 2012	Aragón	35-39	Hombres	1695
Enero 2012	Aragón	35-39	Mujeres	2509
Enero 2012	Aragón	40-44	Hombres	1877
Enero 2012	Aragón	40-44	Mujeres	2289
Enero 2012	Aragón	45-49	Hombres	2180
Enero 2012	Aragón	45-49	Mujeres	2268
Enero 2012	Aragón	50-54	Hombres	2021
Enero 2012	Aragón	50-54	Mujeres	2439
Enero 2012	Aragón	55-59	Hombres	2141
Enero 2012	Aragón	55-59	Mujeres	2571
Enero 2012	Aragón	60-64	Hombres	1353
Enero 2012	Aragón	60-64	Mujeres	1637
Diciembre 2011	Aragón	16-19	Hombres	150
Diciembre 2011	Aragón	16-19	Mujeres	96
Diciembre 2011	Aragón	20-24	Hombres	522
Diciembre 2011	Aragón	20-24	Mujeres	508
Diciembre 2011	Aragón	25-29	Hombres	877
Diciembre 2011	Aragón	25-29	Mujeres	1033
Diciembre 2011	Aragón	30-34	Hombres	1377
Diciembre 2011	Aragón	30-34	Mujeres	1898
Diciembre 2011	Aragón	35-39	Hombres	1677
Diciembre 2011	Aragón	35-39	Mujeres	2452
Diciembre 2011	Aragón	40-44	Hombres	1853
Diciembre 2011	Aragón	40-44	Mujeres	2232
Diciembre 2011	Aragón	45-49	Hombres	2105
Diciembre 2011	Aragón	45-49	Mujeres	2201
Diciembre 2011	Aragón	50-54	Hombres	1986
Diciembre 2011	Aragón	50-54	Mujeres	2367
Diciembre 2011	Aragón	55-59	Hombres	2084
Diciembre 2011	Aragón	55-59	Mujeres	2521
Diciembre 2011	Aragón	60-64	Hombres	1321
Diciembre 2011	Aragón	60-64	Mujeres	1610
Noviembre 2011	Aragón	16-19	Hombres	154
Noviembre 2011	Aragón	16-19	Mujeres	104
Noviembre 2011	Aragón	20-24	Hombres	479
Noviembre 2011	Aragón	20-24	Mujeres	483
Noviembre 2011	Aragón	25-29	Hombres	847
Noviembre 2011	Aragón	25-29	Mujeres	1003
Noviembre 2011	Aragón	30-34	Hombres	1301
Noviembre 2011	Aragón	30-34	Mujeres	1830
Noviembre 2011	Aragón	35-39	Hombres	1636
Noviembre 2011	Aragón	35-39	Mujeres	2352
Noviembre 2011	Aragón	40-44	Hombres	1754
Noviembre 2011	Aragón	40-44	Mujeres	2126
Noviembre 2011	Aragón	45-49	Hombres	2006
Noviembre 2011	Aragón	45-49	Mujeres	2132
Noviembre 2011	Aragón	50-54	Hombres	1864
Noviembre 2011	Aragón	50-54	Mujeres	2322
Noviembre 2011	Aragón	55-59	Hombres	2001
Noviembre 2011	Aragón	55-59	Mujeres	2480
Noviembre 2011	Aragón	60-64	Hombres	1267
Noviembre 2011	Aragón	60-64	Mujeres	1594
Octubre 2011	Aragón	16-19	Hombres	157
Octubre 2011	Aragón	16-19	Mujeres	91
Octubre 2011	Aragón	20-24	Hombres	467
Octubre 2011	Aragón	20-24	Mujeres	504
Octubre 2011	Aragón	25-29	Hombres	857
Octubre 2011	Aragón	25-29	Mujeres	1009
Octubre 2011	Aragón	30-34	Hombres	1244
Octubre 2011	Aragón	30-34	Mujeres	1853
Octubre 2011	Aragón	35-39	Hombres	1617
Octubre 2011	Aragón	35-39	Mujeres	2333
Octubre 2011	Aragón	40-44	Hombres	1764
Octubre 2011	Aragón	40-44	Mujeres	2076
Octubre 2011	Aragón	45-49	Hombres	1936
Octubre 2011	Aragón	45-49	Mujeres	2107
Octubre 2011	Aragón	50-54	Hombres	1821
Octubre 2011	Aragón	50-54	Mujeres	2295
Octubre 2011	Aragón	55-59	Hombres	1963
Octubre 2011	Aragón	55-59	Mujeres	2453
Octubre 2011	Aragón	60-64	Hombres	1263
Octubre 2011	Aragón	60-64	Mujeres	1584
Septiembre 2011	Aragón	16-19	Hombres	164
Septiembre 2011	Aragón	16-19	Mujeres	89
Septiembre 2011	Aragón	20-24	Hombres	482
Septiembre 2011	Aragón	20-24	Mujeres	503
Septiembre 2011	Aragón	25-29	Hombres	855
Septiembre 2011	Aragón	25-29	Mujeres	979
Septiembre 2011	Aragón	30-34	Hombres	1278
Septiembre 2011	Aragón	30-34	Mujeres	1872
Septiembre 2011	Aragón	35-39	Hombres	1599
Septiembre 2011	Aragón	35-39	Mujeres	2339
Septiembre 2011	Aragón	40-44	Hombres	1736
Septiembre 2011	Aragón	40-44	Mujeres	2073
Septiembre 2011	Aragón	45-49	Hombres	1921
Septiembre 2011	Aragón	45-49	Mujeres	2096
Septiembre 2011	Aragón	50-54	Hombres	1819
Septiembre 2011	Aragón	50-54	Mujeres	2258
Septiembre 2011	Aragón	55-59	Hombres	1895
Septiembre 2011	Aragón	55-59	Mujeres	2432
Septiembre 2011	Aragón	60-64	Hombres	1258
Septiembre 2011	Aragón	60-64	Mujeres	1545
Agosto 2011	Aragón	16-19	Hombres	159
Agosto 2011	Aragón	16-19	Mujeres	88
Agosto 2011	Aragón	20-24	Hombres	463
Agosto 2011	Aragón	20-24	Mujeres	482
Agosto 2011	Aragón	25-29	Hombres	853
Agosto 2011	Aragón	25-29	Mujeres	1007
Agosto 2011	Aragón	30-34	Hombres	1319
Agosto 2011	Aragón	30-34	Mujeres	1881
Agosto 2011	Aragón	35-39	Hombres	1677
Agosto 2011	Aragón	35-39	Mujeres	2357
Agosto 2011	Aragón	40-44	Hombres	1801
Agosto 2011	Aragón	40-44	Mujeres	2055
Agosto 2011	Aragón	45-49	Hombres	1943
Agosto 2011	Aragón	45-49	Mujeres	2047
Agosto 2011	Aragón	50-54	Hombres	1833
Agosto 2011	Aragón	50-54	Mujeres	2186
Agosto 2011	Aragón	55-59	Hombres	1885
Agosto 2011	Aragón	55-59	Mujeres	2407
Agosto 2011	Aragón	60-64	Hombres	1272
Agosto 2011	Aragón	60-64	Mujeres	1527
Julio 2011	Aragón	16-19	Hombres	165
Julio 2011	Aragón	16-19	Mujeres	92
Julio 2011	Aragón	20-24	Hombres	470
Julio 2011	Aragón	20-24	Mujeres	459
Julio 2011	Aragón	25-29	Hombres	862
Julio 2011	Aragón	25-29	Mujeres	997
Julio 2011	Aragón	30-34	Hombres	1334
Julio 2011	Aragón	30-34	Mujeres	1879
Julio 2011	Aragón	35-39	Hombres	1697
Julio 2011	Aragón	35-39	Mujeres	2357
Julio 2011	Aragón	40-44	Hombres	1767
Julio 2011	Aragón	40-44	Mujeres	2061
Julio 2011	Aragón	45-49	Hombres	1909
Julio 2011	Aragón	45-49	Mujeres	2024
Julio 2011	Aragón	50-54	Hombres	1807
Julio 2011	Aragón	50-54	Mujeres	2191
Julio 2011	Aragón	55-59	Hombres	1839
Julio 2011	Aragón	55-59	Mujeres	2408
Julio 2011	Aragón	60-64	Hombres	1230
Julio 2011	Aragón	60-64	Mujeres	1510
Junio 2011	Aragón	16-19	Hombres	154
Junio 2011	Aragón	16-19	Mujeres	89
Junio 2011	Aragón	20-24	Hombres	467
Junio 2011	Aragón	20-24	Mujeres	448
Junio 2011	Aragón	25-29	Hombres	844
Junio 2011	Aragón	25-29	Mujeres	1000
