Municipio código	Municipio nombre	Provincia código	Provincia nombre	Población	Superficie (km2)	Densidad de población (hab/km2)	Año
50136	Lécera	50	Zaragoza	1997	109,2	18,2875457875458	1900
50137	Leciñena	50	Zaragoza	1315	178,64	7,36117330944917	2011
50137	Leciñena	50	Zaragoza	1292	178,64	7,23242274966413	2001
50137	Leciñena	50	Zaragoza	1476	178,64	8,26242722794447	1991
50137	Leciñena	50	Zaragoza	1542	178,64	8,63188535602329	1981
50137	Leciñena	50	Zaragoza	1554	178,64	8,69905956112853	1970
50137	Leciñena	50	Zaragoza	1730	178,64	9,68428123600537	1960
50137	Leciñena	50	Zaragoza	1993	178,64	11,1565158978952	1950
50137	Leciñena	50	Zaragoza	1952	178,64	10,9270040304523	1940
50137	Leciñena	50	Zaragoza	2152	178,64	12,0465741155396	1930
50137	Leciñena	50	Zaragoza	2107	178,64	11,794670846395	1920
50137	Leciñena	50	Zaragoza	1798	178,64	10,0649350649351	1910
50137	Leciñena	50	Zaragoza	1576	178,64	8,82221227048813	1900
50138	Lechón	50	Zaragoza	48	17,46	2,74914089347079	2011
50138	Lechón	50	Zaragoza	59	17,46	3,37915234822451	2001
50138	Lechón	50	Zaragoza	63	17,46	3,60824742268041	1991
50138	Lechón	50	Zaragoza	85	17,46	4,86827033218786	1981
50138	Lechón	50	Zaragoza	108	17,46	6,18556701030928	1970
50138	Lechón	50	Zaragoza	141	17,46	8,07560137457045	1960
50138	Lechón	50	Zaragoza	155	17,46	8,87743413516609	1950
50138	Lechón	50	Zaragoza	152	17,46	8,70561282932417	1940
50138	Lechón	50	Zaragoza	181	17,46	10,3665521191294	1930
50138	Lechón	50	Zaragoza	165	17,46	9,45017182130584	1920
50138	Lechón	50	Zaragoza	149	17,46	8,53379152348225	1910
50138	Lechón	50	Zaragoza	157	17,46	8,99198167239404	1900
50139	Letux	50	Zaragoza	397	30,15	13,167495854063	2011
50139	Letux	50	Zaragoza	463	30,15	15,3565505804312	2001
50139	Letux	50	Zaragoza	486	30,15	16,1194029850746	1991
50139	Letux	50	Zaragoza	587	30,15	19,469320066335	1981
50139	Letux	50	Zaragoza	701	30,15	23,2504145936982	1970
50139	Letux	50	Zaragoza	876	30,15	29,0547263681592	1960
50139	Letux	50	Zaragoza	1049	30,15	34,7927031509121	1950
50139	Letux	50	Zaragoza	1265	30,15	41,9568822553897	1940
50139	Letux	50	Zaragoza	1221	30,15	40,4975124378109	1930
50139	Letux	50	Zaragoza	1159	30,15	38,441127694859	1920
50139	Letux	50	Zaragoza	1132	30,15	37,5456053067993	1910
50139	Letux	50	Zaragoza	1074	30,15	35,6218905472637	1900
50140	Litago	50	Zaragoza	178	15,3	11,6339869281046	2011
50140	Litago	50	Zaragoza	172	15,3	11,2418300653595	2001
50140	Litago	50	Zaragoza	189	15,3	12,3529411764706	1991
50140	Litago	50	Zaragoza	227	15,3	14,8366013071895	1981
50140	Litago	50	Zaragoza	255	15,3	16,6666666666667	1970
50140	Litago	50	Zaragoza	453	15,3	29,6078431372549	1960
50140	Litago	50	Zaragoza	524	15,3	34,2483660130719	1950
50140	Litago	50	Zaragoza	545	15,3	35,6209150326797	1940
50140	Litago	50	Zaragoza	584	15,3	38,1699346405229	1930
50140	Litago	50	Zaragoza	607	15,3	39,6732026143791	1920
50140	Litago	50	Zaragoza	589	15,3	38,4967320261438	1910
50140	Litago	50	Zaragoza	634	15,3	41,437908496732	1900
50141	Lituénigo	50	Zaragoza	121	11,38	10,6326889279438	2011
50141	Lituénigo	50	Zaragoza	116	11,38	10,1933216168717	2001
50141	Lituénigo	50	Zaragoza	125	11,38	10,9841827768014	1991
50141	Lituénigo	50	Zaragoza	164	11,38	14,4112478031634	1981
50141	Lituénigo	50	Zaragoza	238	11,38	20,9138840070299	1970
50141	Lituénigo	50	Zaragoza	312	11,38	27,4165202108963	1960
50141	Lituénigo	50	Zaragoza	356	11,38	31,2829525483304	1950
50141	Lituénigo	50	Zaragoza	359	11,38	31,5465729349736	1940
50141	Lituénigo	50	Zaragoza	359	11,38	31,5465729349736	1930
50141	Lituénigo	50	Zaragoza	324	11,38	28,4710017574692	1920
50141	Lituénigo	50	Zaragoza	343	11,38	30,1405975395431	1910
50141	Lituénigo	50	Zaragoza	363	11,38	31,8980667838313	1900
50142	Lobera de Onsella	50	Zaragoza	45	32,18	1,39838408949658	2011
50142	Lobera de Onsella	50	Zaragoza	54	32,18	1,6780609073959	2001
50142	Lobera de Onsella	50	Zaragoza	62	32,18	1,9266625233064	1991
50142	Lobera de Onsella	50	Zaragoza	103	32,18	3,20074580484773	1981
50142	Lobera de Onsella	50	Zaragoza	233	32,18	7,24052206339341	1970
50142	Lobera de Onsella	50	Zaragoza	448	32,18	13,9216904909882	1960
50142	Lobera de Onsella	50	Zaragoza	503	32,18	15,6308266003729	1950
50142	Lobera de Onsella	50	Zaragoza	501	32,18	15,5686761963953	1940
50142	Lobera de Onsella	50	Zaragoza	507	32,18	15,7551274083282	1930
50142	Lobera de Onsella	50	Zaragoza	561	32,18	17,4331883157241	1920
50142	Lobera de Onsella	50	Zaragoza	518	32,18	16,0969546302051	1910
50142	Lobera de Onsella	50	Zaragoza	496	32,18	15,4133001864512	1900
50143	Longares	50	Zaragoza	860	45,96	18,7119234116623	2011
50143	Longares	50	Zaragoza	911	45,96	19,8215839860748	2001
50143	Longares	50	Zaragoza	865	45,96	18,8207136640557	1991
50143	Longares	50	Zaragoza	969	45,96	21,0835509138381	1981
50143	Longares	50	Zaragoza	1019	45,96	22,171453437772	1970
50143	Longares	50	Zaragoza	1245	45,96	27,088772845953	1960
50143	Longares	50	Zaragoza	1445	45,96	31,4403829416884	1950
50143	Longares	50	Zaragoza	1464	45,96	31,8537859007833	1940
50143	Longares	50	Zaragoza	1448	45,96	31,5056570931245	1930
50143	Longares	50	Zaragoza	1454	45,96	31,6362053959965	1920
50143	Longares	50	Zaragoza	1506	45,96	32,7676240208877	1910
50143	Longares	50	Zaragoza	1306	45,96	28,4160139251523	1900
50144	Longás	50	Zaragoza	34	49,23	0,690635791184237	2011
50144	Longás	50	Zaragoza	44	49,23	0,893763965061954	2001
50144	Longás	50	Zaragoza	35	49,23	0,710948608572009	1991
50144	Longás	50	Zaragoza	24	49,23	0,48750761730652	1981
50144	Longás	50	Zaragoza	62	49,23	1,25939467804184	1970
50144	Longás	50	Zaragoza	222	49,23	4,50944546008531	1960
50144	Longás	50	Zaragoza	322	49,23	6,54072719886248	1950
50144	Longás	50	Zaragoza	400	49,23	8,12512695510867	1940
50144	Longás	50	Zaragoza	479	49,23	9,72983952874264	1930
50144	Longás	50	Zaragoza	613	49,23	12,451757058704	1920
50144	Longás	50	Zaragoza	545	49,23	11,0704854763356	1910
50144	Longás	50	Zaragoza	469	49,23	9,52671135486492	1900
50146	Lucena de Jalón	50	Zaragoza	255	10,31	24,733268671193	2011
50146	Lucena de Jalón	50	Zaragoza	235	10,31	22,7934044616877	2001
50146	Lucena de Jalón	50	Zaragoza	306	10,31	29,6799224054316	1991
50146	Lucena de Jalón	50	Zaragoza	340	10,31	32,9776915615907	1981
50146	Lucena de Jalón	50	Zaragoza	396	10,31	38,4093113482056	1970
50146	Lucena de Jalón	50	Zaragoza	423	10,31	41,0281280310378	1960
50146	Lucena de Jalón	50	Zaragoza	542	10,31	52,5703200775946	1950
50146	Lucena de Jalón	50	Zaragoza	529	10,31	51,3094083414161	1940
50146	Lucena de Jalón	50	Zaragoza	599	10,31	58,0989330746848	1930
50146	Lucena de Jalón	50	Zaragoza	561	10,31	54,4131910766246	1920
50146	Lucena de Jalón	50	Zaragoza	496	10,31	48,1086323957323	1910
50146	Lucena de Jalón	50	Zaragoza	469	10,31	45,4898157129001	1900
50147	Luceni	50	Zaragoza	1042	27,08	38,4785819793205	2011
50147	Luceni	50	Zaragoza	1034	27,08	38,1831610044313	2001
50147	Luceni	50	Zaragoza	1089	27,08	40,2141802067947	1991
50147	Luceni	50	Zaragoza	1321	27,08	48,781388478582	1981
50147	Luceni	50	Zaragoza	1604	27,08	59,231905465288	1970
50147	Luceni	50	Zaragoza	1772	27,08	65,4357459379616	1960
50147	Luceni	50	Zaragoza	1840	27,08	67,9468242245199	1950
50147	Luceni	50	Zaragoza	1925	27,08	71,0856720827179	1940
50147	Luceni	50	Zaragoza	1902	27,08	70,2363367799114	1930
50147	Luceni	50	Zaragoza	1470	27,08	54,2836041358936	1920
50147	Luceni	50	Zaragoza	907	27,08	33,493353028065	1910
50147	Luceni	50	Zaragoza	796	27,08	29,3943870014771	1900
50148	Luesia	50	Zaragoza	377	126,83	2,97248285106047	2011
50148	Luesia	50	Zaragoza	413	126,83	3,25632736734211	2001
50148	Luesia	50	Zaragoza	462	126,83	3,64267129228101	1991
50148	Luesia	50	Zaragoza	574	126,83	4,52574312071277	1981
50148	Luesia	50	Zaragoza	801	126,83	6,31554048726642	1970
50148	Luesia	50	Zaragoza	1221	126,83	9,62705984388552	1960
50148	Luesia	50	Zaragoza	1438	126,83	11,338011511472	1950
50148	Luesia	50	Zaragoza	1503	126,83	11,8505085547583	1940
50148	Luesia	50	Zaragoza	1790	126,83	14,1133801151147	1930
50148	Luesia	50	Zaragoza	1715	126,83	13,5220373728613	1920
50148	Luesia	50	Zaragoza	1702	126,83	13,4195379642041	1910
50148	Luesia	50	Zaragoza	1573	126,83	12,4024284475282	1900
50149	Luesma	50	Zaragoza	50	29,4	1,70068027210884	2011
50149	Luesma	50	Zaragoza	32	29,4	1,08843537414966	2001
50149	Luesma	50	Zaragoza	29	29,4	0,986394557823129	1991
50149	Luesma	50	Zaragoza	31	29,4	1,05442176870748	1981
50149	Luesma	50	Zaragoza	45	29,4	1,53061224489796	1970
50149	Luesma	50	Zaragoza	186	29,4	6,3265306122449	1960
50149	Luesma	50	Zaragoza	203	29,4	6,9047619047619	1950
50149	Luesma	50	Zaragoza	213	29,4	7,24489795918367	1940
50149	Luesma	50	Zaragoza	290	29,4	9,86394557823129	1930
50149	Luesma	50	Zaragoza	327	29,4	11,1224489795918	1920
50149	Luesma	50	Zaragoza	344	29,4	11,7006802721088	1910
50149	Luesma	50	Zaragoza	331	29,4	11,2585034013605	1900
50150	Lumpiaque	50	Zaragoza	919	29,55	31,0998307952623	2011
50150	Lumpiaque	50	Zaragoza	917	29,55	31,0321489001692	2001
50150	Lumpiaque	50	Zaragoza	1004	29,55	33,9763113367174	1991
50150	Lumpiaque	50	Zaragoza	1146	29,55	38,7817258883249	1981
50150	Lumpiaque	50	Zaragoza	1396	29,55	47,2419627749577	1970
50150	Lumpiaque	50	Zaragoza	2005	29,55	67,8510998307953	1960
50150	Lumpiaque	50	Zaragoza	2031	29,55	68,7309644670051	1950
50150	Lumpiaque	50	Zaragoza	2068	29,55	69,9830795262267	1940
50150	Lumpiaque	50	Zaragoza	1889	29,55	63,9255499153976	1930
50150	Lumpiaque	50	Zaragoza	1817	29,55	61,4890016920474	1920
50150	Lumpiaque	50	Zaragoza	1686	29,55	57,0558375634518	1910
50150	Lumpiaque	50	Zaragoza	1431	29,55	48,4263959390863	1900
50151	Luna	50	Zaragoza	813	308,93	2,63166413103292	2011
50151	Luna	50	Zaragoza	897	308,93	2,90357038811381	2001
50151	Luna	50	Zaragoza	1002	308,93	3,24345320946493	1991
50151	Luna	50	Zaragoza	1150	308,93	3,72252613860745	1981
50151	Luna	50	Zaragoza	1533	308,93	4,96228919172628	1970
50151	Luna	50	Zaragoza	1893	308,93	6,12760172207296	1960
50151	Luna	50	Zaragoza	2136	308,93	6,91418768005697	1950
50151	Luna	50	Zaragoza	2607	308,93	8,43880490726054	1940
50151	Luna	50	Zaragoza	2611	308,93	8,4517528242644	1930
50151	Luna	50	Zaragoza	2433	308,93	7,87557051759298	1920
50151	Luna	50	Zaragoza	2054	308,93	6,648755381478	1910
50151	Luna	50	Zaragoza	1761	308,93	5,70032046094585	1900
50152	Maella	50	Zaragoza	2001	174,88	11,442131747484	2011
50152	Maella	50	Zaragoza	2056	174,88	11,7566331198536	2001
50152	Maella	50	Zaragoza	2180	174,88	12,4656907593779	1991
50152	Maella	50	Zaragoza	2397	174,88	13,7065416285453	1981
50152	Maella	50	Zaragoza	2562	174,88	14,6500457456542	1970
50152	Maella	50	Zaragoza	2688	174,88	15,3705397987191	1960
50152	Maella	50	Zaragoza	3020	174,88	17,2689844464776	1950
50152	Maella	50	Zaragoza	3327	174,88	19,0244739249771	1940
50152	Maella	50	Zaragoza	3332	174,88	19,0530649588289	1930
50152	Maella	50	Zaragoza	3776	174,88	21,5919487648673	1920
50152	Maella	50	Zaragoza	3552	174,88	20,3110704483074	1910
50152	Maella	50	Zaragoza	3325	174,88	19,0130375114364	1900
50153	Magallón	50	Zaragoza	1206	78,61	15,3415595980155	2011
50153	Magallón	50	Zaragoza	1177	78,61	14,972649790103	2001
50153	Magallón	50	Zaragoza	1365	78,61	17,3642030276046	1991
50153	Magallón	50	Zaragoza	1463	78,61	18,6108637577916	1981
50153	Magallón	50	Zaragoza	1646	78,61	20,938811855998	1970
50153	Magallón	50	Zaragoza	1818	78,61	23,1268286477547	1960
50153	Magallón	50	Zaragoza	2044	78,61	26,0017809439003	1950
50153	Magallón	50	Zaragoza	2197	78,61	27,9480982063351	1940
50153	Magallón	50	Zaragoza	2217	78,61	28,2025187635161	1930
50153	Magallón	50	Zaragoza	2504	78,61	31,8534537590637	1920
50153	Magallón	50	Zaragoza	2662	78,61	33,8633761607938	1910
50153	Magallón	50	Zaragoza	2822	78,61	35,898740618242	1900
50154	Mainar	50	Zaragoza	158	34,02	4,64432686654909	2011
50154	Mainar	50	Zaragoza	170	34,02	4,99706055261611	2001
50154	Mainar	50	Zaragoza	184	34,02	5,40858318636096	1991
50154	Mainar	50	Zaragoza	222	34,02	6,52557319223986	1981
50154	Mainar	50	Zaragoza	262	34,02	7,70135214579659	1970
50154	Mainar	50	Zaragoza	390	34,02	11,4638447971781	1960
50154	Mainar	50	Zaragoza	472	34,02	13,8741916519694	1950
50154	Mainar	50	Zaragoza	485	34,02	14,2563198118754	1940
50154	Mainar	50	Zaragoza	491	34,02	14,4326866549089	1930
50154	Mainar	50	Zaragoza	496	34,02	14,5796590241035	1920
50154	Mainar	50	Zaragoza	474	34,02	13,9329805996473	1910
50154	Mainar	50	Zaragoza	471	34,02	13,8447971781305	1900
50155	Malanquilla	50	Zaragoza	123	36,63	3,35790335790336	2011
50155	Malanquilla	50	Zaragoza	150	36,63	4,0950040950041	2001
50155	Malanquilla	50	Zaragoza	136	36,63	3,71280371280371	1991
50155	Malanquilla	50	Zaragoza	141	36,63	3,84930384930385	1981
50155	Malanquilla	50	Zaragoza	199	36,63	5,43270543270543	1970
50155	Malanquilla	50	Zaragoza	399	36,63	10,8927108927109	1960
50155	Malanquilla	50	Zaragoza	523	36,63	14,2779142779143	1950
50155	Malanquilla	50	Zaragoza	561	36,63	15,3153153153153	1940
50155	Malanquilla	50	Zaragoza	571	36,63	15,5883155883156	1930
50155	Malanquilla	50	Zaragoza	572	36,63	15,6156156156156	1920
50155	Malanquilla	50	Zaragoza	565	36,63	15,4245154245154	1910
50155	Malanquilla	50	Zaragoza	427	36,63	11,6571116571117	1900
50156	Maleján	50	Zaragoza	319	0,08	3987,5	2011
50156	Maleján	50	Zaragoza	294	0,08	3675	2001
50156	Maleján	50	Zaragoza	313	0,08	3912,5	1991
50156	Maleján	50	Zaragoza	340	0,08	4250	1981
50156	Maleján	50	Zaragoza	385	0,08	4812,5	1970
50156	Maleján	50	Zaragoza	487	0,08	6087,5	1960
50156	Maleján	50	Zaragoza	521	0,08	6512,5	1950
50156	Maleján	50	Zaragoza	504	0,08	6300	1940
50156	Maleján	50	Zaragoza	520	0,08	6500	1930
50156	Maleján	50	Zaragoza	524	0,08	6550	1920
50156	Maleján	50	Zaragoza	538	0,08	6725	1910
50156	Maleján	50	Zaragoza	535	0,08	6687,5	1900
50157	Malón	50	Zaragoza	376	5,66	66,4310954063604	2011
50157	Malón	50	Zaragoza	436	5,66	77,0318021201413	2001
50157	Malón	50	Zaragoza	532	5,66	93,9929328621908	1991
50157	Malón	50	Zaragoza	604	5,66	106,713780918728	1981
50157	Malón	50	Zaragoza	777	5,66	137,279151943463	1970
50157	Malón	50	Zaragoza	882	5,66	155,83038869258	1960
50157	Malón	50	Zaragoza	1226	5,66	216,60777385159	1950
50157	Malón	50	Zaragoza	1265	5,66	223,498233215548	1940
50157	Malón	50	Zaragoza	1241	5,66	219,257950530035	1930
50157	Malón	50	Zaragoza	1254	5,66	221,554770318021	1920
50157	Malón	50	Zaragoza	954	5,66	168,551236749117	1910
50157	Malón	50	Zaragoza	1230	5,66	217,314487632509	1900
50159	Maluenda	50	Zaragoza	1093	40,09	27,2636567722624	2011
50159	Maluenda	50	Zaragoza	993	40,09	24,769269144425	2001
50159	Maluenda	50	Zaragoza	1072	40,09	26,7398353704166	1991
50159	Maluenda	50	Zaragoza	1241	40,09	30,9553504614617	1981
50159	Maluenda	50	Zaragoza	1431	40,09	35,6946869543527	1970
50159	Maluenda	50	Zaragoza	1634	40,09	40,7582938388626	1960
50159	Maluenda	50	Zaragoza	1717	40,09	42,8286355699676	1950
50159	Maluenda	50	Zaragoza	1794	40,09	44,7493140434023	1940
50159	Maluenda	50	Zaragoza	1927	40,09	48,066849588426	1930
50159	Maluenda	50	Zaragoza	1805	40,09	45,0236966824645	1920
50159	Maluenda	50	Zaragoza	1612	40,09	40,2095285607383	1910
50159	Maluenda	50	Zaragoza	1400	40,09	34,9214267897231	1900
50160	Mallén	50	Zaragoza	3572	37,42	95,4569748797435	2011
50160	Mallén	50	Zaragoza	3109	37,42	83,0839123463389	2001
50160	Mallén	50	Zaragoza	3018	37,42	80,6520577231427	1991
50160	Mallén	50	Zaragoza	2918	37,42	77,9796900053447	1981
50160	Mallén	50	Zaragoza	3232	37,42	86,3709246392304	1970
50160	Mallén	50	Zaragoza	3521	37,42	94,0940673436665	1960
50160	Mallén	50	Zaragoza	3177	37,42	84,9011223944415	1950
50160	Mallén	50	Zaragoza	3039	37,42	81,2132549438803	1940
50160	Mallén	50	Zaragoza	3030	37,42	80,9727418492785	1930
50160	Mallén	50	Zaragoza	2959	37,42	79,0753607696419	1920
50160	Mallén	50	Zaragoza	2501	37,42	66,8359166221272	1910
50160	Mallén	50	Zaragoza	2401	37,42	64,1635489043292	1900
50161	Manchones	50	Zaragoza	131	26,83	4,8825941110697	2011
50161	Manchones	50	Zaragoza	145	26,83	5,40439806187104	2001
50161	Manchones	50	Zaragoza	168	26,83	6,2616474096161	1991
50161	Manchones	50	Zaragoza	203	26,83	7,56615728661946	1981
50161	Manchones	50	Zaragoza	327	26,83	12,1878494222885	1970
50161	Manchones	50	Zaragoza	568	26,83	21,1703317182259	1960
50161	Manchones	50	Zaragoza	766	26,83	28,5501304509877	1950
50161	Manchones	50	Zaragoza	718	26,83	26,7610883339545	1940
50161	Manchones	50	Zaragoza	740	26,83	27,5810659709281	1930
50161	Manchones	50	Zaragoza	690	26,83	25,7174804323518	1920
50161	Manchones	50	Zaragoza	702	26,83	26,1647409616101	1910
50161	Manchones	50	Zaragoza	672	26,83	25,0465896384644	1900
50162	Mara	50	Zaragoza	191	21,09	9,05642484589853	2011
50162	Mara	50	Zaragoza	202	21,09	9,57799905168326	2001
50162	Mara	50	Zaragoza	245	21,09	11,6168800379327	1991
50162	Mara	50	Zaragoza	341	21,09	16,1688003793267	1981
50162	Mara	50	Zaragoza	523	21,09	24,7984826932195	1970
50162	Mara	50	Zaragoza	656	21,09	31,1047889995258	1960
50162	Mara	50	Zaragoza	768	21,09	36,4153627311522	1950
50162	Mara	50	Zaragoza	844	21,09	40,0189663347558	1940
50162	Mara	50	Zaragoza	826	21,09	39,1654812707444	1930
50162	Mara	50	Zaragoza	780	21,09	36,9843527738265	1920
50162	Mara	50	Zaragoza	784	21,09	37,1740161213845	1910
50162	Mara	50	Zaragoza	706	21,09	33,4755808440019	1900
50163	María de Huerva	50	Zaragoza	5208	108,09	48,1820704968082	2011
50163	María de Huerva	50	Zaragoza	1531	108,09	14,1641224905172	2001
50163	María de Huerva	50	Zaragoza	810	108,09	7,49375520399667	1991
50163	María de Huerva	50	Zaragoza	734	108,09	6,79063743176982	1981
50163	María de Huerva	50	Zaragoza	723	108,09	6,68887038578962	1970
50163	María de Huerva	50	Zaragoza	698	108,09	6,45758164492553	1960
50163	María de Huerva	50	Zaragoza	707	108,09	6,5408455916366	1950
50163	María de Huerva	50	Zaragoza	826	108,09	7,64177999814969	1940
50163	María de Huerva	50	Zaragoza	761	108,09	7,04042927190304	1930
50163	María de Huerva	50	Zaragoza	659	108,09	6,09677120917754	1920
50163	María de Huerva	50	Zaragoza	622	108,09	5,75446387269868	1910
50163	María de Huerva	50	Zaragoza	581	108,09	5,37515033768156	1900
50164	Mediana de Aragón	50	Zaragoza	479	90,57	5,2887269515292	2011
50164	Mediana de Aragón	50	Zaragoza	485	90,57	5,35497405321851	2001
50164	Mediana de Aragón	50	Zaragoza	549	90,57	6,06160980457105	1991
50164	Mediana de Aragón	50	Zaragoza	581	90,57	6,41492768024732	1981
50164	Mediana de Aragón	50	Zaragoza	669	90,57	7,38655183835707	1970
50164	Mediana de Aragón	50	Zaragoza	828	90,57	9,14210003312355	1960
50164	Mediana de Aragón	50	Zaragoza	855	90,57	9,44021199072541	1950
50164	Mediana de Aragón	50	Zaragoza	702	90,57	7,75091089764823	1940
50164	Mediana de Aragón	50	Zaragoza	1232	90,57	13,6027382135365	1930
50164	Mediana de Aragón	50	Zaragoza	1390	90,57	15,3472452246881	1920
50164	Mediana de Aragón	50	Zaragoza	1431	90,57	15,7999337528983	1910
50164	Mediana de Aragón	50	Zaragoza	1416	90,57	15,6343159986751	1900
50165	Mequinenza	50	Zaragoza	2424	307,45	7,88420881444137	2011
50165	Mequinenza	50	Zaragoza	2486	307,45	8,08586762075134	2001
50165	Mequinenza	50	Zaragoza	2757	307,45	8,96731175800943	1991
50165	Mequinenza	50	Zaragoza	2663	307,45	8,66157098715238	1981
50165	Mequinenza	50	Zaragoza	3026	307,45	9,84225077248333	1970
50165	Mequinenza	50	Zaragoza	5784	307,45	18,8128150918849	1960
50165	Mequinenza	50	Zaragoza	3754	307,45	12,2101154659294	1950
50165	Mequinenza	50	Zaragoza	3566	307,45	11,5986339242153	1940
50165	Mequinenza	50	Zaragoza	3296	307,45	10,7204423483493	1930
50165	Mequinenza	50	Zaragoza	4228	307,45	13,7518295657831	1920
50165	Mequinenza	50	Zaragoza	3427	307,45	11,1465278907139	1910
50165	Mequinenza	50	Zaragoza	2842	307,45	9,24377947633762	1900
50166	Mesones de Isuela	50	Zaragoza	316	48,55	6,50875386199794	2011
50166	Mesones de Isuela	50	Zaragoza	350	48,55	7,20906282183316	2001
50166	Mesones de Isuela	50	Zaragoza	440	48,55	9,06282183316169	1991
50166	Mesones de Isuela	50	Zaragoza	505	48,55	10,4016477857878	1981
50166	Mesones de Isuela	50	Zaragoza	590	48,55	12,1524201853759	1970
50166	Mesones de Isuela	50	Zaragoza	728	48,55	14,994850669413	1960
50166	Mesones de Isuela	50	Zaragoza	796	48,55	16,3954685890834	1950
50166	Mesones de Isuela	50	Zaragoza	748	48,55	15,4067971163749	1940
50166	Mesones de Isuela	50	Zaragoza	697	48,55	14,356333676622	1930
50166	Mesones de Isuela	50	Zaragoza	690	48,55	14,2121524201854	1920
50166	Mesones de Isuela	50	Zaragoza	641	48,55	13,2028836251287	1910
50166	Mesones de Isuela	50	Zaragoza	613	48,55	12,6261585993821	1900
50167	Mezalocha	50	Zaragoza	216	60,64	3,56200527704485	2011
50167	Mezalocha	50	Zaragoza	283	60,64	4,66688654353562	2001
50167	Mezalocha	50	Zaragoza	341	60,64	5,62335092348285	1991
50167	Mezalocha	50	Zaragoza	357	60,64	5,88720316622691	1981
50167	Mezalocha	50	Zaragoza	422	60,64	6,95910290237467	1970
50167	Mezalocha	50	Zaragoza	494	60,64	8,14643799472296	1960
50167	Mezalocha	50	Zaragoza	582	60,64	9,5976253298153	1950
50167	Mezalocha	50	Zaragoza	707	60,64	11,6589709762533	1940
50167	Mezalocha	50	Zaragoza	680	60,64	11,2137203166227	1930
50167	Mezalocha	50	Zaragoza	744	60,64	12,2691292875989	1920
50167	Mezalocha	50	Zaragoza	735	60,64	12,1207124010554	1910
50167	Mezalocha	50	Zaragoza	510	60,64	8,41029023746702	1900
50168	Mianos	50	Zaragoza	43	14,82	2,90148448043185	2011
50168	Mianos	50	Zaragoza	47	14,82	3,17139001349528	2001
50168	Mianos	50	Zaragoza	41	14,82	2,76653171390013	1991
50168	Mianos	50	Zaragoza	58	14,82	3,9136302294197	1981
50168	Mianos	50	Zaragoza	70	14,82	4,72334682860999	1970
50168	Mianos	50	Zaragoza	117	14,82	7,89473684210526	1960
50168	Mianos	50	Zaragoza	166	14,82	11,2010796221323	1950
50168	Mianos	50	Zaragoza	202	14,82	13,6302294197031	1940
50168	Mianos	50	Zaragoza	165	14,82	11,1336032388664	1930
50168	Mianos	50	Zaragoza	232	14,82	15,6545209176788	1920
50168	Mianos	50	Zaragoza	229	14,82	15,4520917678812	1910
50168	Mianos	50	Zaragoza	221	14,82	14,9122807017544	1900
50169	Miedes de Aragón	50	Zaragoza	448	55,38	8,08956301914048	2011
50169	Miedes de Aragón	50	Zaragoza	513	55,38	9,26327193932828	2001
50169	Miedes de Aragón	50	Zaragoza	579	55,38	10,4550379198267	1991
50169	Miedes de Aragón	50	Zaragoza	680	55,38	12,2788010111954	1981
50169	Miedes de Aragón	50	Zaragoza	875	55,38	15,7999277717588	1970
50169	Miedes de Aragón	50	Zaragoza	1039	55,38	18,7612856626941	1960
50169	Miedes de Aragón	50	Zaragoza	1187	55,38	21,4337305886602	1950
50169	Miedes de Aragón	50	Zaragoza	1220	55,38	22,0296135789094	1940
50169	Miedes de Aragón	50	Zaragoza	1167	55,38	21,0725893824485	1930
50169	Miedes de Aragón	50	Zaragoza	1179	55,38	21,2892741061755	1920
50169	Miedes de Aragón	50	Zaragoza	986	55,38	17,8042614662333	1910
50169	Miedes de Aragón	50	Zaragoza	916	55,38	16,5402672444926	1900
50170	Monegrillo	50	Zaragoza	462	183,16	2,52238480017471	2011
50170	Monegrillo	50	Zaragoza	524	183,16	2,86088665647521	2001
50170	Monegrillo	50	Zaragoza	567	183,16	3,09565407294169	1991
50170	Monegrillo	50	Zaragoza	624	183,16	3,40685739244377	1981
50170	Monegrillo	50	Zaragoza	702	183,16	3,83271456649924	1970
50170	Monegrillo	50	Zaragoza	689	183,16	3,76173837082332	1960
50170	Monegrillo	50	Zaragoza	798	183,16	4,35684647302905	1950
50170	Monegrillo	50	Zaragoza	827	183,16	4,51517798645993	1940
50170	Monegrillo	50	Zaragoza	718	183,16	3,9200698842542	1930
50170	Monegrillo	50	Zaragoza	853	183,16	4,65713037781175	1920
50170	Monegrillo	50	Zaragoza	902	183,16	4,92465603843634	1910
50170	Monegrillo	50	Zaragoza	824	183,16	4,49879886438087	1900
50171	Moneva	50	Zaragoza	115	61,4	1,87296416938111	2011
50171	Moneva	50	Zaragoza	160	61,4	2,60586319218241	2001
50171	Moneva	50	Zaragoza	110	61,4	1,79153094462541	1991
50171	Moneva	50	Zaragoza	72	61,4	1,17263843648208	1981
50171	Moneva	50	Zaragoza	249	61,4	4,05537459283388	1970
50171	Moneva	50	Zaragoza	539	61,4	8,7785016286645	1960
50171	Moneva	50	Zaragoza	735	61,4	11,9706840390879	1950
50171	Moneva	50	Zaragoza	814	61,4	13,257328990228	1940
50171	Moneva	50	Zaragoza	865	61,4	14,0879478827362	1930
50171	Moneva	50	Zaragoza	779	61,4	12,6872964169381	1920
50171	Moneva	50	Zaragoza	735	61,4	11,9706840390879	1910
