Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas
2016	30	Maestrazgo	65 y más	Hombre	50
2016	30	Maestrazgo	65 y más	Mujer	70
2016	31	Sierra de Albarracín	0-15	Hombre	13
2016	31	Sierra de Albarracín	0-15	Mujer	13
2016	31	Sierra de Albarracín	16-64	Hombre	62
2016	31	Sierra de Albarracín	16-64	Mujer	39
2016	31	Sierra de Albarracín	65 y más	Hombre	50
2016	31	Sierra de Albarracín	65 y más	Mujer	41
2016	32	Gúdar-Javalambre	0-15	Hombre	11
2016	32	Gúdar-Javalambre	0-15	Mujer	14
2016	32	Gúdar-Javalambre	16-64	Hombre	65
2016	32	Gúdar-Javalambre	16-64	Mujer	47
2016	32	Gúdar-Javalambre	65 y más	Hombre	53
2016	32	Gúdar-Javalambre	65 y más	Mujer	56
2016	33	Matarraña / Matarranya	0-15	Hombre	15
2016	33	Matarraña / Matarranya	0-15	Mujer	6
2016	33	Matarraña / Matarranya	16-64	Hombre	104
2016	33	Matarraña / Matarranya	16-64	Mujer	89
2016	33	Matarraña / Matarranya	65 y más	Hombre	80
2016	33	Matarraña / Matarranya	65 y más	Mujer	82
2017	01	La Jacetania	0-15	Hombre	79
2017	01	La Jacetania	0-15	Mujer	86
2017	01	La Jacetania	16-64	Hombre	454
2017	01	La Jacetania	16-64	Mujer	420
2017	01	La Jacetania	65 y más	Hombre	174
2017	01	La Jacetania	65 y más	Mujer	222
2017	02	Alto Gállego	0-15	Hombre	32
2017	02	Alto Gállego	0-15	Mujer	38
2017	02	Alto Gállego	16-64	Hombre	135
2017	02	Alto Gállego	16-64	Mujer	161
2017	02	Alto Gállego	65 y más	Hombre	61
2017	02	Alto Gállego	65 y más	Mujer	64
2017	03	Sobrarbe	0-15	Hombre	44
2017	03	Sobrarbe	0-15	Mujer	41
2017	03	Sobrarbe	16-64	Hombre	218
2017	03	Sobrarbe	16-64	Mujer	231
2017	03	Sobrarbe	65 y más	Hombre	118
2017	03	Sobrarbe	65 y más	Mujer	159
2017	04	La Ribagorza	0-15	Hombre	48
2017	04	La Ribagorza	0-15	Mujer	33
2017	04	La Ribagorza	16-64	Hombre	192
2017	04	La Ribagorza	16-64	Mujer	223
2017	04	La Ribagorza	65 y más	Hombre	115
2017	04	La Ribagorza	65 y más	Mujer	110
2017	05	Cinco Villas	0-15	Hombre	55
2017	05	Cinco Villas	0-15	Mujer	73
2017	05	Cinco Villas	16-64	Hombre	402
2017	05	Cinco Villas	16-64	Mujer	469
2017	05	Cinco Villas	65 y más	Hombre	207
2017	05	Cinco Villas	65 y más	Mujer	260
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	249
2017	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	242
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	774
2017	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	741
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	252
2017	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	291
2017	07	Somontano de Barbastro	0-15	Hombre	89
2017	07	Somontano de Barbastro	0-15	Mujer	61
2017	07	Somontano de Barbastro	16-64	Hombre	250
2017	07	Somontano de Barbastro	16-64	Mujer	241
2017	07	Somontano de Barbastro	65 y más	Hombre	124
2017	07	Somontano de Barbastro	65 y más	Mujer	138
2017	08	Cinca Medio	0-15	Hombre	72
2017	08	Cinca Medio	0-15	Mujer	59
2017	08	Cinca Medio	16-64	Hombre	175
2017	08	Cinca Medio	16-64	Mujer	156
2017	08	Cinca Medio	65 y más	Hombre	78
2017	08	Cinca Medio	65 y más	Mujer	83
2017	09	La Litera / La Llitera	0-15	Hombre	55
2017	09	La Litera / La Llitera	0-15	Mujer	27
2017	09	La Litera / La Llitera	16-64	Hombre	151
2017	09	La Litera / La Llitera	16-64	Mujer	118
2017	09	La Litera / La Llitera	65 y más	Hombre	88
2017	09	La Litera / La Llitera	65 y más	Mujer	86
2017	10	Los Monegros	0-15	Hombre	29
2017	10	Los Monegros	0-15	Mujer	26
2017	10	Los Monegros	16-64	Hombre	148
2017	10	Los Monegros	16-64	Mujer	191
2017	10	Los Monegros	65 y más	Hombre	90
2017	10	Los Monegros	65 y más	Mujer	114
2017	11	Bajo Cinca / Baix Cinca	0-15	Hombre	27
2017	11	Bajo Cinca / Baix Cinca	0-15	Mujer	28
2017	11	Bajo Cinca / Baix Cinca	16-64	Hombre	143
2017	11	Bajo Cinca / Baix Cinca	16-64	Mujer	152
2017	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	68
2017	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	74
2017	12	Tarazona y el Moncayo	0-15	Hombre	29
2017	12	Tarazona y el Moncayo	0-15	Mujer	19
2017	12	Tarazona y el Moncayo	16-64	Hombre	122
2017	12	Tarazona y el Moncayo	16-64	Mujer	121
2017	12	Tarazona y el Moncayo	65 y más	Hombre	49
2017	12	Tarazona y el Moncayo	65 y más	Mujer	55
2017	13	Campo de Borja	0-15	Hombre	14
2017	13	Campo de Borja	0-15	Mujer	12
2017	13	Campo de Borja	16-64	Hombre	105
2017	13	Campo de Borja	16-64	Mujer	92
2017	13	Campo de Borja	65 y más	Hombre	43
2017	13	Campo de Borja	65 y más	Mujer	69
2017	14	Aranda	0-15	Hombre	6
2017	14	Aranda	0-15	Mujer	7
2017	14	Aranda	16-64	Hombre	32
2017	14	Aranda	16-64	Mujer	33
2017	14	Aranda	65 y más	Hombre	14
2017	14	Aranda	65 y más	Mujer	25
2017	15	Ribera Alta del Ebro	0-15	Hombre	28
2017	15	Ribera Alta del Ebro	0-15	Mujer	27
2017	15	Ribera Alta del Ebro	16-64	Hombre	132
2017	15	Ribera Alta del Ebro	16-64	Mujer	108
2017	15	Ribera Alta del Ebro	65 y más	Hombre	55
2017	15	Ribera Alta del Ebro	65 y más	Mujer	52
2017	16	Valdejalón	0-15	Hombre	39
2017	16	Valdejalón	0-15	Mujer	41
2017	16	Valdejalón	16-64	Hombre	126
2017	16	Valdejalón	16-64	Mujer	123
2017	16	Valdejalón	65 y más	Hombre	57
2017	16	Valdejalón	65 y más	Mujer	58
2017	17	Central	0-15	Hombre	2440
2017	17	Central	0-15	Mujer	2250
2017	17	Central	16-64	Hombre	6845
2017	17	Central	16-64	Mujer	7286
2017	17	Central	65 y más	Hombre	1404
2017	17	Central	65 y más	Mujer	1760
2017	18	Ribera Baja del Ebro	0-15	Hombre	8
2017	18	Ribera Baja del Ebro	0-15	Mujer	18
2017	18	Ribera Baja del Ebro	16-64	Hombre	96
2017	18	Ribera Baja del Ebro	16-64	Mujer	82
2017	18	Ribera Baja del Ebro	65 y más	Hombre	60
2017	18	Ribera Baja del Ebro	65 y más	Mujer	68
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	21
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	19
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	110
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	94
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	49
2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	59
2017	20	Comunidad de Calatayud	0-15	Hombre	58
2017	20	Comunidad de Calatayud	0-15	Mujer	69
2017	20	Comunidad de Calatayud	16-64	Hombre	272
2017	20	Comunidad de Calatayud	16-64	Mujer	279
2017	20	Comunidad de Calatayud	65 y más	Hombre	129
2017	20	Comunidad de Calatayud	65 y más	Mujer	156
2017	21	Campo de Cariñena	0-15	Hombre	7
2017	21	Campo de Cariñena	0-15	Mujer	16
2017	21	Campo de Cariñena	16-64	Hombre	62
2017	21	Campo de Cariñena	16-64	Mujer	67
2017	21	Campo de Cariñena	65 y más	Hombre	40
2017	21	Campo de Cariñena	65 y más	Mujer	40
2017	22	Campo de Belchite	0-15	Hombre	8
2017	22	Campo de Belchite	0-15	Mujer	11
2017	22	Campo de Belchite	16-64	Hombre	69
2017	22	Campo de Belchite	16-64	Mujer	70
2017	22	Campo de Belchite	65 y más	Hombre	46
2017	22	Campo de Belchite	65 y más	Mujer	51
2017	23	Bajo Martín	0-15	Hombre	6
2017	23	Bajo Martín	0-15	Mujer	11
2017	23	Bajo Martín	16-64	Hombre	40
2017	23	Bajo Martín	16-64	Mujer	47
2017	23	Bajo Martín	65 y más	Hombre	40
2017	23	Bajo Martín	65 y más	Mujer	44
2017	24	Campo de Daroca	0-15	Hombre	14
2017	24	Campo de Daroca	0-15	Mujer	7
2017	24	Campo de Daroca	16-64	Hombre	58
2017	24	Campo de Daroca	16-64	Mujer	68
2017	24	Campo de Daroca	65 y más	Hombre	32
2017	24	Campo de Daroca	65 y más	Mujer	28
2017	25	Jiloca	0-15	Hombre	10
2017	25	Jiloca	0-15	Mujer	11
2017	25	Jiloca	16-64	Hombre	84
2017	25	Jiloca	16-64	Mujer	87
2017	25	Jiloca	65 y más	Hombre	63
2017	25	Jiloca	65 y más	Mujer	60
2017	26	Cuencas Mineras	0-15	Hombre	21
2017	26	Cuencas Mineras	0-15	Mujer	20
2017	26	Cuencas Mineras	16-64	Hombre	133
2017	26	Cuencas Mineras	16-64	Mujer	112
2017	26	Cuencas Mineras	65 y más	Hombre	72
2017	26	Cuencas Mineras	65 y más	Mujer	93
2017	27	Andorra-Sierra de Arcos	0-15	Hombre	13
2017	27	Andorra-Sierra de Arcos	0-15	Mujer	17
2017	27	Andorra-Sierra de Arcos	16-64	Hombre	98
2017	27	Andorra-Sierra de Arcos	16-64	Mujer	82
2017	27	Andorra-Sierra de Arcos	65 y más	Hombre	53
2017	27	Andorra-Sierra de Arcos	65 y más	Mujer	50
2017	28	Bajo Aragón	0-15	Hombre	60
2017	28	Bajo Aragón	0-15	Mujer	54
2017	28	Bajo Aragón	16-64	Hombre	311
2017	28	Bajo Aragón	16-64	Mujer	308
2017	28	Bajo Aragón	65 y más	Hombre	161
2017	28	Bajo Aragón	65 y más	Mujer	203
2017	29	Comunidad de Teruel	0-15	Hombre	108
2017	29	Comunidad de Teruel	0-15	Mujer	117
2017	29	Comunidad de Teruel	16-64	Hombre	570
2017	29	Comunidad de Teruel	16-64	Mujer	549
2017	29	Comunidad de Teruel	65 y más	Hombre	210
2017	29	Comunidad de Teruel	65 y más	Mujer	237
2017	30	Maestrazgo	0-15	Hombre	9
2017	30	Maestrazgo	0-15	Mujer	14
2017	30	Maestrazgo	16-64	Hombre	66
2017	30	Maestrazgo	16-64	Mujer	68
2017	30	Maestrazgo	65 y más	Hombre	52
2017	30	Maestrazgo	65 y más	Mujer	72
2017	31	Sierra de Albarracín	0-15	Hombre	13
2017	31	Sierra de Albarracín	0-15	Mujer	13
2017	31	Sierra de Albarracín	16-64	Hombre	62
2017	31	Sierra de Albarracín	16-64	Mujer	40
2017	31	Sierra de Albarracín	65 y más	Hombre	44
2017	31	Sierra de Albarracín	65 y más	Mujer	39
2017	32	Gúdar-Javalambre	0-15	Hombre	12
2017	32	Gúdar-Javalambre	0-15	Mujer	20
2017	32	Gúdar-Javalambre	16-64	Hombre	66
2017	32	Gúdar-Javalambre	16-64	Mujer	51
2017	32	Gúdar-Javalambre	65 y más	Hombre	54
2017	32	Gúdar-Javalambre	65 y más	Mujer	54
2017	33	Matarraña / Matarranya	0-15	Hombre	16
2017	33	Matarraña / Matarranya	0-15	Mujer	9
2017	33	Matarraña / Matarranya	16-64	Hombre	107
2017	33	Matarraña / Matarranya	16-64	Mujer	94
2017	33	Matarraña / Matarranya	65 y más	Hombre	80
2017	33	Matarraña / Matarranya	65 y más	Mujer	82
2018	01	La Jacetania	0-15	Hombre	90
2018	01	La Jacetania	0-15	Mujer	91
2018	01	La Jacetania	16-64	Hombre	463
2018	01	La Jacetania	16-64	Mujer	432
2018	01	La Jacetania	65 y más	Hombre	179
2018	01	La Jacetania	65 y más	Mujer	227
2018	02	Alto Gállego	0-15	Hombre	34
2018	02	Alto Gállego	0-15	Mujer	40
2018	02	Alto Gállego	16-64	Hombre	139
2018	02	Alto Gállego	16-64	Mujer	164
2018	02	Alto Gállego	65 y más	Hombre	62
2018	02	Alto Gállego	65 y más	Mujer	68
2018	03	Sobrarbe	0-15	Hombre	50
2018	03	Sobrarbe	0-15	Mujer	43
2018	03	Sobrarbe	16-64	Hombre	228
2018	03	Sobrarbe	16-64	Mujer	231
2018	03	Sobrarbe	65 y más	Hombre	118
2018	03	Sobrarbe	65 y más	Mujer	168
2018	04	La Ribagorza	0-15	Hombre	47
2018	04	La Ribagorza	0-15	Mujer	34
2018	04	La Ribagorza	16-64	Hombre	194
2018	04	La Ribagorza	16-64	Mujer	222
2018	04	La Ribagorza	65 y más	Hombre	112
2018	04	La Ribagorza	65 y más	Mujer	110
2018	05	Cinco Villas	0-15	Hombre	56
2018	05	Cinco Villas	0-15	Mujer	77
2018	05	Cinco Villas	16-64	Hombre	402
2018	05	Cinco Villas	16-64	Mujer	480
2018	05	Cinco Villas	65 y más	Hombre	203
2018	05	Cinco Villas	65 y más	Mujer	260
2018	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	276
2018	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	255
2018	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	809
2018	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	774
2018	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	263
2018	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	294
2018	07	Somontano de Barbastro	0-15	Hombre	98
2018	07	Somontano de Barbastro	0-15	Mujer	74
2018	07	Somontano de Barbastro	16-64	Hombre	262
2018	07	Somontano de Barbastro	16-64	Mujer	251
2018	07	Somontano de Barbastro	65 y más	Hombre	126
2018	07	Somontano de Barbastro	65 y más	Mujer	141
2018	08	Cinca Medio	0-15	Hombre	91
2018	08	Cinca Medio	0-15	Mujer	71
2018	08	Cinca Medio	16-64	Hombre	174
2018	08	Cinca Medio	16-64	Mujer	163
2018	08	Cinca Medio	65 y más	Hombre	80
2018	08	Cinca Medio	65 y más	Mujer	83
2018	09	La Litera / La Llitera	0-15	Hombre	65
2018	09	La Litera / La Llitera	0-15	Mujer	28
2018	09	La Litera / La Llitera	16-64	Hombre	159
2018	09	La Litera / La Llitera	16-64	Mujer	125
2018	09	La Litera / La Llitera	65 y más	Hombre	87
2018	09	La Litera / La Llitera	65 y más	Mujer	85
2018	10	Los Monegros	0-15	Hombre	36
2018	10	Los Monegros	0-15	Mujer	31
2018	10	Los Monegros	16-64	Hombre	150
2018	10	Los Monegros	16-64	Mujer	192
2018	10	Los Monegros	65 y más	Hombre	91
2018	10	Los Monegros	65 y más	Mujer	118
2018	11	Bajo Cinca / Baix Cinca	0-15	Hombre	28
2018	11	Bajo Cinca / Baix Cinca	0-15	Mujer	34
2018	11	Bajo Cinca / Baix Cinca	16-64	Hombre	144
2018	11	Bajo Cinca / Baix Cinca	16-64	Mujer	155
2018	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	69
2018	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	72
2018	12	Tarazona y el Moncayo	0-15	Hombre	32
2018	12	Tarazona y el Moncayo	0-15	Mujer	29
2018	12	Tarazona y el Moncayo	16-64	Hombre	130
2018	12	Tarazona y el Moncayo	16-64	Mujer	122
2018	12	Tarazona y el Moncayo	65 y más	Hombre	44
2018	12	Tarazona y el Moncayo	65 y más	Mujer	60
2018	13	Campo de Borja	0-15	Hombre	15
2018	13	Campo de Borja	0-15	Mujer	13
2018	13	Campo de Borja	16-64	Hombre	102
2018	13	Campo de Borja	16-64	Mujer	92
2018	13	Campo de Borja	65 y más	Hombre	46
2018	13	Campo de Borja	65 y más	Mujer	66
2018	14	Aranda	0-15	Hombre	7
2018	14	Aranda	0-15	Mujer	6
2018	14	Aranda	16-64	Hombre	34
2018	14	Aranda	16-64	Mujer	34
2018	14	Aranda	65 y más	Hombre	14
2018	14	Aranda	65 y más	Mujer	24
2018	15	Ribera Alta del Ebro	0-15	Hombre	29
2018	15	Ribera Alta del Ebro	0-15	Mujer	28
2018	15	Ribera Alta del Ebro	16-64	Hombre	136
2018	15	Ribera Alta del Ebro	16-64	Mujer	108
2018	15	Ribera Alta del Ebro	65 y más	Hombre	54
2018	15	Ribera Alta del Ebro	65 y más	Mujer	54
2018	16	Valdejalón	0-15	Hombre	43
2018	16	Valdejalón	0-15	Mujer	42
2018	16	Valdejalón	16-64	Hombre	135
2018	16	Valdejalón	16-64	Mujer	129
2018	16	Valdejalón	65 y más	Hombre	58
2018	16	Valdejalón	65 y más	Mujer	58
2018	17	Central	0-15	Hombre	2617
2018	17	Central	0-15	Mujer	2411
2018	17	Central	16-64	Hombre	7217
2018	17	Central	16-64	Mujer	7599
2018	17	Central	65 y más	Hombre	1453
2018	17	Central	65 y más	Mujer	1846
2018	18	Ribera Baja del Ebro	0-15	Hombre	8
2018	18	Ribera Baja del Ebro	0-15	Mujer	16
2018	18	Ribera Baja del Ebro	16-64	Hombre	102
2018	18	Ribera Baja del Ebro	16-64	Mujer	85
2018	18	Ribera Baja del Ebro	65 y más	Hombre	61
2018	18	Ribera Baja del Ebro	65 y más	Mujer	67
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	27
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	27
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	111
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	88
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	47
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	58
2018	20	Comunidad de Calatayud	0-15	Hombre	59
2018	20	Comunidad de Calatayud	0-15	Mujer	76
2018	20	Comunidad de Calatayud	16-64	Hombre	288
2018	20	Comunidad de Calatayud	16-64	Mujer	291
2018	20	Comunidad de Calatayud	65 y más	Hombre	134
2018	20	Comunidad de Calatayud	65 y más	Mujer	161
2018	21	Campo de Cariñena	0-15	Hombre	8
2018	21	Campo de Cariñena	0-15	Mujer	15
2018	21	Campo de Cariñena	16-64	Hombre	67
2018	21	Campo de Cariñena	16-64	Mujer	69
2018	21	Campo de Cariñena	65 y más	Hombre	38
2018	21	Campo de Cariñena	65 y más	Mujer	41
2018	22	Campo de Belchite	0-15	Hombre	12
2018	22	Campo de Belchite	0-15	Mujer	9
2018	22	Campo de Belchite	16-64	Hombre	71
2018	22	Campo de Belchite	16-64	Mujer	72
2018	22	Campo de Belchite	65 y más	Hombre	46
2018	22	Campo de Belchite	65 y más	Mujer	49
2018	23	Bajo Martín	0-15	Hombre	5
2018	23	Bajo Martín	0-15	Mujer	10
2018	23	Bajo Martín	16-64	Hombre	44
2018	23	Bajo Martín	16-64	Mujer	47
2018	23	Bajo Martín	65 y más	Hombre	40
2018	23	Bajo Martín	65 y más	Mujer	45
2018	24	Campo de Daroca	0-15	Hombre	11
2018	24	Campo de Daroca	0-15	Mujer	6
2018	24	Campo de Daroca	16-64	Hombre	56
2018	24	Campo de Daroca	16-64	Mujer	67
2018	24	Campo de Daroca	65 y más	Hombre	34
2018	24	Campo de Daroca	65 y más	Mujer	28
2018	25	Jiloca	0-15	Hombre	12
2018	25	Jiloca	0-15	Mujer	12
2018	25	Jiloca	16-64	Hombre	80
2018	25	Jiloca	16-64	Mujer	85
2018	25	Jiloca	65 y más	Hombre	61
2018	25	Jiloca	65 y más	Mujer	60
2018	26	Cuencas Mineras	0-15	Hombre	19
2018	26	Cuencas Mineras	0-15	Mujer	22
2018	26	Cuencas Mineras	16-64	Hombre	136
2018	26	Cuencas Mineras	16-64	Mujer	116
2018	26	Cuencas Mineras	65 y más	Hombre	74
2018	26	Cuencas Mineras	65 y más	Mujer	92
2018	27	Andorra-Sierra de Arcos	0-15	Hombre	13
2018	27	Andorra-Sierra de Arcos	0-15	Mujer	10
2018	27	Andorra-Sierra de Arcos	16-64	Hombre	94
2018	27	Andorra-Sierra de Arcos	16-64	Mujer	85
2018	27	Andorra-Sierra de Arcos	65 y más	Hombre	54
2018	27	Andorra-Sierra de Arcos	65 y más	Mujer	52
2018	28	Bajo Aragón	0-15	Hombre	57
2018	28	Bajo Aragón	0-15	Mujer	56
2018	28	Bajo Aragón	16-64	Hombre	330
2018	28	Bajo Aragón	16-64	Mujer	315
2018	28	Bajo Aragón	65 y más	Hombre	159
2018	28	Bajo Aragón	65 y más	Mujer	205
2018	29	Comunidad de Teruel	0-15	Hombre	117
2018	29	Comunidad de Teruel	0-15	Mujer	123
2018	29	Comunidad de Teruel	16-64	Hombre	576
2018	29	Comunidad de Teruel	16-64	Mujer	576
2018	29	Comunidad de Teruel	65 y más	Hombre	215
2018	29	Comunidad de Teruel	65 y más	Mujer	240
2018	30	Maestrazgo	0-15	Hombre	12
2018	30	Maestrazgo	0-15	Mujer	15
2018	30	Maestrazgo	16-64	Hombre	68
2018	30	Maestrazgo	16-64	Mujer	67
2018	30	Maestrazgo	65 y más	Hombre	53
2018	30	Maestrazgo	65 y más	Mujer	75
2018	31	Sierra de Albarracín	0-15	Hombre	13
2018	31	Sierra de Albarracín	0-15	Mujer	13
2018	31	Sierra de Albarracín	16-64	Hombre	63
2018	31	Sierra de Albarracín	16-64	Mujer	39
2018	31	Sierra de Albarracín	65 y más	Hombre	46
2018	31	Sierra de Albarracín	65 y más	Mujer	42
2018	32	Gúdar-Javalambre	0-15	Hombre	16
2018	32	Gúdar-Javalambre	0-15	Mujer	19
2018	32	Gúdar-Javalambre	16-64	Hombre	67
2018	32	Gúdar-Javalambre	16-64	Mujer	54
2018	32	Gúdar-Javalambre	65 y más	Hombre	54
2018	32	Gúdar-Javalambre	65 y más	Mujer	53
2018	33	Matarraña / Matarranya	0-15	Hombre	18
2018	33	Matarraña / Matarranya	0-15	Mujer	9
2018	33	Matarraña / Matarranya	16-64	Hombre	112
2018	33	Matarraña / Matarranya	16-64	Mujer	92
2018	33	Matarraña / Matarranya	65 y más	Hombre	81
2018	33	Matarraña / Matarranya	65 y más	Mujer	81
2019	01	La Jacetania	0-15	Hombre	100
2019	01	La Jacetania	0-15	Mujer	94
2019	01	La Jacetania	16-64	Hombre	470
2019	01	La Jacetania	16-64	Mujer	440
2019	01	La Jacetania	65 y más	Hombre	188
2019	01	La Jacetania	65 y más	Mujer	232
2019	02	Alto Gállego	0-15	Hombre	34
2019	02	Alto Gállego	0-15	Mujer	41
2019	02	Alto Gállego	16-64	Hombre	138
2019	02	Alto Gállego	16-64	Mujer	155
2019	02	Alto Gállego	65 y más	Hombre	61
2019	02	Alto Gállego	65 y más	Mujer	73
2019	03	Sobrarbe	0-15	Hombre	49
2019	03	Sobrarbe	0-15	Mujer	44
2019	03	Sobrarbe	16-64	Hombre	226
2019	03	Sobrarbe	16-64	Mujer	237
2019	03	Sobrarbe	65 y más	Hombre	127
2019	03	Sobrarbe	65 y más	Mujer	172
2019	04	La Ribagorza	0-15	Hombre	37
2019	04	La Ribagorza	0-15	Mujer	32
2019	04	La Ribagorza	16-64	Hombre	190
2019	04	La Ribagorza	16-64	Mujer	227
2019	04	La Ribagorza	65 y más	Hombre	122
2019	04	La Ribagorza	65 y más	Mujer	112
2019	05	Cinco Villas	0-15	Hombre	56
2019	05	Cinco Villas	0-15	Mujer	80
2019	05	Cinco Villas	16-64	Hombre	412
2019	05	Cinco Villas	16-64	Mujer	490
2019	05	Cinco Villas	65 y más	Hombre	207
2019	05	Cinco Villas	65 y más	Mujer	265
2019	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	321
2019	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	287
2019	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	835
2019	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	781
2019	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	272
2019	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	300
2019	07	Somontano de Barbastro	0-15	Hombre	97
2019	07	Somontano de Barbastro	0-15	Mujer	89
2019	07	Somontano de Barbastro	16-64	Hombre	277
2019	07	Somontano de Barbastro	16-64	Mujer	261
2019	07	Somontano de Barbastro	65 y más	Hombre	129
2019	07	Somontano de Barbastro	65 y más	Mujer	142
2019	08	Cinca Medio	0-15	Hombre	98
2019	08	Cinca Medio	0-15	Mujer	71
2019	08	Cinca Medio	16-64	Hombre	182
2019	08	Cinca Medio	16-64	Mujer	176
2019	08	Cinca Medio	65 y más	Hombre	85
2019	08	Cinca Medio	65 y más	Mujer	87
2019	09	La Litera / La Llitera	0-15	Hombre	75
2019	09	La Litera / La Llitera	0-15	Mujer	41
2019	09	La Litera / La Llitera	16-64	Hombre	183
2019	09	La Litera / La Llitera	16-64	Mujer	133
2019	09	La Litera / La Llitera	65 y más	Hombre	88
2019	09	La Litera / La Llitera	65 y más	Mujer	82
2019	10	Los Monegros	0-15	Hombre	38
2019	10	Los Monegros	0-15	Mujer	36
2019	10	Los Monegros	16-64	Hombre	150
2019	10	Los Monegros	16-64	Mujer	184
2019	10	Los Monegros	65 y más	Hombre	95
2019	10	Los Monegros	65 y más	Mujer	119
2019	11	Bajo Cinca / Baix Cinca	0-15	Hombre	32
2019	11	Bajo Cinca / Baix Cinca	0-15	Mujer	33
2019	11	Bajo Cinca / Baix Cinca	16-64	Hombre	146
2019	11	Bajo Cinca / Baix Cinca	16-64	Mujer	159
2019	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	72
2019	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	76
2019	12	Tarazona y el Moncayo	0-15	Hombre	31
2019	12	Tarazona y el Moncayo	0-15	Mujer	30
2019	12	Tarazona y el Moncayo	16-64	Hombre	134
2019	12	Tarazona y el Moncayo	16-64	Mujer	128
2019	12	Tarazona y el Moncayo	65 y más	Hombre	44
2019	12	Tarazona y el Moncayo	65 y más	Mujer	57
2019	13	Campo de Borja	0-15	Hombre	15
2019	13	Campo de Borja	0-15	Mujer	12
2019	13	Campo de Borja	16-64	Hombre	98
2019	13	Campo de Borja	16-64	Mujer	92
2019	13	Campo de Borja	65 y más	Hombre	50
2019	13	Campo de Borja	65 y más	Mujer	69
2019	14	Aranda	0-15	Hombre	9
2019	14	Aranda	0-15	Mujer	7
2019	14	Aranda	16-64	Hombre	32
2019	14	Aranda	16-64	Mujer	33
2019	14	Aranda	65 y más	Hombre	14
2019	14	Aranda	65 y más	Mujer	23
2019	15	Ribera Alta del Ebro	0-15	Hombre	30
2019	15	Ribera Alta del Ebro	0-15	Mujer	31
2019	15	Ribera Alta del Ebro	16-64	Hombre	142
2019	15	Ribera Alta del Ebro	16-64	Mujer	108
2019	15	Ribera Alta del Ebro	65 y más	Hombre	55
2019	15	Ribera Alta del Ebro	65 y más	Mujer	55
2019	16	Valdejalón	0-15	Hombre	44
2019	16	Valdejalón	0-15	Mujer	58
2019	16	Valdejalón	16-64	Hombre	142
2019	16	Valdejalón	16-64	Mujer	142
2019	16	Valdejalón	65 y más	Hombre	61
2019	16	Valdejalón	65 y más	Mujer	58
2019	17	Central	0-15	Hombre	2784
2019	17	Central	0-15	Mujer	2485
2019	17	Central	16-64	Hombre	7472
2019	17	Central	16-64	Mujer	7838
2019	17	Central	65 y más	Hombre	1506
2019	17	Central	65 y más	Mujer	1895
2019	18	Ribera Baja del Ebro	0-15	Hombre	8
2019	18	Ribera Baja del Ebro	0-15	Mujer	16
2019	18	Ribera Baja del Ebro	16-64	Hombre	100
2019	18	Ribera Baja del Ebro	16-64	Mujer	86
2019	18	Ribera Baja del Ebro	65 y más	Hombre	64
2019	18	Ribera Baja del Ebro	65 y más	Mujer	66
