Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 2 descripción	Superficie (has)	Año
50236	Santa Cruz de Grío	Espacios de vegetación arbustiva y/o herbácea	387,04229	2000
50236	Santa Cruz de Grío	Espacios de vegetación arbustiva y/o herbácea	386,995326	2006
50236	Santa Cruz de Grío	Prados y praderas	0	2000
50236	Santa Cruz de Grío	Prados y praderas	0	2006
50236	Santa Cruz de Grío	Tierras de labor	0	2000
50236	Santa Cruz de Grío	Tierras de labor	0	2006
50236	Santa Cruz de Grío	Zonas agrícolas heterogéneas	903,473532	2000
50236	Santa Cruz de Grío	Zonas agrícolas heterogéneas	903,927851	2006
50236	Santa Cruz de Grío	Zonas de extracción minera, vertederos y de construcción	0	2000
50236	Santa Cruz de Grío	Zonas de extracción minera, vertederos y de construcción	0	2006
50236	Santa Cruz de Grío	Zonas húmedas continentales	0	2000
50236	Santa Cruz de Grío	Zonas húmedas continentales	0	2006
50236	Santa Cruz de Grío	Zonas industriales, comerciales y de transportes	0	2000
50236	Santa Cruz de Grío	Zonas industriales, comerciales y de transportes	0	2006
50236	Santa Cruz de Grío	Zonas Urbanas	5,178274	2000
50236	Santa Cruz de Grío	Zonas Urbanas	0	2006
50236	Santa Cruz de Grío	Zonas verdes artificiales, no agrícolas	0	2000
50236	Santa Cruz de Grío	Zonas verdes artificiales, no agrícolas	0	2006
50237	Santa Cruz de Moncayo	Aguas continentales	0	2000
50237	Santa Cruz de Moncayo	Aguas continentales	0	2006
50237	Santa Cruz de Moncayo	Bosques	0	2000
50237	Santa Cruz de Moncayo	Bosques	0	2006
50237	Santa Cruz de Moncayo	Cultivos permanentes	0	2000
50237	Santa Cruz de Moncayo	Cultivos permanentes	0	2006
50237	Santa Cruz de Moncayo	Espacios abiertos con poca o sin vegetación	0	2000
50237	Santa Cruz de Moncayo	Espacios abiertos con poca o sin vegetación	0	2006
50237	Santa Cruz de Moncayo	Espacios de vegetación arbustiva y/o herbácea	93,243948	2000
50237	Santa Cruz de Moncayo	Espacios de vegetación arbustiva y/o herbácea	91,596966	2006
50237	Santa Cruz de Moncayo	Prados y praderas	0	2000
50237	Santa Cruz de Moncayo	Prados y praderas	0	2006
50237	Santa Cruz de Moncayo	Tierras de labor	0	2000
50237	Santa Cruz de Moncayo	Tierras de labor	0	2006
50237	Santa Cruz de Moncayo	Zonas agrícolas heterogéneas	301,455962	2000
50237	Santa Cruz de Moncayo	Zonas agrícolas heterogéneas	305,38358	2006
50237	Santa Cruz de Moncayo	Zonas de extracción minera, vertederos y de construcción	0	2000
50237	Santa Cruz de Moncayo	Zonas de extracción minera, vertederos y de construcción	0	2006
50237	Santa Cruz de Moncayo	Zonas húmedas continentales	0	2000
50237	Santa Cruz de Moncayo	Zonas húmedas continentales	0	2006
50237	Santa Cruz de Moncayo	Zonas industriales, comerciales y de transportes	0	2000
50237	Santa Cruz de Moncayo	Zonas industriales, comerciales y de transportes	0	2006
50237	Santa Cruz de Moncayo	Zonas Urbanas	5,520618	2000
50237	Santa Cruz de Moncayo	Zonas Urbanas	0	2006
50237	Santa Cruz de Moncayo	Zonas verdes artificiales, no agrícolas	0	2000
50237	Santa Cruz de Moncayo	Zonas verdes artificiales, no agrícolas	0	2006
50238	Santa Eulalia de Gállego	Aguas continentales	20,823639	2000
50238	Santa Eulalia de Gállego	Aguas continentales	22,350384	2006
50238	Santa Eulalia de Gállego	Bosques	1356,346368	2000
50238	Santa Eulalia de Gállego	Bosques	1338,736605	2006
50238	Santa Eulalia de Gállego	Cultivos permanentes	109,522612	2000
50238	Santa Eulalia de Gállego	Cultivos permanentes	110,113378	2006
50238	Santa Eulalia de Gállego	Espacios abiertos con poca o sin vegetación	0	2000
50238	Santa Eulalia de Gállego	Espacios abiertos con poca o sin vegetación	0	2006
50238	Santa Eulalia de Gállego	Espacios de vegetación arbustiva y/o herbácea	929,182815	2000
50238	Santa Eulalia de Gállego	Espacios de vegetación arbustiva y/o herbácea	951,568323	2006
50238	Santa Eulalia de Gállego	Prados y praderas	0	2000
50238	Santa Eulalia de Gállego	Prados y praderas	0	2006
50238	Santa Eulalia de Gállego	Tierras de labor	112,581644	2000
50238	Santa Eulalia de Gállego	Tierras de labor	118,367634	2006
50238	Santa Eulalia de Gállego	Zonas agrícolas heterogéneas	412,672855	2000
50238	Santa Eulalia de Gállego	Zonas agrícolas heterogéneas	416,8605	2006
50238	Santa Eulalia de Gállego	Zonas de extracción minera, vertederos y de construcción	0	2000
50238	Santa Eulalia de Gállego	Zonas de extracción minera, vertederos y de construcción	0	2006
50238	Santa Eulalia de Gállego	Zonas húmedas continentales	0	2000
50238	Santa Eulalia de Gállego	Zonas húmedas continentales	0	2006
50238	Santa Eulalia de Gállego	Zonas industriales, comerciales y de transportes	0	2000
50238	Santa Eulalia de Gállego	Zonas industriales, comerciales y de transportes	0	2006
50238	Santa Eulalia de Gállego	Zonas Urbanas	7,419112	2000
50238	Santa Eulalia de Gállego	Zonas Urbanas	0	2006
50238	Santa Eulalia de Gállego	Zonas verdes artificiales, no agrícolas	0	2000
50238	Santa Eulalia de Gállego	Zonas verdes artificiales, no agrícolas	0	2006
50239	Santed	Aguas continentales	0	2000
50239	Santed	Aguas continentales	0	2006
50239	Santed	Bosques	212,113113	2000
50239	Santed	Bosques	210,889543	2006
50239	Santed	Cultivos permanentes	0	2000
50239	Santed	Cultivos permanentes	0	2006
50239	Santed	Espacios abiertos con poca o sin vegetación	0	2000
50239	Santed	Espacios abiertos con poca o sin vegetación	0	2006
50239	Santed	Espacios de vegetación arbustiva y/o herbácea	324,156183	2000
50239	Santed	Espacios de vegetación arbustiva y/o herbácea	323,992537	2006
50239	Santed	Prados y praderas	0	2000
50239	Santed	Prados y praderas	0	2006
50239	Santed	Tierras de labor	1234,780511	2000
50239	Santed	Tierras de labor	1244,981566	2006
50239	Santed	Zonas agrícolas heterogéneas	0	2000
50239	Santed	Zonas agrícolas heterogéneas	0	2006
50239	Santed	Zonas de extracción minera, vertederos y de construcción	0	2000
50239	Santed	Zonas de extracción minera, vertederos y de construcción	0	2006
50239	Santed	Zonas húmedas continentales	0	2000
50239	Santed	Zonas húmedas continentales	0	2006
50239	Santed	Zonas industriales, comerciales y de transportes	0	2000
50239	Santed	Zonas industriales, comerciales y de transportes	0	2006
50239	Santed	Zonas Urbanas	7,372202	2000
50239	Santed	Zonas Urbanas	0	2006
50239	Santed	Zonas verdes artificiales, no agrícolas	0	2000
50239	Santed	Zonas verdes artificiales, no agrícolas	0	2006
50240	Sástago	Aguas continentales	807,35107	2000
50240	Sástago	Aguas continentales	798,931903	2006
50240	Sástago	Bosques	1758,181679	2000
50240	Sástago	Bosques	1758,666016	2006
50240	Sástago	Cultivos permanentes	420,021787	2000
50240	Sástago	Cultivos permanentes	483,560235	2006
50240	Sástago	Espacios abiertos con poca o sin vegetación	246,513475	2000
50240	Sástago	Espacios abiertos con poca o sin vegetación	246,510757	2006
50240	Sástago	Espacios de vegetación arbustiva y/o herbácea	4453,456941	2000
50240	Sástago	Espacios de vegetación arbustiva y/o herbácea	4472,816598	2006
50240	Sástago	Prados y praderas	0	2000
50240	Sástago	Prados y praderas	0	2006
50240	Sástago	Tierras de labor	15209,575587	2000
50240	Sástago	Tierras de labor	15288,700773	2006
50240	Sástago	Zonas agrícolas heterogéneas	6658,4001	2000
50240	Sástago	Zonas agrícolas heterogéneas	6661,157917	2006
50240	Sástago	Zonas de extracción minera, vertederos y de construcción	42,209167	2000
50240	Sástago	Zonas de extracción minera, vertederos y de construcción	0	2006
50240	Sástago	Zonas húmedas continentales	439,557664	2000
50240	Sástago	Zonas húmedas continentales	352,648492	2006
50240	Sástago	Zonas industriales, comerciales y de transportes	59,99039	2000
50240	Sástago	Zonas industriales, comerciales y de transportes	0	2006
50240	Sástago	Zonas Urbanas	28,542254	2000
50240	Sástago	Zonas Urbanas	50,449349	2006
50240	Sástago	Zonas verdes artificiales, no agrícolas	0	2000
50240	Sástago	Zonas verdes artificiales, no agrícolas	0	2006
50241	Saviñán	Aguas continentales	0	2000
50241	Saviñán	Aguas continentales	0	2006
50241	Saviñán	Bosques	70,386984	2000
50241	Saviñán	Bosques	70,118441	2006
50241	Saviñán	Cultivos permanentes	481,413846	2000
50241	Saviñán	Cultivos permanentes	491,41411	2006
50241	Saviñán	Espacios abiertos con poca o sin vegetación	0	2000
50241	Saviñán	Espacios abiertos con poca o sin vegetación	0	2006
50241	Saviñán	Espacios de vegetación arbustiva y/o herbácea	373,999263	2000
50241	Saviñán	Espacios de vegetación arbustiva y/o herbácea	379,811902	2006
50241	Saviñán	Prados y praderas	0	2000
50241	Saviñán	Prados y praderas	0	2006
50241	Saviñán	Tierras de labor	0	2000
50241	Saviñán	Tierras de labor	0	2006
50241	Saviñán	Zonas agrícolas heterogéneas	579,845547	2000
50241	Saviñán	Zonas agrícolas heterogéneas	610,457199	2006
50241	Saviñán	Zonas de extracción minera, vertederos y de construcción	37,213346	2000
50241	Saviñán	Zonas de extracción minera, vertederos y de construcción	0	2006
50241	Saviñán	Zonas húmedas continentales	0	2000
50241	Saviñán	Zonas húmedas continentales	0	2006
50241	Saviñán	Zonas industriales, comerciales y de transportes	0	2000
50241	Saviñán	Zonas industriales, comerciales y de transportes	0	2006
50241	Saviñán	Zonas Urbanas	10,269642	2000
50241	Saviñán	Zonas Urbanas	0	2006
50241	Saviñán	Zonas verdes artificiales, no agrícolas	0	2000
50241	Saviñán	Zonas verdes artificiales, no agrícolas	0	2006
50242	Sediles	Aguas continentales	0	2000
50242	Sediles	Aguas continentales	0	2006
50242	Sediles	Bosques	449,764249	2000
50242	Sediles	Bosques	522,859623	2006
50242	Sediles	Cultivos permanentes	89,465579	2000
50242	Sediles	Cultivos permanentes	89,401141	2006
50242	Sediles	Espacios abiertos con poca o sin vegetación	0	2000
50242	Sediles	Espacios abiertos con poca o sin vegetación	0	2006
50242	Sediles	Espacios de vegetación arbustiva y/o herbácea	218,888027	2000
50242	Sediles	Espacios de vegetación arbustiva y/o herbácea	145,322825	2006
50242	Sediles	Prados y praderas	0	2000
50242	Sediles	Prados y praderas	0	2006
50242	Sediles	Tierras de labor	0	2000
50242	Sediles	Tierras de labor	0	2006
50242	Sediles	Zonas agrícolas heterogéneas	408,241426	2000
50242	Sediles	Zonas agrícolas heterogéneas	412,445262	2006
50242	Sediles	Zonas de extracción minera, vertederos y de construcción	0	2000
50242	Sediles	Zonas de extracción minera, vertederos y de construcción	0	2006
50242	Sediles	Zonas húmedas continentales	0	2000
50242	Sediles	Zonas húmedas continentales	0	2006
50242	Sediles	Zonas industriales, comerciales y de transportes	0	2000
50242	Sediles	Zonas industriales, comerciales y de transportes	0	2006
50242	Sediles	Zonas Urbanas	6,507266	2000
50242	Sediles	Zonas Urbanas	0	2006
50242	Sediles	Zonas verdes artificiales, no agrícolas	0	2000
50242	Sediles	Zonas verdes artificiales, no agrícolas	0	2006
50243	Sestrica	Aguas continentales	0	2000
50243	Sestrica	Aguas continentales	0	2006
50243	Sestrica	Bosques	1048,828545	2000
50243	Sestrica	Bosques	1050,989768	2006
50243	Sestrica	Cultivos permanentes	149,648335	2000
50243	Sestrica	Cultivos permanentes	158,895239	2006
50243	Sestrica	Espacios abiertos con poca o sin vegetación	0	2000
50243	Sestrica	Espacios abiertos con poca o sin vegetación	0	2006
50243	Sestrica	Espacios de vegetación arbustiva y/o herbácea	1870,066955	2000
50243	Sestrica	Espacios de vegetación arbustiva y/o herbácea	1871,74536	2006
50243	Sestrica	Prados y praderas	0	2000
50243	Sestrica	Prados y praderas	0	2006
50243	Sestrica	Tierras de labor	0	2000
50243	Sestrica	Tierras de labor	0	2006
50243	Sestrica	Zonas agrícolas heterogéneas	999,922752	2000
50243	Sestrica	Zonas agrícolas heterogéneas	1003,933158	2006
50243	Sestrica	Zonas de extracción minera, vertederos y de construcción	0	2000
50243	Sestrica	Zonas de extracción minera, vertederos y de construcción	0	2006
50243	Sestrica	Zonas húmedas continentales	0	2000
50243	Sestrica	Zonas húmedas continentales	0	2006
50243	Sestrica	Zonas industriales, comerciales y de transportes	0	2000
50243	Sestrica	Zonas industriales, comerciales y de transportes	0	2006
50243	Sestrica	Zonas Urbanas	12,242123	2000
50243	Sestrica	Zonas Urbanas	0	2006
50243	Sestrica	Zonas verdes artificiales, no agrícolas	0	2000
50243	Sestrica	Zonas verdes artificiales, no agrícolas	0	2006
50244	Sierra de Luna	Aguas continentales	0	2000
50244	Sierra de Luna	Aguas continentales	0	2006
50244	Sierra de Luna	Bosques	334,88542	2000
50244	Sierra de Luna	Bosques	335,343052	2006
50244	Sierra de Luna	Cultivos permanentes	0	2000
50244	Sierra de Luna	Cultivos permanentes	0	2006
50244	Sierra de Luna	Espacios abiertos con poca o sin vegetación	0	2000
50244	Sierra de Luna	Espacios abiertos con poca o sin vegetación	0	2006
50244	Sierra de Luna	Espacios de vegetación arbustiva y/o herbácea	327,043158	2000
50244	Sierra de Luna	Espacios de vegetación arbustiva y/o herbácea	324,81786	2006
50244	Sierra de Luna	Prados y praderas	0	2000
50244	Sierra de Luna	Prados y praderas	0	2006
50244	Sierra de Luna	Tierras de labor	2770,81756	2000
50244	Sierra de Luna	Tierras de labor	2783,118181	2006
50244	Sierra de Luna	Zonas agrícolas heterogéneas	896,002073	2000
50244	Sierra de Luna	Zonas agrícolas heterogéneas	894,927306	2006
50244	Sierra de Luna	Zonas de extracción minera, vertederos y de construcción	0	2000
50244	Sierra de Luna	Zonas de extracción minera, vertederos y de construcción	0	2006
50244	Sierra de Luna	Zonas húmedas continentales	0	2000
50244	Sierra de Luna	Zonas húmedas continentales	0	2006
50244	Sierra de Luna	Zonas industriales, comerciales y de transportes	0	2000
50244	Sierra de Luna	Zonas industriales, comerciales y de transportes	0	2006
50244	Sierra de Luna	Zonas Urbanas	14,093806	2000
50244	Sierra de Luna	Zonas Urbanas	0	2006
50244	Sierra de Luna	Zonas verdes artificiales, no agrícolas	0	2000
50244	Sierra de Luna	Zonas verdes artificiales, no agrícolas	0	2006
50245	Sigüés	Aguas continentales	792,040963	2000
50245	Sigüés	Aguas continentales	790,736561	2006
50245	Sigüés	Bosques	4369,715559	2000
50245	Sigüés	Bosques	4388,975203	2006
50245	Sigüés	Cultivos permanentes	0	2000
50245	Sigüés	Cultivos permanentes	0	2006
50245	Sigüés	Espacios abiertos con poca o sin vegetación	465,826343	2000
50245	Sigüés	Espacios abiertos con poca o sin vegetación	464,961641	2006
50245	Sigüés	Espacios de vegetación arbustiva y/o herbácea	2148,006553	2000
50245	Sigüés	Espacios de vegetación arbustiva y/o herbácea	2140,536622	2006
50245	Sigüés	Prados y praderas	0	2000
50245	Sigüés	Prados y praderas	0	2006
50245	Sigüés	Tierras de labor	1901,927718	2000
50245	Sigüés	Tierras de labor	1918,840695	2006
50245	Sigüés	Zonas agrícolas heterogéneas	470,60836	2000
50245	Sigüés	Zonas agrícolas heterogéneas	470,986226	2006
50245	Sigüés	Zonas de extracción minera, vertederos y de construcción	0	2000
50245	Sigüés	Zonas de extracción minera, vertederos y de construcción	0	2006
50245	Sigüés	Zonas húmedas continentales	0	2000
50245	Sigüés	Zonas húmedas continentales	0	2006
50245	Sigüés	Zonas industriales, comerciales y de transportes	0	2000
50245	Sigüés	Zonas industriales, comerciales y de transportes	0	2006
50245	Sigüés	Zonas Urbanas	21,001564	2000
50245	Sigüés	Zonas Urbanas	0	2006
50245	Sigüés	Zonas verdes artificiales, no agrícolas	0	2000
50245	Sigüés	Zonas verdes artificiales, no agrícolas	0	2006
50246	Sisamón	Aguas continentales	0	2000
50246	Sisamón	Aguas continentales	0	2006
50246	Sisamón	Bosques	831,383079	2000
50246	Sisamón	Bosques	833,646217	2006
50246	Sisamón	Cultivos permanentes	0	2000
50246	Sisamón	Cultivos permanentes	0	2006
50246	Sisamón	Espacios abiertos con poca o sin vegetación	0	2000
50246	Sisamón	Espacios abiertos con poca o sin vegetación	0	2006
50246	Sisamón	Espacios de vegetación arbustiva y/o herbácea	922,538194	2000
50246	Sisamón	Espacios de vegetación arbustiva y/o herbácea	922,738701	2006
50246	Sisamón	Prados y praderas	0	2000
50246	Sisamón	Prados y praderas	0	2006
50246	Sisamón	Tierras de labor	1912,07226	2000
50246	Sisamón	Tierras de labor	1925,988887	2006
50246	Sisamón	Zonas agrícolas heterogéneas	472,030186	2000
50246	Sisamón	Zonas agrícolas heterogéneas	470,235275	2006
50246	Sisamón	Zonas de extracción minera, vertederos y de construcción	0	2000
50246	Sisamón	Zonas de extracción minera, vertederos y de construcción	0	2006
50246	Sisamón	Zonas húmedas continentales	0	2000
50246	Sisamón	Zonas húmedas continentales	0	2006
50246	Sisamón	Zonas industriales, comerciales y de transportes	0	2000
50246	Sisamón	Zonas industriales, comerciales y de transportes	0	2006
50246	Sisamón	Zonas Urbanas	9,017389	2000
50246	Sisamón	Zonas Urbanas	0	2006
50246	Sisamón	Zonas verdes artificiales, no agrícolas	0	2000
50246	Sisamón	Zonas verdes artificiales, no agrícolas	0	2006
50247	Sobradiel	Aguas continentales	72,096249	2000
50247	Sobradiel	Aguas continentales	71,90981	2006
50247	Sobradiel	Bosques	163,298299	2000
50247	Sobradiel	Bosques	163,083837	2006
50247	Sobradiel	Cultivos permanentes	0	2000
50247	Sobradiel	Cultivos permanentes	0	2006
50247	Sobradiel	Espacios abiertos con poca o sin vegetación	4,686296	2000
50247	Sobradiel	Espacios abiertos con poca o sin vegetación	4,546542	2006
50247	Sobradiel	Espacios de vegetación arbustiva y/o herbácea	0	2000
50247	Sobradiel	Espacios de vegetación arbustiva y/o herbácea	0	2006
50247	Sobradiel	Prados y praderas	0	2000
50247	Sobradiel	Prados y praderas	0	2006
50247	Sobradiel	Tierras de labor	892,245296	2000
50247	Sobradiel	Tierras de labor	907,422107	2006
50247	Sobradiel	Zonas agrícolas heterogéneas	0	2000
50247	Sobradiel	Zonas agrícolas heterogéneas	0	2006
50247	Sobradiel	Zonas de extracción minera, vertederos y de construcción	0	2000
50247	Sobradiel	Zonas de extracción minera, vertederos y de construcción	0	2006
50247	Sobradiel	Zonas húmedas continentales	0	2000
50247	Sobradiel	Zonas húmedas continentales	0	2006
50247	Sobradiel	Zonas industriales, comerciales y de transportes	54,580611	2000
50247	Sobradiel	Zonas industriales, comerciales y de transportes	28,162257	2006
50247	Sobradiel	Zonas Urbanas	20,210737	2000
50247	Sobradiel	Zonas Urbanas	31,145279	2006
50247	Sobradiel	Zonas verdes artificiales, no agrícolas	0	2000
50247	Sobradiel	Zonas verdes artificiales, no agrícolas	0	2006
50248	Sos del Rey Católico	Aguas continentales	0	2000
50248	Sos del Rey Católico	Aguas continentales	0	2006
50248	Sos del Rey Católico	Bosques	2854,640668	2000
50248	Sos del Rey Católico	Bosques	2548,956193	2006
50248	Sos del Rey Católico	Cultivos permanentes	0	2000
50248	Sos del Rey Católico	Cultivos permanentes	0	2006
50248	Sos del Rey Católico	Espacios abiertos con poca o sin vegetación	0	2000
50248	Sos del Rey Católico	Espacios abiertos con poca o sin vegetación	0	2006
50248	Sos del Rey Católico	Espacios de vegetación arbustiva y/o herbácea	7899,081947	2000
50248	Sos del Rey Católico	Espacios de vegetación arbustiva y/o herbácea	8206,448239	2006
50248	Sos del Rey Católico	Prados y praderas	0	2000
50248	Sos del Rey Católico	Prados y praderas	0	2006
50248	Sos del Rey Católico	Tierras de labor	9485,464713	2000
50248	Sos del Rey Católico	Tierras de labor	9515,780502	2006
50248	Sos del Rey Católico	Zonas agrícolas heterogéneas	1366,287583	2000
50248	Sos del Rey Católico	Zonas agrícolas heterogéneas	1385,300326	2006
50248	Sos del Rey Católico	Zonas de extracción minera, vertederos y de construcción	0	2000
50248	Sos del Rey Católico	Zonas de extracción minera, vertederos y de construcción	0	2006
50248	Sos del Rey Católico	Zonas húmedas continentales	0	2000
50248	Sos del Rey Católico	Zonas húmedas continentales	0	2006
50248	Sos del Rey Católico	Zonas industriales, comerciales y de transportes	11,297316	2000
50248	Sos del Rey Católico	Zonas industriales, comerciales y de transportes	0	2006
50248	Sos del Rey Católico	Zonas Urbanas	30,883398	2000
50248	Sos del Rey Católico	Zonas Urbanas	0	2006
50248	Sos del Rey Católico	Zonas verdes artificiales, no agrícolas	0	2000
50248	Sos del Rey Católico	Zonas verdes artificiales, no agrícolas	0	2006
50249	Tabuenca	Aguas continentales	0	2000
50249	Tabuenca	Aguas continentales	0	2006
50249	Tabuenca	Bosques	1696,070762	2000
50249	Tabuenca	Bosques	1706,700912	2006
50249	Tabuenca	Cultivos permanentes	183,130685	2000
50249	Tabuenca	Cultivos permanentes	183,677452	2006
50249	Tabuenca	Espacios abiertos con poca o sin vegetación	0	2000
50249	Tabuenca	Espacios abiertos con poca o sin vegetación	0	2006
50249	Tabuenca	Espacios de vegetación arbustiva y/o herbácea	2940,25336	2000
50249	Tabuenca	Espacios de vegetación arbustiva y/o herbácea	2928,930348	2006
50249	Tabuenca	Prados y praderas	0	2000
50249	Tabuenca	Prados y praderas	0	2006
50249	Tabuenca	Tierras de labor	169,652216	2000
50249	Tabuenca	Tierras de labor	170,611363	2006
50249	Tabuenca	Zonas agrícolas heterogéneas	3565,520142	2000
50249	Tabuenca	Zonas agrícolas heterogéneas	3578,856716	2006
50249	Tabuenca	Zonas de extracción minera, vertederos y de construcción	0	2000
50249	Tabuenca	Zonas de extracción minera, vertederos y de construcción	0	2006
50249	Tabuenca	Zonas húmedas continentales	0	2000
50249	Tabuenca	Zonas húmedas continentales	0	2006
50249	Tabuenca	Zonas industriales, comerciales y de transportes	0	2000
50249	Tabuenca	Zonas industriales, comerciales y de transportes	0	2006
50249	Tabuenca	Zonas Urbanas	15,063317	2000
50249	Tabuenca	Zonas Urbanas	0	2006
50249	Tabuenca	Zonas verdes artificiales, no agrícolas	0	2000
50249	Tabuenca	Zonas verdes artificiales, no agrícolas	0	2006
50250	Talamantes	Aguas continentales	0	2000
50250	Talamantes	Aguas continentales	0	2006
50250	Talamantes	Bosques	1150,876275	2000
50250	Talamantes	Bosques	1150,770517	2006
50250	Talamantes	Cultivos permanentes	0	2000
50250	Talamantes	Cultivos permanentes	0	2006
50250	Talamantes	Espacios abiertos con poca o sin vegetación	0	2000
50250	Talamantes	Espacios abiertos con poca o sin vegetación	0	2006
50250	Talamantes	Espacios de vegetación arbustiva y/o herbácea	2834,69578	2000
50250	Talamantes	Espacios de vegetación arbustiva y/o herbácea	2835,668574	2006
50250	Talamantes	Prados y praderas	0	2000
50250	Talamantes	Prados y praderas	0	2006
50250	Talamantes	Tierras de labor	302,894634	2000
50250	Talamantes	Tierras de labor	305,225363	2006
50250	Talamantes	Zonas agrícolas heterogéneas	400,169282	2000
50250	Talamantes	Zonas agrícolas heterogéneas	400,167092	2006
50250	Talamantes	Zonas de extracción minera, vertederos y de construcción	0	2000
50250	Talamantes	Zonas de extracción minera, vertederos y de construcción	0	2006
50250	Talamantes	Zonas húmedas continentales	0	2000
50250	Talamantes	Zonas húmedas continentales	0	2006
50250	Talamantes	Zonas industriales, comerciales y de transportes	0	2000
50250	Talamantes	Zonas industriales, comerciales y de transportes	0	2006
50250	Talamantes	Zonas Urbanas	3,626726	2000
50250	Talamantes	Zonas Urbanas	0	2006
50250	Talamantes	Zonas verdes artificiales, no agrícolas	0	2000
50250	Talamantes	Zonas verdes artificiales, no agrícolas	0	2006
50251	Tarazona	Aguas continentales	20,441995	2000
50251	Tarazona	Aguas continentales	70,663854	2006
50251	Tarazona	Bosques	2991,29617	2000
50251	Tarazona	Bosques	2939,983617	2006
50251	Tarazona	Cultivos permanentes	0	2000
50251	Tarazona	Cultivos permanentes	0	2006
50251	Tarazona	Espacios abiertos con poca o sin vegetación	0	2000
50251	Tarazona	Espacios abiertos con poca o sin vegetación	0	2006
50251	Tarazona	Espacios de vegetación arbustiva y/o herbácea	5548,767028	2000
50251	Tarazona	Espacios de vegetación arbustiva y/o herbácea	5540,918493	2006
50251	Tarazona	Prados y praderas	0	2000
50251	Tarazona	Prados y praderas	0	2006
50251	Tarazona	Tierras de labor	8129,884436	2000
50251	Tarazona	Tierras de labor	8145,54091	2006
50251	Tarazona	Zonas agrícolas heterogéneas	7404,923837	2000
50251	Tarazona	Zonas agrícolas heterogéneas	7414,918638	2006
50251	Tarazona	Zonas de extracción minera, vertederos y de construcción	4,508532	2000
50251	Tarazona	Zonas de extracción minera, vertederos y de construcción	0	2006
50251	Tarazona	Zonas húmedas continentales	9,798783	2000
50251	Tarazona	Zonas húmedas continentales	0	2006
50251	Tarazona	Zonas industriales, comerciales y de transportes	85,164475	2000
50251	Tarazona	Zonas industriales, comerciales y de transportes	107,802468	2006
50251	Tarazona	Zonas Urbanas	144,046313	2000
50251	Tarazona	Zonas Urbanas	141,834155	2006
50251	Tarazona	Zonas verdes artificiales, no agrícolas	26,162295	2000
50251	Tarazona	Zonas verdes artificiales, no agrícolas	26,161928	2006
50252	Tauste	Aguas continentales	105,261884	2000
50252	Tauste	Aguas continentales	74,69029	2006
50252	Tauste	Bosques	2579,650354	2000
50252	Tauste	Bosques	2580,296469	2006
50252	Tauste	Cultivos permanentes	0	2000
50252	Tauste	Cultivos permanentes	0	2006
50252	Tauste	Espacios abiertos con poca o sin vegetación	362,16157	2000
50252	Tauste	Espacios abiertos con poca o sin vegetación	363,142621	2006
50252	Tauste	Espacios de vegetación arbustiva y/o herbácea	2536,039358	2000
50252	Tauste	Espacios de vegetación arbustiva y/o herbácea	2455,361815	2006
50252	Tauste	Prados y praderas	0	2000
50252	Tauste	Prados y praderas	0	2006
50252	Tauste	Tierras de labor	30596,274291	2000
50252	Tauste	Tierras de labor	29850,272518	2006
50252	Tauste	Zonas agrícolas heterogéneas	3622,784333	2000
50252	Tauste	Zonas agrícolas heterogéneas	4496,023778	2006
50252	Tauste	Zonas de extracción minera, vertederos y de construcción	0	2000
50252	Tauste	Zonas de extracción minera, vertederos y de construcción	35,918876	2006
50252	Tauste	Zonas húmedas continentales	417,639766	2000
50252	Tauste	Zonas húmedas continentales	334,445085	2006
50252	Tauste	Zonas industriales, comerciales y de transportes	62,890925	2000
50252	Tauste	Zonas industriales, comerciales y de transportes	64,769481	2006
50252	Tauste	Zonas Urbanas	170,822691	2000
50252	Tauste	Zonas Urbanas	199,246048	2006
50252	Tauste	Zonas verdes artificiales, no agrícolas	51,884457	2000
50252	Tauste	Zonas verdes artificiales, no agrícolas	58,921096	2006
50253	Terrer	Aguas continentales	0	2000
50253	Terrer	Aguas continentales	0	2006
50253	Terrer	Bosques	584,186746	2000
50253	Terrer	Bosques	584,338464	2006
50253	Terrer	Cultivos permanentes	133,411815	2000
50253	Terrer	Cultivos permanentes	133,913593	2006
50253	Terrer	Espacios abiertos con poca o sin vegetación	658,875763	2000
50253	Terrer	Espacios abiertos con poca o sin vegetación	667,003312	2006
50253	Terrer	Espacios de vegetación arbustiva y/o herbácea	415,99346	2000
50253	Terrer	Espacios de vegetación arbustiva y/o herbácea	433,979417	2006
50253	Terrer	Prados y praderas	0	2000
50253	Terrer	Prados y praderas	0	2006
50253	Terrer	Tierras de labor	518,823261	2000
50253	Terrer	Tierras de labor	518,470751	2006
50253	Terrer	Zonas agrícolas heterogéneas	938,457095	2000
50253	Terrer	Zonas agrícolas heterogéneas	1035,897287	2006
50253	Terrer	Zonas de extracción minera, vertederos y de construcción	68,767493	2000
50253	Terrer	Zonas de extracción minera, vertederos y de construcción	0	2006
50253	Terrer	Zonas húmedas continentales	0	2000
50253	Terrer	Zonas húmedas continentales	0	2006
50253	Terrer	Zonas industriales, comerciales y de transportes	38,627796	2000
50253	Terrer	Zonas industriales, comerciales y de transportes	0	2006
50253	Terrer	Zonas Urbanas	18,683811	2000
50253	Terrer	Zonas Urbanas	0	2006
