Mes y año	Mes (código)	Sexo	Número de contratos	Temporalidad	Bonificado o no	Mes nombre	Año	CCAA nombre
Agosto 2008	200808	Mujeres	1080	Indefinido	No bonificados	Agosto	2008	Aragón
Agosto 2008	200808	Hombres	76	Temporal	Bonificados	Agosto	2008	Aragón
Agosto 2008	200808	Mujeres	192	Temporal	Bonificados	Agosto	2008	Aragón
Agosto 2008	200808	Hombres	15238	Temporal	No bonificados	Agosto	2008	Aragón
Agosto 2008	200808	Mujeres	12597	Temporal	No bonificados	Agosto	2008	Aragón
Julio 2008	200807	Hombres	324	Indefinido	Bonificados	Julio	2008	Aragón
Julio 2008	200807	Mujeres	440	Indefinido	Bonificados	Julio	2008	Aragón
Julio 2008	200807	Hombres	2118	Indefinido	No bonificados	Julio	2008	Aragón
Julio 2008	200807	Mujeres	1632	Indefinido	No bonificados	Julio	2008	Aragón
Julio 2008	200807	Hombres	113	Temporal	Bonificados	Julio	2008	Aragón
Julio 2008	200807	Mujeres	280	Temporal	Bonificados	Julio	2008	Aragón
Julio 2008	200807	Hombres	23031	Temporal	No bonificados	Julio	2008	Aragón
Julio 2008	200807	Mujeres	20520	Temporal	No bonificados	Julio	2008	Aragón
Junio 2008	200806	Hombres	355	Indefinido	Bonificados	Junio	2008	Aragón
Junio 2008	200806	Mujeres	474	Indefinido	Bonificados	Junio	2008	Aragón
Junio 2008	200806	Hombres	2147	Indefinido	No bonificados	Junio	2008	Aragón
Junio 2008	200806	Mujeres	1663	Indefinido	No bonificados	Junio	2008	Aragón
Junio 2008	200806	Hombres	115	Temporal	Bonificados	Junio	2008	Aragón
Junio 2008	200806	Mujeres	289	Temporal	Bonificados	Junio	2008	Aragón
Junio 2008	200806	Hombres	22624	Temporal	No bonificados	Junio	2008	Aragón
Junio 2008	200806	Mujeres	20306	Temporal	No bonificados	Junio	2008	Aragón
Mayo 2008	200805	Hombres	315	Indefinido	Bonificados	Mayo	2008	Aragón
Mayo 2008	200805	Mujeres	529	Indefinido	Bonificados	Mayo	2008	Aragón
Mayo 2008	200805	Hombres	2226	Indefinido	No bonificados	Mayo	2008	Aragón
Mayo 2008	200805	Mujeres	1656	Indefinido	No bonificados	Mayo	2008	Aragón
Mayo 2008	200805	Hombres	93	Temporal	Bonificados	Mayo	2008	Aragón
Mayo 2008	200805	Mujeres	270	Temporal	Bonificados	Mayo	2008	Aragón
Mayo 2008	200805	Hombres	22650	Temporal	No bonificados	Mayo	2008	Aragón
Mayo 2008	200805	Mujeres	18472	Temporal	No bonificados	Mayo	2008	Aragón
Abril 2008	200804	Hombres	348	Indefinido	Bonificados	Abril	2008	Aragón
Abril 2008	200804	Mujeres	605	Indefinido	Bonificados	Abril	2008	Aragón
Abril 2008	200804	Hombres	2641	Indefinido	No bonificados	Abril	2008	Aragón
Abril 2008	200804	Mujeres	1970	Indefinido	No bonificados	Abril	2008	Aragón
Abril 2008	200804	Hombres	72	Temporal	Bonificados	Abril	2008	Aragón
Abril 2008	200804	Mujeres	290	Temporal	Bonificados	Abril	2008	Aragón
Abril 2008	200804	Hombres	19503	Temporal	No bonificados	Abril	2008	Aragón
Abril 2008	200804	Mujeres	14975	Temporal	No bonificados	Abril	2008	Aragón
Marzo 2008	200803	Hombres	359	Indefinido	Bonificados	Marzo	2008	Aragón
Marzo 2008	200803	Mujeres	531	Indefinido	Bonificados	Marzo	2008	Aragón
Marzo 2008	200803	Hombres	2426	Indefinido	No bonificados	Marzo	2008	Aragón
Marzo 2008	200803	Mujeres	1766	Indefinido	No bonificados	Marzo	2008	Aragón
Marzo 2008	200803	Hombres	76	Temporal	Bonificados	Marzo	2008	Aragón
Marzo 2008	200803	Mujeres	224	Temporal	Bonificados	Marzo	2008	Aragón
Marzo 2008	200803	Hombres	16086	Temporal	No bonificados	Marzo	2008	Aragón
Marzo 2008	200803	Mujeres	13017	Temporal	No bonificados	Marzo	2008	Aragón
Febrero 2008	200802	Hombres	414	Indefinido	Bonificados	Febrero	2008	Aragón
Febrero 2008	200802	Mujeres	584	Indefinido	Bonificados	Febrero	2008	Aragón
Febrero 2008	200802	Hombres	2731	Indefinido	No bonificados	Febrero	2008	Aragón
Febrero 2008	200802	Mujeres	1782	Indefinido	No bonificados	Febrero	2008	Aragón
Febrero 2008	200802	Hombres	107	Temporal	Bonificados	Febrero	2008	Aragón
Febrero 2008	200802	Mujeres	264	Temporal	Bonificados	Febrero	2008	Aragón
Febrero 2008	200802	Hombres	18846	Temporal	No bonificados	Febrero	2008	Aragón
Febrero 2008	200802	Mujeres	13895	Temporal	No bonificados	Febrero	2008	Aragón
Enero 2008	200801	Hombres	413	Indefinido	Bonificados	Enero	2008	Aragón
Enero 2008	200801	Mujeres	519	Indefinido	Bonificados	Enero	2008	Aragón
Enero 2008	200801	Hombres	2733	Indefinido	No bonificados	Enero	2008	Aragón
Enero 2008	200801	Mujeres	2157	Indefinido	No bonificados	Enero	2008	Aragón
Enero 2008	200801	Hombres	108	Temporal	Bonificados	Enero	2008	Aragón
Enero 2008	200801	Mujeres	266	Temporal	Bonificados	Enero	2008	Aragón
Enero 2008	200801	Hombres	19120	Temporal	No bonificados	Enero	2008	Aragón
Enero 2008	200801	Mujeres	15577	Temporal	No bonificados	Enero	2008	Aragón
Diciembre 2007	200712	Hombres	295	Indefinido	Bonificados	Diciembre	2007	Aragón
Diciembre 2007	200712	Mujeres	517	Indefinido	Bonificados	Diciembre	2007	Aragón
Diciembre 2007	200712	Hombres	1842	Indefinido	No bonificados	Diciembre	2007	Aragón
Diciembre 2007	200712	Mujeres	1448	Indefinido	No bonificados	Diciembre	2007	Aragón
Diciembre 2007	200712	Hombres	64	Temporal	Bonificados	Diciembre	2007	Aragón
Diciembre 2007	200712	Mujeres	164	Temporal	Bonificados	Diciembre	2007	Aragón
Diciembre 2007	200712	Hombres	13363	Temporal	No bonificados	Diciembre	2007	Aragón
Diciembre 2007	200712	Mujeres	12860	Temporal	No bonificados	Diciembre	2007	Aragón
Noviembre 2007	200711	Hombres	368	Indefinido	Bonificados	Noviembre	2007	Aragón
Noviembre 2007	200711	Mujeres	607	Indefinido	Bonificados	Noviembre	2007	Aragón
Noviembre 2007	200711	Hombres	2139	Indefinido	No bonificados	Noviembre	2007	Aragón
Noviembre 2007	200711	Mujeres	1884	Indefinido	No bonificados	Noviembre	2007	Aragón
Noviembre 2007	200711	Hombres	104	Temporal	Bonificados	Noviembre	2007	Aragón
Noviembre 2007	200711	Mujeres	209	Temporal	Bonificados	Noviembre	2007	Aragón
Noviembre 2007	200711	Hombres	18591	Temporal	No bonificados	Noviembre	2007	Aragón
Noviembre 2007	200711	Mujeres	16203	Temporal	No bonificados	Noviembre	2007	Aragón
Octubre 2007	200710	Hombres	459	Indefinido	Bonificados	Octubre	2007	Aragón
Octubre 2007	200710	Mujeres	818	Indefinido	Bonificados	Octubre	2007	Aragón
Octubre 2007	200710	Hombres	2705	Indefinido	No bonificados	Octubre	2007	Aragón
Octubre 2007	200710	Mujeres	2361	Indefinido	No bonificados	Octubre	2007	Aragón
Octubre 2007	200710	Hombres	107	Temporal	Bonificados	Octubre	2007	Aragón
Octubre 2007	200710	Mujeres	273	Temporal	Bonificados	Octubre	2007	Aragón
Octubre 2007	200710	Hombres	24058	Temporal	No bonificados	Octubre	2007	Aragón
Octubre 2007	200710	Mujeres	21308	Temporal	No bonificados	Octubre	2007	Aragón
Septiembre 2007	200709	Hombres	462	Indefinido	Bonificados	Septiembre	2007	Aragón
Septiembre 2007	200709	Mujeres	715	Indefinido	Bonificados	Septiembre	2007	Aragón
Septiembre 2007	200709	Hombres	2452	Indefinido	No bonificados	Septiembre	2007	Aragón
Septiembre 2007	200709	Mujeres	2256	Indefinido	No bonificados	Septiembre	2007	Aragón
Septiembre 2007	200709	Hombres	83	Temporal	Bonificados	Septiembre	2007	Aragón
Septiembre 2007	200709	Mujeres	252	Temporal	Bonificados	Septiembre	2007	Aragón
Septiembre 2007	200709	Hombres	21193	Temporal	No bonificados	Septiembre	2007	Aragón
Septiembre 2007	200709	Mujeres	17428	Temporal	No bonificados	Septiembre	2007	Aragón
Agosto 2007	200708	Hombres	276	Indefinido	Bonificados	Agosto	2007	Aragón
Agosto 2007	200708	Mujeres	408	Indefinido	Bonificados	Agosto	2007	Aragón
Agosto 2007	200708	Hombres	1619	Indefinido	No bonificados	Agosto	2007	Aragón
Agosto 2007	200708	Mujeres	1274	Indefinido	No bonificados	Agosto	2007	Aragón
Agosto 2007	200708	Hombres	84	Temporal	Bonificados	Agosto	2007	Aragón
Agosto 2007	200708	Mujeres	189	Temporal	Bonificados	Agosto	2007	Aragón
Agosto 2007	200708	Hombres	18233	Temporal	No bonificados	Agosto	2007	Aragón
Agosto 2007	200708	Mujeres	13596	Temporal	No bonificados	Agosto	2007	Aragón
Julio 2007	200707	Hombres	446	Indefinido	Bonificados	Julio	2007	Aragón
Julio 2007	200707	Mujeres	656	Indefinido	Bonificados	Julio	2007	Aragón
Julio 2007	200707	Hombres	2330	Indefinido	No bonificados	Julio	2007	Aragón
Julio 2007	200707	Mujeres	1746	Indefinido	No bonificados	Julio	2007	Aragón
Julio 2007	200707	Hombres	67	Temporal	Bonificados	Julio	2007	Aragón
Julio 2007	200707	Mujeres	223	Temporal	Bonificados	Julio	2007	Aragón
Julio 2007	200707	Hombres	23839	Temporal	No bonificados	Julio	2007	Aragón
Julio 2007	200707	Mujeres	20164	Temporal	No bonificados	Julio	2007	Aragón
Junio 2007	200706	Hombres	489	Indefinido	Bonificados	Junio	2007	Aragón
Junio 2007	200706	Mujeres	648	Indefinido	Bonificados	Junio	2007	Aragón
Junio 2007	200706	Hombres	2551	Indefinido	No bonificados	Junio	2007	Aragón
Junio 2007	200706	Mujeres	1651	Indefinido	No bonificados	Junio	2007	Aragón
Junio 2007	200706	Hombres	99	Temporal	Bonificados	Junio	2007	Aragón
Junio 2007	200706	Mujeres	248	Temporal	Bonificados	Junio	2007	Aragón
Junio 2007	200706	Hombres	22535	Temporal	No bonificados	Junio	2007	Aragón
Junio 2007	200706	Mujeres	17907	Temporal	No bonificados	Junio	2007	Aragón
Mayo 2007	200705	Hombres	508	Indefinido	Bonificados	Mayo	2007	Aragón
Mayo 2007	200705	Mujeres	772	Indefinido	Bonificados	Mayo	2007	Aragón
Mayo 2007	200705	Hombres	2445	Indefinido	No bonificados	Mayo	2007	Aragón
Mayo 2007	200705	Mujeres	1706	Indefinido	No bonificados	Mayo	2007	Aragón
Mayo 2007	200705	Hombres	79	Temporal	Bonificados	Mayo	2007	Aragón
Mayo 2007	200705	Mujeres	256	Temporal	Bonificados	Mayo	2007	Aragón
Mayo 2007	200705	Hombres	23719	Temporal	No bonificados	Mayo	2007	Aragón
Mayo 2007	200705	Mujeres	18281	Temporal	No bonificados	Mayo	2007	Aragón
Abril 2007	200704	Hombres	383	Indefinido	Bonificados	Abril	2007	Aragón
Abril 2007	200704	Mujeres	644	Indefinido	Bonificados	Abril	2007	Aragón
Abril 2007	200704	Hombres	2035	Indefinido	No bonificados	Abril	2007	Aragón
Abril 2007	200704	Mujeres	1513	Indefinido	No bonificados	Abril	2007	Aragón
Abril 2007	200704	Hombres	81	Temporal	Bonificados	Abril	2007	Aragón
Abril 2007	200704	Mujeres	189	Temporal	Bonificados	Abril	2007	Aragón
Abril 2007	200704	Hombres	16933	Temporal	No bonificados	Abril	2007	Aragón
Abril 2007	200704	Mujeres	13341	Temporal	No bonificados	Abril	2007	Aragón
Marzo 2007	200703	Hombres	442	Indefinido	Bonificados	Marzo	2007	Aragón
Marzo 2007	200703	Mujeres	700	Indefinido	Bonificados	Marzo	2007	Aragón
Marzo 2007	200703	Hombres	2199	Indefinido	No bonificados	Marzo	2007	Aragón
Marzo 2007	200703	Mujeres	1534	Indefinido	No bonificados	Marzo	2007	Aragón
Marzo 2007	200703	Hombres	109	Temporal	Bonificados	Marzo	2007	Aragón
Marzo 2007	200703	Mujeres	244	Temporal	Bonificados	Marzo	2007	Aragón
Marzo 2007	200703	Hombres	18783	Temporal	No bonificados	Marzo	2007	Aragón
Marzo 2007	200703	Mujeres	14447	Temporal	No bonificados	Marzo	2007	Aragón
Febrero 2007	200702	Hombres	608	Indefinido	Bonificados	Febrero	2007	Aragón
Febrero 2007	200702	Mujeres	786	Indefinido	Bonificados	Febrero	2007	Aragón
Febrero 2007	200702	Hombres	1979	Indefinido	No bonificados	Febrero	2007	Aragón
Febrero 2007	200702	Mujeres	1315	Indefinido	No bonificados	Febrero	2007	Aragón
Febrero 2007	200702	Hombres	80	Temporal	Bonificados	Febrero	2007	Aragón
Febrero 2007	200702	Mujeres	236	Temporal	Bonificados	Febrero	2007	Aragón
Febrero 2007	200702	Hombres	17770	Temporal	No bonificados	Febrero	2007	Aragón
Febrero 2007	200702	Mujeres	13543	Temporal	No bonificados	Febrero	2007	Aragón
Enero 2007	200701	Hombres	2437	Indefinido	Bonificados	Enero	2007	Aragón
Enero 2007	200701	Mujeres	1888	Indefinido	Bonificados	Enero	2007	Aragón
Enero 2007	200701	Hombres	1949	Indefinido	No bonificados	Enero	2007	Aragón
Enero 2007	200701	Mujeres	1420	Indefinido	No bonificados	Enero	2007	Aragón
Enero 2007	200701	Hombres	73	Temporal	Bonificados	Enero	2007	Aragón
Enero 2007	200701	Mujeres	217	Temporal	Bonificados	Enero	2007	Aragón
Enero 2007	200701	Hombres	18534	Temporal	No bonificados	Enero	2007	Aragón
Enero 2007	200701	Mujeres	15659	Temporal	No bonificados	Enero	2007	Aragón
Diciembre 2006	200612	Hombres	3366	Indefinido	Bonificados	Diciembre	2006	Aragón
Diciembre 2006	200612	Mujeres	2342	Indefinido	Bonificados	Diciembre	2006	Aragón
Diciembre 2006	200612	Hombres	1398	Indefinido	No bonificados	Diciembre	2006	Aragón
Diciembre 2006	200612	Mujeres	1117	Indefinido	No bonificados	Diciembre	2006	Aragón
Diciembre 2006	200612	Hombres	51	Temporal	Bonificados	Diciembre	2006	Aragón
Diciembre 2006	200612	Mujeres	152	Temporal	Bonificados	Diciembre	2006	Aragón
Diciembre 2006	200612	Hombres	13612	Temporal	No bonificados	Diciembre	2006	Aragón
Diciembre 2006	200612	Mujeres	13498	Temporal	No bonificados	Diciembre	2006	Aragón
Noviembre 2006	200611	Hombres	2330	Indefinido	Bonificados	Noviembre	2006	Aragón
Noviembre 2006	200611	Mujeres	2135	Indefinido	Bonificados	Noviembre	2006	Aragón
Noviembre 2006	200611	Hombres	1279	Indefinido	No bonificados	Noviembre	2006	Aragón
Noviembre 2006	200611	Mujeres	1022	Indefinido	No bonificados	Noviembre	2006	Aragón
Noviembre 2006	200611	Hombres	110	Temporal	Bonificados	Noviembre	2006	Aragón
Noviembre 2006	200611	Mujeres	212	Temporal	Bonificados	Noviembre	2006	Aragón
Noviembre 2006	200611	Hombres	19299	Temporal	No bonificados	Noviembre	2006	Aragón
Noviembre 2006	200611	Mujeres	17032	Temporal	No bonificados	Noviembre	2006	Aragón
Octubre 2006	200610	Hombres	2073	Indefinido	Bonificados	Octubre	2006	Aragón
Octubre 2006	200610	Mujeres	2013	Indefinido	Bonificados	Octubre	2006	Aragón
Octubre 2006	200610	Hombres	1326	Indefinido	No bonificados	Octubre	2006	Aragón
Octubre 2006	200610	Mujeres	1212	Indefinido	No bonificados	Octubre	2006	Aragón
Octubre 2006	200610	Hombres	77	Temporal	Bonificados	Octubre	2006	Aragón
Octubre 2006	200610	Mujeres	213	Temporal	Bonificados	Octubre	2006	Aragón
Octubre 2006	200610	Hombres	21509	Temporal	No bonificados	Octubre	2006	Aragón
Octubre 2006	200610	Mujeres	19234	Temporal	No bonificados	Octubre	2006	Aragón
Septiembre 2006	200609	Hombres	1788	Indefinido	Bonificados	Septiembre	2006	Aragón
Septiembre 2006	200609	Mujeres	1773	Indefinido	Bonificados	Septiembre	2006	Aragón
Septiembre 2006	200609	Hombres	1192	Indefinido	No bonificados	Septiembre	2006	Aragón
Septiembre 2006	200609	Mujeres	1100	Indefinido	No bonificados	Septiembre	2006	Aragón
Septiembre 2006	200609	Hombres	60	Temporal	Bonificados	Septiembre	2006	Aragón
Septiembre 2006	200609	Mujeres	215	Temporal	Bonificados	Septiembre	2006	Aragón
Septiembre 2006	200609	Hombres	21050	Temporal	No bonificados	Septiembre	2006	Aragón
Septiembre 2006	200609	Mujeres	17958	Temporal	No bonificados	Septiembre	2006	Aragón
Agosto 2006	200608	Hombres	1483	Indefinido	Bonificados	Agosto	2006	Aragón
Agosto 2006	200608	Mujeres	1260	Indefinido	Bonificados	Agosto	2006	Aragón
Agosto 2006	200608	Hombres	704	Indefinido	No bonificados	Agosto	2006	Aragón
Agosto 2006	200608	Mujeres	519	Indefinido	No bonificados	Agosto	2006	Aragón
Agosto 2006	200608	Hombres	49	Temporal	Bonificados	Agosto	2006	Aragón
Agosto 2006	200608	Mujeres	173	Temporal	Bonificados	Agosto	2006	Aragón
Agosto 2006	200608	Hombres	18775	Temporal	No bonificados	Agosto	2006	Aragón
Agosto 2006	200608	Mujeres	14059	Temporal	No bonificados	Agosto	2006	Aragón
Julio 2006	200607	Hombres	1972	Indefinido	Bonificados	Julio	2006	Aragón
Julio 2006	200607	Mujeres	1649	Indefinido	Bonificados	Julio	2006	Aragón
Julio 2006	200607	Hombres	1035	Indefinido	No bonificados	Julio	2006	Aragón
Julio 2006	200607	Mujeres	596	Indefinido	No bonificados	Julio	2006	Aragón
Julio 2006	200607	Hombres	113	Temporal	Bonificados	Julio	2006	Aragón
Julio 2006	200607	Mujeres	222	Temporal	Bonificados	Julio	2006	Aragón
Julio 2006	200607	Hombres	23478	Temporal	No bonificados	Julio	2006	Aragón
Julio 2006	200607	Mujeres	19047	Temporal	No bonificados	Julio	2006	Aragón
Junio 2006	200606	Hombres	1277	Indefinido	Bonificados	Junio	2006	Aragón
Junio 2006	200606	Mujeres	1159	Indefinido	Bonificados	Junio	2006	Aragón
Junio 2006	200606	Hombres	1114	Indefinido	No bonificados	Junio	2006	Aragón
Junio 2006	200606	Mujeres	575	Indefinido	No bonificados	Junio	2006	Aragón
Junio 2006	200606	Hombres	116	Temporal	Bonificados	Junio	2006	Aragón
Junio 2006	200606	Mujeres	198	Temporal	Bonificados	Junio	2006	Aragón
Junio 2006	200606	Hombres	23903	Temporal	No bonificados	Junio	2006	Aragón
Junio 2006	200606	Mujeres	18560	Temporal	No bonificados	Junio	2006	Aragón
Mayo 2006	200605	Hombres	1498	Indefinido	Bonificados	Mayo	2006	Aragón
Mayo 2006	200605	Mujeres	1299	Indefinido	Bonificados	Mayo	2006	Aragón
Mayo 2006	200605	Hombres	1151	Indefinido	No bonificados	Mayo	2006	Aragón
Mayo 2006	200605	Mujeres	628	Indefinido	No bonificados	Mayo	2006	Aragón
Mayo 2006	200605	Hombres	103	Temporal	Bonificados	Mayo	2006	Aragón
Mayo 2006	200605	Mujeres	219	Temporal	Bonificados	Mayo	2006	Aragón
Mayo 2006	200605	Hombres	24492	Temporal	No bonificados	Mayo	2006	Aragón
Mayo 2006	200605	Mujeres	17612	Temporal	No bonificados	Mayo	2006	Aragón
Abril 2006	200604	Hombres	1365	Indefinido	Bonificados	Abril	2006	Aragón
Abril 2006	200604	Mujeres	1335	Indefinido	Bonificados	Abril	2006	Aragón
Abril 2006	200604	Hombres	888	Indefinido	No bonificados	Abril	2006	Aragón
Abril 2006	200604	Mujeres	546	Indefinido	No bonificados	Abril	2006	Aragón
Abril 2006	200604	Hombres	59	Temporal	Bonificados	Abril	2006	Aragón
Abril 2006	200604	Mujeres	190	Temporal	Bonificados	Abril	2006	Aragón
Abril 2006	200604	Hombres	15526	Temporal	No bonificados	Abril	2006	Aragón
Abril 2006	200604	Mujeres	12416	Temporal	No bonificados	Abril	2006	Aragón
Marzo 2006	200603	Hombres	1650	Indefinido	Bonificados	Marzo	2006	Aragón
Marzo 2006	200603	Mujeres	1530	Indefinido	Bonificados	Marzo	2006	Aragón
Marzo 2006	200603	Hombres	1196	Indefinido	No bonificados	Marzo	2006	Aragón
Marzo 2006	200603	Mujeres	739	Indefinido	No bonificados	Marzo	2006	Aragón
Marzo 2006	200603	Hombres	92	Temporal	Bonificados	Marzo	2006	Aragón
Marzo 2006	200603	Mujeres	241	Temporal	Bonificados	Marzo	2006	Aragón
Marzo 2006	200603	Hombres	18391	Temporal	No bonificados	Marzo	2006	Aragón
Marzo 2006	200603	Mujeres	14076	Temporal	No bonificados	Marzo	2006	Aragón
Febrero 2006	200602	Hombres	1702	Indefinido	Bonificados	Febrero	2006	Aragón
Febrero 2006	200602	Mujeres	1458	Indefinido	Bonificados	Febrero	2006	Aragón
Febrero 2006	200602	Hombres	1003	Indefinido	No bonificados	Febrero	2006	Aragón
Febrero 2006	200602	Mujeres	599	Indefinido	No bonificados	Febrero	2006	Aragón
Febrero 2006	200602	Hombres	92	Temporal	Bonificados	Febrero	2006	Aragón
Febrero 2006	200602	Mujeres	178	Temporal	Bonificados	Febrero	2006	Aragón
Febrero 2006	200602	Hombres	16940	Temporal	No bonificados	Febrero	2006	Aragón
Febrero 2006	200602	Mujeres	13307	Temporal	No bonificados	Febrero	2006	Aragón
Enero 2006	200601	Hombres	1444	Indefinido	Bonificados	Enero	2006	Aragón
Enero 2006	200601	Mujeres	1266	Indefinido	Bonificados	Enero	2006	Aragón
Enero 2006	200601	Hombres	1176	Indefinido	No bonificados	Enero	2006	Aragón
Enero 2006	200601	Mujeres	709	Indefinido	No bonificados	Enero	2006	Aragón
Enero 2006	200601	Hombres	63	Temporal	Bonificados	Enero	2006	Aragón
Enero 2006	200601	Mujeres	203	Temporal	Bonificados	Enero	2006	Aragón
Enero 2006	200601	Hombres	17224	Temporal	No bonificados	Enero	2006	Aragón
Enero 2006	200601	Mujeres	13648	Temporal	No bonificados	Enero	2006	Aragón
Diciembre 2005	200512	Hombres	550	Indefinido	Bonificados	Diciembre	2005	Aragón
Diciembre 2005	200512	Mujeres	696	Indefinido	Bonificados	Diciembre	2005	Aragón
Diciembre 2005	200512	Hombres	1041	Indefinido	No bonificados	Diciembre	2005	Aragón
Diciembre 2005	200512	Mujeres	710	Indefinido	No bonificados	Diciembre	2005	Aragón
Diciembre 2005	200512	Hombres	66	Temporal	Bonificados	Diciembre	2005	Aragón
Diciembre 2005	200512	Mujeres	161	Temporal	Bonificados	Diciembre	2005	Aragón
Diciembre 2005	200512	Hombres	14015	Temporal	No bonificados	Diciembre	2005	Aragón
Diciembre 2005	200512	Mujeres	13591	Temporal	No bonificados	Diciembre	2005	Aragón
Noviembre 2005	200511	Hombres	768	Indefinido	Bonificados	Noviembre	2005	Aragón
Noviembre 2005	200511	Mujeres	813	Indefinido	Bonificados	Noviembre	2005	Aragón
Noviembre 2005	200511	Hombres	1122	Indefinido	No bonificados	Noviembre	2005	Aragón
Noviembre 2005	200511	Mujeres	859	Indefinido	No bonificados	Noviembre	2005	Aragón
Noviembre 2005	200511	Hombres	78	Temporal	Bonificados	Noviembre	2005	Aragón
Noviembre 2005	200511	Mujeres	210	Temporal	Bonificados	Noviembre	2005	Aragón
Noviembre 2005	200511	Hombres	18146	Temporal	No bonificados	Noviembre	2005	Aragón
Noviembre 2005	200511	Mujeres	15111	Temporal	No bonificados	Noviembre	2005	Aragón
Octubre 2005	200510	Hombres	753	Indefinido	Bonificados	Octubre	2005	Aragón
Octubre 2005	200510	Mujeres	957	Indefinido	Bonificados	Octubre	2005	Aragón
Octubre 2005	200510	Hombres	1247	Indefinido	No bonificados	Octubre	2005	Aragón
Octubre 2005	200510	Mujeres	1098	Indefinido	No bonificados	Octubre	2005	Aragón
Octubre 2005	200510	Hombres	66	Temporal	Bonificados	Octubre	2005	Aragón
Octubre 2005	200510	Mujeres	204	Temporal	Bonificados	Octubre	2005	Aragón
Octubre 2005	200510	Hombres	18199	Temporal	No bonificados	Octubre	2005	Aragón
Octubre 2005	200510	Mujeres	16588	Temporal	No bonificados	Octubre	2005	Aragón
Septiembre 2005	200509	Hombres	903	Indefinido	Bonificados	Septiembre	2005	Aragón
Septiembre 2005	200509	Mujeres	1132	Indefinido	Bonificados	Septiembre	2005	Aragón
Septiembre 2005	200509	Hombres	1188	Indefinido	No bonificados	Septiembre	2005	Aragón
Septiembre 2005	200509	Mujeres	864	Indefinido	No bonificados	Septiembre	2005	Aragón
Septiembre 2005	200509	Hombres	85	Temporal	Bonificados	Septiembre	2005	Aragón
Septiembre 2005	200509	Mujeres	224	Temporal	Bonificados	Septiembre	2005	Aragón
Septiembre 2005	200509	Hombres	21481	Temporal	No bonificados	Septiembre	2005	Aragón
Septiembre 2005	200509	Mujeres	18240	Temporal	No bonificados	Septiembre	2005	Aragón
Agosto 2005	200508	Hombres	611	Indefinido	Bonificados	Agosto	2005	Aragón
Agosto 2005	200508	Mujeres	634	Indefinido	Bonificados	Agosto	2005	Aragón
Agosto 2005	200508	Hombres	815	Indefinido	No bonificados	Agosto	2005	Aragón
Agosto 2005	200508	Mujeres	515	Indefinido	No bonificados	Agosto	2005	Aragón
Agosto 2005	200508	Hombres	45	Temporal	Bonificados	Agosto	2005	Aragón
Agosto 2005	200508	Mujeres	118	Temporal	Bonificados	Agosto	2005	Aragón
Agosto 2005	200508	Hombres	18491	Temporal	No bonificados	Agosto	2005	Aragón
Agosto 2005	200508	Mujeres	13577	Temporal	No bonificados	Agosto	2005	Aragón
Julio 2005	200507	Hombres	815	Indefinido	Bonificados	Julio	2005	Aragón
Julio 2005	200507	Mujeres	823	Indefinido	Bonificados	Julio	2005	Aragón
Julio 2005	200507	Hombres	1074	Indefinido	No bonificados	Julio	2005	Aragón
Julio 2005	200507	Mujeres	648	Indefinido	No bonificados	Julio	2005	Aragón
Julio 2005	200507	Hombres	54	Temporal	Bonificados	Julio	2005	Aragón
Julio 2005	200507	Mujeres	181	Temporal	Bonificados	Julio	2005	Aragón
Julio 2005	200507	Hombres	22400	Temporal	No bonificados	Julio	2005	Aragón
Julio 2005	200507	Mujeres	17884	Temporal	No bonificados	Julio	2005	Aragón
Junio 2005	200506	Hombres	1111	Indefinido	Bonificados	Junio	2005	Aragón
Junio 2005	200506	Mujeres	1029	Indefinido	Bonificados	Junio	2005	Aragón
Junio 2005	200506	Hombres	1302	Indefinido	No bonificados	Junio	2005	Aragón
Junio 2005	200506	Mujeres	813	Indefinido	No bonificados	Junio	2005	Aragón
Junio 2005	200506	Hombres	59	Temporal	Bonificados	Junio	2005	Aragón
Junio 2005	200506	Mujeres	163	Temporal	Bonificados	Junio	2005	Aragón
Junio 2005	200506	Hombres	23826	Temporal	No bonificados	Junio	2005	Aragón
Junio 2005	200506	Mujeres	17498	Temporal	No bonificados	Junio	2005	Aragón
Mayo 2005	200505	Hombres	1103	Indefinido	Bonificados	Mayo	2005	Aragón
Mayo 2005	200505	Mujeres	1062	Indefinido	Bonificados	Mayo	2005	Aragón
Mayo 2005	200505	Hombres	1018	Indefinido	No bonificados	Mayo	2005	Aragón
Mayo 2005	200505	Mujeres	573	Indefinido	No bonificados	Mayo	2005	Aragón
Mayo 2005	200505	Hombres	63	Temporal	Bonificados	Mayo	2005	Aragón
Mayo 2005	200505	Mujeres	184	Temporal	Bonificados	Mayo	2005	Aragón
Mayo 2005	200505	Hombres	21669	Temporal	No bonificados	Mayo	2005	Aragón
Mayo 2005	200505	Mujeres	15673	Temporal	No bonificados	Mayo	2005	Aragón
