Mes (código)	Mes y año	Provincia código	Provincia nombre	Edad (Grupos Quinquenales 2010)	Sexo	Afiliaciones en alta
201409	Septiembre 2014	22	Huesca	20-24	Mujeres	1305
201409	Septiembre 2014	22	Huesca	25-29	Hombres	3683
201409	Septiembre 2014	22	Huesca	25-29	Mujeres	3102
201409	Septiembre 2014	22	Huesca	30-34	Hombres	5653
201409	Septiembre 2014	22	Huesca	30-34	Mujeres	4336
201409	Septiembre 2014	22	Huesca	35-39	Hombres	7112
201409	Septiembre 2014	22	Huesca	35-39	Mujeres	5527
201409	Septiembre 2014	22	Huesca	40-44	Hombres	6907
201409	Septiembre 2014	22	Huesca	40-44	Mujeres	5517
201409	Septiembre 2014	22	Huesca	45-49	Hombres	6825
201409	Septiembre 2014	22	Huesca	45-49	Mujeres	5554
201409	Septiembre 2014	22	Huesca	50-54	Hombres	6566
201409	Septiembre 2014	22	Huesca	50-54	Mujeres	5223
201409	Septiembre 2014	22	Huesca	55-59	Hombres	5450
201409	Septiembre 2014	22	Huesca	55-59	Mujeres	3944
201409	Septiembre 2014	22	Huesca	60-64	Hombres	3269
201409	Septiembre 2014	22	Huesca	60-64	Mujeres	2334
201409	Septiembre 2014	22	Huesca	65-69	Hombres	454
201409	Septiembre 2014	22	Huesca	65-69	Mujeres	308
201409	Septiembre 2014	22	Huesca	Más de 69	Hombres	140
201409	Septiembre 2014	22	Huesca	Más de 69	Mujeres	67
201409	Septiembre 2014	44	Teruel	16-19	Hombres	144
201409	Septiembre 2014	44	Teruel	16-19	Mujeres	63
201409	Septiembre 2014	44	Teruel	20-24	Hombres	1189
201409	Septiembre 2014	44	Teruel	20-24	Mujeres	765
201409	Septiembre 2014	44	Teruel	25-29	Hombres	2370
201409	Septiembre 2014	44	Teruel	25-29	Mujeres	1960
201409	Septiembre 2014	44	Teruel	30-34	Hombres	3409
201409	Septiembre 2014	44	Teruel	30-34	Mujeres	2593
201409	Septiembre 2014	44	Teruel	35-39	Hombres	4059
201409	Septiembre 2014	44	Teruel	35-39	Mujeres	2995
201409	Septiembre 2014	44	Teruel	40-44	Hombres	3979
201409	Septiembre 2014	44	Teruel	40-44	Mujeres	3127
201409	Septiembre 2014	44	Teruel	45-49	Hombres	4298
201409	Septiembre 2014	44	Teruel	45-49	Mujeres	3294
201409	Septiembre 2014	44	Teruel	50-54	Hombres	4040
201409	Septiembre 2014	44	Teruel	50-54	Mujeres	3177
201409	Septiembre 2014	44	Teruel	55-59	Hombres	3098
201409	Septiembre 2014	44	Teruel	55-59	Mujeres	2223
201409	Septiembre 2014	44	Teruel	60-64	Hombres	1808
201409	Septiembre 2014	44	Teruel	60-64	Mujeres	1406
201409	Septiembre 2014	44	Teruel	65-69	Hombres	123
201409	Septiembre 2014	44	Teruel	65-69	Mujeres	113
201409	Septiembre 2014	44	Teruel	Más de 69	Hombres	32
201409	Septiembre 2014	44	Teruel	Más de 69	Mujeres	28
201409	Septiembre 2014	50	Zaragoza	16-19	Hombres	926
201409	Septiembre 2014	50	Zaragoza	16-19	Mujeres	578
201409	Septiembre 2014	50	Zaragoza	20-24	Hombres	7688
201409	Septiembre 2014	50	Zaragoza	20-24	Mujeres	6914
201409	Septiembre 2014	50	Zaragoza	25-29	Hombres	16248
201409	Septiembre 2014	50	Zaragoza	25-29	Mujeres	16654
201409	Septiembre 2014	50	Zaragoza	30-34	Hombres	23475
201409	Septiembre 2014	50	Zaragoza	30-34	Mujeres	21970
201409	Septiembre 2014	50	Zaragoza	35-39	Hombres	31196
201409	Septiembre 2014	50	Zaragoza	35-39	Mujeres	27013
201409	Septiembre 2014	50	Zaragoza	40-44	Hombres	30941
201409	Septiembre 2014	50	Zaragoza	40-44	Mujeres	26650
201409	Septiembre 2014	50	Zaragoza	45-49	Hombres	28353
201409	Septiembre 2014	50	Zaragoza	45-49	Mujeres	24626
201409	Septiembre 2014	50	Zaragoza	50-54	Hombres	25829
201409	Septiembre 2014	50	Zaragoza	50-54	Mujeres	21630
201409	Septiembre 2014	50	Zaragoza	55-59	Hombres	20461
201409	Septiembre 2014	50	Zaragoza	55-59	Mujeres	16471
201409	Septiembre 2014	50	Zaragoza	60-64	Hombres	12853
201409	Septiembre 2014	50	Zaragoza	60-64	Mujeres	9382
201409	Septiembre 2014	50	Zaragoza	65-69	Hombres	1115
201409	Septiembre 2014	50	Zaragoza	65-69	Mujeres	997
201409	Septiembre 2014	50	Zaragoza	Más de 69	Hombres	311
201409	Septiembre 2014	50	Zaragoza	Más de 69	Mujeres	265
201409	Septiembre 2014	50	Zaragoza	Sin clasificar	Hombres	1
201409	Septiembre 2014	50	Zaragoza	Sin clasificar	Mujeres	2
201406	Junio 2014	22	Huesca	16-19	Hombres	472
201406	Junio 2014	22	Huesca	16-19	Mujeres	313
201406	Junio 2014	22	Huesca	20-24	Hombres	2457
201406	Junio 2014	22	Huesca	20-24	Mujeres	1657
201406	Junio 2014	22	Huesca	25-29	Hombres	4307
201406	Junio 2014	22	Huesca	25-29	Mujeres	3417
201406	Junio 2014	22	Huesca	30-34	Hombres	6400
201406	Junio 2014	22	Huesca	30-34	Mujeres	4738
201406	Junio 2014	22	Huesca	35-39	Hombres	7991
201406	Junio 2014	22	Huesca	35-39	Mujeres	5841
201406	Junio 2014	22	Huesca	40-44	Hombres	7652
201406	Junio 2014	22	Huesca	40-44	Mujeres	5834
201406	Junio 2014	22	Huesca	45-49	Hombres	7245
201406	Junio 2014	22	Huesca	45-49	Mujeres	5742
201406	Junio 2014	22	Huesca	50-54	Hombres	6736
201406	Junio 2014	22	Huesca	50-54	Mujeres	5214
201406	Junio 2014	22	Huesca	55-59	Hombres	5486
201406	Junio 2014	22	Huesca	55-59	Mujeres	3833
201406	Junio 2014	22	Huesca	60-64	Hombres	3295
201406	Junio 2014	22	Huesca	60-64	Mujeres	2303
201406	Junio 2014	22	Huesca	65-69	Hombres	426
201406	Junio 2014	22	Huesca	65-69	Mujeres	300
201406	Junio 2014	22	Huesca	Más de 69	Hombres	127
201406	Junio 2014	22	Huesca	Más de 69	Mujeres	73
201406	Junio 2014	44	Teruel	16-19	Hombres	163
201406	Junio 2014	44	Teruel	16-19	Mujeres	85
201406	Junio 2014	44	Teruel	20-24	Hombres	1256
201406	Junio 2014	44	Teruel	20-24	Mujeres	817
201406	Junio 2014	44	Teruel	25-29	Hombres	2445
201406	Junio 2014	44	Teruel	25-29	Mujeres	2000
201406	Junio 2014	44	Teruel	30-34	Hombres	3493
201406	Junio 2014	44	Teruel	30-34	Mujeres	2681
201406	Junio 2014	44	Teruel	35-39	Hombres	4104
201406	Junio 2014	44	Teruel	35-39	Mujeres	2994
201406	Junio 2014	44	Teruel	40-44	Hombres	3977
201406	Junio 2014	44	Teruel	40-44	Mujeres	3107
201406	Junio 2014	44	Teruel	45-49	Hombres	4286
201406	Junio 2014	44	Teruel	45-49	Mujeres	3277
201406	Junio 2014	44	Teruel	50-54	Hombres	4090
201406	Junio 2014	44	Teruel	50-54	Mujeres	3094
201406	Junio 2014	44	Teruel	55-59	Hombres	3030
201406	Junio 2014	44	Teruel	55-59	Mujeres	2131
201406	Junio 2014	44	Teruel	60-64	Hombres	1807
201406	Junio 2014	44	Teruel	60-64	Mujeres	1393
201406	Junio 2014	44	Teruel	65-69	Hombres	121
201406	Junio 2014	44	Teruel	65-69	Mujeres	113
201406	Junio 2014	44	Teruel	Más de 69	Hombres	31
201406	Junio 2014	44	Teruel	Más de 69	Mujeres	29
201406	Junio 2014	50	Zaragoza	16-19	Hombres	1181
201406	Junio 2014	50	Zaragoza	16-19	Mujeres	702
201406	Junio 2014	50	Zaragoza	20-24	Hombres	8146
201406	Junio 2014	50	Zaragoza	20-24	Mujeres	7322
201406	Junio 2014	50	Zaragoza	25-29	Hombres	16969
201406	Junio 2014	50	Zaragoza	25-29	Mujeres	17249
201406	Junio 2014	50	Zaragoza	30-34	Hombres	24360
201406	Junio 2014	50	Zaragoza	30-34	Mujeres	22388
201406	Junio 2014	50	Zaragoza	35-39	Hombres	32046
201406	Junio 2014	50	Zaragoza	35-39	Mujeres	27346
201406	Junio 2014	50	Zaragoza	40-44	Hombres	31545
201406	Junio 2014	50	Zaragoza	40-44	Mujeres	26630
201406	Junio 2014	50	Zaragoza	45-49	Hombres	28705
201406	Junio 2014	50	Zaragoza	45-49	Mujeres	24467
201406	Junio 2014	50	Zaragoza	50-54	Hombres	26113
201406	Junio 2014	50	Zaragoza	50-54	Mujeres	21198
201406	Junio 2014	50	Zaragoza	55-59	Hombres	20388
201406	Junio 2014	50	Zaragoza	55-59	Mujeres	15830
201406	Junio 2014	50	Zaragoza	60-64	Hombres	12947
201406	Junio 2014	50	Zaragoza	60-64	Mujeres	9207
201406	Junio 2014	50	Zaragoza	65-69	Hombres	1114
201406	Junio 2014	50	Zaragoza	65-69	Mujeres	943
201406	Junio 2014	50	Zaragoza	Más de 69	Hombres	304
201406	Junio 2014	50	Zaragoza	Más de 69	Mujeres	260
201406	Junio 2014	50	Zaragoza	Sin clasificar	Hombres	3
201406	Junio 2014	50	Zaragoza	Sin clasificar	Mujeres	1
201403	Marzo 2014	22	Huesca	16-19	Hombres	185
201403	Marzo 2014	22	Huesca	16-19	Mujeres	123
201403	Marzo 2014	22	Huesca	20-24	Hombres	1892
201403	Marzo 2014	22	Huesca	20-24	Mujeres	1213
201403	Marzo 2014	22	Huesca	25-29	Hombres	3821
201403	Marzo 2014	22	Huesca	25-29	Mujeres	3156
201403	Marzo 2014	22	Huesca	30-34	Hombres	5831
201403	Marzo 2014	22	Huesca	30-34	Mujeres	4529
201403	Marzo 2014	22	Huesca	35-39	Hombres	7137
201403	Marzo 2014	22	Huesca	35-39	Mujeres	5453
201403	Marzo 2014	22	Huesca	40-44	Hombres	6963
201403	Marzo 2014	22	Huesca	40-44	Mujeres	5502
201403	Marzo 2014	22	Huesca	45-49	Hombres	6791
201403	Marzo 2014	22	Huesca	45-49	Mujeres	5469
201403	Marzo 2014	22	Huesca	50-54	Hombres	6491
201403	Marzo 2014	22	Huesca	50-54	Mujeres	5138
201403	Marzo 2014	22	Huesca	55-59	Hombres	5314
201403	Marzo 2014	22	Huesca	55-59	Mujeres	3807
201403	Marzo 2014	22	Huesca	60-64	Hombres	3263
201403	Marzo 2014	22	Huesca	60-64	Mujeres	2244
201403	Marzo 2014	22	Huesca	65-69	Hombres	400
201403	Marzo 2014	22	Huesca	65-69	Mujeres	331
201403	Marzo 2014	22	Huesca	Más de 69	Hombres	119
201403	Marzo 2014	22	Huesca	Más de 69	Mujeres	70
201403	Marzo 2014	22	Huesca	Sin clasificar	Hombres	1
201403	Marzo 2014	44	Teruel	16-19	Hombres	105
201403	Marzo 2014	44	Teruel	16-19	Mujeres	49
201403	Marzo 2014	44	Teruel	20-24	Hombres	1075
201403	Marzo 2014	44	Teruel	20-24	Mujeres	693
201403	Marzo 2014	44	Teruel	25-29	Hombres	2323
201403	Marzo 2014	44	Teruel	25-29	Mujeres	1880
201403	Marzo 2014	44	Teruel	30-34	Hombres	3377
201403	Marzo 2014	44	Teruel	30-34	Mujeres	2589
201403	Marzo 2014	44	Teruel	35-39	Hombres	3948
201403	Marzo 2014	44	Teruel	35-39	Mujeres	2940
201403	Marzo 2014	44	Teruel	40-44	Hombres	3832
201403	Marzo 2014	44	Teruel	40-44	Mujeres	3045
201403	Marzo 2014	44	Teruel	45-49	Hombres	4206
201403	Marzo 2014	44	Teruel	45-49	Mujeres	3191
201403	Marzo 2014	44	Teruel	50-54	Hombres	3975
201403	Marzo 2014	44	Teruel	50-54	Mujeres	3063
201403	Marzo 2014	44	Teruel	55-59	Hombres	2927
201403	Marzo 2014	44	Teruel	55-59	Mujeres	2111
201403	Marzo 2014	44	Teruel	60-64	Hombres	1780
201403	Marzo 2014	44	Teruel	60-64	Mujeres	1372
201403	Marzo 2014	44	Teruel	65-69	Hombres	121
201403	Marzo 2014	44	Teruel	65-69	Mujeres	96
201403	Marzo 2014	44	Teruel	Más de 69	Hombres	31
201403	Marzo 2014	44	Teruel	Más de 69	Mujeres	33
201403	Marzo 2014	50	Zaragoza	16-19	Hombres	627
201403	Marzo 2014	50	Zaragoza	16-19	Mujeres	501
201403	Marzo 2014	50	Zaragoza	20-24	Hombres	6985
201403	Marzo 2014	50	Zaragoza	20-24	Mujeres	6762
201403	Marzo 2014	50	Zaragoza	25-29	Hombres	16003
201403	Marzo 2014	50	Zaragoza	25-29	Mujeres	16904
201403	Marzo 2014	50	Zaragoza	30-34	Hombres	23347
201403	Marzo 2014	50	Zaragoza	30-34	Mujeres	22354
201403	Marzo 2014	50	Zaragoza	35-39	Hombres	30644
201403	Marzo 2014	50	Zaragoza	35-39	Mujeres	27097
201403	Marzo 2014	50	Zaragoza	40-44	Hombres	29947
201403	Marzo 2014	50	Zaragoza	40-44	Mujeres	26101
201403	Marzo 2014	50	Zaragoza	45-49	Hombres	27559
201403	Marzo 2014	50	Zaragoza	45-49	Mujeres	24354
201403	Marzo 2014	50	Zaragoza	50-54	Hombres	25347
201403	Marzo 2014	50	Zaragoza	50-54	Mujeres	21239
201403	Marzo 2014	50	Zaragoza	55-59	Hombres	19795
201403	Marzo 2014	50	Zaragoza	55-59	Mujeres	15895
201403	Marzo 2014	50	Zaragoza	60-64	Hombres	12801
201403	Marzo 2014	50	Zaragoza	60-64	Mujeres	9093
201403	Marzo 2014	50	Zaragoza	65-69	Hombres	1055
201403	Marzo 2014	50	Zaragoza	65-69	Mujeres	950
201403	Marzo 2014	50	Zaragoza	Más de 69	Hombres	296
201403	Marzo 2014	50	Zaragoza	Más de 69	Mujeres	254
201403	Marzo 2014	50	Zaragoza	Sin clasificar	Hombres	1
201403	Marzo 2014	50	Zaragoza	Sin clasificar	Mujeres	1
201312	Diciembre 2013	22	Huesca	16-19	Hombres	191
201312	Diciembre 2013	22	Huesca	16-19	Mujeres	137
201312	Diciembre 2013	22	Huesca	20-24	Hombres	1921
201312	Diciembre 2013	22	Huesca	20-24	Mujeres	1247
201312	Diciembre 2013	22	Huesca	25-29	Hombres	3902
201312	Diciembre 2013	22	Huesca	25-29	Mujeres	3260
201312	Diciembre 2013	22	Huesca	30-34	Hombres	5880
201312	Diciembre 2013	22	Huesca	30-34	Mujeres	4679
201312	Diciembre 2013	22	Huesca	35-39	Hombres	7055
201312	Diciembre 2013	22	Huesca	35-39	Mujeres	5556
201312	Diciembre 2013	22	Huesca	40-44	Hombres	6930
201312	Diciembre 2013	22	Huesca	40-44	Mujeres	5611
201312	Diciembre 2013	22	Huesca	45-49	Hombres	6772
201312	Diciembre 2013	22	Huesca	45-49	Mujeres	5521
201312	Diciembre 2013	22	Huesca	50-54	Hombres	6467
201312	Diciembre 2013	22	Huesca	50-54	Mujeres	5139
201312	Diciembre 2013	22	Huesca	55-59	Hombres	5260
201312	Diciembre 2013	22	Huesca	55-59	Mujeres	3736
201312	Diciembre 2013	22	Huesca	60-64	Hombres	3274
201312	Diciembre 2013	22	Huesca	60-64	Mujeres	2255
201312	Diciembre 2013	22	Huesca	65-69	Hombres	399
201312	Diciembre 2013	22	Huesca	65-69	Mujeres	300
201312	Diciembre 2013	22	Huesca	Más de 69	Hombres	117
201312	Diciembre 2013	22	Huesca	Más de 69	Mujeres	72
201312	Diciembre 2013	22	Huesca	Sin clasificar	Hombres	1
201312	Diciembre 2013	22	Huesca	Sin clasificar	Mujeres	1
201312	Diciembre 2013	44	Teruel	16-19	Hombres	105
201312	Diciembre 2013	44	Teruel	16-19	Mujeres	46
201312	Diciembre 2013	44	Teruel	20-24	Hombres	1120
201312	Diciembre 2013	44	Teruel	20-24	Mujeres	744
201312	Diciembre 2013	44	Teruel	25-29	Hombres	2337
201312	Diciembre 2013	44	Teruel	25-29	Mujeres	1909
201312	Diciembre 2013	44	Teruel	30-34	Hombres	3388
201312	Diciembre 2013	44	Teruel	30-34	Mujeres	2697
201312	Diciembre 2013	44	Teruel	35-39	Hombres	3913
201312	Diciembre 2013	44	Teruel	35-39	Mujeres	2965
201312	Diciembre 2013	44	Teruel	40-44	Hombres	3846
201312	Diciembre 2013	44	Teruel	40-44	Mujeres	3045
201312	Diciembre 2013	44	Teruel	45-49	Hombres	4217
201312	Diciembre 2013	44	Teruel	45-49	Mujeres	3236
201312	Diciembre 2013	44	Teruel	50-54	Hombres	3945
201312	Diciembre 2013	44	Teruel	50-54	Mujeres	3052
201312	Diciembre 2013	44	Teruel	55-59	Hombres	2915
201312	Diciembre 2013	44	Teruel	55-59	Mujeres	2077
201312	Diciembre 2013	44	Teruel	60-64	Hombres	1788
201312	Diciembre 2013	44	Teruel	60-64	Mujeres	1376
201312	Diciembre 2013	44	Teruel	65-69	Hombres	119
201312	Diciembre 2013	44	Teruel	65-69	Mujeres	93
201312	Diciembre 2013	44	Teruel	Más de 69	Hombres	29
201312	Diciembre 2013	44	Teruel	Más de 69	Mujeres	33
201312	Diciembre 2013	50	Zaragoza	16-19	Hombres	653
201312	Diciembre 2013	50	Zaragoza	16-19	Mujeres	578
201312	Diciembre 2013	50	Zaragoza	20-24	Hombres	7018
201312	Diciembre 2013	50	Zaragoza	20-24	Mujeres	7260
201312	Diciembre 2013	50	Zaragoza	25-29	Hombres	15932
201312	Diciembre 2013	50	Zaragoza	25-29	Mujeres	17293
201312	Diciembre 2013	50	Zaragoza	30-34	Hombres	23124
201312	Diciembre 2013	50	Zaragoza	30-34	Mujeres	22741
201312	Diciembre 2013	50	Zaragoza	35-39	Hombres	30322
201312	Diciembre 2013	50	Zaragoza	35-39	Mujeres	27126
201312	Diciembre 2013	50	Zaragoza	40-44	Hombres	29553
201312	Diciembre 2013	50	Zaragoza	40-44	Mujeres	25808
201312	Diciembre 2013	50	Zaragoza	45-49	Hombres	27421
201312	Diciembre 2013	50	Zaragoza	45-49	Mujeres	24402
201312	Diciembre 2013	50	Zaragoza	50-54	Hombres	25058
201312	Diciembre 2013	50	Zaragoza	50-54	Mujeres	20952
201312	Diciembre 2013	50	Zaragoza	55-59	Hombres	19633
201312	Diciembre 2013	50	Zaragoza	55-59	Mujeres	15671
201312	Diciembre 2013	50	Zaragoza	60-64	Hombres	12840
201312	Diciembre 2013	50	Zaragoza	60-64	Mujeres	8892
201312	Diciembre 2013	50	Zaragoza	65-69	Hombres	1032
201312	Diciembre 2013	50	Zaragoza	65-69	Mujeres	904
201312	Diciembre 2013	50	Zaragoza	Más de 69	Hombres	282
201312	Diciembre 2013	50	Zaragoza	Más de 69	Mujeres	252
201312	Diciembre 2013	50	Zaragoza	Sin clasificar	Mujeres	1
201309	Septiembre 2013	22	Huesca	16-19	Hombres	205
201309	Septiembre 2013	22	Huesca	16-19	Mujeres	141
201309	Septiembre 2013	22	Huesca	20-24	Hombres	1929
201309	Septiembre 2013	22	Huesca	20-24	Mujeres	1191
201309	Septiembre 2013	22	Huesca	25-29	Hombres	3846
201309	Septiembre 2013	22	Huesca	25-29	Mujeres	3124
201309	Septiembre 2013	22	Huesca	30-34	Hombres	5916
201309	Septiembre 2013	22	Huesca	30-34	Mujeres	4631
201309	Septiembre 2013	22	Huesca	35-39	Hombres	7114
201309	Septiembre 2013	22	Huesca	35-39	Mujeres	5484
201309	Septiembre 2013	22	Huesca	40-44	Hombres	6958
201309	Septiembre 2013	22	Huesca	40-44	Mujeres	5545
201309	Septiembre 2013	22	Huesca	45-49	Hombres	6838
201309	Septiembre 2013	22	Huesca	45-49	Mujeres	5527
201309	Septiembre 2013	22	Huesca	50-54	Hombres	6460
201309	Septiembre 2013	22	Huesca	50-54	Mujeres	5026
201309	Septiembre 2013	22	Huesca	55-59	Hombres	5214
201309	Septiembre 2013	22	Huesca	55-59	Mujeres	3666
201309	Septiembre 2013	22	Huesca	60-64	Hombres	3297
201309	Septiembre 2013	22	Huesca	60-64	Mujeres	2227
201309	Septiembre 2013	22	Huesca	65-69	Hombres	366
201309	Septiembre 2013	22	Huesca	65-69	Mujeres	290
201309	Septiembre 2013	22	Huesca	Más de 69	Hombres	111
201309	Septiembre 2013	22	Huesca	Más de 69	Mujeres	71
201309	Septiembre 2013	44	Teruel	16-19	Hombres	149
201309	Septiembre 2013	44	Teruel	16-19	Mujeres	71
201309	Septiembre 2013	44	Teruel	20-24	Hombres	1261
201309	Septiembre 2013	44	Teruel	20-24	Mujeres	834
201309	Septiembre 2013	44	Teruel	25-29	Hombres	2467
201309	Septiembre 2013	44	Teruel	25-29	Mujeres	1943
201309	Septiembre 2013	44	Teruel	30-34	Hombres	3535
201309	Septiembre 2013	44	Teruel	30-34	Mujeres	2762
201309	Septiembre 2013	44	Teruel	35-39	Hombres	4028
201309	Septiembre 2013	44	Teruel	35-39	Mujeres	3028
201309	Septiembre 2013	44	Teruel	40-44	Hombres	3983
201309	Septiembre 2013	44	Teruel	40-44	Mujeres	3129
201309	Septiembre 2013	44	Teruel	45-49	Hombres	4266
201309	Septiembre 2013	44	Teruel	45-49	Mujeres	3305
201309	Septiembre 2013	44	Teruel	50-54	Hombres	4041
201309	Septiembre 2013	44	Teruel	50-54	Mujeres	3082
201309	Septiembre 2013	44	Teruel	55-59	Hombres	2931
201309	Septiembre 2013	44	Teruel	55-59	Mujeres	2041
201309	Septiembre 2013	44	Teruel	60-64	Hombres	1788
201309	Septiembre 2013	44	Teruel	60-64	Mujeres	1351
201309	Septiembre 2013	44	Teruel	65-69	Hombres	123
201309	Septiembre 2013	44	Teruel	65-69	Mujeres	103
201309	Septiembre 2013	44	Teruel	Más de 69	Hombres	30
201309	Septiembre 2013	44	Teruel	Más de 69	Mujeres	35
201309	Septiembre 2013	50	Zaragoza	16-19	Hombres	791
201309	Septiembre 2013	50	Zaragoza	16-19	Mujeres	584
201309	Septiembre 2013	50	Zaragoza	20-24	Hombres	7370
201309	Septiembre 2013	50	Zaragoza	20-24	Mujeres	6944
201309	Septiembre 2013	50	Zaragoza	25-29	Hombres	16574
201309	Septiembre 2013	50	Zaragoza	25-29	Mujeres	17023
201309	Septiembre 2013	50	Zaragoza	30-34	Hombres	24263
201309	Septiembre 2013	50	Zaragoza	30-34	Mujeres	22905
201309	Septiembre 2013	50	Zaragoza	35-39	Hombres	31261
201309	Septiembre 2013	50	Zaragoza	35-39	Mujeres	26942
201309	Septiembre 2013	50	Zaragoza	40-44	Hombres	30347
201309	Septiembre 2013	50	Zaragoza	40-44	Mujeres	25681
201309	Septiembre 2013	50	Zaragoza	45-49	Hombres	27972
201309	Septiembre 2013	50	Zaragoza	45-49	Mujeres	24293
201309	Septiembre 2013	50	Zaragoza	50-54	Hombres	25418
201309	Septiembre 2013	50	Zaragoza	50-54	Mujeres	20841
201309	Septiembre 2013	50	Zaragoza	55-59	Hombres	19695
201309	Septiembre 2013	50	Zaragoza	55-59	Mujeres	15336
201309	Septiembre 2013	50	Zaragoza	60-64	Hombres	12975
201309	Septiembre 2013	50	Zaragoza	60-64	Mujeres	8870
201309	Septiembre 2013	50	Zaragoza	65-69	Hombres	1006
201309	Septiembre 2013	50	Zaragoza	65-69	Mujeres	881
201309	Septiembre 2013	50	Zaragoza	Más de 69	Hombres	283
201309	Septiembre 2013	50	Zaragoza	Más de 69	Mujeres	240
201309	Septiembre 2013	50	Zaragoza	Sin clasificar	Hombres	1
201306	Junio 2013	22	Huesca	16-19	Hombres	405
201306	Junio 2013	22	Huesca	16-19	Mujeres	259
201306	Junio 2013	22	Huesca	20-24	Hombres	2301
201306	Junio 2013	22	Huesca	20-24	Mujeres	1525
201306	Junio 2013	22	Huesca	25-29	Hombres	4353
201306	Junio 2013	22	Huesca	25-29	Mujeres	3374
201306	Junio 2013	22	Huesca	30-34	Hombres	6512
201306	Junio 2013	22	Huesca	30-34	Mujeres	4936
201306	Junio 2013	22	Huesca	35-39	Hombres	7801
201306	Junio 2013	22	Huesca	35-39	Mujeres	5741
201306	Junio 2013	22	Huesca	40-44	Hombres	7442
201306	Junio 2013	22	Huesca	40-44	Mujeres	5739
201306	Junio 2013	22	Huesca	45-49	Hombres	7227
201306	Junio 2013	22	Huesca	45-49	Mujeres	5628
201306	Junio 2013	22	Huesca	50-54	Hombres	6646
201306	Junio 2013	22	Huesca	50-54	Mujeres	5009
201306	Junio 2013	22	Huesca	55-59	Hombres	5243
201306	Junio 2013	22	Huesca	55-59	Mujeres	3591
201306	Junio 2013	22	Huesca	60-64	Hombres	3329
201306	Junio 2013	22	Huesca	60-64	Mujeres	2178
201306	Junio 2013	22	Huesca	65-69	Hombres	333
201306	Junio 2013	22	Huesca	65-69	Mujeres	283
201306	Junio 2013	22	Huesca	Más de 69	Hombres	91
201306	Junio 2013	22	Huesca	Más de 69	Mujeres	64
201306	Junio 2013	44	Teruel	16-19	Hombres	158
201306	Junio 2013	44	Teruel	16-19	Mujeres	70
201306	Junio 2013	44	Teruel	20-24	Hombres	1249
201306	Junio 2013	44	Teruel	20-24	Mujeres	810
201306	Junio 2013	44	Teruel	25-29	Hombres	2501
201306	Junio 2013	44	Teruel	25-29	Mujeres	1997
201306	Junio 2013	44	Teruel	30-34	Hombres	3572
201306	Junio 2013	44	Teruel	30-34	Mujeres	2753
201306	Junio 2013	44	Teruel	35-39	Hombres	4059
201306	Junio 2013	44	Teruel	35-39	Mujeres	3090
201306	Junio 2013	44	Teruel	40-44	Hombres	4033
201306	Junio 2013	44	Teruel	40-44	Mujeres	3155
201306	Junio 2013	44	Teruel	45-49	Hombres	4280
201306	Junio 2013	44	Teruel	45-49	Mujeres	3265
201306	Junio 2013	44	Teruel	50-54	Hombres	3960
201306	Junio 2013	44	Teruel	50-54	Mujeres	3059
201306	Junio 2013	44	Teruel	55-59	Hombres	2908
201306	Junio 2013	44	Teruel	55-59	Mujeres	2017
201306	Junio 2013	44	Teruel	60-64	Hombres	1823
201306	Junio 2013	44	Teruel	60-64	Mujeres	1334
201306	Junio 2013	44	Teruel	65-69	Hombres	126
201306	Junio 2013	44	Teruel	65-69	Mujeres	107
201306	Junio 2013	44	Teruel	Más de 69	Hombres	29
201306	Junio 2013	44	Teruel	Más de 69	Mujeres	36
201306	Junio 2013	50	Zaragoza	16-19	Hombres	955
201306	Junio 2013	50	Zaragoza	16-19	Mujeres	674
201306	Junio 2013	50	Zaragoza	20-24	Hombres	7718
201306	Junio 2013	50	Zaragoza	20-24	Mujeres	7382
201306	Junio 2013	50	Zaragoza	25-29	Hombres	17204
201306	Junio 2013	50	Zaragoza	25-29	Mujeres	17508
201306	Junio 2013	50	Zaragoza	30-34	Hombres	25217
201306	Junio 2013	50	Zaragoza	30-34	Mujeres	23486
201306	Junio 2013	50	Zaragoza	35-39	Hombres	32035
201306	Junio 2013	50	Zaragoza	35-39	Mujeres	27382
201306	Junio 2013	50	Zaragoza	40-44	Hombres	30790
201306	Junio 2013	50	Zaragoza	40-44	Mujeres	25624
201306	Junio 2013	50	Zaragoza	45-49	Hombres	28133
201306	Junio 2013	50	Zaragoza	45-49	Mujeres	23964
201306	Junio 2013	50	Zaragoza	50-54	Hombres	25464
201306	Junio 2013	50	Zaragoza	50-54	Mujeres	20449
201306	Junio 2013	50	Zaragoza	55-59	Hombres	19722
201306	Junio 2013	50	Zaragoza	55-59	Mujeres	14909
201306	Junio 2013	50	Zaragoza	60-64	Hombres	13214
201306	Junio 2013	50	Zaragoza	60-64	Mujeres	8754
201306	Junio 2013	50	Zaragoza	65-69	Hombres	1113
201306	Junio 2013	50	Zaragoza	65-69	Mujeres	951
201306	Junio 2013	50	Zaragoza	Más de 69	Hombres	276
201306	Junio 2013	50	Zaragoza	Más de 69	Mujeres	243
201306	Junio 2013	50	Zaragoza	Sin clasificar	Hombres	2
201303	Marzo 2013	22	Huesca	16-19	Hombres	193
201303	Marzo 2013	22	Huesca	16-19	Mujeres	126
201303	Marzo 2013	22	Huesca	20-24	Hombres	1910
