Comarca código	Comarca nombre	Tipo variación	Nacionalidad Continente codigo	Nacionalidad Continente	Sexo	Año	Variaciones
25	Jiloca	Interna	3	América	Mujeres	2010	8
25	Jiloca	Interna	4	Asia	Hombres	2010	1
25	Jiloca	Interna	4	Asia	Mujeres	2010	1
26	Cuencas Mineras	Externa	1	Europa	Hombres	2010	68
26	Cuencas Mineras	Externa	1	Europa	Mujeres	2010	58
26	Cuencas Mineras	Externa	2	África	Hombres	2010	22
26	Cuencas Mineras	Externa	2	África	Mujeres	2010	13
26	Cuencas Mineras	Externa	3	América	Hombres	2010	2
26	Cuencas Mineras	Externa	3	América	Mujeres	2010	3
26	Cuencas Mineras	Externa	4	Asia	Hombres	2010	31
26	Cuencas Mineras	Externa	4	Asia	Mujeres	2010	24
26	Cuencas Mineras	Interna	1	Europa	Hombres	2010	80
26	Cuencas Mineras	Interna	1	Europa	Mujeres	2010	85
26	Cuencas Mineras	Interna	2	África	Hombres	2010	28
26	Cuencas Mineras	Interna	2	África	Mujeres	2010	18
26	Cuencas Mineras	Interna	3	América	Mujeres	2010	3
26	Cuencas Mineras	Interna	4	Asia	Hombres	2010	11
26	Cuencas Mineras	Interna	4	Asia	Mujeres	2010	7
27	Andorra-Sierra de Arcos	Externa	1	Europa	Hombres	2010	77
27	Andorra-Sierra de Arcos	Externa	1	Europa	Mujeres	2010	80
27	Andorra-Sierra de Arcos	Externa	2	África	Hombres	2010	30
27	Andorra-Sierra de Arcos	Externa	2	África	Mujeres	2010	13
27	Andorra-Sierra de Arcos	Externa	3	América	Hombres	2010	4
27	Andorra-Sierra de Arcos	Externa	3	América	Mujeres	2010	9
27	Andorra-Sierra de Arcos	Externa	4	Asia	Hombres	2010	27
27	Andorra-Sierra de Arcos	Externa	4	Asia	Mujeres	2010	5
27	Andorra-Sierra de Arcos	Interna	1	Europa	Hombres	2010	59
27	Andorra-Sierra de Arcos	Interna	1	Europa	Mujeres	2010	57
27	Andorra-Sierra de Arcos	Interna	2	África	Hombres	2010	18
27	Andorra-Sierra de Arcos	Interna	2	África	Mujeres	2010	7
27	Andorra-Sierra de Arcos	Interna	3	América	Hombres	2010	4
27	Andorra-Sierra de Arcos	Interna	3	América	Mujeres	2010	3
27	Andorra-Sierra de Arcos	Interna	4	Asia	Hombres	2010	2
28	Bajo Aragón	Externa	1	Europa	Hombres	2010	238
28	Bajo Aragón	Externa	1	Europa	Mujeres	2010	238
28	Bajo Aragón	Externa	2	África	Hombres	2010	109
28	Bajo Aragón	Externa	2	África	Mujeres	2010	53
28	Bajo Aragón	Externa	3	América	Hombres	2010	40
28	Bajo Aragón	Externa	3	América	Mujeres	2010	44
28	Bajo Aragón	Externa	4	Asia	Hombres	2010	9
28	Bajo Aragón	Externa	4	Asia	Mujeres	2010	5
28	Bajo Aragón	Interna	1	Europa	Hombres	2010	195
28	Bajo Aragón	Interna	1	Europa	Mujeres	2010	197
28	Bajo Aragón	Interna	2	África	Hombres	2010	71
28	Bajo Aragón	Interna	2	África	Mujeres	2010	30
28	Bajo Aragón	Interna	3	América	Hombres	2010	12
28	Bajo Aragón	Interna	3	América	Mujeres	2010	15
28	Bajo Aragón	Interna	4	Asia	Hombres	2010	1
28	Bajo Aragón	Interna	4	Asia	Mujeres	2010	1
29	Comunidad de Teruel	Externa	1	Europa	Hombres	2010	353
29	Comunidad de Teruel	Externa	1	Europa	Mujeres	2010	375
29	Comunidad de Teruel	Externa	2	África	Hombres	2010	89
29	Comunidad de Teruel	Externa	2	África	Mujeres	2010	32
29	Comunidad de Teruel	Externa	3	América	Hombres	2010	69
29	Comunidad de Teruel	Externa	3	América	Mujeres	2010	105
29	Comunidad de Teruel	Externa	4	Asia	Hombres	2010	40
29	Comunidad de Teruel	Externa	4	Asia	Mujeres	2010	31
29	Comunidad de Teruel	Interna	1	Europa	Hombres	2010	332
29	Comunidad de Teruel	Interna	1	Europa	Mujeres	2010	324
29	Comunidad de Teruel	Interna	2	África	Hombres	2010	60
29	Comunidad de Teruel	Interna	2	África	Mujeres	2010	33
29	Comunidad de Teruel	Interna	3	América	Hombres	2010	42
29	Comunidad de Teruel	Interna	3	América	Mujeres	2010	51
29	Comunidad de Teruel	Interna	4	Asia	Hombres	2010	5
30	Maestrazgo	Externa	1	Europa	Hombres	2010	53
30	Maestrazgo	Externa	1	Europa	Mujeres	2010	59
30	Maestrazgo	Externa	2	África	Hombres	2010	11
30	Maestrazgo	Externa	2	África	Mujeres	2010	7
30	Maestrazgo	Externa	3	América	Hombres	2010	3
30	Maestrazgo	Externa	3	América	Mujeres	2010	4
30	Maestrazgo	Externa	4	Asia	Hombres	2010	11
30	Maestrazgo	Externa	4	Asia	Mujeres	2010	5
30	Maestrazgo	Interna	1	Europa	Hombres	2010	33
30	Maestrazgo	Interna	1	Europa	Mujeres	2010	36
30	Maestrazgo	Interna	2	África	Hombres	2010	5
30	Maestrazgo	Interna	2	África	Mujeres	2010	2
30	Maestrazgo	Interna	4	Asia	Hombres	2010	1
31	Sierra de Albarracín	Externa	1	Europa	Hombres	2010	79
31	Sierra de Albarracín	Externa	1	Europa	Mujeres	2010	53
31	Sierra de Albarracín	Externa	2	África	Hombres	2010	7
31	Sierra de Albarracín	Externa	2	África	Mujeres	2010	4
31	Sierra de Albarracín	Externa	3	América	Hombres	2010	9
31	Sierra de Albarracín	Externa	3	América	Mujeres	2010	3
31	Sierra de Albarracín	Interna	1	Europa	Hombres	2010	76
31	Sierra de Albarracín	Interna	1	Europa	Mujeres	2010	63
31	Sierra de Albarracín	Interna	2	África	Hombres	2010	4
31	Sierra de Albarracín	Interna	2	África	Mujeres	2010	2
31	Sierra de Albarracín	Interna	3	América	Hombres	2010	6
31	Sierra de Albarracín	Interna	3	América	Mujeres	2010	5
32	Gúdar-Javalambre	Externa	1	Europa	Hombres	2010	186
32	Gúdar-Javalambre	Externa	1	Europa	Mujeres	2010	158
32	Gúdar-Javalambre	Externa	2	África	Hombres	2010	27
32	Gúdar-Javalambre	Externa	2	África	Mujeres	2010	14
32	Gúdar-Javalambre	Externa	3	América	Hombres	2010	16
32	Gúdar-Javalambre	Externa	3	América	Mujeres	2010	22
32	Gúdar-Javalambre	Externa	4	Asia	Hombres	2010	4
32	Gúdar-Javalambre	Interna	1	Europa	Hombres	2010	49
32	Gúdar-Javalambre	Interna	1	Europa	Mujeres	2010	47
32	Gúdar-Javalambre	Interna	2	África	Hombres	2010	19
32	Gúdar-Javalambre	Interna	2	África	Mujeres	2010	14
32	Gúdar-Javalambre	Interna	3	América	Hombres	2010	15
32	Gúdar-Javalambre	Interna	3	América	Mujeres	2010	16
33	Matarraña / Matarranya	Externa	1	Europa	Hombres	2010	106
33	Matarraña / Matarranya	Externa	1	Europa	Mujeres	2010	96
33	Matarraña / Matarranya	Externa	2	África	Hombres	2010	30
33	Matarraña / Matarranya	Externa	2	África	Mujeres	2010	10
33	Matarraña / Matarranya	Externa	3	América	Hombres	2010	4
33	Matarraña / Matarranya	Externa	3	América	Mujeres	2010	7
33	Matarraña / Matarranya	Externa	4	Asia	Hombres	2010	3
33	Matarraña / Matarranya	Externa	4	Asia	Mujeres	2010	2
33	Matarraña / Matarranya	Interna	1	Europa	Hombres	2010	42
33	Matarraña / Matarranya	Interna	1	Europa	Mujeres	2010	45
33	Matarraña / Matarranya	Interna	2	África	Hombres	2010	22
33	Matarraña / Matarranya	Interna	2	África	Mujeres	2010	4
33	Matarraña / Matarranya	Interna	3	América	Hombres	2010	2
33	Matarraña / Matarranya	Interna	3	América	Mujeres	2010	5
01	La Jacetania	Externa	1	Europa	Hombres	2009	184
01	La Jacetania	Externa	1	Europa	Mujeres	2009	172
01	La Jacetania	Externa	2	África	Hombres	2009	4
01	La Jacetania	Externa	2	África	Mujeres	2009	5
01	La Jacetania	Externa	3	América	Hombres	2009	51
01	La Jacetania	Externa	3	América	Mujeres	2009	53
01	La Jacetania	Externa	4	Asia	Hombres	2009	3
01	La Jacetania	Externa	4	Asia	Mujeres	2009	3
01	La Jacetania	Interna	1	Europa	Hombres	2009	126
01	La Jacetania	Interna	1	Europa	Mujeres	2009	159
01	La Jacetania	Interna	2	África	Hombres	2009	4
01	La Jacetania	Interna	2	África	Mujeres	2009	5
01	La Jacetania	Interna	3	América	Hombres	2009	14
01	La Jacetania	Interna	3	América	Mujeres	2009	20
01	La Jacetania	Interna	4	Asia	Hombres	2009	1
02	Alto Gállego	Externa	1	Europa	Hombres	2009	151
02	Alto Gállego	Externa	1	Europa	Mujeres	2009	122
02	Alto Gállego	Externa	2	África	Hombres	2009	24
02	Alto Gállego	Externa	2	África	Mujeres	2009	19
02	Alto Gállego	Externa	3	América	Hombres	2009	29
02	Alto Gállego	Externa	3	América	Mujeres	2009	36
02	Alto Gállego	Externa	4	Asia	Mujeres	2009	1
02	Alto Gállego	Interna	1	Europa	Hombres	2009	107
02	Alto Gállego	Interna	1	Europa	Mujeres	2009	132
02	Alto Gállego	Interna	2	África	Hombres	2009	11
02	Alto Gállego	Interna	2	África	Mujeres	2009	11
02	Alto Gállego	Interna	3	América	Hombres	2009	11
02	Alto Gállego	Interna	3	América	Mujeres	2009	18
03	Sobrarbe	Externa	1	Europa	Hombres	2009	72
03	Sobrarbe	Externa	1	Europa	Mujeres	2009	59
03	Sobrarbe	Externa	2	África	Hombres	2009	6
03	Sobrarbe	Externa	2	África	Mujeres	2009	5
03	Sobrarbe	Externa	3	América	Hombres	2009	11
03	Sobrarbe	Externa	3	América	Mujeres	2009	12
03	Sobrarbe	Externa	4	Asia	Mujeres	2009	1
03	Sobrarbe	Interna	1	Europa	Hombres	2009	97
03	Sobrarbe	Interna	1	Europa	Mujeres	2009	95
03	Sobrarbe	Interna	2	África	Hombres	2009	3
03	Sobrarbe	Interna	2	África	Mujeres	2009	1
03	Sobrarbe	Interna	3	América	Hombres	2009	3
03	Sobrarbe	Interna	3	América	Mujeres	2009	7
04	La Ribagorza	Externa	1	Europa	Hombres	2009	192
04	La Ribagorza	Externa	1	Europa	Mujeres	2009	181
04	La Ribagorza	Externa	2	África	Hombres	2009	6
04	La Ribagorza	Externa	2	África	Mujeres	2009	1
04	La Ribagorza	Externa	3	América	Hombres	2009	27
04	La Ribagorza	Externa	3	América	Mujeres	2009	36
04	La Ribagorza	Externa	4	Asia	Hombres	2009	2
04	La Ribagorza	Externa	4	Asia	Mujeres	2009	1
04	La Ribagorza	Externa	5	Otros continentes	Hombres	2009	2
04	La Ribagorza	Externa	5	Otros continentes	Mujeres	2009	2
04	La Ribagorza	Interna	1	Europa	Hombres	2009	144
04	La Ribagorza	Interna	1	Europa	Mujeres	2009	127
04	La Ribagorza	Interna	2	África	Hombres	2009	1
04	La Ribagorza	Interna	2	África	Mujeres	2009	4
04	La Ribagorza	Interna	3	América	Hombres	2009	23
04	La Ribagorza	Interna	3	América	Mujeres	2009	25
05	Cinco Villas	Externa	1	Europa	Hombres	2009	135
05	Cinco Villas	Externa	1	Europa	Mujeres	2009	136
05	Cinco Villas	Externa	2	África	Hombres	2009	108
05	Cinco Villas	Externa	2	África	Mujeres	2009	32
05	Cinco Villas	Externa	3	América	Hombres	2009	12
05	Cinco Villas	Externa	3	América	Mujeres	2009	28
05	Cinco Villas	Externa	4	Asia	Hombres	2009	5
05	Cinco Villas	Externa	4	Asia	Mujeres	2009	3
05	Cinco Villas	Interna	1	Europa	Hombres	2009	166
05	Cinco Villas	Interna	1	Europa	Mujeres	2009	199
05	Cinco Villas	Interna	2	África	Hombres	2009	29
05	Cinco Villas	Interna	2	África	Mujeres	2009	13
05	Cinco Villas	Interna	3	América	Hombres	2009	12
05	Cinco Villas	Interna	3	América	Mujeres	2009	27
05	Cinco Villas	Interna	4	Asia	Hombres	2009	2
05	Cinco Villas	Interna	4	Asia	Mujeres	2009	1
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Hombres	2009	403
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Mujeres	2009	407
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Hombres	2009	191
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Mujeres	2009	66
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Hombres	2009	98
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Mujeres	2009	133
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Hombres	2009	57
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Mujeres	2009	17
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Hombres	2009	644
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Mujeres	2009	672
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Hombres	2009	66
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Mujeres	2009	32
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Hombres	2009	41
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Mujeres	2009	62
06	Hoya de Huesca / Plana de Uesca	Interna	4	Asia	Hombres	2009	1
07	Somontano de Barbastro	Externa	1	Europa	Hombres	2009	163
07	Somontano de Barbastro	Externa	1	Europa	Mujeres	2009	161
07	Somontano de Barbastro	Externa	2	África	Hombres	2009	68
07	Somontano de Barbastro	Externa	2	África	Mujeres	2009	26
07	Somontano de Barbastro	Externa	3	América	Hombres	2009	53
07	Somontano de Barbastro	Externa	3	América	Mujeres	2009	48
07	Somontano de Barbastro	Externa	4	Asia	Hombres	2009	4
07	Somontano de Barbastro	Externa	4	Asia	Mujeres	2009	3
07	Somontano de Barbastro	Interna	1	Europa	Hombres	2009	181
07	Somontano de Barbastro	Interna	1	Europa	Mujeres	2009	180
07	Somontano de Barbastro	Interna	2	África	Hombres	2009	13
07	Somontano de Barbastro	Interna	2	África	Mujeres	2009	11
07	Somontano de Barbastro	Interna	3	América	Hombres	2009	9
07	Somontano de Barbastro	Interna	3	América	Mujeres	2009	10
07	Somontano de Barbastro	Interna	4	Asia	Hombres	2009	1
08	Cinca Medio	Externa	1	Europa	Hombres	2009	163
08	Cinca Medio	Externa	1	Europa	Mujeres	2009	167
08	Cinca Medio	Externa	2	África	Hombres	2009	101
08	Cinca Medio	Externa	2	África	Mujeres	2009	54
08	Cinca Medio	Externa	3	América	Hombres	2009	26
08	Cinca Medio	Externa	3	América	Mujeres	2009	18
08	Cinca Medio	Externa	4	Asia	Hombres	2009	7
08	Cinca Medio	Externa	4	Asia	Mujeres	2009	2
08	Cinca Medio	Interna	1	Europa	Hombres	2009	148
08	Cinca Medio	Interna	1	Europa	Mujeres	2009	140
08	Cinca Medio	Interna	2	África	Hombres	2009	32
08	Cinca Medio	Interna	2	África	Mujeres	2009	12
08	Cinca Medio	Interna	3	América	Hombres	2009	12
08	Cinca Medio	Interna	3	América	Mujeres	2009	15
09	La Litera / La Llitera	Externa	1	Europa	Hombres	2009	157
09	La Litera / La Llitera	Externa	1	Europa	Mujeres	2009	149
09	La Litera / La Llitera	Externa	2	África	Hombres	2009	155
09	La Litera / La Llitera	Externa	2	África	Mujeres	2009	23
09	La Litera / La Llitera	Externa	3	América	Hombres	2009	16
09	La Litera / La Llitera	Externa	3	América	Mujeres	2009	32
09	La Litera / La Llitera	Externa	4	Asia	Hombres	2009	6
09	La Litera / La Llitera	Externa	4	Asia	Mujeres	2009	5
09	La Litera / La Llitera	Externa	5	Otros continentes	Mujeres	2009	1
09	La Litera / La Llitera	Interna	1	Europa	Hombres	2009	88
09	La Litera / La Llitera	Interna	1	Europa	Mujeres	2009	80
09	La Litera / La Llitera	Interna	2	África	Hombres	2009	33
09	La Litera / La Llitera	Interna	2	África	Mujeres	2009	12
09	La Litera / La Llitera	Interna	3	América	Hombres	2009	4
09	La Litera / La Llitera	Interna	3	América	Mujeres	2009	5
09	La Litera / La Llitera	Interna	4	Asia	Mujeres	2009	1
10	Los Monegros	Externa	1	Europa	Hombres	2009	139
10	Los Monegros	Externa	1	Europa	Mujeres	2009	129
10	Los Monegros	Externa	2	África	Hombres	2009	48
10	Los Monegros	Externa	2	África	Mujeres	2009	29
10	Los Monegros	Externa	3	América	Hombres	2009	14
10	Los Monegros	Externa	3	América	Mujeres	2009	17
10	Los Monegros	Externa	4	Asia	Hombres	2009	1
10	Los Monegros	Interna	1	Europa	Hombres	2009	139
10	Los Monegros	Interna	1	Europa	Mujeres	2009	165
10	Los Monegros	Interna	2	África	Hombres	2009	25
10	Los Monegros	Interna	2	África	Mujeres	2009	6
10	Los Monegros	Interna	3	América	Hombres	2009	4
10	Los Monegros	Interna	3	América	Mujeres	2009	9
11	Bajo Cinca / Baix Cinca	Externa	1	Europa	Hombres	2009	244
11	Bajo Cinca / Baix Cinca	Externa	1	Europa	Mujeres	2009	278
11	Bajo Cinca / Baix Cinca	Externa	2	África	Hombres	2009	141
11	Bajo Cinca / Baix Cinca	Externa	2	África	Mujeres	2009	41
11	Bajo Cinca / Baix Cinca	Externa	3	América	Hombres	2009	23
11	Bajo Cinca / Baix Cinca	Externa	3	América	Mujeres	2009	34
11	Bajo Cinca / Baix Cinca	Externa	4	Asia	Hombres	2009	6
11	Bajo Cinca / Baix Cinca	Externa	4	Asia	Mujeres	2009	3
11	Bajo Cinca / Baix Cinca	Interna	1	Europa	Hombres	2009	69
11	Bajo Cinca / Baix Cinca	Interna	1	Europa	Mujeres	2009	77
11	Bajo Cinca / Baix Cinca	Interna	2	África	Hombres	2009	31
11	Bajo Cinca / Baix Cinca	Interna	2	África	Mujeres	2009	15
11	Bajo Cinca / Baix Cinca	Interna	3	América	Hombres	2009	3
11	Bajo Cinca / Baix Cinca	Interna	3	América	Mujeres	2009	7
12	Tarazona y el Moncayo	Externa	1	Europa	Hombres	2009	112
12	Tarazona y el Moncayo	Externa	1	Europa	Mujeres	2009	105
12	Tarazona y el Moncayo	Externa	2	África	Hombres	2009	35
12	Tarazona y el Moncayo	Externa	2	África	Mujeres	2009	17
12	Tarazona y el Moncayo	Externa	3	América	Hombres	2009	31
12	Tarazona y el Moncayo	Externa	3	América	Mujeres	2009	24
12	Tarazona y el Moncayo	Externa	4	Asia	Hombres	2009	2
12	Tarazona y el Moncayo	Externa	4	Asia	Mujeres	2009	2
12	Tarazona y el Moncayo	Interna	1	Europa	Hombres	2009	103
12	Tarazona y el Moncayo	Interna	1	Europa	Mujeres	2009	109
12	Tarazona y el Moncayo	Interna	2	África	Hombres	2009	6
12	Tarazona y el Moncayo	Interna	2	África	Mujeres	2009	2
12	Tarazona y el Moncayo	Interna	3	América	Hombres	2009	5
12	Tarazona y el Moncayo	Interna	3	América	Mujeres	2009	5
12	Tarazona y el Moncayo	Interna	4	Asia	Hombres	2009	1
13	Campo de Borja	Externa	1	Europa	Hombres	2009	85
13	Campo de Borja	Externa	1	Europa	Mujeres	2009	78
13	Campo de Borja	Externa	2	África	Hombres	2009	62
13	Campo de Borja	Externa	2	África	Mujeres	2009	14
13	Campo de Borja	Externa	3	América	Hombres	2009	27
13	Campo de Borja	Externa	3	América	Mujeres	2009	26
13	Campo de Borja	Interna	1	Europa	Hombres	2009	103
13	Campo de Borja	Interna	1	Europa	Mujeres	2009	120
13	Campo de Borja	Interna	2	África	Hombres	2009	22
13	Campo de Borja	Interna	2	África	Mujeres	2009	6
13	Campo de Borja	Interna	3	América	Hombres	2009	9
13	Campo de Borja	Interna	3	América	Mujeres	2009	5
14	Aranda	Externa	1	Europa	Hombres	2009	28
14	Aranda	Externa	1	Europa	Mujeres	2009	31
14	Aranda	Externa	2	África	Hombres	2009	20
14	Aranda	Externa	2	África	Mujeres	2009	8
14	Aranda	Externa	3	América	Hombres	2009	1
14	Aranda	Externa	3	América	Mujeres	2009	4
14	Aranda	Externa	4	Asia	Mujeres	2009	1
14	Aranda	Interna	1	Europa	Hombres	2009	46
14	Aranda	Interna	1	Europa	Mujeres	2009	41
14	Aranda	Interna	2	África	Hombres	2009	12
14	Aranda	Interna	2	África	Mujeres	2009	7
14	Aranda	Interna	3	América	Hombres	2009	3
14	Aranda	Interna	3	América	Mujeres	2009	5
15	Ribera Alta del Ebro	Externa	1	Europa	Hombres	2009	148
15	Ribera Alta del Ebro	Externa	1	Europa	Mujeres	2009	134
15	Ribera Alta del Ebro	Externa	2	África	Hombres	2009	22
15	Ribera Alta del Ebro	Externa	2	África	Mujeres	2009	19
15	Ribera Alta del Ebro	Externa	3	América	Hombres	2009	27
15	Ribera Alta del Ebro	Externa	3	América	Mujeres	2009	55
15	Ribera Alta del Ebro	Externa	4	Asia	Hombres	2009	3
15	Ribera Alta del Ebro	Externa	4	Asia	Mujeres	2009	4
15	Ribera Alta del Ebro	Interna	1	Europa	Hombres	2009	384
15	Ribera Alta del Ebro	Interna	1	Europa	Mujeres	2009	396
15	Ribera Alta del Ebro	Interna	2	África	Hombres	2009	23
15	Ribera Alta del Ebro	Interna	2	África	Mujeres	2009	14
15	Ribera Alta del Ebro	Interna	3	América	Hombres	2009	37
15	Ribera Alta del Ebro	Interna	3	América	Mujeres	2009	46
15	Ribera Alta del Ebro	Interna	5	Otros continentes	Hombres	2009	1
16	Valdejalón	Externa	1	Europa	Hombres	2009	291
16	Valdejalón	Externa	1	Europa	Mujeres	2009	266
16	Valdejalón	Externa	2	África	Hombres	2009	127
16	Valdejalón	Externa	2	África	Mujeres	2009	52
16	Valdejalón	Externa	3	América	Hombres	2009	30
16	Valdejalón	Externa	3	América	Mujeres	2009	31
16	Valdejalón	Externa	4	Asia	Hombres	2009	1
16	Valdejalón	Externa	4	Asia	Mujeres	2009	1
16	Valdejalón	Interna	1	Europa	Hombres	2009	398
16	Valdejalón	Interna	1	Europa	Mujeres	2009	398
16	Valdejalón	Interna	2	África	Hombres	2009	60
16	Valdejalón	Interna	2	África	Mujeres	2009	24
16	Valdejalón	Interna	3	América	Hombres	2009	22
16	Valdejalón	Interna	3	América	Mujeres	2009	38
16	Valdejalón	Interna	4	Asia	Hombres	2009	2
16	Valdejalón	Interna	4	Asia	Mujeres	2009	2
17	D.C. Zaragoza	Externa	1	Europa	Hombres	2009	3805
17	D.C. Zaragoza	Externa	1	Europa	Mujeres	2009	3972
17	D.C. Zaragoza	Externa	2	África	Hombres	2009	1769
17	D.C. Zaragoza	Externa	2	África	Mujeres	2009	1018
17	D.C. Zaragoza	Externa	3	América	Hombres	2009	1557
17	D.C. Zaragoza	Externa	3	América	Mujeres	2009	2120
17	D.C. Zaragoza	Externa	4	Asia	Hombres	2009	611
17	D.C. Zaragoza	Externa	4	Asia	Mujeres	2009	443
17	D.C. Zaragoza	Externa	5	Otros continentes	Hombres	2009	2
17	D.C. Zaragoza	Externa	5	Otros continentes	Mujeres	2009	3
17	D.C. Zaragoza	Interna	1	Europa	Hombres	2009	4189
17	D.C. Zaragoza	Interna	1	Europa	Mujeres	2009	4309
17	D.C. Zaragoza	Interna	2	África	Hombres	2009	285
17	D.C. Zaragoza	Interna	2	África	Mujeres	2009	161
17	D.C. Zaragoza	Interna	3	América	Hombres	2009	324
17	D.C. Zaragoza	Interna	3	América	Mujeres	2009	493
17	D.C. Zaragoza	Interna	4	Asia	Hombres	2009	18
17	D.C. Zaragoza	Interna	4	Asia	Mujeres	2009	16
18	Ribera Baja del Ebro	Externa	1	Europa	Hombres	2009	43
18	Ribera Baja del Ebro	Externa	1	Europa	Mujeres	2009	38
18	Ribera Baja del Ebro	Externa	2	África	Hombres	2009	13
18	Ribera Baja del Ebro	Externa	2	África	Mujeres	2009	14
18	Ribera Baja del Ebro	Externa	3	América	Hombres	2009	14
18	Ribera Baja del Ebro	Externa	3	América	Mujeres	2009	19
18	Ribera Baja del Ebro	Externa	4	Asia	Hombres	2009	1
18	Ribera Baja del Ebro	Interna	1	Europa	Hombres	2009	86
18	Ribera Baja del Ebro	Interna	1	Europa	Mujeres	2009	77
18	Ribera Baja del Ebro	Interna	2	África	Hombres	2009	12
18	Ribera Baja del Ebro	Interna	2	África	Mujeres	2009	13
18	Ribera Baja del Ebro	Interna	3	América	Hombres	2009	17
18	Ribera Baja del Ebro	Interna	3	América	Mujeres	2009	16
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	1	Europa	Hombres	2009	131
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	1	Europa	Mujeres	2009	160
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	2	África	Hombres	2009	133
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	2	África	Mujeres	2009	59
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	3	América	Hombres	2009	8
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	3	América	Mujeres	2009	19
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	4	Asia	Hombres	2009	140
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	4	Asia	Mujeres	2009	16
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	1	Europa	Hombres	2009	60
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	1	Europa	Mujeres	2009	64
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	2	África	Hombres	2009	26
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	2	África	Mujeres	2009	10
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	3	América	Mujeres	2009	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	4	Asia	Hombres	2009	6
20	Comunidad de Calatayud	Externa	1	Europa	Hombres	2009	326
20	Comunidad de Calatayud	Externa	1	Europa	Mujeres	2009	317
20	Comunidad de Calatayud	Externa	2	África	Hombres	2009	64
20	Comunidad de Calatayud	Externa	2	África	Mujeres	2009	25
20	Comunidad de Calatayud	Externa	3	América	Hombres	2009	40
20	Comunidad de Calatayud	Externa	3	América	Mujeres	2009	56
20	Comunidad de Calatayud	Externa	4	Asia	Hombres	2009	6
20	Comunidad de Calatayud	Externa	4	Asia	Mujeres	2009	4
20	Comunidad de Calatayud	Interna	1	Europa	Hombres	2009	339
20	Comunidad de Calatayud	Interna	1	Europa	Mujeres	2009	341
20	Comunidad de Calatayud	Interna	2	África	Hombres	2009	31
20	Comunidad de Calatayud	Interna	2	África	Mujeres	2009	6
20	Comunidad de Calatayud	Interna	3	América	Hombres	2009	18
20	Comunidad de Calatayud	Interna	3	América	Mujeres	2009	28
20	Comunidad de Calatayud	Interna	4	Asia	Hombres	2009	1
21	Campo de Cariñena	Externa	1	Europa	Hombres	2009	100
21	Campo de Cariñena	Externa	1	Europa	Mujeres	2009	88
21	Campo de Cariñena	Externa	2	África	Hombres	2009	37
21	Campo de Cariñena	Externa	2	África	Mujeres	2009	15
21	Campo de Cariñena	Externa	3	América	Hombres	2009	3
21	Campo de Cariñena	Externa	3	América	Mujeres	2009	8
21	Campo de Cariñena	Externa	4	Asia	Hombres	2009	1
21	Campo de Cariñena	Interna	1	Europa	Hombres	2009	105
21	Campo de Cariñena	Interna	1	Europa	Mujeres	2009	95
21	Campo de Cariñena	Interna	2	África	Hombres	2009	12
21	Campo de Cariñena	Interna	2	África	Mujeres	2009	3
21	Campo de Cariñena	Interna	3	América	Hombres	2009	8
21	Campo de Cariñena	Interna	3	América	Mujeres	2009	6
22	Campo de Belchite	Externa	1	Europa	Hombres	2009	16
22	Campo de Belchite	Externa	1	Europa	Mujeres	2009	17
22	Campo de Belchite	Externa	2	África	Hombres	2009	8
22	Campo de Belchite	Externa	2	África	Mujeres	2009	1
22	Campo de Belchite	Externa	3	América	Hombres	2009	2
22	Campo de Belchite	Externa	3	América	Mujeres	2009	1
22	Campo de Belchite	Interna	1	Europa	Hombres	2009	77
22	Campo de Belchite	Interna	1	Europa	Mujeres	2009	73
22	Campo de Belchite	Interna	2	África	Hombres	2009	6
22	Campo de Belchite	Interna	3	América	Hombres	2009	1
