Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2004	44060	Cañada de Benatanduz	Presupuestos	Consolidada	270655,18	11142,77	40461,82	100	3534,04	215416,55	0	0	0	
2004	44061	Cañada de Verich (La)	Presupuestos	Consolidada	301600	15650	55550	2500	4500	212400	0	0	11000	
2004	44062	Cañada Vellida	Presupuestos	Consolidada	250182	5174,2	23887,8	0	3020	218100	0	0	0	
2004	44063	Cañizar del Olivar	Presupuestos	Consolidada	3528000	30215	86914,07	13200	8035,24	3389635,69	0	0	0	
2004	44064	Cascante del Río	Presupuestos	Consolidada	379034,67	43181,67	61853	0	0	274000	0	0	0	
2004	44065	Castejón de Tornos	Presupuestos	Consolidada	95740,78	6203,16	26750	300	2240	59120,72	0	0	1126,9	
2004	44066	Castel de Cabra	Presupuestos	Consolidada	904225	17757,81	80100	13900	22000,19	680267	0	0	90200	
2004	44067	Castelnou	Presupuestos	Consolidada	709525,94	75988,75	147230	600	43300	440352,19	0	0	2055	
2004	44068	Castelserás	Presupuestos	Consolidada	562176,63	80264,3	138950	2000	400	310062,33	20500	0	10000	
2004	44070	Castellar (El)	Presupuestos	Consolidada	701352,63	11600	59800	1000	15500	608452,63	0	0	5000	
2004	44071	Castellote	Presupuestos	Consolidada	1887257,36	130715	186760,74	13744,23	42618,15	1471401,08	0	0	42018,16	
2004	44074	Cedrillas	Presupuestos	Consolidada	855000	79686,71	147006,83	8000	41781,14	557500	0	0	21025,32	
2004	44075	Celadas	Presupuestos	Sin información										
2004	44076	Cella	Presupuestos	Consolidada	1783700	497000	423000	1000	163300	691400	0	0	8000	
2004	44077	Cerollera (La)	Presupuestos	Sin información										
2004	44080	Codoñera (La)	Presupuestos	Consolidada	403190,83	83662	95623	6900	37000	168905,83	0	0	11100	
2004	44082	Corbalán	Presupuestos	Consolidada	222402	11624,2	32674	100	9750	166000	0	0	2253,8	
2004	44084	Cortes de Aragón	Presupuestos	Consolidada	277000	12100	40000	0	1600	221000	0	0	2300	
2004	44085	Cosa	Presupuestos	Consolidada	183000	8850	39180	0	5300	121170	8500	0	0	
2004	44086	Cretas	Presupuestos	Consolidada	648597,16	64562	85800	2664	10000	465571,16	0	0	20000	
2004	44087	Crivillén	Presupuestos	Consolidada	501427,5	20556,33	57732,69	2315,9	27630,36	392515,93	0	0	676,29	
2004	44088	Cuba (La)	Presupuestos	Consolidada	249453	11150	39318	480	14500	181000	0	0	3005	
2004	44089	Cubla	Presupuestos	Consolidada	120548,55	5258,98	28803,29	0	8486,28	78000	0	0	0	
2004	44090	Cucalón	Presupuestos	Sin información										
2004	44092	Cuervo (El)	Presupuestos	Consolidada	283916,23	10216,23	56900	1900	21100	186500	0	0	7300	
2004	44093	Cuevas de Almudén	Presupuestos	Consolidada	308440	8973	26040	10135	5593	235415	0	0	22284	
2004	44094	Cuevas Labradas	Presupuestos	Consolidada	205637,32	10631,52	31220	50	7482	154000	0	0	2253,8	
2004	44096	Ejulve	Presupuestos	Sin información										
2004	44097	Escorihuela	Presupuestos	Sin información										
2004	44099	Escucha	Presupuestos	Consolidada	5534929,44	617437,91	797095,53	101095	91442	3633341	60101	0	234417	
2004	44100	Estercuel	Presupuestos	Consolidada	1286835,76	84200	178678,9	16000	127244,46	708412,4	3000	120000	49300	
2004	44101	Ferreruela de Huerva	Presupuestos	Sin información										
2004	44102	Fonfría	Presupuestos	Consolidada	184837,29	4120	31780	300	2830	145807,29	0	0	0	
2004	44103	Formiche Alto	Presupuestos	Consolidada	523275	37600	78525	1650	20500	375000	0	0	10000	
2004	44105	Fórnoles	Presupuestos	Consolidada	355565	13600	94375	2280	20310	222900	0	0	2100	
2004	44106	Fortanete	Presupuestos	Consolidada	357650	51800	78245,65	340,55	11710	213300	0	0	2253,8	
2004	44107	Foz-Calanda	Presupuestos	Consolidada	540434,5	20200	103800	1000	6000	288934,5	0	0	120500	
2004	44108	Fresneda (La)	Presupuestos	Consolidada	856374	251548	131914	4000	64000	354912	0	0	50000	
2004	44109	Frías de Albarracín	Presupuestos	Consolidada	775000	200000	170000	0	5000	400000	0	0	0	
2004	44110	Fuenferrada	Presupuestos	Consolidada	105000	9021,31	8572,6	0	1870,82	84784	0	0	751,27	
2004	44111	Fuentes Calientes	Presupuestos	Sin información										
2004	44112	Fuentes Claras	Presupuestos	Consolidada	2058740,64	58537	100725,67	12207,08	25352	1852903,71	0	0	9015,18	
2004	44113	Fuentes de Rubielos	Presupuestos	Consolidada	339179	64326	25980	5900	8663	226300	0	0	8010	
2004	44114	Fuentespalda	Presupuestos	Consolidada	709179	205765	93180	4000	8262	388972	0	0	9000	
2004	44115	Galve	Presupuestos	Consolidada	512861,11	41019,94	42521,17	0	16320	413000	0	0	0	
2004	44116	Gargallo	Presupuestos	Consolidada	382715,6	17281,88	109331,4	600	7005,6	248496,72	0	0	0	
2004	44117	Gea de Albarracín	Presupuestos	Consolidada	583200	58200	94000	7500	15000	394500	0	0	14000	
2004	44118	Ginebrosa (La)	Presupuestos	Consolidada	428300	38800	106800	4700	26500	233500	0	0	18000	
2004	44119	Griegos	Presupuestos	Consolidada	442787	85747	83139	0	7401	264000	0	2500	0	
2004	44120	Guadalaviar	Presupuestos	Consolidada	327142,52	75620,25	115250	4500	16700	109572,27	0	0	5500	
2004	44121	Gúdar	Presupuestos	Consolidada	337450,27	36526,36	48600	1500	24700	209473,91	12650	0	4000	
2004	44122	Híjar	Presupuestos	Consolidada	2820708,87	328049,17	446168,37	12327,32	49004,86	1903889,23	601,01	0	80668,91	
2004	44123	Hinojosa de Jarque	Presupuestos	Sin información										
2004	44124	Hoz de la Vieja (La)	Presupuestos	Consolidada	181000	19300	50600	0	10900	100200	0	0	0	
2004	44125	Huesa del Común	Presupuestos	Consolidada	224156	14079	34673	3583	3604	136000	25963	0	6254	
2004	44126	Iglesuela del Cid (La)	Presupuestos	Sin información										
2004	44127	Jabaloyas	Presupuestos	Consolidada	189272,85	24579,85	27227	0	6700	129766	1000	0	0	
2004	44128	Jarque de la Val	Presupuestos	Consolidada	552500	8275,21	21612	200	4100	518312,79	0	0	0	
2004	44129	Jatiel	Presupuestos	Consolidada	189722,63	5120	39840	550	2300	141912,63	0	0	0	
2004	44130	Jorcas	Presupuestos	Consolidada	240000	5400	49800	300	4500	180000	0	0	0	
2004	44131	Josa	Presupuestos	Consolidada	141000	7400	33200	0	1000	97000	0	0	2400	
2004	44132	Lagueruela	Presupuestos	Sin información										
2004	44133	Lanzuela	Presupuestos	Sin información										
2004	44135	Libros	Presupuestos	Consolidada	419358,78	13801,16	43133,52	0	9100,63	351607,72	0	0	1715,75	
2004	44136	Lidón	Presupuestos	Consolidada	199665	39250	32875	150	5875	121515	0	0	0	
2004	44137	Linares de Mora	Presupuestos	Consolidada	472450	60218	87766	7500	27707,5	279004,7	0	0	10253,8	
2004	44138	Loscos	Presupuestos	Consolidada	369750	62150	58770	0	7280	226550	0	0	15000	
2004	44141	Lledó	Presupuestos	Sin información										
2004	44142	Maicas	Presupuestos	Consolidada	151800	7400	30400	0	600	106000	5000	0	2400	
2004	44143	Manzanera	Presupuestos	Sin información										
2004	44144	Martín del Río	Presupuestos	Consolidada	506991	98461	108400	6000	25130	251000	0	0	18000	
2004	44145	Mas de las Matas	Presupuestos	Consolidada	1332000	530500	437300	10000	47100	273600	0	0	33500	
2004	44146	Mata de los Olmos (La)	Presupuestos	Consolidada	488000	44839,4	46638,54	4864,61	15993,7	365163,75	0	0	10500	
2004	44147	Mazaleón	Presupuestos	Consolidada	561590,7	54289,6	83428	800	46542	371789	0	0	4742,1	
2004	44148	Mezquita de Jarque	Presupuestos	Consolidada	338200	28375	29940	120	4569	275196	0	0	0	
2004	44149	Mirambel	Presupuestos	Consolidada	441459	24676	66423	1150	22052	322650	0	0	4508	
2004	44150	Miravete de la Sierra	Presupuestos	Sin información										
2004	44151	Molinos	Presupuestos	Sin información										
2004	44152	Monforte de Moyuela	Presupuestos	Consolidada	143850	10800	28200	0	5750	96700	0	0	2400	
2004	44153	Monreal del Campo	Presupuestos	Consolidada	2892821,45	546521	566934	30000	138526,45	1606840	0	0	4000	
2004	44154	Monroyo	Presupuestos	Sin información										
2004	44155	Montalbán	Presupuestos	Consolidada	1933367,54	295068,65	263400,2	35518	19600	1230509,18	52300	0	36971,51	
2004	44156	Monteagudo del Castillo	Presupuestos	Consolidada	289855	17310	49545	0	4000	219000	0	0	0	
2004	44157	Monterde de Albarracín	Presupuestos	Sin información										
2004	44158	Mora de Rubielos	Presupuestos	Consolidada	2834481,36	262388,73	349976	7000	65749,12	2095217,05	0	0	54150,46	
2004	44159	Moscardón	Presupuestos	Consolidada	385669	11111	64008	500	6010	304040	0	0	0	
2004	44160	Mosqueruela	Presupuestos	Consolidada	1077035,59	170050,02	182400	8006,23	92558,94	588154,97	0	0	35865,43	
2004	44161	Muniesa	Presupuestos	Consolidada	1300000	217200	237800	11000	33000	777000	3000	0	21000	
2004	44163	Noguera de Albarracín	Presupuestos	Consolidada	445465,38	62781	114044,38	782	11601	256257	0	0	0	
2004	44164	Nogueras	Presupuestos	Sin información										
2004	44165	Nogueruelas	Presupuestos	Consolidada	493000	142573,39	220525,05	1700	14300	112524,59	0	0	1376,97	
2004	44167	Obón	Presupuestos	Consolidada	394900	15609,06	42254,56	3034,49	7103,05	317923,37	0	0	8975,47	
2004	44168	Odón	Presupuestos	Consolidada	379390	24871,67	112963,92	2600	32050	166000	6000	0	34904,41	
2004	44169	Ojos Negros	Presupuestos	Consolidada	1021800	115100	127500	5450	37100	570600	119600	0	46450	
2004	44171	Olba	Presupuestos	Consolidada	310077,9	62897,49	74690	1652,75	20030	146300	0	0	4507,66	
2004	44172	Oliete	Presupuestos	Consolidada	708911	71840,82	173721,84	3643,95	32300,34	425000	0	0	2404,05	
2004	44173	Olmos (Los)	Presupuestos	Sin información										
2004	44174	Orihuela del Tremedal	Presupuestos	Consolidada	1115421,88	129871,32	336602	9289	33700	590959,56	0	0	15000	
2004	44175	Orrios	Presupuestos	Consolidada	201400	34500	51550	0	10350	105000	0	0	0	
2004	44176	Palomar de Arroyos	Presupuestos	Consolidada	961605	25465,16	94060	10900	21000	737879	0	0	72300,84	
2004	44177	Pancrudo	Presupuestos	Consolidada	558226	30999,95	63000	1800	16320	441506,05	1800	0	2800	
2004	44178	Parras de Castellote (Las)	Presupuestos	Sin información										
2004	44179	Peñarroya de Tastavins	Presupuestos	Consolidada	847649	68829	136313	3000	33686	589220	601	0	16000	
2004	44180	Peracense	Presupuestos	Sin información										
2004	44181	Peralejos	Presupuestos	Consolidada	147588,6	8720,8	25354	60	6200	105000	0	0	2253,8	
2004	44182	Perales del Alfambra	Presupuestos	Consolidada	669167	69936,82	70513,18	500	68617	444500	15100	0	0	
2004	44183	Pitarque	Presupuestos	Consolidada	201673	14665	21871	981	824	161642	0	0	1690	
2004	44184	Plou	Presupuestos	Consolidada	217862	7041	14073	0	1612	171024	21858	0	2254	
2004	44185	Pobo (El)	Presupuestos	Consolidada	488980	18080	52200	3000	5500	406000	0	0	4200	
2004	44187	Portellada (La)	Presupuestos	Consolidada	705910,79	24646,79	104692	4000	9120	527452	0	0	36000	
2004	44189	Pozondón	Presupuestos	Consolidada	316555,67	15613,6	36233,27	0	6855	255600	0	0	2253,8	
2004	44190	Pozuel del Campo	Presupuestos	Consolidada	102313	7550	23962	100	5800	62501	0	0	2400	
2004	44191	Puebla de Híjar (La)	Presupuestos	Consolidada	842379,24	202381,76	202685	16810	70650	301452,48	18000	0	30400	
2004	44192	Puebla de Valverde (La)	Presupuestos	Consolidada	827738	104558,18	132376	1100	54700	450753,82	30100	50000	4150	
2004	44193	Puertomingalvo	Presupuestos	Consolidada	500050	87500	81550	1300	20200	303000	0	0	6500	
2004	44194	Ráfales	Presupuestos	Consolidada	1047508	16000	60182	6120	10460	924146	0	0	30600	
2004	44195	Rillo	Presupuestos	Consolidada	323550	18100	45700	0	16150	241800	1800	0	0	
2004	44196	Riodeva	Presupuestos	Consolidada	346551,36	10073,45	35520,49	0	7551,77	290893,42	0	0	2512,23	
2004	44197	Ródenas	Presupuestos	Consolidada	297334,83	15463,4	31447,99	3000	7845,1	237324,54	0	0	2253,8	
2004	44198	Royuela	Presupuestos	Consolidada	354515	10177	54810	600	12900	273028	0	0	3000	
2004	44199	Rubiales	Presupuestos	Consolidada	112569,9	7272	35120	0	1450	67601	0	0	1126,9	
2004	44200	Rubielos de la Cérida	Presupuestos	Consolidada	122000	6700	16200	0	2650	87950	8500	0	0	
2004	44201	Rubielos de Mora	Presupuestos	Consolidada	1978375,36	193539,61	295843,8	15541,62	79490,46	1371866,57	0	0	22093,3	
2004	44203	Salcedillo	Presupuestos	Consolidada	70000	3750,32	14060,08	0	2734,6	49455	0	0	0	
2004	44204	Saldón	Presupuestos	Consolidada	150914,54	6275,52	27920	0	1500	106906	0	0	8313,02	
2004	44205	Samper de Calanda	Presupuestos	Consolidada	828681,29	148800	122291,75	3700	50353,05	484934,49	0	0	18602	
2004	44206	San Agustín	Presupuestos	Consolidada	297700	25180	60620	2100	16800	168000	0	0	25000	
2004	44207	San Martín del Río	Presupuestos	Consolidada	327740,54	21282,54	60625	1350	8000	231483	0	0	5000	
2004	44208	Santa Cruz de Nogueras	Presupuestos	Sin información										
2004	44209	Santa Eulalia	Presupuestos	Consolidada	946185,2	192461	334345,25	10500	54808,1	317770,85	0	0	36300	
2004	44210	Sarrión	Presupuestos	Consolidada	731959,32	248464,59	208572,05	5307,12	124340	122761,67	0	0	22513,89	
2004	44211	Segura de los Baños	Presupuestos	Consolidada	281000	12583,57	14703,58	601,01	2591,01	238303,63	0	0	12217,2	
2004	44212	Seno	Presupuestos	Consolidada	347600	3394,82	37856,15	390,71	5446,54	299380,73	0	0	1131,05	
2004	44213	Singra	Presupuestos	Sin información										
2004	44215	Terriente	Presupuestos	Consolidada	379483,99	32480,15	48677	0	33950	263376,84	1000	0	0	
2004	44216	Teruel	Presupuestos	Consolidada	34790123,03	8433136,52	6490551,95	514500	3077111,32	10841787,24	3057750	778006	1597280	
2004	44217	Toril y Masegoso	Presupuestos	Consolidada	218466,16	1514	29050	284,46	9417	152521	0	0	25679,7	
2004	44218	Tormón	Presupuestos	Consolidada	161767,48	8837,06	39680	0	9000	101996,42	0	0	2254	
2004	44219	Tornos	Presupuestos	Consolidada	382114,76	21093,34	60800	841,42	4900	292380	0	0	2100	
2004	44220	Torralba de los Sisones	Presupuestos	Consolidada	1278580	36880	96400	12000	19500	1040000	0	0	73800	
2004	44221	Torrecilla de Alcañiz	Presupuestos	Consolidada	626665,82	50574	103519	3610	33905	423057,82	0	0	12000	
2004	44222	Torrecilla del Rebollar	Presupuestos	Consolidada	303823,51	16221	53127	61	9510	222650,51	0	0	2254	
2004	44223	Torre de Arcas	Presupuestos	Sin información										
2004	44224	Torre de las Arcas	Presupuestos	Consolidada	996740	6788,6	56854	13823	12500	864774	0	0	42000,4	
2004	44225	Torre del Compte	Presupuestos	Consolidada	332928,82	28468	46364,78	1155	12880	229552,86	13381,28	0	1126,9	
2004	44226	Torrelacárcel	Presupuestos	Consolidada	453189,47	48203,05	101208,43	0	13400,1	271899,58	0	0	18478,31	
2004	44227	Torre los Negros	Presupuestos	Consolidada	133755	11716	35914	1502	3520	79300	0	0	1803	
2004	44228	Torremocha de Jiloca	Presupuestos	Consolidada	435672,44	24707,31	60978,31	0	10215,24	327140,65	0	0	12630,93	
2004	44229	Torres de Albarracín	Presupuestos	Consolidada	264244	32468	45163	482	16077	167580	0	0	2474	
2004	44230	Torrevelilla	Presupuestos	Consolidada	387187,73	27000	64300	8199,73	48000	225388	0	0	14300	
2004	44231	Torrijas	Presupuestos	Sin información										
2004	44232	Torrijo del Campo	Presupuestos	Sin información										
2004	44234	Tramacastiel	Presupuestos	Consolidada	185850,73	7624,25	50453,45	0	8601,51	118562,75	0	0	608,77	
2004	44235	Tramacastilla	Presupuestos	Consolidada	134626,42	24309,25	39409,17	600	4808	54000	0	0	11500	
2004	44236	Tronchón	Presupuestos	Consolidada	287868	21869	35586	3803	10500	198000	9300	0	8810	
2004	44237	Urrea de Gaén	Presupuestos	Consolidada	431182	60235	116238	3502	35256	204393	0	0	11558	
2004	44238	Utrillas	Presupuestos	Consolidada	1680000	455040,59	586185,57	7737,1	127905,46	428841,66	43531,87	0	30757,75	
2004	44239	Valacloche	Presupuestos	Consolidada	55261,95	5317,6	16044,35	0	1100	32800	0	0	0	
2004	44240	Valbona	Presupuestos	Consolidada	851882,16	50600	83258,49	500	5850	708673,67	0	0	3000	
2004	44241	Valdealgorfa	Presupuestos	Consolidada	648320	83358	183150	200	59178	319504	0	0	2930	
2004	44243	Valdecuenca	Presupuestos	Consolidada	177591,29	6008,52	32554	130	0	132898,77	0	0	6000	
2004	44244	Valdelinares	Presupuestos	Consolidada	409532	58640	69136	605	8790	271156	0	0	1205	
2004	44245	Valdeltormo	Presupuestos	Consolidada	473046,37	21306,82	103129,85	1500	25134,07	316641,64	4207,09	0	1126,9	
2004	44246	Valderrobres	Presupuestos	Consolidada	2364433,93	331087,68	816241,76	47100	100150	977634,39	0	0	92220,1	
2004	44247	Valjunquera	Presupuestos	Consolidada	663000	64900	94900	300	27400	472700	0	0	2800	
2004	44249	Vallecillo (El)	Presupuestos	Consolidada	247802,23	9060,75	17092	0	6150	214499,48	1000	0	0	
2004	44250	Veguillas de la Sierra	Presupuestos	Consolidada	115486,01	3572,01	39860	0	1800	68000	0	0	2254	
2004	44251	Villafranca del Campo	Presupuestos	Sin información										
2004	44252	Villahermosa del Campo	Presupuestos	Sin información										
2004	44256	Villanueva del Rebollar de la Sierra	Presupuestos	Consolidada	108000	9993,42	13913,99	0	1453,58	82038	0	0	601,01	
2004	44257	Villar del Cobo	Presupuestos	Consolidada	487105,22	76862,94	103650	1381	12860	289721,28	0	0	2630	
2004	44258	Villar del Salz	Presupuestos	Consolidada	258450	9430	17500	1350	7370	204000	0	0	18800	
2004	44260	Villarluengo	Presupuestos	Consolidada	599893	36178	88372	7000	5970	462373	0	0	0	
2004	44261	Villarquemado	Presupuestos	Consolidada	1032930	124562	218202	1500	51211	628455	0	0	9000	
2004	44262	Villarroya de los Pinares	Presupuestos	Sin información										
2004	44263	Villastar	Presupuestos	Consolidada	289213,73	44044,77	50566,06	3927,65	14367,69	168360,73	0	0	7946,83	
2004	44264	Villel	Presupuestos	Consolidada	592000	33548	78433	7070	15285	449400	0	0	8264	
2004	44265	Vinaceite	Presupuestos	Consolidada	654874	39300	65040	5900	12800	280772	0	6000	245062	
2004	44266	Visiedo	Presupuestos	Consolidada	386150	27500	65800	1750	11500	279600	0	0	0	
2004	44267	Vivel del Río Martín	Presupuestos	Consolidada	125000	24856,73	16882,44	300,51	3047,13	78020	0	0	1893,19	
2004	44268	Zoma (La)	Presupuestos	Sin información										
2004	50001	Abanto	Presupuestos	Sin información										
2004	50002	Acered	Presupuestos	Sin información										
2004	50003	Agón	Presupuestos	Consolidada	402600	22900	57150	200	6800	315550	0	0	0	
2004	50004	Aguarón	Presupuestos	Consolidada	1145490	256080	230330	6260	49600	578000	0	0	25220	
2004	50005	Aguilón	Presupuestos	Consolidada	739195	82900	158000	16000	10300	454500	0	0	17495	
2004	50006	Ainzón	Presupuestos	Consolidada	650625	170098	302500	10300	43800	84214	0	0	39713	
2004	50007	Aladrén	Presupuestos	Consolidada	182124	10120	22120	300	3200	141500	4884	0	0	
2004	50008	Alagón	Presupuestos	Consolidada	3481114,37	1316552,35	1088967,2	38000	191850,74	618744,08	21000	0	206000	
2004	50009	Alarba	Presupuestos	Consolidada	271206,75	34559,1	234183,5	0	2464,15	0	0	0	0	
2004	50010	Alberite de San Juan	Presupuestos	Consolidada	154000	6600	42100	600	5000	98000	0	0	1700	
2004	50011	Albeta	Presupuestos	Consolidada	743000	145000	49000	3000	7000	527400	0	0	11600	
2004	50012	Alborge	Presupuestos	Consolidada	180501,37	18761,52	54965,85	400	6620,1	97035,92	300,51	0	2417,47	
2004	50013	Alcalá de Ebro	Presupuestos	Consolidada	362920	45700	75700	1210	11500	216890	0	0	11920	
2004	50014	Alcalá de Moncayo	Presupuestos	Sin información										
2004	50015	Alconchel de Ariza	Presupuestos	Sin información										
2004	50016	Aldehuela de Liestos	Presupuestos	Sin información										
2004	50017	Alfajarín	Presupuestos	Consolidada	8054310,58	584214,58	704043	4700	165405	6469155	0	18000	108793	
2004	50018	Alfamén	Presupuestos	Consolidada	1134290	324000	324210	16680	23300	403000	0	0	43100	
