Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2003	50272	Utebo	5351											3030			8381
2003	50273	Valdehorna	56											81			137
2003	50274	Val de San Martín	80											76			156
2003	50275	Valmadrid	93											13			106
2003	50276	Valpalmas	108											106			214
2003	50277	Valtorres	200											63			263
2003	50278	Velilla de Ebro	241											112			353
2003	50279	Velilla de Jiloca	135											170			305
2003	50280	Vera de Moncayo	331											360			691
2003	50281	Vierlas	67											61			128
2003	50282	Vilueña (La)	114											76			190
2003	50283	Villadoz	156											15			171
2003	50284	Villafeliche	379											78			457
2003	50285	Villafranca de Ebro	410											103			513
2003	50286	Villalba de Perejil	61											39			100
2003	50287	Villalengua	248											368			616
2003	50288	Villanueva de Gállego	1475											738			2213
2003	50289	Villanueva de Jiloca	95											178			273
2003	50290	Villanueva de Huerva	448											169			617
2003	50291	Villar de los Navarros	408											33			441
2003	50292	Villarreal de Huerva	198											52			250
2003	50293	Villarroya de la Sierra	549											568			1117
2003	50294	Villarroya del Campo	131											21			152
2003	50295	Vistabella	266											14			280
2003	50296	Zaida (La)	323											169			492
2003	50297	Zaragoza	276855											137945			414800
2003	50298	Zuera	2731											1637			4368
2003	50901	Biel	382											167			549
2003	50902	Marracos	65											47			112
2004	22001	Abiego	213											192			405
2004	22002	Abizanda	44											68			112
2004	22003	Adahuesca	119											55			174
2004	22004	Agüero	206											184			390
2004	22006	Aísa	1394											1514			2908
2004	22007	Albalate de Cinca	454											326			780
2004	22008	Albalatillo	124											205			329
2004	22009	Albelda	588											1309			1897
2004	22011	Albero Alto	41											134			175
2004	22012	Albero Bajo	42											120			162
2004	22013	Alberuela de Tubo	134											146			280
2004	22014	Alcalá de Gurrea	208											375			583
2004	22015	Alcalá del Obispo	233											455			688
2004	22016	Alcampell	547											920			1467
2004	22017	Alcolea de Cinca	633											555			1188
2004	22018	Alcubierre	255											176			431
2004	22019	Alerre	88											88			176
2004	22020	Alfántega	75											68			143
2004	22021	Almudévar	1646											371			2017
2004	22022	Almunia de San Juan	358											283			641
2004	22023	Almuniente	303											95			398
2004	22024	Alquézar	215											183			398
2004	22025	Altorricón	665											349			1014
2004	22027	Angüés	242											306			548
2004	22028	Ansó	392											323			715
2004	22029	Antillón	58											70			128
2004	22032	Aragüés del Puerto	109											124			233
2004	22035	Arén	278											273			551
2004	22036	Argavieso	53											91			144
2004	22037	Arguis	134											170			304
2004	22039	Ayerbe	653											587			1240
2004	22040	Azanuy-Alins	204											244			448
2004	22041	Azara	91											82			173
2004	22042	Azlor	95											97			192
2004	22043	Baells	104											267			371
2004	22044	Bailo	170											276			446
2004	22045	Baldellou	143											118			261
2004	22046	Ballobar	832											167			999
2004	22047	Banastás	74											77			151
2004	22048	Barbastro	7337											5058			12395
2004	22049	Barbués	51											131			182
2004	22050	Barbuñales	85											49			134
2004	22051	Bárcabo	111											120			231
2004	22052	Belver de Cinca	576											294			870
2004	22053	Benabarre	749											609			1358
2004	22054	Benasque	2364											1876			4240
2004	22055	Berbegal	229											118			347
2004	22057	Bielsa	329											354			683
2004	22058	Bierge	235											165			400
2004	22059	Biescas	2433											2406			4839
2004	22060	Binaced	646											475			1121
2004	22061	Binéfar	3690											2245			5935
2004	22062	Bisaurri	96											131			227
2004	22063	Biscarrués	139											183			322
2004	22064	Blecua y Torres	116											105			221
2004	22066	Boltaña	604											546			1150
2004	22067	Bonansa	42											49			91
2004	22068	Borau	70											43			113
2004	22069	Broto	473											438			911
2004	22072	Caldearenas	169											205			374
2004	22074	Campo	271											292			563
2004	22075	Camporrells	206											118			324
2004	22076	Canal de Berdún	323											351			674
2004	22077	Candasnos	254											139			393
2004	22078	Canfranc	918											939			1857
2004	22079	Capdesaso	93											163			256
2004	22080	Capella	203											240			443
2004	22081	Casbas de Huesca	245											341			586
2004	22082	Castejón del Puente	178											203			381
2004	22083	Castejón de Monegros	319											700			1019
2004	22084	Castejón de Sos	477											389			866
2004	22085	Castelflorite	59											123			182
2004	22086	Castiello de Jaca	376											464			840
2004	22087	Castigaleu	33											37			70
2004	22088	Castillazuelo	148											115			263
2004	22089	Castillonroy	226											202			428
2004	22090	Colungo	99											74			173
2004	22094	Chalamera	82											52			134
2004	22095	Chía	54											69			123
2004	22096	Chimillas	96											97			193
2004	22099	Esplús	362											301			663
2004	22102	Estada	104											106			210
2004	22103	Estadilla	475											349			824
2004	22105	Estopiñán del Castillo	165											130			295
2004	22106	Fago	64											84			148
2004	22107	Fanlo	76											154			230
2004	22109	Fiscal	228											284			512
2004	22110	Fonz	785											270			1055
2004	22111	Foradada del Toscar	90											130			220
2004	22112	Fraga	6131											3567			9698
2004	22113	Fueva (La)	248											353			601
2004	22114	Gistaín	80											68			148
2004	22115	Grado (El)	656											371			1027
2004	22116	Grañén	1024											489			1513
2004	22117	Graus	2060											2977			5037
2004	22119	Gurrea de Gállego	1072											305			1377
2004	22122	Hoz de Jaca	58											151			209
2004	22124	Huerto	145											392			537
2004	22125	Huesca	23254											19234			42488
2004	22126	Ibieca	63											88			151
2004	22127	Igriés	127											112			239
2004	22128	Ilche	118											166			284
2004	22129	Isábena	170											401			571
2004	22130	Jaca	12395											12183			24578
2004	22131	Jasa	103											113			216
2004	22133	Labuerda	108											116			224
2004	22135	Laluenga	142											107			249
2004	22136	Lalueza	642											177			819
2004	22137	Lanaja	1082											191			1273
2004	22139	Laperdiguera	61											53			114
2004	22141	Lascellas-Ponzano	138											140			278
2004	22142	Lascuarre	102											99			201
2004	22143	Laspaúles	183											191			374
2004	22144	Laspuña	110											170			280
2004	22149	Loarre	286											606			892
2004	22150	Loporzano	368											456			824
2004	22151	Loscorrales	94											203			297
2004	22155	Monesma y Cajigar	38											35			73
2004	22156	Monflorite-Lascasas	114											277			391
2004	22157	Montanuy	167											236			403
2004	22158	Monzón	7299											4533			11832
2004	22160	Naval	159											142			301
2004	22162	Novales	73											75			148
2004	22163	Nueno	333											255			588
2004	22164	Olvena	52											156			208
2004	22165	Ontiñena	339											234			573
2004	22167	Osso de Cinca	256											171			427
2004	22168	Palo	30											35			65
2004	22170	Panticosa	1060											1154			2214
2004	22172	Peñalba	256											295			551
2004	22173	Peñas de Riglos (Las)	452											421			873
2004	22174	Peralta de Alcofea	369											365			734
2004	22175	Peralta de Calasanz	325											733			1058
2004	22176	Peraltilla	83											89			172
2004	22177	Perarrúa	118											283			401
2004	22178	Pertusa	94											182			276
2004	22181	Piracés	44											53			97
2004	22182	Plan	208											194			402
2004	22184	Poleñino	109											98			207
2004	22186	Pozán de Vero	147											89			236
2004	22187	Puebla de Castro (La)	342											417			759
2004	22188	Puente de Montañana	137											171			308
2004	22189	Puértolas	130											114			244
2004	22190	Pueyo de Araguás (El)	57											60			117
2004	22193	Pueyo de Santa Cruz	148											103			251
2004	22195	Quicena	67											148			215
2004	22197	Robres	273											485			758
2004	22199	Sabiñánigo	4989											4531			9520
2004	22200	Sahún	344											405			749
2004	22201	Salas Altas	171											133			304
2004	22202	Salas Bajas	94											64			158
2004	22203	Salillas	74											160			234
2004	22204	Sallent de Gállego	3063											1630			4693
2004	22205	San Esteban de Litera	587											334			921
2004	22206	Sangarrén	140											175			315
2004	22207	San Juan de Plan	70											76			146
2004	22208	Santa Cilia	108											119			227
2004	22209	Santa Cruz de la Serós	113											105			218
2004	22212	Santaliestra y San Quílez	50											68			118
2004	22213	Sariñena	1935											2503			4438
2004	22214	Secastilla	90											200			290
2004	22215	Seira	117											129			246
2004	22217	Sena	569											95			664
2004	22218	Senés de Alcubierre	31											74			105
2004	22220	Sesa	137											109			246
2004	22221	Sesué	151											78			229
2004	22222	Siétamo	303											551			854
2004	22223	Sopeira	120											128			248
2004	22225	Tamarite de Litera	2436											888			3324
2004	22226	Tardienta	758											232			990
2004	22227	Tella-Sin	172											150			322
2004	22228	Tierz	72											316			388
2004	22229	Tolva	144											144			288
2004	22230	Torla-Ordesa	308											202			510
2004	22232	Torralba de Aragón	74											161			235
2004	22233	Torre la Ribera	48											65			113
2004	22234	Torrente de Cinca	412											322			734
2004	22235	Torres de Alcanadre	79											77			156
2004	22236	Torres de Barbués	151											122			273
2004	22239	Tramaced	39											71			110
2004	22242	Valfarta	51											53			104
2004	22243	Valle de Bardají	11											32			43
2004	22244	Valle de Lierp	39											28			67
2004	22245	Velilla de Cinca	241											212			453
2004	22246	Beranuy	78											105			183
2004	22247	Viacamp y Litera	21											62			83
2004	22248	Vicién	67											103			170
2004	22249	Villanova	158											74			232
2004	22250	Villanúa	1340											514			1854
2004	22251	Villanueva de Sigena	355											70			425
2004	22252	Yebra de Basa	90											75			165
2004	22253	Yésero	64											148			212
2004	22254	Zaidín	715											588			1303
2004	22901	Valle de Hecho	685											554			1239
2004	22902	Puente la Reina de Jaca	217											182			399
2004	22903	San Miguel del Cinca	407											275			682
2004	22904	Sotonera (La)	712											749			1461
2004	22905	Lupiñén-Ortilla	228											531			759
2004	22906	Santa María de Dulcis	115											71			186
2004	22907	Aínsa-Sobrarbe	965											904			1869
2004	22908	Hoz y Costeán	170											169			339
2004	22909	Vencillón	130											72			202
2004	44001	Ababuj	80											79			159
2004	44002	Abejuela	146											127			273
2004	44003	Aguatón	26											38			64
2004	44004	Aguaviva	575											356			931
2004	44005	Aguilar del Alfambra	83											142			225
2004	44006	Alacón	476											113			589
