Mes y año	Mes (código)	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	Provincia código	Provincia nombre	Clasificación
Febrero 2008	200802	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	280	22	Huesca	CNAE - 1993
Febrero 2008	200802	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	233	22	Huesca	CNAE - 1993
Febrero 2008	200802	P	Hogares que emplean personal doméstico	Hombres	1	22	Huesca	CNAE - 1993
Febrero 2008	200802	P	Hogares que emplean personal doméstico	Mujeres	4	22	Huesca	CNAE - 1993
Febrero 2008	200802	A	Agricultura,  ganadería, caza y selvicultura	Hombres	267	44	Teruel	CNAE - 1993
Febrero 2008	200802	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	28	44	Teruel	CNAE - 1993
Febrero 2008	200802	C	Industrias extractivas	Hombres	35	44	Teruel	CNAE - 1993
Febrero 2008	200802	C	Industrias extractivas	Mujeres	1	44	Teruel	CNAE - 1993
Febrero 2008	200802	D	Industria manufacturera	Hombres	266	44	Teruel	CNAE - 1993
Febrero 2008	200802	D	Industria manufacturera	Mujeres	98	44	Teruel	CNAE - 1993
Febrero 2008	200802	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	6	44	Teruel	CNAE - 1993
Febrero 2008	200802	F	Construcción	Hombres	735	44	Teruel	CNAE - 1993
Febrero 2008	200802	F	Construcción	Mujeres	32	44	Teruel	CNAE - 1993
Febrero 2008	200802	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	103	44	Teruel	CNAE - 1993
Febrero 2008	200802	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	131	44	Teruel	CNAE - 1993
Febrero 2008	200802	H	Hostelería	Hombres	89	44	Teruel	CNAE - 1993
Febrero 2008	200802	H	Hostelería	Mujeres	274	44	Teruel	CNAE - 1993
Febrero 2008	200802	I	Transporte, almacenamiento y comunicaciones	Hombres	154	44	Teruel	CNAE - 1993
Febrero 2008	200802	I	Transporte, almacenamiento y comunicaciones	Mujeres	74	44	Teruel	CNAE - 1993
Febrero 2008	200802	J	Intermediación financiera	Hombres	4	44	Teruel	CNAE - 1993
Febrero 2008	200802	J	Intermediación financiera	Mujeres	1	44	Teruel	CNAE - 1993
Febrero 2008	200802	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	162	44	Teruel	CNAE - 1993
Febrero 2008	200802	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	153	44	Teruel	CNAE - 1993
Febrero 2008	200802	L	Administración pública, defensa y seguridad social obligatoria	Hombres	29	44	Teruel	CNAE - 1993
Febrero 2008	200802	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	43	44	Teruel	CNAE - 1993
Febrero 2008	200802	M	Educación	Hombres	25	44	Teruel	CNAE - 1993
Febrero 2008	200802	M	Educación	Mujeres	43	44	Teruel	CNAE - 1993
Febrero 2008	200802	N	Actividades sanitarias y veterinarias, servicio social	Hombres	13	44	Teruel	CNAE - 1993
Febrero 2008	200802	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	102	44	Teruel	CNAE - 1993
Febrero 2008	200802	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	136	44	Teruel	CNAE - 1993
Febrero 2008	200802	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	103	44	Teruel	CNAE - 1993
Febrero 2008	200802	P	Hogares que emplean personal doméstico	Mujeres	12	44	Teruel	CNAE - 1993
Febrero 2008	200802	A	Agricultura,  ganadería, caza y selvicultura	Hombres	796	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	168	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	B	Pesca	Hombres	1	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	B	Pesca	Mujeres	1	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	C	Industrias extractivas	Hombres	41	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	C	Industrias extractivas	Mujeres	1	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	D	Industria manufacturera	Hombres	2109	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	D	Industria manufacturera	Mujeres	878	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	60	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	5	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	F	Construcción	Hombres	4908	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	F	Construcción	Mujeres	217	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1232	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	1571	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	H	Hostelería	Hombres	661	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	H	Hostelería	Mujeres	1754	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	I	Transporte, almacenamiento y comunicaciones	Hombres	918	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	I	Transporte, almacenamiento y comunicaciones	Mujeres	338	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	J	Intermediación financiera	Hombres	55	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	J	Intermediación financiera	Mujeres	103	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	4528	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	5338	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	L	Administración pública, defensa y seguridad social obligatoria	Hombres	100	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	192	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	M	Educación	Hombres	511	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	M	Educación	Mujeres	758	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	N	Actividades sanitarias y veterinarias, servicio social	Hombres	164	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1183	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	812	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	908	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	P	Hogares que emplean personal doméstico	Hombres	18	50	Zaragoza	CNAE - 1993
Febrero 2008	200802	P	Hogares que emplean personal doméstico	Mujeres	40	50	Zaragoza	CNAE - 1993
Enero 2008	200801	A	Agricultura,  ganadería, caza y selvicultura	Hombres	358	22	Huesca	CNAE - 1993
Enero 2008	200801	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	85	22	Huesca	CNAE - 1993
Enero 2008	200801	B	Pesca	Hombres	1	22	Huesca	CNAE - 1993
Enero 2008	200801	C	Industrias extractivas	Hombres	10	22	Huesca	CNAE - 1993
Enero 2008	200801	D	Industria manufacturera	Hombres	388	22	Huesca	CNAE - 1993
Enero 2008	200801	D	Industria manufacturera	Mujeres	131	22	Huesca	CNAE - 1993
Enero 2008	200801	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	10	22	Huesca	CNAE - 1993
Enero 2008	200801	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	3	22	Huesca	CNAE - 1993
Enero 2008	200801	F	Construcción	Hombres	1002	22	Huesca	CNAE - 1993
Enero 2008	200801	F	Construcción	Mujeres	54	22	Huesca	CNAE - 1993
Enero 2008	200801	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	229	22	Huesca	CNAE - 1993
Enero 2008	200801	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	349	22	Huesca	CNAE - 1993
Enero 2008	200801	H	Hostelería	Hombres	339	22	Huesca	CNAE - 1993
Enero 2008	200801	H	Hostelería	Mujeres	546	22	Huesca	CNAE - 1993
Enero 2008	200801	I	Transporte, almacenamiento y comunicaciones	Hombres	189	22	Huesca	CNAE - 1993
Enero 2008	200801	I	Transporte, almacenamiento y comunicaciones	Mujeres	45	22	Huesca	CNAE - 1993
Enero 2008	200801	J	Intermediación financiera	Hombres	9	22	Huesca	CNAE - 1993
Enero 2008	200801	J	Intermediación financiera	Mujeres	29	22	Huesca	CNAE - 1993
Enero 2008	200801	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	424	22	Huesca	CNAE - 1993
Enero 2008	200801	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	499	22	Huesca	CNAE - 1993
Enero 2008	200801	L	Administración pública, defensa y seguridad social obligatoria	Hombres	61	22	Huesca	CNAE - 1993
Enero 2008	200801	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	126	22	Huesca	CNAE - 1993
Enero 2008	200801	M	Educación	Hombres	47	22	Huesca	CNAE - 1993
Enero 2008	200801	M	Educación	Mujeres	59	22	Huesca	CNAE - 1993
Enero 2008	200801	N	Actividades sanitarias y veterinarias, servicio social	Hombres	43	22	Huesca	CNAE - 1993
Enero 2008	200801	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	226	22	Huesca	CNAE - 1993
Enero 2008	200801	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	436	22	Huesca	CNAE - 1993
Enero 2008	200801	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	303	22	Huesca	CNAE - 1993
Enero 2008	200801	P	Hogares que emplean personal doméstico	Hombres	2	22	Huesca	CNAE - 1993
Enero 2008	200801	P	Hogares que emplean personal doméstico	Mujeres	4	22	Huesca	CNAE - 1993
Enero 2008	200801	A	Agricultura,  ganadería, caza y selvicultura	Hombres	231	44	Teruel	CNAE - 1993
Enero 2008	200801	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	35	44	Teruel	CNAE - 1993
Enero 2008	200801	C	Industrias extractivas	Hombres	44	44	Teruel	CNAE - 1993
Enero 2008	200801	C	Industrias extractivas	Mujeres	1	44	Teruel	CNAE - 1993
Enero 2008	200801	D	Industria manufacturera	Hombres	295	44	Teruel	CNAE - 1993
Enero 2008	200801	D	Industria manufacturera	Mujeres	115	44	Teruel	CNAE - 1993
Enero 2008	200801	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	1	44	Teruel	CNAE - 1993
Enero 2008	200801	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	2	44	Teruel	CNAE - 1993
Enero 2008	200801	F	Construcción	Hombres	601	44	Teruel	CNAE - 1993
Enero 2008	200801	F	Construcción	Mujeres	33	44	Teruel	CNAE - 1993
Enero 2008	200801	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	96	44	Teruel	CNAE - 1993
Enero 2008	200801	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	155	44	Teruel	CNAE - 1993
Enero 2008	200801	H	Hostelería	Hombres	72	44	Teruel	CNAE - 1993
Enero 2008	200801	H	Hostelería	Mujeres	235	44	Teruel	CNAE - 1993
Enero 2008	200801	I	Transporte, almacenamiento y comunicaciones	Hombres	137	44	Teruel	CNAE - 1993
Enero 2008	200801	I	Transporte, almacenamiento y comunicaciones	Mujeres	137	44	Teruel	CNAE - 1993
Enero 2008	200801	J	Intermediación financiera	Hombres	10	44	Teruel	CNAE - 1993
Enero 2008	200801	J	Intermediación financiera	Mujeres	16	44	Teruel	CNAE - 1993
Enero 2008	200801	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	128	44	Teruel	CNAE - 1993
Enero 2008	200801	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	145	44	Teruel	CNAE - 1993
Enero 2008	200801	L	Administración pública, defensa y seguridad social obligatoria	Hombres	26	44	Teruel	CNAE - 1993
Enero 2008	200801	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	81	44	Teruel	CNAE - 1993
Enero 2008	200801	M	Educación	Hombres	5	44	Teruel	CNAE - 1993
Enero 2008	200801	M	Educación	Mujeres	25	44	Teruel	CNAE - 1993
Enero 2008	200801	N	Actividades sanitarias y veterinarias, servicio social	Hombres	11	44	Teruel	CNAE - 1993
Enero 2008	200801	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	105	44	Teruel	CNAE - 1993
Enero 2008	200801	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	173	44	Teruel	CNAE - 1993
Enero 2008	200801	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	152	44	Teruel	CNAE - 1993
Enero 2008	200801	P	Hogares que emplean personal doméstico	Mujeres	7	44	Teruel	CNAE - 1993
Enero 2008	200801	A	Agricultura,  ganadería, caza y selvicultura	Hombres	758	50	Zaragoza	CNAE - 1993
Enero 2008	200801	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	221	50	Zaragoza	CNAE - 1993
Enero 2008	200801	C	Industrias extractivas	Hombres	26	50	Zaragoza	CNAE - 1993
Enero 2008	200801	C	Industrias extractivas	Mujeres	2	50	Zaragoza	CNAE - 1993
Enero 2008	200801	D	Industria manufacturera	Hombres	2415	50	Zaragoza	CNAE - 1993
Enero 2008	200801	D	Industria manufacturera	Mujeres	1297	50	Zaragoza	CNAE - 1993
Enero 2008	200801	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	25	50	Zaragoza	CNAE - 1993
Enero 2008	200801	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	7	50	Zaragoza	CNAE - 1993
Enero 2008	200801	F	Construcción	Hombres	4199	50	Zaragoza	CNAE - 1993
Enero 2008	200801	F	Construcción	Mujeres	231	50	Zaragoza	CNAE - 1993
Enero 2008	200801	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1304	50	Zaragoza	CNAE - 1993
Enero 2008	200801	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	1933	50	Zaragoza	CNAE - 1993
Enero 2008	200801	H	Hostelería	Hombres	624	50	Zaragoza	CNAE - 1993
Enero 2008	200801	H	Hostelería	Mujeres	1619	50	Zaragoza	CNAE - 1993
Enero 2008	200801	I	Transporte, almacenamiento y comunicaciones	Hombres	991	50	Zaragoza	CNAE - 1993
Enero 2008	200801	I	Transporte, almacenamiento y comunicaciones	Mujeres	300	50	Zaragoza	CNAE - 1993
Enero 2008	200801	J	Intermediación financiera	Hombres	80	50	Zaragoza	CNAE - 1993
Enero 2008	200801	J	Intermediación financiera	Mujeres	146	50	Zaragoza	CNAE - 1993
Enero 2008	200801	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	5263	50	Zaragoza	CNAE - 1993
Enero 2008	200801	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	5830	50	Zaragoza	CNAE - 1993
Enero 2008	200801	L	Administración pública, defensa y seguridad social obligatoria	Hombres	147	50	Zaragoza	CNAE - 1993
Enero 2008	200801	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	387	50	Zaragoza	CNAE - 1993
Enero 2008	200801	M	Educación	Hombres	401	50	Zaragoza	CNAE - 1993
Enero 2008	200801	M	Educación	Mujeres	611	50	Zaragoza	CNAE - 1993
Enero 2008	200801	N	Actividades sanitarias y veterinarias, servicio social	Hombres	193	50	Zaragoza	CNAE - 1993
Enero 2008	200801	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1456	50	Zaragoza	CNAE - 1993
Enero 2008	200801	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	539	50	Zaragoza	CNAE - 1993
Enero 2008	200801	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	752	50	Zaragoza	CNAE - 1993
Enero 2008	200801	P	Hogares que emplean personal doméstico	Hombres	30	50	Zaragoza	CNAE - 1993
Enero 2008	200801	P	Hogares que emplean personal doméstico	Mujeres	24	50	Zaragoza	CNAE - 1993
Enero 2008	200801	Q	Organismos extraterritoriales	Hombres	1	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	A	Agricultura,  ganadería, caza y selvicultura	Hombres	211	22	Huesca	CNAE - 1993
Diciembre 2007	200712	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	54	22	Huesca	CNAE - 1993
Diciembre 2007	200712	C	Industrias extractivas	Hombres	1	22	Huesca	CNAE - 1993
Diciembre 2007	200712	D	Industria manufacturera	Hombres	198	22	Huesca	CNAE - 1993
Diciembre 2007	200712	D	Industria manufacturera	Mujeres	79	22	Huesca	CNAE - 1993
Diciembre 2007	200712	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	3	22	Huesca	CNAE - 1993
Diciembre 2007	200712	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	1	22	Huesca	CNAE - 1993
Diciembre 2007	200712	F	Construcción	Hombres	533	22	Huesca	CNAE - 1993
Diciembre 2007	200712	F	Construcción	Mujeres	36	22	Huesca	CNAE - 1993
Diciembre 2007	200712	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	183	22	Huesca	CNAE - 1993
Diciembre 2007	200712	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	308	22	Huesca	CNAE - 1993
Diciembre 2007	200712	H	Hostelería	Hombres	433	22	Huesca	CNAE - 1993
Diciembre 2007	200712	H	Hostelería	Mujeres	652	22	Huesca	CNAE - 1993
Diciembre 2007	200712	I	Transporte, almacenamiento y comunicaciones	Hombres	152	22	Huesca	CNAE - 1993
Diciembre 2007	200712	I	Transporte, almacenamiento y comunicaciones	Mujeres	46	22	Huesca	CNAE - 1993
Diciembre 2007	200712	J	Intermediación financiera	Hombres	9	22	Huesca	CNAE - 1993
Diciembre 2007	200712	J	Intermediación financiera	Mujeres	11	22	Huesca	CNAE - 1993
Diciembre 2007	200712	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	243	22	Huesca	CNAE - 1993
Diciembre 2007	200712	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	444	22	Huesca	CNAE - 1993
Diciembre 2007	200712	L	Administración pública, defensa y seguridad social obligatoria	Hombres	54	22	Huesca	CNAE - 1993
Diciembre 2007	200712	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	108	22	Huesca	CNAE - 1993
Diciembre 2007	200712	M	Educación	Hombres	40	22	Huesca	CNAE - 1993
Diciembre 2007	200712	M	Educación	Mujeres	66	22	Huesca	CNAE - 1993
Diciembre 2007	200712	N	Actividades sanitarias y veterinarias, servicio social	Hombres	38	22	Huesca	CNAE - 1993
Diciembre 2007	200712	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	144	22	Huesca	CNAE - 1993
Diciembre 2007	200712	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	332	22	Huesca	CNAE - 1993
Diciembre 2007	200712	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	257	22	Huesca	CNAE - 1993
Diciembre 2007	200712	P	Hogares que emplean personal doméstico	Mujeres	5	22	Huesca	CNAE - 1993
Diciembre 2007	200712	A	Agricultura,  ganadería, caza y selvicultura	Hombres	155	44	Teruel	CNAE - 1993
Diciembre 2007	200712	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	12	44	Teruel	CNAE - 1993
Diciembre 2007	200712	C	Industrias extractivas	Hombres	11	44	Teruel	CNAE - 1993
Diciembre 2007	200712	D	Industria manufacturera	Hombres	220	44	Teruel	CNAE - 1993
Diciembre 2007	200712	D	Industria manufacturera	Mujeres	118	44	Teruel	CNAE - 1993
Diciembre 2007	200712	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	6	44	Teruel	CNAE - 1993
Diciembre 2007	200712	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	2	44	Teruel	CNAE - 1993
Diciembre 2007	200712	F	Construcción	Hombres	420	44	Teruel	CNAE - 1993
Diciembre 2007	200712	F	Construcción	Mujeres	19	44	Teruel	CNAE - 1993
Diciembre 2007	200712	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	79	44	Teruel	CNAE - 1993
Diciembre 2007	200712	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	148	44	Teruel	CNAE - 1993
Diciembre 2007	200712	H	Hostelería	Hombres	66	44	Teruel	CNAE - 1993
Diciembre 2007	200712	H	Hostelería	Mujeres	187	44	Teruel	CNAE - 1993
Diciembre 2007	200712	I	Transporte, almacenamiento y comunicaciones	Hombres	96	44	Teruel	CNAE - 1993
Diciembre 2007	200712	I	Transporte, almacenamiento y comunicaciones	Mujeres	117	44	Teruel	CNAE - 1993
Diciembre 2007	200712	J	Intermediación financiera	Hombres	2	44	Teruel	CNAE - 1993
Diciembre 2007	200712	J	Intermediación financiera	Mujeres	6	44	Teruel	CNAE - 1993
Diciembre 2007	200712	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	95	44	Teruel	CNAE - 1993
Diciembre 2007	200712	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	140	44	Teruel	CNAE - 1993
Diciembre 2007	200712	L	Administración pública, defensa y seguridad social obligatoria	Hombres	38	44	Teruel	CNAE - 1993
Diciembre 2007	200712	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	69	44	Teruel	CNAE - 1993
Diciembre 2007	200712	M	Educación	Hombres	17	44	Teruel	CNAE - 1993
Diciembre 2007	200712	M	Educación	Mujeres	30	44	Teruel	CNAE - 1993
Diciembre 2007	200712	N	Actividades sanitarias y veterinarias, servicio social	Hombres	11	44	Teruel	CNAE - 1993
Diciembre 2007	200712	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	80	44	Teruel	CNAE - 1993
Diciembre 2007	200712	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	114	44	Teruel	CNAE - 1993
Diciembre 2007	200712	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	113	44	Teruel	CNAE - 1993
Diciembre 2007	200712	P	Hogares que emplean personal doméstico	Mujeres	8	44	Teruel	CNAE - 1993
Diciembre 2007	200712	A	Agricultura,  ganadería, caza y selvicultura	Hombres	520	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	148	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	B	Pesca	Hombres	1	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	B	Pesca	Mujeres	1	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	C	Industrias extractivas	Hombres	17	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	C	Industrias extractivas	Mujeres	3	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	D	Industria manufacturera	Hombres	1276	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	D	Industria manufacturera	Mujeres	635	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	15	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	6	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	F	Construcción	Hombres	2474	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	F	Construcción	Mujeres	155	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	1074	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	2036	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	H	Hostelería	Hombres	706	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	H	Hostelería	Mujeres	1313	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	I	Transporte, almacenamiento y comunicaciones	Hombres	663	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	I	Transporte, almacenamiento y comunicaciones	Mujeres	276	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	J	Intermediación financiera	Hombres	57	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	J	Intermediación financiera	Mujeres	108	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Hombres	3926	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	K	Actividades inmobiliarias y de alquiler; servicios empresariales	Mujeres	4608	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	L	Administración pública, defensa y seguridad social obligatoria	Hombres	146	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	L	Administración pública, defensa y seguridad social obligatoria	Mujeres	215	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	M	Educación	Hombres	245	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	M	Educación	Mujeres	405	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	N	Actividades sanitarias y veterinarias, servicio social	Hombres	130	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	N	Actividades sanitarias y veterinarias, servicio social	Mujeres	1131	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Hombres	534	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	O	Otras actividades sociales y de servicios prestados a la comunidad; servicios personales	Mujeres	654	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	P	Hogares que emplean personal doméstico	Hombres	20	50	Zaragoza	CNAE - 1993
Diciembre 2007	200712	P	Hogares que emplean personal doméstico	Mujeres	35	50	Zaragoza	CNAE - 1993
Noviembre 2007	200711	A	Agricultura,  ganadería, caza y selvicultura	Hombres	361	22	Huesca	CNAE - 1993
Noviembre 2007	200711	A	Agricultura,  ganadería, caza y selvicultura	Mujeres	106	22	Huesca	CNAE - 1993
Noviembre 2007	200711	B	Pesca	Hombres	1	22	Huesca	CNAE - 1993
Noviembre 2007	200711	C	Industrias extractivas	Hombres	13	22	Huesca	CNAE - 1993
Noviembre 2007	200711	D	Industria manufacturera	Hombres	339	22	Huesca	CNAE - 1993
Noviembre 2007	200711	D	Industria manufacturera	Mujeres	190	22	Huesca	CNAE - 1993
Noviembre 2007	200711	E	Producción y distribución de energía eléctrica, gas y agua	Hombres	37	22	Huesca	CNAE - 1993
Noviembre 2007	200711	E	Producción y distribución de energía eléctrica, gas y agua	Mujeres	2	22	Huesca	CNAE - 1993
Noviembre 2007	200711	F	Construcción	Hombres	1091	22	Huesca	CNAE - 1993
Noviembre 2007	200711	F	Construcción	Mujeres	82	22	Huesca	CNAE - 1993
Noviembre 2007	200711	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Hombres	214	22	Huesca	CNAE - 1993
Noviembre 2007	200711	G	Comercio; reparación de vehículos de motor, motocicletas y ciclomotores y artículos personales y de uso doméstico	Mujeres	368	22	Huesca	CNAE - 1993
