Mes y año	Mes (código)	Mes nombre	Año	Sexo	Número de contratos	Número trabajadores (CC)	CCAA nombre
Enero 2009	200901	Enero	2009	Hombres	5	09 De 5.000 o más trabajadores	Aragón
Enero 2009	200901	Enero	2009	Hombres	209	99 No consta	Aragón
Enero 2009	200901	Enero	2009	Mujeres	124	99 No consta	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	3677	01 De 1 a 9 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	2883	01 De 1 a 9 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	1358	02 De 10 a 19 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	1526	02 De 10 a 19 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	1957	03 De 20 a 49 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	2519	03 De 20 a 49 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	1530	04 De 50 a 99 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	1627	04 De 50 a 99 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	919	05 De 100 a 199 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	1510	05 De 100 a 199 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	1422	06 De 200 a 499 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	1950	06 De 200 a 499 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	162	07 De 500 a 999 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	896	07 De 500 a 999 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	308	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	324	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	27	09 De 5.000 o más trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	6	09 De 5.000 o más trabajadores	Aragón
Diciembre 2008	200812	Diciembre	2008	Hombres	94	99 No consta	Aragón
Diciembre 2008	200812	Diciembre	2008	Mujeres	82	99 No consta	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	5000	01 De 1 a 9 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	3791	01 De 1 a 9 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	1869	02 De 10 a 19 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	1404	02 De 10 a 19 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	2559	03 De 20 a 49 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	2546	03 De 20 a 49 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	1360	04 De 50 a 99 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	1668	04 De 50 a 99 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	1193	05 De 100 a 199 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	1519	05 De 100 a 199 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	1024	06 De 200 a 499 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	1848	06 De 200 a 499 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	554	07 De 500 a 999 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	1352	07 De 500 a 999 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	326	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	411	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	37	09 De 5.000 o más trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	10	09 De 5.000 o más trabajadores	Aragón
Noviembre 2008	200811	Noviembre	2008	Hombres	154	99 No consta	Aragón
Noviembre 2008	200811	Noviembre	2008	Mujeres	105	99 No consta	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	6807	01 De 1 a 9 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	5150	01 De 1 a 9 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	2538	02 De 10 a 19 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	2171	02 De 10 a 19 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	3157	03 De 20 a 49 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	3159	03 De 20 a 49 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	2116	04 De 50 a 99 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	2502	04 De 50 a 99 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	1839	05 De 100 a 199 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	2325	05 De 100 a 199 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	1741	06 De 200 a 499 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	2322	06 De 200 a 499 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	925	07 De 500 a 999 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	1668	07 De 500 a 999 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	568	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	515	08 De 1.000 a 4.999 trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	20	09 De 5.000 o más trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	4	09 De 5.000 o más trabajadores	Aragón
Octubre 2008	200810	Octubre	2008	Hombres	604	99 No consta	Aragón
Octubre 2008	200810	Octubre	2008	Mujeres	189	99 No consta	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	6968	01 De 1 a 9 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	5209	01 De 1 a 9 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	2548	02 De 10 a 19 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	2091	02 De 10 a 19 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	3906	03 De 20 a 49 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	3245	03 De 20 a 49 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	2569	04 De 50 a 99 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	3313	04 De 50 a 99 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	1632	05 De 100 a 199 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	1935	05 De 100 a 199 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	1576	06 De 200 a 499 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	2258	06 De 200 a 499 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	802	07 De 500 a 999 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	1738	07 De 500 a 999 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	1844	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	1346	08 De 1.000 a 4.999 trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	58	09 De 5.000 o más trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	7	09 De 5.000 o más trabajadores	Aragón
Septiembre 2008	200809	Septiembre	2008	Hombres	703	99 No consta	Aragón
Septiembre 2008	200809	Septiembre	2008	Mujeres	237	99 No consta	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	4678	01 De 1 a 9 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	3056	01 De 1 a 9 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	1897	02 De 10 a 19 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	1176	02 De 10 a 19 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	2918	03 De 20 a 49 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	2466	03 De 20 a 49 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	1638	04 De 50 a 99 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	1769	04 De 50 a 99 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	1884	05 De 100 a 199 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	1618	05 De 100 a 199 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	1471	06 De 200 a 499 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	1943	06 De 200 a 499 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	1265	07 De 500 a 999 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	1232	07 De 500 a 999 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	882	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	760	08 De 1.000 a 4.999 trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	1	09 De 5.000 o más trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	2	09 De 5.000 o más trabajadores	Aragón
Agosto 2008	200808	Agosto	2008	Hombres	316	99 No consta	Aragón
Agosto 2008	200808	Agosto	2008	Mujeres	252	99 No consta	Aragón
Julio 2008	200807	Julio	2008	Hombres	7549	01 De 1 a 9 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	5097	01 De 1 a 9 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	3102	02 De 10 a 19 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	2560	02 De 10 a 19 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	4409	03 De 20 a 49 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	3825	03 De 20 a 49 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	2544	04 De 50 a 99 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	2965	04 De 50 a 99 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	2032	05 De 100 a 199 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	2299	05 De 100 a 199 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	2159	06 De 200 a 499 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	2779	06 De 200 a 499 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	1027	07 De 500 a 999 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	1504	07 De 500 a 999 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	2216	08 De 1.000 a 4.999 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	1547	08 De 1.000 a 4.999 trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	180	09 De 5.000 o más trabajadores	Aragón
Julio 2008	200807	Julio	2008	Mujeres	86	09 De 5.000 o más trabajadores	Aragón
Julio 2008	200807	Julio	2008	Hombres	368	99 No consta	Aragón
Julio 2008	200807	Julio	2008	Mujeres	210	99 No consta	Aragón
Junio 2008	200806	Junio	2008	Hombres	6648	01 De 1 a 9 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	5155	01 De 1 a 9 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	2868	02 De 10 a 19 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	2039	02 De 10 a 19 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	3919	03 De 20 a 49 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	3766	03 De 20 a 49 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	2826	04 De 50 a 99 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	2725	04 De 50 a 99 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	2110	05 De 100 a 199 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	2055	05 De 100 a 199 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	2445	06 De 200 a 499 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	2866	06 De 200 a 499 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	1531	07 De 500 a 999 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	1796	07 De 500 a 999 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	2446	08 De 1.000 a 4.999 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	2017	08 De 1.000 a 4.999 trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	37	09 De 5.000 o más trabajadores	Aragón
Junio 2008	200806	Junio	2008	Mujeres	9	09 De 5.000 o más trabajadores	Aragón
Junio 2008	200806	Junio	2008	Hombres	411	99 No consta	Aragón
Junio 2008	200806	Junio	2008	Mujeres	304	99 No consta	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	7032	01 De 1 a 9 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	4428	01 De 1 a 9 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	3073	02 De 10 a 19 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	1836	02 De 10 a 19 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	4077	03 De 20 a 49 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	3173	03 De 20 a 49 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	2839	04 De 50 a 99 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	2521	04 De 50 a 99 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	2376	05 De 100 a 199 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	1986	05 De 100 a 199 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	2500	06 De 200 a 499 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	2424	06 De 200 a 499 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	1768	07 De 500 a 999 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	3415	07 De 500 a 999 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	1268	08 De 1.000 a 4.999 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	969	08 De 1.000 a 4.999 trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	27	09 De 5.000 o más trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	8	09 De 5.000 o más trabajadores	Aragón
Mayo 2008	200805	Mayo	2008	Hombres	324	99 No consta	Aragón
Mayo 2008	200805	Mayo	2008	Mujeres	167	99 No consta	Aragón
Abril 2008	200804	Abril	2008	Hombres	6596	01 De 1 a 9 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	4530	01 De 1 a 9 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	3098	02 De 10 a 19 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	1720	02 De 10 a 19 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	3964	03 De 20 a 49 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	2911	03 De 20 a 49 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	2548	04 De 50 a 99 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	2101	04 De 50 a 99 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	1983	05 De 100 a 199 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	1535	05 De 100 a 199 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	1634	06 De 200 a 499 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	2132	06 De 200 a 499 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	1091	07 De 500 a 999 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	1602	07 De 500 a 999 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	1324	08 De 1.000 a 4.999 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	1071	08 De 1.000 a 4.999 trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	43	09 De 5.000 o más trabajadores	Aragón
Abril 2008	200804	Abril	2008	Mujeres	15	09 De 5.000 o más trabajadores	Aragón
Abril 2008	200804	Abril	2008	Hombres	283	99 No consta	Aragón
Abril 2008	200804	Abril	2008	Mujeres	223	99 No consta	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	5339	01 De 1 a 9 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	3766	01 De 1 a 9 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	2564	02 De 10 a 19 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	1516	02 De 10 a 19 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	2953	03 De 20 a 49 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	2383	03 De 20 a 49 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	2022	04 De 50 a 99 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	1903	04 De 50 a 99 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	2049	05 De 100 a 199 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	1568	05 De 100 a 199 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	1455	06 De 200 a 499 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	1860	06 De 200 a 499 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	941	07 De 500 a 999 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	1316	07 De 500 a 999 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	1375	08 De 1.000 a 4.999 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	1137	08 De 1.000 a 4.999 trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	58	09 De 5.000 o más trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	12	09 De 5.000 o más trabajadores	Aragón
Marzo 2008	200803	Marzo	2008	Hombres	191	99 No consta	Aragón
Marzo 2008	200803	Marzo	2008	Mujeres	77	99 No consta	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	6511	01 De 1 a 9 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	3966	01 De 1 a 9 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	2965	02 De 10 a 19 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	1577	02 De 10 a 19 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	3691	03 De 20 a 49 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	2660	03 De 20 a 49 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	2556	04 De 50 a 99 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	1925	04 De 50 a 99 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	2097	05 De 100 a 199 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	1460	05 De 100 a 199 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	1541	06 De 200 a 499 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	2024	06 De 200 a 499 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	1010	07 De 500 a 999 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	1476	07 De 500 a 999 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	1363	08 De 1.000 a 4.999 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	1277	08 De 1.000 a 4.999 trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	56	09 De 5.000 o más trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	11	09 De 5.000 o más trabajadores	Aragón
Febrero 2008	200802	Febrero	2008	Hombres	308	99 No consta	Aragón
Febrero 2008	200802	Febrero	2008	Mujeres	149	99 No consta	Aragón
Enero 2008	200801	Enero	2008	Hombres	6158	01 De 1 a 9 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	3808	01 De 1 a 9 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	2898	02 De 10 a 19 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	1918	02 De 10 a 19 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	3361	03 De 20 a 49 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	2736	03 De 20 a 49 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	2961	04 De 50 a 99 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	2447	04 De 50 a 99 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	2180	05 De 100 a 199 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	1878	05 De 100 a 199 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	1705	06 De 200 a 499 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	2215	06 De 200 a 499 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	1288	07 De 500 a 999 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	1798	07 De 500 a 999 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	1399	08 De 1.000 a 4.999 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	1516	08 De 1.000 a 4.999 trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	177	09 De 5.000 o más trabajadores	Aragón
Enero 2008	200801	Enero	2008	Mujeres	72	09 De 5.000 o más trabajadores	Aragón
Enero 2008	200801	Enero	2008	Hombres	247	99 No consta	Aragón
Enero 2008	200801	Enero	2008	Mujeres	131	99 No consta	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	4177	01 De 1 a 9 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	3069	01 De 1 a 9 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	1903	02 De 10 a 19 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	1651	02 De 10 a 19 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	2532	03 De 20 a 49 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	2355	03 De 20 a 49 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	1793	04 De 50 a 99 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	1737	04 De 50 a 99 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	1394	05 De 100 a 199 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	1510	05 De 100 a 199 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	1379	06 De 200 a 499 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	1821	06 De 200 a 499 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	590	07 De 500 a 999 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	1237	07 De 500 a 999 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	1630	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	1459	08 De 1.000 a 4.999 trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	23	09 De 5.000 o más trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	5	09 De 5.000 o más trabajadores	Aragón
Diciembre 2007	200712	Diciembre	2007	Hombres	143	99 No consta	Aragón
Diciembre 2007	200712	Diciembre	2007	Mujeres	145	99 No consta	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	6193	01 De 1 a 9 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	4310	01 De 1 a 9 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	2886	02 De 10 a 19 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	2289	02 De 10 a 19 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	3483	03 De 20 a 49 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	2893	03 De 20 a 49 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	2262	04 De 50 a 99 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	2215	04 De 50 a 99 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	1879	05 De 100 a 199 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	1682	05 De 100 a 199 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	1613	06 De 200 a 499 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	2157	06 De 200 a 499 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	706	07 De 500 a 999 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	1455	07 De 500 a 999 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	1829	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	1724	08 De 1.000 a 4.999 trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	50	09 De 5.000 o más trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	8	09 De 5.000 o más trabajadores	Aragón
Noviembre 2007	200711	Noviembre	2007	Hombres	301	99 No consta	Aragón
Noviembre 2007	200711	Noviembre	2007	Mujeres	170	99 No consta	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	7913	01 De 1 a 9 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	5833	01 De 1 a 9 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	3318	02 De 10 a 19 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	2457	02 De 10 a 19 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	4402	03 De 20 a 49 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	3932	03 De 20 a 49 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	2875	04 De 50 a 99 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Mujeres	3113	04 De 50 a 99 trabajadores	Aragón
Octubre 2007	200710	Octubre	2007	Hombres	2645	05 De 100 a 199 trabajadores	Aragón
