Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
05	Cinco Villas	2015	VOX	37	VOX
05	Cinco Villas	2015	RECORTES CERO-GRUPO VERDE	18	RECORTES CERO-GRUPO VERDE
05	Cinco Villas	2015	PCPE	34	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
05	Cinco Villas	2015	F.I.A.	5794	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
05	Cinco Villas	2015	INDEPENDIENTES-FIA	16	INDEPENDIENTES POR ARAGÓN
05	Cinco Villas	2015	ALTOARAGONenCOMUN	5942	Alto Aragón en Común
05	Cinco Villas	2015	PCTE	2405	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
05	Cinco Villas	2015	TA	1957	TIERRA ARAGONESA
06	Hoya de Huesca / Plana de Uesca	2015	IU-CHA-UPeC	2342	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
06	Hoya de Huesca / Plana de Uesca	2015	UPyD	336	UNIÓN PROGRESO Y DEMOCRACIA
06	Hoya de Huesca / Plana de Uesca	2015	PACMA	245	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
06	Hoya de Huesca / Plana de Uesca	2015	EB	189	ESCAÑOS EN BLANCO
06	Hoya de Huesca / Plana de Uesca	2015	VOX	0	VOX
06	Hoya de Huesca / Plana de Uesca	2015	RECORTES CERO-GRUPO VERDE	108	RECORTES CERO-GRUPO VERDE
06	Hoya de Huesca / Plana de Uesca	2015	PCPE	82	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
06	Hoya de Huesca / Plana de Uesca	2015	F.I.A.	11713	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
06	Hoya de Huesca / Plana de Uesca	2015	INDEPENDIENTES-FIA	19	INDEPENDIENTES POR ARAGÓN
06	Hoya de Huesca / Plana de Uesca	2015	ALTOARAGONenCOMUN	8466	Alto Aragón en Común
06	Hoya de Huesca / Plana de Uesca	2015	PCTE	62	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
06	Hoya de Huesca / Plana de Uesca	2015	MAS	7092	MOVIMIENTO ARAGONES SOCIAL
06	Hoya de Huesca / Plana de Uesca	2015	TA	6634	TIERRA ARAGONESA
07	Somontano de Barbastro	2015	IU-CHA-UPeC	620	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
07	Somontano de Barbastro	2015	UPyD	112	UNIÓN PROGRESO Y DEMOCRACIA
07	Somontano de Barbastro	2015	PACMA	108	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
07	Somontano de Barbastro	2015	EB	52	ESCAÑOS EN BLANCO
07	Somontano de Barbastro	2015	RECORTES CERO-GRUPO VERDE	26	RECORTES CERO-GRUPO VERDE
07	Somontano de Barbastro	2015	PCPE	18	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
07	Somontano de Barbastro	2015	F.I.A.	4789	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
07	Somontano de Barbastro	2015	INDEPENDIENTES-FIA	30	INDEPENDIENTES POR ARAGÓN
07	Somontano de Barbastro	2015	ALTOARAGONenCOMUN	3385	Alto Aragón en Común
07	Somontano de Barbastro	2015	MAS	2080	MOVIMIENTO ARAGONES SOCIAL
07	Somontano de Barbastro	2015	TA	2290	TIERRA ARAGONESA
08	Cinca Medio	2015	IU-CHA-UPeC	695	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
08	Cinca Medio	2015	UPyD	72	UNIÓN PROGRESO Y DEMOCRACIA
08	Cinca Medio	2015	PACMA	86	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
08	Cinca Medio	2015	EB	75	ESCAÑOS EN BLANCO
08	Cinca Medio	2015	RECORTES CERO-GRUPO VERDE	29	RECORTES CERO-GRUPO VERDE
08	Cinca Medio	2015	PCPE	34	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
08	Cinca Medio	2015	F.I.A.	3846	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
08	Cinca Medio	2015	INDEPENDIENTES-FIA	10	INDEPENDIENTES POR ARAGÓN
08	Cinca Medio	2015	ALTOARAGONenCOMUN	3411	Alto Aragón en Común
08	Cinca Medio	2015	MAS	2188	MOVIMIENTO ARAGONES SOCIAL
08	Cinca Medio	2015	TA	2000	TIERRA ARAGONESA
09	La Litera / La Llitera	2015	IU-CHA-UPeC	367	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
09	La Litera / La Llitera	2015	UPyD	47	UNIÓN PROGRESO Y DEMOCRACIA
09	La Litera / La Llitera	2015	PACMA	71	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
09	La Litera / La Llitera	2015	EB	32	ESCAÑOS EN BLANCO
09	La Litera / La Llitera	2015	RECORTES CERO-GRUPO VERDE	13	RECORTES CERO-GRUPO VERDE
09	La Litera / La Llitera	2015	PCPE	32	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
09	La Litera / La Llitera	2015	F.I.A.	3407	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
09	La Litera / La Llitera	2015	INDEPENDIENTES-FIA	11	INDEPENDIENTES POR ARAGÓN
09	La Litera / La Llitera	2015	ALTOARAGONenCOMUN	2503	Alto Aragón en Común
09	La Litera / La Llitera	2015	MAS	1748	MOVIMIENTO ARAGONES SOCIAL
09	La Litera / La Llitera	2015	TA	1497	TIERRA ARAGONESA
10	Los Monegros	2015	IU-CHA-UPeC	475	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
10	Los Monegros	2015	UPyD	54	UNIÓN PROGRESO Y DEMOCRACIA
10	Los Monegros	2015	PACMA	33	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
10	Los Monegros	2015	EB	50	ESCAÑOS EN BLANCO
10	Los Monegros	2015	VOX	6	VOX
10	Los Monegros	2015	RECORTES CERO-GRUPO VERDE	9	RECORTES CERO-GRUPO VERDE
10	Los Monegros	2015	PCPE	20	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
10	Los Monegros	2015	F.I.A.	4539	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
10	Los Monegros	2015	INDEPENDIENTES-FIA	8	INDEPENDIENTES POR ARAGÓN
10	Los Monegros	2015	ALTOARAGONenCOMUN	3521	Alto Aragón en Común
10	Los Monegros	2015	PCTE	257	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
10	Los Monegros	2015	MAS	1051	MOVIMIENTO ARAGONES SOCIAL
10	Los Monegros	2015	TA	1481	TIERRA ARAGONESA
11	Bajo Cinca / Baix Cinca	2015	IU-CHA-UPeC	375	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
11	Bajo Cinca / Baix Cinca	2015	UPyD	59	UNIÓN PROGRESO Y DEMOCRACIA
11	Bajo Cinca / Baix Cinca	2015	PACMA	74	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
11	Bajo Cinca / Baix Cinca	2015	EB	48	ESCAÑOS EN BLANCO
11	Bajo Cinca / Baix Cinca	2015	VOX	3	VOX
11	Bajo Cinca / Baix Cinca	2015	RECORTES CERO-GRUPO VERDE	24	RECORTES CERO-GRUPO VERDE
11	Bajo Cinca / Baix Cinca	2015	PCPE	28	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2015	F.I.A.	4163	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
11	Bajo Cinca / Baix Cinca	2015	INDEPENDIENTES-FIA	5	INDEPENDIENTES POR ARAGÓN
11	Bajo Cinca / Baix Cinca	2015	ALTOARAGONenCOMUN	3274	Alto Aragón en Común
11	Bajo Cinca / Baix Cinca	2015	PCTE	312	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2015	MAS	1683	MOVIMIENTO ARAGONES SOCIAL
11	Bajo Cinca / Baix Cinca	2015	TA	2030	TIERRA ARAGONESA
12	Tarazona y el Moncayo	2015	IU-CHA-UPeC	537	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
12	Tarazona y el Moncayo	2015	UPyD	40	UNIÓN PROGRESO Y DEMOCRACIA
12	Tarazona y el Moncayo	2015	PACMA	41	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
12	Tarazona y el Moncayo	2015	EB	34	ESCAÑOS EN BLANCO
12	Tarazona y el Moncayo	2015	VOX	9	VOX
12	Tarazona y el Moncayo	2015	RECORTES CERO-GRUPO VERDE	15	RECORTES CERO-GRUPO VERDE
12	Tarazona y el Moncayo	2015	PCPE	21	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
12	Tarazona y el Moncayo	2015	F.I.A.	2928	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
12	Tarazona y el Moncayo	2015	INDEPENDIENTES-FIA	9	INDEPENDIENTES POR ARAGÓN
12	Tarazona y el Moncayo	2015	ALTOARAGONenCOMUN	1979	Alto Aragón en Común
12	Tarazona y el Moncayo	2015	PCTE	1423	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
12	Tarazona y el Moncayo	2015	TA	1236	TIERRA ARAGONESA
13	Campo de Borja	2015	IU-CHA-UPeC	379	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
13	Campo de Borja	2015	UPyD	35	UNIÓN PROGRESO Y DEMOCRACIA
13	Campo de Borja	2015	PACMA	33	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
13	Campo de Borja	2015	EB	30	ESCAÑOS EN BLANCO
13	Campo de Borja	2015	VOX	10	VOX
13	Campo de Borja	2015	RECORTES CERO-GRUPO VERDE	13	RECORTES CERO-GRUPO VERDE
13	Campo de Borja	2015	PCPE	4	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
13	Campo de Borja	2015	F.I.A.	2665	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
13	Campo de Borja	2015	INDEPENDIENTES-FIA	5	INDEPENDIENTES POR ARAGÓN
13	Campo de Borja	2015	ALTOARAGONenCOMUN	2479	Alto Aragón en Común
13	Campo de Borja	2015	PCTE	1255	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
13	Campo de Borja	2015	TA	986	TIERRA ARAGONESA
14	Aranda	2015	IU-CHA-UPeC	165	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
14	Aranda	2015	UPyD	19	UNIÓN PROGRESO Y DEMOCRACIA
14	Aranda	2015	PACMA	8	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
14	Aranda	2015	EB	20	ESCAÑOS EN BLANCO
14	Aranda	2015	VOX	4	VOX
14	Aranda	2015	RECORTES CERO-GRUPO VERDE	5	RECORTES CERO-GRUPO VERDE
14	Aranda	2015	PCPE	4	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
14	Aranda	2015	F.I.A.	1690	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
14	Aranda	2015	INDEPENDIENTES-FIA	8	INDEPENDIENTES POR ARAGÓN
14	Aranda	2015	ALTOARAGONenCOMUN	1126	Alto Aragón en Común
14	Aranda	2015	PCTE	361	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
14	Aranda	2015	TA	567	TIERRA ARAGONESA
15	Ribera Alta del Ebro	2015	IU-CHA-UPeC	918	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
15	Ribera Alta del Ebro	2015	UPyD	88	UNIÓN PROGRESO Y DEMOCRACIA
15	Ribera Alta del Ebro	2015	PACMA	97	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
15	Ribera Alta del Ebro	2015	EB	48	ESCAÑOS EN BLANCO
15	Ribera Alta del Ebro	2015	VOX	34	VOX
15	Ribera Alta del Ebro	2015	RECORTES CERO-GRUPO VERDE	23	RECORTES CERO-GRUPO VERDE
15	Ribera Alta del Ebro	2015	PCPE	15	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
15	Ribera Alta del Ebro	2015	F.I.A.	4210	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
15	Ribera Alta del Ebro	2015	INDEPENDIENTES-FIA	11	INDEPENDIENTES POR ARAGÓN
15	Ribera Alta del Ebro	2015	ALTOARAGONenCOMUN	4883	Alto Aragón en Común
15	Ribera Alta del Ebro	2015	PCTE	2477	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
15	Ribera Alta del Ebro	2015	TA	1926	TIERRA ARAGONESA
16	Valdejalón	2015	IU-CHA-UPeC	654	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
16	Valdejalón	2015	UPyD	82	UNIÓN PROGRESO Y DEMOCRACIA
16	Valdejalón	2015	PACMA	62	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
16	Valdejalón	2015	EB	42	ESCAÑOS EN BLANCO
16	Valdejalón	2015	VOX	34	VOX
16	Valdejalón	2015	RECORTES CERO-GRUPO VERDE	14	RECORTES CERO-GRUPO VERDE
16	Valdejalón	2015	PCPE	13	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
16	Valdejalón	2015	F.I.A.	4829	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
16	Valdejalón	2015	INDEPENDIENTES-FIA	7	INDEPENDIENTES POR ARAGÓN
16	Valdejalón	2015	ALTOARAGONenCOMUN	3766	Alto Aragón en Común
16	Valdejalón	2015	PCTE	1793	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
16	Valdejalón	2015	TA	2043	TIERRA ARAGONESA
17	Central	2015	IU-CHA-UPeC	28908	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
17	Central	2015	UPyD	3914	UNIÓN PROGRESO Y DEMOCRACIA
17	Central	2015	PACMA	3534	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
17	Central	2015	EB	2551	ESCAÑOS EN BLANCO
17	Central	2015	VOX	1603	VOX
17	Central	2015	RECORTES CERO-GRUPO VERDE	914	RECORTES CERO-GRUPO VERDE
17	Central	2015	PCPE	714	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
17	Central	2015	F.I.A.	121118	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
17	Central	2015	INDEPENDIENTES-FIA	465	INDEPENDIENTES POR ARAGÓN
17	Central	2015	ALTOARAGONenCOMUN	84245	Alto Aragón en Común
17	Central	2015	PCTE	85705	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
17	Central	2015	TA	79544	TIERRA ARAGONESA
18	Ribera Baja del Ebro	2015	IU-CHA-UPeC	278	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
18	Ribera Baja del Ebro	2015	UPyD	28	UNIÓN PROGRESO Y DEMOCRACIA
18	Ribera Baja del Ebro	2015	PACMA	18	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
18	Ribera Baja del Ebro	2015	EB	21	ESCAÑOS EN BLANCO
18	Ribera Baja del Ebro	2015	VOX	11	VOX
18	Ribera Baja del Ebro	2015	RECORTES CERO-GRUPO VERDE	7	RECORTES CERO-GRUPO VERDE
18	Ribera Baja del Ebro	2015	PCPE	9	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
18	Ribera Baja del Ebro	2015	F.I.A.	1607	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
18	Ribera Baja del Ebro	2015	INDEPENDIENTES-FIA	6	INDEPENDIENTES POR ARAGÓN
18	Ribera Baja del Ebro	2015	ALTOARAGONenCOMUN	1742	Alto Aragón en Común
18	Ribera Baja del Ebro	2015	PCTE	692	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
18	Ribera Baja del Ebro	2015	TA	652	TIERRA ARAGONESA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	IU-CHA-UPeC	316	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	UPyD	28	UNIÓN PROGRESO Y DEMOCRACIA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	PACMA	36	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	EB	34	ESCAÑOS EN BLANCO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	VOX	17	VOX
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	RECORTES CERO-GRUPO VERDE	12	RECORTES CERO-GRUPO VERDE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	PCPE	11	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	F.I.A.	2178	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	INDEPENDIENTES-FIA	10	INDEPENDIENTES POR ARAGÓN
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	ALTOARAGONenCOMUN	2082	Alto Aragón en Común
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	PCTE	1187	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	TA	1142	TIERRA ARAGONESA
20	Comunidad de Calatayud	2015	IU-CHA-UPeC	1025	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
20	Comunidad de Calatayud	2015	UPyD	100	UNIÓN PROGRESO Y DEMOCRACIA
20	Comunidad de Calatayud	2015	PACMA	95	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
20	Comunidad de Calatayud	2015	EB	82	ESCAÑOS EN BLANCO
20	Comunidad de Calatayud	2015	VOX	45	VOX
20	Comunidad de Calatayud	2015	RECORTES CERO-GRUPO VERDE	28	RECORTES CERO-GRUPO VERDE
20	Comunidad de Calatayud	2015	PCPE	21	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
20	Comunidad de Calatayud	2015	F.I.A.	7667	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
20	Comunidad de Calatayud	2015	INDEPENDIENTES-FIA	15	INDEPENDIENTES POR ARAGÓN
20	Comunidad de Calatayud	2015	ALTOARAGONenCOMUN	5834	Alto Aragón en Común
20	Comunidad de Calatayud	2015	PCTE	2811	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
20	Comunidad de Calatayud	2015	TA	2870	TIERRA ARAGONESA
21	Campo de Cariñena	2015	IU-CHA-UPeC	308	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
21	Campo de Cariñena	2015	UPyD	17	UNIÓN PROGRESO Y DEMOCRACIA
21	Campo de Cariñena	2015	PACMA	23	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
21	Campo de Cariñena	2015	EB	21	ESCAÑOS EN BLANCO
21	Campo de Cariñena	2015	VOX	16	VOX
21	Campo de Cariñena	2015	RECORTES CERO-GRUPO VERDE	9	RECORTES CERO-GRUPO VERDE
21	Campo de Cariñena	2015	PCPE	9	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
21	Campo de Cariñena	2015	F.I.A.	2021	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
21	Campo de Cariñena	2015	INDEPENDIENTES-FIA	1	INDEPENDIENTES POR ARAGÓN
21	Campo de Cariñena	2015	ALTOARAGONenCOMUN	1721	Alto Aragón en Común
21	Campo de Cariñena	2015	PCTE	658	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
21	Campo de Cariñena	2015	TA	632	TIERRA ARAGONESA
22	Campo de Belchite	2015	IU-CHA-UPeC	91	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
22	Campo de Belchite	2015	UPyD	17	UNIÓN PROGRESO Y DEMOCRACIA
22	Campo de Belchite	2015	PACMA	11	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
22	Campo de Belchite	2015	EB	9	ESCAÑOS EN BLANCO
22	Campo de Belchite	2015	VOX	7	VOX
22	Campo de Belchite	2015	RECORTES CERO-GRUPO VERDE	5	RECORTES CERO-GRUPO VERDE
22	Campo de Belchite	2015	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
22	Campo de Belchite	2015	F.I.A.	1418	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
22	Campo de Belchite	2015	INDEPENDIENTES-FIA	1	INDEPENDIENTES POR ARAGÓN
22	Campo de Belchite	2015	ALTOARAGONenCOMUN	823	Alto Aragón en Común
22	Campo de Belchite	2015	PCTE	359	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
22	Campo de Belchite	2015	TA	307	TIERRA ARAGONESA
23	Bajo Martín	2015	IU-CHA-UPeC	258	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
23	Bajo Martín	2015	UPyD	11	UNIÓN PROGRESO Y DEMOCRACIA
23	Bajo Martín	2015	PACMA	7	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
23	Bajo Martín	2015	EB	9	ESCAÑOS EN BLANCO
23	Bajo Martín	2015	RECORTES CERO-GRUPO VERDE	6	RECORTES CERO-GRUPO VERDE
23	Bajo Martín	2015	PCPE	3	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
23	Bajo Martín	2015	F.I.A.	1381	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
23	Bajo Martín	2015	ALTOARAGONenCOMUN	1168	Alto Aragón en Común
23	Bajo Martín	2015	PCTE	508	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
23	Bajo Martín	2015	TA	474	TIERRA ARAGONESA
24	Campo de Daroca	2015	IU-CHA-UPeC	135	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
24	Campo de Daroca	2015	UPyD	19	UNIÓN PROGRESO Y DEMOCRACIA
24	Campo de Daroca	2015	PACMA	12	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
24	Campo de Daroca	2015	EB	40	ESCAÑOS EN BLANCO
24	Campo de Daroca	2015	VOX	3	VOX
24	Campo de Daroca	2015	RECORTES CERO-GRUPO VERDE	6	RECORTES CERO-GRUPO VERDE
24	Campo de Daroca	2015	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
24	Campo de Daroca	2015	F.I.A.	1667	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
24	Campo de Daroca	2015	INDEPENDIENTES-FIA	3	INDEPENDIENTES POR ARAGÓN
24	Campo de Daroca	2015	ALTOARAGONenCOMUN	805	Alto Aragón en Común
24	Campo de Daroca	2015	PCTE	352	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
24	Campo de Daroca	2015	TA	374	TIERRA ARAGONESA
25	Jiloca	2015	IU-CHA-UPeC	235	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
25	Jiloca	2015	UPyD	46	UNIÓN PROGRESO Y DEMOCRACIA
25	Jiloca	2015	PACMA	18	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
25	Jiloca	2015	EB	25	ESCAÑOS EN BLANCO
25	Jiloca	2015	RECORTES CERO-GRUPO VERDE	21	RECORTES CERO-GRUPO VERDE
25	Jiloca	2015	PCPE	11	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
25	Jiloca	2015	F.I.A.	3042	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
25	Jiloca	2015	ALTOARAGONenCOMUN	1678	Alto Aragón en Común
25	Jiloca	2015	PCTE	773	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
25	Jiloca	2015	TA	927	TIERRA ARAGONESA
26	Cuencas Mineras	2015	IU-CHA-UPeC	296	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
26	Cuencas Mineras	2015	UPyD	18	UNIÓN PROGRESO Y DEMOCRACIA
26	Cuencas Mineras	2015	PACMA	37	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
26	Cuencas Mineras	2015	EB	21	ESCAÑOS EN BLANCO
26	Cuencas Mineras	2015	RECORTES CERO-GRUPO VERDE	4	RECORTES CERO-GRUPO VERDE
26	Cuencas Mineras	2015	PCPE	12	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
26	Cuencas Mineras	2015	F.I.A.	1397	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
26	Cuencas Mineras	2015	ALTOARAGONenCOMUN	1916	Alto Aragón en Común
26	Cuencas Mineras	2015	PCTE	740	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
26	Cuencas Mineras	2015	TA	501	TIERRA ARAGONESA
27	Andorra-Sierra de Arcos	2015	IU-CHA-UPeC	547	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
27	Andorra-Sierra de Arcos	2015	UPyD	30	UNIÓN PROGRESO Y DEMOCRACIA
27	Andorra-Sierra de Arcos	2015	PACMA	28	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
27	Andorra-Sierra de Arcos	2015	EB	21	ESCAÑOS EN BLANCO
27	Andorra-Sierra de Arcos	2015	RECORTES CERO-GRUPO VERDE	5	RECORTES CERO-GRUPO VERDE
27	Andorra-Sierra de Arcos	2015	PCPE	9	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
27	Andorra-Sierra de Arcos	2015	F.I.A.	1680	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
27	Andorra-Sierra de Arcos	2015	ALTOARAGONenCOMUN	1767	Alto Aragón en Común
27	Andorra-Sierra de Arcos	2015	PCTE	1129	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
27	Andorra-Sierra de Arcos	2015	TA	725	TIERRA ARAGONESA
28	Bajo Aragón	2015	IU-CHA-UPeC	728	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
28	Bajo Aragón	2015	UPyD	111	UNIÓN PROGRESO Y DEMOCRACIA
28	Bajo Aragón	2015	PACMA	115	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
28	Bajo Aragón	2015	EB	41	ESCAÑOS EN BLANCO
28	Bajo Aragón	2015	RECORTES CERO-GRUPO VERDE	20	RECORTES CERO-GRUPO VERDE
