Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Junio 2013	11	Bajo Cinca / Baix Cinca	Construcción	272	Hombres
Junio 2013	11	Bajo Cinca / Baix Cinca	Construcción	19	Mujeres
Junio 2013	11	Bajo Cinca / Baix Cinca	Servicios	600	Hombres
Junio 2013	11	Bajo Cinca / Baix Cinca	Servicios	468	Mujeres
Junio 2013	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	106	Hombres
Junio 2013	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	15	Mujeres
Junio 2013	12	Tarazona y el Moncayo	Industria y energía	72	Hombres
Junio 2013	12	Tarazona y el Moncayo	Industria y energía	27	Mujeres
Junio 2013	12	Tarazona y el Moncayo	Construcción	120	Hombres
Junio 2013	12	Tarazona y el Moncayo	Construcción	10	Mujeres
Junio 2013	12	Tarazona y el Moncayo	Servicios	356	Hombres
Junio 2013	12	Tarazona y el Moncayo	Servicios	300	Mujeres
Junio 2013	13	Campo de Borja	Agricultura, ganadería y pesca	390	Hombres
Junio 2013	13	Campo de Borja	Agricultura, ganadería y pesca	121	Mujeres
Junio 2013	13	Campo de Borja	Industria y energía	65	Hombres
Junio 2013	13	Campo de Borja	Industria y energía	18	Mujeres
Junio 2013	13	Campo de Borja	Construcción	167	Hombres
Junio 2013	13	Campo de Borja	Construcción	5	Mujeres
Junio 2013	13	Campo de Borja	Servicios	288	Hombres
Junio 2013	13	Campo de Borja	Servicios	289	Mujeres
Junio 2013	14	Aranda	Agricultura, ganadería y pesca	80	Hombres
Junio 2013	14	Aranda	Agricultura, ganadería y pesca	16	Mujeres
Junio 2013	14	Aranda	Industria y energía	128	Hombres
Junio 2013	14	Aranda	Industria y energía	30	Mujeres
Junio 2013	14	Aranda	Construcción	86	Hombres
Junio 2013	14	Aranda	Construcción	3	Mujeres
Junio 2013	14	Aranda	Servicios	184	Hombres
Junio 2013	14	Aranda	Servicios	111	Mujeres
Junio 2013	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	249	Hombres
Junio 2013	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	103	Mujeres
Junio 2013	15	Ribera Alta del Ebro	Industria y energía	138	Hombres
Junio 2013	15	Ribera Alta del Ebro	Industria y energía	74	Mujeres
Junio 2013	15	Ribera Alta del Ebro	Construcción	287	Hombres
Junio 2013	15	Ribera Alta del Ebro	Construcción	27	Mujeres
Junio 2013	15	Ribera Alta del Ebro	Servicios	555	Hombres
Junio 2013	15	Ribera Alta del Ebro	Servicios	482	Mujeres
Junio 2013	16	Valdejalón	Agricultura, ganadería y pesca	495	Hombres
Junio 2013	16	Valdejalón	Agricultura, ganadería y pesca	125	Mujeres
Junio 2013	16	Valdejalón	Industria y energía	169	Hombres
Junio 2013	16	Valdejalón	Industria y energía	46	Mujeres
Junio 2013	16	Valdejalón	Construcción	295	Hombres
Junio 2013	16	Valdejalón	Construcción	21	Mujeres
Junio 2013	16	Valdejalón	Servicios	634	Hombres
Junio 2013	16	Valdejalón	Servicios	450	Mujeres
Junio 2013	17	Central	Agricultura, ganadería y pesca	825	Hombres
Junio 2013	17	Central	Agricultura, ganadería y pesca	285	Mujeres
Junio 2013	17	Central	Industria y energía	3051	Hombres
Junio 2013	17	Central	Industria y energía	1114	Mujeres
Junio 2013	17	Central	Construcción	4806	Hombres
Junio 2013	17	Central	Construcción	565	Mujeres
Junio 2013	17	Central	Servicios	21614	Hombres
Junio 2013	17	Central	Servicios	14612	Mujeres
Junio 2013	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	203	Hombres
Junio 2013	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	118	Mujeres
Junio 2013	18	Ribera Baja del Ebro	Industria y energía	68	Hombres
Junio 2013	18	Ribera Baja del Ebro	Industria y energía	47	Mujeres
Junio 2013	18	Ribera Baja del Ebro	Construcción	113	Hombres
Junio 2013	18	Ribera Baja del Ebro	Construcción	5	Mujeres
Junio 2013	18	Ribera Baja del Ebro	Servicios	180	Hombres
Junio 2013	18	Ribera Baja del Ebro	Servicios	209	Mujeres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	505	Hombres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	154	Mujeres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	90	Hombres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	50	Mujeres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	155	Hombres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	13	Mujeres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	364	Hombres
Junio 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	319	Mujeres
Junio 2013	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	716	Hombres
Junio 2013	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	159	Mujeres
Junio 2013	20	Comunidad de Calatayud	Industria y energía	144	Hombres
Junio 2013	20	Comunidad de Calatayud	Industria y energía	48	Mujeres
Junio 2013	20	Comunidad de Calatayud	Construcción	342	Hombres
Junio 2013	20	Comunidad de Calatayud	Construcción	22	Mujeres
Junio 2013	20	Comunidad de Calatayud	Servicios	943	Hombres
Junio 2013	20	Comunidad de Calatayud	Servicios	770	Mujeres
Junio 2013	21	Campo de Cariñena	Agricultura, ganadería y pesca	323	Hombres
Junio 2013	21	Campo de Cariñena	Agricultura, ganadería y pesca	88	Mujeres
Junio 2013	21	Campo de Cariñena	Industria y energía	52	Hombres
Junio 2013	21	Campo de Cariñena	Industria y energía	20	Mujeres
Junio 2013	21	Campo de Cariñena	Construcción	108	Hombres
Junio 2013	21	Campo de Cariñena	Construcción	3	Mujeres
Junio 2013	21	Campo de Cariñena	Servicios	202	Hombres
Junio 2013	21	Campo de Cariñena	Servicios	204	Mujeres
Junio 2013	22	Campo de Belchite	Agricultura, ganadería y pesca	192	Hombres
Junio 2013	22	Campo de Belchite	Agricultura, ganadería y pesca	64	Mujeres
Junio 2013	22	Campo de Belchite	Industria y energía	25	Hombres
Junio 2013	22	Campo de Belchite	Industria y energía	12	Mujeres
Junio 2013	22	Campo de Belchite	Construcción	51	Hombres
Junio 2013	22	Campo de Belchite	Construcción	4	Mujeres
Junio 2013	22	Campo de Belchite	Servicios	100	Hombres
Junio 2013	22	Campo de Belchite	Servicios	75	Mujeres
Junio 2013	23	Bajo Martín	Agricultura, ganadería y pesca	164	Hombres
Junio 2013	23	Bajo Martín	Agricultura, ganadería y pesca	68	Mujeres
Junio 2013	23	Bajo Martín	Industria y energía	37	Hombres
Junio 2013	23	Bajo Martín	Industria y energía	16	Mujeres
Junio 2013	23	Bajo Martín	Construcción	85	Hombres
Junio 2013	23	Bajo Martín	Construcción	6	Mujeres
Junio 2013	23	Bajo Martín	Servicios	147	Hombres
Junio 2013	23	Bajo Martín	Servicios	117	Mujeres
Junio 2013	24	Campo de Daroca	Agricultura, ganadería y pesca	319	Hombres
Junio 2013	24	Campo de Daroca	Agricultura, ganadería y pesca	83	Mujeres
Junio 2013	24	Campo de Daroca	Industria y energía	25	Hombres
Junio 2013	24	Campo de Daroca	Industria y energía	6	Mujeres
Junio 2013	24	Campo de Daroca	Construcción	70	Hombres
Junio 2013	24	Campo de Daroca	Construcción	6	Mujeres
Junio 2013	24	Campo de Daroca	Servicios	114	Hombres
Junio 2013	24	Campo de Daroca	Servicios	95	Mujeres
Junio 2013	25	Jiloca	Agricultura, ganadería y pesca	477	Hombres
Junio 2013	25	Jiloca	Agricultura, ganadería y pesca	205	Mujeres
Junio 2013	25	Jiloca	Industria y energía	62	Hombres
Junio 2013	25	Jiloca	Industria y energía	23	Mujeres
Junio 2013	25	Jiloca	Construcción	205	Hombres
Junio 2013	25	Jiloca	Construcción	12	Mujeres
Junio 2013	25	Jiloca	Servicios	296	Hombres
Junio 2013	25	Jiloca	Servicios	231	Mujeres
Junio 2013	26	Cuencas Mineras	Agricultura, ganadería y pesca	131	Hombres
Junio 2013	26	Cuencas Mineras	Agricultura, ganadería y pesca	51	Mujeres
Junio 2013	26	Cuencas Mineras	Industria y energía	29	Hombres
Junio 2013	26	Cuencas Mineras	Industria y energía	7	Mujeres
Junio 2013	26	Cuencas Mineras	Construcción	89	Hombres
Junio 2013	26	Cuencas Mineras	Construcción	3	Mujeres
Junio 2013	26	Cuencas Mineras	Servicios	134	Hombres
Junio 2013	26	Cuencas Mineras	Servicios	148	Mujeres
Junio 2013	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	85	Hombres
Junio 2013	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	30	Mujeres
Junio 2013	27	Andorra-Sierra de Arcos	Industria y energía	30	Hombres
Junio 2013	27	Andorra-Sierra de Arcos	Industria y energía	11	Mujeres
Junio 2013	27	Andorra-Sierra de Arcos	Construcción	101	Hombres
Junio 2013	27	Andorra-Sierra de Arcos	Construcción	10	Mujeres
Junio 2013	27	Andorra-Sierra de Arcos	Servicios	216	Hombres
Junio 2013	27	Andorra-Sierra de Arcos	Servicios	209	Mujeres
Junio 2013	28	Bajo Aragón	Agricultura, ganadería y pesca	590	Hombres
Junio 2013	28	Bajo Aragón	Agricultura, ganadería y pesca	286	Mujeres
Junio 2013	28	Bajo Aragón	Industria y energía	143	Hombres
Junio 2013	28	Bajo Aragón	Industria y energía	60	Mujeres
Junio 2013	28	Bajo Aragón	Construcción	407	Hombres
Junio 2013	28	Bajo Aragón	Construcción	33	Mujeres
Junio 2013	28	Bajo Aragón	Servicios	778	Hombres
Junio 2013	28	Bajo Aragón	Servicios	682	Mujeres
Junio 2013	29	Comunidad de Teruel	Agricultura, ganadería y pesca	521	Hombres
Junio 2013	29	Comunidad de Teruel	Agricultura, ganadería y pesca	238	Mujeres
Junio 2013	29	Comunidad de Teruel	Industria y energía	186	Hombres
Junio 2013	29	Comunidad de Teruel	Industria y energía	59	Mujeres
Junio 2013	29	Comunidad de Teruel	Construcción	540	Hombres
Junio 2013	29	Comunidad de Teruel	Construcción	41	Mujeres
Junio 2013	29	Comunidad de Teruel	Servicios	1297	Hombres
Junio 2013	29	Comunidad de Teruel	Servicios	867	Mujeres
Junio 2013	30	Maestrazgo	Agricultura, ganadería y pesca	195	Hombres
Junio 2013	30	Maestrazgo	Agricultura, ganadería y pesca	86	Mujeres
Junio 2013	30	Maestrazgo	Industria y energía	40	Hombres
Junio 2013	30	Maestrazgo	Industria y energía	11	Mujeres
Junio 2013	30	Maestrazgo	Construcción	78	Hombres
Junio 2013	30	Maestrazgo	Construcción	3	Mujeres
Junio 2013	30	Maestrazgo	Servicios	78	Hombres
Junio 2013	30	Maestrazgo	Servicios	85	Mujeres
Junio 2013	31	Sierra de Albarracín	Agricultura, ganadería y pesca	122	Hombres
Junio 2013	31	Sierra de Albarracín	Agricultura, ganadería y pesca	52	Mujeres
Junio 2013	31	Sierra de Albarracín	Industria y energía	35	Hombres
Junio 2013	31	Sierra de Albarracín	Industria y energía	10	Mujeres
Junio 2013	31	Sierra de Albarracín	Construcción	108	Hombres
Junio 2013	31	Sierra de Albarracín	Construcción	4	Mujeres
Junio 2013	31	Sierra de Albarracín	Servicios	112	Hombres
Junio 2013	31	Sierra de Albarracín	Servicios	129	Mujeres
Junio 2013	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	226	Hombres
Junio 2013	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	80	Mujeres
Junio 2013	32	Gúdar-Javalambre	Industria y energía	89	Hombres
Junio 2013	32	Gúdar-Javalambre	Industria y energía	21	Mujeres
Junio 2013	32	Gúdar-Javalambre	Construcción	165	Hombres
Junio 2013	32	Gúdar-Javalambre	Construcción	12	Mujeres
Junio 2013	32	Gúdar-Javalambre	Servicios	203	Hombres
Junio 2013	32	Gúdar-Javalambre	Servicios	211	Mujeres
Junio 2013	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	550	Hombres
Junio 2013	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	313	Mujeres
Junio 2013	33	Matarraña / Matarranya	Industria y energía	75	Hombres
Junio 2013	33	Matarraña / Matarranya	Industria y energía	43	Mujeres
Junio 2013	33	Matarraña / Matarranya	Construcción	170	Hombres
Junio 2013	33	Matarraña / Matarranya	Construcción	7	Mujeres
Junio 2013	33	Matarraña / Matarranya	Servicios	182	Hombres
Junio 2013	33	Matarraña / Matarranya	Servicios	204	Mujeres
Marzo 2013	01	La Jacetania	Agricultura, ganadería y pesca	260	Hombres
Marzo 2013	01	La Jacetania	Agricultura, ganadería y pesca	42	Mujeres
Marzo 2013	01	La Jacetania	Industria y energía	81	Hombres
Marzo 2013	01	La Jacetania	Industria y energía	21	Mujeres
Marzo 2013	01	La Jacetania	Construcción	235	Hombres
Marzo 2013	01	La Jacetania	Construcción	11	Mujeres
Marzo 2013	01	La Jacetania	Servicios	590	Hombres
Marzo 2013	01	La Jacetania	Servicios	553	Mujeres
Marzo 2013	02	Alto Gállego	Agricultura, ganadería y pesca	100	Hombres
Marzo 2013	02	Alto Gállego	Agricultura, ganadería y pesca	31	Mujeres
Marzo 2013	02	Alto Gállego	Industria y energía	46	Hombres
Marzo 2013	02	Alto Gállego	Industria y energía	15	Mujeres
Marzo 2013	02	Alto Gállego	Construcción	159	Hombres
Marzo 2013	02	Alto Gállego	Construcción	20	Mujeres
Marzo 2013	02	Alto Gállego	Servicios	458	Hombres
Marzo 2013	02	Alto Gállego	Servicios	367	Mujeres
Marzo 2013	03	Sobrarbe	Agricultura, ganadería y pesca	248	Hombres
Marzo 2013	03	Sobrarbe	Agricultura, ganadería y pesca	62	Mujeres
Marzo 2013	03	Sobrarbe	Industria y energía	32	Hombres
Marzo 2013	03	Sobrarbe	Industria y energía	8	Mujeres
Marzo 2013	03	Sobrarbe	Construcción	160	Hombres
Marzo 2013	03	Sobrarbe	Construcción	10	Mujeres
Marzo 2013	03	Sobrarbe	Servicios	250	Hombres
Marzo 2013	03	Sobrarbe	Servicios	239	Mujeres
Marzo 2013	04	La Ribagorza	Agricultura, ganadería y pesca	456	Hombres
Marzo 2013	04	La Ribagorza	Agricultura, ganadería y pesca	110	Mujeres
Marzo 2013	04	La Ribagorza	Industria y energía	59	Hombres
Marzo 2013	04	La Ribagorza	Industria y energía	16	Mujeres
Marzo 2013	04	La Ribagorza	Construcción	225	Hombres
Marzo 2013	04	La Ribagorza	Construcción	19	Mujeres
Marzo 2013	04	La Ribagorza	Servicios	395	Hombres
Marzo 2013	04	La Ribagorza	Servicios	342	Mujeres
Marzo 2013	05	Cinco Villas	Agricultura, ganadería y pesca	1254	Hombres
Marzo 2013	05	Cinco Villas	Agricultura, ganadería y pesca	303	Mujeres
Marzo 2013	05	Cinco Villas	Industria y energía	177	Hombres
Marzo 2013	05	Cinco Villas	Industria y energía	117	Mujeres
Marzo 2013	05	Cinco Villas	Construcción	364	Hombres
Marzo 2013	05	Cinco Villas	Construcción	47	Mujeres
Marzo 2013	05	Cinco Villas	Servicios	774	Hombres
Marzo 2013	05	Cinco Villas	Servicios	675	Mujeres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	826	Hombres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	190	Mujeres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Industria y energía	261	Hombres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Industria y energía	67	Mujeres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Construcción	666	Hombres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Construcción	55	Mujeres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Servicios	1865	Hombres
Marzo 2013	06	Hoya de Huesca / Plana de Uesca	Servicios	1332	Mujeres
Marzo 2013	07	Somontano de Barbastro	Agricultura, ganadería y pesca	498	Hombres
Marzo 2013	07	Somontano de Barbastro	Agricultura, ganadería y pesca	140	Mujeres
Marzo 2013	07	Somontano de Barbastro	Industria y energía	136	Hombres
Marzo 2013	07	Somontano de Barbastro	Industria y energía	61	Mujeres
Marzo 2013	07	Somontano de Barbastro	Construcción	278	Hombres
Marzo 2013	07	Somontano de Barbastro	Construcción	23	Mujeres
Marzo 2013	07	Somontano de Barbastro	Servicios	652	Hombres
Marzo 2013	07	Somontano de Barbastro	Servicios	490	Mujeres
Marzo 2013	08	Cinca Medio	Agricultura, ganadería y pesca	501	Hombres
Marzo 2013	08	Cinca Medio	Agricultura, ganadería y pesca	157	Mujeres
Marzo 2013	08	Cinca Medio	Industria y energía	112	Hombres
Marzo 2013	08	Cinca Medio	Industria y energía	130	Mujeres
Marzo 2013	08	Cinca Medio	Construcción	258	Hombres
Marzo 2013	08	Cinca Medio	Construcción	18	Mujeres
Marzo 2013	08	Cinca Medio	Servicios	547	Hombres
Marzo 2013	08	Cinca Medio	Servicios	538	Mujeres
Marzo 2013	09	La Litera / La Llitera	Agricultura, ganadería y pesca	702	Hombres
Marzo 2013	09	La Litera / La Llitera	Agricultura, ganadería y pesca	220	Mujeres
Marzo 2013	09	La Litera / La Llitera	Industria y energía	113	Hombres
Marzo 2013	09	La Litera / La Llitera	Industria y energía	44	Mujeres
Marzo 2013	09	La Litera / La Llitera	Construcción	274	Hombres
Marzo 2013	09	La Litera / La Llitera	Construcción	24	Mujeres
Marzo 2013	09	La Litera / La Llitera	Servicios	535	Hombres
Marzo 2013	09	La Litera / La Llitera	Servicios	422	Mujeres
Marzo 2013	10	Los Monegros	Agricultura, ganadería y pesca	1220	Hombres
Marzo 2013	10	Los Monegros	Agricultura, ganadería y pesca	403	Mujeres
Marzo 2013	10	Los Monegros	Industria y energía	84	Hombres
Marzo 2013	10	Los Monegros	Industria y energía	31	Mujeres
Marzo 2013	10	Los Monegros	Construcción	249	Hombres
Marzo 2013	10	Los Monegros	Construcción	20	Mujeres
Marzo 2013	10	Los Monegros	Servicios	423	Hombres
Marzo 2013	10	Los Monegros	Servicios	336	Mujeres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	1006	Hombres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	298	Mujeres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Industria y energía	125	Hombres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Industria y energía	43	Mujeres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Construcción	274	Hombres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Construcción	18	Mujeres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Servicios	592	Hombres
Marzo 2013	11	Bajo Cinca / Baix Cinca	Servicios	464	Mujeres
Marzo 2013	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	107	Hombres
Marzo 2013	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	14	Mujeres
Marzo 2013	12	Tarazona y el Moncayo	Industria y energía	74	Hombres
Marzo 2013	12	Tarazona y el Moncayo	Industria y energía	26	Mujeres
Marzo 2013	12	Tarazona y el Moncayo	Construcción	122	Hombres
Marzo 2013	12	Tarazona y el Moncayo	Construcción	11	Mujeres
Marzo 2013	12	Tarazona y el Moncayo	Servicios	351	Hombres
Marzo 2013	12	Tarazona y el Moncayo	Servicios	294	Mujeres
Marzo 2013	13	Campo de Borja	Agricultura, ganadería y pesca	393	Hombres
Marzo 2013	13	Campo de Borja	Agricultura, ganadería y pesca	120	Mujeres
Marzo 2013	13	Campo de Borja	Industria y energía	63	Hombres
Marzo 2013	13	Campo de Borja	Industria y energía	18	Mujeres
Marzo 2013	13	Campo de Borja	Construcción	166	Hombres
Marzo 2013	13	Campo de Borja	Construcción	5	Mujeres
Marzo 2013	13	Campo de Borja	Servicios	276	Hombres
Marzo 2013	13	Campo de Borja	Servicios	278	Mujeres
Marzo 2013	14	Aranda	Agricultura, ganadería y pesca	83	Hombres
Marzo 2013	14	Aranda	Agricultura, ganadería y pesca	15	Mujeres
Marzo 2013	14	Aranda	Industria y energía	120	Hombres
Marzo 2013	14	Aranda	Industria y energía	27	Mujeres
Marzo 2013	14	Aranda	Construcción	87	Hombres
Marzo 2013	14	Aranda	Construcción	3	Mujeres
Marzo 2013	14	Aranda	Servicios	175	Hombres
Marzo 2013	14	Aranda	Servicios	108	Mujeres
Marzo 2013	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	244	Hombres
Marzo 2013	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	106	Mujeres
Marzo 2013	15	Ribera Alta del Ebro	Industria y energía	141	Hombres
Marzo 2013	15	Ribera Alta del Ebro	Industria y energía	72	Mujeres
Marzo 2013	15	Ribera Alta del Ebro	Construcción	286	Hombres
Marzo 2013	15	Ribera Alta del Ebro	Construcción	29	Mujeres
Marzo 2013	15	Ribera Alta del Ebro	Servicios	545	Hombres
Marzo 2013	15	Ribera Alta del Ebro	Servicios	466	Mujeres
Marzo 2013	16	Valdejalón	Agricultura, ganadería y pesca	495	Hombres
Marzo 2013	16	Valdejalón	Agricultura, ganadería y pesca	116	Mujeres
Marzo 2013	16	Valdejalón	Industria y energía	163	Hombres
Marzo 2013	16	Valdejalón	Industria y energía	47	Mujeres
Marzo 2013	16	Valdejalón	Construcción	288	Hombres
Marzo 2013	16	Valdejalón	Construcción	21	Mujeres
Marzo 2013	16	Valdejalón	Servicios	643	Hombres
Marzo 2013	16	Valdejalón	Servicios	446	Mujeres
Marzo 2013	17	Central	Agricultura, ganadería y pesca	821	Hombres
Marzo 2013	17	Central	Agricultura, ganadería y pesca	282	Mujeres
Marzo 2013	17	Central	Industria y energía	3091	Hombres
Marzo 2013	17	Central	Industria y energía	1109	Mujeres
Marzo 2013	17	Central	Construcción	4766	Hombres
Marzo 2013	17	Central	Construcción	592	Mujeres
Marzo 2013	17	Central	Servicios	21360	Hombres
Marzo 2013	17	Central	Servicios	14360	Mujeres
Marzo 2013	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	202	Hombres
Marzo 2013	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	118	Mujeres
Marzo 2013	18	Ribera Baja del Ebro	Industria y energía	68	Hombres
Marzo 2013	18	Ribera Baja del Ebro	Industria y energía	48	Mujeres
Marzo 2013	18	Ribera Baja del Ebro	Construcción	109	Hombres
Marzo 2013	18	Ribera Baja del Ebro	Construcción	6	Mujeres
Marzo 2013	18	Ribera Baja del Ebro	Servicios	183	Hombres
Marzo 2013	18	Ribera Baja del Ebro	Servicios	207	Mujeres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	501	Hombres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	150	Mujeres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	89	Hombres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	51	Mujeres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	158	Hombres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	13	Mujeres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	360	Hombres
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	317	Mujeres
Marzo 2013	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	717	Hombres
Marzo 2013	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	157	Mujeres
Marzo 2013	20	Comunidad de Calatayud	Industria y energía	146	Hombres
Marzo 2013	20	Comunidad de Calatayud	Industria y energía	52	Mujeres
Marzo 2013	20	Comunidad de Calatayud	Construcción	345	Hombres
Marzo 2013	20	Comunidad de Calatayud	Construcción	25	Mujeres
Marzo 2013	20	Comunidad de Calatayud	Servicios	932	Hombres
Marzo 2013	20	Comunidad de Calatayud	Servicios	748	Mujeres
Marzo 2013	21	Campo de Cariñena	Agricultura, ganadería y pesca	328	Hombres
Marzo 2013	21	Campo de Cariñena	Agricultura, ganadería y pesca	86	Mujeres
Marzo 2013	21	Campo de Cariñena	Industria y energía	54	Hombres
Marzo 2013	21	Campo de Cariñena	Industria y energía	19	Mujeres
Marzo 2013	21	Campo de Cariñena	Construcción	107	Hombres
Marzo 2013	21	Campo de Cariñena	Construcción	4	Mujeres
Marzo 2013	21	Campo de Cariñena	Servicios	198	Hombres
Marzo 2013	21	Campo de Cariñena	Servicios	203	Mujeres
Marzo 2013	22	Campo de Belchite	Agricultura, ganadería y pesca	193	Hombres
Marzo 2013	22	Campo de Belchite	Agricultura, ganadería y pesca	65	Mujeres
Marzo 2013	22	Campo de Belchite	Industria y energía	24	Hombres
Marzo 2013	22	Campo de Belchite	Industria y energía	10	Mujeres
Marzo 2013	22	Campo de Belchite	Construcción	53	Hombres
Marzo 2013	22	Campo de Belchite	Construcción	4	Mujeres
Marzo 2013	22	Campo de Belchite	Servicios	94	Hombres
Marzo 2013	22	Campo de Belchite	Servicios	71	Mujeres
Marzo 2013	23	Bajo Martín	Agricultura, ganadería y pesca	165	Hombres
Marzo 2013	23	Bajo Martín	Agricultura, ganadería y pesca	69	Mujeres
Marzo 2013	23	Bajo Martín	Industria y energía	37	Hombres
Marzo 2013	23	Bajo Martín	Industria y energía	18	Mujeres
Marzo 2013	23	Bajo Martín	Construcción	85	Hombres
Marzo 2013	23	Bajo Martín	Construcción	6	Mujeres
Marzo 2013	23	Bajo Martín	Servicios	140	Hombres
Marzo 2013	23	Bajo Martín	Servicios	112	Mujeres
Marzo 2013	24	Campo de Daroca	Agricultura, ganadería y pesca	330	Hombres
Marzo 2013	24	Campo de Daroca	Agricultura, ganadería y pesca	83	Mujeres
Marzo 2013	24	Campo de Daroca	Industria y energía	24	Hombres
Marzo 2013	24	Campo de Daroca	Industria y energía	6	Mujeres
Marzo 2013	24	Campo de Daroca	Construcción	73	Hombres
Marzo 2013	24	Campo de Daroca	Construcción	5	Mujeres
Marzo 2013	24	Campo de Daroca	Servicios	110	Hombres
Marzo 2013	24	Campo de Daroca	Servicios	91	Mujeres
Marzo 2013	25	Jiloca	Agricultura, ganadería y pesca	473	Hombres
Marzo 2013	25	Jiloca	Agricultura, ganadería y pesca	206	Mujeres
Marzo 2013	25	Jiloca	Industria y energía	63	Hombres
Marzo 2013	25	Jiloca	Industria y energía	23	Mujeres
Marzo 2013	25	Jiloca	Construcción	205	Hombres
Marzo 2013	25	Jiloca	Construcción	11	Mujeres
Marzo 2013	25	Jiloca	Servicios	289	Hombres
Marzo 2013	25	Jiloca	Servicios	232	Mujeres
Marzo 2013	26	Cuencas Mineras	Agricultura, ganadería y pesca	132	Hombres
Marzo 2013	26	Cuencas Mineras	Agricultura, ganadería y pesca	50	Mujeres
Marzo 2013	26	Cuencas Mineras	Industria y energía	32	Hombres
Marzo 2013	26	Cuencas Mineras	Industria y energía	7	Mujeres
Marzo 2013	26	Cuencas Mineras	Construcción	88	Hombres
Marzo 2013	26	Cuencas Mineras	Construcción	3	Mujeres
Marzo 2013	26	Cuencas Mineras	Servicios	123	Hombres
Marzo 2013	26	Cuencas Mineras	Servicios	143	Mujeres
Marzo 2013	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	91	Hombres
Marzo 2013	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	28	Mujeres
Marzo 2013	27	Andorra-Sierra de Arcos	Industria y energía	29	Hombres
Marzo 2013	27	Andorra-Sierra de Arcos	Industria y energía	11	Mujeres
Marzo 2013	27	Andorra-Sierra de Arcos	Construcción	104	Hombres
