Comarca codigo	Comarca nombre	Grado, código	Grado	Sexo, código	Sexo	Grandes grupos, código	Grandes grupos	Personas
30	Maestrazgo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	8,7430494967
30	Maestrazgo	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	5,3074373696
30	Maestrazgo	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	6,5469709461
30	Maestrazgo	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	29,5935095203
30	Maestrazgo	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	186,6722654091
30	Maestrazgo	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	38,4402438517
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	39,713451022
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	55,6408955748
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	132,7270273111
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	188,8386397695
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	19,1897915218
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	200,5632179718
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	554,4439148437
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	543,368114317
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	210,7254975932
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	6,1629620936
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	11,5660282762
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	65,3457157209
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	54,0221968941
31	Sierra de Albarracín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	6,7264270923
31	Sierra de Albarracín	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	8,0471649747
31	Sierra de Albarracín	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	13,2120183705
31	Sierra de Albarracín	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	21,0127901021
31	Sierra de Albarracín	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	230,2900441291
31	Sierra de Albarracín	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	37,4434417973
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	106,0361525391
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	106,3936595973
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	268,1467029047
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	187,9428473552
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	36,9396693378
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	355,9547302654
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	962,3733861578
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	739,7153551748
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	182,191704607
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	30,2768345729
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	21,5756410072
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	160,4899789504
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	98,2843244884
32	Gúdar-Javalambre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	12,0268136025
32	Gúdar-Javalambre	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	5,2385428736
32	Gúdar-Javalambre	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	69,8012635384
32	Gúdar-Javalambre	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	71,9636654853
32	Gúdar-Javalambre	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	404,027119123
32	Gúdar-Javalambre	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	68,2364115507
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	1	De 16 a 25	68,9940897504
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	2	De 26 a 45	103,4930920491
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	3	De 46 a 64	164,9841555192
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	4	De 65 a 84	308,984785555
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	1	Hombre	5	85 y más	44,5703068205
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	1	De 16 a 25	387,5214026986
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	2	De 26 a 45	922,9746713868
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	3	De 46 a 64	917,0552448072
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	4	De 65 a 84	401,2647123137
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	1	Hombre	5	85 y más	54,7860806002
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	1	De 16 a 25	16,0839188988
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	2	De 26 a 45	145,5621598166
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	3	De 46 a 64	70,9521264292
33	Matarraña / Matarranya	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	1	Hombre	4	De 65 a 84	26,3523201881
33	Matarraña / Matarranya	2	Analfabetos o sin estudios	1	Hombre	1	De 16 a 25	16,6831261734
33	Matarraña / Matarranya	2	Analfabetos o sin estudios	1	Hombre	2	De 26 a 45	8,1639656298
33	Matarraña / Matarranya	2	Analfabetos o sin estudios	1	Hombre	3	De 46 a 64	57,0039416469
33	Matarraña / Matarranya	2	Analfabetos o sin estudios	1	Hombre	4	De 65 a 84	220,2496673624
33	Matarraña / Matarranya	2	Analfabetos o sin estudios	1	Hombre	5	85 y más	71,3045300195
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	30,4155538291
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	122,3276548522
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	209,7516058345
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	537,1925809698
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	119,7468259406
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	674,3750671048
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1449,0064598646
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1511,7608393404
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	550,4665686149
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	115,6688113639
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	81,8097504634
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	892,3035215756
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	375,8763582668
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	160,5466482115
01	La Jacetania	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	44,836549477
01	La Jacetania	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	3,2878226713
01	La Jacetania	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	23,830421047
01	La Jacetania	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	114,3601675702
01	La Jacetania	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	367,6216618029
01	La Jacetania	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	92,3727075173
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	62,6321204491
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	75,083023769
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	267,4076554102
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	490,4037245131
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	75,8003970136
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	434,0325282275
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1385,2407110999
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1079,0648138329
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	440,7584893411
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	23,4997027252
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	114,6162136906
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	697,5419426651
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	286,3367158854
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	29,0679773699
02	Alto Gállego	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	8,6932298437
02	Alto Gállego	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	42,8372299384
02	Alto Gállego	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	53,0622092904
02	Alto Gállego	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	24,3604517299
02	Alto Gállego	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	315,1840976528
02	Alto Gállego	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	119,0607421569
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	8,8252271161
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	56,6247299412
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	141,8038110055
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	252,5688869853
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	73,0522873442
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	276,5726851598
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	616,4821717146
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	586,1776271819
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	216,8748193628
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	18,4232808019
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	52,1205471446
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	350,8365483053
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	161,9396319232
03	Sobrarbe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	30,9199060312
03	Sobrarbe	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	3,8056875963
03	Sobrarbe	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	4,6908130676
03	Sobrarbe	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	19,5495013275
03	Sobrarbe	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	177,8331471866
03	Sobrarbe	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	68,7324084492
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	40,3437717604
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	140,0351704526
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	192,9436270526
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	435,2405805126
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	97,9498090859
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	354,0355957585
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1037,727901227
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	958,9786229923
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	337,4778775986
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	45,0826187124
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	105,3975398034
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	623,74920869
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	292,0043747913
04	La Ribagorza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	51,0372451711
04	La Ribagorza	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	13,4618082368
04	La Ribagorza	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	13,9212063111
04	La Ribagorza	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	54,7348436601
04	La Ribagorza	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	305,7380853521
04	La Ribagorza	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	166,9077600623
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	223,6449367642
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	223,3965454246
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	654,2635969965
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	1483,6850122052
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	230,1551934305
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	1017,0983360076
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	2952,3143760873
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	2547,4977840652
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	924,1945290915
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	78,6643290375
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	294,8155519157
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	806,8743837695
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	486,900599981
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	83,9768742338
05	Cinco Villas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	2,5183164695
05	Cinco Villas	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	42,3358354801
05	Cinco Villas	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	155,4581317742
05	Cinco Villas	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	141,4890417561
05	Cinco Villas	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	850,5917880558
05	Cinco Villas	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	250,353907023
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	245,8968268608
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	526,7661865326
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	874,5967152562
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	1891,8875179345
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	526,2987707522
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	2466,9410187319
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	4684,064154634
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	5249,9096576899
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	1869,8507994022
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	217,780570169
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	538,5313495025
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	4126,4723104588
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	2410,7290388369
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	465,6845425684
06	Hoya de Huesca / Plana de Uesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	77,068161924
06	Hoya de Huesca / Plana de Uesca	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	71,4394602951
06	Hoya de Huesca / Plana de Uesca	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	334,190403106
06	Hoya de Huesca / Plana de Uesca	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	258,7075689922
06	Hoya de Huesca / Plana de Uesca	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	1329,4921772089
06	Hoya de Huesca / Plana de Uesca	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	630,5467845906
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	88,7051964668
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	296,8512998341
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	380,6193597694
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	957,3834486072
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	231,0072284606
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	927,8240061473
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1638,3196679737
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	2025,1076350991
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	693,4358255133
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	85,1468012942
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	211,3042450456
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	1189,7220009319
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	394,7109973441
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	22,5412843832
